ea_id,com_ci0b,com_ci0b_os,com_ci01,com_ci02,com_ci03,com_ci04,com_ci05,com_ci06,com_ci07a,com_ci07a_os,com_ci07b,com_ci07b_os,com_ci07c,com_ci07c_os,com_ci08a,com_ci08a_os,com_ci08b,com_ci08b_os,com_ci08c,com_ci08c_os,com_ci09a,com_ci09a_os,com_ci09b,com_ci09b_os,com_ci09c,com_ci09c_os,com_ci10,com_ci11,com_ci12,com_ci12_os,com_ci13,com_ci14
31001749,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,Unallocated Arable Land,,YES,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
31001749,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001749,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Pasture,,YES,NO,NO,NO,YES,NO,,,,,,,No restrictions,,,,,,Discrimination at future handouts,,,,,,Somewhat Effective,NO,,,NO,
31002169,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002169,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004312,Forest,,YES,YES,NO,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
31004312,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,Forest,,YES,YES,YES,NO,NO,YES,USE GUARDS,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,NO,,,NO,
31006556,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006556,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007335,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,Pasture,,YES,YES,YES,NO,YES,NO,,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Somewhat Effective,NO,,,NO,
31108703,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31108703,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201007,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201104,Forest,,YES,YES,YES,NO,NO,YES,USE THE THREAT OF FINE,,USE THE THREAT OF PHYSICAL PUNISHMENT,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,NO,,,NO,
31201104,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201197,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31201516,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204618,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204618,Forest,,YES,YES,YES,NO,NO,YES,USE THE THREAT OF FINE,,USE GUARDS,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,,,,,Not Effective,NO,,,NO,
31204618,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204618,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31204618,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432523,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432523,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432523,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432523,Forest,,YES,YES,YES,NO,NO,YES,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,YES,Convert into forest reserve,,NO,
31432523,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432676,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432676,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432676,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432676,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31432676,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435120,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435120,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435120,Forest,,YES,NO,YES,YES,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
31435120,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435120,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435753,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435753,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435753,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435753,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435753,Forest,,YES,YES,YES,YES,NO,YES,USE GUARDS,,,,,,Limitations of number of users at a given time,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
31436695,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31436695,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31436695,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31436695,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31436695,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438690,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438690,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438690,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438690,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31438690,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439102,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439102,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439102,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439102,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31439102,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441389,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441389,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441389,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441389,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31441389,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442394,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442394,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442394,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442394,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31442394,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443108,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443108,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443108,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443108,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443108,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443270,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443270,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443270,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443270,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31443270,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31532674,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31532674,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31532674,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31532674,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31532674,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31533095,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31533095,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31533095,Water Body:,KIOSKS,YES,NO,YES,NO,YES,NO,,,,,,,Other (Specify),WATER KIOSK FOR COMMUNITY,,,,,Other (Specify),MEMBERS WITH MONEY ARE ABLE,,,,,Fully Effective,YES,Other (Specify),NON PAYMENT OF BILLS,NO,
31533095,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31533095,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536118,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536118,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536118,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536118,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536118,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536751,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536751,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536751,Water Body:,KIOSK,YES,NO,YES,NO,YES,NO,,,,,,,Other (Specify),NO MONEY NO WATER,,,,,Taking away [resource] use rights,,,,,,Fully Effective,NO,,,NO,
31536751,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31536751,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31539670,Forest,,YES,NO,YES,NO,NO,YES,USE GUARDS,,,,,,Other (Specify),ALL TIME RESTRICTIONS,,,,,Use threat of fine,,,,,,Fully Effective,YES,Convert into forest reserve,,NO,
31539670,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31539670,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31539670,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31539670,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31540419,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31540419,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31540419,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31540419,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31540419,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31545384,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31545384,Water Body:,KIOSKS,YES,NO,YES,NO,YES,NO,,,,,,,Other (Specify),NO MONEY NO WATER,,,,,Confiscation of tools/products,,,,,,Fully Effective,NO,,,NO,
31545384,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31545384,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31545384,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31546760,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31546760,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31546760,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31546760,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31546760,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31550254,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31550254,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31550254,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31550254,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31550254,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31552686,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31552686,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31552686,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31552686,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31552686,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31554613,Other:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31554613,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31554613,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31554613,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31554613,Water Body:,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31555614,Water Body:,KIOSK,YES,NO,NO,NO,NO,NO,,,,,,,Other (Specify),WATER KIOSK FOR COMMUNITY,,,,FAILING TO SETTLE WATER,Confiscation of tools/products,,,,,,Fully Effective,YES,Other (Specify),FAILING TO SETTLE WATER BILL,NO,
31555614,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31555614,Pasture,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31555614,Forest,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31555614,Unallocated Arable Land,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
