HHID,case_id,qx_type,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
2729,310013330243,Panel A,1,31001333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,310013330244,Panel A,1,31001333,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Manure,,Yes,2,20,Ox cart,,No,,,,,,,,,20,Ox cart,,0,,,0,,,No,
2686,310017490008,Panel B,1,31001749,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2686,310017490008,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2670,310017490018,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,310017490028,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2692,310017490028,Panel B,1,31001749,Chicken eggs,,Yes,4,60,Piece,,Yes,100,Piece,,1500,2,,N04,,40,Piece,,0,,,0,,,No,
2692,310017490028,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2692,310017490028,Panel B,1,31001749,Meat,,Yes,6,2,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
2692,310017490028,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2692,310017490028,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2692,310017490028,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2692,310017490028,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2688,310017490049,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2668,310017490059,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2690,310017490069,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,310017490090,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2672,310017490100,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2684,310017490110,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2682,310017490130,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2674,310017490140,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2678,310017490151,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2662,310017490171,Panel B,1,31001749,Chicken eggs,,Yes,2,12,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
2662,310017490171,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2666,310017490181,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,310017490191,Panel B,1,31001749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2676,310017490212,Panel B,1,31001749,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2753,310021690014,Panel A,1,31002169,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Chicken eggs,,Yes,2,11,Piece,,No,,,,,,,,,20,Piece,,0,,,0,,,No,
2759,310021690116,Panel A,1,31002169,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2759,310021690116,Panel A,1,31002169,Meat,,Yes,3,3,Piece,,No,,,,,,,,,7,Piece,,0,,,0,,,No,
2757,310021690118,Panel A,1,31002169,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2757,310021690118,Panel A,1,31002169,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2757,310021690118,Panel A,1,31002169,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2757,310021690118,Panel A,1,31002169,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2757,310021690118,Panel A,1,31002169,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2757,310021690118,Panel A,1,31002169,Chicken eggs,,Yes,1,11,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
2757,310021690118,Panel A,1,31002169,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2757,310021690118,Panel A,1,31002169,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2761,310021690125,Panel A,1,31002169,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,310021690162,Panel A,1,31002169,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,310021690165,Panel A,1,31002169,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,310021690231,Panel A,1,31002169,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,310043120006,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2702,310043120011,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Meat,,Yes,2,1,Piece,,No,,,,,,,,,2,Piece,,0,,,0,,,No,
2708,310043120017,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2708,310043120017,Panel B,1,31004312,Chicken eggs,,Yes,2,30,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
2706,310043120023,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,310043120029,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,310043120040,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2712,310043120046,Panel B,1,31004312,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2704,310043120052,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Chicken eggs,,Yes,4,1,Piece,,No,,,,,,,,,15,Piece,,0,,,0,,,No,
2696,310043120057,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2696,310043120057,Panel B,1,31004312,Guinea fowl eggs,,Yes,3,6,Piece,,No,,,,,,,,,25,Piece,,0,,,0,,,No,
2716,310043120069,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,310043120075,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2700,310043120081,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2724,310043120086,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2694,310043120104,Panel B,1,31004312,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Meat,,Yes,4,1,Piece,,No,,,,,,,,,4,Piece,,0,,,0,,,No,
2718,310043120109,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2718,310043120109,Panel B,1,31004312,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Chicken eggs,,Yes,2,30,Piece,,No,,,,,,,,,30,Piece,,0,,,0,,,No,
2698,310043120121,Panel B,1,31004312,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2698,310043120121,Panel B,1,31004312,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2813,310065560120,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2807,310065560154,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2803,310065560157,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Meat,,Yes,6,1,Piece,,No,,,,,,,,,6,Piece,,0,,,0,,,No,
2815,310065560166,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2815,310065560166,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2799,310065560168,Panel A,1,31006556,Meat,,Yes,4,1,Piece,,No,,,,,,,,,4,Piece,,0,,,0,,,No,
2799,310065560168,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2791,310065560199,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2805,310065560216,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,310065560246,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,310065560257,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,310065560261,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,310065560288,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,310065560292,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,310065560328,Panel A,1,31006556,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2809,310065560344,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Meat,,Yes,2,2,Piece,,No,,,,,,,,,2,Piece,,0,,,0,,,No,
2801,310065560370,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2801,310065560370,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2811,310065560417,Panel A,1,31006556,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
2746,310073350006,Panel B,1,31007335,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
2748,310073350029,Panel B,1,31007335,,,,,,,,,,,,,,,,,,,,,,,,,,,
