round,y2_hhid,case_id,HHID,ea_id,region,urban,district,strata,hhweight,hhweightR1,hhsize,adulteq,intmonth,intyear,panel,interview_status,price_indexL,rexpagg,pcrexpagg,absolute_povline,extreme_povline,poor,epoor,rexp_cat01,rexp_cat02,rexp_cat03,rexp_cat04,rexp_cat05,rexp_cat06,rexp_cat07,rexp_cat08,rexp_cat09,rexp_cat10,rexp_cat11,rexp_cat12,pcrexp_cat01,pcrexp_cat02,pcrexp_cat03,pcrexp_cat04,pcrexp_cat05,pcrexp_cat06,pcrexp_cat07,pcrexp_cat08,pcrexp_cat09,pcrexp_cat10,pcrexp_cat11,pcrexp_cat12,rexp_cat011,rexp_cat012,rexp_cat021,rexp_cat022,rexp_cat031,rexp_cat032,rexp_cat041,rexp_cat042,rexp_cat044,rexp_cat045,rexp_cat051,rexp_cat052,rexp_cat053,rexp_cat054,rexp_cat055,rexp_cat056,rexp_cat061,rexp_cat062,rexp_cat063,rexp_cat071,rexp_cat072,rexp_cat073,rexp_cat081,rexp_cat083,rexp_cat091,rexp_cat092,rexp_cat093,rexp_cat094,rexp_cat095,rexp_cat101,rexp_cat111,rexp_cat112,rexp_cat121,rexp_cat123,pcrexp_cat011,pcrexp_cat012,pcrexp_cat021,pcrexp_cat022,pcrexp_cat031,pcrexp_cat032,pcrexp_cat041,pcrexp_cat042,pcrexp_cat044,pcrexp_cat045,pcrexp_cat051,pcrexp_cat052,pcrexp_cat053,pcrexp_cat054,pcrexp_cat055,pcrexp_cat056,pcrexp_cat061,pcrexp_cat062,pcrexp_cat063,pcrexp_cat071,pcrexp_cat072,pcrexp_cat073,pcrexp_cat081,pcrexp_cat083,pcrexp_cat091,pcrexp_cat092,pcrexp_cat093,pcrexp_cat094,pcrexp_cat095,pcrexp_cat101,pcrexp_cat111,pcrexp_cat112,pcrexp_cat121,pcrexp_cat123
2,2464-001,307086650146,2464,30708665,South,Rural,Thyolo,South - Rural,1717.8074,1662.2892,5,4.180000007152557,8,2013,PANEL B,Panel B - 2 Visits,75.397316,658054.81,131610.97,85852,53262,0,0,364467.63,48551.898,0,227169.89,2228.196,1206.9396,0,0,0,9416.7813,0,5013.4409,72893.523,9710.3799,0,45433.977,445.63922,241.38791,0,0,0,1883.3562,0,1002.6882,357570.81,6896.7974,48551.898,0,0,0,0,79578.43,0,147591.45,0,0,0,0,0,2228.196,862.09967,344.83987,0,0,0,0,0,0,0,0,0,0,0,9416.7813,0,0,5013.4409,0,71514.164,1379.3595,9710.3799,0,0,0,0,15915.686,0,29518.291,0,0,0,0,0,445.63922,172.41994,68.967972,0,0,0,0,0,0,0,0,0,0,0,1883.3562,0,0,1002.6882,0
2,2465-001,307033810134,2465,30703381,Central,Rural,Ntcheu,South - Rural,985.82178,981.89258,3,2.569999992847443,10,2013,PANEL A,Panel A - Combined Visit,87.351639,329804.88,109934.96,85852,53262,0,0,164896.73,0,4579.1929,122127.07,5495.0313,6399.4219,0,0,0,801.35876,11905.901,13600.203,54965.578,0,1526.3976,40709.023,1831.6771,2133.1406,0,0,0,267.1196,3968.6338,4533.4009,164896.73,0,0,0,4579.1929,0,27475.156,0,0,94651.914,0,0,0,0,0,5495.0313,6399.4219,0,0,0,0,0,0,0,0,0,0,0,0,801.35876,11905.901,0,13600.203,0,54965.578,0,0,0,1526.3976,0,9158.3857,0,0,31550.639,0,0,0,0,0,1831.6771,2133.1406,0,0,0,0,0,0,0,0,0,0,0,0,267.1196,3968.6338,0,4533.4009,0
2,2465-002,307033810134,2465,30703381,South,Rural,Thyolo,South - Rural,1001.829,981.89258,3,2.970000028610229,5,2013,PANEL A,Panel A - 2 Visits,82.193413,569547.63,189849.2,85852,53262,0,0,451109.44,0,0,96577.086,4901.1484,1581.6353,0,8467.832,0,1849.2966,1265.3082,3795.9246,150369.81,0,0,32192.361,1633.7162,527.21173,0,2822.6106,0,616.43219,421.76941,1265.3082,451109.44,0,0,0,0,0,0,29199.42,0,67377.664,364.99277,0,0,0,156.24268,4379.9131,1581.6353,0,0,0,0,0,0,8467.832,0,0,0,0,0,1849.2966,1265.3082,0,3795.9246,0,150369.81,0,0,0,0,0,0,9733.1396,0,22459.221,121.66425,0,0,0,52.080891,1459.9711,527.21173,0,0,0,0,0,0,2822.6106,0,0,0,0,0,616.43219,421.76941,0,1265.3082,0
2,2465-003,307033810134,2465,30703381,South,Urban,Blantyre City,South - Rural,516.41895,981.89258,4,2.800000011920929,10,2013,PANEL A,Panel A - Combined Visit,121.9864,436955.69,109238.92,85852,53262,0,0,239467.83,0,30331.248,84796.336,16369.332,17297.01,0,7869.7295,0,0,12788.311,28035.912,59866.957,0,7582.812,21199.084,4092.333,4324.2524,0,1967.4324,0,0,3197.0776,7008.978,239467.81,0,0,0,28035.912,2295.3376,0,14755.743,983.71619,69056.875,2416.9578,2213.3613,0,0,6197.4121,5541.6011,0,14919.695,2377.3142,0,0,0,0,7869.7295,0,0,0,0,0,0,12788.311,0,23117.33,4918.5811,59866.953,0,0,0,7008.978,573.83441,0,3688.9358,245.92905,17264.219,604.23944,553.34033,0,0,1549.353,1385.4003,0,3729.9238,594.32855,0,0,0,0,1967.4324,0,0,0,0,0,0,3197.0776,0,5779.3325,1229.6453
2,2466-001,307086650260,2466,30708665,South,Rural,Thyolo,South - Rural,1748.5367,1662.2892,4,3.180000007152557,8,2013,PANEL B,Panel B - 2 Visits,75.397316,625669.31,156417.33,85852,53262,0,0,459664.19,4855.1895,0,139394.88,2279.2673,1379.3595,6896.7974,0,443.26111,6140.8022,0,4615.5488,114916.05,1213.7974,0,34848.719,569.81683,344.83987,1724.1993,0,110.81528,1535.2006,0,1153.8872,459664.19,0,4855.1895,0,0,0,0,23873.529,0,115521.35,369.38501,0,0,0,0,1909.8823,1379.3595,0,0,0,0,6896.7974,0,0,443.26111,0,0,0,0,6140.8022,0,0,4615.5488,0,114916.05,0,1213.7974,0,0,0,0,5968.3823,0,28880.338,92.346252,0,0,0,0,477.47058,344.83987,0,0,0,0,1724.1993,0,0,110.81528,0,0,0,0,1535.2006,0,0,1153.8872,0
2,2467-001,307033810080,2467,30703381,South,Rural,Thyolo,South - Rural,985.82178,981.89258,4,3.439999997615814,5,2013,PANEL A,Panel A - 2 Visits,82.193413,375916.69,93979.172,85852,53262,0,0,133476.34,2530.6165,16011.016,131202.73,24393.682,25184.5,0,0,0,5839.8843,21510.24,15767.687,33369.086,632.65411,4002.7539,32800.684,6098.4204,6296.125,0,0,0,1459.9711,5377.5601,3941.9216,133476.34,0,2530.6165,0,12604.416,3406.5991,0,72998.547,0,58204.176,1034.1461,0,0,8273.1689,0,15086.367,1581.6353,18979.623,4623.2417,0,0,0,0,0,0,0,0,0,0,5839.8843,21510.24,0,15767.687,0,33369.086,0,632.65411,0,3151.104,851.64978,0,18249.637,0,14551.044,258.53653,0,0,2068.2922,0,3771.5918,395.40881,4744.9058,1155.8104,0,0,0,0,0,0,0,0,0,0,1459.9711,5377.5601,0,3941.9216,0
2,2468-001,307086650234,2468,30708665,South,Rural,Thyolo,South - Rural,848.0202,1662.2892,6,4.690000027418137,8,2013,PANEL B,Panel B - 2 Visits,75.397316,471956,78659.336,85852,53262,1,0,280817.97,24275.949,0,122338.57,2254.7222,1724.1993,21233.586,0,0,5305.2285,0,14005.804,46802.996,4045.9915,0,20389.762,375.78702,287.36655,3538.9309,0,0,884.20477,0,2334.3005,280817.97,0,24275.949,0,0,0,0,47747.059,795.7843,73795.727,663.15356,0,0,0,0,1591.5686,1724.1993,0,0,4256.8535,3183.1372,13793.595,0,0,0,0,0,0,0,5305.2285,0,0,14005.804,0,46802.996,0,4045.9915,0,0,0,0,7957.8433,132.63072,12299.288,110.5256,0,0,0,0,265.26144,287.36655,0,0,709.47559,530.52289,2298.9324,0,0,0,0,0,0,0,884.20477,0,0,2334.3005,0
2,2469-001,307033810076,2469,30703381,South,Rural,Thyolo,South - Rural,492.91089,981.89258,6,5.970000028610229,5,2013,PANEL A,Panel A - 2 Visits,82.193413,678571.31,113095.22,85852,53262,0,0,410333.19,0,28907.426,181085.08,19257.512,316.32706,0,13869.725,79.930832,0,19612.277,5109.8984,68388.867,0,4817.9043,30180.846,3209.5852,52.721176,0,2311.6208,13.321805,0,3268.7129,851.64972,410333.19,0,0,0,28907.426,0,0,43799.129,0,137285.94,3041.6062,0,729.98553,0,6531.4307,8954.4893,316.32706,0,0,0,0,0,0,13869.725,79.930832,0,0,0,0,0,19612.277,0,5109.8984,0,68388.867,0,0,0,4817.9043,0,0,7299.855,0,22880.99,506.93436,0,121.66425,0,1088.5718,1492.4149,52.721176,0,0,0,0,0,0,2311.6208,13.321805,0,0,0,0,0,3268.7129,0,851.64972,0
2,2470-001,307086650127,2470,30708665,South,Rural,Thyolo,South - Rural,1696.0404,1662.2892,6,5.39000004529953,8,2013,PANEL B,Panel B - 2 Visits,75.397316,437218.81,72869.805,85852,53262,1,0,248035.89,0,0,164355.98,5860.7188,8965.8359,0,0,0,3315.7678,0,6684.5879,41339.316,0,0,27392.664,976.78644,1494.306,0,0,0,552.62799,0,1114.098,248035.89,0,0,0,0,0,0,31831.371,795.7843,131728.83,1193.6764,0,0,0,475.91168,4191.1309,8965.8359,0,0,0,0,0,0,0,0,0,0,0,0,3315.7678,0,0,6684.5879,0,41339.316,0,0,0,0,0,0,5305.2285,132.63072,21954.805,198.94606,0,0,0,79.318611,698.52179,1494.306,0,0,0,0,0,0,0,0,0,0,0,0,552.62799,0,0,1114.098,0
2,2471-002,307033810124,2471,30703381,South,Rural,Thyolo,South - Rural,992.80817,981.89258,5,3.729999989271164,5,2013,PANEL A,Panel A - 2 Visits,82.193413,297995.63,59599.125,85852,53262,1,0,216310.25,25306.164,20196.266,25646.824,4501.5771,0,0,0,0,973.31403,3163.2705,1897.9623,43262.051,5061.2329,4039.2532,5129.3647,900.31543,0,0,0,0,194.66281,632.65411,379.59247,216310.27,0,25306.164,0,10609.123,9587.1426,0,7299.855,0,18346.969,608.32123,0,0,0,2433.2849,1459.9711,0,0,0,0,0,0,0,0,0,0,0,0,0,973.31403,3163.2705,0,1897.9623,0,43262.055,0,5061.2329,0,2121.8247,1917.4285,0,1459.9709,0,3669.3938,121.66425,0,0,0,486.65698,291.9942,0,0,0,0,0,0,0,0,0,0,0,0,0,194.66281,632.65411,0,379.59247,0
2,2473-001,307033810081,2473,30703381,South,Rural,Thyolo,South - Rural,482.01956,981.89258,6,5.440000027418137,5,2013,PANEL A,Panel A - 2 Visits,82.193413,782872.38,130478.73,85852,53262,0,0,411945.66,0,14599.71,94070.797,16461.486,14234.718,1987.1407,29199.42,892.73523,180306.42,10122.466,9051.8203,68657.609,0,2433.2849,15678.466,2743.5811,2372.4529,331.19012,4866.5698,148.7892,30051.07,1687.0776,1508.6367,411945.66,0,0,0,2433.2849,12166.425,0,36499.273,0,57571.523,4416.7266,1824.9637,0,0,4379.9131,5839.8843,3163.2705,11071.447,0,1987.1407,0,0,0,29199.42,892.73523,0,0,0,0,180306.42,10122.466,0,9051.8203,0,68657.609,0,0,0,405.54749,2027.7374,0,6083.2124,0,9595.2539,736.12109,304.16061,0,0,729.98553,973.31403,527.21173,1845.2412,0,331.19012,0,0,0,4866.5698,148.7892,0,0,0,0,30051.07,1687.0776,0,1508.6367,0
2,2474-001,307100790046,2474,30710079,South,Rural,Mulanje,South - Rural,1625.7324,1492.1682,5,3.890000015497208,8,2013,PANEL B,Panel B - Combined Visit,75.397316,598651.94,119730.39,85852,53262,0,0,404347.16,24275.949,6366.2744,86263.016,15947.466,0,9869.8789,9549.4111,280.66122,2360.8267,10345.196,29046.127,80869.43,4855.1899,1273.2549,17252.604,3189.4932,0,1973.9758,1909.8822,56.132244,472.16534,2069.0393,5809.2256,404347.16,0,24275.949,0,6366.2744,0,0,15915.686,0,70347.328,1965.7903,0,0,0,9206.9697,4774.7056,0,0,0,2707.8198,7162.0586,0,0,9549.4111,280.66122,0,0,0,0,2360.8267,10345.196,0,29046.127,0,80869.43,0,4855.1899,0,1273.2549,0,0,3183.1372,0,14069.466,393.15805,0,0,0,1841.3939,954.9411,0,0,0,541.56396,1432.4117,0,0,1909.8822,56.132244,0,0,0,0,472.16534,2069.0393,0,5809.2256,0
2,2475-001,307033810061,2475,30703381,South,Rural,Thyolo,South - Rural,1069.782,981.89258,6,5.300000071525574,5,2013,PANEL A,Panel A - 2 Visits,82.193413,1141826.9,190304.48,85852,53262,0,0,712443.94,0,0,144537.13,29892.111,0,111384.9,14599.71,59292.152,30890.553,27836.781,10949.782,118740.66,0,0,24089.521,4982.0186,0,18564.15,2433.2849,9882.0254,5148.4253,4639.4634,1824.9637,680811.25,31632.705,0,0,0,0,87598.258,0,0,56938.871,4202.6494,0,18257.439,0,132.16428,7299.855,0,0,0,3833.6995,0,107551.2,0,14599.71,59292.152,0,0,0,0,30890.553,27836.781,0,10949.782,0,113468.54,5272.1177,0,0,0,0,14599.71,0,0,9489.8115,700.44159,0,3042.9065,0,22.02738,1216.6425,0,0,0,638.94989,0,17925.199,0,2433.2849,9882.0254,0,0,0,0,5148.4253,4639.4634,0,1824.9637,0
2,2476-001,307100790093,2476,30710079,South,Rural,Thyolo,South - Rural,1542.0046,1492.1682,7,5.650000065565109,10,2013,PANEL B,Panel B - 2 Visits,82.056541,620988,88712.57,85852,53262,0,0,468930.59,0,0,83162.172,14006.952,316.85468,9940.0225,5849.625,1490.3738,5362.1563,6337.0938,25592.109,66990.086,0,0,11880.311,2000.9932,45.264954,1420.0032,835.66071,212.91054,766.02234,905.29913,3656.0156,468930.59,0,0,0,0,0,0,43872.188,0,39289.98,2015.2206,0,0,0,7604.5127,4387.2188,316.85468,0,0,2627.9915,7312.0313,0,0,5849.625,1490.3738,0,0,0,0,5362.1563,6337.0938,0,25592.109,0,66990.086,0,0,0,0,0,0,6267.4556,0,5612.8545,287.88864,0,0,0,1086.359,626.74554,45.264954,0,0,375.42734,1044.5759,0,0,835.66071,212.91054,0,0,0,0,766.02234,905.29913,0,3656.0156,0
2,2477-001,307033810141,2477,30703381,South,Rural,Thyolo,South - Rural,489.71725,981.89258,9,7.730000078678131,5,2013,PANEL A,Panel A - 2 Visits,82.193413,330655.75,36739.527,85852,53262,1,1,293591.41,0,0,22483.553,3631.0112,0,0,3284.9348,0,7664.8477,0,0,32621.268,0,0,2498.1726,403.44568,0,0,364.99277,0,851.64972,0,0,293591.41,0,0,0,0,0,0,7299.855,0,15183.698,0,0,0,0,1879.0463,1751.9652,0,0,0,0,0,0,0,3284.9348,0,0,0,0,0,7664.8477,0,0,0,0,32621.268,0,0,0,0,0,0,811.09497,0,1687.0776,0,0,0,0,208.78291,194.6628,0,0,0,0,0,0,0,364.99277,0,0,0,0,0,851.64972,0,0,0,0
2,2477-002,307033810141,2477,30703381,South,Urban,Blantyre City,South - Rural,486.57767,981.89258,3,3,11,2013,PANEL A,Panel A - Combined Visit,127.01743,7745255.5,2581751.8,85852,53262,0,0,950877.94,8187.8525,39364.676,1290814.9,389624.88,2251.6594,4728662.5,198397.97,44487.23,0,0,92585.719,316959.31,2729.2842,13121.559,430271.63,129874.96,750.55316,1576220.9,66132.656,14829.077,0,0,30861.906,907891.69,42986.227,8187.8525,0,39364.676,0,0,944752.19,188950.44,157112.3,32947.129,0,162829.56,0,174.00349,193674.2,2251.6594,0,0,185664.3,4534810.5,8187.8525,0,198397.97,44487.23,0,0,0,0,0,0,0,92585.719,0,302630.56,14328.742,2729.2842,0,13121.559,0,0,314917.41,62983.48,52370.766,10982.376,0,54276.52,0,58.001163,64558.066,750.55316,0,0,61888.098,1511603.5,2729.2842,0,66132.656,14829.077,0,0,0,0,0,0,0,30861.906,0
2,2478-002,307100790025,2478,30710079,South,Rural,Thyolo,South - Rural,1625.7324,1492.1682,4,3.309999972581863,10,2013,PANEL B,Panel B - 2 Visits,82.056541,616223.88,154055.97,85852,53262,0,0,477209.09,0,12576.694,97981.219,7238.9111,4752.8203,1295.5706,0,789.17334,389.97501,8871.9316,5118.4219,119302.27,0,3144.1736,24495.305,1809.7278,1188.2051,323.89264,0,197.29333,97.493752,2217.9829,1279.6055,474674.25,2534.8374,0,0,12576.694,0,0,21936.094,0,76045.125,1828.0078,3656.0156,0,0,0,1754.8876,4752.8203,0,0,1295.5706,0,0,0,0,789.17334,0,0,0,0,389.97501,8871.9316,0,5118.4219,0,118668.56,633.70935,0,0,3144.1736,0,0,5484.0234,0,19011.281,457.00195,914.00391,0,0,0,438.72189,1188.2051,0,0,323.89264,0,0,0,0,197.29333,0,0,0,0,97.493752,2217.9829,0,1279.6055,0
2,2479-001,307033810045,2479,30703381,South,Rural,Thyolo,South - Rural,992.80817,981.89258,4,3.700000047683716,5,2013,PANEL A,Panel A - 2 Visits,82.193413,629487.13,157371.78,85852,53262,0,0,399140.19,0,0,195928.11,5718.2197,0,0,0,0,5292.395,13918.391,9489.8115,99785.047,0,0,48982.027,1429.5549,0,0,0,0,1323.0988,3479.5977,2372.4529,399140.19,0,0,0,0,0,0,36499.273,0,159428.83,608.32123,0,0,0,0,5109.8984,0,0,0,0,0,0,0,0,0,0,0,0,0,5292.395,13918.391,0,9489.8115,0,99785.047,0,0,0,0,0,0,9124.8184,0,39857.207,152.08031,0,0,0,0,1277.4746,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.0988,3479.5977,0,2372.4529,0
2,2480-001,307100790015,2480,30710079,South,Rural,Thyolo,South - Rural,1625.7324,1492.1682,5,3.990000039339066,10,2013,PANEL B,Panel B - 2 Visits,82.056541,536112.88,107222.58,85852,53262,0,0,296642.28,31685.469,25202.135,85613.906,11150.848,3716.9492,17622.281,8774.4375,206.30754,3485.4016,20278.699,31734.217,59328.457,6337.0938,5040.4268,17122.781,2230.1694,743.38983,3524.4563,1754.8875,41.261509,697.08032,4055.7397,6346.8433,296642.28,0,31685.469,0,22764.791,2437.3438,0,34917.156,0,50696.75,914.00391,2924.8125,0,0,2924.8125,4387.2188,792.13672,0,2924.8125,1535.8124,16086.469,0,0,8774.4375,206.30754,0,0,0,0,3485.4016,20278.699,0,31734.217,0,59328.457,0,6337.0938,0,4552.958,487.46875,0,6983.4312,0,10139.35,182.80078,584.96252,0,0,584.96252,877.44373,158.42734,0,584.96252,307.16248,3217.2937,0,0,1754.8875,41.261509,0,0,0,0,697.08032,4055.7397,0,6346.8433,0
2,2481-001,307033810053,2481,30703381,South,Rural,Thyolo,South - Rural,992.80817,981.89258,5,4.970000028610229,5,2013,PANEL A,Panel A - 2 Visits,82.193413,552591.19,110518.23,85852,53262,0,0,263545.31,168707.75,0,55113.906,10025.135,3637.761,0,0,0,47911.383,0,3649.9275,52709.063,33741.551,0,11022.781,2005.027,727.55219,0,0,0,9582.2764,0,729.98547,263545.31,0,168707.75,0,0,0,0,2919.9421,0,52193.965,608.32123,0,0,0,364.99277,9051.8203,3637.761,0,0,0,0,0,0,0,0,0,0,0,0,47911.383,0,0,3649.9275,0,52709.063,0,33741.551,0,0,0,0,583.9884,0,10438.793,121.66425,0,0,0,72.99855,1810.364,727.55219,0,0,0,0,0,0,0,0,0,0,0,0,9582.2764,0,0,729.98547,0
2,2482-001,307100790051,2482,30710079,South,Rural,Thyolo,South - Rural,812.86621,1492.1682,8,7.099999994039536,10,2013,PANEL B,Panel B - 2 Visits,82.056541,1423095.3,177886.91,85852,53262,0,0,676931.56,57033.844,78969.938,113677.71,50583.566,0,173740.19,146240.63,4903.7983,16939.539,50696.75,53377.828,84616.445,7129.2305,9871.2422,14209.714,6322.9458,0,21717.523,18280.078,612.97479,2117.4424,6337.0938,6672.2285,588212.31,88719.313,57033.844,0,78969.938,0,0,73120.313,0,40557.398,4650.5308,21936.094,1719.6185,0,7312.0313,14965.291,0,0,0,8244.54,731.20313,164764.44,0,146240.63,4903.7983,0,0,0,0,16939.539,50696.75,0,53377.828,0,73526.539,11089.914,7129.2305,0,9871.2422,0,0,9140.0391,0,5069.6748,581.31635,2742.0117,214.95232,0,914.00391,1870.6614,0,0,0,1030.5675,91.400391,20595.555,0,18280.078,612.97479,0,0,0,0,2117.4424,6337.0938,0,6672.2285,0
2,2482-004,307100790051,2482,30710079,South,Rural,Thyolo,South - Rural,894.09705,1492.1682,2,2,10,2013,PANEL B,Panel B - 2 Visits,82.056541,1146737.8,573368.88,85852,53262,0,0,762123.56,31685.469,21448.625,64150.887,66679.383,0,76045.125,65808.281,300.24057,8043.2344,15209.025,35243.992,381061.78,15842.734,10724.313,32075.443,33339.691,0,38022.563,32904.141,150.12029,4021.6172,7604.5127,17621.996,741844.88,20278.699,31685.469,0,15111.531,6337.0938,0,43872.188,0,20278.699,1724.1688,609.33594,0,0,4387.2188,59958.656,0,0,0,0,0,76045.125,0,65808.281,300.24057,0,0,0,0,8043.2344,15209.025,0,35243.992,0,370922.44,10139.35,15842.734,0,7555.7656,3168.5469,0,21936.094,0,10139.35,862.08441,304.66797,0,0,2193.6094,29979.328,0,0,0,0,0,38022.563,0,32904.141,150.12029,0,0,0,0,4021.6172,7604.5127,0,17621.996,0
2,2483-001,307033810039,2483,30703381,South,Rural,Thyolo,South - Rural,1176.6868,981.89258,4,3.200000017881393,5,2013,PANEL A,Panel A - 2 Visits,82.193413,611751.88,152937.97,85852,53262,0,0,427832.03,7591.8491,2335.9536,130132.09,12665.192,948.98114,0,9343.8145,0,2214.2893,15183.698,3503.9304,106958.01,1897.9623,583.9884,32533.021,3166.2981,237.24529,0,2335.9536,0,553.57233,3795.9246,875.9826,427832.03,0,6326.541,1265.3082,2335.9536,0,0,36499.273,0,93632.805,7993.2856,0,0,0,1751.9652,2919.9421,948.98114,0,0,0,0,0,0,9343.8145,0,0,0,0,0,2214.2893,15183.698,0,3503.9304,0,106958.01,0,1581.6353,316.32706,583.9884,0,0,9124.8184,0,23408.201,1998.3214,0,0,0,437.9913,729.98553,237.24529,0,0,0,0,0,0,2335.9536,0,0,0,0,0,553.57233,3795.9246,0,875.9826,0
2,2484-001,307100790098,2484,30710079,South,Rural,Thyolo,South - Rural,1788.1941,1492.1682,2,2,10,2013,PANEL B,Panel B - 2 Visits,82.056541,717904.63,358952.31,85852,53262,0,0,367894.22,50696.75,0,123085.86,19148.998,0,57033.844,58496.25,357.68973,0,2437.3438,38753.766,183947.11,25348.375,0,61542.93,9574.499,0,28516.922,29248.125,178.84486,0,1218.6719,19376.883,367894.22,0,50696.75,0,0,0,0,43872.188,0,79213.672,2331.3262,0,0,0,11699.25,5118.4219,0,0,0,0,0,57033.844,0,58496.25,357.68973,0,0,0,0,0,0,2437.3438,38753.766,0,183947.11,0,25348.375,0,0,0,0,21936.094,0,39606.836,1165.6631,0,0,0,5849.625,2559.2109,0,0,0,0,0,28516.922,0,29248.125,178.84486,0,0,0,0,0,0,1218.6719,19376.883,0
2,2484-003,307100790098,2484,30710079,South,Rural,Thyolo,South - Rural,894.09705,1492.1682,4,3.469999998807907,10,2013,PANEL B,Panel B - 2 Visits,82.056541,1244164,311041,85852,53262,0,0,892793.69,44359.656,29491.859,126254.41,25674.977,1584.2734,39234.387,0,12186.719,0,61469.809,11114.287,223198.42,11089.914,7372.9648,31563.602,6418.7441,396.06836,9808.5967,0,3046.6797,0,15367.452,2778.5718,857622.81,35170.871,44359.656,0,14136.594,15355.266,0,43872.188,0,82382.219,2044.9291,0,12186.719,0,9688.4414,1754.8876,1584.2734,0,0,3649.168,10236.844,25348.375,0,0,12186.719,0,0,0,0,0,61469.809,0,11114.287,0,214405.7,8792.7178,11089.914,0,3534.1484,3838.8164,0,10968.047,0,20595.555,511.23227,0,3046.6797,0,2422.1104,438.72189,396.06836,0,0,912.29199,2559.2109,6337.0938,0,0,3046.6797,0,0,0,0,0,15367.452,0,2778.5718,0
2,2485-001,307033810051,2485,30703381,South,Rural,Thyolo,South - Rural,516.41895,981.89258,5,4.490000069141388,5,2013,PANEL A,Panel A - 2 Visits,82.193413,333711.28,66742.258,85852,53262,1,0,210477.59,0,8273.1689,77865.117,14770.04,1581.6353,0,0,0,6144.0444,0,14599.71,42095.52,0,1654.6338,15573.023,2954.0081,316.32706,0,0,0,1228.8088,0,2919.9419,210477.59,0,0,0,5109.8984,3163.2705,0,14599.71,0,63265.41,608.32123,0,0,0,4379.9131,9781.8057,1581.6353,0,0,0,0,0,0,0,0,0,0,0,0,6144.0444,0,0,14599.71,0,42095.52,0,0,0,1021.9797,632.65411,0,2919.9419,0,12653.082,121.66425,0,0,0,875.9826,1956.3611,316.32706,0,0,0,0,0,0,0,0,0,0,0,0,1228.8088,0,0,2919.9419,0
2,2486-004,307100790087,2486,30710079,South,Rural,Thyolo,South - Rural,1625.7324,1492.1682,4,3.099999994039536,10,2013,PANEL B,Panel B - Combined Visit,82.056541,756571.5,189142.88,85852,53262,0,0,301848.47,0,46065.797,156282.48,13283.523,2376.4102,177438.63,0,0,0,31051.76,28224.441,75462.117,0,11516.449,39070.621,3320.8809,594.10254,44359.656,0,0,0,7762.9399,7056.1104,298046.19,3802.2563,0,0,35341.484,10724.313,29248.125,0,11699.25,115335.11,1584.2734,0,0,0,0,11699.25,2376.4102,0,0,0,0,177438.63,0,0,0,0,0,0,0,0,31051.76,0,28224.441,0,74511.547,950.56409,0,0,8835.3711,2681.0781,7312.0313,0,2924.8125,28833.777,396.06836,0,0,0,0,2924.8125,594.10254,0,0,0,0,44359.656,0,0,0,0,0,0,0,0,7762.9399,0,7056.1104,0
2,2487-001,307033810131,2487,30703381,South,Rural,Thyolo,South - Rural,482.01956,981.89258,4,3.970000028610229,5,2013,PANEL A,Panel A - 2 Visits,82.193413,502883.47,125720.87,85852,53262,0,0,411874.22,0,0,66185.352,9489.8115,6326.541,0,0,174.76505,2408.9521,0,6423.8726,102968.55,0,0,16546.338,2372.4529,1581.6353,0,0,43.691261,602.23804,0,1605.9681,411874.19,0,0,0,0,0,0,2919.9421,0,63265.41,1216.6425,0,0,0,729.98553,7543.1836,6326.541,0,0,0,0,0,0,0,174.76505,0,0,0,0,2408.9521,0,0,6423.8726,0,102968.55,0,0,0,0,0,0,729.98553,0,15816.353,304.16061,0,0,0,182.49638,1885.7959,1581.6353,0,0,0,0,0,0,0,43.691261,0,0,0,0,602.23804,0,0,1605.9681,0
2,2489-001,307033810100,2489,30703381,South,Rural,Thyolo,South - Rural,486.57767,981.89258,2,1.910000026226044,5,2013,PANEL A,Panel A - 2 Visits,82.193413,167305.11,83652.555,85852,53262,1,0,58078.734,0,90031.547,15208.031,1845.5052,632.65411,0,0,0,1508.6367,0,0,29039.367,0,45015.773,7604.0156,922.75262,316.32706,0,0,0,754.31836,0,0,58078.734,0,0,0,60832.125,29199.42,0,7299.855,0,7908.1763,0,0,0,0,385.53433,1459.9711,632.65411,0,0,0,0,0,0,0,0,0,0,0,0,1508.6367,0,0,0,0,29039.367,0,0,0,30416.063,14599.71,0,3649.9275,0,3954.0881,0,0,0,0,192.76717,729.98553,316.32706,0,0,0,0,0,0,0,0,0,0,0,0,754.31836,0,0,0,0
