HHID,case_id,qx_type,visit,ea_id,hh_p0a,hh_p0a_os,hh_p01,hh_p02,hh_p03a,hh_p03b,hh_p03c,hh_p04a,hh_p04b
2925,314326760034,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2925,314326760034,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2925,314326760034,Panel A,1,31432676,Pension Income,,No,,,,,,
2925,314326760034,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2925,314326760034,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2925,314326760034,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2925,314326760034,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2925,314326760034,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2925,314326760034,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2925,314326760034,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2925,314326760034,Panel A,1,31432676,Inheritance,,No,,,,,,
2925,314326760034,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2925,314326760034,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2933,314326760037,Panel A,1,31432676,Cash Transfers/Gifts from individuals,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Food Transfers/Gifts from Individuals,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2933,314326760037,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2933,314326760037,Panel A,1,31432676,Pension Income,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2933,314326760037,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2933,314326760037,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2933,314326760037,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2933,314326760037,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,Yes,6500,,,,1,
2933,314326760037,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Inheritance,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2933,314326760037,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2939,314326760040,Panel A,1,31432676,Cash Transfers/Gifts from individuals,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Food Transfers/Gifts from Individuals,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2939,314326760040,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2939,314326760040,Panel A,1,31432676,Pension Income,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2939,314326760040,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2939,314326760040,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2939,314326760040,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2939,314326760040,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Inheritance,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2939,314326760040,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2915,314326760045,Panel A,1,31432676,Cash Transfers/Gifts from individuals,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Food Transfers/Gifts from Individuals,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2915,314326760045,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2915,314326760045,Panel A,1,31432676,Pension Income,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2915,314326760045,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2915,314326760045,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2915,314326760045,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2915,314326760045,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Inheritance,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2915,314326760045,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2935,314326760048,Panel A,1,31432676,Cash Transfers/Gifts from individuals,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Food Transfers/Gifts from Individuals,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2935,314326760048,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2935,314326760048,Panel A,1,31432676,Pension Income,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2935,314326760048,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2935,314326760048,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2935,314326760048,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2935,314326760048,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Inheritance,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2935,314326760048,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2941,314326760051,Panel A,1,31432676,Cash Transfers/Gifts from individuals,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Food Transfers/Gifts from Individuals,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2941,314326760051,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2941,314326760051,Panel A,1,31432676,Pension Income,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2941,314326760051,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2941,314326760051,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2941,314326760051,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2941,314326760051,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Inheritance,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2941,314326760051,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2919,314326760056,Panel A,1,31432676,Cash Transfers/Gifts from individuals,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Food Transfers/Gifts from Individuals,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2919,314326760056,Panel A,1,31432676,"Savings, Interest or Other Investment Income",,No,,,,,,
2919,314326760056,Panel A,1,31432676,Pension Income,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Income from Non-Agricultural Land Rental,,No,,,,,,
2919,314326760056,Panel A,1,31432676,"Income form Apartment, House Rental",,No,,,,,,
2919,314326760056,Panel A,1,31432676,"Income from Sho, Store Rental",,No,,,,,,
2919,314326760056,Panel A,1,31432676,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2919,314326760056,Panel A,1,31432676,Income from Real Estate Sales,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Inheritance,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Lottery/Gambling Winnings,,No,,,,,,
2919,314326760056,Panel A,1,31432676,Other Income (Specify),,No,,,,,,
2898,314351200007,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,Yes,,0,33000,0,1,2
2898,314351200007,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2898,314351200007,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2898,314351200007,Panel B,2,31435120,Pension Income,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2898,314351200007,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2898,314351200007,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2898,314351200007,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2898,314351200007,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Inheritance,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2898,314351200007,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2914,314351200021,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2914,314351200021,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2914,314351200021,Panel B,2,31435120,Pension Income,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2914,314351200021,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2914,314351200021,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2914,314351200021,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2914,314351200021,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Inheritance,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2914,314351200021,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2890,314351200034,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,Yes,,0,0,8000,1,2
2890,314351200034,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,Yes,,0,0,15000,1,2
2890,314351200034,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2890,314351200034,Panel B,2,31435120,Pension Income,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2890,314351200034,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2890,314351200034,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2890,314351200034,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2890,314351200034,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Inheritance,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2890,314351200034,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2904,314351200047,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2904,314351200047,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2904,314351200047,Panel B,2,31435120,Pension Income,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2904,314351200047,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2904,314351200047,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2904,314351200047,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2904,314351200047,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Inheritance,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2904,314351200047,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2908,314351200074,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2908,314351200074,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2908,314351200074,Panel B,2,31435120,Pension Income,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2908,314351200074,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2908,314351200074,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2908,314351200074,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2908,314351200074,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Inheritance,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2908,314351200074,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2906,314351200087,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2906,314351200087,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2906,314351200087,Panel B,2,31435120,Pension Income,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2906,314351200087,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2906,314351200087,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2906,314351200087,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2906,314351200087,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Inheritance,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2906,314351200087,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2910,314351200114,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2910,314351200114,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2910,314351200114,Panel B,2,31435120,Pension Income,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2910,314351200114,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2910,314351200114,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2910,314351200114,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2910,314351200114,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Inheritance,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2910,314351200114,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2900,314351200127,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2900,314351200127,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2900,314351200127,Panel B,2,31435120,Pension Income,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2900,314351200127,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2900,314351200127,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2900,314351200127,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2900,314351200127,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Inheritance,,No,,,,,,
2900,314351200127,Panel B,2,31435120,Lottery/Gambling Winnings,,Yes,10000,,,,1,2
2900,314351200127,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2894,314351200141,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2894,314351200141,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2894,314351200141,Panel B,2,31435120,Pension Income,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2894,314351200141,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2894,314351200141,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2894,314351200141,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2894,314351200141,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Inheritance,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2894,314351200141,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2896,314351200167,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2896,314351200167,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2896,314351200167,Panel B,2,31435120,Pension Income,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2896,314351200167,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2896,314351200167,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2896,314351200167,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2896,314351200167,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Inheritance,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2896,314351200167,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2902,314351200181,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2902,314351200181,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2902,314351200181,Panel B,2,31435120,Pension Income,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2902,314351200181,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2902,314351200181,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2902,314351200181,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2902,314351200181,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Inheritance,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2902,314351200181,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2886,314351200221,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,Yes,,,20000,,1,
2886,314351200221,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2886,314351200221,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2886,314351200221,Panel B,2,31435120,Pension Income,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2886,314351200221,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2886,314351200221,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2886,314351200221,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2886,314351200221,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Inheritance,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2886,314351200221,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2888,314351200234,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,Yes,,0,1000,0,1,
2888,314351200234,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2888,314351200234,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2888,314351200234,Panel B,2,31435120,Pension Income,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2888,314351200234,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2888,314351200234,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2888,314351200234,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2888,314351200234,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Inheritance,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2888,314351200234,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2912,314351200247,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2912,314351200247,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2912,314351200247,Panel B,2,31435120,Pension Income,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Income from Non-Agricultural Land Rental,,No,,,,,,
2912,314351200247,Panel B,2,31435120,"Income form Apartment, House Rental",,No,,,,,,
2912,314351200247,Panel B,2,31435120,"Income from Sho, Store Rental",,No,,,,,,
2912,314351200247,Panel B,2,31435120,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
2912,314351200247,Panel B,2,31435120,Income from Real Estate Sales,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Inheritance,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Lottery/Gambling Winnings,,No,,,,,,
2912,314351200247,Panel B,2,31435120,Other Income (Specify),,No,,,,,,
2892,314351200274,Panel B,2,31435120,Cash Transfers/Gifts from individuals,,Yes,,,25000,,1,
2892,314351200274,Panel B,2,31435120,Food Transfers/Gifts from Individuals,,No,,,,,,
2892,314351200274,Panel B,2,31435120,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
2892,314351200274,Panel B,2,31435120,"Savings, Interest or Other Investment Income",,No,,,,,,
2892,314351200274,Panel B,2,31435120,Pension Income,,No,,,,,,
