HHID,case_id,qx_type,visit,ea_id,hh_r0a,hh_r0a_os,hh_r01,hh_r02a,hh_r02b,hh_r02c,hh_r03,hh_r04a,hh_r04b,hh_r04c,hh_r04d,hh_r04e,hh_r05a,hh_r05b,hh_r06,hh_r07a,hh_r07b
2385,305024560158,Panel A,1,30502456,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2385,305024560158,Panel A,1,30502456,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2385,305024560158,Panel A,1,30502456,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2385,305024560158,Panel A,1,30502456,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2385,305024560158,Panel A,1,30502456,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2385,305024560158,Panel A,1,30502456,Other (Specify),,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Free Maize,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,School Feeding Programme,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2381,305024560159,Panel A,1,30502456,Other (Specify),,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Free Maize,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Food/Cash-for-Work Programme,,Yes,2400,0,,Specific household members,2,3,,,,1,,6,3,2010
2375,305024560177,Panel A,1,30502456,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,School Feeding Programme,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2375,305024560177,Panel A,1,30502456,Other (Specify),,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Free Maize,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,School Feeding Programme,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2389,305024560189,Panel A,1,30502456,Other (Specify),,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Free Maize,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Free Food (other than Maize),,Yes,,1500,,Specific household members,1,,,,,1,,1,1,2010
2393,305024560229,Panel A,1,30502456,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,School Feeding Programme,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2393,305024560229,Panel A,1,30502456,Other (Specify),,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Free Maize,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,School Feeding Programme,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2395,305024560231,Panel A,1,30502456,Other (Specify),,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2320,305036850009,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2338,305036850020,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2344,305036850031,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2316,305036850042,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2330,305036850053,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2314,305036850058,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2322,305036850075,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2324,305036850086,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2326,305036850096,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2334,305036850107,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2318,305036850118,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2342,305036850140,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2328,305036850151,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2332,305036850184,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Free Distribution of Likuni Phala to Children and Mothers,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Supplementary Feeding for Malnourished Children at a Nutritional Rehabilitation Unit,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Scholarships/Bursaries for Secondary Education,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Scholarships for Tertiary Education,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Tertiary Loan Scheme,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Direct Cash Transfers from Government,,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Other Direct Cash Transfers (Specify),,No,,,,,,,,,,,,,,
2336,305036850195,Panel B,2,30503685,Other (Specify),,No,,,,,,,,,,,,,,
2340,305036850206,Panel B,2,30503685,Free Maize,,No,,,,,,,,,,,,,,
2340,305036850206,Panel B,2,30503685,Free Food (other than Maize),,No,,,,,,,,,,,,,,
2340,305036850206,Panel B,2,30503685,Food/Cash-for-Work Programme,,No,,,,,,,,,,,,,,
2340,305036850206,Panel B,2,30503685,Inputs-For-Work Programme,,No,,,,,,,,,,,,,,
2340,305036850206,Panel B,2,30503685,School Feeding Programme,,No,,,,,,,,,,,,,,
