ea_id,com_cj0b,com_cj0b_os,com_cj01,com_cj02,com_cj03,com_cj03_os,com_cj04,com_cj05,com_cj06
20804768,Agricultural Coop,,No,,,,,,
20804768,Parent-Teacher Assoc.,,No,,,,,,
20806131,Political Group,,Yes,4,Quartery,,50,39,22
20806131,Sports Group,,Yes,5,Weekly,,40,21,32
20806131,Youth Group,,Yes,5,Weekly,,30,10,30
20806131,Savings & Credit Coop,,No,,,,,,
20806131,Parent-Teacher Assoc.,,Yes,1,Quartery,,8,3,0
20806131,Other (Specify),,No,,,,,,
20806131,School Committee,,Yes,1,Monthly,,17,5,0
20806131,Religious Group,,Yes,3,Weekly,,15,8,7
20806131,Cultural Group,,Yes,2,Weekly,,35,14,5
20806131,NGO,,No,,,,,,
20806131,Village Development Committee,,Yes,2,Monthly,,15,7,3
20806131,Health Committee,,Yes,1,Monthly,,20,11,3
20806131,Agricultural Coop,,Yes,4,Monthly,,21,9,6
20806131,Disabled Assoc.,,No,,,,,,
20806131,Community Police/Watch Group,,No,,,,,,
20806131,Business Assoc.,,No,,,,,,
20806131,Farmers' Group,,Yes,1,Monthly,,10,6,0
20806131,Women's Group,,No,,,,,,
20807727,Political Group,,Yes,2,Quartery,,27,11,19
20807727,Other (Specify),,No,,,,,,
20807727,Agricultural Coop,,Yes,3,Monthly,,10,6,6
20807727,Religious Group,,Yes,3,Weekly,,30,18,27
20807727,Women's Group,,No,,,,,,
20807727,Health Committee,,Yes,1,Monthly,,10,7,7
20807727,Disabled Assoc.,,No,,,,,,
20807727,Sports Group,,No,,,,,,
20807727,Cultural Group,,Yes,1,Weekly,,50,22,34
20807727,School Committee,,Yes,1,Monthly,,15,6,11
20807727,Business Assoc.,,No,,,,,,
20807727,Farmers' Group,,Yes,4,Monthly,,15,10,8
20807727,Parent-Teacher Assoc.,,No,,,,,,
20807727,Savings & Credit Coop,,No,,,,,,
20807727,NGO,,No,,,,,,
20807727,Youth Group,,No,,,,,,
20807727,Community Police/Watch Group,,No,,,,,,
20807727,Village Development Committee,,Yes,2,Monthly,,35,19,20
20808421,Parent-Teacher Assoc.,,No,,,,,,
20808421,NGO,,No,,,,,,
20808421,Political Group,,Yes,3,Monthly,,15,10,3
20808421,School Committee,,Yes,1,Monthly,,15,8,7
20808421,Farmers' Group,,No,,,,,,
20808421,Agricultural Coop,,No,,,,,,
20808421,Other (Specify),,No,,,,,,
20808421,Women's Group,,No,,,,,,
20808421,Cultural Group,,Yes,2,Monthly,,40,19,25
20808421,Sports Group,,Yes,2,Weekly,,44,19,38
20808421,Health Committee,,Yes,1,Monthly,,22,12,14
20808421,Savings & Credit Coop,,No,,,,,,
20808421,Village Development Committee,,Yes,1,Monthly,,20,13,6
20808421,Youth Group,,Yes,2,Weekly,,35,17,30
20808421,Disabled Assoc.,,No,,,,,,
20808421,Community Police/Watch Group,,No,,,,,,
20808421,Religious Group,,Yes,4,Weekly,,22,12,14
20808421,Business Assoc.,,No,,,,,,
20903583,Parent-Teacher Assoc.,,No,,,,,,
20903583,School Committee,,No,,,,,,
20903583,NGO,,Yes,1,Monthly,,3,0,0
20903583,Savings & Credit Coop,,Yes,1,Weekly,,25,24,7
20903583,Political Group,,Yes,3,Other (Specify),AS NEEDED,35,15,6
20903583,Farmers' Group,,No,,,,,,
20903583,Women's Group,,Yes,1,Weekly,,22,22,17
20903583,Youth Group,,Yes,1,Weekly,,10,5,5
20903583,Cultural Group,,No,,,,,,
20903583,Health Committee,,Yes,1,Other (Specify),AS NEEDED,9,7,0
20903583,Business Assoc.,,No,,,,,,
20903583,Disabled Assoc.,,No,,,,,,
20903583,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,16,0,0
20903583,Sports Group,,Yes,1,Weekly,,20,10,10
20903583,Religious Group,,Yes,1,Weekly,,10,6,6
20903583,Agricultural Coop,,No,,,,,,
20903583,Village Development Committee,,Yes,1,Monthly,,7,3,2
20903583,Other (Specify),,No,,,,,,
20906524,Political Group,,Yes,3,Other (Specify),AS NEEDED,250,130,3
20906524,Youth Group,,No,,,,,,
20906524,Other (Specify),,No,,,,,,
20906524,Sports Group,,Yes,1,Monthly,,10,5,2
20906524,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,10,5,2
20906524,Disabled Assoc.,,No,,,,,,
20906524,NGO,,Yes,1,Weekly,,10,5,0
20906524,School Committee,,Yes,3,Monthly,,10,5,5
20906524,Health Committee,,Yes,3,Monthly,,20,20,5
20906524,Village Development Committee,,Yes,3,Other (Specify),AS NEEDED,30,15,3
20906524,Religious Group,,Yes,3,Weekly,,60,60,4
20906524,Cultural Group,,No,,,,,,
20906524,Farmers' Group,,No,,,,,,
20906524,Savings & Credit Coop,,No,,,,,,
20906524,Business Assoc.,,No,,,,,,
20906524,Women's Group,,No,,,,,,
20906524,Parent-Teacher Assoc.,,No,,,,,,
20906524,Agricultural Coop,,No,,,,,,
20906605,Health Committee,,No,,,,,,
20906605,Political Group,,Yes,3,Other (Specify),AS NEEDED,14,7,0
20906605,Sports Group,,Yes,1,Weekly,,10,3,3
20906605,Farmers' Group,,No,,,,,,
20906605,Agricultural Coop,,No,,,,,,
20906605,Savings & Credit Coop,,Yes,2,Monthly,,25,10,0
20906605,Youth Group,,No,,,,,,
20906605,Business Assoc.,,No,,,,,,
20906605,Other (Specify),,No,,,,,,
20906605,Women's Group,,No,,,,,,
20906605,Disabled Assoc.,,No,,,,,,
20906605,NGO,,No,,,,,,
20906605,Cultural Group,,No,,,,,,
20906605,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,5,0
20906605,Religious Group,,Yes,8,Weekly,,8,3,0
20906605,School Committee,,Yes,1,Weekly,,10,6,0
20906605,Village Development Committee,,Yes,1,Monthly,,14,7,7
20906605,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,10,0,0
20908088,Other (Specify),,No,,,,,,
20908088,Farmers' Group,,Yes,1,Monthly,,130,2,3
20908088,Agricultural Coop,,No,,,,,,
20908088,Village Development Committee,,No,,,,,,
20908088,School Committee,,Yes,1,Quartery,,10,5,0
20908088,Youth Group,,No,,,,,,
20908088,Community Police/Watch Group,,No,,,,,,
20908088,Women's Group,,No,,,,,,
20908088,Business Assoc.,,No,,,,,,
20908088,Parent-Teacher Assoc.,,Yes,1,Quartery,,8,3,2
20908088,Sports Group,,Yes,1,Weekly,,20,0,0
20908088,Disabled Assoc.,,No,,,,,,
20908088,NGO,,No,,,,,,
20908088,Savings & Credit Coop,,No,,,,,,
20908088,Health Committee,,No,,,,,,
20908088,Political Group,,Yes,2,Other (Specify),AS NEEDED,450,220,60
20908088,Cultural Group,,No,,,,,,
20908088,Religious Group,,Yes,10,Weekly,,416,286,130
20908119,Cultural Group,,No,,,,,,
20908119,Savings & Credit Coop,,No,,,,,,
20908119,Women's Group,,No,,,,,,
20908119,Disabled Assoc.,,Yes,1,Monthly,,5,5,1
20908119,Farmers' Group,,No,,,,,,
20908119,Political Group,,Yes,3,Other (Specify),AS NEEDED,72,30,3
20908119,Parent-Teacher Assoc.,,Yes,1,Monthly,,5,5,3
20908119,Community Police/Watch Group,,Yes,1,Weekly,,5,5,3
20908119,Youth Group,,No,,,,,,
20908119,Religious Group,,No,,,,,,
20908119,Sports Group,,No,,,,,,
20908119,Village Development Committee,,Yes,2,Monthly,,20,10,5
20908119,School Committee,,Yes,1,Monthly,,5,5,3
20908119,NGO,,No,,,,,,
20908119,Agricultural Coop,,No,,,,,,
20908119,Health Committee,,No,,,,,,
20908119,Other (Specify),,No,,,,,,
20908119,Business Assoc.,,No,,,,,,
20909113,Sports Group,,Yes,1,Weekly,,10,5,5
20909113,Business Assoc.,,No,,,,,,
20909113,Religious Group,,Yes,7,Monthly,,16,6,0
20909113,Women's Group,,No,,,,,,
20909113,Political Group,,Yes,3,Other (Specify),AS NEEDED,10,5,5
20909113,Agricultural Coop,,No,,,,,,
20909113,Village Development Committee,,Yes,1,Monthly,,10,5,0
20909113,Farmers' Group,,No,,,,,,
20909113,Youth Group,,Yes,1,Monthly,,10,5,5
20909113,School Committee,,Yes,1,Quartery,,10,5,5
20909113,Cultural Group,,No,,,,,,
20909113,Other (Specify),,No,,,,,,
20909113,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,5,0
20909113,NGO,,Yes,1,Weekly,,10,5,5
20909113,Disabled Assoc.,,No,,,,,,
20909113,Health Committee,,Yes,1,Monthly,,10,5,5
20909113,Community Police/Watch Group,,Yes,1,Monthly,,10,5,3
20909113,Savings & Credit Coop,,No,,,,,,
21037030,Savings & Credit Coop,,No,,,,,,
21037030,Agricultural Coop,,No,,,,,,
21037030,Political Group,,Yes,3,Other (Specify),AS NEEDED,90,47,40
21037030,Religious Group,,Yes,6,Weekly,,46,40,20
21037030,Cultural Group,,No,,,,,,
21037030,Parent-Teacher Assoc.,,No,,,,,,
21037030,Village Development Committee,,No,,,,,,
21037030,Business Assoc.,,No,,,,,,
21037030,Youth Group,,Yes,1,Weekly,,24,8,24
21037030,Women's Group,,Yes,2,Weekly,,10,10,2
21037030,Farmers' Group,,No,,,,,,
21037030,Sports Group,,No,,,,,,
21037030,Community Police/Watch Group,,No,,,,,,
21037030,School Committee,,No,,,,,,
21037030,Disabled Assoc.,,No,,,,,,
21037030,NGO,,No,,,,,,
21037030,Health Committee,,No,,,,,,
21037030,Other (Specify),,No,,,,,,
21037536,Farmers' Group,,No,,,,,,
21037536,Health Committee,,No,,,,,,
21037536,Religious Group,,Yes,15,Weekly,,170,170,170
21037536,School Committee,,Yes,2,Monthly,,10,3,0
21037536,Disabled Assoc.,,No,,,,,,
21037536,NGO,,No,,,,,,
21037536,Women's Group,,No,,,,,,
21037536,Sports Group,,No,,,,,,
21037536,Parent-Teacher Assoc.,,Yes,2,Monthly,,12,5,0
21037536,Other (Specify),,No,,,,,,
21037536,Agricultural Coop,,No,,,,,,
21037536,Community Police/Watch Group,,Yes,4,Weekly,,18,2,4
21037536,Village Development Committee,,No,,,,,,
21037536,Business Assoc.,,Yes,4,Monthly,,17,16,11
21037536,Cultural Group,,No,,,,,,
21037536,Political Group,,Yes,3,Monthly,,600,301,119
21037536,Savings & Credit Coop,,No,,,,,,
21037536,Youth Group,,Yes,1,Monthly,,10,9,10
21048764,Religious Group,,Yes,3,Weekly,,97,65,36
21048764,Agricultural Coop,,No,,,,,,
21048764,School Committee,,Yes,1,Quartery,,10,4,0
21048764,Business Assoc.,,No,,,,,,
21048764,NGO,,Yes,1,Weekly,,15,15,0
21048764,Political Group,,Yes,3,Other (Specify),AS NEEDED,103,56,33
21048764,Women's Group,,Yes,3,Monthly,,36,36,14
21048764,Farmers' Group,,No,,,,,,
21048764,Health Committee,,Yes,1,Weekly,,10,4,0
21048764,Youth Group,,Yes,1,Weekly,,26,8,26
21048764,Other (Specify),,No,,,,,,
21048764,Community Police/Watch Group,,Yes,1,Weekly,,6,6,2
21048764,Sports Group,,Yes,1,Weekly,,29,0,29
21048764,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,3,0
21048764,Village Development Committee,,Yes,1,Other (Specify),AS NEEDED,450,276,98
21048764,Disabled Assoc.,,No,,,,,,
21048764,Savings & Credit Coop,,No,,,,,,
21048764,Cultural Group,,No,,,,,,
21051203,Cultural Group,,No,,,,,,
21051203,Other (Specify),,No,,,,,,
21051203,Parent-Teacher Assoc.,,No,,,,,,
21051203,Sports Group,,No,,,,,,
21051203,Youth Group,,No,,,,,,
21051203,NGO,,No,,,,,,
21051203,School Committee,,No,,,,,,
21051203,Religious Group,,Yes,3,Weekly,,999,999,999
21051203,Business Assoc.,,No,,,,,,
21051203,Village Development Committee,,Yes,3,Quartery,,10,5,10
21051203,Farmers' Group,,No,,,,,,
21051203,Women's Group,,No,,,,,,
21051203,Disabled Assoc.,,No,,,,,,
21051203,Political Group,,Yes,4,Quartery,,999,999,999
21051203,Agricultural Coop,,No,,,,,,
21051203,Savings & Credit Coop,,No,,,,,,
21051203,Community Police/Watch Group,,No,,,,,,
21051203,Health Committee,,No,,,,,,
21052427,Other (Specify),,No,,,,,,
21052427,Parent-Teacher Assoc.,,Yes,1,Other (Specify),AS NEEDED,10,4,10
21052427,NGO,,Yes,1,Monthly,,26,15,12
21052427,Farmers' Group,,No,,,,,,
21052427,Agricultural Coop,,No,,,,,,
21052427,Community Police/Watch Group,,No,,,,,,
21052427,Disabled Assoc.,,No,,,,,,
21052427,Village Development Committee,,Yes,1,Quartery,,110,44,23
21052427,Business Assoc.,,No,,,,,,
21052427,Women's Group,,Yes,5,Weekly,,48,45,7
21052427,School Committee,,Yes,1,Monthly,,10,4,10
21052427,Youth Group,,Yes,4,Weekly,,50,30,50
21052427,Sports Group,,No,,,,,,
21052427,Savings & Credit Coop,,No,,,,,,
21052427,Cultural Group,,No,,,,,,
21052427,Political Group,,Yes,3,Monthly,,926,415,241
21052427,Health Committee,,No,,,,,,
21052427,Religious Group,,Yes,5,Weekly,,48,45,7
21053745,Agricultural Coop,,No,,,,,,
21053745,NGO,,No,,,,,,
21053745,Farmers' Group,,No,,,,,,
21053745,Savings & Credit Coop,,No,,,,,,
21053745,School Committee,,Yes,1,Monthly,,10,4,2
21053745,Other (Specify),,No,,,,,,
21053745,Business Assoc.,,No,,,,,,
21053745,Cultural Group,,No,,,,,,
21053745,Health Committee,,No,,,,,,
21053745,Sports Group,,Yes,2,Weekly,,24,24,24
21053745,Youth Group,,No,,,,,,
21053745,Village Development Committee,,No,,,,,,
21053745,Religious Group,,Yes,2,Weekly,,46,23,12
21053745,Women's Group,,Yes,1,Other (Specify),FORTNIGHT,13,13,3
21053745,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,1
21053745,Political Group,,Yes,3,Other (Specify),AS NEEDED,96,41,29
21053745,Community Police/Watch Group,,Yes,1,Weekly,,8,0,8
21053745,Disabled Assoc.,,No,,,,,,
21055241,Village Development Committee,,Yes,1,Other (Specify),AS NEEDED,10,3,0
21055241,Agricultural Coop,,No,,,,,,
21055241,Disabled Assoc.,,No,,,,,,
21055241,Other (Specify),,No,,,,,,
21055241,Religious Group,,Yes,8,Weekly,,800,700,20
21055241,Cultural Group,,No,,,,,,
21055241,Women's Group,,Yes,3,Monthly,,8,8,2
21055241,Youth Group,,Yes,2,Other (Specify),AS NEEDED,34,16,34
21055241,Community Police/Watch Group,,Yes,1,Weekly,,30,10,25
21055241,Sports Group,,Yes,1,Other (Specify),AS NEEDED,25,0,25
21055241,Parent-Teacher Assoc.,,Yes,1,Other (Specify),AS NEEDED,10,6,3
21055241,Farmers' Group,,No,,,,,,
21055241,Savings & Credit Coop,,No,,,,,,
21055241,Health Committee,,No,,,,,,
21055241,NGO,,No,,,,,,
21055241,Business Assoc.,,No,,,,,,
21055241,School Committee,,Yes,1,Other (Specify),FORTNIGHT,10,4,0
21055241,Political Group,,Yes,3,Other (Specify),AS NEEDED,999,893,120
21055693,School Committee,,Yes,1,Monthly,,10,5,0
21055693,Business Assoc.,,No,,,,,,
21055693,Farmers' Group,,No,,,,,,
21055693,Political Group,,Yes,3,Other (Specify),AS NEEDED,959,499,96
21055693,NGO,,No,,,,,,
21055693,Health Committee,,Yes,1,Quartery,,26,12,10
21055693,Other (Specify),,No,,,,,,
21055693,Disabled Assoc.,,No,,,,,,
21055693,Sports Group,,Yes,3,Weekly,,24,0,24
21055693,Community Police/Watch Group,,Yes,3,Monthly,,28,3,23
21055693,Savings & Credit Coop,,No,,,,,,
21055693,Cultural Group,,No,,,,,,
21055693,Women's Group,,Yes,3,Monthly,,9,9,3
21055693,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
21055693,Agricultural Coop,,No,,,,,,
21055693,Religious Group,,Yes,11,Weekly,,326,259,101
21055693,Youth Group,,Yes,11,Quartery,,50,22,40
21055693,Village Development Committee,,Yes,3,Other (Specify),AS NEEDED,990,633,411
21066096,Agricultural Coop,,No,,,,,,
21066096,Savings & Credit Coop,,No,,,,,,
21066096,Disabled Assoc.,,No,,,,,,
21066096,Women's Group,,No,,,,,,
21066096,Political Group,,Yes,4,Quartery,,999,999,999
21066096,Parent-Teacher Assoc.,,No,,,,,,
21066096,Other (Specify),,No,,,,,,
21066096,Sports Group,,No,,,,,,
21066096,Youth Group,,No,,,,,,
21066096,Business Assoc.,,No,,,,,,
21066096,NGO,,No,,,,,,
21066096,Cultural Group,,No,,,,,,
21066096,Community Police/Watch Group,,No,,,,,,
21066096,Religious Group,,Yes,15,Weekly,,999,999,999
21066096,School Committee,,No,,,,,,
21066096,Farmers' Group,,No,,,,,,
21066096,Health Committee,,No,,,,,,
21066096,Village Development Committee,,Yes,1,Monthly,,10,5,10
21066339,Parent-Teacher Assoc.,,Yes,2,Monthly,,10,4,0
21066339,Religious Group,,Yes,5,Monthly,,124,112,27
21066339,Community Police/Watch Group,,Yes,3,Weekly,,10,4,3
21066339,School Committee,,Yes,1,Monthly,,10,3,0
21066339,Business Assoc.,,No,,,,,,
21066339,Cultural Group,,No,,,,,,
21066339,Farmers' Group,,No,,,,,,
21066339,NGO,,Yes,3,Weekly,,20,6,12
21066339,Village Development Committee,,Yes,3,Other (Specify),AS NEEDED,10,3,2
21066339,Political Group,,Yes,3,Other (Specify),AS NEEDED,950,397,356
21066339,Health Committee,,Yes,4,Monthly,,10,6,4
21066339,Other (Specify),,No,,,,,,
21066339,Agricultural Coop,,No,,,,,,
21066339,Women's Group,,Yes,3,Other (Specify),FORTNIGHT,35,35,7
21066339,Savings & Credit Coop,,No,,,,,,
21066339,Youth Group,,Yes,3,Monthly,,18,7,18
21066339,Sports Group,,Yes,4,Weekly,,27,0,27
21066339,Disabled Assoc.,,No,,,,,,
21074510,Agricultural Coop,,No,,,,,,
21074510,Sports Group,,Yes,5,Weekly,,23,11,23
21074510,Disabled Assoc.,,No,,,,,,
21074510,Youth Group,,Yes,4,Weekly,,129,43,129
21074510,Health Committee,,Yes,3,Weekly,,10,4,2
21074510,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,1,1
21074510,Village Development Committee,,Yes,3,Monthly,,999,999,97
21074510,Religious Group,,Yes,2,Monthly,,79,65,20
21074510,Cultural Group,,No,,,,,,
21074510,Savings & Credit Coop,,No,,,,,,
21074510,NGO,,Yes,1,Monthly,,36,22,19
21074510,Women's Group,,Yes,2,Monthly,,13,13,5
21074510,School Committee,,Yes,1,Monthly,,9,3,1
21074510,Community Police/Watch Group,,No,,,,,,
21074510,Political Group,,Yes,3,Other (Specify),AS NEEDED,999,321,460
21074510,Other (Specify),,No,,,,,,
21074510,Farmers' Group,,No,,,,,,
21074510,Business Assoc.,,No,,,,,,
21077725,Other (Specify),,No,,,,,,
21077725,Village Development Committee,,No,,,,,,
21077725,Community Police/Watch Group,,Yes,4,Weekly,,10,1,3
21077725,Disabled Assoc.,,No,,,,,,
21077725,Savings & Credit Coop,,No,,,,,,
21077725,Religious Group,,Yes,3,Weekly,,36,32,10
21077725,Agricultural Coop,,No,,,,,,
21077725,Women's Group,,Yes,3,Weekly,,10,10,2
21077725,NGO,,No,,,,,,
21077725,Parent-Teacher Assoc.,,No,,,,,,
21077725,Political Group,,Yes,5,Other (Specify),AS NEEDED,76,42,12
21077725,Youth Group,,Yes,1,Monthly,,32,11,32
21077725,Sports Group,,No,,,,,,
21077725,Business Assoc.,,No,,,,,,
21077725,School Committee,,No,,,,,,
21077725,Health Committee,,No,,,,,,
21077725,Cultural Group,,No,,,,,,
21077725,Farmers' Group,,No,,,,,,
21080308,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,5,0
21080308,Savings & Credit Coop,,No,,,,,,
21080308,Disabled Assoc.,,No,,,,,,
21080308,Political Group,,Yes,3,Other (Specify),AS NEEDED,300,147,75
21080308,Agricultural Coop,,No,,,,,,
21080308,Women's Group,,Yes,6,Weekly,,43,30,6
21080308,Business Assoc.,,No,,,,,,
21080308,Youth Group,,Yes,2,Other (Specify),AS NEEDED,28,14,28
21080308,Other (Specify),,No,,,,,,
21080308,Cultural Group,,No,,,,,,
21080308,Farmers' Group,,No,,,,,,
21080308,Health Committee,,Yes,1,Monthly,,10,8,0
21080308,School Committee,,Yes,1,Monthly,,10,5,0
21080308,Village Development Committee,,No,,,,,,
21080308,Community Police/Watch Group,,Yes,1,Other (Specify),DAILY,15,0,9
21080308,Religious Group,,Yes,10,Weekly,,38,38,0
21080308,Sports Group,,Yes,3,Weekly,,25,0,25
21080308,NGO,,No,,,,,,
21081573,Business Assoc.,,No,,,,,,
21081573,Youth Group,,No,,,,,,
21081573,NGO,,Yes,2,Other (Specify),AS NEEDED,67,29,30
21081573,Sports Group,,Yes,2,Other (Specify),AS NEEDED,26,0,26
21081573,Savings & Credit Coop,,No,,,,,,
21081573,Village Development Committee,,Yes,1,Other (Specify),AS NEEDED,486,240,110
21081573,Disabled Assoc.,,No,,,,,,
21081573,Community Police/Watch Group,,Yes,1,Weekly,,20,0,15
21081573,Cultural Group,,No,,,,,,
21081573,Health Committee,,Yes,3,Weekly,,10,7,0
21081573,Religious Group,,Yes,2,Weekly,,146,110,39
21081573,Farmers' Group,,No,,,,,,
21081573,School Committee,,No,,,,,,
21081573,Agricultural Coop,,No,,,,,,
21081573,Women's Group,,Yes,2,Weekly,,12,12,4
21081573,Other (Specify),RESOURCE CENTRE,Yes,3,Other (Specify),AS NEEDED,20,10,6
21081573,Parent-Teacher Assoc.,,No,,,,,,
21081573,Political Group,,No,,,,,,
21086069,Women's Group,,No,,,,,,
21086069,Cultural Group,,Yes,2,Semi-Annually,,999,999,999
21086069,Sports Group,,No,,,,,,
21086069,Village Development Committee,,Yes,1,Monthly,,15,7,15
21086069,Other (Specify),,No,,,,,,
21086069,NGO,,No,,,,,,
21086069,School Committee,,Yes,1,Weekly,,10,5,10
21086069,Agricultural Coop,,No,,,,,,
21086069,Health Committee,,Yes,1,Monthly,,10,6,10
21086069,Political Group,,Yes,3,Quartery,,999,999,999
21086069,Farmers' Group,,No,,,,,,
21086069,Disabled Assoc.,,No,,,,,,
21086069,Community Police/Watch Group,,No,,,,,,
21086069,Business Assoc.,,No,,,,,,
21086069,Savings & Credit Coop,,No,,,,,,
21086069,Religious Group,,Yes,15,Weekly,,999,999,999
21086069,Youth Group,,No,,,,,,
21086069,Parent-Teacher Assoc.,,No,,,,,,
21086436,Community Police/Watch Group,,No,,,,,,
21086436,NGO,,No,,,,,,
21086436,Youth Group,,Yes,6,Weekly,,37,16,35
21086436,Disabled Assoc.,,No,,,,,,
21086436,School Committee,,Yes,1,Other (Specify),AS NEEDED,10,4,0
21086436,Religious Group,,Yes,6,Other (Specify),AS NEEDED,143,134,43
21086436,Business Assoc.,,No,,,,,,
21086436,Political Group,,Yes,3,Other (Specify),AS NEEDED,200,126,50
21086436,Sports Group,,Yes,3,Other (Specify),AS NEEDED,26,0,21
21086436,Other (Specify),OTHER BUSINESS GROUP,Yes,6,Weekly,,10,4,3
21086436,Cultural Group,,Yes,1,Other (Specify),AS NEEDED,65,18,33
21086436,Village Development Committee,,Yes,1,Other (Specify),NOT ACTIVE,990,479,100
21086436,Parent-Teacher Assoc.,,No,,,,,,
21086436,Agricultural Coop,,No,,,,,,
21086436,Women's Group,,Yes,6,Other (Specify),AS NEEDED,46,44,3
21086436,Farmers' Group,,No,,,,,,
21086436,Health Committee,,Yes,3,Weekly,,10,4,4
21086436,Savings & Credit Coop,,No,,,,,,
21087531,Savings & Credit Coop,,No,,,,,,
21087531,Parent-Teacher Assoc.,,Yes,1,Quartery,,9,4,4
21087531,Cultural Group,,No,,,,,,
21087531,Farmers' Group,,No,,,,,,
21087531,Agricultural Coop,,No,,,,,,
21087531,Sports Group,,Yes,1,Weekly,,22,2,22
21087531,NGO,,Yes,1,Monthly,,40,4,28
21087531,Other (Specify),,No,,,,,,
21087531,Political Group,,Yes,3,Other (Specify),AS NEEDED,599,214,290
21087531,Youth Group,,Yes,1,Monthly,,27,8,27
21087531,School Committee,,Yes,1,Quartery,,10,4,6
21087531,Women's Group,,Yes,2,Monthly,,20,20,8
21087531,Disabled Assoc.,,No,,,,,,
21087531,Religious Group,,Yes,2,Weekly,,245,178,86
21087531,Business Assoc.,,Yes,3,Monthly,,36,11,14
21087531,Village Development Committee,,Yes,3,Other (Specify),AS NEEDED,990,990,697
21087531,Community Police/Watch Group,,Yes,1,Monthly,,26,8,15
21087531,Health Committee,,Yes,1,Other (Specify),AS NEEDED,25,15,19
21088597,Sports Group,,Yes,2,Other (Specify),,17,0,17
21088597,School Committee,,Yes,1,Other (Specify),FORTNIGHT,6,3,0
21088597,Agricultural Coop,,No,,,,,,
21088597,Business Assoc.,,No,,,,,,
21088597,NGO,,No,,,,,,
21088597,Parent-Teacher Assoc.,,Yes,1,Other (Specify),,10,4,1
21088597,Political Group,,Yes,4,Other (Specify),AS NEEDED,689,302,57
21088597,Women's Group,,Yes,2,Weekly,,10,10,3
21088597,Community Police/Watch Group,,Yes,3,Other (Specify),AS NEEDED,12,3,5
21088597,Youth Group,,Yes,3,Monthly,,32,10,30
21088597,Village Development Committee,,No,,,,,,
21088597,Other (Specify),,No,,,,,,
21088597,Savings & Credit Coop,,Yes,3,Weekly,,14,14,2
21088597,Farmers' Group,,No,,,,,,
21088597,Religious Group,,Yes,3,Weekly,,297,143,112
21088597,Disabled Assoc.,,No,,,,,,
21088597,Health Committee,,Yes,3,Other (Specify),AS NEEDED,10,7,4
21088597,Cultural Group,,Yes,1,Other (Specify),AS NEEDED,115,46,72
30101280,Business Assoc.,,No,,,,,,
30101280,Agricultural Coop,,No,,,,,,
30101280,Youth Group,,No,,,,,,
30101280,Parent-Teacher Assoc.,,No,,,,,,
30101280,Cultural Group,,No,,,,,,
30101280,Community Police/Watch Group,,No,,,,,,
30101280,Farmers' Group,,No,,,,,,
30101280,School Committee,,Yes,1,Quartery,,12,4,2
30101280,Savings & Credit Coop,,No,,,,,,
30101280,Religious Group,,Yes,3,Weekly,,800,500,200
30101280,Village Development Committee,,Yes,13,Quartery,,13,5,0
30101280,NGO,,No,,,,,,
30101280,Women's Group,,No,,,,,,
30101280,Other (Specify),,No,,,,,,
30101280,Health Committee,,Yes,1,Quartery,,16,7,3
30101280,Sports Group,,No,,,,,,
30101280,Disabled Assoc.,,No,,,,,,
30101280,Political Group,,Yes,2,Semi-Annually,,999,700,500
30101545,Business Assoc.,,No,,,,,,
30101545,Agricultural Coop,,No,,,,,,
30101545,Community Police/Watch Group,,No,,,,,,
30101545,Youth Group,,No,,,,,,
30101545,Disabled Assoc.,,No,,,,,,
30101545,Village Development Committee,,Yes,1,Quartery,,10,4,1
30101545,Health Committee,,No,,,,,,
30101545,Cultural Group,,No,,,,,,
30101545,Women's Group,,No,,,,,,
30101545,Sports Group,,No,,,,,,
30101545,Religious Group,,No,,,,,,
30101545,Parent-Teacher Assoc.,,Yes,1,Quartery,,9,3,0
30101545,Political Group,,No,,,,,,
30101545,Other (Specify),,No,,,,,,
30101545,Farmers' Group,,No,,,,,,
30101545,NGO,,No,,,,,,
30101545,Savings & Credit Coop,,No,,,,,,
30101545,School Committee,,Yes,1,Quartery,,10,2,0
30102028,Village Development Committee,,Yes,1,Monthly,,16,4,1
30102028,Agricultural Coop,,No,,,,,,
30102028,Political Group,,Yes,1,Quartery,,30,17,3
30102028,Women's Group,,Yes,1,Monthly,,20,20,5
30102028,NGO,,No,,,,,,
30102028,Religious Group,,Yes,1,Weekly,,30,6,3
30102028,Farmers' Group,,No,,,,,,
30102028,Community Police/Watch Group,,No,,,,,,
30102028,Youth Group,,Yes,1,Monthly,,18,8,18
30102028,Savings & Credit Coop,,No,,,,,,
30102028,Disabled Assoc.,,No,,,,,,
30102028,Cultural Group,,No,,,,,,
30102028,Health Committee,,No,,,,,,
30102028,Other (Specify),,No,,,,,,
