HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_e01,hh_e02,hh_e03,hh_e04,hh_e05,hh_e06,hh_e07,hh_e08,hh_e09,hh_e10,hh_e11,hh_e12,hh_e13,hh_e14,hh_e15,hh_e15_os,hh_e16,hh_e17,hh_e18,hh_e19a,hh_e19b,hh_e20a,hh_e20b,hh_e21,hh_e21_os,hh_e22,hh_e23,hh_e24,hh_e25,hh_e26a,hh_e26b,hh_e27,hh_e28a,hh_e28b,hh_e29,hh_e30,hh_e31,hh_e32,hh_e33a,hh_e33b,hh_e34a,hh_e34b,hh_e35,hh_e36,hh_e37,hh_e38,hh_e39,hh_e40a,hh_e40b,hh_e41,hh_e42a,hh_e42b,hh_e43,hh_e44,hh_e45,hh_e46,hh_e47a,hh_e47b,hh_e48a,hh_e48b,hh_e49,hh_e49_os,hh_e50,hh_e51,hh_e52,hh_e53,hh_e54,hh_e55,hh_e56,hh_e57,hh_e58,hh_e59,hh_e60,hh_e61,hh_e62,hh_e63,hh_e64,hh_e65
3201,315502540001,Panel A,1,320102,2,31550254,2,,No,3,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3201,315502540001,Panel A,1,320103,3,31550254,3,,Yes,,0,0,0,0,0,0,0,0,No,No,,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3201,315502540001,Panel A,1,320104,4,31550254,4,,No,3,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3207,315502540006,Panel A,1,320701,1,31550254,1,,Yes,,0,0,0,0,0,0,42,0,Yes,,,,,,Yes,FINANCE AND MANAGER ADMIN,Managers,RESERCH INFORMATION MASTE,93,Private Company,,12,4,42,68000,1,Month,35000,1,Month,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3207,315502540006,Panel A,1,320702,2,31550254,2,,No,1,1,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3207,315502540006,Panel A,1,320703,3,31550254,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3219,315502540012,Panel A,1,321901,1,31550254,1,,No,3,0,0,0,0,0,0,50,0,Yes,,,,,,Yes,BRANCH MANAGER,Managers,NATIONAL BANK,81,Government,,12,4,50,130000,1,Month,6550,1,Week,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3219,315502540012,Panel A,1,321902,2,31550254,2,,No,3,0,0,0,0,0,27,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,5,3,3,620,No,,,,,
3219,315502540012,Panel A,1,321903,3,31550254,3,,Yes,,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322701,1,31550254,1,,No,2,0,0,0,0,0,0,84,0,Yes,,,,,,Yes,TRUCK DRIVER,Transport equipment operators,TRANSAFRICAN TRANSPORT,71,Private Company,,12,4,84,10000,1,Month,48000,1,Month,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322702,2,31550254,2,,Yes,,0,0,0,10,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322703,3,31550254,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322704,4,31550254,4,,Yes,,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322705,5,31550254,5,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322706,6,31550254,6,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322707,7,31550254,7,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3227,315502540023,Panel A,1,322708,8,31550254,8,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3211,315502540027,Panel A,1,321101,1,31550254,1,,Yes,,0,0,0,0,0,0,24,0,Yes,,,,,,Yes,WOYANG'ANIRA NYUMBA,"Building caretakers, cleaners, and related workers",PRIVATE HOUSEHOLD,96,Private Company,,12,4,24,6500,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3211,315502540027,Panel A,1,321102,2,31550254,2,,Yes,,1,0,0,0,0,0,24,0,Yes,,,,,,Yes,WOYANG'ANIRA NYUMBA,"Building caretakers, cleaners, and related workers",PRIVATE HOUSEHOLD,96,Private Company,,12,4,24,6500,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3211,315502540027,Panel A,1,321103,3,31550254,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3211,315502540027,Panel A,1,321104,4,31550254,4,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203,315502540032,Panel A,1,320301,1,31550254,1,,No,2,0,0,0,0,0,0,50,0,Yes,,,,,,Yes,PROGRAMME MANAGER,Managers,NON GOVERNMENTAL ORGANISA,93,Government,,12,4,50,179000,1,Month,14000,1,Day,No,,,Yes,TEACHER COLLEGE,Teachers,PRIVATE COLLEGE,93,Private Company,12,4,5,2400,1,Day,0,,,No,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3203,315502540032,Panel A,1,320302,2,31550254,2,,Yes,,0,0,0,0,0,0,0,0,No,No,,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3203,315502540032,Panel A,1,320303,3,31550254,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3203,315502540032,Panel A,1,320304,4,31550254,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3231,315502540034,Panel A,1,323101,1,31550254,1,,No,2,0,0,0,50,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3231,315502540034,Panel A,1,323102,2,31550254,2,,Yes,,0,0,0,0,0,0,0,0,No,No,,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3231,315502540034,Panel A,1,323103,3,31550254,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3231,315502540034,Panel A,1,323104,4,31550254,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3221,315502540050,Panel A,1,322101,1,31550254,1,,Yes,,0,0,1,45,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,4,5,2500,Yes,1,1,1,No,25
3223,315502540051,Panel A,1,322301,1,31550254,1,,No,3,0,0,0,48,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3223,315502540051,Panel A,1,322302,2,31550254,2,,No,3,0,0,0,48,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3223,315502540051,Panel A,1,322303,3,31550254,3,,Yes,,0,0,1,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3223,315502540051,Panel A,1,322304,4,31550254,4,,No,3,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3217,315502540077,Panel A,1,321701,1,31550254,1,,Yes,,0,0,0,63,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3217,315502540077,Panel A,1,321702,2,31550254,2,,No,1,0,0,0,0,0,0,48,0,Yes,,,,,,Yes,SECRITARY,"Typists, secretaries",TRANSPORTATION,71,Private Company,,12,4,48,35000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3217,315502540077,Panel A,1,321703,3,31550254,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3217,315502540077,Panel A,1,321704,4,31550254,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3225,315502540088,Panel A,1,322501,1,31550254,1,,No,3,0,0,0,0,0,0,56,0,Yes,,,,,,Yes,ENGENEERING,Engineers and related technicians,MAPETO GIMTEX,32,Private Company,,12,4,56,45000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3225,315502540088,Panel A,1,322502,2,31550254,2,,No,3,0,0,0,0,0,0,0,0,No,No,,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3225,315502540088,Panel A,1,322503,3,31550254,3,,Yes,,.69999999,0,0,0,0,0,0,0,No,No,,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3225,315502540088,Panel A,1,322504,4,31550254,4,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213,315502540099,Panel A,1,321301,1,31550254,1,,No,2,0,0,0,12,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3213,315502540099,Panel A,1,321302,2,31550254,2,,Yes,,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3213,315502540099,Panel A,1,321303,3,31550254,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3213,315502540099,Panel A,1,321304,4,31550254,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3213,315502540099,Panel A,1,321305,5,31550254,5,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3213,315502540099,Panel A,1,321306,6,31550254,6,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3229,315502540112,Panel A,1,322901,1,31550254,1,,No,2,0,0,0,0,0,0,54,0,Yes,,,,,,Yes,ACCOUNTANT,Accountants,WLRC,93,Private Individual,,12,4,54,25000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3229,315502540112,Panel A,1,322902,2,31550254,2,,Yes,,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3215,315502540123,Panel A,1,321501,1,31550254,1,,No,2,0,0,0,0,0,0,24,0,Yes,,,,,,Yes,DRIVER,Transport equipment operators,ROADS AUTHORITY,91,Private Company,,12,4,44,85000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3215,315502540123,Panel A,1,321502,2,31550254,2,,Yes,,0,0,0,0,0,0,20,0,Yes,,,,,,Yes,CLERK,Clerical related workers not elsewhere classified,FIRST MERCHANT BANK,81,Private Company,,12,4,30,50000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3215,315502540123,Panel A,1,321503,3,31550254,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3215,315502540123,Panel A,1,321504,4,31550254,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3215,315502540123,Panel A,1,321505,5,31550254,5,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,315502540129,Panel A,1,320501,1,31550254,1,,Yes,,0,0,0,0,0,23,0,0,Yes,,,,,,Yes,ELECTRICIAN,Electrical workers and related electric workers,PRIVATE HOUSEHOLD,96,Private Company,,12,3,23,15000,1,Month,0,,,Yes,No,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3205,315502540129,Panel A,1,320502,2,31550254,2,,No,1,0,0,0,0,0,12,0,0,Yes,,,,,,Yes,ELECTRICIAN,Electrical workers and related electric workers,PRIVATE HOUSEHOLD,96,Private Company,,12,4,13,10000,1,Month,0,,,Yes,No,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3209,315502540132,Panel A,1,320901,1,31550254,1,,No,3,0,0,0,20,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3209,315502540132,Panel A,1,320902,2,31550254,2,,No,3,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3209,315502540132,Panel A,1,320903,3,31550254,3,,Yes,,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3209,315502540132,Panel A,1,320904,4,31550254,4,,No,3,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3209,315502540132,Panel A,1,320905,5,31550254,5,,No,3,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3209,315502540132,Panel A,1,320906,6,31550254,6,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,315526860008,Panel B,2,319401,1,31552686,1,,No,0,0,0,0,0,0,24,32,0,Yes,,,,,,Yes,HOUSE GIRL,Maids and related housekeeping service,PRIVATE INDIVIDUAL,96,Private Individual,,12,3,32,4800,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,5,1,4,120,No,,,,,
3194,315526860008,Panel B,2,319402,2,31552686,2,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3194,315526860008,Panel B,2,319406,6,31552686,6,,No,1,.5,0,0,0,0,18,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3194,315526860008,Panel B,2,319407,7,31552686,7,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3172,315526860025,Panel B,2,317201,1,31552686,1,,Yes,,1,0,0,0,0,28,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,10,2,4,105,No,,,,,
3172,315526860025,Panel B,2,317202,2,31552686,2,,No,1,1,0,0,0,0,6,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,7,1,2,95,No,,,,,
3190,315526860042,Panel B,2,319001,1,31552686,1,,Yes,,.5,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3190,315526860042,Panel B,2,319002,2,31552686,2,,No,1,.5,0,0,0,0,0,0,0,No,No,,,Yes,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,4,3,5,650,No,,,,,
3186,315526860059,Panel B,2,318601,1,31552686,1,,Yes,,0,0,0,0,0,0,50,0,Yes,,,,,,Yes,BANK CONSULTANT,"Professional, technical, and related work",NATIONAL BANK,81,Private Company,,12,4,50,56200,1,Month,3500,1,Month,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3186,315526860059,Panel B,2,318602,2,31552686,2,,No,1,.5,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3176,315526860092,Panel B,2,317601,1,31552686,1,,Yes,,0,0,0,0,0,0,40,0,Yes,,,,,,Yes,CLERK OFFICE,Clerical related workers not elsewhere classified,CIVIC CENTRE,91,Government,,12,4,48,26400,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3176,315526860092,Panel B,2,317602,2,31552686,2,,No,1,0,0,0,0,0,0,40,0,Yes,,,,,,Yes,WATER SELLER,Sales workers not elsewhere classified,BLANTYRE CITY COUNCIL,91,Government,,12,4,48,13500,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3176,315526860092,Panel B,2,317603,3,31552686,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3170,315526860109,Panel B,2,317001,1,31552686,1,,Yes,,.2,0,0,0,0,0,56,0,Yes,,,,,,Yes,MECHANICAL TECHNICIAN,"Machinery workers, machine assemblers,",DAIRY BOARD,31,Private Company,,12,4,56,28500,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3196,315526860125,Panel B,2,319601,1,31552686,1,,Yes,,1,0,0,0,0,0,38,0,Yes,,,,,,Yes,PRIMARY SCHOOL TEACHER,Teachers,ST PIUS,93,Church/Religious Organization,,12,4,35,20000,1,Month,5000,6,Month,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3196,315526860125,Panel B,2,319602,2,31552686,2,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3182,315526860142,Panel B,2,318201,1,31552686,1,,No,2,0,0,0,0,0,0,48,0,Yes,,,,,,Yes,CLERK,Clerical related workers not elsewhere classified,NATIONAL BANK,81,Private Company,,12,4,3,20000,1,Month,8000,1,Month,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3182,315526860142,Panel B,2,318202,2,31552686,2,,Yes,,1,0,0,0,0,13,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,2,4,700,No,,,,,
3182,315526860142,Panel B,2,318203,3,31552686,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3182,315526860142,Panel B,2,318204,4,31552686,4,,No,2,1,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3182,315526860142,Panel B,2,318205,5,31552686,5,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3182,315526860142,Panel B,2,318206,6,31552686,6,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3180,315526860159,Panel B,2,318001,1,31552686,1,,Yes,,0,0,0,24,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3180,315526860159,Panel B,2,318002,2,31552686,2,,No,1,1,0,0,17,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3180,315526860159,Panel B,2,318003,3,31552686,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3180,315526860159,Panel B,2,318004,4,31552686,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3180,315526860159,Panel B,2,318005,5,31552686,5,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,315526860159,Panel B,2,318006,6,31552686,6,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,315526860192,Panel B,2,317801,1,31552686,1,,No,2,0,0,0,0,0,0,38,0,Yes,,,,,,Yes,SECONDARY SCHOOL TEACHER,Teachers,NJAMBA CDSS,93,Church/Religious Organization,,12,4,35,30000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3178,315526860192,Panel B,2,317802,2,31552686,2,,Yes,,0,0,0,0,0,0,26,0,Yes,,,,,,Yes,PRIMARY SCHOOL TEACHER,Teachers,ST PIUS,93,Government,,12,4,35,19000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3178,315526860192,Panel B,2,317803,3,31552686,3,,No,2,1,0,0,0,0,0,41,0,Yes,,,,,,Yes,HOUSE BOY,Maids and related housekeeping service,MR LUNGU,96,Private Individual,,12,4,60,5000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3188,315526860209,Panel B,2,318801,1,31552686,1,,Yes,,0,0,0,56,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3188,315526860209,Panel B,2,318802,2,31552686,2,,Yes,,.1,0,0,0,0,0,25,0,Yes,,,,,,Yes,PRIMARY TEACHER,Teachers,CHICHIRI PRIMARY,93,Government,,9,4,25,20000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3188,315526860209,Panel B,2,318803,3,31552686,3,,No,2,0,0,0,0,0,0,45,0,Yes,,,,,,Yes,ACCOUNTANT,Accountants,TOTAL MALAWI,62,Private Company,,6,4,45,45000,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3188,315526860209,Panel B,2,318804,4,31552686,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
3188,315526860209,Panel B,2,318805,5,31552686,5,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
