HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_b01,hh_b03,hh_b04,hh_b04_os,hh_b05a,hh_b05b,hh_b06a,hh_b06b,hh_b07,hh_b08,hh_b09,hh_b10b,hh_b11,hh_b12,hh_b13,hh_b13_os,hh_b14,hh_b15b,hh_b16,hh_b17,hh_b18,hh_b19,hh_b20,hh_b21,hh_b22,hh_b23,hh_b24,hh_b25,hh_b26a,hh_b26b,hh_b26c,hh_b26d,hh_b27,hh_b28,status
2168,302124920065,Panel B,2,216802,2,30212492,2,Female,Wife/Husband,,49,,6,1960,0,7,Other village in this district,,no,19,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,44,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2168,302124920065,Panel B,2,216803,3,30212492,3,Female,Child/Adopted child,,17,,5,1992,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2168,302124920065,Panel B,2,216804,4,30212492,4,Male,Child/Adopted child,,15,,5,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2168,302124920065,Panel B,2,216805,5,30212492,5,Male,Child/Adopted child,,12,,7,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2168,302124920065,Panel B,2,216806,6,30212492,6,Female,Child/Adopted child,,11,,4,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2168,302124920065,Panel B,2,216807,7,30212492,7,Female,Child/Adopted child,,8,,4,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2168,302124920065,Panel B,2,216808,8,30212492,8,Male,Child/Adopted child,,5,8,8,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2168,302124920065,Panel B,2,216809,9,30212492,9,Female,Child/Adopted child,,3,6,1,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2168,302124920065,Panel B,2,216810,10,30212492,10,Male,Grandchild,,3,6,1,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,3,,,,,,,,,,,,,Stay
2170,302124920068,Panel B,2,217001,1,30212492,1,Male,Head,,37,,12,1972,0,0,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,"Polygamous,married or non formal union",Yes,2,,,,Yes,3,Stay
2170,302124920068,Panel B,2,217002,2,30212492,2,Female,Wife/Husband,,33,,2,1977,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2170,302124920068,Panel B,2,217003,3,30212492,3,Male,Child/Adopted child,,15,,5,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2170,302124920068,Panel B,2,217004,4,30212492,4,Female,Child/Adopted child,,12,,2,1998,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2170,302124920068,Panel B,2,217005,5,30212492,5,Male,Child/Adopted child,,7,,11,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2197,303026010023,Panel A,1,219701,1,30302601,1,Male,Head,,23,,10,1986,0,7,Other village in this district,,yes,,,,,,Dead,10,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2197,303026010023,Panel A,1,219702,2,30302601,2,Female,Wife/Husband,,20,,5,1990,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2197,303026010023,Panel A,1,219703,3,30302601,3,Male,Child/Adopted child,,1,7,10,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2187,303026010024,Panel A,1,218701,1,30302601,1,Male,Head,,49,,10,1960,0,7,Other village in this district,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2187,303026010024,Panel A,1,218702,2,30302601,2,Female,Wife/Husband,,47,,3,1963,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2187,303026010024,Panel A,1,218703,3,30302601,3,Female,Child/Adopted child,,15,,2,1995,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2187,303026010024,Panel A,1,218704,4,30302601,4,Female,Child/Adopted child,,11,,11,1998,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2187,303026010024,Panel A,1,218705,5,30302601,5,Female,Child/Adopted child,,8,,9,2001,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2187,303026010024,Panel A,1,218706,6,30302601,6,Male,Child/Adopted child,,6,,3,2004,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2187,303026010024,Panel A,1,218707,7,30302601,7,Male,Child/Adopted child,,3,2,3,2007,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2187,303026010024,Panel A,2,218708,8,30302601,8,Female,Wife/Husband,,13,,6,1997,10,7,This village,,yes,,,,,,Living outside HH,,MSCE,Dead,12,NONE,,Christianity,Never married,,,,,,,,New
2187,303026010024,Panel A,2,218709,9,30302601,9,Male,Other relative,,11,,5,1999,10,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,10,NONE,,,,,,,,,,,New
2187,303026010024,Panel A,2,218710,10,30302601,10,Female,Other relative,,7,,5,2003,10,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,6,NONE,,,,,,,,,,,New
2191,303026010044,Panel A,1,219101,1,30302601,1,Female,Head,,27,,12,1982,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,16,NONE,Chewa,Christianity,Widowed or widower,,,,,,,,Stay
2191,303026010044,Panel A,1,219102,2,30302601,2,Female,Child/Adopted child,,11,,6,1998,0,7,This village,,yes,,,,,,Dead,9,NONE,2,,,,,,,,,,,,,Stay
2191,303026010044,Panel A,1,219103,3,30302601,3,Female,Child/Adopted child,,9,,12,2000,0,7,This village,,yes,,,,,,Dead,7,NONE,2,,,,,,,,,,,,,Stay
2191,303026010044,Panel A,1,219104,4,30302601,4,Male,Child/Adopted child,,6,,8,2003,0,7,This village,,yes,,,,,,Dead,4,NONE,2,,,,,,,,,,,,,Stay
2191,303026010044,Panel A,1,219105,5,30302601,5,Female,Child/Adopted child,,5,0,5,2005,0,7,This village,,yes,,,,,,Dead,2,NONE,2,,,,,,,,,,,,,Stay
2191,303026010044,Panel A,1,219106,6,30302601,6,Female,Child/Adopted child,,3,2,3,2007,0,7,This village,,yes,,,,,,Dead,8,NONE,2,,,,,,,,,,,,,Stay
2191,303026010044,Panel A,2,219107,7,30302601,7,Female,Child/Adopted child,,0,4,6,2010,0,0,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,New
2185,303026010063,Panel A,1,218501,1,30302601,1,Male,Head,,63,,10,1946,0,7,This village,,no,6,Return from work elsewhere,,VILLAGE IN OTHER DISTRICT,Mulanje,Dead,27,NONE,Dead,40,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2185,303026010063,Panel A,1,218502,2,30302601,2,Female,Wife/Husband,,56,,10,1953,0,7,Village in other district,Mulanje,,6,Marriage,,VILLAGE IN OTHER DISTRICT,Mulanje,Dead,44,NONE,Dead,54,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2205,303026010070,Panel A,1,220501,1,30302601,1,Male,Head,,35,,10,1974,0,7,Other village in this district,,no,17,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Polygamous,married or non formal union",Yes,2,3,,,No,,Stay
2205,303026010070,Panel A,1,220502,2,30302601,2,Female,Wife/Husband,,32,,12,1977,0,7,Other village in this district,,no,19,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2205,303026010070,Panel A,1,220503,3,30302601,3,Female,Child/Adopted child,,20,,5,1990,0,7,Other village in this district,,no,2,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2205,303026010070,Panel A,1,220504,4,30302601,4,Female,Child/Adopted child,,15,,4,1995,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2205,303026010070,Panel A,1,220505,5,30302601,5,Male,Child/Adopted child,,10,,12,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2205,303026010070,Panel A,1,220506,6,30302601,6,Female,Child/Adopted child,,7,,9,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2205,303026010070,Panel A,1,220507,7,30302601,7,Male,Child/Adopted child,,4,5,12,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2183,303026010120,Panel A,1,218301,1,30302601,1,Male,Head,,26,,3,1984,0,7,This village,,yes,,,,,,Dead,10,NONE,Dead,5,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2183,303026010120,Panel A,1,218302,2,30302601,2,Female,Wife/Husband,,23,,6,1986,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2183,303026010120,Panel A,1,218303,3,30302601,3,Male,Child/Adopted child,,11,,5,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2183,303026010120,Panel A,1,218304,4,30302601,4,Female,Child/Adopted child,,6,,8,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2183,303026010120,Panel A,1,218305,5,30302601,5,Male,Child/Adopted child,,4,5,12,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2183,303026010120,Panel A,1,218306,6,30302601,6,Male,Child/Adopted child,,2,0,5,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2207,303026010127,Panel A,1,220701,1,30302601,1,Female,Head,,41,,11,1968,0,7,This village,,no,4,To recover from illness,,VILLAGE IN OTHER DISTRICT,Mangochi,Dead,39,PSLC,Living outside HH,,NONE,Chewa,Christianity,Widowed or widower,,,,,,,,Stay
2207,303026010127,Panel A,1,220702,2,30302601,2,Female,Child/Adopted child,,18,,4,1992,0,7,Village in other district,Mangochi,,4,Parents moved,,VILLAGE IN OTHER DISTRICT,Mangochi,Dead,16,PSLC,1,,,,Christianity,Never married,,,,,,,,Stay
2207,303026010127,Panel A,1,220703,3,30302601,3,Male,Child/Adopted child,,16,,4,1994,0,7,Village in other district,Mangochi,,4,Parents moved,,VILLAGE IN OTHER DISTRICT,Mangochi,Dead,14,PSLC,1,,,,Christianity,Never married,,,,,,,,Stay
2207,303026010127,Panel A,1,220704,4,30302601,4,Female,Child/Adopted child,,6,,4,2004,0,7,Village in other district,Mangochi,,4,Parents moved,,VILLAGE IN OTHER DISTRICT,Mangochi,Dead,4,PSLC,1,,,,,,,,,,,,,Stay
2207,303026010127,Panel A,1,220705,5,30302601,5,Female,Child/Adopted child,,4,2,3,2006,0,7,This village,,yes,,,,,,Dead,2,,1,,,,,,,,,,,,,Stay
2207,303026010127,Panel A,1,220706,6,30302601,6,Female,Child/Adopted child,,1,5,12,2008,0,7,This village,,yes,,,,,,Living outside HH,,NONE,2,,,,,,,,,,,,,Stay
2201,303026010149,Panel A,1,220101,1,30302601,1,Male,Head,,45,,3,1965,0,7,Other village in this district,,no,22,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,3,NONE,Dead,27,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2201,303026010149,Panel A,1,220102,2,30302601,2,Female,Wife/Husband,,42,,2,1968,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2201,303026010149,Panel A,1,220103,3,30302601,3,Male,Child/Adopted child,,7,,3,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2201,303026010149,Panel A,1,220104,4,30302601,4,Female,Child/Adopted child,,5,1,4,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2201,303026010149,Panel A,1,220105,5,30302601,5,Female,Child/Adopted child,,2,5,1,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2201,303026010149,Panel A,2,220106,6,30302601,6,Female,Child/Adopted child,,15,,3,1995,2,7,Other village in this district,,no,2,Schooling,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,New
2189,303026010171,Panel A,1,218901,1,30302601,1,Male,Head,,44,,5,1966,11,7,This village,,no,1,Return from work elsewhere,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,15,NONE,Dead,36,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2189,303026010171,Panel A,1,218902,2,30302601,2,Female,Wife/Husband,,23,,10,1986,0,7,Other village in this district,,no,1,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2189,303026010171,Panel A,1,218903,3,30302601,3,Male,Child/Adopted child,,9,,10,2000,0,7,Other village in this district,,no,1,Parents moved,,OTHER VILLAGE IN  THIS DISTRICT,,1,,,2,,,,,,,,,,,,,Stay
2189,303026010171,Panel A,1,218904,4,30302601,4,Male,Child/Adopted child,,8,,6,2001,0,7,Other village in this district,,no,1,Parents moved,,,,1,,,2,,,,,,,,,,,,,Stay
2189,303026010171,Panel A,1,218905,5,30302601,5,Female,Child/Adopted child,,4,10,7,2005,0,7,Other village in this district,,no,1,Parents moved,,,,1,,,2,,,,,,,,,,,,,Stay
2189,303026010171,Panel A,1,218906,6,30302601,6,Female,Child/Adopted child,,2,4,1,2008,0,7,Other village in this district,,no,1,Parents moved,,,,1,,,2,,,,,,,,,,,,,Stay
2181,303026010185,Panel A,1,218101,1,30302601,1,Male,Head,,26,,3,1984,0,7,This village,,yes,,,,,,Dead,14,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2181,303026010185,Panel A,1,218102,2,30302601,2,Female,Wife/Husband,,25,,6,1985,0,7,Other village in this district,,no,5,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2181,303026010185,Panel A,1,218103,3,30302601,3,Male,Child/Adopted child,,3,10,8,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2181,303026010185,Panel A,1,218104,4,30302601,4,Male,Child/Adopted child,,1,8,10,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2203,303026010204,Panel A,1,220301,1,30302601,1,Male,Head,,32,,7,1977,0,7,Town or urban centre in other district,Blanytyre,,5,Looking for land to farm,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Blanytyre,Dead,31,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2203,303026010204,Panel A,1,220302,2,30302601,2,Female,Wife/Husband,,23,,6,1986,0,7,Town or urban centre in other district,Lilongwe City,,10,To live with relatives,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Lilongwe City,Dead,11,NONE,Dead,15,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2203,303026010204,Panel A,1,220303,3,30302601,3,Male,Child/Adopted child,,6,,9,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2203,303026010204,Panel A,1,220305,5,30302601,5,Female,Child/Adopted child,,0,11,10,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2177,303026010214,Panel A,1,217701,1,30302601,1,Male,Head,,30,,3,1980,0,7,Other village in this district,,no,10,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,29,NONE,Living outside HH,,NONE,Chewa,Christianity,"Polygamous,married or non formal union",Yes,2,,,,No,,Stay
2177,303026010214,Panel A,1,217702,2,30302601,2,Female,Wife/Husband,,28,,4,1982,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",No,,,,,Yes,1,Stay
2177,303026010214,Panel A,1,217703,3,30302601,3,Male,Child/Adopted child,,9,,12,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2177,303026010214,Panel A,1,217704,4,30302601,4,Male,Child/Adopted child,,7,,4,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2177,303026010214,Panel A,1,217705,5,30302601,5,Male,Child/Adopted child,,4,4,2,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2177,303026010214,Panel A,1,217706,6,30302601,6,Female,Child/Adopted child,,3,1,5,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2199,303026010247,Panel A,1,219901,1,30302601,1,Male,Head,,22,,5,1988,0,1,This village,,yes,,,,,,Dead,13,NONE,Dead,13,NONE,English,Christianity,Never married,,,,,,,,Stay
2195,303026010260,Panel A,1,219501,1,30302601,1,Female,Head,,67,,1,1943,0,7,This village,,yes,,,,,,Dead,52,NONE,Dead,60,NONE,Chewa,Christianity,Separated,,,,,,,,Stay
2195,303026010260,Panel A,1,219502,2,30302601,2,Female,Grandchild,,16,,3,1994,0,7,This village,,yes,,,,,,Dead,7,NONE,Dead,10,NONE,,Christianity,Never married,,,,,,,,Stay
2195,303026010260,Panel A,1,219503,3,30302601,3,Male,Child/Adopted child,,14,,2,1996,0,7,This village,,yes,,,,,,Dead,1,NONE,Dead,9,NONE,,Christianity,Never married,,,,,,,,Stay
2195,303026010260,Panel A,1,219504,4,30302601,4,Female,Child/Adopted child,,13,,1,1997,0,7,This village,,yes,,,,,,Dead,6,NONE,Dead,8,NONE,,Christianity,Never married,,,,,,,,Stay
2195,303026010260,Panel A,1,219505,5,30302601,5,Female,Child/Adopted child,,10,,3,2000,0,7,This village,,yes,,,,,,Dead,3,NONE,Dead,5,NONE,,,,,,,,,,,Stay
2195,303026010260,Panel A,1,219506,6,30302601,6,Female,Child/Adopted child,,7,,4,2003,0,7,This village,,yes,,,,,,Dead,2,NONE,Dead,4,NONE,,,,,,,,,,,Stay
2179,303026010270,Panel A,1,217901,1,30302601,1,Male,Head,,50,,4,1960,0,7,Other village in this district,,no,26,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2179,303026010270,Panel A,1,217902,2,30302601,2,Female,Wife/Husband,,44,,5,1966,0,7,This village,,yes,,,,,,Dead,44,PSLC,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2179,303026010270,Panel A,1,217903,3,30302601,3,Male,Child/Adopted child,,21,,9,1988,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2179,303026010270,Panel A,1,217904,4,30302601,4,Male,Child/Adopted child,,19,,4,1991,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2179,303026010270,Panel A,1,217905,5,30302601,5,Male,Child/Adopted child,,16,,2,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2179,303026010270,Panel A,1,217906,6,30302601,6,Male,Child/Adopted child,,13,,4,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2179,303026010270,Panel A,1,217907,7,30302601,7,Male,Child/Adopted child,,10,,4,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2179,303026010270,Panel A,1,217908,8,30302601,8,Female,Child/Adopted child,,6,,4,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2179,303026010270,Panel A,1,217909,9,30302601,9,Male,Child/Adopted child,,1,6,4,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2193,303026010273,Panel A,1,219301,1,30302601,1,Male,Head,,23,,4,1987,0,7,Other village in this district,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2193,303026010273,Panel A,1,219302,2,30302601,2,Female,Wife/Husband,,20,,5,1990,0,7,This village,,yes,,,,,,Dead,20,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2193,303026010273,Panel A,1,219303,3,30302601,3,Male,Child/Adopted child,,2,8,10,2007,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2193,303026010273,Panel A,2,219304,4,30302601,4,Female,Child/Adopted child,,0,2,8,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,New
2194,303050820012,Panel B,2,219401,1,30305082,1,Female,Head,,60,,5,1950,0,7,This village,,yes,,,,,,Dead,6,NONE,Dead,5,NONE,Chewa,Christianity,Widowed or widower,,,,,,,,Stay
2194,303050820012,Panel B,2,219402,2,30305082,2,Female,Grandchild,,18,,6,1992,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2194,303050820012,Panel B,2,219403,3,30305082,3,Male,Child/Adopted child,,14,,5,1996,0,7,This village,,yes,,,,,,Dead,3,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2194,303050820012,Panel B,2,219404,4,30305082,4,Female,Child/Adopted child,,3,7,2,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
2214,303050820019,Panel B,2,221401,1,30305082,1,Female,Head,,57,,1,1953,0,7,This village,,yes,,,,,,Dead,35,NONE,Dead,45,NONE,Chewa,Christianity,Separated,,,,,,,,Stay
2214,303050820019,Panel B,2,221402,2,30305082,2,Male,Child/Adopted child,,15,,3,1995,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,1,,,,Christianity,Never married,,,,,,,,Stay
2214,303050820019,Panel B,2,221403,3,30305082,3,Male,Child/Adopted child,,12,,1,1998,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,1,,,,Christianity,Never married,,,,,,,,Stay
2220,303050820025,Panel B,2,222001,1,30305082,1,Female,Head,,34,,11,1975,0,7,This village,,yes,,,,,,Dead,26,NONE,Living outside HH,,NONE,Chewa,Christianity,Widowed or widower,,,,,,,,Stay
2220,303050820025,Panel B,2,222002,2,30305082,2,Male,Child/Adopted child,,16,,7,1994,0,7,This village,,yes,,,,,,Dead,15,NONE,1,,,,Christianity,Never married,,,,,,,,Stay
2220,303050820025,Panel B,2,222003,3,30305082,3,Male,Child/Adopted child,,11,,10,1998,0,7,This village,,yes,,,,,,Dead,11,NONE,2,,,,,,,,,,,,,Stay
2220,303050820025,Panel B,2,222004,4,30305082,4,Male,Child/Adopted child,,7,,2,2003,0,7,This village,,yes,,,,,,Dead,6,NONE,2,,,,,,,,,,,,,Stay
2220,303050820025,Panel B,2,222005,5,30305082,5,Female,Child/Adopted child,,4,8,1,2006,0,7,This village,,yes,,,,,,Dead,3,NONE,2,,,,,,,,,,,,,Stay
2220,303050820025,Panel B,2,222006,6,30305082,6,Female,Child/Adopted child,,1,10,11,2008,0,7,This village,,yes,,,,,,Dead,1,NONE,2,,,,,,,,,,,,,Stay
2210,303050820031,Panel B,2,221001,1,30305082,1,Male,Head,,67,,4,1933,0,7,This village,,yes,,,,,,Dead,14,NONE,Dead,44,NONE,Chewa,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2210,303050820031,Panel B,2,221002,2,30305082,2,Female,Wife/Husband,,61,,1,1949,0,7,Other village in this district,,no,39,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,13,NONE,Dead,19,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2210,303050820031,Panel B,2,221003,3,30305082,3,Male,Child/Adopted child,,10,,3,2000,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
2196,303050820044,Panel B,2,219601,1,30305082,1,Male,Head,,33,,8,1977,0,7,Other village in this district,,no,8,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,31,JCE,Living outside HH,,NONE,Nyanja,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2196,303050820044,Panel B,2,219602,2,30305082,2,Female,Wife/Husband,,29,,11,1980,0,7,This village,,yes,,,,,,Dead,25,PSLC,Dead,18,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2196,303050820044,Panel B,2,219603,3,30305082,3,Male,Child/Adopted child,,8,,3,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2196,303050820044,Panel B,2,219604,4,30305082,4,Male,Child/Adopted child,,5,5,4,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2196,303050820044,Panel B,2,219605,5,30305082,5,Male,Child/Adopted child,,15,,10,1994,0,7,Other village in this district,,no,0,To live with relatives,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,14,JCE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2200,303050820051,Panel B,2,220001,1,30305082,1,Male,Head,,40,,4,1970,0,7,Other village in this district,,no,20,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Dead,10,NONE,Living outside HH,,NONE,Chewa,Christianity,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
2200,303050820051,Panel B,2,220002,2,30305082,2,Female,Wife/Husband,,36,,8,1973,0,7,This village,,yes,,,,,,Dead,19,NONE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2200,303050820051,Panel B,2,220003,3,30305082,3,Female,Child/Adopted child,,10,,1,2000,0,5,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2200,303050820051,Panel B,2,220004,4,30305082,4,Female,Child/Adopted child,,5,6,3,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2200,303050820051,Panel B,2,220005,5,30305082,5,Female,Child/Adopted child,,3,3,6,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2200,303050820051,Panel B,2,220006,6,30305082,6,Male,Child/Adopted child,,1,10,11,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2200,303050820051,Panel B,2,220007,7,30305082,7,Female,Child/Adopted child,,0,8,1,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2200,303050820051,Panel B,2,220008,8,30305082,8,Female,Child/Adopted child,,0,8,1,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
