ea_id,com_cb01,com_cb03,com_cb04,com_cb05a,com_cb05a_os,com_cb06,com_cb07,com_cb08
30103074,7,MALE,26,BUSINESS MAN/WOMAN,,19,NONE,CHEWA
30104708,1,MALE,47,HEADMAN,,47,NONE,YAO
30104708,2,MALE,37,COUNSELOR TO HEADMAN,,32,NONE,YAO
30104708,3,MALE,32,BUSINESS MAN/WOMAN,,32,NONE,YAO
30104708,4,MALE,63,RELIGIOUS LEADER,,63,NONE,YAO
30104708,5,MALE,31,SCHOOL TEACHER,,2,MSCE,CHEWA
30104708,6,FEMALE,62,HEADMAN,,60,NONE,YAO
30104708,7,MALE,39,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,5,NON-UNIV. DIPLOMA,CHEWA
30105325,1,MALE,62,HEADMAN,,62,NONE,LOMWE
30105325,2,MALE,31,HEADMAN,,31,NONE,YAO
30105325,3,MALE,36,HEADMAN,,33,PSLC,YAO
30105325,4,MALE,32,BUSINESS MAN/WOMAN,,32,NONE,YAO
30105325,5,MALE,43,HEADMAN,,40,PSLC,YAO
30105448,1,MALE,42,HEADMAN,,42,NONE,YAO
30105448,2,FEMALE,39,SPOUSE OF HEADMAN,,21,NONE,YAO
30105448,3,MALE,51,BUSINESS MAN/WOMAN,,19,PSLC,YAO
30105448,4,MALE,33,BUSINESS MAN/WOMAN,,27,JCE,YAO
30105448,5,FEMALE,26,RELIGIOUS LEADER,,26,PSLC,YAO
30105448,6,MALE,34,RELIGIOUS LEADER,,34,NONE,YAO
30105448,7,MALE,71,RELIGIOUS LEADER,,62,NONE,YAO
30107624,1,MALE,72,HEADMAN,,72,NONE,YAO
30107624,2,MALE,58,HEADMAN,,58,NONE,YAO
30107624,3,MALE,56,HEADMAN,,56,NONE,YAO
30107624,4,MALE,44,OTHER (SPECIFY),VDC,44,NONE,NYANJA
30107624,5,FEMALE,31,OTHER (SPECIFY),VDC,31,NONE,NYANJA
30107624,6,MALE,43,OTHER (SPECIFY),VDC,43,NONE,YAO
30107624,7,FEMALE,28,OTHER (SPECIFY),H/COMM,28,NONE,NYANJA
30107624,8,MALE,36,OTHER (SPECIFY),H/COMM,36,NONE,YAO
30108401,1,MALE,82,HEADMAN,,65,NONE,YAO
30108401,2,MALE,20,OTHER (SPECIFY),YOUTH SECRETARY,12,PSLC,YAO
30108401,3,MALE,29,HEALTH WORKER,,2,MSCE,CHEWA
30108401,4,FEMALE,38,RELIGIOUS LEADER,,6,NONE,CHEWA
30108401,5,MALE,36,SCHOOL HEADMASTER,,5,MSCE,CHEWA
30108401,6,MALE,44,COUNSELOR TO HEADMAN,,20,NONE,YAO
30108401,7,MALE,68,RELIGIOUS LEADER,,68,NONE,YAO
30109724,1,MALE,52,HEADMAN,,52,NONE,YAO
30109724,2,MALE,59,COUNSELOR TO HEADMAN,,59,NONE,YAO
30109724,3,FEMALE,51,SPOUSE OF HEADMAN,,51,NONE,YAO
30109724,4,MALE,45,SCHOOL HEADMASTER,,6,JCE,CHEWA
30109724,5,MALE,49,BUSINESS MAN/WOMAN,,49,NONE,YAO
30109724,6,MALE,50,BUSINESS MAN/WOMAN,,50,NONE,YAO
30202252,1,MALE,65,HEADMAN,,44,PSLC,YAO
30202252,2,MALE,33,BUSINESS MAN/WOMAN,,33,NONE,YAO
30202252,3,FEMALE,41,SPOUSE OF HEADMAN,,41,NONE,YAO
30202252,4,MALE,31,RELIGIOUS LEADER,,21,PSLC,CHEWA
30202252,5,FEMALE,43,SCHOOL TEACHER,,21,JCE,CHEWA
30206341,1,MALE,56,HEADMAN,,56,JCE,YAO
30206341,2,FEMALE,42,SPOUSE OF HEADMAN,,42,NONE,YAO
30206341,3,MALE,36,SCHOOL HEADMASTER,,3,MSCE,CHEWA
30206341,4,FEMALE,32,SCHOOL TEACHER,,3,PSLC,CHEWA
30206341,5,MALE,18,BUSINESS MAN/WOMAN,,18,PSLC,YAO
30206341,6,MALE,19,BUSINESS MAN/WOMAN,,19,NONE,YAO
30206341,7,MALE,20,BUSINESS MAN/WOMAN,,20,NONE,YAO
30206572,1,MALE,37,RELIGIOUS LEADER,,37,PSLC,LOMWE
30206572,2,MALE,32,RELIGIOUS LEADER,,32,NONE,LOMWE
30206572,3,MALE,30,BUSINESS MAN/WOMAN,,28,MSCE,LOMWE
30206572,4,MALE,40,COUNSELOR TO HEADMAN,,31,NONE,LOMWE
30206572,5,MALE,25,BUSINESS MAN/WOMAN,,5,JCE,LOMWE
30206572,6,MALE,59,HEADMAN,,42,PSLC,LOMWE
30208396,1,MALE,41,HEADMAN,,41,NONE,NYANJA
30208396,2,MALE,31,COUNSELOR TO HEADMAN,,31,NONE,NYANJA
30208396,3,MALE,52,COUNSELOR TO HEADMAN,,52,NONE,YAO
30208396,4,MALE,65,OTHER (SPECIFY),VDC,68,NONE,YAO
30208396,5,MALE,26,OTHER (SPECIFY),VDC,26,PSLC,YAO
30208396,6,MALE,55,HEADMAN,,55,NONE,NYANJA
30208396,7,MALE,54,OTHER (SPECIFY),VDC,54,NONE,YAO
30208396,8,FEMALE,31,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,31,PSLC,YAO
30212307,1,MALE,37,HEADMAN,,37,NONE,YAO
30212307,2,FEMALE,32,SPOUSE OF HEADMAN,,32,NONE,YAO
30212307,3,MALE,29,HEADMAN,,20,PSLC,YAO
30212307,4,FEMALE,30,SCHOOL TEACHER,,6,MSCE,YAO
30212307,5,MALE,48,BUSINESS MAN/WOMAN,,33,PSLC,YAO
30212307,6,MALE,51,RELIGIOUS LEADER,,41,NONE,YAO
30212492,1,MALE,49,HEADMAN,,26,NONE,YAO
30212492,2,FEMALE,42,SPOUSE OF HEADMAN,,17,NONE,YAO
30212492,3,MALE,48,COUNSELOR TO HEADMAN,,19,NONE,YAO
30212492,4,FEMALE,38,RELIGIOUS LEADER,,5,NONE,YAO
30212492,5,MALE,38,HEADMAN,,9,JCE,YAO
30212492,6,MALE,26,SCHOOL TEACHER,,2,MSCE,CHEWA
30212492,7,MALE,26,SCHOOL TEACHER,,1,MSCE,CHEWA
30302601,1,MALE,50,COUNSELOR TO HEADMAN,,34,NONE,CHEWA
30302601,2,MALE,27,HEALTH WORKER,,3,MSCE,CHEWA
30302601,3,MALE,35,HEADMAN,,35,PSLC,CHEWA
30302601,4,MALE,50,HEADMAN,,50,NONE,LOMWE
30302601,5,MALE,69,COUNSELOR TO HEADMAN,,69,NONE,CHEWA
30302601,6,FEMALE,26,HEALTH WORKER,,26,NONE,CHEWA
30302601,7,MALE,45,RELIGIOUS LEADER,,22,NONE,CHEWA
30302601,8,MALE,66,COUNSELOR TO HEADMAN,,10,NONE,CHEWA
30302601,9,MALE,66,COUNSELOR TO HEADMAN,,66,NONE,CHEWA
30302601,10,MALE,32,HEADMAN,,32,NONE,LOMWE
30302601,11,MALE,34,SCHOOL TEACHER,,9,MSCE,CHEWA
30302601,12,MALE,43,SCHOOL HEADMASTER,,10,MSCE,CHEWA
30305082,1,MALE,35,COUNSELOR TO HEADMAN,,2,NONE,CHEWA
30305082,2,MALE,40,RELIGIOUS LEADER,,40,NONE,CHEWA
30305082,3,MALE,61,RELIGIOUS LEADER,,48,NONE,LOMWE
30305082,4,MALE,31,BUSINESS MAN/WOMAN,,8,PSLC,CHEWA
30305082,5,FEMALE,45,OTHER (SPECIFY),POLITICAL MEMBER,45,NONE,CHEWA
30305082,6,FEMALE,60,OTHER (SPECIFY),VILLAGE MEMBER,60,NONE,CHEWA
30305082,7,FEMALE,57,COUNSELOR TO HEADMAN,,57,NONE,CHEWA
30305082,8,FEMALE,48,OTHER (SPECIFY),POLITICAL MEMBER,33,NONE,CHEWA
30305082,9,FEMALE,32,OTHER (SPECIFY),VILLAGE MEMBER,32,NONE,CHEWA
30305082,10,MALE,46,COUNSELOR TO HEADMAN,,30,NONE,CHEWA
30305082,11,FEMALE,20,OTHER (SPECIFY),POLITICAL MEMBER,3,NONE,CHEWA
30305082,12,MALE,41,SCHOOL HEADMASTER,,4,JCE,CHEWA
30305277,1,MALE,68,HEALTH WORKER,,3,NONE,CHEWA
30305277,2,MALE,34,HEADMAN,,34,NONE,CHEWA
30305277,3,MALE,22,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,1,PSLC,CHEWA
30305277,4,MALE,67,RELIGIOUS LEADER,,44,NONE,CHEWA
30305277,5,MALE,38,COUNSELOR TO HEADMAN,,5,NONE,CHEWA
30305277,6,MALE,35,HEALTH WORKER,,19,PSLC,CHEWA
30305277,7,MALE,36,COUNSELOR TO HEADMAN,,21,NONE,NYANJA
30305277,8,MALE,59,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,59,NONE,NYANJA
30305277,9,MALE,23,COUNSELOR TO HEADMAN,,8,NONE,NYANJA
30305277,10,FEMALE,24,HEADMAN,,1,NONE,CHEWA
30305277,11,MALE,44,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,20,NONE,YAO
30305580,1,MALE,39,HEADMAN,,39,NONE,LOMWE
30305580,2,MALE,37,HEADMAN,,37,NONE,LOMWE
30305580,3,MALE,52,HEADMAN,,52,NONE,LOMWE
30305580,4,MALE,56,HEADMAN,,52,NONE,LOMWE
30305580,5,FEMALE,45,HEADMAN,,45,NONE,YAO
30305580,6,MALE,59,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,22,NONE,LOMWE
30305580,7,MALE,56,COUNSELOR TO HEADMAN,,16,NONE,LOMWE
30305580,8,MALE,39,COUNSELOR TO HEADMAN,,13,NONE,LOMWE
30305580,9,MALE,46,COUNSELOR TO HEADMAN,,46,NONE,LOMWE
30305580,10,MALE,44,COUNSELOR TO HEADMAN,,44,NONE,LOMWE
30305580,11,MALE,48,RELIGIOUS LEADER,,48,NONE,LOMWE
30305580,12,MALE,35,HEALTH WORKER,,10,MSCE,NGONI
30306087,1,MALE,78,RELIGIOUS LEADER,,58,NONE,CHEWA
30306087,2,FEMALE,58,HEADMAN,,58,NONE,CHEWA
30306087,3,FEMALE,52,COUNSELOR TO HEADMAN,,52,PSLC,CHEWA
30306087,4,FEMALE,31,HEALTH WORKER,,4,MSCE,CHEWA
30306087,5,FEMALE,61,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,57,NONE,CHEWA
30306087,6,MALE,36,OTHER (SPECIFY),VDC CHAIR,10,JCE,CHEWA
30306087,7,FEMALE,31,BUSINESS MAN/WOMAN,,11,NONE,CHEWA
30306087,8,MALE,33,OTHER (SPECIFY),VILLAGE COMMITTEE MEMBER,20,NONE,CHEWA
30306087,9,MALE,68,HEADMAN,,15,NONE,CHEWA
30306087,10,MALE,35,COUNSELOR TO HEADMAN,,35,NONE,CHEWA
30306087,11,MALE,65,COUNSELOR TO HEADMAN,,65,NONE,CHEWA
30306087,12,MALE,36,COUNSELOR TO HEADMAN,,36,NONE,CHEWA
30306555,1,MALE,63,COUNSELOR TO HEADMAN,,63,NONE,CHEWA
30306555,2,MALE,27,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,5,JCE,CHEWA
30306555,3,FEMALE,34,HEADMAN,,31,NONE,CHEWA
30306555,4,MALE,39,SCHOOL HEADMASTER,,0,MSCE,CHEWA
30306555,5,MALE,35,SCHOOL HEADMASTER,,12,MSCE,CHEWA
30306555,6,MALE,35,COUNSELOR TO HEADMAN,,35,NONE,CHEWA
30306555,7,MALE,56,COUNSELOR TO HEADMAN,,21,PSLC,CHEWA
30306555,8,FEMALE,39,COUNSELOR TO HEADMAN,,39,NONE,CHEWA
30306555,9,MALE,37,HEADMAN,,3,PSLC,CHEWA
30306555,10,MALE,54,BUSINESS MAN/WOMAN,,54,NONE,CHEWA
30306555,11,MALE,44,HEADMAN,,44,NONE,CHEWA
30306555,12,MALE,39,COUNSELOR TO HEADMAN,,8,JCE,CHEWA
30307678,1,FEMALE,60,RELIGIOUS LEADER,,60,NONE,YAO
30307678,2,MALE,47,HEADMAN,,25,PSLC,YAO
30307678,3,MALE,51,COUNSELOR TO HEADMAN,,18,NONE,YAO
30307678,4,MALE,50,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,12,NONE,YAO
30307678,5,FEMALE,55,OTHER (SPECIFY),HEALTH VOLUNTEER WORKER,6,PSLC,YAO
30307678,6,MALE,47,COUNSELOR TO HEADMAN,,47,PSLC,YAO
30307678,7,FEMALE,40,SPOUSE OF HEADMAN,,10,PSLC,CHEWA
30307678,8,MALE,46,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,15,PSLC,YAO
30307678,9,MALE,42,COUNSELOR TO HEADMAN,,19,NONE,YAO
30307678,10,FEMALE,35,SPOUSE OF HEADMAN,,19,NONE,YAO
30307678,11,MALE,46,COUNSELOR TO HEADMAN,,10,MSCE,CHEWA
30307678,12,MALE,47,SCHOOL HEADMASTER,,3,MSCE,CHEWA
30403444,1,MALE,73,HEADMAN,,48,NONE,CHEWA
30403444,2,MALE,49,HEADMAN,,49,NONE,CHEWA
30403444,3,FEMALE,24,BUSINESS MAN/WOMAN,,24,JCE,CHEWA
30403444,4,FEMALE,36,RELIGIOUS LEADER,,36,NONE,CHEWA
30403444,5,MALE,38,OTHER (SPECIFY),COMMUNITY POLICE CHAIR,38,JCE,CHEWA
30403444,6,MALE,24,SCHOOL TEACHER,,1,NON-UNIV. DIPLOMA,CHEWA
30403444,7,FEMALE,36,RELIGIOUS LEADER,,36,PSLC,CHEWA
30406710,1,MALE,56,HEADMAN,,38,PSLC,CHEWA
30406710,2,MALE,38,OTHER (SPECIFY),VDC CHAIR,38,PSLC,CHEWA
30406710,3,MALE,67,HEADMAN,,67,PSLC,CHEWA
30406710,4,FEMALE,71,COUNSELOR TO HEADMAN,,71,NONE,CHEWA
30406710,5,MALE,34,COUNSELOR TO HEADMAN,,11,JCE,CHEWA
30501383,1,MALE,47,COUNSELOR TO HEADMAN,,47,NONE,CHEWA
30501383,2,MALE,46,OTHER (SPECIFY),MZIKA WA MDERAMU,46,NONE,CHEWA
30501383,3,FEMALE,32,OTHER (SPECIFY),MEMBER OF O.V.C,32,NONE,CHEWA
30501383,4,MALE,36,COUNSELOR TO HEADMAN,,36,NONE,CHEWA
30501383,5,MALE,52,COUNSELOR TO HEADMAN,,52,JCE,CHEWA
30501383,6,MALE,27,OTHER (SPECIFY),VDC CHAIR,27,MSCE,CHEWA
30501383,7,MALE,27,OTHER (SPECIFY),VDC CHAIR,27,JCE,CHEWA
30501383,8,FEMALE,46,OTHER (SPECIFY),MEMBER OF O.V.C,46,NONE,CHEWA
30501383,9,FEMALE,42,COUNSELOR TO HEADMAN,,42,NONE,CHEWA
30501383,10,MALE,42,COUNSELOR TO HEADMAN,,42,PSLC,CHEWA
30501383,11,MALE,42,HEADMAN,,42,PSLC,CHEWA
30501383,12,MALE,32,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,32,PSLC,CHEWA
30502456,1,MALE,31,HEADMAN,,28,JCE,CHEWA
30502456,2,MALE,40,OTHER (SPECIFY),CBO CHAIRPERSON,22,NONE,CHEWA
30502456,3,FEMALE,58,RELIGIOUS LEADER,,40,NONE,CHEWA
30502456,4,FEMALE,64,RELIGIOUS LEADER,,36,NONE,CHEWA
30502456,5,MALE,63,RELIGIOUS LEADER,,42,NONE,CHEWA
30502456,6,MALE,42,OTHER (SPECIFY),VICE CHAIRMAN VDC,32,NONE,LOMWE
30502456,7,MALE,35,OTHER (SPECIFY),MESENGER TO VH,16,NONE,LOMWE
30502456,8,FEMALE,37,RELIGIOUS LEADER,,37,NONE,CHEWA
30503685,1,FEMALE,36,SPOUSE OF HEADMAN,,36,NONE,CHEWA
30503685,2,FEMALE,36,RELIGIOUS LEADER,,36,PSLC,CHEWA
30503685,3,FEMALE,35,OTHER (SPECIFY),COMMUNITY MEMBER,35,NONE,CHEWA
30503685,4,MALE,44,COUNSELOR TO HEADMAN,,44,PSLC,CHEWA
30503685,5,MALE,40,COUNSELOR TO HEADMAN,,40,NONE,CHEWA
30503685,6,MALE,24,OTHER (SPECIFY),COMMUNITY MEMBER,24,PSLC,CHEWA
30503685,7,MALE,34,COUNSELOR TO HEADMAN,,17,JCE,CHEWA
30503685,8,MALE,63,COUNSELOR TO HEADMAN,,55,NONE,CHEWA
30503685,9,MALE,49,OTHER (SPECIFY),VDC MEMBER,39,NONE,YAO
30503685,10,MALE,66,OTHER (SPECIFY),COMMUNITY MEMBER,59,NONE,CHEWA
30504518,1,FEMALE,59,HEADMAN,,59,NONE,CHEWA
30504518,2,MALE,31,HEADMAN,,31,NONE,CHEWA
30504518,3,MALE,46,HEADMAN,,46,NONE,CHEWA
30504518,4,MALE,68,HEADMAN,,68,NONE,CHEWA
30504518,5,MALE,29,RELIGIOUS LEADER,,29,NONE,CHEWA
30504518,6,MALE,45,OTHER (SPECIFY),COMMITTEE MEMBER ARV AND VDC,45,NONE,CHEWA
30504518,7,MALE,30,OTHER (SPECIFY),VICE CHAIR VDC,29,NONE,CHEWA
30504518,8,MALE,27,OTHER (SPECIFY),MEMBER OF FORESTRY CONSER,27,NONE,CHEWA
30504518,9,MALE,19,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,19,NONE,CHEWA
30504518,10,FEMALE,38,OTHER (SPECIFY),MEMBER AGRICULTURE DIMBA,38,NONE,CHEWA
30504518,11,FEMALE,32,OTHER (SPECIFY),VILLAGE MEMBER,32,NONE,CHEWA
30504518,12,FEMALE,25,OTHER (SPECIFY),VILLAGE MEMBER,25,NONE,CHEWA
30602235,1,FEMALE,48,HEADMAN,,13,PSLC,CHEWA
30602235,2,FEMALE,37,HEADMAN,,37,NONE,CHEWA
30602235,3,MALE,54,HEADMAN,,34,PSLC,CHEWA
30602235,4,MALE,50,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,32,PSLC,CHEWA
30602235,5,MALE,65,COUNSELOR TO HEADMAN,,36,NONE,CHEWA
30602235,6,MALE,68,COUNSELOR TO HEADMAN,,25,JCE,CHEWA
30602235,7,MALE,57,SCHOOL HEADMASTER,,1,MSCE,LOMWE
30602235,8,MALE,51,SCHOOL HEADMASTER,,1,MSCE,LOMWE
30602235,9,FEMALE,39,HEALTH WORKER,,25,NONE,CHEWA
30620196,1,MALE,62,HEADMAN,,24,JCE,CHEWA
30620196,2,MALE,54,COUNSELOR TO HEADMAN,,13,MSCE,CHEWA
30620196,3,MALE,48,OTHER (SPECIFY),VDC,18,PSLC,CHEWA
30620196,4,FEMALE,39,COUNSELOR TO HEADMAN,,14,NONE,CHEWA
30620196,5,FEMALE,42,OTHER (SPECIFY),VDC,16,NONE,CHEWA
30620196,6,MALE,63,COUNSELOR TO HEADMAN,,19,PSLC,CHEWA
30620196,7,MALE,49,OTHER (SPECIFY),VDC,18,PSLC,CHEWA
30620196,8,MALE,42,OTHER (SPECIFY),VDC,18,PSLC,CHEWA
30703381,1,MALE,48,HEADMAN,,27,JCE,CHEWA
30703381,2,MALE,50,POLICE,,5,MSCE,CHEWA
30703381,3,FEMALE,53,RELIGIOUS LEADER,,31,PSLC,CHEWA
30703381,4,MALE,52,COUNSELOR TO HEADMAN,,45,PSLC,CHEWA
30703381,5,MALE,54,COUNSELOR TO HEADMAN,,54,NONE,CHEWA
30703381,6,FEMALE,20,OTHER (SPECIFY),YOUTH LEADER,16,MSCE,CHEWA
30703381,7,MALE,80,COUNSELOR TO HEADMAN,,74,PSLC,CHEWA
30703381,8,MALE,29,SCHOOL HEADMASTER,,7,MSCE,CHEWA
30703381,9,MALE,33,SCHOOL TEACHER,,5,MSCE,CHEWA
30703381,10,MALE,35,SCHOOL TEACHER,,6,MSCE,CHEWA
30704313,1,FEMALE,48,HEADMAN,,48,NONE,CHEWA
30704313,2,MALE,67,RELIGIOUS LEADER,,52,JCE,CHEWA
30704313,3,MALE,30,SCHOOL TEACHER,,2,MSCE,CHEWA
30704313,4,MALE,34,SCHOOL TEACHER,,10,MSCE,CHEWA
30704313,5,MALE,24,BUSINESS MAN/WOMAN,,7,NONE,CHEWA
30704313,6,MALE,35,BUSINESS MAN/WOMAN,,35,NONE,CHEWA
30704313,7,MALE,32,SCHOOL TEACHER,,10,MSCE,CHEWA
30704313,8,FEMALE,28,BUSINESS MAN/WOMAN,,25,PSLC,CHEWA
30704313,9,MALE,32,HEALTH WORKER,,4,MSCE,CHEWA
30705391,1,MALE,47,OTHER (SPECIFY),HEAD OF PERSONEL AND ESTATES W,20,UNIVER. DIPLOMA,CHEWA
30705391,2,MALE,60,OTHER (SPECIFY),HEAD OF SECURITY AT THE ESTATE,15,JCE,CHEWA
30705391,3,MALE,34,SCHOOL HEADMASTER,,7,MSCE,CHEWA
30705391,4,FEMALE,27,SCHOOL TEACHER,,10,MSCE,CHEWA
30705391,5,FEMALE,51,RELIGIOUS LEADER,,13,NONE,CHEWA
30705391,6,FEMALE,34,BUSINESS MAN/WOMAN,,25,NONE,CHEWA
30705391,7,MALE,42,BUSINESS MAN/WOMAN,,7,JCE,CHEWA
30705391,8,MALE,39,COUNSELOR TO HEADMAN,,39,PSLC,CHEWA
30706619,1,MALE,40,HEADMAN,,34,NONE,CHEWA
30706619,2,MALE,75,COUNSELOR TO HEADMAN,,71,PSLC,CHEWA
30706619,3,MALE,47,RELIGIOUS LEADER,,42,PSLC,CHEWA
30706619,4,MALE,33,OTHER (SPECIFY),VDC CHAIRPERSON,33,MSCE,CHEWA
30706619,5,MALE,44,OTHER (SPECIFY),CBO CHAIRPERSON,40,PSLC,CHEWA
30706619,6,MALE,79,OTHER (SPECIFY),DPP CONSTITUENCY CHAIRPERSON,67,PSLC,CHEWA
30706619,7,FEMALE,58,BUSINESS MAN/WOMAN,,55,PSLC,CHEWA
30706619,8,FEMALE,59,RELIGIOUS LEADER,,52,PSLC,CHEWA
30706619,9,MALE,44,OTHER (SPECIFY),SECURITY OFFICER,37,PSLC,CHEWA
30706619,10,MALE,39,SCHOOL TEACHER,,7,MSCE,CHEWA
30708665,1,FEMALE,56,HEADMAN,,56,NONE,CHEWA
30708665,2,MALE,65,SPOUSE OF HEADMAN,,56,NONE,CHEWA
30708665,3,FEMALE,43,COUNSELOR TO HEADMAN,,43,PSLC,NYANJA
30708665,4,MALE,22,COUNSELOR TO HEADMAN,,22,NONE,LOMWE
30708665,5,FEMALE,35,COUNSELOR TO HEADMAN,,35,PSLC,CHEWA
30708665,6,MALE,79,COUNSELOR TO HEADMAN,,79,NONE,NYANJA
30708665,7,MALE,41,OTHER (SPECIFY),VILLAGE CHAIR,41,PSLC,LOMWE
30708665,8,MALE,82,COUNSELOR TO HEADMAN,,82,NONE,NYANJA
30708665,9,FEMALE,47,BUSINESS MAN/WOMAN,,47,NONE,CHEWA
30709438,1,MALE,33,HEADMAN,,33,PSLC,CHEWA
30709438,2,MALE,29,COUNSELOR TO HEADMAN,,26,MSCE,CHEWA
30709438,3,MALE,40,COUNSELOR TO HEADMAN,,38,MSCE,CHEWA
30709438,4,MALE,41,RELIGIOUS LEADER,,41,PSLC,CHEWA
30709438,5,MALE,24,BUSINESS MAN/WOMAN,,24,MSCE,CHEWA
30709438,6,MALE,37,SCHOOL TEACHER,,34,PSLC,CHEWA
30709438,7,FEMALE,30,HEALTH WORKER,,30,PSLC,CHEWA
30709438,8,FEMALE,25,BUSINESS MAN/WOMAN,ADC SECRETARY,25,PSLC,CHEWA
30709438,9,FEMALE,47,SCHOOL HEADMASTER,,11,MSCE,CHEWA
30709438,10,MALE,50,BUSINESS MAN/WOMAN,,43,NONE,CHEWA
30709438,11,MALE,46,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,8,MSCE,CHEWA
30709438,12,MALE,32,OTHER (SPECIFY),ADC SECRETARY,5,MSCE,CHEWA
30710079,1,MALE,49,HEADMAN,,44,PSLC,CHEWA
30710079,2,MALE,61,OTHER (SPECIFY),ESTATE ADMINISTRATOR,11,UNIVER. DIPLOMA,TUMBUKA
30710079,3,MALE,59,HEADMAN,,4,UNIVER. DIPLOMA,CHEWA
30710079,4,FEMALE,25,SCHOOL TEACHER,,2,UNIVER. DIPLOMA,CHEWA
30710079,5,MALE,35,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,12,NON-UNIV. DIPLOMA,CHEWA
30710079,6,FEMALE,29,BUSINESS MAN/WOMAN,,17,PSLC,CHEWA
30711684,1,MALE,39,HEADMAN,,37,PSLC,CHEWA
30711684,2,MALE,50,COUNSELOR TO HEADMAN,,42,PSLC,CHEWA
30711684,3,MALE,51,SCHOOL HEADMASTER,,8,MSCE,CHEWA
30711684,4,MALE,73,RELIGIOUS LEADER,,66,NONE,CHEWA
30711684,5,FEMALE,31,SPOUSE OF HEADMAN,,22,PSLC,CHEWA
30711684,6,FEMALE,52,BUSINESS MAN/WOMAN,,50,NONE,CHEWA
30711684,7,FEMALE,30,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,30,PSLC,CHEWA
30711684,8,MALE,61,RELIGIOUS LEADER,,56,NONE,CHEWA
30711684,9,MALE,53,SCHOOL TEACHER,,20,JCE,CHEWA
30711684,10,FEMALE,27,RELIGIOUS LEADER,,27,JCE,CHEWA
30711684,11,FEMALE,54,BUSINESS MAN/WOMAN,,34,PSLC,CHEWA
30711684,12,FEMALE,32,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,32,JCE,CHEWA
30801672,1,MALE,45,HEADMAN,,43,NONE,LOMWE
30801672,2,MALE,80,RELIGIOUS LEADER,,80,NONE,LOMWE
30801672,3,MALE,81,COUNSELOR TO HEADMAN,,81,NONE,LOMWE
30801672,4,MALE,64,COUNSELOR TO HEADMAN,,64,NONE,LOMWE
30801672,5,FEMALE,34,RELIGIOUS LEADER,,34,NONE,LOMWE
30801672,6,FEMALE,56,BUSINESS MAN/WOMAN,,56,NONE,LOMWE
30801672,7,MALE,34,OTHER (SPECIFY),VDC MEMBER,34,PSLC,LOMWE
30801672,8,MALE,52,RELIGIOUS LEADER,,52,PSLC,LOMWE
30801672,9,FEMALE,54,SPOUSE OF HEADMAN,,54,NONE,LOMWE
30801672,10,MALE,42,SCHOOL HEADMASTER,,1,JCE,NYANJA
30801679,1,MALE,60,HEADMAN,,60,NONE,NYANJA
30801679,2,FEMALE,45,BUSINESS MAN/WOMAN,,45,NONE,LOMWE
30801679,3,MALE,52,COUNSELOR TO HEADMAN,,52,NONE,LOMWE
30801679,4,FEMALE,44,RELIGIOUS LEADER,,44,NONE,LOMWE
30801679,5,FEMALE,46,SPOUSE OF HEADMAN,,46,NONE,LOMWE
30801679,6,FEMALE,31,RELIGIOUS LEADER,,31,NONE,NYANJA
30801679,7,MALE,42,COUNSELOR TO HEADMAN,,42,NONE,NYANJA
30801679,8,FEMALE,32,RELIGIOUS LEADER,,32,NONE,LOMWE
30801679,9,FEMALE,44,SPOUSE OF HEADMAN,,44,NONE,LOMWE
30801679,10,FEMALE,45,COUNSELOR TO HEADMAN,,45,NONE,LOMWE
30801679,11,MALE,57,COUNSELOR TO HEADMAN,,57,NONE,NYANJA
30803115,1,MALE,62,HEADMAN,,62,NONE,NYANJA
30803115,2,FEMALE,48,SPOUSE OF HEADMAN,,27,NONE,NYANJA
30803115,3,MALE,38,OTHER (SPECIFY),VDC CHAIR,38,NONE,NYANJA
30803115,4,FEMALE,47,COUNSELOR TO HEADMAN,,47,NONE,NYANJA
30803115,5,FEMALE,51,RELIGIOUS LEADER,,51,NONE,NYANJA
30803115,6,MALE,48,COUNSELOR TO HEADMAN,,48,NONE,NYANJA
30803115,7,FEMALE,50,COUNSELOR TO HEADMAN,,50,NONE,NYANJA
30803115,8,MALE,50,RELIGIOUS LEADER,,50,NONE,NYANJA
30803115,9,FEMALE,39,COUNSELOR TO HEADMAN,,39,NONE,NYANJA
