HHID,case_id,qx_type,visit,ea_id,hh_i01,hh_i02,hh_i03
2699,309014750073,Panel A,1,30901475,No,Candles,
2699,309014750073,Panel A,1,30901475,Yes,Matches,5
2699,309014750073,Panel A,1,30901475,No,Newspapers or magazines,
2699,309014750073,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2699,309014750073,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2699,309014750073,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2711,309014750083,Panel A,1,30901475,No,Charcoal,
2711,309014750083,Panel A,1,30901475,Yes,Paraffin or kerosene,10
2711,309014750083,Panel A,1,30901475,No,Cigarettes or other tobacco,
2711,309014750083,Panel A,1,30901475,No,Candles,
2711,309014750083,Panel A,1,30901475,Yes,Matches,6
2711,309014750083,Panel A,1,30901475,No,Newspapers or magazines,
2711,309014750083,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2711,309014750083,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2711,309014750083,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2709,309014750093,Panel A,1,30901475,No,Charcoal,
2709,309014750093,Panel A,1,30901475,Yes,Paraffin or kerosene,110
2709,309014750093,Panel A,1,30901475,No,Cigarettes or other tobacco,
2709,309014750093,Panel A,1,30901475,No,Candles,
2709,309014750093,Panel A,1,30901475,Yes,Matches,12
2709,309014750093,Panel A,1,30901475,No,Newspapers or magazines,
2709,309014750093,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2709,309014750093,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2709,309014750093,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2703,309014750102,Panel A,1,30901475,No,Charcoal,
2703,309014750102,Panel A,1,30901475,No,Paraffin or kerosene,
2703,309014750102,Panel A,1,30901475,No,Cigarettes or other tobacco,
2703,309014750102,Panel A,1,30901475,No,Candles,
2703,309014750102,Panel A,1,30901475,Yes,Matches,5
2703,309014750102,Panel A,1,30901475,No,Newspapers or magazines,
2703,309014750102,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2703,309014750102,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2703,309014750102,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2691,309014750111,Panel A,1,30901475,No,Charcoal,
2691,309014750111,Panel A,1,30901475,Yes,Paraffin or kerosene,30
2691,309014750111,Panel A,1,30901475,No,Cigarettes or other tobacco,
2691,309014750111,Panel A,1,30901475,No,Candles,
2691,309014750111,Panel A,1,30901475,Yes,Matches,5
2691,309014750111,Panel A,1,30901475,No,Newspapers or magazines,
2691,309014750111,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2691,309014750111,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2691,309014750111,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2689,309014750114,Panel A,1,30901475,No,Charcoal,
2689,309014750114,Panel A,1,30901475,Yes,Paraffin or kerosene,20
2689,309014750114,Panel A,1,30901475,No,Cigarettes or other tobacco,
2689,309014750114,Panel A,1,30901475,No,Candles,
2689,309014750114,Panel A,1,30901475,Yes,Matches,10
2689,309014750114,Panel A,1,30901475,No,Newspapers or magazines,
2689,309014750114,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2689,309014750114,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2689,309014750114,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2701,309014750122,Panel A,1,30901475,No,Charcoal,
2701,309014750122,Panel A,1,30901475,Yes,Paraffin or kerosene,50
2701,309014750122,Panel A,1,30901475,No,Cigarettes or other tobacco,
2701,309014750122,Panel A,1,30901475,No,Candles,
2701,309014750122,Panel A,1,30901475,Yes,Matches,5
2701,309014750122,Panel A,1,30901475,No,Newspapers or magazines,
2701,309014750122,Panel A,1,30901475,No,Public transport - Bicycle Taxi,
2701,309014750122,Panel A,1,30901475,No,Public transport - Bus/Minibus,
2701,309014750122,Panel A,1,30901475,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2652,309016030007,Panel B,2,30901603,No,Charcoal,
2652,309016030007,Panel B,2,30901603,No,Paraffin or kerosene,
2652,309016030007,Panel B,2,30901603,No,Cigarettes or other tobacco,
2652,309016030007,Panel B,2,30901603,No,Candles,
2652,309016030007,Panel B,2,30901603,Yes,Matches,5
2652,309016030007,Panel B,2,30901603,No,Newspapers or magazines,
2652,309016030007,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2652,309016030007,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2652,309016030007,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2636,309016030017,Panel B,2,30901603,No,Charcoal,
2636,309016030017,Panel B,2,30901603,Yes,Paraffin or kerosene,50
2636,309016030017,Panel B,2,30901603,No,Cigarettes or other tobacco,
2636,309016030017,Panel B,2,30901603,No,Candles,
2636,309016030017,Panel B,2,30901603,Yes,Matches,10
2636,309016030017,Panel B,2,30901603,No,Newspapers or magazines,
2636,309016030017,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2636,309016030017,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2636,309016030017,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2634,309016030028,Panel B,2,30901603,No,Charcoal,
2634,309016030028,Panel B,2,30901603,No,Paraffin or kerosene,
2634,309016030028,Panel B,2,30901603,No,Cigarettes or other tobacco,
2634,309016030028,Panel B,2,30901603,No,Candles,
2634,309016030028,Panel B,2,30901603,No,Matches,
2634,309016030028,Panel B,2,30901603,No,Newspapers or magazines,
2634,309016030028,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2634,309016030028,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2634,309016030028,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2642,309016030039,Panel B,2,30901603,No,Charcoal,
2642,309016030039,Panel B,2,30901603,No,Paraffin or kerosene,
2642,309016030039,Panel B,2,30901603,No,Cigarettes or other tobacco,
2642,309016030039,Panel B,2,30901603,No,Candles,
2642,309016030039,Panel B,2,30901603,Yes,Matches,10
2642,309016030039,Panel B,2,30901603,No,Newspapers or magazines,
2642,309016030039,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2642,309016030039,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2642,309016030039,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2638,309016030049,Panel B,2,30901603,No,Charcoal,
2638,309016030049,Panel B,2,30901603,Yes,Paraffin or kerosene,10
2638,309016030049,Panel B,2,30901603,No,Cigarettes or other tobacco,
2638,309016030049,Panel B,2,30901603,No,Candles,
2638,309016030049,Panel B,2,30901603,No,Matches,
2638,309016030049,Panel B,2,30901603,No,Newspapers or magazines,
2638,309016030049,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2638,309016030049,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2638,309016030049,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2632,309016030060,Panel B,2,30901603,No,Charcoal,
2632,309016030060,Panel B,2,30901603,Yes,Paraffin or kerosene,20
2632,309016030060,Panel B,2,30901603,No,Cigarettes or other tobacco,
2632,309016030060,Panel B,2,30901603,No,Candles,
2632,309016030060,Panel B,2,30901603,Yes,Matches,6
2632,309016030060,Panel B,2,30901603,No,Newspapers or magazines,
2632,309016030060,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2632,309016030060,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2632,309016030060,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2630,309016030071,Panel B,2,30901603,No,Charcoal,
2630,309016030071,Panel B,2,30901603,Yes,Paraffin or kerosene,20
2630,309016030071,Panel B,2,30901603,No,Cigarettes or other tobacco,
2630,309016030071,Panel B,2,30901603,No,Candles,
2630,309016030071,Panel B,2,30901603,Yes,Matches,5
2630,309016030071,Panel B,2,30901603,No,Newspapers or magazines,
2630,309016030071,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2630,309016030071,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2630,309016030071,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2648,309016030092,Panel B,2,30901603,No,Charcoal,
2648,309016030092,Panel B,2,30901603,Yes,Paraffin or kerosene,10
2648,309016030092,Panel B,2,30901603,No,Cigarettes or other tobacco,
2648,309016030092,Panel B,2,30901603,No,Candles,
2648,309016030092,Panel B,2,30901603,Yes,Matches,6
2648,309016030092,Panel B,2,30901603,No,Newspapers or magazines,
2648,309016030092,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2648,309016030092,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2648,309016030092,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2646,309016030103,Panel B,2,30901603,No,Charcoal,
2646,309016030103,Panel B,2,30901603,Yes,Paraffin or kerosene,10
2646,309016030103,Panel B,2,30901603,No,Cigarettes or other tobacco,
2646,309016030103,Panel B,2,30901603,No,Candles,
2646,309016030103,Panel B,2,30901603,Yes,Matches,6
2646,309016030103,Panel B,2,30901603,No,Newspapers or magazines,
2646,309016030103,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2646,309016030103,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2646,309016030103,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2650,309016030124,Panel B,2,30901603,No,Charcoal,
2650,309016030124,Panel B,2,30901603,No,Paraffin or kerosene,
2650,309016030124,Panel B,2,30901603,No,Cigarettes or other tobacco,
2650,309016030124,Panel B,2,30901603,No,Candles,
2650,309016030124,Panel B,2,30901603,Yes,Matches,10
2650,309016030124,Panel B,2,30901603,No,Newspapers or magazines,
2650,309016030124,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2650,309016030124,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2650,309016030124,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2640,309016030135,Panel B,2,30901603,No,Charcoal,
2640,309016030135,Panel B,2,30901603,Yes,Paraffin or kerosene,40
2640,309016030135,Panel B,2,30901603,No,Cigarettes or other tobacco,
2640,309016030135,Panel B,2,30901603,No,Candles,
2640,309016030135,Panel B,2,30901603,Yes,Matches,10
2640,309016030135,Panel B,2,30901603,No,Newspapers or magazines,
2640,309016030135,Panel B,2,30901603,Yes,Public transport - Bicycle Taxi,1000
2640,309016030135,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2640,309016030135,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2658,309016030145,Panel B,2,30901603,No,Charcoal,
2658,309016030145,Panel B,2,30901603,Yes,Paraffin or kerosene,10
2658,309016030145,Panel B,2,30901603,No,Cigarettes or other tobacco,
2658,309016030145,Panel B,2,30901603,No,Candles,
2658,309016030145,Panel B,2,30901603,Yes,Matches,15
2658,309016030145,Panel B,2,30901603,No,Newspapers or magazines,
2658,309016030145,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2658,309016030145,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2658,309016030145,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2644,309016030156,Panel B,2,30901603,No,Charcoal,
2644,309016030156,Panel B,2,30901603,Yes,Paraffin or kerosene,20
2644,309016030156,Panel B,2,30901603,No,Cigarettes or other tobacco,
2644,309016030156,Panel B,2,30901603,No,Candles,
2644,309016030156,Panel B,2,30901603,Yes,Matches,10
2644,309016030156,Panel B,2,30901603,No,Newspapers or magazines,
2644,309016030156,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2644,309016030156,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2644,309016030156,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2654,309016030177,Panel B,2,30901603,No,Charcoal,
2654,309016030177,Panel B,2,30901603,Yes,Paraffin or kerosene,40
2654,309016030177,Panel B,2,30901603,No,Cigarettes or other tobacco,
2654,309016030177,Panel B,2,30901603,No,Candles,
2654,309016030177,Panel B,2,30901603,Yes,Matches,5
2654,309016030177,Panel B,2,30901603,No,Newspapers or magazines,
2654,309016030177,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2654,309016030177,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2654,309016030177,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2656,309016030199,Panel B,2,30901603,No,Charcoal,
2656,309016030199,Panel B,2,30901603,Yes,Paraffin or kerosene,60
2656,309016030199,Panel B,2,30901603,No,Cigarettes or other tobacco,
2656,309016030199,Panel B,2,30901603,No,Candles,
2656,309016030199,Panel B,2,30901603,Yes,Matches,5
2656,309016030199,Panel B,2,30901603,No,Newspapers or magazines,
2656,309016030199,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2656,309016030199,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2656,309016030199,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2660,309016030200,Panel B,2,30901603,No,Charcoal,
2660,309016030200,Panel B,2,30901603,Yes,Paraffin or kerosene,30
2660,309016030200,Panel B,2,30901603,No,Cigarettes or other tobacco,
2660,309016030200,Panel B,2,30901603,No,Candles,
2660,309016030200,Panel B,2,30901603,Yes,Matches,5
2660,309016030200,Panel B,2,30901603,No,Newspapers or magazines,
2660,309016030200,Panel B,2,30901603,No,Public transport - Bicycle Taxi,
2660,309016030200,Panel B,2,30901603,No,Public transport - Bus/Minibus,
2660,309016030200,Panel B,2,30901603,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2741,310013330001,Panel A,1,31001333,Yes,Charcoal,250
2741,310013330001,Panel A,1,31001333,No,Paraffin or kerosene,
2741,310013330001,Panel A,1,31001333,No,Cigarettes or other tobacco,
2741,310013330001,Panel A,1,31001333,No,Candles,
2741,310013330001,Panel A,1,31001333,Yes,Matches,5
2741,310013330001,Panel A,1,31001333,No,Newspapers or magazines,
2741,310013330001,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2741,310013330001,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2741,310013330001,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2737,310013330010,Panel A,1,31001333,No,Charcoal,
2737,310013330010,Panel A,1,31001333,Yes,Paraffin or kerosene,40
2737,310013330010,Panel A,1,31001333,No,Cigarettes or other tobacco,
2737,310013330010,Panel A,1,31001333,No,Candles,
2737,310013330010,Panel A,1,31001333,Yes,Matches,12
2737,310013330010,Panel A,1,31001333,No,Newspapers or magazines,
2737,310013330010,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2737,310013330010,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2737,310013330010,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2733,310013330012,Panel A,1,31001333,No,Charcoal,
2733,310013330012,Panel A,1,31001333,Yes,Paraffin or kerosene,10
2733,310013330012,Panel A,1,31001333,No,Cigarettes or other tobacco,
2733,310013330012,Panel A,1,31001333,No,Candles,
2733,310013330012,Panel A,1,31001333,No,Matches,
2733,310013330012,Panel A,1,31001333,No,Newspapers or magazines,
2733,310013330012,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2733,310013330012,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2733,310013330012,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2743,310013330022,Panel A,1,31001333,No,Charcoal,
2743,310013330022,Panel A,1,31001333,No,Paraffin or kerosene,
2743,310013330022,Panel A,1,31001333,No,Cigarettes or other tobacco,
2743,310013330022,Panel A,1,31001333,No,Candles,
2743,310013330022,Panel A,1,31001333,Yes,Matches,5
2743,310013330022,Panel A,1,31001333,No,Newspapers or magazines,
2743,310013330022,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2743,310013330022,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2743,310013330022,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2725,310013330024,Panel A,1,31001333,No,Charcoal,
2725,310013330024,Panel A,1,31001333,Yes,Paraffin or kerosene,100
2725,310013330024,Panel A,1,31001333,No,Cigarettes or other tobacco,
2725,310013330024,Panel A,1,31001333,No,Candles,
2725,310013330024,Panel A,1,31001333,Yes,Matches,10
2725,310013330024,Panel A,1,31001333,No,Newspapers or magazines,
2725,310013330024,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2725,310013330024,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2725,310013330024,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2721,310013330071,Panel A,1,31001333,No,Charcoal,
2721,310013330071,Panel A,1,31001333,Yes,Paraffin or kerosene,30
2721,310013330071,Panel A,1,31001333,No,Cigarettes or other tobacco,
2721,310013330071,Panel A,1,31001333,No,Candles,
2721,310013330071,Panel A,1,31001333,Yes,Matches,10
2721,310013330071,Panel A,1,31001333,No,Newspapers or magazines,
2721,310013330071,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2721,310013330071,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2721,310013330071,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2727,310013330132,Panel A,1,31001333,No,Charcoal,
2727,310013330132,Panel A,1,31001333,Yes,Paraffin or kerosene,100
2727,310013330132,Panel A,1,31001333,No,Cigarettes or other tobacco,
2727,310013330132,Panel A,1,31001333,No,Candles,
2727,310013330132,Panel A,1,31001333,Yes,Matches,10
2727,310013330132,Panel A,1,31001333,No,Newspapers or magazines,
2727,310013330132,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2727,310013330132,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2727,310013330132,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2723,310013330144,Panel A,1,31001333,No,Charcoal,
2723,310013330144,Panel A,1,31001333,No,Paraffin or kerosene,
2723,310013330144,Panel A,1,31001333,No,Cigarettes or other tobacco,
2723,310013330144,Panel A,1,31001333,No,Candles,
2723,310013330144,Panel A,1,31001333,No,Matches,
2723,310013330144,Panel A,1,31001333,No,Newspapers or magazines,
2723,310013330144,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2723,310013330144,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2723,310013330144,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2735,310013330150,Panel A,1,31001333,No,Charcoal,
2735,310013330150,Panel A,1,31001333,No,Paraffin or kerosene,
2735,310013330150,Panel A,1,31001333,Yes,Cigarettes or other tobacco,40
2735,310013330150,Panel A,1,31001333,No,Candles,
2735,310013330150,Panel A,1,31001333,No,Matches,
2735,310013330150,Panel A,1,31001333,No,Newspapers or magazines,
2735,310013330150,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2735,310013330150,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2735,310013330150,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2745,310013330155,Panel A,1,31001333,No,Charcoal,
2745,310013330155,Panel A,1,31001333,No,Paraffin or kerosene,
2745,310013330155,Panel A,1,31001333,No,Cigarettes or other tobacco,
2745,310013330155,Panel A,1,31001333,No,Candles,
2745,310013330155,Panel A,1,31001333,No,Matches,
2745,310013330155,Panel A,1,31001333,No,Newspapers or magazines,
2745,310013330155,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2745,310013330155,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2745,310013330155,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2751,310013330178,Panel A,1,31001333,No,Charcoal,
2751,310013330178,Panel A,1,31001333,No,Paraffin or kerosene,
2751,310013330178,Panel A,1,31001333,No,Cigarettes or other tobacco,
2751,310013330178,Panel A,1,31001333,No,Candles,
2751,310013330178,Panel A,1,31001333,Yes,Matches,5
2751,310013330178,Panel A,1,31001333,No,Newspapers or magazines,
2751,310013330178,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2751,310013330178,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2751,310013330178,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2749,310013330208,Panel A,1,31001333,No,Charcoal,
2749,310013330208,Panel A,1,31001333,No,Paraffin or kerosene,
2749,310013330208,Panel A,1,31001333,No,Cigarettes or other tobacco,
2749,310013330208,Panel A,1,31001333,No,Candles,
2749,310013330208,Panel A,1,31001333,No,Matches,
2749,310013330208,Panel A,1,31001333,No,Newspapers or magazines,
2749,310013330208,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2749,310013330208,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2749,310013330208,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2731,310013330215,Panel A,1,31001333,No,Charcoal,
2731,310013330215,Panel A,1,31001333,No,Paraffin or kerosene,
2731,310013330215,Panel A,1,31001333,No,Cigarettes or other tobacco,
2731,310013330215,Panel A,1,31001333,No,Candles,
2731,310013330215,Panel A,1,31001333,No,Matches,
2731,310013330215,Panel A,1,31001333,No,Newspapers or magazines,
2731,310013330215,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2731,310013330215,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2731,310013330215,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2747,310013330233,Panel A,1,31001333,No,Charcoal,
2747,310013330233,Panel A,1,31001333,Yes,Paraffin or kerosene,30
2747,310013330233,Panel A,1,31001333,No,Cigarettes or other tobacco,
2747,310013330233,Panel A,1,31001333,No,Candles,
2747,310013330233,Panel A,1,31001333,Yes,Matches,6
2747,310013330233,Panel A,1,31001333,No,Newspapers or magazines,
2747,310013330233,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2747,310013330233,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2747,310013330233,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2729,310013330243,Panel A,1,31001333,No,Charcoal,
2729,310013330243,Panel A,1,31001333,Yes,Paraffin or kerosene,10
2729,310013330243,Panel A,1,31001333,No,Cigarettes or other tobacco,
2729,310013330243,Panel A,1,31001333,No,Candles,
2729,310013330243,Panel A,1,31001333,Yes,Matches,6
2729,310013330243,Panel A,1,31001333,No,Newspapers or magazines,
2729,310013330243,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2729,310013330243,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2729,310013330243,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2739,310013330244,Panel A,1,31001333,No,Charcoal,
2739,310013330244,Panel A,1,31001333,No,Paraffin or kerosene,
2739,310013330244,Panel A,1,31001333,No,Cigarettes or other tobacco,
2739,310013330244,Panel A,1,31001333,No,Candles,
2739,310013330244,Panel A,1,31001333,Yes,Matches,5
2739,310013330244,Panel A,1,31001333,No,Newspapers or magazines,
2739,310013330244,Panel A,1,31001333,No,Public transport - Bicycle Taxi,
2739,310013330244,Panel A,1,31001333,No,Public transport - Bus/Minibus,
2739,310013330244,Panel A,1,31001333,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2686,310017490008,Panel B,2,31001749,No,Charcoal,
2686,310017490008,Panel B,2,31001749,Yes,Paraffin or kerosene,70
2686,310017490008,Panel B,2,31001749,No,Cigarettes or other tobacco,
2686,310017490008,Panel B,2,31001749,No,Candles,
2686,310017490008,Panel B,2,31001749,Yes,Matches,20
2686,310017490008,Panel B,2,31001749,No,Newspapers or magazines,
2686,310017490008,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2686,310017490008,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2686,310017490008,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2670,310017490018,Panel B,2,31001749,No,Charcoal,
2670,310017490018,Panel B,2,31001749,Yes,Paraffin or kerosene,60
2670,310017490018,Panel B,2,31001749,No,Cigarettes or other tobacco,
2670,310017490018,Panel B,2,31001749,No,Candles,
2670,310017490018,Panel B,2,31001749,Yes,Matches,10
2670,310017490018,Panel B,2,31001749,No,Newspapers or magazines,
2670,310017490018,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2670,310017490018,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2670,310017490018,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2692,310017490028,Panel B,2,31001749,No,Charcoal,
2692,310017490028,Panel B,2,31001749,No,Paraffin or kerosene,
2692,310017490028,Panel B,2,31001749,No,Cigarettes or other tobacco,
2692,310017490028,Panel B,2,31001749,No,Candles,
2692,310017490028,Panel B,2,31001749,Yes,Matches,10
2692,310017490028,Panel B,2,31001749,No,Newspapers or magazines,
2692,310017490028,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2692,310017490028,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2692,310017490028,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2688,310017490049,Panel B,2,31001749,No,Charcoal,
2688,310017490049,Panel B,2,31001749,No,Paraffin or kerosene,
2688,310017490049,Panel B,2,31001749,No,Cigarettes or other tobacco,
2688,310017490049,Panel B,2,31001749,No,Candles,
2688,310017490049,Panel B,2,31001749,Yes,Matches,10
2688,310017490049,Panel B,2,31001749,No,Newspapers or magazines,
2688,310017490049,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2688,310017490049,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2688,310017490049,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2668,310017490059,Panel B,2,31001749,No,Charcoal,
2668,310017490059,Panel B,2,31001749,No,Paraffin or kerosene,
2668,310017490059,Panel B,2,31001749,No,Cigarettes or other tobacco,
2668,310017490059,Panel B,2,31001749,No,Candles,
2668,310017490059,Panel B,2,31001749,Yes,Matches,10
2668,310017490059,Panel B,2,31001749,No,Newspapers or magazines,
2668,310017490059,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2668,310017490059,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2668,310017490059,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2690,310017490069,Panel B,2,31001749,No,Charcoal,
2690,310017490069,Panel B,2,31001749,No,Paraffin or kerosene,
2690,310017490069,Panel B,2,31001749,No,Cigarettes or other tobacco,
2690,310017490069,Panel B,2,31001749,No,Candles,
2690,310017490069,Panel B,2,31001749,Yes,Matches,6
2690,310017490069,Panel B,2,31001749,No,Newspapers or magazines,
2690,310017490069,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2690,310017490069,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2690,310017490069,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2680,310017490090,Panel B,2,31001749,No,Charcoal,
2680,310017490090,Panel B,2,31001749,No,Paraffin or kerosene,
2680,310017490090,Panel B,2,31001749,No,Cigarettes or other tobacco,
2680,310017490090,Panel B,2,31001749,No,Candles,
2680,310017490090,Panel B,2,31001749,Yes,Matches,15
2680,310017490090,Panel B,2,31001749,No,Newspapers or magazines,
2680,310017490090,Panel B,2,31001749,No,Public transport - Bicycle Taxi,
2680,310017490090,Panel B,2,31001749,No,Public transport - Bus/Minibus,
2680,310017490090,Panel B,2,31001749,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2672,310017490100,Panel B,2,31001749,No,Charcoal,
