case_id,ea_id,lat_modified,lon_modified,dist_road,dist_popcenter,dist_admarc,dist_auction,dist_boma,dist_borderpost,af_bio_1,af_bio_2,af_bio_3,af_bio_4,af_bio_5,af_bio_6,af_bio_7,af_bio_8,af_bio_9,af_bio_10,af_bio_11,af_bio_12,af_bio_13,af_bio_14,af_bio_15,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,afmnslp_pct,srtm_eaf,twi_mwi,srtm_eaf_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetq_avg,wetq_avgstart,h2009_tot,h2009_wetq,h2009_wetqstart,h2010_tot,h2010_wetq,h2010_wetqstart,eviarea_avg,grn_avg,sen_avg,h2009_area,h2009_grn,h2009_sen,h2010_area,h2010_grn,h2010_sen,HHID,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2,_merge
303050820096,30305082,-15.5698,35.425598,18.200001,21.92,7,48.220001,67.620003,22.1,218,106,57,2414,305,121,184,236,195,243,182,1350,284,10,93,795,12,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,13.9,741,13,Low Plateaus,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,795,601,16,760,528,16,720,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2190,rural,South - Rural,863.8078,Panel B,Zomba,5,S/C Mbiza,No,,112,112,22may2010,22,5,2010,14sep2010,14,9,2010,110,110,27may2010,27,5,2010,15sep2010,15,9,2010,119,119,01jun2010,1,6,2010,20sep2010,20,9,2010,9,21,09dec2010,9,12,2010,09mar2011,9,3,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303050820109,30305082,-15.5698,35.425598,19.059999,22.76,7.3099999,48.380001,66.790001,22.9,220,107,57,2458,309,122,187,239,197,245,183,1349,281,11,92,787,12,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.4,724,16,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,790,605,16,784,535,16,711,530,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2204,rural,South - Rural,863.8078,Panel B,Zomba,5,S/C Mbiza,No,,114,114,22may2010,22,5,2010,18sep2010,18,9,2010,110,110,24may2010,24,5,2010,17sep2010,17,9,2010,119,119,02jun2010,2,6,2010,21sep2010,21,9,2010,9,21,09dec2010,9,12,2010,10mar2011,10,3,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303050820116,30305082,-15.5698,35.425598,19.209999,22.940001,7.29,48.310001,66.610001,23.1,220,107,57,2458,309,122,187,239,197,245,183,1349,281,11,92,787,22,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.4,722,14,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,790,605,16,784,535,16,711,530,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2202,rural,South - Rural,863.8078,Panel B,Zomba,5,S/C Mbiza,No,,114,114,23may2010,23,5,2010,15sep2010,15,9,2010,110,110,27may2010,27,5,2010,17sep2010,17,9,2010,119,119,02jun2010,2,6,2010,21sep2010,21,9,2010,9,21,09dec2010,9,12,2010,10mar2011,10,3,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
303050820122,30305082,-15.5698,35.425598,19.17,22.959999,7.1399999,48.150002,66.580002,23.1,220,107,57,2373,308,123,185,237,197,244,184,1343,281,10,93,787,22,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,2.4000001,721,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,790,605,16,784,535,16,711,530,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2192,rural,South - Rural,863.8078,Panel B,Zomba,5,S/C Mbiza,No,,116,116,22may2010,22,5,2010,14sep2010,14,9,2010,110,110,27may2010,27,5,2010,15sep2010,15,9,2010,119,119,01jun2010,1,6,2010,20sep2010,20,9,2010,9,21,08dec2010,8,12,2010,09mar2011,9,3,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
303050820135,30305082,-15.5698,35.425598,19.42,23.16,7.3699999,48.34,66.389999,23.299999,220,107,57,2425,309,122,187,238,197,245,184,1351,281,11,92,787,26,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.6,719,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,790,605,16,784,535,16,711,530,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2208,rural,South - Rural,863.8078,Panel B,Zomba,5,S/C Mbiza,No,,113,113,21may2010,21,5,2010,15sep2010,15,9,2010,110,110,24may2010,24,5,2010,16sep2010,16,9,2010,119,119,02jun2010,2,6,2010,21sep2010,21,9,2010,9,21,09dec2010,9,12,2010,10mar2011,10,3,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
303052770021,30305277,-15.519,35.3176,5.71,16.610001,8.4399996,38.580002,75.290001,16.799999,211,101,57,2346,295,118,177,229,190,236,176,1217,274,6,101,767,14,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,7.3000002,932,13,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2219,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,113,113,27mar2010,27,3,2010,05aug2010,5,8,2010,110,110,27mar2010,27,3,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,03sep2010,3,9,2010,20dec2010,20,12,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303052770023,30305277,-15.519,35.3176,5.52,16.049999,9.0100002,39.080002,75.860001,16.200001,211,101,57,2334,295,118,177,228,189,235,176,1217,275,6,101,770,24,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,9.1999998,932,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2235,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,112,112,27mar2010,27,3,2010,05aug2010,5,8,2010,110,110,28mar2010,28,3,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,03sep2010,3,9,2010,19dec2010,19,12,2010,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
303052770038,30305277,-15.519,35.3176,5.5500002,15.37,9.6499996,39.869999,76.389999,15.5,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,26,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,4.0999999,898,17,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2213,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,113,113,29mar2010,29,3,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,07sep2010,7,9,2010,20dec2010,20,12,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303052770049,30305277,-15.519,35.3176,5.6700001,15.43,9.5900002,39.860001,76.309998,15.6,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,4.0999999,899,13,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2211,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,113,113,30mar2010,30,3,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,06sep2010,6,9,2010,19dec2010,19,12,2010,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
303052770056,30305277,-15.519,35.3176,5.2800002,16.110001,8.9799995,38.93,75.870003,16.200001,211,101,57,2334,295,118,177,228,189,235,176,1217,275,6,101,770,20,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,9.1999998,946,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2227,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,114,114,27mar2010,27,3,2010,05aug2010,5,8,2010,110,110,28mar2010,28,3,2010,05aug2010,5,8,2010,119,119,09aug2010,9,8,2010,09aug2010,9,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303052770081,30305277,-15.519,35.3176,5.5100002,15.8,9.2399998,39.360001,76.050003,15.9,211,101,57,2334,295,118,177,228,189,235,176,1217,275,6,101,770,24,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,9.1999998,923,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2237,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,111,116,29mar2010,29,3,2010,05aug2010,5,8,2010,110,110,29mar2010,29,3,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,06sep2010,6,9,2010,19dec2010,19,12,2010,No,No,No,No,No,Complete,Complete,both in master and using data
303052770087,30305277,-15.519,35.3176,5.4899998,15.61,9.4200001,39.57,76.209999,15.7,211,101,57,2334,295,118,177,228,189,235,176,1217,275,6,101,770,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,9.1999998,922,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2229,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,111,116,29mar2010,29,3,2010,05aug2010,5,8,2010,110,110,31mar2010,31,3,2010,05aug2010,5,8,2010,119,119,,0,0,0,08aug2010,8,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
303052770089,30305277,-15.519,35.3176,5.7199998,15.3,9.7200003,40.040001,76.389999,15.4,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,22,Open(15-40%)broadleaved decidious forest/woodland(<5m),Tropic-warm/subhumid,4.0999999,891,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2225,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,112,112,30mar2010,30,3,2010,05aug2010,5,8,2010,110,110,31mar2010,31,3,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,03sep2010,3,9,2010,19dec2010,19,12,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303052770098,30305277,-15.519,35.3176,5.7600002,15.22,9.79,40.169998,76.43,15.4,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,22,Open(15-40%)broadleaved decidious forest/woodland(<5m),Tropic-warm/subhumid,4.0999999,890,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2239,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,114,114,31mar2010,31,3,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,,0,0,0,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
303052770107,30305277,-15.519,35.3176,5.8299999,15.21,9.8100004,40.23,76.419998,15.3,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,20,Open(15-40%)broadleaved decidious forest/woodland(<5m),Tropic-warm/subhumid,4.0999999,889,13,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2221,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,111,116,01apr2010,1,4,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,05aug2010,5,8,2010,119,119,09aug2010,9,8,2010,09aug2010,9,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303052770117,30305277,-15.519,35.3176,4.4400001,16.280001,9.0200005,38.5,76,16.4,210,101,57,2356,294,118,176,228,189,235,175,1206,274,6,102,768,18,Open(15-40%)broadleaved decidious forest/woodland(<5m),Tropic-warm/subhumid,6.1999998,955,13,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2233,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,113,113,31mar2010,31,3,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,05aug2010,5,8,2010,119,119,08aug2010,8,8,2010,08aug2010,8,8,2010,5,11,02sep2010,2,9,2010,20dec2010,20,12,2010,No,Yes,Yes,No,Yes,Complete,Complete,both in master and using data
303052770121,30305277,-15.519,35.3176,4.48,16.41,8.8999996,38.380001,75.870003,16.5,210,101,57,2356,294,118,176,228,189,235,175,1206,274,6,102,768,18,Open(15-40%)broadleaved decidious forest/woodland(<5m),Tropic-warm/subhumid,6.1999998,957,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2215,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,111,116,31mar2010,31,3,2010,05aug2010,5,8,2010,110,110,31mar2010,31,3,2010,06aug2010,6,8,2010,119,119,,0,0,0,08aug2010,8,8,2010,5,11,06sep2010,6,9,2010,19dec2010,19,12,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303052770134,30305277,-15.519,35.3176,5.8899999,15.71,9.3000002,39.630001,76.010002,15.8,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,33,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,4.0999999,907,14,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2231,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,112,112,29mar2010,29,3,2010,05aug2010,5,8,2010,110,110,31mar2010,31,3,2010,05aug2010,5,8,2010,119,119,09aug2010,9,8,2010,09aug2010,9,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
303052770138,30305277,-15.519,35.3176,5.9400001,15.59,9.4200001,39.790001,76.089996,15.7,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,26,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,4.0999999,900,36,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2223,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,114,114,30mar2010,30,3,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,05aug2010,5,8,2010,119,119,09aug2010,9,8,2010,09aug2010,9,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
303052770164,30305277,-15.519,35.3176,5.8899999,15.56,9.4499998,39.799999,76.139999,15.7,213,101,56,2366,298,119,179,230,190,237,177,1226,275,6,100,769,26,Mosaic Vegetation(50-70%)/cropland(20-50%),Tropic-warm/subhumid,4.0999999,899,13,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2217,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,114,114,29mar2010,29,3,2010,05aug2010,5,8,2010,110,110,29mar2010,29,3,2010,05aug2010,5,8,2010,119,119,09aug2010,9,8,2010,09aug2010,9,8,2010,5,11,03sep2010,3,9,2010,20dec2010,20,12,2010,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
303052770171,30305277,-15.519,35.3176,4.29,16.200001,9.1499996,38.549999,76.129997,16.299999,210,101,57,2356,294,118,176,228,189,235,175,1206,274,6,102,768,16,Open(15-40%)broadleaved decidious forest/woodland(<5m),Tropic-warm/subhumid,6.1999998,960,12,Low Plateaus,No or Slight Constraint,No or Slight Constraint,Severe Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Severe Constraint,794,594,15.9,763,531,16,736,548,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2209,rural,South - Rural,911.9613,Panel A,Zomba,5,S/C Mbiza,No,,112,112,31mar2010,31,3,2010,05aug2010,5,8,2010,110,110,01apr2010,1,4,2010,06aug2010,6,8,2010,119,119,09aug2010,9,8,2010,09aug2010,9,8,2010,5,11,06sep2010,6,9,2010,20dec2010,20,12,2010,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
303055800018,30305580,-15.6474,35.343102,18.969999,28.65,4.1799998,35.490002,63.029999,28.9,217,106,57,2419,305,121,184,236,195,242,181,1316,278,10,93,771,16,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,2.5,770,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,791,600,16.200001,780,535,16,728,528,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2243,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,114,114,10may2010,10,5,2010,07sep2010,7,9,2010,110,110,10may2010,10,5,2010,10sep2010,10,9,2010,119,119,27may2010,27,5,2010,15sep2010,15,9,2010,10,10,07dec2010,7,12,2010,04jan2011,4,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
303055800038,30305580,-15.6474,35.343102,18.66,28.799999,4.5300002,35.040001,62.810001,29.1,217,106,57,2419,305,121,184,236,195,242,181,1316,278,10,93,771,22,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,2.5,774,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,791,600,16.200001,780,535,16,728,528,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2245,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,111,116,10may2010,10,5,2010,08sep2010,8,9,2010,110,110,11may2010,11,5,2010,09sep2010,9,9,2010,119,119,26may2010,26,5,2010,15sep2010,15,9,2010,10,10,06dec2010,6,12,2010,04jan2011,4,1,2011,No,Yes,No,No,Yes,Complete,Complete,both in master and using data
303055800052,30305580,-15.6474,35.343102,18.309999,28.84,4.8600001,34.689999,62.709999,29.1,217,105,57,2412,304,121,183,236,194,242,181,1314,278,10,93,770,20,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.6,775,14,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,791,600,16.200001,780,535,16,728,528,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2263,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,113,113,10may2010,10,5,2010,07sep2010,7,9,2010,110,110,11may2010,11,5,2010,01may2010,1,5,2010,119,119,26may2010,26,5,2010,15sep2010,15,9,2010,10,10,06dec2010,6,12,2010,04jan2011,4,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
303055800069,30305580,-15.6474,35.343102,18.07,28.790001,5.1100001,34.5,62.73,29,217,105,57,2412,304,121,183,236,194,242,181,1314,278,10,93,770,20,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.6,781,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,791,600,16.200001,780,535,16,728,528,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2265,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,112,112,10may2010,10,5,2010,07sep2010,7,9,2010,110,110,12may2010,12,5,2010,10sep2010,10,9,2010,119,119,26may2010,26,5,2010,15sep2010,15,9,2010,10,10,04jan2011,4,1,2011,04jan2010,4,1,2010,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303055800084,30305580,-15.6474,35.343102,17.440001,29.16,5.6999998,33.720001,62.27,29.4,217,105,57,2416,304,121,183,235,194,242,181,1305,277,10,93,767,22,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.9,787,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,791,600,16.200001,780,535,16,728,528,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2271,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,114,114,11may2010,11,5,2010,07sep2010,7,9,2010,110,110,11may2010,11,5,2010,10sep2010,10,9,2010,119,119,27may2010,27,5,2010,15sep2010,15,9,2010,10,10,07dec2010,7,12,2010,04jan2010,4,1,2010,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
303055800087,30305580,-15.6474,35.343102,17.450001,29.49,5.6999998,33.509998,61.950001,29.799999,217,105,57,2416,304,121,183,235,194,242,181,1305,277,10,93,767,16,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.9,787,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,791,600,16.200001,780,535,16,728,528,16,63.5,151,240,76.699997,147,245,34.299999,161,235,2267,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,Yes,Dwelling found but appears unoccupied,113,113,14may2010,14,5,2010,07sep2010,7,9,2010,110,110,19may2010,19,5,2010,10sep2010,10,9,2010,119,119,26may2010,26,5,2010,15sep2010,15,9,2010,10,10,06dec2010,6,12,2010,04jan2011,4,1,2011,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
303055800090,30305580,-15.6474,35.343102,17.42,29.66,5.75,33.380001,61.77,29.9,216,105,57,2387,304,121,183,234,194,241,181,1311,278,10,93,769,16,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.6,793,13,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,786,591,16,759,507,17,723,494,15,63.5,151,240,76.699997,147,245,34.299999,161,235,2255,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,111,116,13may2010,13,5,2010,07sep2010,7,9,2010,110,110,13may2010,13,5,2010,10sep2010,10,9,2010,119,119,26may2010,26,5,2010,15sep2010,15,9,2010,10,10,06dec2010,6,12,2010,04jan2011,4,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
303055800092,30305580,-15.6474,35.343102,17.389999,29.75,5.79,33.290001,61.68,30,216,105,57,2387,304,121,183,234,194,241,181,1311,278,10,93,769,16,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)",Tropic-warm/subhumid,1.6,793,14,High-altitude Plains,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,No or Slight Constraint,No or Slight Constraint,No or Slight Constraint,Moderate Constraint,786,591,16,759,507,17,723,494,15,63.5,151,240,76.699997,147,245,34.299999,161,235,2269,rural,South - Rural,940.11377,Panel A,Zomba,5,S/C Mbiza,No,,113,113,11may2010,11,5,2010,07sep2010,7,9,2010,110,110,11may2010,11,5,2010,10sep2010,10,9,2010,119,119,26may2010,26,5,2010,15sep2010,15,9,2010,10,10,06dec2010,6,12,2010,04jan2011,4,1,2011,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
