HHID,case_id,qx_type,visit,ea_id,ag_t0c,ag_t0e,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
2983,314366950166,Panel A,2,31436695,Fishing Coop,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,Private Agricultural Extension Service,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,Farmer Field Days/Field School,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,NGO,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,Gov. Fishery Extension Service,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,Agricultural Extension Course,,,,,,,,,,,,
2983,314366950166,Panel A,2,31436695,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Agricultural Extension Course,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Fishing Coop,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Lead Farmer,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Farmer Field Days/Field School,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Gov. Fishery Extension Service,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Village Agricultural Extension Meeting,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Private Agricultural Extension Service,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,NGO,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Gov. Agricultural Extension Service,,,,,,,,,,,,
2979,314366950178,Panel A,2,31436695,Other (Specify),,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,NGO,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2940,314386900029,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,Very useful
2924,314386900045,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,NGO,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2924,314386900045,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,NGO,,,,,,,,,,,,
2944,314386900061,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Lead Farmer,X,2,,,,,,,,NO,,Useful
2920,314386900109,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,NGO,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2920,314386900109,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,NGO,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2934,314386900125,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,NGO,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2932,314386900141,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,NGO,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2946,314386900157,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,NGO,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2922,314386900188,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,NGO,,,,,,,,,,,,
2942,314386900204,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,Very useful
2926,314386900220,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,NGO,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2926,314386900220,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,NGO,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2936,314386900236,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,NGO,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2918,314386900268,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Gov. Fishery Extension Service,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Fishing Coop,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Other (Specify),,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Private Agricultural Extension Service,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Agricultural Extension Course,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,NGO,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Lead Farmer,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,Not very useful
2916,314386900300,Panel B,2,31438690,Farmer Field Days/Field School,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Village Agricultural Extension Meeting,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Gov. Agricultural Extension Service,,,,,,,,,,,,
2916,314386900300,Panel B,2,31438690,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,NGO,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2966,314391020004,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,Very useful
2972,314391020014,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,NGO,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2972,314391020014,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,Very useful
2962,314391020024,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,NGO,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2962,314391020024,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,NGO,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2958,314391020044,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,NGO,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2954,314391020065,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,NGO,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2960,314391020115,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Farmer Field Days/Field School,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,NGO,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2970,314391020136,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Paper Media (Handouts / Flyers),,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Private Agricultural Extension Service,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Agricultural Extension Course,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Other (Specify),,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,NGO,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Gov. Fishery Extension Service,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Fishing Coop,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Gov. Agricultural Extension Service,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Village Agricultural Extension Meeting,,,,,,,,,,,,
2948,314391020166,Panel B,2,31439102,Lead Farmer,,,,,,,,,,,,
