HHID,case_id,qx_type,visit,ea_id,ag_t0a,ag_t0a_os,ag_t01,ag_t02,ag_t02_os
2360,305045180050,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2360,305045180050,Panel B,2,30504518,Composting,,NO,,
2360,305045180050,Panel B,2,30504518,Irrigation,,NO,,
2360,305045180050,Panel B,2,30504518,Fishery Production,,NO,,
2372,305045180066,Panel B,2,30504518,Access to Credit,,NO,,
2372,305045180066,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2372,305045180066,Panel B,2,30504518,Pit Planting,,YES,Other Farmer (Neighbor/Relative),
2372,305045180066,Panel B,2,30504518,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
2372,305045180066,Panel B,2,30504518,Other Specify,,NO,,
2372,305045180066,Panel B,2,30504518,New Seed Varieties,,NO,,
2372,305045180066,Panel B,2,30504518,General Animal Care,,NO,,
2372,305045180066,Panel B,2,30504518,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
2372,305045180066,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2372,305045180066,Panel B,2,30504518,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
2372,305045180066,Panel B,2,30504518,Pest Control,,NO,,
2372,305045180066,Panel B,2,30504518,Forestry,,NO,,
2372,305045180066,Panel B,2,30504518,Fishery Production,,NO,,
2372,305045180066,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2350,305045180075,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2350,305045180075,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2350,305045180075,Panel B,2,30504518,Pit Planting,,NO,,
2350,305045180075,Panel B,2,30504518,Other Specify,,NO,,
2350,305045180075,Panel B,2,30504518,Pest Control,,NO,,
2350,305045180075,Panel B,2,30504518,Composting,,NO,,
2350,305045180075,Panel B,2,30504518,Fishery Production,,NO,,
2350,305045180075,Panel B,2,30504518,Access to Credit,,NO,,
2350,305045180075,Panel B,2,30504518,Irrigation,,NO,,
2350,305045180075,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2350,305045180075,Panel B,2,30504518,General Animal Care,,NO,,
2350,305045180075,Panel B,2,30504518,Fertilizer Use,,NO,,
2350,305045180075,Panel B,2,30504518,New Seed Varieties,,NO,,
2350,305045180075,Panel B,2,30504518,Forestry,,NO,,
2364,305045180083,Panel B,2,30504518,Fishery Production,,NO,,
2364,305045180083,Panel B,2,30504518,General Animal Care,,NO,,
2364,305045180083,Panel B,2,30504518,Other Specify,,NO,,
2364,305045180083,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2364,305045180083,Panel B,2,30504518,Pest Control,,NO,,
2364,305045180083,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2364,305045180083,Panel B,2,30504518,Irrigation,,NO,,
2364,305045180083,Panel B,2,30504518,Fertilizer Use,,NO,,
2364,305045180083,Panel B,2,30504518,Composting,,NO,,
2364,305045180083,Panel B,2,30504518,Forestry,,NO,,
2364,305045180083,Panel B,2,30504518,New Seed Varieties,,NO,,
2364,305045180083,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2364,305045180083,Panel B,2,30504518,Pit Planting,,NO,,
2364,305045180083,Panel B,2,30504518,Access to Credit,,NO,,
2362,305045180100,Panel B,2,30504518,Pest Control,,NO,,
2362,305045180100,Panel B,2,30504518,Composting,,NO,,
2362,305045180100,Panel B,2,30504518,Fishery Production,,NO,,
2362,305045180100,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2362,305045180100,Panel B,2,30504518,Irrigation,,NO,,
2362,305045180100,Panel B,2,30504518,General Animal Care,,NO,,
2362,305045180100,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2362,305045180100,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2362,305045180100,Panel B,2,30504518,Access to Credit,,NO,,
2362,305045180100,Panel B,2,30504518,Other Specify,,NO,,
2362,305045180100,Panel B,2,30504518,Fertilizer Use,,NO,,
2362,305045180100,Panel B,2,30504518,Pit Planting,,NO,,
2362,305045180100,Panel B,2,30504518,New Seed Varieties,,NO,,
2362,305045180100,Panel B,2,30504518,Forestry,,NO,,
2376,305045180108,Panel B,2,30504518,Fishery Production,,NO,,
2376,305045180108,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2376,305045180108,Panel B,2,30504518,Composting,,NO,,
2376,305045180108,Panel B,2,30504518,Fertilizer Use,,NO,,
2376,305045180108,Panel B,2,30504518,General Animal Care,,NO,,
2376,305045180108,Panel B,2,30504518,Access to Credit,,NO,,
2376,305045180108,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2376,305045180108,Panel B,2,30504518,Forestry,,NO,,
2376,305045180108,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2376,305045180108,Panel B,2,30504518,Pest Control,,NO,,
2376,305045180108,Panel B,2,30504518,Pit Planting,,NO,,
2376,305045180108,Panel B,2,30504518,Other Specify,,NO,,
2376,305045180108,Panel B,2,30504518,New Seed Varieties,,NO,,
2376,305045180108,Panel B,2,30504518,Irrigation,,NO,,
2352,305045180116,Panel B,2,30504518,New Seed Varieties,,NO,,
2352,305045180116,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2352,305045180116,Panel B,2,30504518,Access to Credit,,NO,,
2352,305045180116,Panel B,2,30504518,General Animal Care,,NO,,
2352,305045180116,Panel B,2,30504518,Fishery Production,,NO,,
2352,305045180116,Panel B,2,30504518,Pest Control,,NO,,
2352,305045180116,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2352,305045180116,Panel B,2,30504518,Other Specify,,NO,,
2352,305045180116,Panel B,2,30504518,Forestry,,NO,,
2352,305045180116,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2352,305045180116,Panel B,2,30504518,Irrigation,,NO,,
2352,305045180116,Panel B,2,30504518,Fertilizer Use,,NO,,
2352,305045180116,Panel B,2,30504518,Composting,,NO,,
2352,305045180116,Panel B,2,30504518,Pit Planting,,NO,,
2370,305045180133,Panel B,2,30504518,Other Specify,,NO,,
2370,305045180133,Panel B,2,30504518,New Seed Varieties,,NO,,
2370,305045180133,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2370,305045180133,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2370,305045180133,Panel B,2,30504518,Fishery Production,,NO,,
2370,305045180133,Panel B,2,30504518,Pest Control,,NO,,
2370,305045180133,Panel B,2,30504518,Fertilizer Use,,NO,,
2370,305045180133,Panel B,2,30504518,Composting,,NO,,
2370,305045180133,Panel B,2,30504518,General Animal Care,,NO,,
2370,305045180133,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2370,305045180133,Panel B,2,30504518,Access to Credit,,NO,,
2370,305045180133,Panel B,2,30504518,Irrigation,,NO,,
2370,305045180133,Panel B,2,30504518,Forestry,,NO,,
2370,305045180133,Panel B,2,30504518,Pit Planting,,NO,,
2374,305045180141,Panel B,2,30504518,Other Specify,,NO,,
2374,305045180141,Panel B,2,30504518,Fertilizer Use,,NO,,
2374,305045180141,Panel B,2,30504518,Pest Control,,NO,,
2374,305045180141,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2374,305045180141,Panel B,2,30504518,Forestry,,NO,,
2374,305045180141,Panel B,2,30504518,Pit Planting,,NO,,
2374,305045180141,Panel B,2,30504518,General Animal Care,,NO,,
2374,305045180141,Panel B,2,30504518,Composting,,NO,,
2374,305045180141,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2374,305045180141,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2374,305045180141,Panel B,2,30504518,Irrigation,,NO,,
2374,305045180141,Panel B,2,30504518,New Seed Varieties,,NO,,
2374,305045180141,Panel B,2,30504518,Fishery Production,,NO,,
2374,305045180141,Panel B,2,30504518,Access to Credit,,NO,,
2348,305045180150,Panel B,2,30504518,General Animal Care,,NO,,
2348,305045180150,Panel B,2,30504518,Irrigation,,NO,,
2348,305045180150,Panel B,2,30504518,Pit Planting,,YES,Other Farmer (Neighbor/Relative),
2348,305045180150,Panel B,2,30504518,Fertilizer Use,,NO,,
2348,305045180150,Panel B,2,30504518,Pest Control,,NO,,
2348,305045180150,Panel B,2,30504518,Access to Credit,,NO,,
2348,305045180150,Panel B,2,30504518,Fishery Production,,NO,,
2348,305045180150,Panel B,2,30504518,Forestry,,NO,,
2348,305045180150,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2348,305045180150,Panel B,2,30504518,New Seed Varieties,,NO,,
2348,305045180150,Panel B,2,30504518,Other Specify,,NO,,
2348,305045180150,Panel B,2,30504518,Composting,,YES,Other Farmer (Neighbor/Relative),
2348,305045180150,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2348,305045180150,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2368,305045180166,Panel B,2,30504518,Forestry,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Pest Control,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,General Animal Care,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Fishery Production,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Marketing/Crop Sales,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Growing/Selling Tobacco,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,New Seed Varieties,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Other Specify,,NO,,
2368,305045180166,Panel B,2,30504518,Animal Diseases / Vaccination,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Pit Planting,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Irrigation,,YES,"Electronic Media (TV, Radio, Etc…)",
2368,305045180166,Panel B,2,30504518,Access to Credit,,YES,"Electronic Media (TV, Radio, Etc…)",
2358,305045180175,Panel B,2,30504518,Pit Planting,,NO,,
2358,305045180175,Panel B,2,30504518,General Animal Care,,NO,,
2358,305045180175,Panel B,2,30504518,Access to Credit,,NO,,
2358,305045180175,Panel B,2,30504518,Forestry,,NO,,
2358,305045180175,Panel B,2,30504518,Composting,,NO,,
2358,305045180175,Panel B,2,30504518,Marketing/Crop Sales,,NO,,
2358,305045180175,Panel B,2,30504518,Fishery Production,,NO,,
2358,305045180175,Panel B,2,30504518,Animal Diseases / Vaccination,,NO,,
2358,305045180175,Panel B,2,30504518,Fertilizer Use,,NO,,
2358,305045180175,Panel B,2,30504518,New Seed Varieties,,NO,,
2358,305045180175,Panel B,2,30504518,Pest Control,,NO,,
2358,305045180175,Panel B,2,30504518,Other Specify,,NO,,
2358,305045180175,Panel B,2,30504518,Growing/Selling Tobacco,,NO,,
2358,305045180175,Panel B,2,30504518,Irrigation,,NO,,
2401,306022350012,Panel A,2,30602235,New Seed Varieties,,NO,,
2401,306022350012,Panel A,2,30602235,Pit Planting,,NO,,
2401,306022350012,Panel A,2,30602235,Pest Control,,NO,,
2401,306022350012,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2401,306022350012,Panel A,2,30602235,Access to Credit,,NO,,
2401,306022350012,Panel A,2,30602235,Composting,,NO,,
2401,306022350012,Panel A,2,30602235,Other Specify,,NO,,
2401,306022350012,Panel A,2,30602235,Forestry,,NO,,
2401,306022350012,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2401,306022350012,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2401,306022350012,Panel A,2,30602235,Fertilizer Use,,NO,,
2401,306022350012,Panel A,2,30602235,Irrigation,,NO,,
2401,306022350012,Panel A,2,30602235,General Animal Care,,NO,,
2401,306022350012,Panel A,2,30602235,Fishery Production,,NO,,
2411,306022350041,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2411,306022350041,Panel A,2,30602235,Irrigation,,NO,,
2411,306022350041,Panel A,2,30602235,Other Specify,,NO,,
2411,306022350041,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2411,306022350041,Panel A,2,30602235,Access to Credit,,NO,,
2411,306022350041,Panel A,2,30602235,Composting,,NO,,
2411,306022350041,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2411,306022350041,Panel A,2,30602235,Fishery Production,,NO,,
2411,306022350041,Panel A,2,30602235,Forestry,,NO,,
2411,306022350041,Panel A,2,30602235,Pest Control,,NO,,
2411,306022350041,Panel A,2,30602235,General Animal Care,,NO,,
2411,306022350041,Panel A,2,30602235,Fertilizer Use,,NO,,
2411,306022350041,Panel A,2,30602235,New Seed Varieties,,NO,,
2411,306022350041,Panel A,2,30602235,Pit Planting,,NO,,
2409,306022350058,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2409,306022350058,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2409,306022350058,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2409,306022350058,Panel A,2,30602235,Pest Control,,NO,,
2409,306022350058,Panel A,2,30602235,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2409,306022350058,Panel A,2,30602235,Fishery Production,,NO,,
2409,306022350058,Panel A,2,30602235,Access to Credit,,NO,,
2409,306022350058,Panel A,2,30602235,Pit Planting,,NO,,
2409,306022350058,Panel A,2,30602235,Other Specify,,NO,,
2409,306022350058,Panel A,2,30602235,Forestry,,NO,,
2409,306022350058,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2409,306022350058,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2409,306022350058,Panel A,2,30602235,General Animal Care,,NO,,
2409,306022350058,Panel A,2,30602235,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2431,306022350060,Panel A,2,30602235,Fishery Production,,NO,,
2431,306022350060,Panel A,2,30602235,Other Specify,,NO,,
2431,306022350060,Panel A,2,30602235,Forestry,,NO,,
2431,306022350060,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2431,306022350060,Panel A,2,30602235,Pest Control,,NO,,
2431,306022350060,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2431,306022350060,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2431,306022350060,Panel A,2,30602235,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2431,306022350060,Panel A,2,30602235,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2431,306022350060,Panel A,2,30602235,Access to Credit,,NO,,
2431,306022350060,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2431,306022350060,Panel A,2,30602235,General Animal Care,,NO,,
2431,306022350060,Panel A,2,30602235,Pit Planting,,NO,,
2431,306022350060,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2425,306022350068,Panel A,2,30602235,Fertilizer Use,,YES,Agricultural Coop/Farmers' Assoc,
2425,306022350068,Panel A,2,30602235,General Animal Care,,YES,Agricultural Coop/Farmers' Assoc,
2425,306022350068,Panel A,2,30602235,Animal Diseases / Vaccination,,YES,Agricultural Coop/Farmers' Assoc,
2425,306022350068,Panel A,2,30602235,Irrigation,,YES,Agricultural Coop/Farmers' Assoc,
2425,306022350068,Panel A,2,30602235,Other Specify,,NO,,
2425,306022350068,Panel A,2,30602235,Pest Control,,YES,Agricultural Coop/Farmers' Assoc,
2425,306022350068,Panel A,2,30602235,Access to Credit,,YES,NGO,
2425,306022350068,Panel A,2,30602235,Fishery Production,,NO,,
2425,306022350068,Panel A,2,30602235,Composting,,NO,,
2425,306022350068,Panel A,2,30602235,New Seed Varieties,,YES,Agricultural Coop/Farmers' Assoc,
2425,306022350068,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2425,306022350068,Panel A,2,30602235,Pit Planting,,NO,,
2425,306022350068,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2425,306022350068,Panel A,2,30602235,Forestry,,YES,Agricultural Coop/Farmers' Assoc,
2421,306022350079,Panel A,2,30602235,Access to Credit,,NO,,
2421,306022350079,Panel A,2,30602235,General Animal Care,,NO,,
2421,306022350079,Panel A,2,30602235,Forestry,,NO,,
2421,306022350079,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2421,306022350079,Panel A,2,30602235,Pest Control,,NO,,
2421,306022350079,Panel A,2,30602235,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2421,306022350079,Panel A,2,30602235,Marketing/Crop Sales,,YES,Other Farmer (Neighbor/Relative),
2421,306022350079,Panel A,2,30602235,Irrigation,,NO,,
2421,306022350079,Panel A,2,30602235,Other Specify,,NO,,
2421,306022350079,Panel A,2,30602235,Fishery Production,,NO,,
2421,306022350079,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2421,306022350079,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2421,306022350079,Panel A,2,30602235,Pit Planting,,NO,,
2421,306022350079,Panel A,2,30602235,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2415,306022350091,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2415,306022350091,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2415,306022350091,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2415,306022350091,Panel A,2,30602235,New Seed Varieties,,NO,,
2415,306022350091,Panel A,2,30602235,Forestry,,NO,,
2415,306022350091,Panel A,2,30602235,Other Specify,,NO,,
2415,306022350091,Panel A,2,30602235,Pest Control,,NO,,
2415,306022350091,Panel A,2,30602235,Fertilizer Use,,YES,Other Farmer (Neighbor/Relative),
2415,306022350091,Panel A,2,30602235,Access to Credit,,NO,,
2415,306022350091,Panel A,2,30602235,Fishery Production,,NO,,
2415,306022350091,Panel A,2,30602235,Pit Planting,,NO,,
2415,306022350091,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2415,306022350091,Panel A,2,30602235,Composting,,NO,,
2415,306022350091,Panel A,2,30602235,General Animal Care,,NO,,
2405,306022350100,Panel A,2,30602235,Pit Planting,,NO,,
2405,306022350100,Panel A,2,30602235,Fishery Production,,NO,,
2405,306022350100,Panel A,2,30602235,Fertilizer Use,,YES,Other Farmer (Neighbor/Relative),
2405,306022350100,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2405,306022350100,Panel A,2,30602235,General Animal Care,,NO,,
2405,306022350100,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2405,306022350100,Panel A,2,30602235,Irrigation,,NO,,
2405,306022350100,Panel A,2,30602235,Other Specify,,NO,,
2405,306022350100,Panel A,2,30602235,Pest Control,,NO,,
2405,306022350100,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2405,306022350100,Panel A,2,30602235,New Seed Varieties,,NO,,
2405,306022350100,Panel A,2,30602235,Access to Credit,,NO,,
2405,306022350100,Panel A,2,30602235,Forestry,,NO,,
2405,306022350100,Panel A,2,30602235,Composting,,NO,,
2423,306022350101,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2423,306022350101,Panel A,2,30602235,Other Specify,,NO,,
2423,306022350101,Panel A,2,30602235,Marketing/Crop Sales,,YES,Gov. Agricultural Extension Service,
2423,306022350101,Panel A,2,30602235,New Seed Varieties,,NO,,
2423,306022350101,Panel A,2,30602235,General Animal Care,,NO,,
2423,306022350101,Panel A,2,30602235,Forestry,,NO,,
2423,306022350101,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2423,306022350101,Panel A,2,30602235,Fishery Production,,NO,,
2423,306022350101,Panel A,2,30602235,Pit Planting,,YES,Gov. Agricultural Extension Service,
2423,306022350101,Panel A,2,30602235,Fertilizer Use,,YES,Village Agricultural Extension Meeting,
2423,306022350101,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2423,306022350101,Panel A,2,30602235,Access to Credit,,NO,,
2423,306022350101,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2423,306022350101,Panel A,2,30602235,Pest Control,,NO,,
2417,306022350105,Panel A,2,30602235,General Animal Care,,NO,,
2417,306022350105,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2417,306022350105,Panel A,2,30602235,Fishery Production,,NO,,
2417,306022350105,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2417,306022350105,Panel A,2,30602235,Access to Credit,,NO,,
2417,306022350105,Panel A,2,30602235,New Seed Varieties,,NO,,
2417,306022350105,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2417,306022350105,Panel A,2,30602235,Pit Planting,,NO,,
2417,306022350105,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2417,306022350105,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2417,306022350105,Panel A,2,30602235,Other Specify,,NO,,
2417,306022350105,Panel A,2,30602235,Forestry,,NO,,
2417,306022350105,Panel A,2,30602235,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2417,306022350105,Panel A,2,30602235,Pest Control,,NO,,
2407,306022350120,Panel A,2,30602235,Other Specify,,NO,,
2407,306022350120,Panel A,2,30602235,General Animal Care,,NO,,
2407,306022350120,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2407,306022350120,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2407,306022350120,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2407,306022350120,Panel A,2,30602235,New Seed Varieties,,NO,,
2407,306022350120,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2407,306022350120,Panel A,2,30602235,Pest Control,,NO,,
2407,306022350120,Panel A,2,30602235,Access to Credit,,NO,,
2407,306022350120,Panel A,2,30602235,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2407,306022350120,Panel A,2,30602235,Fishery Production,,NO,,
2407,306022350120,Panel A,2,30602235,Pit Planting,,NO,,
2407,306022350120,Panel A,2,30602235,Forestry,,NO,,
2407,306022350120,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2429,306022350142,Panel A,2,30602235,Pest Control,,NO,,
2429,306022350142,Panel A,2,30602235,General Animal Care,,NO,,
2429,306022350142,Panel A,2,30602235,Irrigation,,NO,,
2429,306022350142,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2429,306022350142,Panel A,2,30602235,Pit Planting,,NO,,
2429,306022350142,Panel A,2,30602235,New Seed Varieties,,NO,,
2429,306022350142,Panel A,2,30602235,Fertilizer Use,,NO,,
2429,306022350142,Panel A,2,30602235,Forestry,,NO,,
2429,306022350142,Panel A,2,30602235,Other Specify,,NO,,
2429,306022350142,Panel A,2,30602235,Composting,,NO,,
2429,306022350142,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2429,306022350142,Panel A,2,30602235,Fishery Production,,NO,,
2429,306022350142,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2429,306022350142,Panel A,2,30602235,Access to Credit,,NO,,
2419,306022350154,Panel A,2,30602235,Other Specify,,NO,,
2419,306022350154,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2419,306022350154,Panel A,2,30602235,Marketing/Crop Sales,,YES,Gov. Agricultural Extension Service,
2419,306022350154,Panel A,2,30602235,Forestry,,NO,,
2419,306022350154,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2419,306022350154,Panel A,2,30602235,Pest Control,,NO,,
2419,306022350154,Panel A,2,30602235,New Seed Varieties,,NO,,
2419,306022350154,Panel A,2,30602235,Access to Credit,,NO,,
2419,306022350154,Panel A,2,30602235,General Animal Care,,NO,,
2419,306022350154,Panel A,2,30602235,Fishery Production,,NO,,
2419,306022350154,Panel A,2,30602235,Fertilizer Use,,NO,,
2419,306022350154,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2419,306022350154,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2419,306022350154,Panel A,2,30602235,Pit Planting,,NO,,
2427,306022350179,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2427,306022350179,Panel A,2,30602235,Forestry,,NO,,
2427,306022350179,Panel A,2,30602235,Pest Control,,NO,,
2427,306022350179,Panel A,2,30602235,Fishery Production,,NO,,
2427,306022350179,Panel A,2,30602235,Pit Planting,,NO,,
2427,306022350179,Panel A,2,30602235,Other Specify,,NO,,
2427,306022350179,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2427,306022350179,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2427,306022350179,Panel A,2,30602235,General Animal Care,,NO,,
2427,306022350179,Panel A,2,30602235,Irrigation,,NO,,
2427,306022350179,Panel A,2,30602235,New Seed Varieties,,NO,,
2427,306022350179,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2427,306022350179,Panel A,2,30602235,Access to Credit,,NO,,
2427,306022350179,Panel A,2,30602235,Fertilizer Use,,NO,,
2403,306022350218,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2403,306022350218,Panel A,2,30602235,Pest Control,,YES,Gov. Agricultural Extension Service,
2403,306022350218,Panel A,2,30602235,General Animal Care,,NO,,
2403,306022350218,Panel A,2,30602235,Composting,,YES,Gov. Agricultural Extension Service,
2403,306022350218,Panel A,2,30602235,New Seed Varieties,,NO,,
2403,306022350218,Panel A,2,30602235,Fishery Production,,NO,,
2403,306022350218,Panel A,2,30602235,Pit Planting,,YES,Gov. Agricultural Extension Service,
2403,306022350218,Panel A,2,30602235,Irrigation,,YES,Gov. Agricultural Extension Service,
2403,306022350218,Panel A,2,30602235,Access to Credit,,NO,,
2403,306022350218,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2403,306022350218,Panel A,2,30602235,Forestry,,NO,,
2403,306022350218,Panel A,2,30602235,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2403,306022350218,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2403,306022350218,Panel A,2,30602235,Other Specify,,NO,,
2413,306022350226,Panel A,2,30602235,Growing/Selling Tobacco,,NO,,
2413,306022350226,Panel A,2,30602235,New Seed Varieties,,NO,,
2413,306022350226,Panel A,2,30602235,Pit Planting,,NO,,
2413,306022350226,Panel A,2,30602235,Composting,,NO,,
2413,306022350226,Panel A,2,30602235,Other Specify,,NO,,
2413,306022350226,Panel A,2,30602235,Irrigation,,NO,,
2413,306022350226,Panel A,2,30602235,Marketing/Crop Sales,,NO,,
2413,306022350226,Panel A,2,30602235,Fertilizer Use,,NO,,
2413,306022350226,Panel A,2,30602235,Animal Diseases / Vaccination,,NO,,
2413,306022350226,Panel A,2,30602235,General Animal Care,,NO,,
2413,306022350226,Panel A,2,30602235,Forestry,,NO,,
2413,306022350226,Panel A,2,30602235,Access to Credit,,NO,,
2413,306022350226,Panel A,2,30602235,Pest Control,,NO,,
2413,306022350226,Panel A,2,30602235,Fishery Production,,NO,,
2439,306201960060,Panel A,2,30620196,New Seed Varieties,,NO,,
2439,306201960060,Panel A,2,30620196,Pit Planting,,NO,,
2439,306201960060,Panel A,2,30620196,Forestry,,NO,,
2439,306201960060,Panel A,2,30620196,Access to Credit,,NO,,
2439,306201960060,Panel A,2,30620196,Growing/Selling Tobacco,,NO,,
2439,306201960060,Panel A,2,30620196,Animal Diseases / Vaccination,,NO,,
2439,306201960060,Panel A,2,30620196,Fertilizer Use,,YES,"Electronic Media (TV, Radio, Etc…)",
2439,306201960060,Panel A,2,30620196,Composting,,YES,"Electronic Media (TV, Radio, Etc…)",
