HHID,case_id,qx_type,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
1565,209065240027,Panel A,1,20906524,Yes,0,0,0,0,0
1567,209065240061,Panel A,1,20906524,No,,,,,
1563,209065240102,Panel A,1,20906524,No,,,,,
1559,209065240152,Panel A,1,20906524,Yes,0,0,0,0,0
1551,209065240160,Panel A,1,20906524,No,,,,,
1545,209065240180,Panel A,1,20906524,Yes,0,0,0,0,0
1555,209065240193,Panel A,1,20906524,No,,,,,
1537,209065240205,Panel A,1,20906524,Yes,0,0,0,0,0
1539,209065240211,Panel A,1,20906524,Yes,0,0,0,0,0
1561,209065240225,Panel A,1,20906524,Yes,0,0,0,0,0
1547,209065240246,Panel A,1,20906524,Yes,0,0,0,0,0
1543,209065240253,Panel A,1,20906524,Yes,0,0,0,0,0
1557,209065240263,Panel A,1,20906524,No,,,,,
1553,209065240299,Panel A,1,20906524,Yes,0,2000,0,0,0
1562,209066050011,Panel B,1,20906605,Yes,0,0,0,0,0
1560,209066050025,Panel B,1,20906605,No,,,,,
1570,209066050038,Panel B,1,20906605,Yes,0,0,0,0,0
1566,209066050065,Panel B,1,20906605,No,,,,,
1574,209066050078,Panel B,1,20906605,No,,,,,
1588,209066050092,Panel B,1,20906605,Yes,0,0,0,0,0
1580,209066050119,Panel B,1,20906605,Yes,0,0,0,0,0
1568,209066050132,Panel B,1,20906605,No,,,,,
1590,209066050145,Panel B,1,20906605,Yes,0,0,0,0,0
1576,209066050172,Panel B,1,20906605,Yes,0,0,0,0,0
1584,209066050185,Panel B,1,20906605,Yes,0,0,0,0,0
1564,209066050199,Panel B,1,20906605,Yes,0,0,0,0,0
1586,209066050226,Panel B,1,20906605,Yes,0,0,0,0,0
1578,209066050239,Panel B,1,20906605,Yes,0,0,0,0,0
1572,209066050252,Panel B,1,20906605,Yes,0,0,0,0,0
1582,209066050279,Panel B,1,20906605,Yes,0,0,0,0,0
1631,209080880004,Panel A,1,20908088,Yes,0,0,0,0,0
1621,209080880012,Panel A,1,20908088,No,,,,,
1625,209080880013,Panel A,1,20908088,Yes,0,0,0,0,0
1603,209080880052,Panel A,1,20908088,No,,,,,
1627,209080880064,Panel A,1,20908088,Yes,0,0,0,0,0
1617,209080880075,Panel A,1,20908088,Yes,0,0,0,0,0
1601,209080880076,Panel A,1,20908088,Yes,0,0,0,0,0
1613,209080880086,Panel A,1,20908088,Yes,0,0,0,0,0
1619,209080880090,Panel A,1,20908088,Yes,0,0,0,0,0
1607,209080880093,Panel A,1,20908088,Yes,0,0,0,0,0
1611,209080880120,Panel A,1,20908088,No,,,,,
1605,209080880166,Panel A,1,20908088,Yes,0,700,0,0,0
1629,209080880169,Panel A,1,20908088,Yes,0,0,0,0,0
1615,209080880173,Panel A,1,20908088,Yes,0,0,0,0,0
1609,209080880192,Panel A,1,20908088,No,,,,,
1623,209080880198,Panel A,1,20908088,Yes,0,0,100,0,0
1593,209081190042,Panel A,1,20908119,No,,,,,
1591,209081190062,Panel A,1,20908119,Yes,0,1500,0,0,750
1573,209081190063,Panel A,1,20908119,Yes,0,0,0,0,0
1595,209081190089,Panel A,1,20908119,Yes,2500,200,0,0,3700
1597,209081190095,Panel A,1,20908119,No,,,,,
1569,209081190116,Panel A,1,20908119,Yes,0,0,0,0,0
1571,209081190156,Panel A,1,20908119,No,,,,,
1589,209081190189,Panel A,1,20908119,No,,,,,
1575,209081190229,Panel A,1,20908119,Yes,0,0,0,0,0
1587,209081190230,Panel A,1,20908119,No,,,,,
1585,209081190235,Panel A,1,20908119,Yes,240,2000,0,0,1200
1583,209081190269,Panel A,1,20908119,Yes,0,0,0,0,0
1579,209081190279,Panel A,1,20908119,No,,,,,
1577,209081190303,Panel A,1,20908119,No,,,,,
1581,209081190307,Panel A,1,20908119,Yes,0,0,0,0,0
1599,209081190318,Panel A,1,20908119,Yes,0,0,0,0,1000
1600,209091130006,Panel B,1,20909113,No,,,,,
1616,209091130013,Panel B,1,20909113,No,,,,,
1620,209091130019,Panel B,1,20909113,Yes,12600,0,900,1200,0
1602,209091130025,Panel B,1,20909113,No,,,,,
1598,209091130037,Panel B,1,20909113,No,,,,,
1614,209091130043,Panel B,1,20909113,No,,,,,
1608,209091130049,Panel B,1,20909113,No,,,,,
1592,209091130056,Panel B,1,20909113,No,,,,,
1596,209091130074,Panel B,1,20909113,Yes,0,3400,0,0,0
1618,209091130080,Panel B,1,20909113,Yes,0,0,75,0,0
1622,209091130086,Panel B,1,20909113,Yes,0,0,0,0,0
1594,209091130099,Panel B,1,20909113,Yes,0,0,0,0,0
1612,209091130105,Panel B,1,20909113,No,,,,,
1604,209091130111,Panel B,1,20909113,Yes,0,0,50,0,0
1606,209091130123,Panel B,1,20909113,No,,,,,
1642,210370300001,Panel B,1,21037030,No,,,,,
1648,210370300010,Panel B,1,21037030,Yes,0,0,0,0,0
1630,210370300014,Panel B,1,21037030,No,,,,,
1624,210370300018,Panel B,1,21037030,No,,,,,
1628,210370300036,Panel B,1,21037030,No,,,,,
1640,210370300045,Panel B,1,21037030,No,,,,,
1650,210370300054,Panel B,1,21037030,No,,,,,
1652,210370300058,Panel B,1,21037030,Yes,0,0,0,0,0
1626,210370300067,Panel B,1,21037030,No,,,,,
1646,210370300071,Panel B,1,21037030,No,,,,,
1638,210370300075,Panel B,1,21037030,No,,,,,
1653,210375360051,Panel A,1,21037536,No,,,,,
1649,210375360081,Panel A,1,21037536,No,,,,,
1645,210375360166,Panel A,1,21037536,Yes,0,0,0,0,0
1635,210375360303,Panel A,1,21037536,No,,,,,
1669,210487640009,Panel A,1,21048764,No,,,,,
1691,210487640016,Panel A,1,21048764,Yes,4500,6000,0,0,0
1693,210487640032,Panel A,1,21048764,No,,,,,
1665,210487640035,Panel A,1,21048764,No,,,,,
1675,210487640090,Panel A,1,21048764,No,,,,,
1677,210487640099,Panel A,1,21048764,Yes,0,0,0,0,0
1681,210487640100,Panel A,1,21048764,No,,,,,
1673,210487640103,Panel A,1,21048764,No,,,,,
1679,210487640147,Panel A,1,21048764,No,,,,,
1685,210487640179,Panel A,1,21048764,No,,,,,
1667,210487640200,Panel A,1,21048764,No,,,,,
1678,210512030007,Panel B,1,21051203,No,,,,,
1664,210512030021,Panel B,1,21051203,Yes,0,0,0,0,0
1686,210512030065,Panel B,1,21051203,No,,,,,
1676,210512030108,Panel B,1,21051203,No,,,,,
1674,210512030181,Panel B,1,21051203,No,,,,,
1682,210512030210,Panel B,1,21051203,No,,,,,
1666,210512030253,Panel B,1,21051203,No,,,,,
1717,210524270049,Panel A,1,21052427,No,,,,,
1723,210524270056,Panel A,1,21052427,No,,,,,
1701,210524270105,Panel A,1,21052427,Yes,0,0,0,0,0
1703,210524270130,Panel A,1,21052427,No,,,,,
1719,210524270133,Panel A,1,21052427,Yes,0,0,1400,0,0
1705,210524270222,Panel A,1,21052427,No,,,,,
1711,210524270224,Panel A,1,21052427,No,,,,,
1702,210537450001,Panel B,1,21053745,Yes,0,0,0,0,0
1708,210537450023,Panel B,1,21053745,No,,,,,
1692,210537450030,Panel B,1,21053745,No,,,,,
1706,210537450059,Panel B,1,21053745,No,,,,,
1688,210537450133,Panel B,1,21053745,No,,,,,
1714,210537450147,Panel B,1,21053745,Yes,0,0,0,0,0
1748,210552410123,Panel B,1,21055241,No,,,,,
1732,210552410148,Panel B,1,21055241,No,,,,,
1726,210552410174,Panel B,1,21055241,No,,,,,
1746,210552410199,Panel B,1,21055241,No,,,,,
1738,210552410301,Panel B,1,21055241,No,,,,,
1744,210552410353,Panel B,1,21055241,Yes,0,0,0,0,0
1734,210552410378,Panel B,1,21055241,No,,,,,
1750,210552410404,Panel B,1,21055241,No,,,,,
1720,210552410429,Panel B,1,21055241,Yes,0,60000,850,2000,150
1730,210552410480,Panel B,1,21055241,No,,,,,
1722,210552410531,Panel B,1,21055241,No,,,,,
1749,210556930273,Panel A,1,21055693,No,,,,,
1753,210556930426,Panel A,1,21055693,No,,,,,
1757,210556930609,Panel A,1,21055693,Yes,0,0,0,0,0
1733,210556930638,Panel A,1,21055693,No,,,,,
1743,210556930789,Panel A,1,21055693,No,,,,,
1745,210556930881,Panel A,1,21055693,Yes,0,0,0,0,0
1739,210556930960,Panel A,1,21055693,No,,,,,
1752,210660960013,Panel B,1,21066096,Yes,24000,20000,0,0,0
1774,210660960138,Panel B,1,21066096,No,,,,,
1756,210660960179,Panel B,1,21066096,No,,,,,
1766,210660960303,Panel B,1,21066096,No,,,,,
1764,210660960386,Panel B,1,21066096,Yes,0,0,0,0,0
1780,210660960511,Panel B,1,21066096,No,,,,,
1772,210660960593,Panel B,1,21066096,No,,,,,
1760,210660960676,Panel B,1,21066096,No,,,,,
1754,210660960718,Panel B,1,21066096,No,,,,,
1778,210660960842,Panel B,1,21066096,Yes,0,0,0,0,0
1777,210663390033,Panel A,1,21066339,No,,,,,
1781,210663390423,Panel A,1,21066339,No,,,,,
1761,210663390451,Panel A,1,21066339,No,,,,,
1769,210663390578,Panel A,1,21066339,Yes,0,0,0,0,0
1789,210663390682,Panel A,1,21066339,No,,,,,
1767,210663390754,Panel A,1,21066339,No,,,,,
1773,210663390913,Panel A,1,21066339,No,,,,,
1807,210745100075,Panel A,1,21074510,Yes,0,0,0,0,0
1801,210745100501,Panel A,1,21074510,Yes,0,0,0,0,0
1795,210745100640,Panel A,1,21074510,No,,,,,
1817,210745100885,Panel A,1,21074510,No,,,,,
1809,210745100917,Panel A,1,21074510,No,,,,,
1821,210745100948,Panel A,1,21074510,Yes,0,0,0,0,0
1800,210777250033,Panel B,1,21077725,No,,,,,
1802,210777250041,Panel B,1,21077725,Yes,0,0,0,0,0
1812,210777250058,Panel B,1,21077725,No,,,,,
1786,210777250066,Panel B,1,21077725,No,,,,,
1810,210777250074,Panel B,1,21077725,No,,,,,
1808,210777250157,Panel B,1,21077725,Yes,0,0,0,0,0
1796,210777250174,Panel B,1,21077725,No,,,,,
1849,210803080100,Panel A,1,21080308,Yes,0,0,0,0,0
1853,210803080358,Panel A,1,21080308,No,,,,,
1843,210803080685,Panel A,1,21080308,No,,,,,
1825,210803080880,Panel A,1,21080308,Yes,0,0,0,0,0
1836,210815730045,Panel B,1,21081573,Yes,0,0,0,0,0
1822,210815730107,Panel B,1,21081573,No,,,,,
1818,210815730169,Panel B,1,21081573,Yes,0,0,0,0,0
1832,210815730190,Panel B,1,21081573,No,,,,,
1840,210815730253,Panel B,1,21081573,Yes,24000,0,0,0,0
1834,210815730273,Panel B,1,21081573,No,,,,,
1824,210815730315,Panel B,1,21081573,No,,,,,
1820,210815730357,Panel B,1,21081573,Yes,0,0,0,0,0
1856,210860690053,Panel B,1,21086069,Yes,0,0,0,0,0
1870,210860690065,Panel B,1,21086069,No,,,,,
1862,210860690077,Panel B,1,21086069,Yes,0,0,0,0,0
1860,210860690100,Panel B,1,21086069,Yes,0,0,0,0,0
1872,210860690112,Panel B,1,21086069,Yes,0,0,0,0,0
1844,210860690123,Panel B,1,21086069,No,,,,,
1854,210860690146,Panel B,1,21086069,No,,,,,
1846,210860690158,Panel B,1,21086069,Yes,0,0,0,0,0
1866,210860690170,Panel B,1,21086069,Yes,0,0,0,0,0
1848,210860690181,Panel B,1,21086069,No,,,,,
1850,210860690204,Panel B,1,21086069,Yes,0,0,0,0,0
1868,210860690216,Panel B,1,21086069,No,,,,,
1873,210864360023,Panel A,1,21086436,No,,,,,
1865,210864360071,Panel A,1,21086436,No,,,,,
1875,210864360087,Panel A,1,21086436,No,,,,,
1879,210864360119,Panel A,1,21086436,Yes,0,0,0,0,0
1871,210864360135,Panel A,1,21086436,No,,,,,
1887,210864360167,Panel A,1,21086436,Yes,0,0,0,0,0
1857,210864360183,Panel A,1,21086436,Yes,0,0,0,0,0
1859,210864360200,Panel A,1,21086436,Yes,0,0,0,0,0
1867,210864360216,Panel A,1,21086436,No,,,,,
1877,210864360264,Panel A,1,21086436,No,,,,,
1881,210864360280,Panel A,1,21086436,Yes,0,0,0,0,0
1885,210864360296,Panel A,1,21086436,No,,,,,
1863,210864360312,Panel A,1,21086436,No,,,,,
1915,210875310152,Panel A,1,21087531,No,,,,,
1901,210875310213,Panel A,1,21087531,Yes,0,0,0,0,0
1889,210875310313,Panel A,1,21087531,No,,,,,
1909,210875310374,Panel A,1,21087531,Yes,0,24000,15000,0,0
1919,210875310399,Panel A,1,21087531,Yes,0,5000,0,0,0
1874,210885970005,Panel B,1,21088597,Yes,0,0,0,0,0
1892,210885970026,Panel B,1,21088597,Yes,0,0,0,0,0
1902,210885970047,Panel B,1,21088597,Yes,0,14400,0,0,0
1880,210885970068,Panel B,1,21088597,No,,,,,
1890,210885970089,Panel B,1,21088597,Yes,48000,7000,9400,0,20000
1896,210885970174,Panel B,1,21088597,Yes,0,0,0,0,0
1900,210885970195,Panel B,1,21088597,No,,,,,
1886,210885970237,Panel B,1,21088597,Yes,0,0,0,0,0
1878,210885970258,Panel B,1,21088597,No,,,,,
1882,210885970321,Panel B,1,21088597,Yes,0,0,0,0,0
1876,210885970342,Panel B,1,21088597,Yes,0,0,0,0,0
1898,210885970363,Panel B,1,21088597,Yes,0,0,0,0,0
1894,210885970405,Panel B,1,21088597,No,,,,,
1888,210885970426,Panel B,1,21088597,Yes,0,0,0,0,0
1951,301012800005,Panel A,1,30101280,No,,,,,
1941,301012800051,Panel A,1,30101280,Yes,0,0,0,0,0
1923,301012800063,Panel A,1,30101280,No,,,,,
1935,301012800066,Panel A,1,30101280,Yes,4800,2000,0,0,0
1929,301012800072,Panel A,1,30101280,Yes,0,0,0,0,0
1933,301012800089,Panel A,1,30101280,Yes,0,0,0,0,0
1925,301012800118,Panel A,1,30101280,No,,,,,
1945,301012800121,Panel A,1,30101280,No,,,,,
1943,301012800128,Panel A,1,30101280,No,,,,,
1949,301012800130,Panel A,1,30101280,No,,,,,
1939,301012800172,Panel A,1,30101280,No,,,,,
1931,301012800179,Panel A,1,30101280,Yes,0,0,0,0,0
1947,301012800247,Panel A,1,30101280,No,,,,,
1927,301012800312,Panel A,1,30101280,No,,,,,
1921,301012800326,Panel A,1,30101280,Yes,0,0,0,0,1900
1937,301012800351,Panel A,1,30101280,Yes,0,0,0,0,0
1922,301015450010,Panel B,1,30101545,No,,,,,
1908,301015450016,Panel B,1,30101545,Yes,0,0,0,0,0
1914,301015450023,Panel B,1,30101545,Yes,0,0,0,0,0
1924,301015450030,Panel B,1,30101545,No,,,,,
1920,301015450043,Panel B,1,30101545,Yes,0,0,0,0,0
1932,301015450050,Panel B,1,30101545,Yes,0,0,0,0,0
1930,301015450057,Panel B,1,30101545,No,,,,,
1910,301015450063,Panel B,1,30101545,Yes,0,0,0,0,0
1934,301015450077,Panel B,1,30101545,Yes,0,0,0,0,0
1904,301015450083,Panel B,1,30101545,No,,,,,
1912,301015450090,Panel B,1,30101545,No,,,,,
1926,301015450097,Panel B,1,30101545,Yes,0,0,0,0,0
1916,301015450110,Panel B,1,30101545,Yes,0,0,0,0,0
1906,301015450117,Panel B,1,30101545,Yes,0,0,0,0,0
1928,301015450124,Panel B,1,30101545,No,,,,,
1918,301015450137,Panel B,1,30101545,Yes,0,0,0,0,0
1983,301020280005,Panel A,1,30102028,No,,,,,
1955,301020280030,Panel A,1,30102028,No,,,,,
1981,301020280052,Panel A,1,30102028,No,,,,,
1965,301020280075,Panel A,1,30102028,No,,,,,
1977,301020280084,Panel A,1,30102028,No,,,,,
1953,301020280090,Panel A,1,30102028,No,,,,,
1967,301020280096,Panel A,1,30102028,Yes,0,0,0,0,0
1957,301020280102,Panel A,1,30102028,Yes,0,0,0,0,0
1959,301020280135,Panel A,1,30102028,No,,,,,
1961,301020280151,Panel A,1,30102028,No,,,,,
1963,301020280165,Panel A,1,30102028,Yes,0,0,0,0,0
1973,301020280188,Panel A,1,30102028,Yes,0,0,0,0,0
1971,301020280191,Panel A,1,30102028,No,,,,,
1975,301020280228,Panel A,1,30102028,Yes,0,0,0,0,0
1969,301020280236,Panel A,1,30102028,No,,,,,
1979,301020280258,Panel A,1,30102028,No,,,,,
1964,301025400018,Panel B,1,30102540,Yes,0,0,0,0,0
1954,301025400027,Panel B,1,30102540,Yes,0,0,0,0,0
1960,301025400037,Panel B,1,30102540,No,,,,,
1966,301025400046,Panel B,1,30102540,Yes,0,0,0,0,0
1938,301025400065,Panel B,1,30102540,No,,,,,
1956,301025400075,Panel B,1,30102540,Yes,0,0,0,0,0
1942,301025400085,Panel B,1,30102540,Yes,0,0,0,0,0
1940,301025400094,Panel B,1,30102540,No,,,,,
1962,301025400113,Panel B,1,30102540,Yes,0,0,0,0,0
1936,301025400123,Panel B,1,30102540,Yes,0,0,0,0,0
1946,301025400132,Panel B,1,30102540,No,,,,,
1950,301025400142,Panel B,1,30102540,Yes,0,0,0,0,0
1948,301025400161,Panel B,1,30102540,Yes,0,0,0,0,0
1944,301025400171,Panel B,1,30102540,Yes,0,0,0,0,0
1958,301025400180,Panel B,1,30102540,Yes,0,0,0,0,0
1952,301025400199,Panel B,1,30102540,Yes,0,0,0,0,0
2005,301030740024,Panel A,1,30103074,Yes,0,0,0,0,0
1985,301030740038,Panel A,1,30103074,No,,,,,
1993,301030740051,Panel A,1,30103074,Yes,0,0,0,0,500
2007,301030740064,Panel A,1,30103074,No,,,,,
2001,301030740091,Panel A,1,30103074,Yes,0,0,0,0,0
1987,301030740104,Panel A,1,30103074,Yes,0,0,0,0,0
1999,301030740118,Panel A,1,30103074,Yes,0,0,0,0,0
1991,301030740131,Panel A,1,30103074,Yes,0,0,0,0,0
1989,301030740158,Panel A,1,30103074,Yes,2000,1000,0,0,20000
2013,301030740171,Panel A,1,30103074,No,,,,,
2015,301030740184,Panel A,1,30103074,Yes,0,0,0,0,0
2011,301030740198,Panel A,1,30103074,Yes,0,0,0,0,1000
1995,301030740224,Panel A,1,30103074,Yes,0,0,0,0,0
2003,301030740238,Panel A,1,30103074,Yes,0,0,0,0,0
1997,301030740251,Panel A,1,30103074,No,,,,,
2009,301030740278,Panel A,1,30103074,No,,,,,
1976,301047080010,Panel B,1,30104708,No,,,,,
1980,301047080023,Panel B,1,30104708,Yes,0,0,0,0,0
1970,301047080037,Panel B,1,30104708,No,,,,,
1984,301047080062,Panel B,1,30104708,Yes,500,2000,0,0,1000
1978,301047080065,Panel B,1,30104708,Yes,0,200,0,0,1000
1972,301047080092,Panel B,1,30104708,No,,,,,
1998,301047080102,Panel B,1,30104708,Yes,0,0,0,0,0
1986,301047080119,Panel B,1,30104708,Yes,0,0,0,0,0
1992,301047080133,Panel B,1,30104708,No,,,,,
1982,301047080147,Panel B,1,30104708,Yes,0,0,40,0,0
1990,301047080174,Panel B,1,30104708,Yes,0,0,0,0,0
1996,301047080188,Panel B,1,30104708,Yes,0,0,0,0,0
1974,301047080229,Panel B,1,30104708,Yes,0,0,0,0,0
1968,301047080257,Panel B,1,30104708,Yes,0,0,0,0,0
1994,301047080284,Panel B,1,30104708,Yes,0,0,0,0,0
2021,301053250034,Panel A,1,30105325,No,,,,,
2037,301053250101,Panel A,1,30105325,Yes,0,0,0,0,0
2045,301053250109,Panel A,1,30105325,No,,,,,
2033,301053250111,Panel A,1,30105325,No,,,,,
2029,301053250124,Panel A,1,30105325,Yes,3000,2000,0,0,1000
2041,301053250136,Panel A,1,30105325,Yes,0,0,0,0,0
2043,301053250141,Panel A,1,30105325,No,,,,,
2039,301053250145,Panel A,1,30105325,Yes,0,0,0,0,0
2025,301053250181,Panel A,1,30105325,Yes,0,0,0,0,0
2017,301053250201,Panel A,1,30105325,No,,,,,
2031,301053250223,Panel A,1,30105325,Yes,0,0,0,0,0
2027,301053250227,Panel A,1,30105325,Yes,0,0,0,0,0
2035,301053250271,Panel A,1,30105325,No,,,,,
2023,301053250273,Panel A,1,30105325,Yes,0,0,0,0,0
2024,301054480005,Panel B,1,30105448,Yes,0,0,0,0,0
2006,301054480020,Panel B,1,30105448,Yes,0,0,0,0,0
2000,301054480037,Panel B,1,30105448,No,,,,,
2008,301054480065,Panel B,1,30105448,Yes,0,0,0,0,0
2004,301054480087,Panel B,1,30105448,Yes,0,0,0,0,0
2018,301054480103,Panel B,1,30105448,No,,,,,
2028,301054480136,Panel B,1,30105448,No,,,,,
2016,301054480152,Panel B,1,30105448,No,,,,,
2014,301054480168,Panel B,1,30105448,Yes,0,0,0,0,0
2012,301054480201,Panel B,1,30105448,Yes,0,0,0,0,0
2020,301054480217,Panel B,1,30105448,Yes,0,0,0,0,0
2026,301054480234,Panel B,1,30105448,No,,,,,
2010,301054480266,Panel B,1,30105448,No,,,,,
2030,301054480283,Panel B,1,30105448,Yes,0,0,0,0,200
2002,301054480299,Panel B,1,30105448,No,,,,,
2022,301054480332,Panel B,1,30105448,No,,,,,
2034,301076240005,Panel B,1,30107624,No,,,,,
2046,301076240010,Panel B,1,30107624,No,,,,,
2038,301076240026,Panel B,1,30107624,No,,,,,
2060,301076240032,Panel B,1,30107624,No,,,,,
2054,301076240037,Panel B,1,30107624,No,,,,,
2044,301076240044,Panel B,1,30107624,Yes,0,0,0,0,0
2040,301076240048,Panel B,1,30107624,No,,,,,
2056,301076240053,Panel B,1,30107624,Yes,0,0,0,0,0
2036,301076240059,Panel B,1,30107624,No,,,,,
2032,301076240064,Panel B,1,30107624,No,,,,,
2042,301076240070,Panel B,1,30107624,Yes,0,0,0,0,0
2050,301076240086,Panel B,1,30107624,No,,,,,
2048,301076240091,Panel B,1,30107624,Yes,0,0,0,0,0
2058,301076240102,Panel B,1,30107624,No,,,,,
2052,301076240113,Panel B,1,30107624,No,,,,,
2065,301084010009,Panel A,1,30108401,No,,,,,
2061,301084010010,Panel A,1,30108401,Yes,0,0,0,0,0
2077,301084010012,Panel A,1,30108401,No,,,,,
2075,301084010037,Panel A,1,30108401,No,,,,,
2067,301084010039,Panel A,1,30108401,No,,,,,
2079,301084010064,Panel A,1,30108401,No,,,,,
2059,301084010070,Panel A,1,30108401,Yes,0,0,50,0,0
2063,301084010099,Panel A,1,30108401,No,,,,,
2071,301084010104,Panel A,1,30108401,No,,,,,
2051,301084010139,Panel A,1,30108401,Yes,0,0,0,0,0
2057,301084010150,Panel A,1,30108401,Yes,0,0,0,0,0
2073,301084010167,Panel A,1,30108401,No,,,,,
2069,301084010179,Panel A,1,30108401,No,,,,,
2049,301084010219,Panel A,1,30108401,Yes,0,0,0,0,0
2053,301084010268,Panel A,1,30108401,Yes,0,0,0,0,0
2055,301084010274,Panel A,1,30108401,No,,,,,
2082,301097240008,Panel B,1,30109724,No,,,,,
2086,301097240036,Panel B,1,30109724,Yes,0,0,0,0,0
2074,301097240038,Panel B,1,30109724,No,,,,,
2088,301097240090,Panel B,1,30109724,No,,,,,
2078,301097240117,Panel B,1,30109724,No,,,,,
2068,301097240145,Panel B,1,30109724,No,,,,,
2072,301097240199,Panel B,1,30109724,No,,,,,
2066,301097240226,Panel B,1,30109724,Yes,0,0,0,0,0
2084,301097240254,Panel B,1,30109724,No,,,,,
2076,301097240308,Panel B,1,30109724,Yes,0,0,0,0,0
2080,301097240335,Panel B,1,30109724,No,,,,,
2062,301097240363,Panel B,1,30109724,No,,,,,
2092,301097240417,Panel B,1,30109724,Yes,0,0,0,0,200
2064,301097240444,Panel B,1,30109724,No,,,,,
2070,301097240471,Panel B,1,30109724,Yes,0,0,0,0,0
2090,301097240526,Panel B,1,30109724,No,,,,,
2103,302022520003,Panel A,1,30202252,Yes,0,0,0,0,0
2085,302022520008,Panel A,1,30202252,Yes,0,0,0,0,0
2087,302022520019,Panel A,1,30202252,Yes,0,0,0,0,0
2105,302022520033,Panel A,1,30202252,Yes,0,0,100,0,0
2097,302022520049,Panel A,1,30202252,No,,,,,
2109,302022520088,Panel A,1,30202252,No,,,,,
2081,302022520117,Panel A,1,30202252,No,,,,,
2091,302022520119,Panel A,1,30202252,No,,,,,
2093,302022520121,Panel A,1,30202252,No,,,,,
2089,302022520126,Panel A,1,30202252,No,,,,,
2111,302022520153,Panel A,1,30202252,Yes,0,0,0,0,0
2095,302022520158,Panel A,1,30202252,Yes,0,0,0,0,0
2107,302022520173,Panel A,1,30202252,Yes,0,0,0,0,0
2083,302022520180,Panel A,1,30202252,Yes,0,0,0,0,0
2101,302022520185,Panel A,1,30202252,No,,,,,
2099,302022520205,Panel A,1,30202252,Yes,0,0,0,0,0
2098,302063410009,Panel B,1,30206341,No,,,,,
2118,302063410019,Panel B,1,30206341,No,,,,,
2116,302063410028,Panel B,1,30206341,Yes,0,0,0,0,0
2106,302063410037,Panel B,1,30206341,No,,,,,
2122,302063410054,Panel B,1,30206341,Yes,0,0,0,0,0
2100,302063410063,Panel B,1,30206341,No,,,,,
2094,302063410072,Panel B,1,30206341,Yes,0,0,0,0,0
2124,302063410081,Panel B,1,30206341,Yes,0,0,0,0,0
2112,302063410099,Panel B,1,30206341,No,,,,,
2114,302063410107,Panel B,1,30206341,Yes,0,0,0,0,0
2110,302063410116,Panel B,1,30206341,No,,,,,
2102,302063410125,Panel B,1,30206341,No,,,,,
2108,302063410143,Panel B,1,30206341,Yes,0,0,0,0,0
2120,302063410152,Panel B,1,30206341,No,,,,,
2096,302063410161,Panel B,1,30206341,No,,,,,
2104,302063410178,Panel B,1,30206341,No,,,,,
2119,302065720001,Panel A,1,30206572,Yes,0,0,0,0,0
2113,302065720004,Panel A,1,30206572,No,,,,,
2115,302065720046,Panel A,1,30206572,Yes,0,0,0,0,0
2133,302065720100,Panel A,1,30206572,No,,,,,
2125,302065720131,Panel A,1,30206572,No,,,,,
2143,302065720152,Panel A,1,30206572,No,,,,,
2131,302065720201,Panel A,1,30206572,Yes,0,0,0,0,0
2127,302065720205,Panel A,1,30206572,No,,,,,
2121,302065720210,Panel A,1,30206572,Yes,0,0,0,0,0
2129,302065720211,Panel A,1,30206572,No,,,,,
2117,302065720217,Panel A,1,30206572,No,,,,,
2141,302065720221,Panel A,1,30206572,No,,,,,
2137,302065720244,Panel A,1,30206572,No,,,,,
2139,302065720269,Panel A,1,30206572,No,,,,,
2135,302065720297,Panel A,1,30206572,No,,,,,
2123,302065720322,Panel A,1,30206572,No,,,,,
2142,302083960004,Panel B,1,30208396,No,,,,,
2148,302083960021,Panel B,1,30208396,No,,,,,
2128,302083960039,Panel B,1,30208396,Yes,0,0,0,0,0
2134,302083960056,Panel B,1,30208396,No,,,,,
2152,302083960073,Panel B,1,30208396,Yes,0,0,0,0,0
2138,302083960090,Panel B,1,30208396,No,,,,,
2140,302083960107,Panel B,1,30208396,No,,,,,
2156,302083960141,Panel B,1,30208396,Yes,0,0,0,0,0
2132,302083960158,Panel B,1,30208396,Yes,0,0,0,0,0
2146,302083960175,Panel B,1,30208396,No,,,,,
2154,302083960209,Panel B,1,30208396,No,,,,,
2126,302083960212,Panel B,1,30208396,Yes,0,0,0,0,0
2130,302083960227,Panel B,1,30208396,No,,,,,
2136,302083960295,Panel B,1,30208396,Yes,0,0,0,0,0
2150,302083960312,Panel B,1,30208396,No,,,,,
2144,302083960346,Panel B,1,30208396,No,,,,,
2153,302123070024,Panel A,1,30212307,No,,,,,
2173,302123070078,Panel A,1,30212307,No,,,,,
2151,302123070080,Panel A,1,30212307,No,,,,,
2161,302123070110,Panel A,1,30212307,No,,,,,
2145,302123070121,Panel A,1,30212307,Yes,0,0,0,0,0
2171,302123070173,Panel A,1,30212307,No,,,,,
2167,302123070288,Panel A,1,30212307,No,,,,,
2155,302123070294,Panel A,1,30212307,No,,,,,
2149,302123070300,Panel A,1,30212307,Yes,0,0,0,0,0
2165,302123070319,Panel A,1,30212307,No,,,,,
2159,302123070351,Panel A,1,30212307,No,,,,,
2169,302123070357,Panel A,1,30212307,Yes,0,0,0,0,0
2163,302123070394,Panel A,1,30212307,No,,,,,
