ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27
30102523,yes,2ND HALF DEC,2ND HALF APR,<=3/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,10,km,no,,0,0,no,no,no,no,1,acre,1250,hectare,5,acre,0,0,10,0,0,20
30103525,yes,2ND HALF NOV,1ST HALF APR,<=3/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,10,km,no,,0,0,no,no,no,no,2,acre,1,acre,6,acre,0,0,1,0,400,150
30103526,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,23,km,no,,0,0,no,no,yes,no,4,acre,1,acre,8,acre,124,116,116,116,0,116
30103527,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,0,0,no,no,no,no,2,acre,1250,SQ METER,5,acre,50,35,60,0,270,180
30103528,yes,2ND HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,yes,84,3,3,no,yes,yes,yes,2,acre,1,acre,3,acre,50,20,0,100,20,50
30104529,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,5,km,no,,0,0,no,no,no,no,250,acre,1250,SQ METER,1,acre,0,0,0,0,0,320
30104530,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,1,acre,1,acre,2,acre,0,0,0,0,0,700
30105531,yes,1ST HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,1,acre,2000,SQ METER,2,hectare,0,0,281,0,14,1000
30105532,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,yes,670,0,0,no,no,no,no,2,acre,1,acre,2,acre,0,0,0,250,0,400
30106533,yes,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,2,km,yes,301,0,2,no,no,no,no,1,acre,2000,SQ METER,4,acre,0,0,0,0,60,390
30106534,yes,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,0,0,no,no,no,no,2,acre,1,acre,4,acre,0,0,200,0,0,600
30106535,yes,2ND HALF NOV,1ST HALF APR,<=1/2,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,2,km,no,,0,0,no,no,no,no,2,acre,1,acre,3,acre,0,0,0,0,5,350
30106536,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,2,acre,1,acre,5,acre,0,0,0,86,0,600
30107537,yes,1ST HALF NOV,1ST HALF APR,<=3/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,25,km,no,,0,0,no,no,no,no,1,acre,2500,SQ METER,2,acre,0,0,0,0,0,250
30108538,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,no,no,no,3,acre,1,acre,6,acre,300,50,0,6,0,40
30108539,yes,1ST HALF DEC,1ST HALF APR,<=1/2,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,2,km,no,,0,0,no,yes,yes,yes,2,acre,1,acre,6,acre,37,0,0,0,70,200
30109540,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,15,km,no,,0,0,no,no,no,no,2,acre,1,acre,5,acre,0,0,0,50,0,450
30120541,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,6,6,no,yes,yes,yes,1,acre,0,acre,4,acre,0,0,0,12,0,25
30121542,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,yes,250,3,3,no,yes,"YES,BUT NOT IF HH IS IN NEED",yes,.2,acre,1,acre,1.25,acre,0,0,0,0,0,120
30201543,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,17,km,no,,0,0,no,no,no,no,3,acre,.25,acre,8,acre,319,0,0,0,0,1278
30201544,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201545,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,5,km,no,,0,0,no,no,no,no,2,acre,.25,acre,.18,acre,0,0,0,15,0,2688
30201546,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,11,km,no,,0,0,no,no,no,no,3,acre,.5,acre,5,acre,121,0,182,182,11,484
30202547,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1,acre,.5,acre,5,acre,473,20,0,947,473,1420
30202548,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,10,acre,3,acre,5,acre,200,3,200,200,0,486
30203549,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,24,0,0,no,yes,yes,no,1,acre,.25,acre,1.75,acre,2,0,0,0,0,302
30203550,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,1,1,no,no,no,no,.5,acre,.25,acre,1,acre,8,2,861,861,0,861
30203551,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,10,km,no,,0,0,no,no,no,no,1,acre,.5,acre,2,acre,43,2,0,129,1,129
30203552,yes,1ST HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,yes,105,1,0,no,yes,no,no,25,acre,20,SQ METER,1,acre,0,0,0,0,0,1170
30203553,yes,1ST HALF DEC,2ND HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,1,acre,0,0,0,0,0,28
30203554,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,no,,0,0,no,no,no,yes,3,acre,1,acre,3,acre,0,0,0,0,0,925
30204555,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205556,yes,2ND HALF NOV,1ST HALF APR,all,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,1300,1,0,no,no,no,yes,1,acre,25,acre,2,acre,0,0,718,718,0,718
30206557,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,yes,80,0,0,no,no,no,no,.5,acre,.25,acre,1,acre,12,0,0,28,0,1093
30206558,yes,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,13,km,no,,0,0,no,yes,yes,no,.5,acre,.25,acre,1.5,acre,0,0,437,0,10,437
30207559,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,20,km,no,,0,0,no,no,no,no,1,acre,.5,acre,2,acre,50,0,0,1011,252,1011
30207560,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207561,yes,2ND HALF NOV,2ND HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,no,no,no,no,1.5,acre,.5,acre,2,acre,1,0,300,0,0,450
30208562,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,50,1,3,no,no,no,no,2,acre,1,acre,3,acre,100,0,185,0,0,741
30209563,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,13,km,no,,0,0,no,no,no,no,1,acre,.25,acre,2,acre,40,20,0,12,500,2780
30212564,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,12,km,no,,0,0,no,no,no,no,4,acre,1,acre,5,acre,0,0,100,100,0,456
30212565,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,1,no,no,no,no,1,acre,.25,acre,5,acre,0,0,0,0,0,2320
30222566,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",yes,,,no,,0,0,no,no,no,no,3,acre,.5,acre,10,acre,0,0,0,10,100,1352
30301567,yes,2ND HALF DEC,2ND HALF MAY,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,13,km,no,,0,0,no,no,"YES,BUT NOT IF HH IS IN NEED",no,1,acre,2,acre,2,acre,10,10,0,6,0,50
30301568,yes,2ND HALF NOV,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,1,hectare,2,acre,0,0,0,5,0,0
30301569,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,no,yes,yes,yes,5,acre,2,acre,7,acre,5,2,1,50,6,12
30302570,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,1,acre,1,acre,0,30,0,0,0,50
30302571,yes,1ST HALF DEC,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,15,km,no,,0,0,no,yes,yes,no,.5,acre,.5,acre,3,acre,0,0,1,1,5,430
30302572,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,yes,119,0,0,no,no,no,yes,2,acre,.5,acre,4,acre,1,15,0,641,320,641
30302573,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,35,km,no,,0,0,no,no,no,"YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,2,acre,3,400,0,10,0,25
30302574,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304575,yes,1ST HALF DEC,1ST HALF MAY,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,7,km,no,,0,0,no,no,no,no,1.5,acre,.5,acre,2,acre,0,0,0,0,0,71
30304576,yes,1ST HALF DEC,2ND HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,11,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",4,acre,1,acre,1,acre,2,5,1,0,2,200
30304577,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,13,km,no,,0,0,no,no,no,no,75,acre,50,acre,3,acre,1,0,480,480,5,480
30305578,yes,2ND HALF NOV,2ND HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,acre,3,acre,0,0,4,5,0,2000
30305579,yes,2ND HALF DEC,1ST HALF MAY,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,5,km,yes,30,0,0,no,"YES,BUT NOT IF HH IS IN NEED",no,no,2,acre,.5,acre,1,acre,0,5,0,5,0,15
30305580,yes,1ST HALF DEC,2ND HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",6,acre,2,acre,1,acre,0,2,4,1,6,150
30305581,yes,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,5,acre,2,acre,7,acre,0,0,0,0,0,0
30305582,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,15,km,yes,12,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,hectare,.5,acre,2,acre,0,0,0,0,5,7
30306583,yes,1ST HALF DEC,2ND HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,20,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,2,acre,0,5,8,4,3,15
30306584,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,no,,0,0,no,no,no,no,.5,acre,.25,acre,2,acre,5,0,10,3,20,429
30306585,yes,1ST HALF DEC,2ND HALF APR,<=1/2,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,5,km,yes,35,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,5,acre,1,0,5,3,0,48
30306586,yes,2ND HALF DEC,1ST HALF MAY,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,5,km,yes,200,0,0,no,no,no,no,1,acre,.5,acre,2,acre,8,0,0,5,0,558
30306587,yes,2ND HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,yes,38,0,0,no,"YES,BUT NOT IF HH IS IN NEED",no,"YES,BUT NOT IF HH IS IN NEED",1,hectare,1,hectare,1,hectare,5,5,0,0,4,6
30306588,yes,1ST HALF NOV,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",no,10,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,2,acre,3,acre,0,0,4,2,5,100
30307589,yes,1ST HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,0,0,no,no,no,no,1,acre,25,acre,2,acre,0,0,280,280,0,537
30307590,yes,2ND HALF NOV,1ST HALF MAY,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,1,acre,4,acre,5,3,3,3,3,10
30401591,yes,2ND HALF NOV,2ND HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,no,,0,0,no,no,no,no,1.5,acre,.5,acre,2.5,acre,0,0,59,0,6,143
30401592,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,0,km,no,,0,0,no,no,no,no,1,acre,0,acre,1,acre,10,7,0,0,5,300
30401593,yes,2ND HALF NOV,2ND HALF APR,<=1/2,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,2,km,no,,0,0,no,no,no,no,.75,acre,.5,acre,1,acre,0,0,5,0,2,152
30401594,yes,2ND HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,1,km,no,,0,0,no,no,no,no,.63,acre,.25,acre,1,acre,0,1,5,0,0,65
30402595,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,no,,0,1,no,yes,yes,no,.37,acre,.25,acre,.5,acre,4,0,16,0,1,156
30402596,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,no,no,no,no,1,acre,900,SQ METER,1,acre,0,0,0,0,0,100
30402597,yes,2ND HALF NOV,2ND HALF APR,<=1/2,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,yes,62,0,0,no,no,no,no,1.35,acre,.25,acre,2.5,acre,1,1,110,0,1,153
30402598,yes,1ST HALF DEC,1ST HALF MAY,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,no,,0,0,no,no,no,no,.88,acre,.25,acre,1.5,acre,0,0,3,0,4,90
30402599,yes,1ST HALF DEC,2ND HALF APR,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,23,km,no,,0,0,no,yes,yes,yes,.75,acre,.25,acre,1.25,acre,0,0,250,0,15,526
30403600,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,1,km,no,,0,0,no,no,no,no,1,acre,1,acre,2,acre,10,10,65,6,6,202
30403601,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1,acre,.25,acre,2,acre,50,3,0,0,0,200
30403602,yes,2ND HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,6,km,no,,3,0,no,no,no,no,1,acre,1,acre,2,acre,6,1,1,0,14,60
30403603,yes,2ND HALF DEC,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1,acre,.5,acre,2,acre,0,0,0,0,0,250
30403604,yes,1ST HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,no,no,no,no,1,acre,0,acre,2,acre,0,3,0,0,0,420
30403605,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,9,km,no,,0,0,no,no,no,no,.75,acre,.5,acre,1,acre,20,0,2,0,11,346
30403606,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,no,,0,0,no,no,no,no,.75,acre,.25,acre,1.5,acre,0,0,2,0,2,100
30404607,yes,1ST HALF DEC,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,7,km,no,,0,0,no,yes,yes,yes,.5,acre,.25,acre,.75,acre,0,0,1,0,0,186
30404608,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,2,km,no,,0,0,no,no,no,no,4000,SQ METER,3000,SQ METER,3500,SQ METER,3,1,1,0,10,175
30404609,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,9,km,yes,10,0,0,yes,no,no,no,2.13,acre,.25,acre,4,acre,21,0,10,0,69,347
30405610,yes,2ND HALF NOV,1ST HALF MAY,<=1/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,10,km,no,,0,0,no,no,no,no,.63,acre,.25,acre,1,acre,41,1,58,0,8,350
30406611,yes,2ND HALF NOV,2ND HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,1,km,no,,3,3,no,yes,yes,yes,.25,acre,1,acre,.63,acre,5,2,59,0,21,190
30406612,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,12,km,no,,0,0,no,no,no,no,3,acre,1225,SQ METER,3,acre,0,0,10,200,0,1139
30406613,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,1,km,no,,0,0,no,no,no,no,1.12,acre,.25,acre,2,acre,24,4,30,0,6,102
30420614,yes,1ST HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,4,km,yes,10,0,0,no,no,no,no,1,acre,1,acre,1,acre,1,3,30,0,6,355
30501615,yes,2ND HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,12,km,yes,3,0,0,no,no,no,no,2,acre,1,acre,3,acre,210,0,15,0,6,259
30501616,yes,2ND HALF NOV,2ND HALF MAR,<=1/2,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,yes,100,0,0,no,yes,yes,"YES,BUT NOT IF HH IS IN NEED",.5,hectare,.25,hectare,4,hectare,0,30,50,18,0,900
30501617,yes,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",no,1,km,no,,0,0,no,no,no,no,1,acre,1,acre,2,acre,20,10,120,0,45,65
30501618,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,3,km,no,,0,0,no,no,no,no,250,SQ METER,800,SQ METER,1,acre,0,0,0,5,2,50
30501619,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,6,11,no,no,no,no,.3,acre,.2,acre,.4,acre,0,0,0,0,2,6
30502620,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,15,km,yes,15,0,0,no,yes,yes,yes,.5,acre,2.5,acre,3.5,acre,7,0,0,8,0,279
30502621,yes,2ND HALF DEC,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,no,,0,0,no,no,no,no,1,acre,500,SQ METER,2,acre,2,0,50,4,0,85
30503622,yes,1ST HALF DEC,1ST HALF APR,none,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",no,13,km,no,,0,0,no,no,no,yes,.25,acre,1,acre,2,acre,61,0,56,0,0,3681
30503623,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,0,0,no,no,no,no,1,hectare,50,SQ METER,.5,hectare,5,0,0,0,0,800
30503624,yes,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,yes,50,0,0,no,yes,yes,yes,.25,acre,1.5,acre,2,acre,20,0,0,0,0,2200
30504625,yes,2ND HALF OCT,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,no,,1,1,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",3,acre,2,acre,6,acre,12,4,0,0,4,14
30504626,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,13,km,yes,132,0,0,no,yes,yes,no,1,acre,3,acre,5,acre,120,5,89,500,150,826
30505627,yes,2ND HALF NOV,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,no,,0,0,no,no,no,no,1,acre,.25,acre,2,acre,550,0,130,200,8,1000
30506628,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,4,km,no,,0,0,no,no,no,no,.25,acre,1.5,acre,2.5,acre,3,0,0,0,0,405
30506630,yes,2ND HALF NOV,1ST HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,6,0,0,no,no,no,no,1,acre,.5,acre,3,acre,28,5,0,60,28,380
30506631,yes,2ND HALF NOV,1ST HALF MAY,<=1/2,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,33,km,no,,0,0,no,no,no,no,1,acre,2,acre,5,acre,0,0,0,0,0,205
30506632,yes,1ST HALF NOV,1ST HALF APR,<=1/2,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,no,38,km,no,,0,0,no,yes,yes,yes,.5,acre,1.5,acre,2,acre,0,0,25,60,0,2000
30507634,yes,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,5,km,yes,150,0,0,no,no,no,no,1,acre,2.5,acre,3,acre,0,0,0,0,0,1168
30508635,yes,1ST HALF DEC,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),yes,,,no,,0,1,no,no,no,no,1.15,acre,.3,acre,2,acre,70,50,8,0,10,263
30508636,yes,1ST HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,6,km,yes,220,0,0,no,yes,yes,yes,1.5,acre,2,acre,2.5,acre,0,0,0,28,0,280
30508637,yes,2ND HALF NOV,1ST HALF APR,none,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),no,5,km,no,,0,0,no,no,no,no,1,acre,0,acre,2,acre,10,50,157,35,5,167
30508638,yes,1ST HALF DEC,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,12,km,yes,30,1,1,no,yes,yes,no,1,acre,2.5,acre,2.8,acre,80,58,38,0,24,3000
30601639,yes,2ND HALF NOV,2ND HALF MAY,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",no,4,km,yes,17,0,0,no,no,no,no,3,acre,1,acre,3,acre,2,3,5,1,10,0
30601640,yes,1ST HALF DEC,2ND HALF MAY,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",yes,,,yes,146,0,0,no,no,no,no,3,acre,1,acre,4,acre,3,1,95,28,0,600
30601641,yes,1ST HALF NOV,1ST HALF MAY,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,yes,,,no,,0,0,no,no,no,no,1,acre,3,acre,6,acre,8,0,17,19,0,1507
30601642,yes,2ND HALF NOV,2ND HALF APR,none,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,yes,10,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,acre,2,acre,5,acre,10,5,6,8,0,492
30601643,yes,2ND HALF OCT,1ST HALF MAY,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",no,7,km,no,,0,0,no,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,acre,1,acre,4,acre,15,5,0,0,2,1100
