ea_id,com_ch0b,com_ch01,com_ch02,com_ch04,com_ch05,com_ch05_oth,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07h,com_ch07i,com_ch07_oth,com_ch09,com_ch09_1a,com_ch09_1b,com_ch09_1c,com_ch09_1_oth,com_ch10,com_ch11,com_ch12,com_ch12_oth,com_ch13a,com_ch13b,com_ch13c,com_ch13_oth,com_ch14,com_ch14_oth,com_ch15
31204798,Primary School: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31204798,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,800,800,Voluntary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31204798,Road: Maintenance,yes,no,yes,VILLAGE HEADMAN,,yes,No,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,masaf,,,,240000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31204798,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,no,no,,,,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31204799,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,DISTRICT ASSEMBLY,,yes,No,No,No,No,Yes,No,No,0,,To be Addressed; Response Positive,Other (Specify),,,FOREIGN GOVERNMENT,20000000,0,,,No,No,No,,OTHER (SPECIFY),DISTRICT LEADERSHIP,
31204799,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,ASSISTANT AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
31204799,Primary School: Maintenance/Improvement,yes,no,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,Yes,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
31204800,Road: Maintenance,no,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31204800,Piped Water/Boreholes/Wells: Maintenance/Improvement,no,yes,yes,OTHER (SPECIFY),VILLAGE COMMITTEE,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,17000,17000,Compulsary,,Yes,No,No,,VILLAGE RESIDENTS,,
31204801,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,No,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31204801,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,Yes,Yes,No,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31204801,Public Transportation: Initiation/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,No,No,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31204801,Primary School: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,Yes,Yes,Yes,0,,Addressed/Being Addressed,District/CityAssembly,Central Government,ngo,,7100000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31204801,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31204801,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31204801,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,Yes,No,Yes,Yes,Yes,,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31204801,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,DISTRICT ASSEMBLY,,yes,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,14000000,0,,,Yes,No,No,,GROUP VILLAGE HEADMAN,,
31204802,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,no,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,11500,11500,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31204802,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31204802,Road: Construction,yes,no,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31204802,Road: Maintenance,yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31204803,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
31204803,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,No,Yes,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31204804,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,No,No,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,250000,0,,,No,No,Yes,FOOD,VILLAGE RESIDENTS,,
31204804,Road: Maintenance,yes,yes,yes,mp,,yes,No,No,Yes,No,No,Yes,No,0,,Addressed/Being Addressed,masaf,,,,0,0,,,No,No,No,,NO PROJECT COMMITTEE,,
31220805,Other (Specify),yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,Yes,Yes,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,316500,0,,,No,No,No,,VILLAGE RESIDENTS,,
31220806,Road: Construction,yes,no,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31220806,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,No,No,0,,To be Addressed; Response Positive,District/CityAssembly,,,,500000,500000,Other (Specify),N.A,Yes,Yes,No,,VILLAGE RESIDENTS,,
31220806,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,no,yes,VILLAGE HEADMAN,,yes,No,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,25000,25000,Compulsary,,Yes,No,No,,VILLAGE RESIDENTS,,
31220806,Road: Maintenance,no,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31220806,Primary School: Maintenance/Improvement,yes,no,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,No,No,No,No,0,,To be Addressed; Response Positive,District/CityAssembly,,,,300000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
31220806,Bridge: Construction,yes,no,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,To be Addressed; Response Positive,Central Government,,,,200000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31301807,Primary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,1500000,0,,,Yes,Yes,No,,TRADITIONAL AUTHORITY,,
31301807,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,masaf,District/CityAssembly,,,250000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
31301807,Health Center/Clinic/Dispensary: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301807,Road: Maintenance,yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301807,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,Yes,Yes,Yes,No,No,No,No,0,,To be Addressed; Response Positive,masaf,District/CityAssembly,ngo,,1500000,60000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
31301807,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,120000,120000,Compulsary,,Yes,Yes,No,,VILLAGE HEADMAN,,
31301807,Secondary School: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301807,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301807,Orphanage: Construction/ Maintenance/Improvement,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301808,Secondary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301808,Primary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301808,Orphanage: Construction/ Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,No,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301808,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301808,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,Yes,Yes,No,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31301808,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,Yes,No,Yes,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31301808,Road: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301808,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,No,Yes,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301808,Agricultural/Fishery/ Livestock Extension Services,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301809,Primary School: Maintenance/Improvement,yes,yes,yes,DISTRICT ASSEMBLY,,yes,No,No,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,500000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
31301809,Road: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301809,Road: Maintenance,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301809,Orphanage: Construction/ Maintenance/Improvement,yes,no,no,,,,No,No,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301809,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,70000,70000,Compulsary,,Yes,Yes,No,,TRADITIONAL AUTHORITY,,
31301809,Secondary School: Construction,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301809,Agricultural/Fishery/ Livestock Extension Services,yes,no,yes,AGRICULTURALCOOP/FARMERS' GROUP,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301809,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,Yes,Yes,No,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301810,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301810,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,mp,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301810,Primary School: Construction,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,Yes,Yes,No,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301810,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301810,Agricultural/Fishery/ Livestock Extension Services,yes,no,no,,,,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301810,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301810,Secondary School: Construction,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301811,Secondary School: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301811,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301811,Piped Water/Boreholes/Wells: Construction,no,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301811,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,Yes,No,No,Yes,No,0,,To be Addressed; Response Positive,District/CityAssembly,masaf,,,1700000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
31301811,Bridge: Maintenance,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301811,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,AGRICULTURALCOOP/FARMERS' GROUP,,yes,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301811,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31301811,Primary School: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,Yes,No,0,,To be Addressed; Response Positive,District/CityAssembly,,,,500000,150000,Compulsary,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
31301811,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,1200000,0,,,No,No,No,,NO PROJECT COMMITTEE,,
31301812,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301812,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301812,Road: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301812,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31301812,Orphanage: Construction/ Maintenance/Improvement,no,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
31301812,Secondary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,Yes,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301812,Other (Specify),yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31301812,Bridge: Construction,yes,yes,no,,,,Yes,Yes,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31301812,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31302813,Secondary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,Yes,Yes,Yes,No,No,0,,Addressed/Being Addressed,masaf,Community Fundraising,,,9000,30000,Voluntary,,Yes,Yes,No,,VILLAGE ELDERS,,
31302813,Primary School: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,Yes,No,No,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,1700000,0,,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
31302813,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,AGRICULTURALCOOP/FARMERS' GROUP,,yes,Yes,Yes,Yes,No,No,No,No,0,,Addressed/Being Addressed,masaf,District/CityAssembly,Religious Organization/Institution,,3500000,0,,,No,No,No,,GROUP VILLAGE HEADMAN,,
31302813,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,15000,15000,Voluntary,,Yes,Yes,No,,VILLAGE HEADMAN,,
31302813,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,40000,40000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
31302814,Secondary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31302814,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31302814,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31302814,Other (Specify),yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31302814,Road: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31302814,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302814,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302814,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,HEALTH COMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31302814,Primary School: Construction,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,ngo,,,,20000000,15000000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
31302815,Bridge: Construction,yes,yes,no,,,,Yes,Yes,Yes,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302815,Other (Specify),yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,No,No,No,,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302815,Secondary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31302815,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,ngo,,,,500000,120000,Voluntary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
31302815,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,No,Yes,No,Yes,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,450000,200000,Compulsary,,Yes,Yes,No,,VILLAGE HEADMAN,,
31302815,Piped Water/Boreholes/Wells: Construction,yes,no,yes,GROUP VILLAGE HEADMAN,,no,No,Yes,No,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302815,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,No,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,1500000,0,,,No,No,No,,NO PROJECT COMMITTEE,,
31302815,Primary School: Construction,yes,yes,yes,DISTRICT ASSEMBLY,,yes,Yes,Yes,No,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,Community Fundraising,,,3000000,350000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
31302815,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,no,Yes,Yes,No,No,Yes,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302816,Public Transportation: Initiation/Improvement,yes,yes,yes,mp,,yes,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31302816,Other (Specify),yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31302816,Secondary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31302816,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31302816,Secondary School: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
31302816,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31302816,Primary School: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31302817,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,50000,50000,Compulsary,,Yes,Yes,Yes,LIVESTOCK,VILLAGE HEADMAN,,
31302817,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,AGRICULTURALCOOP/FARMERS' GROUP,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31302817,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
31302817,Primary School: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31303818,Secondary School: Construction,yes,yes,yes,DISTRICT ASSEMBLY,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31303818,Orphanage: Construction/ Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31303818,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31303818,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31303818,Other (Specify),yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31303818,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31303818,Bridge: Construction,yes,yes,yes,mp,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31303818,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,Yes,Yes,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31303818,Piped Water/Boreholes/Wells: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
31303818,Primary School: Construction,yes,yes,yes,mp,,no,No,No,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
31303819,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,No,Yes,No,No,No,No,Yes,0,,To be Addressed; Response Positive,Religious Organization/Institution,Community Fundraising,,,540000,120000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
31303819,Primary School: Maintenance/Improvement,yes,no,yes,SCHOOL COMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31303819,Secondary School: Maintenance/Improvement,yes,no,yes,SCHOOL COMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
31303819,Secondary School: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
31303819,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,District/CityAssembly,Religious Organization/Institution,masaf,,700000,0,,,No,Yes,No,,TRADITIONAL AUTHORITY,,
31303819,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
