case_id,hhid,gardenid,plotid,ag_o01,ag_o01a,ag_o03_2a,ag_o03_2b,ag_o03_2c,ag_o04a,ag_o04b,ag_o04b_oth,ag_o04c,ag_o05e,ag_o05e_oth,ag_o06,ag_o06a,ag_o07
305086350350,1756d652410a4813b91ef76ea13f6683,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.35,acre,,.24,,,10,3,Clear/Sunny
305086360110,29db04ccdcb54164be9c76c2d47025d4,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.21,,,10,3,Clear/Sunny
305086360123,0ab2e0b9467f4b2a83e670c4c7fe1ab6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.71,,,10,3,Clear/Sunny
305086370017,26ad7a9df141479c89e64ac8d19c4cfd,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.05,,,9,3,Partly Cloudy / Partly Sunny
305086370067,587a2116642640828e8f58b3edd0e019,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,2,acre,,3.03,,,11,6,Mostly Clear / Mostly Sunny
305086370100,545d64c8571c4387bd48caefdff67fba,TG01,,no,,,,,,,,,,,,,
305086370128,35bacbde056a4e27bdf50edc43ad7264,RG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,.,.5,acre,,.74,,,10,6,Clear/Sunny
305086370167,3a3b1a3df5764906b0e598dff5a73bef,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.06,,,10,3,Partly Cloudy / Partly Sunny
305086370268,3360e58a0b24445f9bd50e14815b8248,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.1,acre,,.06,,,12,3,Partly Cloudy / Partly Sunny
305086380010,a1ba59ed383d43cd94e0a56400305774,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.49,,,8,3,Clear/Sunny
305086380020,c5ebe7f92c354287afac44c42fbc6fa2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.37,,,12,5,Clear/Sunny
305086380030,4c8cf264703148fdbc6bdd322d572d8c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.6,,,12,3,Clear/Sunny
305086380059,e0298cb2748b463a94280d0365d7a6a2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.17,,,11,3,Clear/Sunny
305086380089,dfea422814164811b6de05acda495a13,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.45,acre,,.12,,,11,3,Clear/Sunny
305086380119,bddac53ce8ac4760a8f8556cd8c7a39c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.34,,,10,3,Clear/Sunny
306016390188,a26e1ad72bf4408eacb28480c7c8de93,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.39,,,9,3,Clear/Sunny
306016390256,da5141079df2482b9d62eed2875186d6,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.2,,,9,3,Mostly Clear / Mostly Sunny
306016400012,c19d6e36b4f34b9895ab0551eef73490,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.96,,,9,3,Clear/Sunny
306016400024,e1b88dda83c047e38cf784c9f8d0795d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.99,,,11,3,Clear/Sunny
306016400026,9974594a56fb40a3b232831a56e7b6f4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.08,,,8,4,Clear/Sunny
306016400039,c9f88e3acc83484491441ab8653e2c9c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,2.48,,,9,3,Clear/Sunny
306016400066,80e24a11444c402fbc712387506e610a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.2,,,6,4,Clear/Sunny
306016400106,6a4036d29ee240d293d98fa11dc63769,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,OTHER (SPECIFY),1-4 TREES IN THE COMPOUND,,,
306016400119,141d585969df4b4b885a31633fd2a88f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2.5,acre,,3.53,,,7,3,Partly Cloudy / Partly Sunny
306016400119,141d585969df4b4b885a31633fd2a88f,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,3.53,,,7,3,Partly Cloudy / Partly Sunny
306016400133,ace5afdd7b354afc99eb1cc04c614412,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.5,,,7,3,Partly Cloudy / Partly Sunny
306016400146,7bfac8d8540844eb93afffa062cf5d6f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,5,acre,,5.14,,,7,3,Partly Cloudy / Partly Sunny
306016400159,ffc22290c8ef4e5c8cd2d3126371c309,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.53,,,7,3,Partly Cloudy / Partly Sunny
306016400173,360529e1801b4d2d8f8b8ecbb3a003bd,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.87,,,10,3,Clear/Sunny
306016400200,99cf8b9cabd44a2181f4accefcb2b3b6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.6,,,10,3,Clear/Sunny
306016400213,06c4b71551d6447690cab5edfd5af868,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.09,,,11,3,Partly Cloudy / Partly Sunny
306016410020,bdc200fa31194b1680dd6fba168eb5dc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.17,,,7,3,Clear/Sunny
306016410060,f275338370a64ffbb673ec7bacee5f12,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.8,,,6,4,Clear/Sunny
306016410081,19544ad85d29426f96c7959821c9bb67,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.78,,,9,3,Clear/Sunny
306016410101,b9fc1decf7534818b604f8bd70950a8f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1,,,7,3,Clear/Sunny
306016410101,b9fc1decf7534818b604f8bd70950a8f,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,1.5,acre,,1.13,,,7,3,Clear/Sunny
306016410121,4b33d82cbfef413197c9392964f80bcc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,.86,,,7,3,Clear/Sunny
306016410141,cc840e527fd847f0b715ab27bbf7da4f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.25,,,7,3,Clear/Sunny
306016410162,de86e890bdc54cf8a7fbc9d2244efeb4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.2,,,7,3,Clear/Sunny
306016410182,b21c891a755a4c62b196e6d531227507,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.24,,,9,3,Mostly Clear / Mostly Sunny
306016410202,a8f0e335e3204261bb2f0be3ed9b9e7a,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,1.78,,,9,3,Clear/Sunny
306016410222,8610f65d918f458b8a0a5f06bff3cb03,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.18,,,9,3,Clear/Sunny
306016410263,92e77518f7d04786a8b79250c279f610,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.59,,,7,3,Clear/Sunny
306016410283,7e4d343a8cda473e980cbc244602bdf5,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.47,,,9,3,Clear/Sunny
306016410303,623a3b1ff3744417832e96b1ec965da2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.6,,,7,3,Mostly Clear / Mostly Sunny
306016410364,5862b7e74ff84b4baded370d4b058709,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.77,,,10,3,Clear/Sunny
306016410384,b2f236d0b5d84972ae40e3f2bc339ac3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.19,,,10,3,Clear/Sunny
306016410424,6e5819a571e34502a0e104203db76bf9,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.9399999999999999,,,9,3,Mostly Clear / Mostly Sunny
306016420028,ad51feb8bcc846c8b2c2a5ea4ad9766e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.1,acre,,,OTHER (SPECIFY),SCATTERED TREES,,,
306016420038,59a6889db050436d9f9c317ba78d8300,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.28,,,7,3,Partly Cloudy / Partly Sunny
306016420088,4586a00b027d489cb0067491c24cff71,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.44,,,8,3,Partly Cloudy / Partly Sunny
306016420098,57bc6b33d54143fa878eaa9b3efc4252,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.25,,,9,3,Partly Cloudy / Partly Sunny
306016430074,e48729e2fb294806a4cde4c7933bf00e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.63,,,10,3,Mostly Clear / Mostly Sunny
306016430080,8686aa6071994857b0b8af455c3c90e9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.44,,,4,1,Partly Cloudy / Partly Sunny
306016430096,c06d539aca9e439d8206b7a65e23889e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.37,,,9,3,Mostly Clear / Mostly Sunny
306016440010,f3b174335830432987322ff66c49cc8b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.24,,,10,3,Partly Cloudy / Partly Sunny
306016440048,b95abe1ebef74b50944b114dff30bccd,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.9399999999999999,,,10,3,Clear/Sunny
306016440057,8e5c4edbf96041178baf15e0f5a1fc20,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.84,,,12,3,Mostly Clear / Mostly Sunny
306016440136,f0b9f89857914c63b1a66e5147f8a279,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.71,,,9,3,Mostly Clear / Mostly Sunny
306016440152,9720f437603347bfb95bde9c6c08e7a9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.48,,,11,4,Mostly Cloudy / Considerable Cloudiness
306016440199,5d7477f8380447f3988d8398fe60640a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.06,,,7,3,Partly Cloudy / Partly Sunny
306016440231,8f12445e0d844df7882916647d3ed2c3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.73,,,7,3,Partly Cloudy / Partly Sunny
306016450042,4e03649926174ff88a5f13ce0f82de6a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2,,,7,3,Clear/Sunny
306016450052,27351e7f4e3540c9a55d8ff68208f48c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.06,,,7,3,Clear/Sunny
306016450062,a23e3df237b042039a0e20c1c73b93ed,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1.5,acre,,4.84,,,10,3,Partly Cloudy / Partly Sunny
306016450094,a8ae7ba5f75e4520886e81548eb8a3e2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.85,,,10,3,Clear/Sunny
306016450104,349303c697c047cca072da8234d0656b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.07,,,11,3,Clear/Sunny
306016450114,5c0fa05a6a2e4cad94ec8bcb64b267d2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.7,,,8,4,Clear/Sunny
306016450136,dc247472b02f496fa252555c7a2f2d56,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1,,,9,3,Clear/Sunny
306016450156,65c900139b124906afcd1bb78c87efdc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.1,,,8,3,Clear/Sunny
306016450176,529f042c384e44fcaa7f1272a9e9bb98,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.82,,,10,3,Mostly Clear / Mostly Sunny
306016450186,0acb3be80f4b4621b7e225e8a9e37195,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.71,,,11,3,Partly Cloudy / Partly Sunny
306016450196,fa92755b00a44bfc953392fba34e3f0c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.77,,,7,3,Clear/Sunny
306016450215,a20d9d84454542d6b65a66a98d533f79,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.41,,,10,3,Partly Cloudy / Partly Sunny
306016460011,aa108c3f199a4b3182c2d9bda157bbf4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.88,,,9,3,Completely Cloudy
306016460043,7d55f2a3c36644e3a15ad70c2c3f8e51,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.92,,,9,3,Mostly Cloudy / Considerable Cloudiness
306016460223,35a1100a52ab44e49dac0294fad79b3f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.11,acre,,.03,,,7,3,Mostly Cloudy / Considerable Cloudiness
306016460256,8256c58667aa402592f7107d1f8072ed,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.15,acre,,.07,,,7,3,Mostly Cloudy / Considerable Cloudiness
306016480030,b02d1058ab71480497db306eb67b0b52,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.2,,,11,3,Completely Cloudy
306016480073,95fa974169c246a9bdd928c91d4fea88,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.45,,,9,3,Partly Cloudy / Partly Sunny
306016480116,4a98f62abe974b33a922d5cb97ebc86b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.1,,,11,3,Mostly Clear / Mostly Sunny
306016480160,8949c710ffa34c8091c720cdf11e0c4f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.36,,,10,3,Clear/Sunny
306016480246,d88347abedde4f0185771ed94a382772,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.46,,,11,3,Clear/Sunny
306016480246,d88347abedde4f0185771ed94a382772,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.8100000000000001,,,10,3,Clear/Sunny
306016480290,a26cb77f633a48e09c0be8fc03dffa66,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.98,,,10,3,Partly Cloudy / Partly Sunny
306016480376,3c430c22a2194e99b500da1ccfd6c929,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,5,acre,,4.1,,,7,3,Partly Cloudy / Partly Sunny
306016480420,7104357c2a6d4ce797100304a90813f2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.66,,,7,3,Partly Cloudy / Partly Sunny
306016480506,6d0783b1dc094299a1a7731fa465de70,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,1.74,,,7,3,Partly Cloudy / Partly Sunny
306026490017,642a798f49a8466884e3ecc6ae7c87d6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.44,,,7,3,Partly Cloudy / Partly Sunny
306026490024,bb700e3b8e0b47f193a909b7f46858a7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,,OTHER (SPECIFY),GARDEN IS INACCESSIBLE,,,
306026490030,dfd8190d489e431cac3b1e0efceaf744,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.87,,,7,3,Mostly Cloudy / Considerable Cloudiness
306026490065,585e0749805a4089b7d4790939cb377c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.44,,,11,3,Partly Cloudy / Partly Sunny
306026490084,488e90a4c180419295f2ba6eadb4dfea,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.66,,,7,3,Clear/Sunny
306026490084,488e90a4c180419295f2ba6eadb4dfea,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,1.5,acre,,1.5,,,7,3,Clear/Sunny
306026490089,7ed5ee5bff3744278b7a218b25533e58,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.37,,,7,3,Clear/Sunny
306026490106,406b0c8945c94bf9baa79a21d415ef6e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.1,,,8,3,Clear/Sunny
306026500013,33c77f86c01c4a8b836b3f74d40b9aa9,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,OTHER (SPECIFY),1-4 TREES IN THE COMPOUND,,,
306026500021,e7ae6210553348e4b2ea8600a7ab9f7d,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.3,,,8,3,Clear/Sunny
306026500066,fa5bde19f86b4379818f0568dd9662b0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.41,,,10,3,Partly Cloudy / Partly Sunny
306026500073,54503b55fadc4ab6930e31a5824b9a2f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.63,,,10,3,Mostly Clear / Mostly Sunny
306026500080,3c3b0f89eeae4fa49e6ec8b4b324c252,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.77,,,11,3,Mostly Cloudy / Considerable Cloudiness
306026500088,c7090b2a7d014393b5df401a437feae9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.07,,,11,3,Mostly Cloudy / Considerable Cloudiness
306026500095,089494d271ae4d3a9819aae2b9336fb9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.08,,,12,3,Partly Cloudy / Partly Sunny
306026500103,5df64d49f4564f068dd5015af5a81c8a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.32,,,9,3,Mostly Cloudy / Considerable Cloudiness
306026500110,e4ab0d6b3ca54cacbd680b581654c718,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.51,,,8,3,Partly Cloudy / Partly Sunny
306026520033,77dcbade469d47608ca0707655dbe7dd,TG01,T01,yes,,.,.,.,.25,acre,,,OTHER (SPECIFY),1-4 TREES IN THE COMPOUND,,,
306026520068,41113c4e170c45f5925c042992d0128b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.92,,,10,3,Clear/Sunny
306026520103,ae859cfabcd649f8897df6d543eacbc6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.47,,,9,4,Mostly Clear / Mostly Sunny
306026520138,0ed0e42b0f61407e81ad0a063a1f45a7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.98,,,7,3,Clear/Sunny
306026520173,e0b3e0dad5584425a9515553773746e4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.35,,,9,3,Mostly Clear / Mostly Sunny
306026520208,fded09a0a4fc400f812424b2b0768e02,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.77,,,8,3,Partly Cloudy / Partly Sunny
306026520242,b197356548fb4c3a8131c09ef09dca53,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.52,,,8,3,Clear/Sunny
306026520347,150bcd93848d4b2da80f76fe9a7afb5f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.8,,,8,3,Clear/Sunny
306026520417,74ecf30a9129431faa875cfd4e531e61,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.1,,,10,3,Clear/Sunny
306026520452,c3c533e8cda44bfcb688683f94eeadcc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.89,,,7,3,Partly Cloudy / Partly Sunny
306026520487,84ab99915d2b4c4c820afa0a77e038ad,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.25,acre,,.22,,,7,3,Partly Cloudy / Partly Sunny
306026520557,1f99ef5de86b4a5d934735ead62c6e4c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.21,,,7,3,Partly Cloudy / Partly Sunny
306026530010,d45f7999b8594ca59f248cb2b6352024,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,.25,acre,,.15,,,10,3,Mostly Cloudy / Considerable Cloudiness
306026530021,5ecd3a1be00646faac723627ecc17cab,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.84,,,10,3,Clear/Sunny
306026530031,684ed1719e734bf98e623fc6a88f7ace,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.19,,,10,3,Mostly Cloudy / Considerable Cloudiness
306026530055,e87cc0c27c5049bdbbdf04af15bccc85,RG01,T01,no,RAINY SEASON GARDENS,RG01,.,.,1,acre,,,,,,,
306026530076,89de90eaac624289b67aaa9ce2e0de1c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.5,,,6,3,Mostly Cloudy / Considerable Cloudiness
306026530100,7f836a25acb741978c365a0deea00540,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.75,acre,,.73,,,6,3,Partly Cloudy / Partly Sunny
306026530110,9822fb04a62c46feac494c9ec267c1d7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.5600000000000001,,,8,3,Mostly Cloudy / Considerable Cloudiness
306026530121,e591006d00f14bd58db60329e1caa76e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.24,,,7,3,Mostly Clear / Mostly Sunny
306026530165,77c32fdacf84470090d9bfeb7c6a3510,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.75,acre,,.79,,,6,3,Partly Cloudy / Partly Sunny
306026530186,c2b7b99aa9a24d7da77eb191b1b05c6a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.4,,,10,3,Mostly Clear / Mostly Sunny
306026530196,5211a82c57b6454abe16230a59ff968a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.16,,,9,4,Mostly Cloudy / Considerable Cloudiness
306026530207,5f92785051f646b9abbe381c8e978db0,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,1.42,,,8,4,Mostly Cloudy / Considerable Cloudiness
306026530228,d358ea0a26a348aab599f4d34afb51e7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.48,,,9,3,Partly Cloudy / Partly Sunny
306026540001,e410d78f007c4c72845a42b007ef9c7b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.08,,,12,3,Partly Cloudy / Partly Sunny
306026540019,aa3d7a5067b64b0fb2da586810e7d9d0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.4,,,9,3,Partly Cloudy / Partly Sunny
306026540052,8393c9d71a114415a13081bf98cc68b7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.61,,,10,3,Partly Cloudy / Partly Sunny
306026540074,9eceae5816a842f597a1c755e207bfef,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.16,,,7,3,Partly Cloudy / Partly Sunny
306026550150,148160007ac940d7835d3a71ddf0beb0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.66,,,10,3,Clear/Sunny
306026560003,5465047654a84280928f80e2de209951,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.51,,,10,3,Mostly Cloudy / Considerable Cloudiness
306026560020,3b844946ec8c4f7b9a2442474ca3ab98,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.74,,,11,3,Mostly Clear / Mostly Sunny
306026560072,070480495a5d4169a7246ce9d7efa1e3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.43,,,7,3,Partly Cloudy / Partly Sunny
306026560209,8a165703898a47be91bfc58048cc703d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.63,,,8,3,Clear/Sunny
306026560226,bf8eb536c317450da067abf380a49f41,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.71,,,10,3,Clear/Sunny
306026560226,bf8eb536c317450da067abf380a49f41,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,1.41,,,9,4,Mostly Clear / Mostly Sunny
306026560243,14968df0b83542d2add517ef888b5eb9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.26,,,10,3,Clear/Sunny
306026560260,48b3232c63b84c70bd11fe91688ee054,TG01,T01,yes,,.,.,.,.25,acre,,,OTHER (SPECIFY),1-4 TREES IN THE COMPOUND,,,
306026570019,a68648ae0485440c89543fa151771334,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.6,,,6,3,Rainy
306026570112,6855dc15b8514a9283ba79fd4a4f90b7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.09,,,7,3,Completely Cloudy
306026570131,bf12f23fe8eb47e8840a6355d325e1e3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.36,,,9,3,Partly Cloudy / Partly Sunny
306026570169,d26914e7a6cc46788849e0090ffe91fc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.29,,,11,3,Partly Cloudy / Partly Sunny
306026570188,64b288f191ea4c3ea85eaea1e106897c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,3.31,,,12,3,Completely Cloudy
306026570206,3c1eaba209d1437e89cb90782f431f62,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.06,,,10,3,Mostly Clear / Mostly Sunny
306026570244,21b7925a2fb74fc29ecfca9e19e9d1ea,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.94,,,10,4,Partly Cloudy / Partly Sunny
306026570263,fa4fa40f758e48638e1160bfeed12b8b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.45,,,10,3,Mostly Cloudy / Considerable Cloudiness
306026570281,031d3f2750ee401ab1346c87cb3e4b72,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.63,,,9,3,Mostly Cloudy / Considerable Cloudiness
306026570319,f917e887d55e421aa0e10dc5d6e40f3c,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,,,,,OTHER (SPECIFY),1-4 TREES IN THE COMPOUND,,,
306026570393,a9e8b16781754d28a049632d98a7fd4a,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.9,,,8,3,Mostly Clear / Mostly Sunny
306026580087,eb1d2f2148bc474480e6b8e838633e9a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.78,,,10,4,Mostly Clear / Mostly Sunny
