case_id,hhid,crop_code,ag_q01,ag_q02a,ag_q02b,ag_q02b_oth,ag_q02c,ag_q03,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_oth,ag_q10,ag_q31a,ag_q31b,ag_q31b_oth,ag_q31c,ag_q32a,ag_q32b,ag_q32b_oth,ag_q32c,ag_q33a,ag_q33b,ag_q33b_oth,ag_q33c,ag_q34a,ag_q34b,ag_q34b_oth,ag_q34c,ag_q35a,ag_q35b,ag_q35b_oth,ag_q35c,ag_q35d,ag_q36a,ag_q36b,ag_q36_oth,ag_q37,ag_q38,ag_q38_oth,ag_q39a,ag_q39b,ag_q39b_oth,ag_q39c,ag_q40a,ag_q40b,ag_q40_oth,ag_q41a,ag_q41b,ag_q41_oth
307076730045,321fd6959466431884f75d25786a1f51,MEXICAN APPLE [MASUKU],no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
307076730045,321fd6959466431884f75d25786a1f51, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,2,OTHER (SPECIFY),PAIL (MEDIUM),NOT APPLICABLE,60,Theft,,,no,,,,,,,,,,Food for household,,
307076730065,c952a44210d94273a271232351f25bbe, CASSAVA,yes,2,50 KG BAG,,NOT APPLICABLE,20000,2,,1,,august,2015,4,Bicycle Taxi,,500,0,,,,0,,,,0,,,,0,,,,10,kilogram,,NOT APPLICABLE,10,Theft,,,no,,,,,,,,,,Food for household,,
307086740106,34da175ff38b4a66b2d0e52fe5f83f7f,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,Theft,,,no,,,,,,,,,,Food for household,Does not usually store,
307086740152,f6f7691b6fb24fb5be9d9d79003f9897,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,Food for household,,
307086740152,f6f7691b6fb24fb5be9d9d79003f9897,peach,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,Food for household,,
307086740312,aae9685f453b4877bde3b9317171b0c3,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (SMALL),,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,,
307086740312,aae9685f453b4877bde3b9317171b0c3,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,S: SHELLED,2,Rotting,,,no,,,,,,,,,,Food for household,,
307086750005,a637cb6f78c643e481f46f2456dc3a7b,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,Other (Specify),,WIND,no,,,,,,,,,,Does not usually store,,
307086750005,a637cb6f78c643e481f46f2456dc3a7b,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
307086750005,a637cb6f78c643e481f46f2456dc3a7b,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
307086750005,a637cb6f78c643e481f46f2456dc3a7b,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
307086750050,7980ff4b14a94c5f9204ec799de7560b,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
307086750050,7980ff4b14a94c5f9204ec799de7560b,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
307086750050,7980ff4b14a94c5f9204ec799de7560b,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
307086750075,e0401c946e5c4ba48085bacd60bac87a,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,50,kilogram,,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
307086750085,3cefa645fa0048838227d5707126c0c6,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307086760122,167a66288e594dd5b500fbc56ab59532,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,,
307086760168,fca4cddd15be4462aace1dbbf4f4c47e,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,2,Rotting,,,no,,,,,,,,,,Food for household,,
307086760183,f44306ea2a8b4d72a9a577ffcb4c90bb,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Food for household,,
307086760183,f44306ea2a8b4d72a9a577ffcb4c90bb,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,kilogram,,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,Food for household,,
307086760213,f9dbf273c965449ca98847dd1b932536,lemon,yes,4,50 KG BAG,,NOT APPLICABLE,20000,1,,1,,march,2016,2,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,To sell at a higher price,,
307086760213,f9dbf273c965449ca98847dd1b932536,mango,yes,20,50 KG BAG,,NOT APPLICABLE,100000,1,,1,2,december,2015,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,Does not usually store,Food for household,
307086760213,f9dbf273c965449ca98847dd1b932536,avocado,yes,4,50 KG BAG,,NOT APPLICABLE,32000,1,,1,,march,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,Theft,,,no,,,,,,,,,,Food for household,To sell at a higher price,
307086760228,b0534b02ba6341f2b74795dcd3004552,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,Theft,,,no,,,,,,,,,,Food for household,,
307096770030,b4693f8bd8f147ba981ee5925c540158, CASSAVA,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096780097,248e3917d85c4a909c13079d14b66cbb,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
307096780116,da5a579097814966aaf06eaba49a1566,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
307096780116,da5a579097814966aaf06eaba49a1566,peach,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
307096780172,fa6e84d3ec1c447bbf899397002e18da,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,NOT APPLICABLE,5,Theft,,,no,,,,,,,,,,Food for household,,
307096780191,7880bf6aba3442a5bdbca8b92aca9ba8,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,25,Rotting,,,no,,,,,,,,,,Food for household,,
307096780191,7880bf6aba3442a5bdbca8b92aca9ba8,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,5,Theft,Rotting,,no,,,,,,,,,,Food for household,,
307096780247,4ac1b6e9516c4325b19b95d34229eab2,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,7,50 KG BAG,,U: UNSHELLED,40,Other (Specify),,WIND,no,,,,,,,,,,Does not usually store,,
307096780247,4ac1b6e9516c4325b19b95d34229eab2,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
307096780247,4ac1b6e9516c4325b19b95d34229eab2,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,60,Other (Specify),,DISEASE,no,,,,,,,,,,Does not usually store,,
307096790002,32b9866b3b1844e9bac122fc2c028ff9, CASSAVA,no,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
307096790021,cbd69835d5004523b7b7639f541e1e18,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Insects,Rotting,,no,,,,,,,,,,Does not usually store,,
307096790021,cbd69835d5004523b7b7639f541e1e18, CASSAVA,no,,,,,,,,,,,,,,,,20,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,Does not usually store,,
307096800128,66f6f29632d845388c83e4f1b67f8a84,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Food for household,,
307096800150,c7ec7ad196ad47659d5120e0e026746a,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Theft,,,no,,,,,,,,,,Food for household,,
307096800344,0b242c22976143ad929b12f4f0d333b8,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,2,Theft,Rotting,,no,,,,,,,,,,Food for household,,
307106810090,1fb1cc30c49344ddb50d81027fa1a15d,mango,yes,50,piece,,NOT APPLICABLE,3000,3,,1,2,december,2014,0,Buyer picked up the crop,,0,10,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,15,piece,,NOT APPLICABLE,5,Insects,,,no,,,,,,,,,,Does not usually store,,
307106810170,1fafc38fefe64569ba306ebbb837ea8d,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,17,Other (Specify),,DISEASE,no,,,,,,,,,,Does not usually store,,
307106810170,1fafc38fefe64569ba306ebbb837ea8d,guava,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
307106810170,1fafc38fefe64569ba306ebbb837ea8d,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,50,Other (Specify),,WIND,no,,,,,,,,,,Does not usually store,,
307106820025,c491bb07b70444daa3ee078b577729fd,mango,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
307106820079,ba7e0a97768742beaca2a73645df3f47,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,30,kilogram,,NOT APPLICABLE,25,Rotting,,,no,,,,,,,,,,Food for household,,
307106820106,93785278680e4ee097fdbb90f386e7b4,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,15,kilogram,,NOT APPLICABLE,20,Rotting,,,no,,,,,,,,,,Food for household,,
307106820200,93277ed63edd43fb8e462c0e73957863,peach,yes,25,PAIL (LARGE),,NOT APPLICABLE,80000,4,,1,,september,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,2,Theft,,,no,,,,,,,,,,To sell at a higher price,,
307106820200,93277ed63edd43fb8e462c0e73957863,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
307106830036,f5b0e0f051b242ad83a4aebaec45f125,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,1,Rotting,,,no,,,,,,,,,,Food for household,,
307106830158,bc4b451bf25a4988b7f5abbb5f1ce106,mango,no,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Other (Specify),,WIND,no,,,,,,,,,,Does not usually store,,
307106830175,1c161fa67069488e8c3fbecbaa794851,mango,no,,,,,,,,,,,,,,,,20,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,5,Other (Specify),,WIND,no,,,,,,,,,,Does not usually store,,
307116850035,ce77e179941241b4922807c24411be2c,OTHER (SPECIFY),no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,Other (Specify),USED FOR CONSTRUCTION
307116850109,5e656216b04242f69a0705cb29c8f5de,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
307116850133,170b1caf64924a6bbbd5d97f4ae1e92d,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,50,Rotting,Other (Specify),WIND,no,,,,,,,,,,Does not usually store,,
307116850251,d4ed6f5c2fda42abae2ba36dbd787895,mango,no,,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016870015,bb98e4d9346345619e46b2f8ea06c350, CASSAVA,yes,2,50 KG BAG,,NOT APPLICABLE,20000,2,,1,,august,2016,1,On Foot,,0,30,kilogram,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
308016870015,bb98e4d9346345619e46b2f8ea06c350,pineapple,yes,2,50 KG BAG,,NOT APPLICABLE,25000,2,,1,,january,2017,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
308016870039,a2a77bd9bbd248088c5b812eb0b0cc47,pineapple,yes,6,50 KG BAG,,NOT APPLICABLE,6000,1,,1,,february,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Does not usually store,Wait for the arrival of buyer,
308016870062,b64cb406ab8444bfa9c91277b3617cc0,pineapple,yes,50,OTHER (SPECIFY),BASKET (UNSPECIFIED SIZE),NOT APPLICABLE,85000,1,,2,,february,2017,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,20,Rotting,,,no,,,,,,,,,,Does not usually store,,
308016870085,4e6aedd748b74497bbebe59cc6335681,pineapple,yes,1800,piece,,NOT APPLICABLE,80000,2,,1,2,february,2017,3,Own Bicycle or Oxcart,,0,20,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Does not usually store,,
308016870154,e3688c88450142e48e1aca0a3e028377,pineapple,yes,20,OTHER (SPECIFY),BASKET (UNSPECIFIED SIZE),NOT APPLICABLE,80000,1,,1,,february,2017,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,15,Rotting,,,no,,,,,,,,,,Does not usually store,,
308016870200,b80b7498c22f4c8b896fcaa4cc56ce71,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Food for household,,
308016870246,9d15285538d74f9bad296e5d6cf182cf, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,Rotting,,,no,,,,,,,,,,Food for household,,
308016870246,9d15285538d74f9bad296e5d6cf182cf,pineapple,yes,10,OTHER (SPECIFY),BASKET (UNSPECIFIED SIZE),NOT APPLICABLE,25000,4,,1,2,february,2017,0,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Does not usually store,,
308016870292,29b58275b32d413c9a432a98a55c7541,pineapple,yes,3000,piece,,NOT APPLICABLE,150000,3,,1,2,january,2017,3,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Does not usually store,Food for household,
308016870292,29b58275b32d413c9a432a98a55c7541,tea,yes,30,50 KG BAG,,NOT APPLICABLE,16085,2,,1,2,february,2017,10,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Wait for the arrival of buyer,,
308016870338,fa85ee66771d4eb297f948681501235b,pineapple,yes,20,50 KG BAG,,NOT APPLICABLE,45000,1,,2,,february,2017,15,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,Rotting,,,no,,,,,,,,,,Does not usually store,,
308016870338,fa85ee66771d4eb297f948681501235b, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,Insects,,,no,,,,,,,,,,Food for household,,
308016880019,81b60a1cf76b47309d6e3ab045c97fb1, CASSAVA,no,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016880028,3ac3fd70177f4e48b24e482f0bae198a,tea,yes,1,50 KG BAG,,NOT APPLICABLE,5000,2,,1,3,february,2016,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Other (Specify),,
308016880047,f2bb2b5c89e14c2aa0cc068e054363ad,tea,yes,10,50 KG BAG,,NOT APPLICABLE,50000,5,,2,,january,2015,10,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,,
308016880065,cbb46a3acbf048129bc7fc6b25142bf9, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Rotting,,,no,,,,,,,,,,Food for household,,
308016880122,53782856e9064bc8a7cb165245f5e525,tea,yes,500,kilogram,,NOT APPLICABLE,48500,1,,1,,january,2016,8,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
308016880131,91bd639b25704ead98b10eaceba3c32e,tea,yes,50,kilogram,,NOT APPLICABLE,2000,5,,1,2,february,2016,4,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Wait for the arrival of buyer,Does not usually store,
308016880140,06d649d2e6a34f368ed5bd40bd7adb47,tea,yes,25,50 KG BAG,,NOT APPLICABLE,30000,1,,1,,january,2015,10,Buyer picked up the crop,,0,0,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
308016880140,06d649d2e6a34f368ed5bd40bd7adb47, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,U: UNSHELLED,20,Insects,,,no,,,,,,,,,,Food for household,,
308016880168,a9ebeb2daeb54f898e4885893a276ad0,tea,yes,650,kilogram,,NOT APPLICABLE,63050,6,,1,,january,2016,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
308016880196,a940e45978ff469bb7e030d49e8bc3ab,tea,yes,20,50 KG BAG,,NOT APPLICABLE,46000,2,,1,2,january,2015,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,10,Insects,,,no,,,,,,,,,,Does not usually store,,
308016890012,12a94964cc8e4f1982a60dcca50ebc74, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,50,Insects,,,no,,,,,,,,,,Food for household,,
308016890020,352657ccca294ae8835c63395d81e6db, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Theft,,,no,,,,,,,,,,Food for household,,
308016890035,4a9d7dea20ea4a16aea28740dcfdf902,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Food for household,,
308016890109,edd63b8098104a9f87b7dead44dd822c, CASSAVA,yes,1,50 KG BAG,,NOT APPLICABLE,3000,5,,1,,october,2015,0,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,15,Theft,,,no,,,,,,,,,,Food for household,,
308016890109,edd63b8098104a9f87b7dead44dd822c,mango,no,,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,20,Insects,,,no,,,,,,,,,,Does not usually store,,
308016890124,3b1c07ee4f004bf9a70432e1dc65f799,mango,no,,,,,,,,,,,,,,,,25,kilogram,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,1,Other (Specify),,,no,,,,,,,,,,Food for household,,
308016890228,6d66725adb934810ae281a3009191087,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
308016900007,d5f2ddd29efe4ec68e85203ec22c8bd1, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,Other (Specify),,,no,,,,,,,,,,Food for household,,
308016900007,d5f2ddd29efe4ec68e85203ec22c8bd1,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,Other (Specify),,,no,,,,,,,,,,Does not usually store,,
308016900029,c91664e1a4404375b6a29d74b10e22ae,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,,,
308016900029,c91664e1a4404375b6a29d74b10e22ae,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016900039,2e4212082af34897a56873903793ce12, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016900058,840bbd1d583e44e78ab5ebe1f94e1159,mango,no,,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,100,Other (Specify),,,no,,,,,,,,,,Does not usually store,,
308016900088,7aad2cbcfa434eb9be039fdc508e689a,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016900137,a135c9c5935844abb3ae047e1955df22,avocado,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Does not usually store,
308016900137,a135c9c5935844abb3ae047e1955df22,mango,no,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Does not usually store,
308016900165,fb8dded4a57444b7b0274f520ba6c39b,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,Other (Specify),,,no,,,,,,,,,,Does not usually store,,
308016900165,fb8dded4a57444b7b0274f520ba6c39b, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,100,Other (Specify),,,no,,,,,,,,,,Food for household,,
308016900175,57d553c4619c403c94f052fd27f5f202, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016900185,f2223a9abe924a3a924a1ae97787511c,PAWPAW/PAPAYA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016900185,f2223a9abe924a3a924a1ae97787511c,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016910012,b6f467acf9114c04b15d9325ae168dab, CASSAVA,yes,4,50 KG BAG,,NOT APPLICABLE,30000,1,,1,2,august,2016,4,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,10,Other (Specify),,POOR QUALITY SEEDS,no,,,,,,,,,,Food for household,To sell at a higher price,
308016910087,75afdf480ad94e5eb66c01c9102ed66c,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Food for household,,
308016920006,6070c3c6bd8941f99b28478d71398fd5,banana,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,yes,Bags in house,,1,OTHER (SPECIFY),BUNCH,NOT APPLICABLE,Did Nothing,,,Food for household,,
308016920006,6070c3c6bd8941f99b28478d71398fd5, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016920096,c6e732cf1120426eb58360f1de53988a, CASSAVA,no,,,,,,,,,,,,,,,,20,kilogram,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016920108,1e4a5bcee8b843b69a9fcafddf24045a, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016930049,1d513fdf2aa342d38d05bb9dc2b9a307,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Does not usually store,,
308016930106,2102ac609d2b4eed83b7eae0e0372b6f, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Theft,,,no,,,,,,,,,,Food for household,,
308016930392,2a65ef22fb98496dbf18a0e51f975a03, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,Rotting,,,no,,,,,,,,,,Food for household,,
308016930678,6360f07c1f4543239228b7f1cdc89709, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
308016930906,6fd342ed6fc6439a9b28a9de971edb51, CASSAVA,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,PAIL (LARGE),,NOT APPLICABLE,75,Rotting,,,no,,,,,,,,,,Food for household,,
308026940014,f347a0a7b1cd43b9b567859c95bb1053, CASSAVA,no,,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,100,Other (Specify),,,no,,,,,,,,,,Food for household,,
308026940031,b5103472663744db99b397dcb1bd7484,mango,no,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
