ea_id,com_cb01,com_cb03,com_cb04,com_cb05,com_cb05_oth,com_cb05_1,com_cb06,com_cb07,com_cb08
30708675,2,male,54,OTHER (SPECIFY),"""School Committee Chairperson """,3,15,none,lomwe
30708676,1,female,81,SPOUSE OF HEADMAN,,21,81,none,lomwe
30708676,7,female,34,OTHER (SPECIFY),Village Development Committee  Member,2,34,none,chewa
30708676,3,female,28,OTHER (SPECIFY),"""Village Bank Secretary """,4,12,jce,chewa
30708676,2,male,58,OTHER (SPECIFY),"""Secretary of Agriculture Club """,5,58,none,chewa
30708676,6,male,37,OTHER (SPECIFY),"""Lead Farmer """,5,14,none,chewa
30708676,5,female,56,OTHER (SPECIFY),"""School Committee Secretary """,5,4,pslc,chewa
30708676,8,male,37,headman,,5,37,jce,chewa
30708676,4,female,50,OTHER (SPECIFY),"""Village Health Volunteer """,15,50,none,chewa
30709677,4,male,25,OTHER (SPECIFY),"""Community  Policing """,2,25,none,nyanja
30709677,2,male,34,OTHER (SPECIFY),chairperson for Political party,6,34,msce,nyanja
30709677,10,female,42,ASSISTANT AGRICULTURAL EXTENSIOND EVELOPMENT OFFICER,,10,42,msce,nyanja
30709677,11,male,42,SCHOOL HEADMASTER,,10,42,msce,nyanja
30709677,7,female,38,HEALTH WORKER,,4,38,jce,nyanja
30709677,5,female,50,COUNSELOR TO HEADMAN,,9,50,none,nyanja
30709677,6,female,53,BUSINESS MAN/WOMAN,,3,53,none,nyanja
30709677,1,female,32,headman,,2,32,none,nyanja
30709677,8,female,54,RELIGIOUS LEADER,,3,54,none,nyanja
30709677,9,female,37,COUNSELOR TO HEADMAN,,6,37,pslc,nyanja
30709677,3,male,53,RELIGIOUS LEADER,,10,28,pslc,nyanja
30709678,1,female,56,headman,,11,54,none,chewa
30709678,4,male,58,OTHER (SPECIFY),"""Community Policing Chairperson """,6,26,pslc,chewa
30709678,5,female,63,OTHER (SPECIFY),"""Mother Group Secretary """,16,63,pslc,chewa
30709678,3,female,35,OTHER (SPECIFY),"""Village Development Treasurer """,3,35,jce,chewa
30709678,6,male,48,SCHOOL HEADMASTER,,8,4,NON-UNIVERSITY DIPLOMA,chewa
30709678,2,male,65,OTHER (SPECIFY),Treasurer of farm club,11,37,pslc,chewa
30709678,7,male,45,SCHOOL TEACHER,,18,15,NON-UNIVERSITY DIPLOMA,chewa
30709679,3,male,45,OTHER (SPECIFY),Political Party  zone Leader,1,45,none,nyanja
30709679,1,male,69,headman,,13,69,pslc,nyanja
30709679,10,female,70,OTHER (SPECIFY),"""knowledgeable person """,70,70,none,nyanja
30709679,5,male,30,OTHER (SPECIFY),"""Community Policing chairperson """,4,10,pslc,nyanja
30709679,8,female,59,OTHER (SPECIFY),"""VDC  member """,3,39,pslc,nyanja
30709679,11,male,25,SCHOOL TEACHER,,2,10,msce,nyanja
30709679,9,female,30,OTHER (SPECIFY),"""Youth  secretary """,5,30,jce,nyanja
30709679,13,male,35,RELIGIOUS LEADER,,5,5,msce,nyanja
30709679,4,male,50,OTHER (SPECIFY),"""Youth Governor """,1,50,pslc,nyanja
30709679,7,female,60,OTHER (SPECIFY),"""knowledgeable person """,60,60,pslc,nyanja
30709679,2,male,56,COUNSELOR TO HEADMAN,,13,40,none,nyanja
30709679,12,male,44,SCHOOL TEACHER,,22,22,NON-UNIVERSITY DIPLOMA,nyanja
30709679,6,male,44,OTHER (SPECIFY),"""Village  chairperson """,23,44,none,nyanja
30709680,3,male,42,OTHER (SPECIFY),"""VDC Treasurer and Food relief Chairperson """,5,42,jce,chewa
30709680,1,male,42,RELIGIOUS LEADER,,4,37,none,chewa
30709680,2,male,44,OTHER (SPECIFY),"""School Committee Treasurer """,3,34,jce,chewa
30709680,5,female,42,OTHER (SPECIFY),"""Village Health Volunteer """,10,42,none,chewa
30709680,4,female,46,OTHER (SPECIFY),"""Women Group Coordinator """,12,27,none,chewa
30709680,6,female,46,OTHER (SPECIFY),Mother Group Chairperson and CCJP executive member,5,43,none,chewa
30710681,2,female,64,OTHER (SPECIFY),Mother Group Member,10,58,none,chewa
30710681,5,male,42,OTHER (SPECIFY),School Management Secretary,11,42,jce,chewa
30710681,3,male,44,OTHER (SPECIFY),VDC Chairperson,10,19,jce,chewa
30710681,6,male,34,HEALTH WORKER,,9,4,msce,chewa
30710681,4,male,47,OTHER (SPECIFY),School Committee  Chairperson,4,36,none,chewa
30710681,1,female,53,RELIGIOUS LEADER,,6,6,NON-UNIVERSITY DIPLOMA,chewa
30710681,7,male,56,headman,,1,56,none,chewa
30710682,5,male,55,RELIGIOUS LEADER,,8,52,pslc,chewa
30710682,7,female,65,OTHER (SPECIFY),"""Parents and Teachers Association Chairperson """,3,54,pslc,chewa
30710682,9,female,39,OTHER (SPECIFY),Lead farmer,3,39,none,chewa
30710682,10,female,28,OTHER (SPECIFY),"""Bank Nkhonde Club Secretary """,2,28,none,chewa
30710682,4,female,43,OTHER (SPECIFY),"""Village Health Committee Volunteer """,9,11,jce,chewa
30710682,3,female,70,OTHER (SPECIFY),Village Development Committee Member,10,58,pslc,chewa
30710682,2,female,27,headman,,6,20,jce,chewa
30710682,1,female,41,SCHOOL TEACHER,,6,4,NON-UNIVERSITY DIPLOMA,chewa
30710682,8,female,38,OTHER (SPECIFY),Village Bank Treasurer,2,21,none,chewa
30710682,6,male,28,OTHER (SPECIFY),Youth group Chairperson,5,25,pslc,chewa
30710683,1,male,48,SCHOOL HEADMASTER,,3,3,NON-UNIVERSITY DIPLOMA,chewa
30710683,6,female,30,OTHER (SPECIFY),"""Women Group Chairperson """,4,27,jce,chewa
30710683,9,male,38,OTHER (SPECIFY),"""Lead farmer """,9,15,jce,chewa
30710683,3,male,26,OTHER (SPECIFY),VDC,2,20,jce,chewa
30710683,2,male,36,headman,,3,24,jce,chewa
30710683,4,male,44,RELIGIOUS LEADER,,14,36,jce,chewa
30710683,5,male,46,HEALTH WORKER,,23,7,msce,chewa
30710683,7,female,55,headman,,5,55,none,chewa
30710683,8,female,79,headman,,2,79,none,chewa
30710684,2,female,40,OTHER (SPECIFY),Women Community Leader,3,18,none,chewa
30710684,1,male,49,OTHER (SPECIFY),Compoundi Leader,20,25,none,yao
30710684,5,female,32,OTHER (SPECIFY),Clerk,4,4,msce,chewa
30710684,3,male,61,headman,,5,10,none,chewa
30710684,4,male,45,OTHER (SPECIFY),Head Clerk,2,9,msce,chewa
30711685,6,male,24,OTHER (SPECIFY),"""Secretary of Health Committee """,5,24,pslc,chewa
30711685,2,male,43,COUNSELOR TO HEADMAN,,14,42,none,chewa
30711685,1,male,50,OTHER (SPECIFY),"""Deputy head teacher """,20,8,NON-UNIVERSITY DIPLOMA,chewa
30711685,4,male,49,OTHER (SPECIFY),School  Committee  Chairperson,2,49,none,chewa
30711685,3,female,42,BUSINESS MAN/WOMAN,,6,42,none,chewa
30711685,5,male,39,OTHER (SPECIFY),"""Lead farmer """,3,16,none,chewa
30711685,8,male,44,RELIGIOUS LEADER,,17,25,none,chewa
30711685,7,male,56,OTHER (SPECIFY),"""VDC Chairperson """,15,40,none,chewa
30720686,2,male,37,RELIGIOUS LEADER,,5,37,none,chewa
30720686,7,female,40,OTHER (SPECIFY),"""Women Group Leader """,5,40,none,chewa
30720686,3,male,28,OTHER (SPECIFY),Youth Group Leader,8,24,pslc,chewa
30720686,8,female,30,SPOUSE OF HEADMAN,,4,4,jce,chewa
30720686,1,male,26,COUNSELOR TO HEADMAN,,3,26,none,chewa
30720686,9,female,44,COUNSELOR TO HEADMAN,,4,8,none,chewa
30720686,6,female,36,OTHER (SPECIFY),"""Health Committee Volunteer """,10,36,none,chewa
30720686,5,male,45,OTHER (SPECIFY),Lead Farmer,4,45,none,chewa
30720686,4,male,43,OTHER (SPECIFY),"""VDC Chairperson """,7,26,none,chewa
30801687,1,male,71,COUNSELOR TO HEADMAN,,15,71,none,nyanja
30801687,2,male,45,headman,,13,45,none,nyanja
30801687,9,female,42,OTHER (SPECIFY),"""VDC MEMBER """,1,42,msce,lomwe
30801687,7,male,45,headman,,9,45,none,lomwe
30801687,3,male,50,OTHER (SPECIFY),"""Village health committee Chairman """,10,50,pslc,nyanja
30801687,5,female,31,OTHER (SPECIFY),"""VDC Chairperson """,3,31,none,nyanja
30801687,4,male,71,RELIGIOUS LEADER,,40,40,jce,nyanja
30801687,8,female,47,OTHER (SPECIFY),"""Village health committee member """,10,47,none,nyanja
30801687,6,female,37,headman,,7,37,none,nyanja
30801688,6,male,63,headman,,4,58,none,chewa
30801688,1,male,53,headman,,22,52,none,chewa
30801688,3,female,35,OTHER (SPECIFY),School Committee,2,6,jce,chewa
30801688,5,male,57,OTHER (SPECIFY),VDC,10,55,none,chewa
30801688,7,male,64,headman,,45,52,none,chewa
30801688,4,female,44,OTHER (SPECIFY),Support group,5,44,none,chewa
30801688,2,female,34,OTHER (SPECIFY),VDC,2,34,jce,chewa
30801689,6,female,28,OTHER (SPECIFY),"""Lead Farmer """,5,28,pslc,lomwe
30801689,5,female,28,OTHER (SPECIFY),"""VDC MEMBER """,2,28,pslc,lomwe
30801689,1,male,58,headman,,14,58,none,lomwe
30801689,4,female,27,COUNSELOR TO HEADMAN,,2,27,jce,lomwe
30801689,3,male,39,OTHER (SPECIFY),"""VDC Chair """,2,39,none,lomwe
30801689,7,female,30,COUNSELOR TO HEADMAN,,2,30,pslc,lomwe
30801689,2,male,45,HEALTH WORKER,,19,14,msce,lomwe
30801690,3,male,49,OTHER (SPECIFY),"""Lead farmer """,8,30,none,chewa
30801690,2,male,71,OTHER (SPECIFY),"""VDC chairman """,1,46,none,chewa
30801690,5,female,37,OTHER (SPECIFY),"""VDC secretary """,3,36,none,chewa
30801690,6,female,36,RELIGIOUS LEADER,,2,36,none,chewa
30801690,4,female,30,HEALTH WORKER,,5,30,none,chewa
30801690,1,male,42,SPOUSE OF HEADMAN,,10,16,jce,chewa
30801691,5,male,28,COUNSELOR TO HEADMAN,,3,4,none,chewa
30801691,10,female,50,OTHER (SPECIFY),"""Community Policing member """,1,2,none,lomwe
30801691,3,male,27,OTHER (SPECIFY),"""health volunteer """,1,3,none,lomwe
30801691,8,female,34,OTHER (SPECIFY),"""Health volunteer """,1,2,msce,chewa
30801691,2,male,32,OTHER (SPECIFY),Community wale fair,1,2,pslc,lomwe
30801691,11,female,45,OTHER (SPECIFY),"""member of village development committee """,1,2,none,chewa
30801691,7,male,40,OTHER (SPECIFY),compound security gard,1,4,none,chewa
30801691,4,male,42,OTHER (SPECIFY),Estate worker,3,10,none,chewa
30801691,6,male,52,COUNSELOR TO HEADMAN,,1,2,pslc,chewa
30801691,9,female,29,SPOUSE OF HEADMAN,,2,4,none,lomwe
30801691,1,male,26,headman,,7,11,none,lomwe
30801692,2,male,69,OTHER (SPECIFY),vice chairman of DPP,1,43,jce,chewa
30801692,6,male,38,OTHER (SPECIFY),NICE chairman,2,38,none,chewa
30801692,5,male,50,OTHER (SPECIFY),VDC chairman,6,50,none,chewa
30801692,8,female,45,HEALTH WORKER,,8,45,none,chewa
30801692,7,male,68,OTHER (SPECIFY),Church leader CCAP,3,36,none,chewa
30801692,9,female,52,OTHER (SPECIFY),mzika yammudzi,52,52,none,chewa
30801692,4,male,56,OTHER (SPECIFY),Community police,3,56,none,chewa
30801692,10,female,35,OTHER (SPECIFY),Church leader vice chairlady Good Samaritan,3,38,none,chewa
30801692,1,male,62,headman,,30,62,msce,chewa
30801692,3,male,45,OTHER (SPECIFY),pastor church of christ,17,45,none,chewa
30801693,2,female,38,SPOUSE OF HEADMAN,,3,38,none,lomwe
30801693,3,male,33,HEALTH WORKER,,10,10,msce,lomwe
30801693,6,male,55,headman,,10,50,jce,lomwe
30801693,1,male,77,OTHER (SPECIFY),GVH,15,22,none,lomwe
30801693,5,male,61,headman,,2,61,none,lomwe
30801693,4,male,62,headman,,13,62,jce,nyanja
30802694,2,female,43,OTHER (SPECIFY),"""VDC chairlady """,3,33,pslc,chewa
30802694,4,male,41,SCHOOL HEADMASTER,,8,1,msce,chewa
30802694,7,female,42,OTHER (SPECIFY),"""Mother group chairlady """,3,42,pslc,chewa
30802694,5,male,50,RELIGIOUS LEADER,,6,30,jce,chewa
30802694,6,male,37,OTHER (SPECIFY),"""Secretary  to the village headman """,7,30,jce,chewa
30802694,1,female,52,HEALTH WORKER,,4,52,none,chewa
30802694,3,male,62,COUNSELOR TO HEADMAN,,10,62,pslc,chewa
30802694,8,male,34,HEALTH WORKER,,5,6,pslc,chewa
30802694,9,male,47,BUSINESS MAN/WOMAN,,10,47,pslc,chewa
30802695,1,male,42,headman,,15,42,none,chewa
30802695,5,female,36,OTHER (SPECIFY),"""emergency committee member """,1,36,pslc,chewa
30802695,6,female,36,SPOUSE OF HEADMAN,,15,36,none,chewa
30802695,3,female,25,OTHER (SPECIFY),"""Village health committee member """,3,25,jce,chewa
30802695,7,female,26,OTHER (SPECIFY),"""HIV councillor """,1,26,none,chewa
30802695,4,female,24,OTHER (SPECIFY),"""victim support unit chair """,1,24,none,chewa
30802695,2,male,34,OTHER (SPECIFY),"""Village member """,10,10,jce,chewa
30802696,1,male,34,OTHER (SPECIFY),"""VDC secretary """,1,34,pslc,chewa
30802696,10,male,23,OTHER (SPECIFY),VDC member,1,23,none,chewa
30802696,9,male,66,OTHER (SPECIFY),"""VDC secretary """,1,66,none,chewa
30802696,6,female,42,OTHER (SPECIFY),VDC member,2,42,none,chewa
30802696,3,female,35,OTHER (SPECIFY),"""Treasure Village Committee """,1,35,none,chewa
30802696,7,male,34,COUNSELOR TO HEADMAN,,6,34,jce,chewa
30802696,8,male,48,OTHER (SPECIFY),Polical leader,4,48,none,chewa
30802696,4,female,60,OTHER (SPECIFY),"""Village member """,60,60,none,chewa
30802696,5,female,28,OTHER (SPECIFY),"""Village Committee  member """,1,28,none,chewa
30802696,2,female,31,HEALTH WORKER,,11,11,none,chewa
30803697,1,male,35,headman,,2,35,none,chewa
30803697,7,male,60,OTHER (SPECIFY),"""Community Policing Chairman """,9,60,none,chewa
30803697,5,male,46,OTHER (SPECIFY),"""kAD  Chairman """,3,46,pslc,nyanja
30803697,2,male,45,headman,,10,45,pslc,chewa
30803697,6,female,36,OTHER (SPECIFY),"""VDC Chairperson """,5,36,pslc,chewa
30803697,4,male,51,OTHER (SPECIFY),"""School Committee Member """,12,29,pslc,lomwe
30803697,3,male,60,headman,,17,60,none,chewa
30803698,8,female,36,OTHER (SPECIFY),"""forum chairlady """,5,36,none,chewa
30803698,3,male,40,OTHER (SPECIFY),"""VDC chairman """,1,40,jce,chewa
30803698,1,male,52,OTHER (SPECIFY),"""lead farmer """,5,5,pslc,chewa
30803698,6,female,54,OTHER (SPECIFY),"""Mother group committee member """,4,30,none,chewa
30803698,2,male,38,OTHER (SPECIFY),"""VDC treasure """,1,38,jce,chewa
30803698,9,female,59,OTHER (SPECIFY),"""Nzika yammudzi """,59,59,none,chewa
30803698,7,female,49,OTHER (SPECIFY),Secretary WA zaumoyo,20,49,pslc,chewa
30803698,5,female,49,OTHER (SPECIFY),Chairlady zaumoyo,6,49,none,chewa
30803698,4,female,48,COUNSELOR TO HEADMAN,,2,32,none,chewa
30803699,2,female,40,SCHOOL TEACHER,,5,30,jce,lomwe
30803699,1,female,45,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,2,45,none,lomwe
30803699,4,female,48,COUNSELOR TO HEADMAN,,5,48,none,lomwe
30803699,7,male,29,BUSINESS MAN/WOMAN,,6,10,jce,lomwe
30803699,5,male,82,OTHER (SPECIFY),VDC MEMBER,5,40,pslc,lomwe
30803699,6,male,70,COUNSELOR TO HEADMAN,,10,70,jce,lomwe
30803699,3,female,60,COUNSELOR TO HEADMAN,,6,60,none,lomwe
30803699,8,male,39,OTHER (SPECIFY),farmer,20,21,none,lomwe
30804700,12,male,71,COUNSELOR TO HEADMAN,,2,52,none,chewa
30804700,7,male,29,OTHER (SPECIFY),"""Village member """,28,28,msce,chewa
30804700,8,female,45,OTHER (SPECIFY),"""Village member """,45,22,pslc,chewa
30804700,2,male,60,HEALTH WORKER,,5,10,none,chewa
30804700,3,female,50,OTHER (SPECIFY),VCD,2,50,none,chewa
30804700,6,male,48,COUNSELOR TO HEADMAN,,3,48,none,chewa
30804700,1,female,30,OTHER (SPECIFY),Village member,30,30,none,chewa
30804700,9,female,23,OTHER (SPECIFY),VDC,1,23,none,chewa
30804700,4,female,28,OTHER (SPECIFY),"""Village member """,28,28,none,chewa
30804700,5,male,40,OTHER (SPECIFY),Village member,40,40,msce,chewa
30804700,10,male,79,OTHER (SPECIFY),Political Chairman DPP,11,46,none,chewa
30804700,11,male,46,COUNSELOR TO HEADMAN,,1,26,none,chewa
30804701,4,male,58,RELIGIOUS LEADER,,37,22,pslc,lomwe
30804701,1,male,77,OTHER (SPECIFY),GVH,17,77,none,nkhonde
30804701,2,female,54,headman,,5,54,pslc,yao
30804701,8,male,74,OTHER (SPECIFY),"""Village Heath Committee Chairman """,20,74,none,yao
30804701,5,male,67,headman,,11,67,none,yao
30804701,6,male,53,headman,,4,53,none,yao
30804701,3,male,91,headman,,6,91,none,yao
30804701,7,male,34,OTHER (SPECIFY),"""Community Policing Chairman """,3,33,none,yao
30805702,1,male,32,OTHER (SPECIFY),"""VDC chairman """,1,14,none,chewa
30805702,2,male,49,HEALTH WORKER,,6,12,none,chewa
30805702,5,female,32,OTHER (SPECIFY),"""lead farmer """,3,32,none,chewa
30805702,4,female,38,RELIGIOUS LEADER,,3,38,pslc,chewa
30805702,3,male,28,COUNSELOR TO HEADMAN,,7,28,none,chewa
30805703,7,male,33,OTHER (SPECIFY),"""community police """,8,10,pslc,chewa
30805703,8,male,52,COUNSELOR TO HEADMAN,,2,25,none,chewa
30805703,6,male,50,COUNSELOR TO HEADMAN,,6,23,pslc,chewa
30805703,3,male,75,headman,,27,75,none,chewa
30805703,5,male,43,COUNSELOR TO HEADMAN,,8,22,none,chewa
30805703,4,male,67,COUNSELOR TO HEADMAN,,1,67,none,chewa
30805703,2,male,35,headman,,35,7,jce,chewa
30805703,1,male,40,headman,,16,40,pslc,chewa
30805704,2,male,46,OTHER (SPECIFY),chairman Forum,3,46,none,chewa
30805704,6,male,49,HEALTH WORKER,,17,49,none,chewa
30805704,4,female,36,OTHER (SPECIFY),"""Mother group Chair person """,36,2,none,chewa
30805704,1,male,81,headman,,10,40,jce,chewa
30805704,3,female,39,headman,,2,39,none,chewa
30805704,5,male,38,OTHER (SPECIFY),mzika ya mmudzi,38,38,none,chewa
30805705,5,female,25,OTHER (SPECIFY),"""Village health committee Chairman """,4,25,none,lomwe
30805705,3,male,51,headman,,5,57,none,lomwe
30805705,7,male,54,headman,,30,54,none,lomwe
30805705,1,male,43,OTHER (SPECIFY),GVH,1,43,pslc,nyanja
30805705,6,male,52,headman,,11,52,none,lomwe
30805705,4,male,62,headman,,3,62,none,lomwe
30805705,2,male,57,headman,,3,43,none,lomwe
30806706,3,male,68,headman,,1,17,none,chewa
30806706,8,female,40,BUSINESS MAN/WOMAN,,10,40,pslc,chewa
30806706,7,female,36,RELIGIOUS LEADER,,3,36,pslc,chewa
30806706,1,male,68,HEALTH WORKER,,1,41,none,chewa
30806706,6,male,33,OTHER (SPECIFY),"""Reed farmer """,5,12,none,chewa
30806706,5,male,46,headman,,14,14,none,chewa
30806706,2,male,39,OTHER (SPECIFY),VCD,4,39,jce,chewa
30806706,4,male,48,COUNSELOR TO HEADMAN,,3,48,none,chewa
30806707,2,male,58,headman,,20,58,none,lomwe
30806707,10,female,54,headman,,4,54,none,lomwe
30806707,5,male,35,OTHER (SPECIFY),"""Community policing chair """,10,35,none,lomwe
30806707,8,male,65,OTHER (SPECIFY),"""Village health committee member """,15,65,none,lomwe
30806707,1,male,47,headman,,2,47,none,lomwe
30806707,9,male,44,OTHER (SPECIFY),"""VDC member """,10,17,none,lomwe
30806707,11,male,34,OTHER (SPECIFY),"""VDC chairman """,4,54,pslc,lomwe
30806707,4,male,65,headman,,35,65,none,lomwe
30806707,7,male,57,headman,,5,57,none,lomwe
30806707,3,male,59,headman,,8,59,none,lomwe
30806707,6,female,41,OTHER (SPECIFY),"""Disaster preparedness committee chairperson """,3,35,none,lomwe
30806708,4,female,41,OTHER (SPECIFY),"""VDC secretary """,7,41,jce,chewa
30806708,6,male,28,COUNSELOR TO HEADMAN,,4,28,none,chewa
30806708,1,male,32,headman,,2,32,none,chewa
30806708,2,female,44,OTHER (SPECIFY),"""Village member """,44,44,none,chewa
30806708,3,female,32,HEALTH WORKER,,5,32,none,chewa
30806708,5,male,45,OTHER (SPECIFY),"""VDC member """,4,45,none,chewa
30806708,7,male,49,RELIGIOUS LEADER,,4,49,none,chewa
30806709,4,male,23,OTHER (SPECIFY),"""VDC MEMBER """,2,18,none,sena
30806709,1,male,38,OTHER (SPECIFY),"""VDC """,2,38,jce,nyanja
30806709,7,male,37,SPOUSE OF HEADMAN,,3,7,msce,nyanja
30806709,5,male,21,OTHER (SPECIFY),"""volunteer for health care """,2,21,none,nyanja
30806709,2,male,45,OTHER (SPECIFY),"""Community Policing Chairman """,4,45,none,chewa
30806709,3,male,42,OTHER (SPECIFY),"""Community Policing Chairman """,4,42,none,nyanja
30806709,6,male,21,OTHER (SPECIFY),"""Community Policing member """,2,21,none,chewa
30806709,8,female,42,headman,,14,42,none,nyanja
30806709,10,female,57,OTHER (SPECIFY),"""Health committee member """,7,57,none,lomwe
30806709,9,female,49,OTHER (SPECIFY),"""Health Committee chair """,7,49,none,sena
30820710,6,female,44,RELIGIOUS LEADER,,4,7,none,chewa
30820710,8,female,37,RELIGIOUS LEADER,,1,4,jce,chewa
30820710,3,female,55,RELIGIOUS LEADER,,6,7,none,chewa
30820710,2,female,40,OTHER (SPECIFY),member,9,9,none,chewa
30820710,1,female,33,OTHER (SPECIFY),member,3,3,jce,chewa
30820710,5,female,35,OTHER (SPECIFY),Member,13,13,jce,chewa
30820710,4,female,54,OTHER (SPECIFY),"""community Volunteer """,2,5,jce,chewa
30820710,7,female,49,OTHER (SPECIFY),Civil servant,24,23,jce,chewa
30901711,6,male,32,OTHER (SPECIFY),VDC,2,32,jce,chewa
30901711,5,male,48,OTHER (SPECIFY),police forum,5,33,none,yao
30901711,2,male,38,headman,,0,45,none,chewa
30901711,7,female,38,OTHER (SPECIFY),"""member """,38,38,none,chewa
30901711,3,female,22,OTHER (SPECIFY),"""member """,22,22,none,chewa
30901711,1,male,41,headman,,1,41,none,chewa
30901711,4,male,32,OTHER (SPECIFY),member,36,36,jce,chewa
30901712,6,male,49,headman,,20,49,none,nyanja
30901712,7,male,50,OTHER (SPECIFY),"""VDC Chair """,2,50,jce,nyanja
30901712,2,male,59,OTHER (SPECIFY),"""Lead Farmer """,3,59,none,nyanja
30901712,8,male,37,OTHER (SPECIFY),"""GVH Kasonya """,4,33,none,nyanja
30901712,5,male,33,headman,,11,33,none,nyanja
30901712,3,female,42,OTHER (SPECIFY),"""Lead Farmer """,3,42,none,nyanja
30901712,1,male,40,OTHER (SPECIFY),"""Community Policing Chairman """,2,40,none,chewa
30901712,4,male,50,OTHER (SPECIFY),"""volunteer health worker """,2,25,none,nyanja
30901713,7,female,46,OTHER (SPECIFY),VDC,4,46,pslc,chewa
30901713,1,female,33,HEALTH WORKER,,2,33,none,chewa
30901713,4,male,34,OTHER (SPECIFY),VDC,2,34,none,chewa
30901713,6,female,39,OTHER (SPECIFY),VDC,2,39,none,chewa
30901713,3,female,37,HEALTH WORKER,,5,37,pslc,chewa
30901713,2,female,29,HEALTH WORKER,,3,29,none,chewa
30901713,5,male,35,OTHER (SPECIFY),VDC,2,35,pslc,chewa
30901714,5,male,33,COUNSELOR TO HEADMAN,,6,33,none,lomwe
30901714,6,male,35,HEALTH WORKER,,8,35,pslc,lomwe
30901714,2,male,50,headman,,16,50,none,lomwe
30901714,4,male,28,headman,,1,5,jce,lomwe
30901714,1,male,67,headman,,42,67,none,lomwe
30901714,7,male,35,OTHER (SPECIFY),"""VDC Chair """,2,35,none,lomwe
30901714,3,male,30,headman,,21,30,none,lomwe
30901715,1,male,78,headman,,30,78,none,chewa
30901715,7,male,36,OTHER (SPECIFY),"""Chairman Child protection """,3,36,jce,chewa
30901715,2,male,39,COUNSELOR TO HEADMAN,,5,39,jce,chewa
30901715,3,male,34,OTHER (SPECIFY),"""CBO member """,3,34,jce,chewa
30901715,5,female,48,OTHER (SPECIFY),"""Chairlady """,1,48,none,chewa
30901715,4,female,30,BUSINESS MAN/WOMAN,,4,11,none,chewa
30901715,6,female,40,HEALTH WORKER,,10,40,none,chewa
30901716,5,male,48,headman,,20,48,none,lomwe
30901716,4,male,30,HEALTH WORKER,,3,30,jce,lomwe
30901716,7,male,36,headman,,15,36,none,lomwe
30901716,6,male,57,headman,,22,57,none,lomwe
30901716,2,female,41,COUNSELOR TO HEADMAN,,4,41,pslc,lomwe
30901716,3,male,41,headman,,8,41,none,lomwe
30901716,1,male,39,OTHER (SPECIFY),"""GVH """,2,39,jce,lomwe
30901716,8,male,30,OTHER (SPECIFY),"""community policing chair """,2,30,none,lomwe
30901717,3,male,38,OTHER (SPECIFY),"""VDC member """,2,38,jce,chewa
30901717,1,female,25,OTHER (SPECIFY),"""VCPC member Kuona ngozi zodza mwadzidzidzi """,1,10,jce,chewa
30901717,6,male,55,headman,,6,32,none,chewa
30901717,5,male,56,RELIGIOUS LEADER,,56,5,none,chewa
30901717,4,male,34,HEALTH WORKER,,8,34,jce,chewa
30901717,7,male,52,OTHER (SPECIFY),"""Lead Farmer """,1,52,none,chewa
30901717,2,female,21,OTHER (SPECIFY),"""Village member """,21,21,none,chewa
30901718,3,male,45,HEALTH WORKER,,10,45,none,chewa
30901718,5,female,55,headman,,10,55,none,lomwe
30901718,4,male,44,COUNSELOR TO HEADMAN,,1,44,none,lomwe
30901718,1,male,65,COUNSELOR TO HEADMAN,,10,44,none,chewa
30901718,2,female,25,OTHER (SPECIFY),Nursery teacher,8,25,none,chewa
30901719,1,male,45,headman,,10,45,jce,chewa
30901719,4,male,41,COUNSELOR TO HEADMAN,,5,41,none,chewa
30901719,6,female,28,OTHER (SPECIFY),"""VDC member """,2,28,none,chewa
30901719,5,female,40,OTHER (SPECIFY),"""Secretary village """,4,40,jce,chewa
30901719,3,male,43,COUNSELOR TO HEADMAN,,3,43,none,chewa
30901719,2,male,32,COUNSELOR TO HEADMAN,,3,32,jce,chewa
30901720,3,male,62,OTHER (SPECIFY),"""Community policing chair """,2,62,pslc,lomwe
30901720,4,female,32,OTHER (SPECIFY),"""VDC member """,3,32,none,lomwe
30901720,2,male,41,OTHER (SPECIFY),"""Village health committee member """,5,41,pslc,lomwe
30901720,1,male,34,headman,,10,34,jce,lomwe
30901720,8,female,32,OTHER (SPECIFY),"""Disaster preparedness committee chairperson """,1,32,none,lomwe
30901720,6,male,74,COUNSELOR TO HEADMAN,,5,74,pslc,lomwe
30901720,7,male,48,OTHER (SPECIFY),"""child protection chairman """,1,48,pslc,lomwe
30901720,5,female,35,OTHER (SPECIFY),"""VDC chairperson """,3,35,jce,lomwe
30901721,2,female,42,OTHER (SPECIFY),VDC chairlady,2,42,pslc,chewa
30901721,4,male,57,RELIGIOUS LEADER,,15,57,none,chewa
30901721,1,male,67,headman,,39,67,none,chewa
30901721,5,female,25,HEALTH WORKER,,3,25,none,chewa
30901721,3,female,47,COUNSELOR TO HEADMAN,,5,47,none,chewa
30901722,7,female,24,OTHER (SPECIFY),"""Community advisor """,1,24,jce,lomwe
30901722,4,male,50,COUNSELOR TO HEADMAN,,2,50,none,lomwe
30901722,6,male,59,OTHER (SPECIFY),"""Volunteer for health """,12,59,none,lomwe
30901722,3,male,32,OTHER (SPECIFY),"""Community Policing Chairman """,2,4,none,lomwe
