case_id,hhid,hh_q0a,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q02_1,hh_q02_2,hh_q02_2oth,hh_q02_3,hh_q03a,hh_q03b
312047990180,5e2ed92140ae4f4292c1c9bb24aec70b,Food Transfers/Gifts,No,,,,,,,,,
312047990180,5e2ed92140ae4f4292c1c9bb24aec70b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990197,a16c9efadd3f48f1aa3283f9b3da4b0d,Cash Transfers/Gifts,No,,,,,,,,,
312047990197,a16c9efadd3f48f1aa3283f9b3da4b0d,Food Transfers/Gifts,No,,,,,,,,,
312047990197,a16c9efadd3f48f1aa3283f9b3da4b0d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990213,77a31e141474412d8d1a72265751a215,Cash Transfers/Gifts,No,,,,,,,,,
312047990213,77a31e141474412d8d1a72265751a215,Food Transfers/Gifts,No,,,,,,,,,
312047990213,77a31e141474412d8d1a72265751a215,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990262,95d75f36ec2f4b7cbae59221f397549f,Cash Transfers/Gifts,No,,,,,,,,,
312047990262,95d75f36ec2f4b7cbae59221f397549f,Food Transfers/Gifts,No,,,,,,,,,
312047990262,95d75f36ec2f4b7cbae59221f397549f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990278,909d768aeae14fde83b1a70519f2087b,Cash Transfers/Gifts,No,,,,,,,,,
312047990278,909d768aeae14fde83b1a70519f2087b,Food Transfers/Gifts,No,,,,,,,,,
312047990278,909d768aeae14fde83b1a70519f2087b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990295,3b68024ad106458db617a3b7c772b7d1,Cash Transfers/Gifts,No,,,,,,,,,
312047990295,3b68024ad106458db617a3b7c772b7d1,Food Transfers/Gifts,No,,,,,,,,,
312047990295,3b68024ad106458db617a3b7c772b7d1,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990311,5d77c4ae3a2b4f60a7cffc666f8811f9,Cash Transfers/Gifts,No,,,,,,,,,
312047990311,5d77c4ae3a2b4f60a7cffc666f8811f9,Food Transfers/Gifts,No,,,,,,,,,
312047990311,5d77c4ae3a2b4f60a7cffc666f8811f9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312047990327,435a1b2d6f1f4f78a3944f9ed2be3c3c,Cash Transfers/Gifts,No,,,,,,,,,
312047990327,435a1b2d6f1f4f78a3944f9ed2be3c3c,Food Transfers/Gifts,No,,,,,,,,,
312047990327,435a1b2d6f1f4f78a3944f9ed2be3c3c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000008,72725b4e69414ef49d2d998b7d4dcb20,Cash Transfers/Gifts,No,,,,,,,,,
312048000008,72725b4e69414ef49d2d998b7d4dcb20,Food Transfers/Gifts,No,,,,,,,,,
312048000008,72725b4e69414ef49d2d998b7d4dcb20,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000016,54b09c2d3c174d0cbf4f98f42c875cd7,Cash Transfers/Gifts,Yes,1000,0,0,no,,,,1,2
312048000016,54b09c2d3c174d0cbf4f98f42c875cd7,Food Transfers/Gifts,No,,,,,,,,,
312048000016,54b09c2d3c174d0cbf4f98f42c875cd7,Non-Food In-Kind Transfers/Gifts,Yes,2200,0,0,,,,,1,2
312048000024,ce80981814fe4eeb864b0b537081a61b,Cash Transfers/Gifts,No,,,,,,,,,
312048000024,ce80981814fe4eeb864b0b537081a61b,Food Transfers/Gifts,No,,,,,,,,,
312048000024,ce80981814fe4eeb864b0b537081a61b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000033,1bc716b275064b378ef1505bd8c20a01,Cash Transfers/Gifts,No,,,,,,,,,
312048000033,1bc716b275064b378ef1505bd8c20a01,Food Transfers/Gifts,Yes,2500,0,0,,,,,1,2
312048000033,1bc716b275064b378ef1505bd8c20a01,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000041,ba00248917f149d08dd97419409a3832,Cash Transfers/Gifts,No,,,,,,,,,
312048000041,ba00248917f149d08dd97419409a3832,Food Transfers/Gifts,No,,,,,,,,,
312048000041,ba00248917f149d08dd97419409a3832,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000049,657e9927d86e46198baa0c94dce7c770,Cash Transfers/Gifts,No,,,,,,,,,
312048000049,657e9927d86e46198baa0c94dce7c770,Food Transfers/Gifts,No,,,,,,,,,
312048000049,657e9927d86e46198baa0c94dce7c770,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000057,a66e3ec26a87451e801408fd1a2d5124,Cash Transfers/Gifts,No,,,,,,,,,
312048000057,a66e3ec26a87451e801408fd1a2d5124,Food Transfers/Gifts,No,,,,,,,,,
312048000057,a66e3ec26a87451e801408fd1a2d5124,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000066,9c8b1be5b43a46bb9f434f32e25d2954,Cash Transfers/Gifts,No,,,,,,,,,
312048000066,9c8b1be5b43a46bb9f434f32e25d2954,Food Transfers/Gifts,No,,,,,,,,,
312048000066,9c8b1be5b43a46bb9f434f32e25d2954,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000074,752d968ccd0341778938283e1e16f58e,Cash Transfers/Gifts,No,,,,,,,,,
312048000074,752d968ccd0341778938283e1e16f58e,Food Transfers/Gifts,No,,,,,,,,,
312048000074,752d968ccd0341778938283e1e16f58e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000082,67178e0243ac46fbb53afaa19db55675,Cash Transfers/Gifts,No,,,,,,,,,
312048000082,67178e0243ac46fbb53afaa19db55675,Food Transfers/Gifts,No,,,,,,,,,
312048000082,67178e0243ac46fbb53afaa19db55675,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000091,eb4eceefc83d4ee1932d5b04439a4571,Cash Transfers/Gifts,No,,,,,,,,,
312048000091,eb4eceefc83d4ee1932d5b04439a4571,Food Transfers/Gifts,No,,,,,,,,,
312048000091,eb4eceefc83d4ee1932d5b04439a4571,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000099,c023891b55804dc1945c79c12edc4157,Cash Transfers/Gifts,No,,,,,,,,,
312048000099,c023891b55804dc1945c79c12edc4157,Food Transfers/Gifts,Yes,2000,0,0,,,,,1,
312048000099,c023891b55804dc1945c79c12edc4157,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000107,3d6c80079e3f46649966f45af843c756,Cash Transfers/Gifts,No,,,,,,,,,
312048000107,3d6c80079e3f46649966f45af843c756,Food Transfers/Gifts,No,,,,,,,,,
312048000107,3d6c80079e3f46649966f45af843c756,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000116,bc066ea660e14165871aa93e90c5ba50,Cash Transfers/Gifts,No,,,,,,,,,
312048000116,bc066ea660e14165871aa93e90c5ba50,Food Transfers/Gifts,No,,,,,,,,,
312048000116,bc066ea660e14165871aa93e90c5ba50,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000124,3a53826c30d64494b22dfb2e9e2bb01f,Cash Transfers/Gifts,No,,,,,,,,,
312048000124,3a53826c30d64494b22dfb2e9e2bb01f,Food Transfers/Gifts,No,,,,,,,,,
312048000124,3a53826c30d64494b22dfb2e9e2bb01f,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048000132,b66ad5fec21949f5b0194f2b967383b3,Cash Transfers/Gifts,No,,,,,,,,,
312048000132,b66ad5fec21949f5b0194f2b967383b3,Food Transfers/Gifts,No,,,,,,,,,
312048000132,b66ad5fec21949f5b0194f2b967383b3,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010026,7c758e05ff5e42d2a4201ff13f1a38ad,Cash Transfers/Gifts,No,,,,,,,,,
312048010026,7c758e05ff5e42d2a4201ff13f1a38ad,Food Transfers/Gifts,No,,,,,,,,,
312048010026,7c758e05ff5e42d2a4201ff13f1a38ad,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010052,d5c5298d41c644c6a45a61e4678e5fb9,Cash Transfers/Gifts,No,,,,,,,,,
312048010052,d5c5298d41c644c6a45a61e4678e5fb9,Food Transfers/Gifts,No,,,,,,,,,
312048010052,d5c5298d41c644c6a45a61e4678e5fb9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010078,2ffd6dc7ae43411ea685ed9f37b70dbc,Cash Transfers/Gifts,No,,,,,,,,,
312048010078,2ffd6dc7ae43411ea685ed9f37b70dbc,Food Transfers/Gifts,Yes,2000,0,0,,,,,1,
312048010078,2ffd6dc7ae43411ea685ed9f37b70dbc,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010131,1dbd0dbd3fe143d0be07b3292df3a76c,Cash Transfers/Gifts,No,,,,,,,,,
312048010131,1dbd0dbd3fe143d0be07b3292df3a76c,Food Transfers/Gifts,No,,,,,,,,,
312048010131,1dbd0dbd3fe143d0be07b3292df3a76c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010157,459c678d54e84f5995c383ff4bb457ba,Cash Transfers/Gifts,No,,,,,,,,,
312048010157,459c678d54e84f5995c383ff4bb457ba,Food Transfers/Gifts,No,,,,,,,,,
312048010157,459c678d54e84f5995c383ff4bb457ba,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010183,3f7465f5699846e280fd56725da8465d,Cash Transfers/Gifts,No,,,,,,,,,
312048010183,3f7465f5699846e280fd56725da8465d,Food Transfers/Gifts,No,,,,,,,,,
312048010183,3f7465f5699846e280fd56725da8465d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010236,838abd6f5ab4428c93fe9c555c05c0e2,Cash Transfers/Gifts,No,,,,,,,,,
312048010236,838abd6f5ab4428c93fe9c555c05c0e2,Food Transfers/Gifts,No,,,,,,,,,
312048010236,838abd6f5ab4428c93fe9c555c05c0e2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010262,1b40e42135ca4c56ab1da2b3aee27b20,Cash Transfers/Gifts,No,,,,,,,,,
312048010262,1b40e42135ca4c56ab1da2b3aee27b20,Food Transfers/Gifts,No,,,,,,,,,
312048010262,1b40e42135ca4c56ab1da2b3aee27b20,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010288,c4dc274cf4304ffb965d84a5db17f30a,Cash Transfers/Gifts,No,,,,,,,,,
312048010288,c4dc274cf4304ffb965d84a5db17f30a,Food Transfers/Gifts,No,,,,,,,,,
312048010288,c4dc274cf4304ffb965d84a5db17f30a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010340,3a3deabcf040488f816ba158055739f9,Cash Transfers/Gifts,No,,,,,,,,,
312048010340,3a3deabcf040488f816ba158055739f9,Food Transfers/Gifts,No,,,,,,,,,
312048010340,3a3deabcf040488f816ba158055739f9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010366,8bd21a21316b464a9c2f701ed56b2b88,Cash Transfers/Gifts,No,,,,,,,,,
312048010366,8bd21a21316b464a9c2f701ed56b2b88,Food Transfers/Gifts,No,,,,,,,,,
312048010366,8bd21a21316b464a9c2f701ed56b2b88,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010393,9c9349c0512b49ca91cb80ee56217262,Cash Transfers/Gifts,No,,,,,,,,,
312048010393,9c9349c0512b49ca91cb80ee56217262,Food Transfers/Gifts,No,,,,,,,,,
312048010393,9c9349c0512b49ca91cb80ee56217262,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010445,1e372acbc421471481f2fdac53bfa22e,Cash Transfers/Gifts,No,,,,,,,,,
312048010445,1e372acbc421471481f2fdac53bfa22e,Food Transfers/Gifts,No,,,,,,,,,
312048010445,1e372acbc421471481f2fdac53bfa22e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010471,b12ab118cce647419157b3f88696b91e,Cash Transfers/Gifts,No,,,,,,,,,
312048010471,b12ab118cce647419157b3f88696b91e,Food Transfers/Gifts,No,,,,,,,,,
312048010471,b12ab118cce647419157b3f88696b91e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010497,3fa299e58ef541b6a56bc8b2bf9df014,Cash Transfers/Gifts,No,,,,,,,,,
312048010497,3fa299e58ef541b6a56bc8b2bf9df014,Food Transfers/Gifts,No,,,,,,,,,
312048010497,3fa299e58ef541b6a56bc8b2bf9df014,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048010549,29de6e860b964575bb821ce1f9a6e2bd,Cash Transfers/Gifts,No,,,,,,,,,
312048010549,29de6e860b964575bb821ce1f9a6e2bd,Food Transfers/Gifts,No,,,,,,,,,
312048010549,29de6e860b964575bb821ce1f9a6e2bd,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020008,8843d2502419426893a5d06b447d6753,Cash Transfers/Gifts,No,,,,,,,,,
312048020008,8843d2502419426893a5d06b447d6753,Food Transfers/Gifts,No,,,,,,,,,
312048020008,8843d2502419426893a5d06b447d6753,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020030,6914cb58763e425b88068bbcb40810ec,Cash Transfers/Gifts,No,,,,,,,,,
312048020030,6914cb58763e425b88068bbcb40810ec,Food Transfers/Gifts,Yes,2000,0,0,,,,,1,2
312048020030,6914cb58763e425b88068bbcb40810ec,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020051,a1567d976b854774a913fc25b7f95ddb,Cash Transfers/Gifts,No,,,,,,,,,
312048020051,a1567d976b854774a913fc25b7f95ddb,Food Transfers/Gifts,Yes,10000,0,0,,,,,1,
312048020051,a1567d976b854774a913fc25b7f95ddb,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020073,0c0383c616dd4beeb0f17eee719d05c8,Cash Transfers/Gifts,No,,,,,,,,,
312048020073,0c0383c616dd4beeb0f17eee719d05c8,Food Transfers/Gifts,No,,,,,,,,,
312048020073,0c0383c616dd4beeb0f17eee719d05c8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020094,62f0dcb284e94018b2fbddc909b98fe1,Cash Transfers/Gifts,No,,,,,,,,,
312048020094,62f0dcb284e94018b2fbddc909b98fe1,Food Transfers/Gifts,No,,,,,,,,,
312048020094,62f0dcb284e94018b2fbddc909b98fe1,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020116,15baa47d9fe54759922135fa3edc63a2,Cash Transfers/Gifts,No,,,,,,,,,
312048020116,15baa47d9fe54759922135fa3edc63a2,Food Transfers/Gifts,No,,,,,,,,,
312048020116,15baa47d9fe54759922135fa3edc63a2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020137,67165b66a2b14fa3a46d8d29cd59411e,Cash Transfers/Gifts,No,,,,,,,,,
312048020137,67165b66a2b14fa3a46d8d29cd59411e,Food Transfers/Gifts,No,,,,,,,,,
312048020137,67165b66a2b14fa3a46d8d29cd59411e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020158,372a6c62c6e84e2dbb05b50c39b4d108,Cash Transfers/Gifts,No,,,,,,,,,
312048020158,372a6c62c6e84e2dbb05b50c39b4d108,Food Transfers/Gifts,No,,,,,,,,,
312048020158,372a6c62c6e84e2dbb05b50c39b4d108,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020180,49d635ef549349cdb1d14dc4be782ebf,Cash Transfers/Gifts,No,,,,,,,,,
312048020180,49d635ef549349cdb1d14dc4be782ebf,Food Transfers/Gifts,No,,,,,,,,,
312048020180,49d635ef549349cdb1d14dc4be782ebf,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020201,e16073ffd8a541cbb6f170c0baa5ef6c,Cash Transfers/Gifts,No,,,,,,,,,
312048020201,e16073ffd8a541cbb6f170c0baa5ef6c,Food Transfers/Gifts,No,,,,,,,,,
312048020201,e16073ffd8a541cbb6f170c0baa5ef6c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020223,e94aa3a43bdb4938a0bdff420e654d3a,Cash Transfers/Gifts,No,,,,,,,,,
312048020223,e94aa3a43bdb4938a0bdff420e654d3a,Food Transfers/Gifts,No,,,,,,,,,
312048020223,e94aa3a43bdb4938a0bdff420e654d3a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020244,4ae8159a592e4597b75e45a3ce941d19,Cash Transfers/Gifts,No,,,,,,,,,
312048020244,4ae8159a592e4597b75e45a3ce941d19,Food Transfers/Gifts,No,,,,,,,,,
312048020244,4ae8159a592e4597b75e45a3ce941d19,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020266,f4107dbdcf624e6a940b35510ec5044b,Cash Transfers/Gifts,No,,,,,,,,,
312048020266,f4107dbdcf624e6a940b35510ec5044b,Food Transfers/Gifts,No,,,,,,,,,
312048020266,f4107dbdcf624e6a940b35510ec5044b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020287,0cba9c9ef2e44d939b69b17cbf8bf875,Cash Transfers/Gifts,No,,,,,,,,,
312048020287,0cba9c9ef2e44d939b69b17cbf8bf875,Food Transfers/Gifts,Yes,2000,0,0,,,,,2,
312048020287,0cba9c9ef2e44d939b69b17cbf8bf875,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020309,04f9e91fa62840a79fc222e578942b2b,Cash Transfers/Gifts,Yes,6000,0,0,no,,,,1,
312048020309,04f9e91fa62840a79fc222e578942b2b,Food Transfers/Gifts,No,,,,,,,,,
312048020309,04f9e91fa62840a79fc222e578942b2b,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048020330,5a6c853cf11c4a4d95acf541c206d074,Cash Transfers/Gifts,No,,,,,,,,,
312048020330,5a6c853cf11c4a4d95acf541c206d074,Food Transfers/Gifts,No,,,,,,,,,
312048020330,5a6c853cf11c4a4d95acf541c206d074,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030013,fc7b0825fb094ec4b7997ced472e9d05,Cash Transfers/Gifts,No,,,,,,,,,
312048030013,fc7b0825fb094ec4b7997ced472e9d05,Food Transfers/Gifts,No,,,,,,,,,
312048030013,fc7b0825fb094ec4b7997ced472e9d05,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030038,4e3938fde9ec4335be9aa8114f88eb7e,Cash Transfers/Gifts,No,,,,,,,,,
312048030038,4e3938fde9ec4335be9aa8114f88eb7e,Food Transfers/Gifts,No,,,,,,,,,
312048030038,4e3938fde9ec4335be9aa8114f88eb7e,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030075,fa2a0733fcd043849c86b74f4e258f73,Cash Transfers/Gifts,No,,,,,,,,,
312048030075,fa2a0733fcd043849c86b74f4e258f73,Food Transfers/Gifts,No,,,,,,,,,
312048030075,fa2a0733fcd043849c86b74f4e258f73,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030189,a34b513e91f6400fa6c2857bcb23a4e8,Cash Transfers/Gifts,No,,,,,,,,,
312048030189,a34b513e91f6400fa6c2857bcb23a4e8,Food Transfers/Gifts,No,,,,,,,,,
312048030189,a34b513e91f6400fa6c2857bcb23a4e8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030226,5ef068bb20c240bab540f808911c7384,Cash Transfers/Gifts,No,,,,,,,,,
312048030226,5ef068bb20c240bab540f808911c7384,Food Transfers/Gifts,No,,,,,,,,,
312048030226,5ef068bb20c240bab540f808911c7384,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030264,1041bcf479d142a9a559aeef04ab664c,Cash Transfers/Gifts,No,,,,,,,,,
312048030264,1041bcf479d142a9a559aeef04ab664c,Food Transfers/Gifts,No,,,,,,,,,
312048030264,1041bcf479d142a9a559aeef04ab664c,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,Cash Transfers/Gifts,No,,,,,,,,,
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,Food Transfers/Gifts,No,,,,,,,,,
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030377,77dfde720c5e4b95ba2076669619a915,Cash Transfers/Gifts,No,,,,,,,,,
312048030377,77dfde720c5e4b95ba2076669619a915,Food Transfers/Gifts,No,,,,,,,,,
312048030377,77dfde720c5e4b95ba2076669619a915,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030415,a1f392fc72f54eae98c12852bac836ea,Cash Transfers/Gifts,No,,,,,,,,,
312048030415,a1f392fc72f54eae98c12852bac836ea,Food Transfers/Gifts,No,,,,,,,,,
312048030415,a1f392fc72f54eae98c12852bac836ea,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030490,27a295f9d59343f7bdc636c1fd52c6ee,Cash Transfers/Gifts,No,,,,,,,,,
312048030490,27a295f9d59343f7bdc636c1fd52c6ee,Food Transfers/Gifts,No,,,,,,,,,
312048030490,27a295f9d59343f7bdc636c1fd52c6ee,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030528,ac8550a7fa114d838af232648d8e5eb7,Cash Transfers/Gifts,No,,,,,,,,,
312048030528,ac8550a7fa114d838af232648d8e5eb7,Food Transfers/Gifts,No,,,,,,,,,
312048030528,ac8550a7fa114d838af232648d8e5eb7,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030566,148f17f4cf0746ec9c2551b277fbcac0,Cash Transfers/Gifts,No,,,,,,,,,
312048030566,148f17f4cf0746ec9c2551b277fbcac0,Food Transfers/Gifts,No,,,,,,,,,
312048030566,148f17f4cf0746ec9c2551b277fbcac0,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030641,c1e8337a14c047cfa9d676ef108d04e9,Cash Transfers/Gifts,No,,,,,,,,,
312048030641,c1e8337a14c047cfa9d676ef108d04e9,Food Transfers/Gifts,No,,,,,,,,,
312048030641,c1e8337a14c047cfa9d676ef108d04e9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030679,6da08e5e098f4edd83ccb9f4d224c5a4,Cash Transfers/Gifts,No,,,,,,,,,
312048030679,6da08e5e098f4edd83ccb9f4d224c5a4,Food Transfers/Gifts,No,,,,,,,,,
312048030679,6da08e5e098f4edd83ccb9f4d224c5a4,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030716,845cd4090eaa48d89fddfd7e0884e0c5,Cash Transfers/Gifts,No,,,,,,,,,
312048030716,845cd4090eaa48d89fddfd7e0884e0c5,Food Transfers/Gifts,No,,,,,,,,,
312048030716,845cd4090eaa48d89fddfd7e0884e0c5,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048030792,28872b3f267c4128a268c5d97e0f2fa6,Cash Transfers/Gifts,No,,,,,,,,,
312048030792,28872b3f267c4128a268c5d97e0f2fa6,Food Transfers/Gifts,No,,,,,,,,,
312048030792,28872b3f267c4128a268c5d97e0f2fa6,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040012,fd508f77a4064a928d2fc2cd6db679d8,Cash Transfers/Gifts,No,,,,,,,,,
312048040012,fd508f77a4064a928d2fc2cd6db679d8,Food Transfers/Gifts,No,,,,,,,,,
312048040012,fd508f77a4064a928d2fc2cd6db679d8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040024,f2cb8d4c553e4894984c19752973ae02,Cash Transfers/Gifts,No,,,,,,,,,
312048040024,f2cb8d4c553e4894984c19752973ae02,Food Transfers/Gifts,No,,,,,,,,,
312048040024,f2cb8d4c553e4894984c19752973ae02,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040036,fffaa977174c43d79793cf945b57f948,Cash Transfers/Gifts,No,,,,,,,,,
312048040036,fffaa977174c43d79793cf945b57f948,Food Transfers/Gifts,No,,,,,,,,,
312048040036,fffaa977174c43d79793cf945b57f948,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040049,eaa5e8827b054aef86a4e5445356f3af,Cash Transfers/Gifts,No,,,,,,,,,
312048040049,eaa5e8827b054aef86a4e5445356f3af,Food Transfers/Gifts,No,,,,,,,,,
312048040049,eaa5e8827b054aef86a4e5445356f3af,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040061,a474b364db814b01b0cbfb811d2f4ded,Cash Transfers/Gifts,No,,,,,,,,,
312048040061,a474b364db814b01b0cbfb811d2f4ded,Food Transfers/Gifts,No,,,,,,,,,
312048040061,a474b364db814b01b0cbfb811d2f4ded,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040073,000d1d26325d4f73a2ffbb8a99ab4752,Cash Transfers/Gifts,No,,,,,,,,,
312048040073,000d1d26325d4f73a2ffbb8a99ab4752,Food Transfers/Gifts,No,,,,,,,,,
312048040073,000d1d26325d4f73a2ffbb8a99ab4752,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040085,c0da225a39224d65a38c3d69ac03f6ff,Cash Transfers/Gifts,Yes,3000,0,0,no,,,,1,2
312048040085,c0da225a39224d65a38c3d69ac03f6ff,Food Transfers/Gifts,Yes,1000,0,0,,,,,1,2
312048040085,c0da225a39224d65a38c3d69ac03f6ff,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040097,6b3436903ee64e3e9a95b2e38218052a,Cash Transfers/Gifts,No,,,,,,,,,
312048040097,6b3436903ee64e3e9a95b2e38218052a,Food Transfers/Gifts,No,,,,,,,,,
312048040097,6b3436903ee64e3e9a95b2e38218052a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040110,b226e705fefb44918c7f47b0343426c2,Cash Transfers/Gifts,No,,,,,,,,,
312048040110,b226e705fefb44918c7f47b0343426c2,Food Transfers/Gifts,No,,,,,,,,,
312048040110,b226e705fefb44918c7f47b0343426c2,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040122,8d2bf763e3904809a713e64bf5770c8d,Cash Transfers/Gifts,No,,,,,,,,,
312048040122,8d2bf763e3904809a713e64bf5770c8d,Food Transfers/Gifts,No,,,,,,,,,
312048040122,8d2bf763e3904809a713e64bf5770c8d,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040134,ca17c873f0f546198d674a026bb861b9,Cash Transfers/Gifts,No,,,,,,,,,
312048040134,ca17c873f0f546198d674a026bb861b9,Food Transfers/Gifts,No,,,,,,,,,
312048040134,ca17c873f0f546198d674a026bb861b9,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040146,e04aeb8ce3ae46ba9c7332b396bb8807,Cash Transfers/Gifts,No,,,,,,,,,
312048040146,e04aeb8ce3ae46ba9c7332b396bb8807,Food Transfers/Gifts,No,,,,,,,,,
312048040146,e04aeb8ce3ae46ba9c7332b396bb8807,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040158,0115d686d2f14d71941ba991803cb7e8,Cash Transfers/Gifts,No,,,,,,,,,
312048040158,0115d686d2f14d71941ba991803cb7e8,Food Transfers/Gifts,No,,,,,,,,,
312048040158,0115d686d2f14d71941ba991803cb7e8,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040171,d6d178ef36c449549061be4fc06ecb0a,Cash Transfers/Gifts,No,,,,,,,,,
312048040171,d6d178ef36c449549061be4fc06ecb0a,Food Transfers/Gifts,No,,,,,,,,,
312048040171,d6d178ef36c449549061be4fc06ecb0a,Non-Food In-Kind Transfers/Gifts,No,,,,,,,,,
312048040183,5b85b6dcf076416e94caca4e2f8cfdb3,Cash Transfers/Gifts,Yes,4000,0,0,no,,,,1,2
312048040183,5b85b6dcf076416e94caca4e2f8cfdb3,Food Transfers/Gifts,Yes,1200,0,0,,,,,1,2
