case_id,hhid,ag_s0a,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_oth,ag_s04,ag_s05a,ag_s05b,ag_s05b_oth,ag_s06,ag_s07a,ag_s07b,ag_s08,ag_s09a,ag_s09b,ag_s09b_oth,ag_s10a,ag_s10b,ag_s10b_oth,ag_s11a,ag_s11b,ag_s11b_oth,ag_s12,ag_s13
310017400097,6799f2848fbe430eb807502a989a8428,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017400097,6799f2848fbe430eb807502a989a8428,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017400097,6799f2848fbe430eb807502a989a8428,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017400097,6799f2848fbe430eb807502a989a8428,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017400131,5f30ce4eb3da48bd85970e36da1a0a1e,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017400145,2ceb13e321654a17b2f87f35c6760b27,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017410013,e78c947ee513470daed37fd2e3739f2b,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017410043,914a86bb9a314e74aa3c13fc5c85b144,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,meat,1,12,90,kilogram,,no,,,,,,,,13,kilogram,,0,,,0,,,no,
310017410149,a8c879868b4f43ac8aadb9bba152291d,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017410149,a8c879868b4f43ac8aadb9bba152291d,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017410224,d338ce5a29a6457394589d0715abc081,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017410239,31a4a0261e4042bea73939892bb1cb3c,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420021,a8e826519c024bbd81150feed20fd035,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420021,a8e826519c024bbd81150feed20fd035,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420021,a8e826519c024bbd81150feed20fd035,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420021,a8e826519c024bbd81150feed20fd035,meat,1,1,1,piece,,no,,,,,,,,1,piece,,0,,,0,,,no,
310017420021,a8e826519c024bbd81150feed20fd035,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420021,a8e826519c024bbd81150feed20fd035,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420021,a8e826519c024bbd81150feed20fd035,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420032,78ee6f2c0eb04055be76d74cba0ed38f,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420044,7e05561b7a1649c8801ffd7557f7a426,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420044,7e05561b7a1649c8801ffd7557f7a426,CHICKEN EGGS,1,3,15,piece,,no,,,,,,,,0,,,0,,,0,,,no,
310017420044,7e05561b7a1649c8801ffd7557f7a426,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420044,7e05561b7a1649c8801ffd7557f7a426,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017420044,7e05561b7a1649c8801ffd7557f7a426,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420044,7e05561b7a1649c8801ffd7557f7a426,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420044,7e05561b7a1649c8801ffd7557f7a426,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420099,01230111c77c4764ab6cb687ff063dc0,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420154,9de6b6321e53472c941f99fff16d75f6,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420164,848c034cf8d44ce0be9a765314853c2b,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310017420196,55c85a54dc3c446bb2e82579d90dc6e1,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,meat,1,12,1,piece,,no,,,,,,,,12,piece,,0,,,0,,,no,
310027430402,91059d2b1e8b473dae0f14824db2c876,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310027430402,91059d2b1e8b473dae0f14824db2c876,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310027430717,289c46791d8749f0bdd42e877d13d153,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310027440312,5efc03b8302045cc81be4d20f40640e0,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310027440398,3e05ff1d49744054acf9f4bf5adade2a,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,meat,1,2,1,piece,,no,,,,,,,,2,piece,,0,,,0,,,no,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310027440482,157b4d43e74f4cdfa5ace4a6e1f33c0b,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310027440538,5a49ad8aa4be4c3193f9cd1532d8c92c,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037450031,6a9517bd712e495b8055a3dd3eb609df,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037450042,7605378f72ee45ccbfcffc50bbfeaa96,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,manure,1,12,1,bucket,,no,,,,,,,,0,,,0,,,0,,,no,
310037450053,67910068ad0540cdb2532ea2c0d4b9b8,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450085,26f71f966e174b05bea0120706118054,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450085,26f71f966e174b05bea0120706118054,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450085,26f71f966e174b05bea0120706118054,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450085,26f71f966e174b05bea0120706118054,meat,1,12,10,kilogram,,no,,,,,,,,2,kilogram,,0,,,0,,,no,
310037450085,26f71f966e174b05bea0120706118054,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450085,26f71f966e174b05bea0120706118054,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037450085,26f71f966e174b05bea0120706118054,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450107,8bedf3ac9ed34d05a1460c87969582be,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450107,8bedf3ac9ed34d05a1460c87969582be,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450107,8bedf3ac9ed34d05a1460c87969582be,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450107,8bedf3ac9ed34d05a1460c87969582be,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037450107,8bedf3ac9ed34d05a1460c87969582be,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450107,8bedf3ac9ed34d05a1460c87969582be,manure,1,2,2,OTHER (SPECIFY),50 KG,no,,,,,,,,1,OTHER (SPECIFY),50 KG,0,,,0,,,no,
310037450107,8bedf3ac9ed34d05a1460c87969582be,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037450129,f4909fdaf865444aa21a0b58a9430309,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037450172,2625f166e6d24c168b501a3654c48a4a,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037450172,2625f166e6d24c168b501a3654c48a4a,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450172,2625f166e6d24c168b501a3654c48a4a,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037450172,2625f166e6d24c168b501a3654c48a4a,meat,1,7,1,piece,,no,,,,,,,,7,piece,,0,,,0,,,no,
310037450172,2625f166e6d24c168b501a3654c48a4a,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037450172,2625f166e6d24c168b501a3654c48a4a,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037450172,2625f166e6d24c168b501a3654c48a4a,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037460017,7f7de86366e14d658579060afa6e49fe,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037460034,28107b5017a544cd97570f8872c7b200,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037460042,e54306cac5724383b7a7c8ec9549991f,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,CHICKEN EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,manure,2,,,,,,,,,,,,,,,,,,,,,,,
310037460076,c43b70bf8c3045ca9808f80bffb9c799,OTHER (SPECIFY),2,,,,,,,,,,,,,,,,,,,,,,,
310037460161,e6f727675f2b465ba25048ecc7c20baa,COW MILK,2,,,,,,,,,,,,,,,,,,,,,,,
310037460161,e6f727675f2b465ba25048ecc7c20baa,CHICKEN EGGS,1,12,50,piece,,no,,,,,,,,30,piece,,0,,,0,,,no,
310037460161,e6f727675f2b465ba25048ecc7c20baa,GUINEA FOWL EGGS,2,,,,,,,,,,,,,,,,,,,,,,,
310037460161,e6f727675f2b465ba25048ecc7c20baa,meat,2,,,,,,,,,,,,,,,,,,,,,,,
310037460161,e6f727675f2b465ba25048ecc7c20baa,SKINS AND HIDES,2,,,,,,,,,,,,,,,,,,,,,,,
