case_id,hhid,gardenid,plotid,ag_k01,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25_oth,ag_k25a,ag_k25b,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k43a7,ag_k43b7,ag_k43c7,ag_k43d7,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k44a7,ag_k44b7,ag_k44c7,ag_k44d7,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6,ag_k45a7,ag_k45b7,ag_k45c7,ag_k45d7,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k46f,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c
310047510993,364f74bfea6642af84def3757097ad56,DG01,D01,no,.,1,,,,2,maize,peas,,,,,Clay (Katondo),,Good,Low,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,herbicide,,700,milliliter,,no,,,,,,2,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,4,2,4,6,6,,,,,,,,,,,,,,,,,,,,,1,1,4,8,2,1,3,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310057520012,f4f69d15ee8c4ebd9b791346975650e8,DG01,D01,no,.,1,,,,2,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,october,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,200,milliliter,,no,,,,,,2,2,6,4,5,2,6,4,1,2,6,4,6,1,1,4,,,,,,,,,,,,,1,1,6,5,2,1,6,5,,,,,,,,,,,,,,,,,,,,,2,1,1,13,1,1,1,13,3,1,1,13,6,1,1,13,5,1,1,13,4,1,1,13,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520035,99e8fbbcf55d4069ad8f0de3e8618bbf,RG01,D01,yes,1,,yes,2,,2,maize,nkhwani,rice,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,Moderate,,Flooding,,Drainage ditches,,,More than 5 years ago,,,,,Moderate slope,yes,Treadle pump,Bucket,,Flooding,,River / Stream,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,300,milliliter,,no,,,,,,3,1,1,2,1,1,2,3,2,1,2,3,,,,,,,,,,,,,,,,,2,1,2,3,1,1,2,3,3,1,1,3,,,,,,,,,,,,,,,,,2,1,2,3,1,1,2,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,2,2,2,3,
310057520037,5dc7b4b0f1444749bcd13a311aab0286,DG01,D01,no,.,2,,,,2,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,no,Rainfed/No irrigation,Bucket,,Watering can,,Well,,0,,,,,yes,march,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,3,3,2,1,3,3,,,,,,,,,,,,,,,,,,,,,2,1,4,3,1,1,4,3,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,1,2,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520059,bd55fd946fb7428f945ab29d9001bd58,RG01,D01,yes,1,,no,,,1,rice,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Erosion control bunds,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,Other (Specify),WATERING CAN,Flooding,,River / Stream,,0,,,,,yes,june,1ST HALF,no,,,,yes,no,1,2,urea,,10,kilogram,,10,3,,,,,,,no,,,,,,,,,,,,1,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520059,bd55fd946fb7428f945ab29d9001bd58,RG01,D02,yes,1,,no,,,1,rice,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Erosion control bunds,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,Other (Specify),WATERING CAN,Flooding,,River / Stream,,0,,,,,yes,june,1ST HALF,no,,,,yes,no,1,3,urea,,10,kilogram,,10,3,,,,,,,no,,,,,,,,,,,,1,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520083,11223954a3a7430da50c147b9e72c2cd,RG01,D01,yes,.,1,,,,2,maize,,,,,,Clay (Katondo),,Fair,Low,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7,2,1,1,7,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520089,52b422a3caa34278b531a1da05651c6a,DG01,D01,no,.,2,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Gravity,,,Flooding,,River / Stream,,0,,,,,yes,march,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,6,3,3,2,6,4,4,2,4,4,2,2,6,4,,,,,,,,,,,,,2,2,4,4,3,3,4,4,1,2,4,4,4,2,6,4,,,,,,,,,,,,,1,1,4,4,2,2,6,6,3,2,6,3,4,2,6,4,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520094,18761049c0d84239a927fdc287ee9b4c,RG02,D01,yes,2,,yes,1,2,1,maize,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Erosion control bunds,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,1ST HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,50,kilogram,,50,2,urea,,50,kilogram,,50,no,,,,,,,,,,,,1,2,5,6,3,2,5,6,5,2,5,4,4,1,5,6,2,2,5,6,,,,,,,,,4,1,5,4,3,2,5,6,2,2,5,6,1,2,5,6,,,,,,,,,,,,,2,1,6,6,4,1,6,6,3,1,6,6,1,1,6,6,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310057520118,0efbf46ef31646a48eff67ab0bd2971f,DG01,D01,no,.,2,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Drainage ditches,,,More than 5 years ago,,,,,Flat,yes,Gravity,,,Flooding,,River / Stream,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,1,liter,,no,,,,,,1,3,5,3,2,3,5,3,,,,,,,,,,,,,,,,,,,,,1,2,5,3,2,2,6,3,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,1,2,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310067540039,01ab492b79224921aef733c7a9016895,RG01,D01,yes,1,,yes,1,,1,maize,,,,,,Sandy (Mchenga),,Fair,High,,Flooding,,Erosion control bunds,,,4 years ago,,,,,Slight slope,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540098,d10a3a8620384742bc1425a81da37c23,DG01,D01,no,.,1,,,,1,maize,THERERE/OKRA,OTHER (SPECIFY),,,EGG PLANTS,Sandy (Mchenga),,Fair,Moderate,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,250,milliliter,,no,,,,,,2,3,6,5,3,3,5,5,1,3,5,5,,,,,,,,,,,,,,,,,1,3,5,5,2,3,5,5,3,3,5,5,,,,,,,,,,,,,,,,,1,1,3,5,2,1,3,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540117,8ad5204ae6f44ded8a26d69a74e33062,RG01,D01,yes,1,,no,,,1,maize,OTHER (SPECIFY),,,,COWPEAS,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Drainage ditches,,,,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,5,4,2,3,5,4,,,,,,,,,,,,,,,,,,,,,1,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540136,994bf349b0bb4165bf6ec67d9e94bc76,DG01,D01,no,.,2,,,,2,tanaposi,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Water harvest bunds,,,,,,,,Flat,no,Other (Specify),,WATERING CAN,Watering can,,Well,,0,,,,,yes,september,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,500,milliliter,,no,,,,,,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540136,994bf349b0bb4165bf6ec67d9e94bc76,DG02,D02,no,.,1,,,,2,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Flooding,,No erosion control,,,More than 5 years ago,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,Treadle pump,,Hose pipe,,River / Stream,,0,,,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,3,500,0,,1,,1,2,.,1,0,0,0,,,
310067540176,f542eab9dddc43ef868aadb44d5d80d4,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,2ND HALF,no,,,,yes,no,2,1,urea,,10,kilogram,,10,4,OTHER FERTILIZER (SPECIFY),,0,kilogram,,0,yes,insecticide,,300,milliliter,,no,,,,,,1,2,6,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,10,0,1,,
310067540195,9772737188c245a196509493d04eef53,DG01,D01,no,.,1,,,,1,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,march,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,4,2,4,5,2,3,5,2,4,4,4,1,4,5,4,4,4,5,4,,,,,,,,,3,3,5,4,5,3,5,4,1,3,5,3,4,4,4,4,2,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540215,33199f21d99c43a7a4d60befc9e6080b,DG01,D01,no,.,1,,,,2,maize,nkhwani,THERERE/OKRA,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,No erosion control,,,4 years ago,,Materials too costly,,,Flat,yes,Rainfed/No irrigation,Treadle pump,,Watering can,,River / Stream,,0,,,,,yes,may,1ST HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,10,kilogram,,10,3,urea,,10,kilogram,,10,yes,insecticide,,150,milliliter,,no,,,,,,2,2,6,4,1,2,6,4,,,,,,,,,,,,,,,,,,,,,2,1,1,5,1,1,1,5,3,1,1,5,,,,,,,,,,,,,,,,,2,1,1,8,3,1,1,8,1,1,1,8,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540254,faa9d7f205634a4da69871f0ee645536,DG01,D01,no,.,1,,,,1,maize,nkhwani,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,yes,yes,2,3,23:21:0+4S/CHITOWE,,10,kilogram,,10,3,urea,,10,kilogram,,10,yes,insecticide,,350,milliliter,,no,,,,,,1,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,2,1000,0,,0,,1,,10,1,.,1,2,2,2,1,3,
310067540293,f884df9cacf74ac88c049496b4884467,DG01,D01,no,.,1,,,,1,maize,OTHER (SPECIFY),,,,COWPEAS,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,500,milliliter,,no,,,,,,2,1,6,5,1,1,6,5,,,,,,,,,,,,,,,,,,,,,2,2,6,2,1,2,6,5,,,,,,,,,,,,,,,,,,,,,2,1,1,10,1,1,1,10,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310067540351,39a6957d740940f188e8c4b71a7c86e1,RG02,D01,yes,2,,yes,1,2,1,maize,nkhwani,OTHER (SPECIFY),,,COWPEAS,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Vetiver grass,,,,,,,,Slight slope,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,july,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,2,6,1,2,5,6,,,,,,,,,,,,,,,,,,,,,2,2,3,5,1,2,3,5,,,,,,,,,,,,,,,,,,,,,1,1,1,8,2,1,1,8,,,,,,,,,,,,,,,,,,,,,1,6000,0,,0,,1,,1,4,.,1,0,0,0,,,
310077550021,0767760c2e904c2089cd3e3c5b08a99a,DG01,D01,no,.,1,,,,1,maize,peas,,,,,Clay (Katondo),,Fair,Low,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,2015,1,Other (Specify),,FLOODING,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,6,6,4,1,4,5,8,3,4,2,2,,,,,,,,,,,,,,,,,1,4,5,8,2,4,5,6,,,,,,,,,,,,,,,,,,,,,1,3,4,8,3,2,6,5,2,4,6,4,4,1,2,6,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550049,8fda5e1675df4191b3d0826cec0673c7,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Moderate,,Flooding,,Erosion control bunds,,,2 years ago,,,,,Flat,no,Rainfed/No irrigation,,,,,,,9999,,,,,yes,april,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,2,0,2,,
310077550076,f3e7f349a6b84001b4183c8a0624147a,DG01,D01,no,.,1,,,,1,maize,peas,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Erosion control bunds,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,herbicide,,350,milliliter,,no,,,,,,1,8,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,4,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550159,ff95ca575d4b441394d78508dd2c1a15,DG01,D01,no,.,1,,,,1,maize,nkhwani,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,june,1ST HALF,no,,,,yes,yes,2,2,23:21:0+4S/CHITOWE,,10,kilogram,,10,2,urea,,10,kilogram,,10,yes,insecticide,,250,milliliter,,no,,,,,,1,2,5,8,2,2,3,6,,,,,,,,,,,,,,,,,,,,,2,2,6,5,1,2,6,5,,,,,,,,,,,,,,,,,,,,,1,1,5,8,2,1,5,8,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550187,d590933a5bf04c82add4744c6b3e0b1c,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,500,milliliter,,no,,,,,,2,2,6,7,1,2,6,7,,,,,,,,,,,,,,,,,,,,,1,2,6,7,2,2,6,7,3,2,1,5,4,2,1,5,,,,,,,,,,,,,3,1,5,6,2,1,5,8,1,1,5,8,4,1,5,6,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550214,036860fc96f843e4a42922cdc3d046cd,DG01,D01,no,.,1,,,,1,maize,beans,nkhwani,peas,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,250,milliliter,,no,,,,,,4,4,2,6,3,4,2,6,2,4,2,6,1,4,6,6,,,,,,,,,,,,,2,3,2,5,1,3,5,5,3,3,2,5,4,3,2,5,,,,,,,,,,,,,1,1,4,7,2,1,4,7,4,1,4,7,3,1,4,7,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,4,0,2,,
310077550242,cb70ba5f5ab94d6a8a5cd85fed755216,DG02,D02,no,.,1,,,,1,rice,,,,,,Clay (Katondo),,Good,High,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,2,6,3,1,2,6,3,,,,,,,,,,,,,,,,,,,,,2,1,2,5,1,1,2,5,,,,,,,,,,,,,,,,,,,,,1,1,2,10,2,1,2,10,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550242,cb70ba5f5ab94d6a8a5cd85fed755216,RG01,D01,yes,1,,yes,2,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,High,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,150,milliliter,,no,,,,,,1,1,6,6,2,1,6,6,,,,,,,,,,,,,,,,,,,,,1,3,3,7,2,3,3,7,,,,,,,,,,,,,,,,,,,,,1,2,4,10,2,2,4,10,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550297,a599297b8fb849ffa1f3a3d6a8480150,DG01,D01,no,.,1,,,,1,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Vetiver grass,,,More than 5 years ago,,,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,2ND HALF,no,,,,yes,no,3,2,urea,,20,kilogram,,20,3,urea,,0,,,,yes,insecticide,,100,milliliter,,no,,,,,,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,10,2,1,3,10,3,1,3,10,4,1,3,10,,,,,,,,,,,,,16,1000,0,,0,,1,,0,,.,,0,0,0,,,
310077550352,172e48fd0bfb4a63918d58fad28215fd,DG01,D01,no,.,1,,,,1,maize,OTHER (SPECIFY),,,,COWPEAS,Clay (Katondo),,Good,Moderate,,Flooding,,Gabions / Sandbags,,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,3,5,5,1,3,5,5,,,,,,,,,,,,,,,,,,,,,2,3,5,5,1,3,5,5,,,,,,,,,,,,,,,,,,,,,2,1,2,5,1,1,3,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550352,172e48fd0bfb4a63918d58fad28215fd,DG02,D02,no,.,1,,,,1,maize,OTHER (SPECIFY),,,,COWPEAS,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,3,5,5,2,3,5,5,,,,,,,,,,,,,,,,,,,,,2,3,5,5,1,3,5,5,,,,,,,,,,,,,,,,,,,,,2,1,3,8,1,1,3,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550380,b484bf6ef78d4f6faeb3de2ad6eb4648,DG01,D01,no,.,1,,,,1,maize,nkhwani,THERERE/OKRA,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,5,2,1,5,5,,,,,,,,,,,,,,,,,,,,,1,1,4,4,2,1,4,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077550407,8effdfdf2f304f3d9cc1c84d3a6b5379,DG01,D01,no,.,1,,,,1,maize,beans,nkhwani,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Gabions / Sandbags,,,,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,9999,,,,,yes,january,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,5,5,3,2,5,5,2,2,5,5,,,,,,,,,,,,,,,,,2,4,5,5,1,4,6,5,,,,,,,,,,,,,,,,,,,,,2,2,5,5,1,2,5,5,4,1,5,5,3,2,5,4,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
310077560062,1279c3e2c90b4c6cace6334c150098f3,RG01,D01,yes,1,,yes,2,,2,maize,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Poor,No Erosion,,,,No erosion control,,,More than 5 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,may,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,6,6,1,1,6,6,,,,,,,,,,,,,,,,,,,,,1,1,3,5,2,1,6,5,,,,,,,,,,,,,,,,,,,,,1,1,3,6,2,1,3,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,0,0,0,,,
310077560092,6faef436b7d2425b98ed2bae61cbe32e,DG01,D01,no,.,1,,,,2,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Flooding,,Other (Specify),,,More than 5 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,june,1ST HALF,no,,,,yes,no,1,2,urea,,15,kilogram,,15,5,,,,,,,yes,herbicide,,1,liter,,no,,,,,,2,3,3,8,1,3,3,8,,,,,,,,,,,,,,,,,,,,,1,2,6,8,2,2,6,8,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,1,1,13,,,,,,,,,,,,,,,,,,,,,9,1000,0,,0,,1,,1,1,,2,0,0,0,,,
