country,year,varName_harmonized,varName_source,varLabel_source,comment,dataset_name,dataset_doi,pctMissing
Niger,2014-2015,plot_area_reported_ha,AS02BQ08,Surface cultivée consacrée à chaque culture,"although the variable indicates the area dedicated to each crop (surface consacrée à chaque culture), the areas were often similar between crops and equal in terms of magnitude as the GPS-measured area. Hence, this area is considered to be the reported plot area rather than the crop-specific area.",NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,4.105982062042294
Niger,2014-2015,plot_area_measured_ha,AS01Q07,Superficie de la parcelle GPS (en mètre carré),converted from m² to ha,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,9.948160947914095
Niger,2014-2015,plot_area_reported_localUnit,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,100
Niger,2014-2015,localUnit_area,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,100
Niger,2014-2015,crop_area_share,"AS02BQ08, AS01Q07",NA,determined by the dedicated crop area to the total in each plot. Remark: the areas of each crop are often similar within the same plot - hence this is likely an indication of the plot area rather than the crop-specific area.,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,3.6287336460133304
Niger,2014-2015,planting_month,AS02BQ11,Mois au cours duquel vous avez planté ce produit pour la première fois cette saison,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,1.7526536657615401
Niger,2014-2015,harvest_month_begin,AS02EQ06A,Mois de début de la récolte,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,24.257385007817
Niger,2014-2015,harvest_month_end,AS02EQ06B,Mois de fin de la récolte,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,24.339669217477166
Niger,2014-2015,planting_year,NA,NA,based on planting_month,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0.032913683864066484
Niger,2014-2015,harvest_year_begin,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,24.257385007817
Niger,2014-2015,harvest_year_end,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,24.339669217477166
Mali,2014-2015,dataset_doi,NA,NA,NA,MLI_2014_EACI_v03_M,https://doi.org/10.48529/qqam-mn86,0
Mali,2017-2018,dataset_doi,NA,NA,NA,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966,0
Niger,2011-2012,harvest_month_begin,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,harvest_month_end,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,adm3,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,season,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,harvest_year_begin,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,harvest_year_end,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,adm4,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,100
Niger,2011-2012,dataset_doi,NA,NA,NA,NER_2011_ECVMA_v01_M,https://doi.org/10.48529/bp16-s524,0
Niger,2014-2015,dataset_doi,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,0
Nigeria,2015,fieldID,NA,NA,NA,NGA_2015_GHSP-W3_v02_M,https://doi.org/10.48529/7xmj-q133,100
Nigeria,2018,fieldID,NA,NA,NA,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,100
Uganda,2011-2012,fieldID,NA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,100
Uganda,2011-2012,dataset_doi,NA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,0
Uganda,2013-2014,fieldID,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,100
Uganda,2013-2014,dataset_doi,NA,NA,NA,UGA_2013_UNPS_v02_M,https://doi.org/10.48529/c1c4-h654,0
Mali,2014-15,NA,NA,NA,NA,MLI_2014_EACI_v03_M,https://doi.org/10.48529/qqam-mn86,NA
Mali,2017-18,NA,NA,NA,NA,MLI_2017_EAC-I_v03_M ,https://doi.org/10.48529/0v50-h966,NA
Niger,2014-15,NA,NA,NA,NA,NER_2014_ECVMA-II_v02_M,https://doi.org/10.48529/3xnb-sd96,NA
