hhID,grappe,adm1,adm2,lat,long,fieldID,plotNbr,plotID,cropID,plot_area_reported_localUnit,planting_month,localUnit_area,plot_area_reported_ha,crop,planting_year,harvesting_month,harvesting_year,plot_area_measured_ha,crop_area_share,dataset_doi,GPS_level,source,country
17508,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,9,8,6550,5,square meters,0.655,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17508,175,zinder,mirriah,13.8428457124,9.28366656528,4,1,10,1,10969,5,square meters,1.0969,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17508,175,zinder,mirriah,13.8428457124,9.28366656528,4,1,11,2,10969,5,square meters,1.0969,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17508,175,zinder,mirriah,13.8428457124,9.28366656528,4,1,12,8,10969,5,square meters,1.0969,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17509,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,111343,6,square meters,11.1343,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17509,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,111343,6,square meters,11.1343,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17509,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,3,2,111343,6,square meters,11.1343,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17509,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,10,15725,6,square meters,1.5725,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17509,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,5,1,15725,6,square meters,1.5725,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17510,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,53924,5,square meters,5.3924,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17510,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,53924,5,square meters,5.3924,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17510,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,3,10,53924,5,square meters,5.3924,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17510,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,1,43393,5,square meters,4.3393,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17510,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,5,8,43393,5,square meters,4.3393,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17511,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,11058,4,square meters,1.1058,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17511,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,2,11058,3,square meters,1.1058,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17511,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,3,8,11058,3,square meters,1.1058,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17512,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,0,5,square meters,0,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17512,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,0,5,square meters,0,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17512,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,3,1,0,5,square meters,0,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17512,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,8,0,5,square meters,0,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17513,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,20299,6,square meters,2.0299,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17513,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,10,20298,6,square meters,2.0298,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17513,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,3,8,20298,6,square meters,2.0298,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17513,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,2,0,6,square meters,0,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17513,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,5,8,0,6,square meters,0,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17514,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,20240,6,square meters,2.024,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17514,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,20240,6,square meters,2.024,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17514,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,3,1,18525,6,square meters,1.8525,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17514,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,8,18525,6,square meters,1.8525,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17514,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,5,2,20240,6,square meters,2.024,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17514,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,6,2,18525,6,square meters,1.8525,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,39152,6,square meters,3.9152,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,39152,6,square meters,3.9152,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,3,1,10704,6,square meters,1.0704,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,2,10704,6,square meters,1.0704,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,5,1,9598,6,square meters,0.9598,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,6,10,9598,6,square meters,0.9598,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,4,1,7,1,4651,6,square meters,0.4651,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,4,1,8,2,4651,6,square meters,0.4651,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,4,1,9,8,4651,6,square meters,0.4651,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,10,8,10704,6,square meters,1.0704,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17516,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,11,2,39152,6,square meters,3.9152,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17517,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,46234,6,square meters,4.6234,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17517,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,46234,6,square meters,4.6234,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17517,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,3,1,39796,6,square meters,3.9796,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17517,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,8,39796,6,square meters,3.9796,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17517,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,5,1,29065,6,square meters,2.9065,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17517,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,6,2,29065,6,square meters,2.9065,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,1,1,37093,6,square meters,3.7093,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,1,1,2,8,37053,6,square meters,3.7053,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,1,2,3,2,11048,6,square meters,1.1048,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,4,1,15817,6,square meters,1.5817,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,5,2,15817,6,square meters,1.5817,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,6,1,12882,6,square meters,1.2882,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,7,2,12882,6,square meters,1.2882,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,3,1,8,8,12882,6,square meters,1.2882,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,9,10,15817,6,square meters,1.5817,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,1,2,10,11,11048,6,square meters,1.1048,Okra,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17518,175,zinder,mirriah,13.8428457124,9.28366656528,2,1,11,8,15817,6,square meters,1.5817,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,10000,5,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,2,10000,5,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,2,1,3,1,20000,5,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,2,1,4,2,20000,5,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,2,1,5,8,20000,5,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,2,2,6,1,10000,5,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,2,2,7,2,10000,5,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,2,2,8,8,10000,5,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17601,176,zinder,magaria,13.1624291957,8.34196841238,3,1,9,14,5000,5,square meters,0.5,Cassava,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,20000,5,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,2,20000,5,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,1,1,3,8,20000,5,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,1,4,1,10000,5,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,1,5,2,10000,5,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,1,6,8,10000,5,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,2,7,2,10000,5,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,2,8,10,10000,5,square meters,1,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,2,9,8,10000,5,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,3,10,2,10000,5,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17602,176,zinder,magaria,13.1624291957,8.34196841238,2,3,11,13,10000,5,square meters,1,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,7500,6,square meters,0.75,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,2,7500,6,square meters,0.75,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,1,2,3,13,2500,6,square meters,0.25,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,2,1,4,1,10000,6,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,2,1,5,8,10000,6,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,2,1,6,2,10000,6,square meters,1,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,3,1,7,1,7000,6,square meters,0.7,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,3,1,8,8,7000,6,square meters,0.7,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,3,1,9,2,7000,6,square meters,0.7,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,3,2,10,13,3000,7,square meters,0.3,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,4,1,11,4,2500,7,square meters,0.25,Corn,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17603,176,zinder,magaria,13.1624291957,8.34196841238,4,2,12,14,5000,7,square meters,0.5,Cassava,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,30000,5,square meters,3,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,2,30000,5,square meters,3,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,1,1,3,8,30000,5,square meters,3,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,1,1,4,10,30000,6,square meters,3,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,2,1,5,1,30000,5,square meters,3,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,2,1,6,2,30000,5,square meters,3,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,2,1,7,8,30000,5,square meters,3,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,3,1,8,1,40000,6,square meters,4,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,3,1,9,2,40000,6,square meters,4,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,3,1,10,8,40000,6,square meters,4,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,3,1,11,13,40000,6,square meters,4,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,4,1,12,1,50000,5,square meters,5,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,4,1,13,8,50000,5,square meters,5,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,5,1,14,13,30000,6,square meters,3,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17604,176,zinder,magaria,13.1624291957,8.34196841238,5,1,15,2,30000,6,square meters,3,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,10000,6,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,8,10000,6,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,2,1,3,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,2,1,4,8,20000,6,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,2,1,5,10,20000,6,square meters,2,Peanut,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,3,1,6,1,20000,6,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,3,1,7,2,20000,6,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,3,1,8,8,20000,6,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17605,176,zinder,magaria,13.1624291957,8.34196841238,4,1,9,13,5000,6,square meters,0.5,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17606,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,10000,6,square meters,1,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17606,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,8,10000,7,square meters,1,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17607,176,zinder,magaria,13.1624291957,8.34196841238,1,1,1,1,20000,5,square meters,2,Millet,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17607,176,zinder,magaria,13.1624291957,8.34196841238,1,1,2,2,20000,5,square meters,2,Sorghum,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17607,176,zinder,magaria,13.1624291957,8.34196841238,1,1,3,8,20000,5,square meters,2,Cow Pea,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
17607,176,zinder,magaria,13.1624291957,8.34196841238,1,1,4,13,20000,6,square meters,2,Sesame,NA,NA,NA,NA,NA,https://doi.org/10.48529/bp16-s524,Grappe,NER_2011_ECVMA_V01_M,Niger
