case_id,HHID,crop_code,PID,ag_q00b,ag_q00c,ag_q00d,ag_q00e1,ag_q00e2,ag_q00e3,ag_q00e4
101021080200,b9035fed06b5444885c8de9d8cf7f11b,4,1,2,1,1,0,0,1,0
207023900227,b9079c5c73e14c57ba10f9c2ec42b3b1,4,2,4,3,2,1,,,1
207023900227,b9079c5c73e14c57ba10f9c2ec42b3b1,18,1,3,2,1,1,0,1,1
306036130217,b92f7799d03e4a9fad51d91c2a2fd5c0,7,2,1,2,1,,,1,
306036130217,b92f7799d03e4a9fad51d91c2a2fd5c0,9,2,1,1,1,,,1,
306036130217,b92f7799d03e4a9fad51d91c2a2fd5c0,14,2,1,1,1,,,1,
306036130217,b92f7799d03e4a9fad51d91c2a2fd5c0,4,2,1,1,1,,,1,
203073020010,b97ecbd03517407180dfc67541a3d9f8,4,1,1,1,1,0,0,0,0
306206160042,b9a0e5d6306c43d6a284c80d777a5759,4,2,1,1,1,,,1,
306206160042,b9a0e5d6306c43d6a284c80d777a5759,11,2,1,1,1,,,1,
102011250097,b9d288c8d18547c593f51afe22d2c593,7,1,1,1,1,0,0,1,0
102011250097,b9d288c8d18547c593f51afe22d2c593,1,2,1,5,3,1,1,1,1
102011250097,b9d288c8d18547c593f51afe22d2c593,1,1,1,1,2,1,0,0,0
102011250097,b9d288c8d18547c593f51afe22d2c593,7,2,1,1,1,0,0,1,0
102041400018,b9e85bf599cc436ca7de03ad36487504,7,3,1,1,1,0,0,0,0
102041400018,b9e85bf599cc436ca7de03ad36487504,1,5,3,4,3,1,1,0,0
102041400018,b9e85bf599cc436ca7de03ad36487504,1,3,3,5,6,1,1,0,0
102041400018,b9e85bf599cc436ca7de03ad36487504,1,2,3,5,6,1,1,0,0
102041400018,b9e85bf599cc436ca7de03ad36487504,7,1,1,1,1,0,0,0,0
102041400018,b9e85bf599cc436ca7de03ad36487504,1,4,3,4,3,1,1,0,0
102041400018,b9e85bf599cc436ca7de03ad36487504,1,1,3,5,6,1,1,0,0
312057440077,b9f251bbceab45ea92c74f13c3b86a71,15,3,24,7,1,0,0,0,1
305085970057,b9face8885cf450686d335691979d574,5,2,12,2,1,1,0,1,1
305085970057,b9face8885cf450686d335691979d574,5,1,12,2,1,1,0,1,1
305085970057,b9face8885cf450686d335691979d574,4,2,12,7,1,1,0,1,1
305085970057,b9face8885cf450686d335691979d574,4,1,12,7,1,1,,1,1
103071590145,ba5dcfc6f42e46f987ec987db024fd16,1,2,16,2,2,1,1,1,1
103071590145,ba5dcfc6f42e46f987ec987db024fd16,4,3,8,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,4,2,8,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,6,2,12,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,4,1,8,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,4,4,8,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,1,6,16,2,2,1,1,1,1
103071590145,ba5dcfc6f42e46f987ec987db024fd16,6,3,12,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,6,4,12,6,1,0,0,0,0
103071590145,ba5dcfc6f42e46f987ec987db024fd16,6,1,12,6,1,0,0,0,0
308056560056,ba68832e378848c690906f320de60797,4,1,1,5,2,0,0,1,0
308056560056,ba68832e378848c690906f320de60797,6,1,1,5,3,0,0,1,0
308056560056,ba68832e378848c690906f320de60797,6,2,1,5,1,0,0,1,0
308056560056,ba68832e378848c690906f320de60797,4,2,1,5,2,0,0,1,0
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,8,2,8,2,1,1,0,1,1
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,1,1,3,2,4,1,1,1,1
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,4,1,16,7,1,1,0,1,1
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,4,2,16,7,1,1,0,1,1
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,6,1,12,2,1,1,0,1,1
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,6,2,12,3,1,1,0,1,1
104031750127,ba7926f190f84354a0e2e1e361c442ce,7,1,24,1,1,1,0,0,1
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,4,2,4,7,1,1,0,1,1
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,4,5,4,7,1,1,0,1,1
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,1,1,2,6,4,1,1,1,1
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,4,1,4,7,1,1,0,1,1
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,4,6,4,7,1,1,0,1,1
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,4,3,4,7,1,1,0,1,1
104081850157,ba8257849c3947329dc7a3d41d56c616,4,1,1,6,1,0,0,0,0
104081850157,ba8257849c3947329dc7a3d41d56c616,5,1,1,6,1,0,0,0,0
207074000063,baa45013b9044e98b9dbcd27e687dcb4,4,3,4,6,1,0,0,0,0
103121640067,baae54b6d8fc453c856acbdc577bd9a2,4,1,5,4,3,1,1,1,1
103121640067,baae54b6d8fc453c856acbdc577bd9a2,1,1,5,4,2,1,1,1,1
306026060052,bad2d348a80e44f6885554eb7f54d0f1,4,1,1,3,1,1,1,1,1
306026060052,bad2d348a80e44f6885554eb7f54d0f1,1,1,1,2,1,1,1,1,1
209084410074,bad4bf83e9f041e698bdd91365928dfa,4,1,12,4,1,0,0,0,1
209084410074,bad4bf83e9f041e698bdd91365928dfa,4,2,12,3,1,0,0,0,1
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,4,1,1,1,1,1,0,1,1
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,4,2,1,1,2,1,0,1,1
105021930171,bb02f754dc9f47d9aa8b2762c1b113ea,4,3,6,3,4,1,0,0,1
313027600046,bb043150cbdf4455a3d45930f2ebc3a8,5,1,7,7,1,1,0,0,0
313027600046,bb043150cbdf4455a3d45930f2ebc3a8,4,2,12,7,1,1,0,0,0
313027600046,bb043150cbdf4455a3d45930f2ebc3a8,4,4,12,7,1,1,0,0,0
313027600046,bb043150cbdf4455a3d45930f2ebc3a8,4,3,12,7,1,1,0,0,0
313027600046,bb043150cbdf4455a3d45930f2ebc3a8,5,2,7,7,1,1,0,0,0
313027600046,bb043150cbdf4455a3d45930f2ebc3a8,4,1,12,7,1,1,0,0,0
307076280182,bb0f3d462cde41c79d155cd36bc66ec0,1,1,8,1,1,1,1,1,1
307076280182,bb0f3d462cde41c79d155cd36bc66ec0,8,1,4,1,1,0,0,0,1
301105040067,bb1c5439330d4e6486d00dcad95922d0,4,1,4,3,2,0,0,0,1
307106350094,bb2bf68332ca43f4afcf82e9c153c168,14,1,1,1,1,0,0,1,0
307106350094,bb2bf68332ca43f4afcf82e9c153c168,1,1,1,1,3,0,0,1,0
207013870118,bb8202ca265048f2b64a738a33899825,4,1,1,1,3,0,1,0,0
207013870118,bb8202ca265048f2b64a738a33899825,18,1,1,2,2,0,1,0,0
207013870118,bb8202ca265048f2b64a738a33899825,1,1,1,2,3,1,1,0,0
207023880042,bb895eca3b35453aa781cc3c82f855be,4,2,1,4,1,0,0,1,0
313027600121,bb9f3d967b6841c6a6c81a97aeb8ca8b,4,1,13,7,2,1,0,0,0
313027600121,bb9f3d967b6841c6a6c81a97aeb8ca8b,4,2,12,7,3,1,0,0,0
203203040198,bba19560cbf34d8aa51985720150f7be,4,6,6,1,1,1,0,1,0
203203040198,bba19560cbf34d8aa51985720150f7be,4,1,3,1,1,1,0,1,0
203203040198,bba19560cbf34d8aa51985720150f7be,4,5,6,1,1,1,0,1,0
203203040198,bba19560cbf34d8aa51985720150f7be,4,2,3,1,1,1,0,1,0
307136400041,bbb80b3e60bf4a33b712610e5160a99e,1,1,1,4,6,1,1,1,1
307136400041,bbb80b3e60bf4a33b712610e5160a99e,1,2,1,4,8,1,1,1,1
313027600181,bbb9988ad8b24825824b7cfb118e00fc,4,2,2,7,1,0,0,1,0
305065900211,bbc1f72db83443c390b4bc2cda9c9a7e,4,3,12,7,1,,,1,
305065900211,bbc1f72db83443c390b4bc2cda9c9a7e,4,1,12,7,1,,,1,
305065900211,bbc1f72db83443c390b4bc2cda9c9a7e,4,2,12,7,1,,,1,
203052960096,bbefab887d064b6e88c327d035580754,4,2,2,3,2,1,0,0,0
203052960096,bbefab887d064b6e88c327d035580754,4,1,3,4,2,1,0,0,0
207013850235,bbf7633c12ca4815a5de96eeaa39d168,4,2,4,3,4,0,0,1,0
103021520143,bc1f7e5ece7b4cdc8ebe218c65946b1c,1,1,4,3,5,1,1,1,1
207053970151,bc2d523a3d7e4d81860d1459d025169d,4,3,8,6,1,1,0,1,0
207053970151,bc2d523a3d7e4d81860d1459d025169d,4,2,12,6,1,1,0,1,0
207053970151,bc2d523a3d7e4d81860d1459d025169d,9,2,20,2,1,1,1,1,1
305085940083,bc2fce4b111945d88849c2dd5adb84ea,4,1,12,3,2,1,0,1,1
305085940083,bc2fce4b111945d88849c2dd5adb84ea,9,2,6,4,1,1,0,0,1
305085940083,bc2fce4b111945d88849c2dd5adb84ea,4,3,4,3,2,1,0,0,1
305085940083,bc2fce4b111945d88849c2dd5adb84ea,9,3,6,4,1,1,0,0,1
305085940083,bc2fce4b111945d88849c2dd5adb84ea,4,2,4,3,2,1,0,0,1
305085940083,bc2fce4b111945d88849c2dd5adb84ea,9,1,6,3,1,1,0,0,1
209104460028,bc329b75c7474eeeae8309478e5010b2,1,1,1,6,6,0,0,1,0
209104460028,bc329b75c7474eeeae8309478e5010b2,7,1,2,6,6,1,0,0,0
307136400161,bc37d7b2120a4b01a623d4d48dcc9462,1,1,1,3,4,1,1,1,0
307136400161,bc37d7b2120a4b01a623d4d48dcc9462,4,1,8,7,1,0,0,1,0
313027590105,bc6d6ad17ff04cd0aa35bfaef11f1867,4,3,6,1,1,,,1,
313027590105,bc6d6ad17ff04cd0aa35bfaef11f1867,9,4,2,1,1,,,1,
207033920196,bc72a0ecc69c486c85b3f2ec058fcaa9,4,1,16,6,2,1,0,1,0
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,4,1,4,7,1,1,0,1,0
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,4,3,4,7,1,1,0,1,0
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,4,2,4,7,1,1,0,1,0
308036490158,bc7fb095f8654a11b568e5c392a58850,14,1,1,2,1,1,1,1,1
308036490158,bc7fb095f8654a11b568e5c392a58850,1,1,3,2,1,1,1,1,1
308036490158,bc7fb095f8654a11b568e5c392a58850,4,1,1,2,1,1,1,1,1
308036490158,bc7fb095f8654a11b568e5c392a58850,6,1,1,1,1,1,1,1,1
104011740157,bc870718482c451ba534d0348a9dea86,6,1,12,6,1,0,0,0,0
104011740157,bc870718482c451ba534d0348a9dea86,5,2,4,6,1,0,0,0,0
104011740157,bc870718482c451ba534d0348a9dea86,6,2,12,6,1,0,0,0,0
104011740157,bc870718482c451ba534d0348a9dea86,5,1,4,6,1,0,0,0,0
309036750065,bc9824cecf1241c1bea6d2901a274d81,4,1,1,1,1,0,0,1,
209064390021,bcbf4b668c314893a06f770ddedaa752,4,1,1,1,1,0,0,0,0
206113730099,bcd03cd1da644c5c8bba0e2ece519ff1,18,1,1,1,2,0,0,0,0
304025570012,bcd28a43cec74573a6be5d9e8d7388d6,4,1,8,3,1,1,,1,
304025570012,bcd28a43cec74573a6be5d9e8d7388d6,4,2,8,4,1,1,,1,
315327980005,bcdb72bbe20645109e1d5cda49741912,14,4,6,4,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,9,5,6,5,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,7,1,4,3,1,1,1,1,1
315327980005,bcdb72bbe20645109e1d5cda49741912,4,3,4,2,1,1,1,1,1
315327980005,bcdb72bbe20645109e1d5cda49741912,18,5,6,5,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,18,4,3,2,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,4,1,3,3,1,1,1,1,1
315327980005,bcdb72bbe20645109e1d5cda49741912,12,5,3,2,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,14,5,4,5,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,9,4,6,3,1,1,0,1,0
315327980005,bcdb72bbe20645109e1d5cda49741912,12,4,3,2,1,1,0,1,0
306016000312,bce0754a74f240ab93cf01e71626206c,1,1,1,1,3,0,0,1,0
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,4,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,1,2,4,12,3,1,1,,1
102031310144,bd08c9d072c74aa483eebcbf185de1cc,1,1,2,2,2,1,1,,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,1,4,4,6,1,1,1,0,1
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,3,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,7,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,2,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,9,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,5,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,6,16,7,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,4,1,16,6,1,1,,1,
102031310144,bd08c9d072c74aa483eebcbf185de1cc,1,3,4,12,4,1,1,,1
104051810066,bd259c0829634203b92ba9cd0f79196a,7,1,8,2,1,0,0,1,1
104051810066,bd259c0829634203b92ba9cd0f79196a,7,2,8,4,3,0,1,1,1
104051810066,bd259c0829634203b92ba9cd0f79196a,18,2,4,2,1,0,1,1,0
307106330163,bd2db8e3cb284d22a1420f9499fe654e,1,2,1,7,3,1,1,1,1
302115240042,bd427981c3d24589aefdc28ebcb35677,1,2,1,5,3,1,1,1,1
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,7,1,2,2,1,0,0,1,0
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,8,1,1,2,1,0,0,1,0
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,4,1,1,2,1,0,0,1,0
207074020152,bd4750b329e744239e5c937a5a6a9b59,18,2,1,1,1,0,0,0,0
207074020152,bd4750b329e744239e5c937a5a6a9b59,7,2,1,2,1,0,,1,0
203032880192,bd5ac9d6e04e47688aa22041fece919c,4,1,1,2,1,0,0,0,0
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,6,1,1,1,1,1,0,1,0
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,9,1,1,2,1,0,0,1,0
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,14,1,1,1,1,0,0,1,0
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,18,1,1,1,1,0,0,0,0
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,4,1,2,3,1,1,0,1,0
310067020119,bd82190f071b4be88b573bab8c9d8f4b,1,1,1,2,2,0,0,1,0
305015750042,bd861f3c4f594ca7b8cc4641c124f8b1,4,1,1,1,1,,,1,
305015750042,bd861f3c4f594ca7b8cc4641c124f8b1,7,1,2,1,1,,,1,
306026070030,bd8f3dba69a74e0d93e1f12f22a28364,4,1,4,1,1,0,0,1,0
306026070030,bd8f3dba69a74e0d93e1f12f22a28364,11,1,3,1,1,0,0,1,0
306026070030,bd8f3dba69a74e0d93e1f12f22a28364,7,1,3,1,1,0,0,1,0
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,1,3,12,1,1,1,1,1,1
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,1,2,12,1,2,1,1,1,1
313017570087,bdaff8e0b897485490dcad5748a979f5,11,1,1,1,6,0,0,0,1
313017570087,bdaff8e0b897485490dcad5748a979f5,7,1,12,1,3,0,0,1,1
313017570087,bdaff8e0b897485490dcad5748a979f5,1,1,3,1,6,0,0,0,1
313017570087,bdaff8e0b897485490dcad5748a979f5,18,1,8,1,6,0,0,0,1
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,8,2,1,2,2,1,0,1,0
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,7,1,1,1,1,1,0,1,0
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,8,1,1,2,3,1,0,1,0
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,9,2,1,1,2,1,0,1,0
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,18,1,1,4,3,1,0,1,0
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,9,1,1,1,2,1,0,1,0
308026460311,bdddafa60d2640939bb626adc07d22e6,1,1,2,4,2,1,1,0,0
308026460311,bdddafa60d2640939bb626adc07d22e6,1,2,1,3,1,1,0,0,0
208064220060,bde8e3a51c1b427bad115891508ea4a7,4,1,1,1,1,0,0,0,0
103011480001,bdefc3fd5964440c81ddd364e570de83,1,1,20,2,3,1,1,1,1
103011480001,bdefc3fd5964440c81ddd364e570de83,1,4,20,2,3,1,1,1,1
103011480001,bdefc3fd5964440c81ddd364e570de83,8,4,4,5,1,1,0,1,0
308016420214,bdf2b235df6940248478aad0bb12ef5b,4,2,1,1,1,0,0,1,0
308016420214,bdf2b235df6940248478aad0bb12ef5b,1,2,4,5,5,1,1,0,1
308016420214,bdf2b235df6940248478aad0bb12ef5b,1,1,4,6,6,1,1,0,1
308016420214,bdf2b235df6940248478aad0bb12ef5b,6,2,1,2,1,0,0,1,0
202022680187,be1d894e0bd74199b8357c628b590f09,4,1,1,1,1,0,0,0,0
202022680187,be1d894e0bd74199b8357c628b590f09,1,2,4,6,5,0,1,0,0
308016440138,be2d91cc0c9247a3bd4aa71a35a16836,5,1,8,3,1,1,0,1,0
308016440138,be2d91cc0c9247a3bd4aa71a35a16836,5,2,8,3,1,1,0,1,0
308016440138,be2d91cc0c9247a3bd4aa71a35a16836,7,1,1,3,1,1,0,1,0
308016440138,be2d91cc0c9247a3bd4aa71a35a16836,5,3,8,3,1,1,0,1,0
208064220214,be445b67e4d2445e8b717536da2bedb4,4,2,8,3,2,1,1,1,1
208064220214,be445b67e4d2445e8b717536da2bedb4,7,1,16,7,2,1,0,1,1
208064220214,be445b67e4d2445e8b717536da2bedb4,4,1,8,3,2,1,0,1,1
308056560304,be630cad2fce40aba1458cae9d8691b5,1,2,2,3,1,1,0,1,1
308056560304,be630cad2fce40aba1458cae9d8691b5,1,1,2,3,2,1,0,1,1
302085190088,be66df226de84e55bf4f95e7124d0b2a,4,1,4,5,5,0,0,0,1
302085190088,be66df226de84e55bf4f95e7124d0b2a,4,2,4,2,3,0,0,0,1
309046760037,be6c1fae563444c59d857469b6d07569,4,2,1,1,1,0,0,1,0
207074010121,be70a6d753a34c90849470c5a390b347,4,1,3,3,1,1,1,1,1
207074010121,be70a6d753a34c90849470c5a390b347,18,2,6,1,1,1,1,1,1
207074010121,be70a6d753a34c90849470c5a390b347,18,1,3,1,1,1,1,1,1
207074010121,be70a6d753a34c90849470c5a390b347,4,2,5,2,1,1,1,1,1
312027380003,be73aa1cef374b509e11d48d4fb9f2ae,4,2,2,2,1,0,0,0,0
312027380003,be73aa1cef374b509e11d48d4fb9f2ae,4,1,4,6,1,0,0,0,0
306016050161,be79a5a934564e469dd7914db29e68ba,4,2,6,6,1,1,0,1,0
306016050161,be79a5a934564e469dd7914db29e68ba,4,3,6,6,1,1,0,1,0
306016050161,be79a5a934564e469dd7914db29e68ba,4,1,6,6,1,1,0,1,0
104051800048,be863a3cfb534c70970d6e76d397c319,7,1,1,5,2,1,0,0,1
104051800048,be863a3cfb534c70970d6e76d397c319,7,2,1,5,2,1,0,0,1
303045370439,be874349bf7c4986b532d59422e38d4b,4,3,3,1,1,1,0,1,1
303045370439,be874349bf7c4986b532d59422e38d4b,4,1,6,1,1,1,0,1,1
303055390038,be8aec3e0bf94a2daedd25d7d7c42164,4,1,1,2,3,1,0,1,0
101011030122,be90dc04442f43f9b7bf199a362813b1,4,1,1,4,5,1,1,1,0
101011030122,be90dc04442f43f9b7bf199a362813b1,7,2,1,5,6,1,1,1,0
202062790211,beac62d4475a448d9f7805eb881107c7,6,3,4,3,1,1,0,1,1
202062790211,beac62d4475a448d9f7805eb881107c7,7,3,4,3,4,1,0,1,1
202062790211,beac62d4475a448d9f7805eb881107c7,9,3,4,2,1,1,0,1,0
202062790211,beac62d4475a448d9f7805eb881107c7,4,3,4,2,1,1,0,1,1
315418070030,bef930d5e2164e8aae934526d1cc046c,8,4,1,1,1,,,1,
315418070030,bef930d5e2164e8aae934526d1cc046c,4,4,1,1,1,,,1,
209044360248,bf06ea1a539343f99f19d9c697a8c70a,4,2,9,6,1,1,0,1,1
209044360248,bf06ea1a539343f99f19d9c697a8c70a,4,1,9,6,2,1,0,1,1
104091860042,bf08cff813254c60a007fda06a46d7a3,4,2,2,1,1,0,0,1,0
104091860042,bf08cff813254c60a007fda06a46d7a3,1,3,2,2,2,1,0,1,1
104091860042,bf08cff813254c60a007fda06a46d7a3,1,2,2,3,2,1,0,1,1
104091860042,bf08cff813254c60a007fda06a46d7a3,4,1,2,1,1,0,0,1,0
104091860042,bf08cff813254c60a007fda06a46d7a3,1,1,1,1,1,1,0,0,0
104091860042,bf08cff813254c60a007fda06a46d7a3,4,4,2,3,1,0,0,1,0
104091860042,bf08cff813254c60a007fda06a46d7a3,4,3,2,1,1,0,0,1,0
104091860042,bf08cff813254c60a007fda06a46d7a3,1,4,2,2,2,1,0,1,1
313027630035,bf3cb564ece14e2c9239e3ab7bac8f55,7,1,1,1,1,0,0,1,0
313027630035,bf3cb564ece14e2c9239e3ab7bac8f55,4,1,3,7,1,0,0,1,0
207053970078,bf3e3d7c07df4b4c8704f62b9013e014,4,2,12,4,1,1,0,1,0
207053970078,bf3e3d7c07df4b4c8704f62b9013e014,4,1,12,4,1,1,0,1,0
309016670105,bf40a84315ee47e098131e636a18c3b7,4,1,1,6,5,0,0,1,0
207084030280,bf7f217b20d940a1b0cb95e8e8f53128,4,2,1,4,1,0,0,1,0
207084030280,bf7f217b20d940a1b0cb95e8e8f53128,7,2,1,6,2,0,0,1,0
103011490008,bf7f738eabe4467f87b1abdb87914449,1,2,3,4,2,1,1,1,1
103041540351,bf820973d94a45fd9cfcb7380e7dcb2a,1,2,20,2,1,1,1,1,1
304075710088,bf83163ece70453caf79d89c55db6e90,1,2,2,4,2,1,1,0,0
304075710088,bf83163ece70453caf79d89c55db6e90,1,1,2,4,2,1,1,0,0
307086290002,bfb517e703d64ad682a7444aa77e2a33,4,2,1,7,5,0,0,1,0
310016900190,bfc72e8fa87245dbb44157f0422ee00e,4,1,2,3,1,1,0,1,0
310016900190,bfc72e8fa87245dbb44157f0422ee00e,4,2,2,2,1,1,0,1,0
207023890333,bfd10b7733df448194933bce890c22aa,4,1,4,6,2,0,0,0,0
313037650081,bfd305ececfa43778b6dd2323742e7b4,6,1,1,1,1,,,1,
104091860128,bfda816f4c824b709007a1b5bdbf0b81,1,1,1,1,2,1,0,1,1
104091860128,bfda816f4c824b709007a1b5bdbf0b81,1,2,1,2,2,1,0,1,1
308066600016,bfdff7a7696f4118b1712778a7cf58ad,4,2,1,1,1,,,1,
308066600016,bfdff7a7696f4118b1712778a7cf58ad,6,2,1,3,1,,,1,
209024300005,c023cbd413a94bb397126e6ed271ff8e,4,2,21,7,1,0,0,0,1
308036490315,c03e06c14c2645c19f5ee34cc659a592,6,1,1,2,1,1,1,1,1
308036490315,c03e06c14c2645c19f5ee34cc659a592,1,2,2,3,4,1,1,1,1
308036490315,c03e06c14c2645c19f5ee34cc659a592,1,1,2,5,4,1,1,1,1
308036490315,c03e06c14c2645c19f5ee34cc659a592,4,1,1,1,2,1,1,1,1
308036490315,c03e06c14c2645c19f5ee34cc659a592,8,1,1,5,3,1,1,1,1
203052970234,c057fed8b05f43628ec762fc56edd0ff,4,2,10,3,1,1,0,1,0
203052970234,c057fed8b05f43628ec762fc56edd0ff,4,1,14,6,1,1,0,1,0
208084270336,c0586dd9cff8443fb7c6a43815496e56,4,2,1,2,1,0,0,0,1
208084270336,c0586dd9cff8443fb7c6a43815496e56,7,3,1,1,1,0,0,0,0
307136400210,c058779ee6d848e4bf503be3748d98cf,4,1,4,3,1,0,0,1,0
307136400210,c058779ee6d848e4bf503be3748d98cf,1,2,1,2,1,1,0,0,0
307136400210,c058779ee6d848e4bf503be3748d98cf,1,4,1,2,1,1,0,0,0
307136400210,c058779ee6d848e4bf503be3748d98cf,1,3,1,2,1,1,0,0,0
307136400210,c058779ee6d848e4bf503be3748d98cf,1,1,1,7,1,1,1,0,0
209054370249,c061bc5e8bdd4fc3b5520cd704ef6f2d,4,5,12,2,3,1,0,0,1
209054370249,c061bc5e8bdd4fc3b5520cd704ef6f2d,4,6,12,2,3,1,0,0,1
307106340027,c06c6acee5d340958b72415622dfddde,4,1,8,7,1,1,0,1,1
307106340027,c06c6acee5d340958b72415622dfddde,4,2,8,7,1,1,0,1,1
307106340027,c06c6acee5d340958b72415622dfddde,1,1,12,3,1,1,0,1,1
307106340027,c06c6acee5d340958b72415622dfddde,4,3,8,7,1,1,0,1,1
307106340027,c06c6acee5d340958b72415622dfddde,6,1,8,3,1,1,,1,
307106340027,c06c6acee5d340958b72415622dfddde,6,2,8,3,1,1,,1,
307106340027,c06c6acee5d340958b72415622dfddde,1,2,12,3,1,1,0,,1
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,1,1,1,2,4,1,1,1,1
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,4,2,2,2,1,1,1,1,1
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,4,1,1,2,2,1,1,1,1
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,4,3,4,5,1,1,1,1,1
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,1,2,2,2,4,1,1,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,6,16,7,1,1,0,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,3,16,7,1,1,0,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,4,16,7,1,1,0,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,5,16,7,1,1,0,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,1,2,1,3,4,1,1,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,1,3,1,3,4,1,1,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,2,16,7,1,1,0,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,8,16,7,1,1,0,1,1
308036510222,c08486784d884ad9b93be6a4d609664f,4,7,16,7,1,1,0,1,1
308016440010,c08787742aba4064803273059d632b08,10,2,1,1,3,0,0,1,0
308016440010,c08787742aba4064803273059d632b08,1,1,1,7,5,1,1,1,0
308016440010,c08787742aba4064803273059d632b08,4,2,1,1,3,0,0,1,0
308016440010,c08787742aba4064803273059d632b08,6,2,1,1,2,0,0,1,0
207074020412,c08ccca5bf034874b6decdded7610b4d,1,1,1,4,5,0,0,0,0
202062780023,c0a22b54486141f88795f5de01608588,1,2,2,4,1,1,0,0,0
202062780023,c0a22b54486141f88795f5de01608588,4,2,4,2,1,1,0,0,0
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,4,1,6,2,1,0,0,0,1
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,7,1,4,1,1,0,0,0,1
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,9,1,1,2,1,1,0,0,0
