case_id,HHID,ag_t0c,ag_t02b_oth,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t05_1,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
202202830191,b7e9c723c3124c94bba991576386e10d,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,YES,1500,Very useful
202202830191,b7e9c723c3124c94bba991576386e10d,Radio,,2,2,2,2,NO,,,,,,,Very useful
312047430084,b7ebdd6bc93c4e82af53cc9b2aa8f1d9,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
204063230023,b802699f590745869df2692c3ba75f70,Village Agricultural Extension Meeting,,1,2,3,2,NO,,,,2,NO,,Not very useful
204063230023,b802699f590745869df2692c3ba75f70,Radio,,1,2,2,2,NO,,,,,,,Useful
206123740039,b8133daaf3fb4272b47e9198b71ea410,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,8,,NO,,Very useful
306036130153,b81b85ff022d43c9bf33b58fa066787c,Gov Agricultural Extension Service,,1,3,2,2,NO,3,0,0,,NO,,Useful
311017090083,b827e69d3f9b46008b8afb3da7412325,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
311017090083,b827e69d3f9b46008b8afb3da7412325,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
311097270021,b84842939f33414cbe02f52dc392b2ef,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,4,,NO,,Very useful
311097270021,b84842939f33414cbe02f52dc392b2ef,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
303055400042,b850f616f13346fcbeb74a0dfa81d84b,Gov Agricultural Extension Service,,2,2,2,2,NO,1,1,1,,NO,,Very useful
205063390020,b8565b87f6d94716a62d5dc86d5f7aa4,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
107402290387,b85f22635ec74f8d9f22469ffe7f6b7f,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useless
205093460092,b86b4ba6591e4cd4b6d0d218a0cb9442,Gov Agricultural Extension Service,,1,2,2,2,NO,5,1,3,,NO,,Very useful
205093460092,b86b4ba6591e4cd4b6d0d218a0cb9442,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
208034170219,b87f88f7beaf4eab9f93822a8f3e6a43,Radio,,1,2,2,2,NO,,,,,,,Useless
304025590111,b88f727a4e224bdb868b125084a525ec,NGO,,2,2,2,2,NO,0,0,4,,NO,,Very useful
104031770077,b8a42775a4b74a34831af3e657a245e1,Gov Agricultural Extension Service,,1,2,3,2,NO,0,2,2,,NO,,Useful
104031770077,b8a42775a4b74a34831af3e657a245e1,Farmer Field Days/Field School,,1,2,3,2,NO,,,,2,NO,,Useful
104031770077,b8a42775a4b74a34831af3e657a245e1,Village Agricultural Extension Meeting,,1,2,3,2,NO,,,,3,NO,,Useful
104031770077,b8a42775a4b74a34831af3e657a245e1,Lead Farmer,,1,2,3,2,NO,,,,,NO,,Useful
104031770077,b8a42775a4b74a34831af3e657a245e1,Radio,,1,2,3,2,NO,,,,,,,Useful
203032890112,b8a99f28c54b4ca19a223a5c511c3df7,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Very useful
305025800025,b8aec3fd55fb4dfb95d52889baa0157e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
206153780306,b8aef778ad3644dcad5a580d74fac498,Radio,,1,2,2,2,NO,,,,,,,Useful
310207080146,b8b10d4c346540fcaf0332368b4f56e8,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
210664650183,b8bb2b0a71c944869c4af7088338c1bf,Radio,,2,2,2,2,NO,,,,,,,Very useful
301044920106,b8cc4927ea9f41819ecc7f45e7c21c65,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
311057190256,b8d3d15606fc48ceb516f71207de6694,NGO,,1,2,2,2,NO,0,0,0,,NO,,Useful
308066610042,b8e9728db3d64015b4330fadd848fd7d,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Very useful
312057460122,b8f583657bb84a42a55ace18e585c959,Radio,,2,2,2,2,NO,,,,,,,Useful
208074260172,b8fd6e6980fe43a3b1d790452b52d058,Gov Agricultural Extension Service,,1,2,2,2,NO,1,0,0,,NO,,Useful
306016030278,b9026368c87a45959dec52a487442958,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,2,,NO,,Useful
101021080200,b9035fed06b5444885c8de9d8cf7f11b,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
207023900227,b9079c5c73e14c57ba10f9c2ec42b3b1,Radio,,1,2,2,2,NO,,,,,,,Very useful
208024120025,b90b1fb487cb4d0192496943479adca7,Gov Agricultural Extension Service,,1,2,2,2,YES,2,2,1,,NO,,Not very useful
310026940305,b958361c0c394971967bc69aa5f07fe6,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Not very useful
203032910065,b9791bceb17c4231b7d4f1db9ebe4dc1,Private Agricultural Extension Service,,1,2,2,2,NO,3,0,0,,YES,0,Very useful
311027110350,b97cac323feb4b6abdfa77fedf8838ea,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
207084030030,b984eb4cdef0472e85b9510ae4ffebe1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
306206160042,b9a0e5d6306c43d6a284c80d777a5759,Gov Agricultural Extension Service,,2,2,2,2,NO,0,2,1,,NO,,Very useful
204023100041,b9d46f134f1d464e9e95cb45db1b4def,Radio,,1,2,2,2,NO,,,,,,,Useful
107432320072,b9e8c148db454603a26baa9efae6ad3c,Radio,,1,2,2,2,NO,,,,,,,Very useful
206113730039,b9e9d2792c314254a1d3f0ed3466de90,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
105041980030,ba142b0d48e74605a2622ec66a7af813,Gov Agricultural Extension Service,,1,2,2,2,NO,0,4,4,,NO,,Useful
301064970137,ba169309759c46e5a9ac516c437c69e3,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
303015310017,ba16a6bb6c574707b7d7aa780aaf80e1,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
310057000169,ba176ae6f6e14de8aaac08c8c79b1251,Radio,,1,2,2,2,NO,,,,,,,Very useful
204063220140,ba39d6b615204e368b3c92982d3ccb1b,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Useful
204063220140,ba39d6b615204e368b3c92982d3ccb1b,Radio,,1,2,2,2,NO,,,,,,,Useful
104011730003,ba3b5fb80e9441228a34119bd679bf91,Gov Agricultural Extension Service,,1,2,2,2,NO,2,0,2,,NO,,Very useful
103071590145,ba5dcfc6f42e46f987ec987db024fd16,Radio,,1,2,3,4,NO,,,,,,,Useful
104011720059,ba64010ef4c44bd2986560363a51bcdd,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,NGO,,1,2,2,2,NO,0,0,0,,NO,,Very useful
308036490118,ba6bf9aeba8c47d7bdf2f6fb46e12809,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
104031750127,ba7926f190f84354a0e2e1e361c442ce,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
101011040171,ba80ea93057b4b60846a718aa75a7867,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
311107280020,ba9b154ad87c4602ad203fa46d3b70a3,Radio,,1,2,2,2,NO,,,,,,,Useful
207074000063,baa45013b9044e98b9dbcd27e687dcb4,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
301014860015,baae0efe36414e419828dca44be4db28,Radio,,1,2,2,2,NO,,,,,,,Useful
208024130171,babdd1a3b249441590fe57e8b8275342,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,2,,NO,,Very useful
208024130171,babdd1a3b249441590fe57e8b8275342,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
311207290451,bac7c93d23bf4a89bc6ecbf63bfa2060,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Very useful
306026060052,bad2d348a80e44f6885554eb7f54d0f1,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Very useful
302065160196,bad495956a92467697c8de3a9202679c,Gov Agricultural Extension Service,,1,2,2,2,NO,2,2,2,,NO,,Not very useful
205043350020,badc646751c84d9ba1606a35ac8adf38,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
205013280943,baf974ca5ded4c0cbf31b8a14950bf31,Gov Agricultural Extension Service,,2,2,2,2,NO,1,1,1,,NO,,Useful
313037670140,bb1c57df7a6c4be6817d3f22845aa492,NGO,,1,2,2,2,NO,0,0,3,,NO,,Useless
208074250330,bb51f9c6a0f44cba957010757d708ddf,Radio,,1,2,2,2,NO,,,,,,,Useful
207013870118,bb8202ca265048f2b64a738a33899825,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Not very useful
207023880042,bb895eca3b35453aa781cc3c82f855be,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,2,,NO,,Useful
203203040198,bba19560cbf34d8aa51985720150f7be,Radio,,1,2,2,2,NO,,,,,,,Very useful
203052960137,bba625b22125491d86c4b8d2bf4c02a1,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
309026710029,bba7dd1bb14b424fac9f05d9aed2543d,Gov Agricultural Extension Service,,5,2,2,2,NO,0,0,0,,NO,,Very useful
309026710029,bba7dd1bb14b424fac9f05d9aed2543d,NGO,,5,2,2,2,NO,0,0,0,,NO,,Very useful
309026710029,bba7dd1bb14b424fac9f05d9aed2543d,Other Farmer(Neighbor/Relative),,5,2,2,2,NO,,,,,NO,,Very useful
309026710029,bba7dd1bb14b424fac9f05d9aed2543d,Radio,,5,2,2,2,NO,,,,,,,Very useful
105082060017,bbac32ae3f0c4f7f88ef017dfeb0a2b7,NGO,,1,2,2,2,NO,0,1,0,,NO,,Very useful
307136400041,bbb80b3e60bf4a33b712610e5160a99e,Radio,,2,3,2,2,NO,,,,,,,Very useful
313027600181,bbb9988ad8b24825824b7cfb118e00fc,Village Agricultural Extension Meeting,,1,2,3,4,NO,,,,6,NO,,Very useful
313027600181,bbb9988ad8b24825824b7cfb118e00fc,Agricultural Extension Course,,2,2,2,2,NO,,,,2,NO,,Very useful
313027600181,bbb9988ad8b24825824b7cfb118e00fc,Radio,,2,2,2,2,NO,,,,,,,Very useful
310107070335,bbbecb5a375d458ea23d0d22f36283ee,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
305065900211,bbc1f72db83443c390b4bc2cda9c9a7e,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,1,NO,,Very useful
303025360092,bbc3c887d778403ba8801b4ac6b148c8,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
101021100222,bbd56b754368433c9bc08a3398f1c50a,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Not very useful
203052960096,bbefab887d064b6e88c327d035580754,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useful
311077250147,bc0961b24d68497982552ec4702a0778,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
107402300133,bc10f3fcea074755bbe94464441912c6,Radio,,2,2,2,2,NO,,,,,,,Useful
313037700211,bc15a93ad86244fc93c712c285ed04be,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,3,NO,,Very useful
206173830079,bc1ae93e3f2f446aaf32de0e1bab525e,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
103021520143,bc1f7e5ece7b4cdc8ebe218c65946b1c,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,0,,NO,,Useful
103021520143,bc1f7e5ece7b4cdc8ebe218c65946b1c,Fishing Coop,,1,2,2,2,NO,3,1,0,,NO,,Useful
103021520143,bc1f7e5ece7b4cdc8ebe218c65946b1c,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
301095030372,bc2cf93c9a7d4d5b8d4ac22d3999cf36,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useless
301095030372,bc2cf93c9a7d4d5b8d4ac22d3999cf36,Radio,,1,2,3,2,YES,,,,,,,Very useful
207053970151,bc2d523a3d7e4d81860d1459d025169d,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
305085940083,bc2fce4b111945d88849c2dd5adb84ea,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
207033920196,bc72a0ecc69c486c85b3f2ec058fcaa9,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,0,,NO,,Very useful
210854780072,bc78335f6d1d43e5bbf52e4c76c0e557,Farmer Field Days/Field School,,1,2,2,2,NO,,,,1,NO,,Very useful
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Very useful
309016690071,bc79b0210af34d44ab2bc9cf59b940bb,Radio,,1,2,2,2,YES,,,,,,,Very useful
303115520185,bc7bd8b9fa6b45aa9436273936acc1ab,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
104011740157,bc870718482c451ba534d0348a9dea86,Radio,,1,2,2,2,NO,,,,,,,Useful
209104480209,bcc28ebd8154405795666b06d527442d,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
205083440192,bcc7751fd87b4347bbe0dbbc1c0e43e0,Gov Agricultural Extension Service,,1,2,2,2,NO,5,0,5,,NO,,Useful
304025570012,bcd28a43cec74573a6be5d9e8d7388d6,Private Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Very useful
315327980005,bcdb72bbe20645109e1d5cda49741912,Other Farmer(Neighbor/Relative),,1,2,4,2,NO,,,,,NO,,Very useful
306016000312,bce0754a74f240ab93cf01e71626206c,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,2,,NO,,Very useful
311067210200,bcf32fd5375f47e9b2ac7923f8e076d8,Village Agricultural Extension Meeting,,3,5,2,2,NO,,,,2,NO,,Very useful
310077030008,bd10400bd76a4164a12ae51484e80236,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
104051810066,bd259c0829634203b92ba9cd0f79196a,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Very useful
104051810066,bd259c0829634203b92ba9cd0f79196a,Radio,,1,2,2,2,NO,,,,,,,Very useful
204033120151,bd2c3d4a0c474707bbb98e168a7a7b37,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
204033120151,bd2c3d4a0c474707bbb98e168a7a7b37,Radio,,2,2,2,2,NO,,,,,,,Useful
305085950114,bd42dc406dff4a88bd42ec3b0b7cd04d,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Not very useful
207074020152,bd4750b329e744239e5c937a5a6a9b59,Gov Agricultural Extension Service,,1,2,2,2,YES,0,0,2,,NO,,Useful
203032880192,bd5ac9d6e04e47688aa22041fece919c,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,2,NO,,Useful
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useless
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Useless
104011730171,bd5e7fc2ff4046e0bd1a1f244c302850,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useless
205083440247,bd6d69990ce0401585a6c3dc66cd777f,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
205083440247,bd6d69990ce0401585a6c3dc66cd777f,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
310067020119,bd82190f071b4be88b573bab8c9d8f4b,Gov Agricultural Extension Service,,1,2,2,2,NO,2,1,0,,NO,,Not very useful
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,Radio,,1,2,2,2,NO,,,,,,,Useful
210664670246,bd92579eea904498a7dad3d3436d3f3c,Radio,,2,2,2,2,NO,,,,,,,Very useful
311057190131,bdb12f194e1b46be80657594423f07e7,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Not very useful
308026460311,bdddafa60d2640939bb626adc07d22e6,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
308026460311,bdddafa60d2640939bb626adc07d22e6,Other (Specify),world vision,1,2,2,2,NO,0,0,0,0,NO,,Very useful
206093700019,bdde3d5b45874a63bacb8c414fdc1fac,Gov Agricultural Extension Service,,1,2,2,2,NO,0,1,3,,NO,,Useful
312037400104,bddef2ef67c849f1af3bf2effb7916c9,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,3,,NO,,Useful
208064220060,bde8e3a51c1b427bad115891508ea4a7,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Useful
103011480001,bdefc3fd5964440c81ddd364e570de83,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
203073010050,bdf25d4498e74660a9a0ed949f08ae7b,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Not very useful
210884840128,be016dfbec004783822bea46ed112336,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
207124050224,be19db5389a74aa8ad22bbbbe10a7cef,Private Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Very useful
301044910085,be1d3ea21ab5438ca466ea8a485b672e,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
308016440138,be2d91cc0c9247a3bd4aa71a35a16836,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
312047420033,be338c41154e47ccb248a8489b5e5c87,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,3,NO,,Useful
106012120084,be469e9fde1c474c9b49625ab62f3ccc,Gov Fishery Extension Service,,1,2,2,2,NO,2,2,2,,NO,,Very useful
308056560304,be630cad2fce40aba1458cae9d8691b5,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
302085190088,be66df226de84e55bf4f95e7124d0b2a,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Useful
207074010121,be70a6d753a34c90849470c5a390b347,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
312027380003,be73aa1cef374b509e11d48d4fb9f2ae,Radio,,1,2,2,2,NO,,,,,,,Very useful
306016050161,be79a5a934564e469dd7914db29e68ba,Gov Agricultural Extension Service,,1,2,2,2,YES,1,0,0,,NO,,Very useful
304055680043,be81fc17c5e440e4ad8d7bfb3d0b23d5,Radio,,1,2,2,2,NO,,,,,,,Very useful
303045370439,be874349bf7c4986b532d59422e38d4b,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
303045370439,be874349bf7c4986b532d59422e38d4b,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
201032390279,be93081ae39d49dea77320f826662382,Private Agricultural Extension Service,,1,2,2,2,NO,2,2,0,,NO,,Useful
201032390279,be93081ae39d49dea77320f826662382,Radio,,1,2,2,2,NO,,,,,,,Useful
202202830334,bea1f153105f469c925b7b3dd460591e,Radio,,1,2,2,2,NO,,,,,,,Not very useful
202062790211,beac62d4475a448d9f7805eb881107c7,Gov Agricultural Extension Service,,3,2,2,2,NO,0,0,0,,NO,,Useful
202062790211,beac62d4475a448d9f7805eb881107c7,Radio,,3,2,2,2,NO,,,,,,,Not very useful
314397920057,beb6c787007f4311847d86b587217cea,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
205043350080,bebce3fe00d541feb1ab94337602a8b7,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
101021100105,bed07636f639477682b70daddb315e28,Gov Agricultural Extension Service,,1,2,2,2,NO,3,3,0,,NO,,Useful
203032870009,bede5b9be018411d84d43642e48fd013,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,0,,NO,,Very useful
301044930026,bf0746667c974f0c864febc27d04174d,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
104091860042,bf08cff813254c60a007fda06a46d7a3,NGO,,1,2,2,2,NO,0,0,4,,NO,,Useful
105082070052,bf1a1b066e57422284959fc25880fae2,Agricultural Coop/Farmers' Assoc,,1,2,2,2,NO,0,0,1,,NO,,Useless
105082070052,bf1a1b066e57422284959fc25880fae2,Radio,,1,2,2,2,NO,,,,,,,Useless
313027630035,bf3cb564ece14e2c9239e3ab7bac8f55,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Very useful
206053620020,bf454a3725fa488bbb9b7af684f846d2,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
203052990106,bf5425f1f14547e1b0be205b1eb358c8,Gov Agricultural Extension Service,,1,2,2,2,YES,2,1,1,,NO,,Not very useful
311047150188,bf81446343d1434690f34c5340251ff9,NGO,,1,2,2,2,NO,0,0,5,,NO,,Useful
103041540351,bf820973d94a45fd9cfcb7380e7dcb2a,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,0,,NO,,Useful
103041540351,bf820973d94a45fd9cfcb7380e7dcb2a,Farmer Field Days/Field School,,1,2,2,2,NO,,,,1,NO,,Useful
103041540351,bf820973d94a45fd9cfcb7380e7dcb2a,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Useful
304075710088,bf83163ece70453caf79d89c55db6e90,NGO,,2,2,2,2,NO,0,0,0,,NO,,Not very useful
311047160308,bf9b36b287b34d9a984cb7f2f57e7fd0,Radio,,1,2,2,2,NO,,,,,,,Very useful
104101870188,bfaf0e234280404eb2ae9f193065a315,Gov Agricultural Extension Service,,1,2,2,2,NO,0,2,2,,NO,,Very useful
104101870188,bfaf0e234280404eb2ae9f193065a315,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
104101870188,bfaf0e234280404eb2ae9f193065a315,Radio,,1,2,2,2,NO,,,,,,,Very useful
307086290002,bfb517e703d64ad682a7444aa77e2a33,Gov Agricultural Extension Service,,2,2,2,2,NO,1,1,1,,NO,,Very useful
310016900190,bfc72e8fa87245dbb44157f0422ee00e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
207023890333,bfd10b7733df448194933bce890c22aa,Radio,,2,2,2,2,NO,,,,,,,Very useful
310016890027,bfd250ac3a1d4a97ac97ef1fdc7a3a91,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,0,,NO,,Useful
313037650081,bfd305ececfa43778b6dd2323742e7b4,Gov Agricultural Extension Service,,2,2,2,2,NO,0,0,1,,NO,,Very useful
201092450148,bfd79cf825fc4757b10323448534d8e9,Village Agricultural Extension Meeting,,1,3,4,2,NO,,,,2,NO,,Useful
201092450148,bfd79cf825fc4757b10323448534d8e9,Radio,,1,2,3,2,NO,,,,,,,Useful
104091860128,bfda816f4c824b709007a1b5bdbf0b81,Gov Agricultural Extension Service,,1,2,2,2,NO,4,0,1,,NO,,Useful
308066600016,bfdff7a7696f4118b1712778a7cf58ad,Gov Agricultural Extension Service,,2,2,2,2,NO,1,0,0,,NO,,Useful
206173820011,bffd2e41fcb34ff6b038ebd9b1d0cfd4,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
203032900023,c00121a38a5447d4b4aa8b9455095d85,Private Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Very useful
204063210150,c002c30fe71e419b96e563fe77a2335c,Lead Farmer,,1,2,2,2,YES,,,,,NO,,Useful
204063210150,c002c30fe71e419b96e563fe77a2335c,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useless
207023900126,c0100ecc51ce447a8617e642f8f5f181,NGO,,1,2,2,2,NO,0,0,0,,NO,,Useless
207023900126,c0100ecc51ce447a8617e642f8f5f181,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
301115050249,c01408a79e8945e5bf01b3fe97df83c3,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
201042400040,c01bd07cf58c46f2bb5874b168df443c,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Very useful
209024300005,c023cbd413a94bb397126e6ed271ff8e,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
311017090040,c02f69b8223b442b927d013b3296b34a,Gov Agricultural Extension Service,,1,2,2,2,NO,1,1,1,,NO,,Very useful
311017090040,c02f69b8223b442b927d013b3296b34a,Private Agricultural Extension Service,,1,2,2,2,NO,0,0,1,,NO,,Very useful
309016690160,c048c8fa74b4458b8f08ed5818cfcdff,NGO,,2,2,2,2,NO,0,0,1,,NO,,Very useful
301044910110,c054cf5d5afc43a48df7129649796f5b,Village Agricultural Extension Meeting,,1,2,2,2,NO,,,,1,NO,,Useful
208084270336,c0586dd9cff8443fb7c6a43815496e56,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Very useful
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,Radio,,1,2,3,4,NO,,,,,,,Very useful
201012370006,c07e878d9e7f4eed82273d4ce9f021ee,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
315358020138,c08059c6952f40929f8e771de54ef055,Village Agricultural Extension Meeting,,2,2,2,2,NO,,,,0,NO,,Very useful
315358020138,c08059c6952f40929f8e771de54ef055,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
308036510222,c08486784d884ad9b93be6a4d609664f,Radio,,3,2,2,2,NO,,,,,,,Very useful
204033130176,c086e219a9084cbe8b2427c562b157e0,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Useful
202062780023,c0a22b54486141f88795f5de01608588,Gov Agricultural Extension Service,,1,2,2,2,NO,0,0,2,,NO,,Very useful
202062780023,c0a22b54486141f88795f5de01608588,Lead Farmer,,1,2,2,2,NO,,,,,NO,,Very useful
309016700117,c0ae30129464443fa4df12099d97771d,Other Farmer(Neighbor/Relative),,2,2,2,2,NO,,,,,NO,,Very useful
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,Other Farmer(Neighbor/Relative),,1,2,2,2,YES,,,,,NO,,Useful
107372190304,c0c7bf35d78d42e686a812d9e793c891,Radio,,1,2,2,2,NO,,,,,,,Useful
309046770049,c0de16a79e5342ddb85992e088ef419b,Radio,,1,2,2,2,NO,,,,,,,Very useful
205073430154,c0df1640351c4a848f350cd859ee8f8e,Gov Agricultural Extension Service,,3,2,2,2,NO,5,2,2,,NO,,Very useful
301014870211,c0e494f09b394ba0a252acb0a9250079,Other Farmer(Neighbor/Relative),,1,2,2,2,NO,,,,,NO,,Useful
202012620062,c0ea96c1d04c4f4597ac9af78b02fe03,Lead Farmer,,2,2,2,2,NO,,,,,NO,,Useful
