ea_id,com_cj0b,com_cj01,com_cj01_oth,com_cj02,com_cj03,com_cj03_oth,com_cj04,com_cj05,com_cj06
30704622,Savings & Credit Coop,No,,,,,,,
30704622,Children's Groups,No,,,,,,,
30704622,Business Assoc,No,,,,,,,
30704622,Village Development Committee,No,,,,,,,
30704622,School Committee,No,,,,,,,
30704622,Community Child Protenction Committee (C-CPC),No,,,,,,,
30704622,Community Police/Watch Group,No,,,,,,,
30704622,Health Committee,No,,,,,,,
30704622,Farmers' Group,No,,,,,,,
30704622,Political Group,No,,,,,,,
30704622,Sports Group,No,,,,,,,
30704622,Religious Group,Yes,,4,Weekly,,17,10,8
30704622,Youth Group,No,,,,,,,
30704622,Cultural Group,No,,,,,,,
30704622,Parent-Teacher Assoc,No,,,,,,,
30704622,Disabled Assoc,No,,,,,,,
30704622,Tobacco Club,No,,,,,,,
30704622,Community Victim Support Unit (C-VSU),No,,,,,,,
30704622,Women's Group,No,,,,,,,
30704622,Other (Specify),No,,,,,,,
30705623,Other (Specify),No,,,,,,,
30705623,Business Assoc,No,,,,,,,
30705623,Disabled Assoc,No,,,,,,,
30705623,Community Police/Watch Group,Yes,,20,Monthly,,20,5,4
30705623,Sports Group,No,,,,,,,
30705623,Parent-Teacher Assoc,Yes,,9,Quarterly,,9,2,4
30705623,Women's Group,Yes,,25,Weekly,,30,17,12
30705623,Children's Groups,No,,,,,,,
30705623,Religious Group,Yes,,4,Weekly,,45,23,17
30705623,Community Victim Support Unit (C-VSU),Yes,,1,Monthly,,6,3,0
30705623,Health Committee,Yes,,1,Monthly,,10,6,2
30705623,Cultural Group,No,,,,,,,
30705623,Political Group,No,,,,,,,
30705623,Community Child Protenction Committee (C-CPC),No,,,,,,,
30705623,Youth Group,No,,,,,,,
30705623,Village Development Committee,Yes,,1,Weekly,,20,10,5
30705623,Tobacco Club,No,,,,,,,
30705623,NGO,No,,,,,,,
30705623,Savings & Credit Coop,No,,,,,,,
30705623,School Committee,Yes,,1,Semi-Annually,,10,5,7
30705623,Farmers' Group,No,,,,,,,
30705623,Agricultural Coop,Yes,,1,Quarterly,,15,5,3
30705624,Parent-Teacher Assoc,Yes,,2,Other(Specify),TWICE A WEEK,10,4,2
30705624,Village Development Committee,Yes,,2,Other(Specify),TWICE A WEEK,22,11,4
30705624,Business Assoc,No,,,,,,,
30705624,Political Group,Yes,,12,Monthly,,30,10,20
30705624,Savings & Credit Coop,No,,,,,,,
30705624,Community Child Protenction Committee (C-CPC),Yes,,1,Other(Specify),TWICE A WEEK,10,5,4
30705624,Cultural Group,Yes,,3,Semi-Annually,,30,18,4
30705624,NGO,No,,,,,,,
30705624,Other (Specify),No,,,,,,,
30705624,Community Victim Support Unit (C-VSU),Yes,,3,Other(Specify),TWICE A WEEK,10,4,3
30705624,Religious Group,Yes,,11,Monthly,,10,7,3
30705624,Tobacco Club,No,,,,,,,
30705624,Children's Groups,Yes,,3,Monthly,,20,14,20
30705624,Disabled Assoc,No,,,,,,,
30705624,Community Police/Watch Group,Yes,,3,Other(Specify),TWICE A WEEK,10,2,3
30705624,Women's Group,Yes,,27,Other(Specify),TWICE A WEEK,10,10,8
30705624,Sports Group,Yes,,3,Weekly,,46,16,46
30705624,School Committee,Yes,,2,Other(Specify),TWICE A WEEK,10,7,3
30705624,Farmers' Group,Yes,,6,Other(Specify),TWICE A WEEK,15,8,6
30705624,Youth Group,Yes,,4,Other(Specify),TWICE A WEEK,15,8,3
30705624,Agricultural Coop,No,,,,,,,
30705624,Health Committee,Yes,,3,Monthly,,10,5,4
30706625,Other (Specify),No,,,,,,,
30706625,Community Police/Watch Group,Yes,,1,Monthly,,15,12,3
30706625,Children's Groups,No,,,,,,,
30706625,Community Child Protenction Committee (C-CPC),Yes,,1,Quarterly,,10,10,6
30706625,Savings & Credit Coop,No,,,,,,,
30706625,Women's Group,Yes,,4,Weekly,,20,20,9
30706625,NGO,No,,,,,,,
30706625,Sports Group,No,,,,,,,
30706625,Village Development Committee,Yes,,1,Quarterly,,10,4,2
30706625,Tobacco Club,No,,,,,,,
30706625,Business Assoc,No,,,,,,,
30706625,Cultural Group,No,,,,,,,
30706625,Health Committee,Yes,,1,Quarterly,,5,5,2
30706625,Disabled Assoc,No,,,,,,,
30706625,Community Victim Support Unit (C-VSU),No,,,,,,,
30706625,Agricultural Coop,Yes,,1,Monthly,,10,6,0
30706625,Political Group,No,,,,,,,
30706625,Youth Group,No,,,,,,,
30706625,Farmers' Group,No,,,,,,,
30706625,Parent-Teacher Assoc,Yes,,1,Monthly,,9,5,2
30706625,Religious Group,Yes,,1,Weekly,,50,35,20
30706625,School Committee,Yes,,1,Quarterly,,10,4,6
30706626,Tobacco Club,No,,,,,,,
30706626,Youth Group,Yes,,1,Other(Specify),FORTNIGHTLY,10,4,0
30706626,Political Group,Yes,,3,Quarterly,,30,20,15
30706626,Farmers' Group,Yes,,4,Monthly,,20,12,0
30706626,NGO,No,,,,,,,
30706626,Community Victim Support Unit (C-VSU),Yes,,1,Other(Specify),FORTNIGHTLY,26,12,0
30706626,Disabled Assoc,No,,,,,,,
30706626,Community Child Protenction Committee (C-CPC),Yes,,1,Other(Specify),FORTNIGHTLY,10,7,0
30706626,Other (Specify),No,,,,,,,
30706626,Women's Group,No,,,,,,,
30706626,Savings & Credit Coop,Yes,,6,Other(Specify),FORTNIGHTLY,15,13,3
30706626,Community Police/Watch Group,Yes,,4,Monthly,,10,3,1
30706626,Sports Group,Yes,,5,Weekly,,30,15,18
30706626,Religious Group,Yes,,4,Weekly,,25,14,8
30706626,Business Assoc,No,,,,,,,
30706626,Agricultural Coop,Yes,,1,Other(Specify),FORTNIGHTLY,30,18,0
30706626,Health Committee,Yes,,5,Other(Specify),FORTNIGHTLY,10,7,0
30706626,Children's Groups,No,,,,,,,
30706626,School Committee,Yes,,2,Other(Specify),FORTNIGHTLY,10,8,0
30706626,Cultural Group,Yes,,1,Other(Specify),FORTNIGHTLY,15,12,0
30706626,Parent-Teacher Assoc,Yes,,1,Other(Specify),FORTNIGHTLY,10,6,0
30706626,Village Development Committee,Yes,,1,Other(Specify),FORTNIGHTLY,10,6,0
30707627,Youth Group,No,,,,,,,
30707627,Political Group,No,,,,,,,
30707627,Cultural Group,No,,,,,,,
30707627,Agricultural Coop,No,,,,,,,
30707627,Parent-Teacher Assoc,Yes,,1,Weekly,,9,4,5
30707627,Community Child Protenction Committee (C-CPC),No,,,,,,,
30707627,Sports Group,No,,,,,,,
30707627,Children's Groups,No,,,,,,,
30707627,Farmers' Group,No,,,,,,,
30707627,Village Development Committee,Yes,,1,Monthly,,4,3,1
30707627,Women's Group,No,,,,,,,
30707627,School Committee,Yes,,1,Weekly,,10,4,2
30707627,Community Victim Support Unit (C-VSU),No,,,,,,,
30707627,Business Assoc,No,,,,,,,
30707627,NGO,No,,,,,,,
30707627,Other (Specify),No,,,,,,,
30707627,Tobacco Club,No,,,,,,,
30707627,Health Committee,Yes,,1,Monthly,,4,4,0
30707627,Religious Group,No,,,,,,,
30707627,Savings & Credit Coop,No,,,,,,,
30707627,Community Police/Watch Group,Yes,,1,Monthly,,10,3,0
30707627,Disabled Assoc,No,,,,,,,
30707628,Women's Group,No,,,,,,,
30707628,Cultural Group,No,,,,,,,
30707628,Agricultural Coop,No,,,,,,,
30707628,Business Assoc,No,,,,,,,
30707628,Parent-Teacher Assoc,Yes,,1,Weekly,,10,9,0
30707628,NGO,No,,,,,,,
30707628,Children's Groups,No,,,,,,,
30707628,Community Victim Support Unit (C-VSU),No,,,,,,,
30707628,Religious Group,Yes,,30,Weekly,,8,2,8
30707628,Other (Specify),No,,,,,,,
30707628,Disabled Assoc,No,,,,,,,
30707628,Community Police/Watch Group,Yes,,1,Weekly,,10,0,0
30707628,Political Group,Yes,,4,Weekly,,90,30,30
30707628,Village Development Committee,Yes,,1,Other(Specify),TWICE A WEEK,10,6,0
30707628,Tobacco Club,No,,,,,,,
30707628,Savings & Credit Coop,Yes,,15,Weekly,,12,12,0
30707628,Youth Group,No,,,,,,,
30707628,Farmers' Group,No,,,,,,,
30707628,Sports Group,Yes,,2,Weekly,,25,14,25
30707628,School Committee,Yes,,4,Weekly,,10,6,0
30707628,Health Committee,No,,,,,,,
30707628,Community Child Protenction Committee (C-CPC),No,,,,,,,
30708629,Disabled Assoc,No,,,,,,,
30708629,Community Police/Watch Group,Yes,,2,Weekly,,20,6,5
30708629,Tobacco Club,No,,,,,,,
30708629,Religious Group,Yes,,9,Weekly,,60,40,15
30708629,Farmers' Group,No,,,,,,,
30708629,Community Child Protenction Committee (C-CPC),Yes,,2,Quarterly,,20,15,4
30708629,NGO,No,,,,,,,
30708629,Children's Groups,No,,,,,,,
30708629,Business Assoc,No,,,,,,,
30708629,Village Development Committee,Yes,,2,Other(Specify),IT'SANEWCOMMITTEE,20,10,12
30708629,Other (Specify),No,,,,,,,
30708629,Community Victim Support Unit (C-VSU),No,,,,,,,
30708629,Sports Group,No,,,,,,,
30708629,Agricultural Coop,No,,,,,,,
30708629,School Committee,No,,,,,,,
30708629,Political Group,No,,,,,,,
30708629,Health Committee,Yes,,2,Quarterly,,20,13,9
30708629,Savings & Credit Coop,No,,,,,,,
30708629,Youth Group,No,,,,,,,
30708629,Parent-Teacher Assoc,No,,,,,,,
30708629,Cultural Group,No,,,,,,,
30708629,Women's Group,Yes,,9,Weekly,,30,20,21
30708630,Political Group,Yes,,1,Weekly,,10,4,6
30708630,Agricultural Coop,No,,,,,,,
30708630,Disabled Assoc,Yes,,1,Monthly,,10,10,1
30708630,Religious Group,Yes,,8,Weekly,,8,7,1
30708630,Village Development Committee,No,,,,,,,
30708630,Other (Specify),No,,,,,,,
30708630,Farmers' Group,No,,,,,,,
30708630,Community Victim Support Unit (C-VSU),No,,,,,,,
30708630,Sports Group,Yes,,2,Weekly,,15,0,10
30708630,Savings & Credit Coop,Yes,,7,Other(Specify),FORTNIGHTLY,20,14,15
30708630,Youth Group,Yes,,2,Weekly,,15,0,15
30708630,NGO,No,,,,,,,
30708630,Business Assoc,No,,,,,,,
30708630,Women's Group,No,,,,,,,
30708630,Community Child Protenction Committee (C-CPC),Yes,,1,Quarterly,,10,0,0
30708630,Parent-Teacher Assoc,Yes,,1,Quarterly,,10,5,0
30708630,Tobacco Club,No,,,,,,,
30708630,School Committee,Yes,,1,Quarterly,,10,5,1
30708630,Children's Groups,No,,,,,,,
30708630,Cultural Group,No,,,,,,,
30708630,Health Committee,Yes,,1,Other(Specify),FORTNIGHTLY,10,5,3
30708630,Community Police/Watch Group,Yes,,1,Other(Specify),FORTNIGHTLY,5,1,0
30709631,Business Assoc,No,,,,,,,
30709631,Sports Group,No,,,,,,,
30709631,Farmers' Group,No,,,,,,,
30709631,Cultural Group,No,,,,,,,
30709631,Political Group,No,,,,,,,
30709631,Youth Group,No,,,,,,,
30709631,Women's Group,Yes,,15,Weekly,,25,15,6
30709631,Agricultural Coop,No,,,,,,,
30709631,Parent-Teacher Assoc,Yes,,1,Weekly,,9,6,3
30709631,Community Child Protenction Committee (C-CPC),No,,,,,,,
30709631,Community Police/Watch Group,Yes,,1,Monthly,,1,1,1
30709631,Village Development Committee,Yes,,1,Weekly,,10,4,6
30709631,NGO,No,,,,,,,
30709631,Health Committee,Yes,,1,Monthly,,10,5,30
30709631,Disabled Assoc,No,,,,,,,
30709631,School Committee,Yes,,10,Weekly,,10,6,4
30709631,Religious Group,No,,,,,,,
30709631,Children's Groups,No,,,,,,,
30709631,Tobacco Club,No,,,,,,,
30709631,Other (Specify),No,,,,,,,
30709631,Community Victim Support Unit (C-VSU),No,,,,,,,
30709631,Savings & Credit Coop,No,,,,,,,
30709632,Business Assoc,No,,,,,,,
30709632,Health Committee,Yes,,4,Monthly,,20,7,0
30709632,Political Group,Yes,,7,Semi-Annually,,15,7,0
30709632,Sports Group,Yes,,1,Weekly,,25,0,25
30709632,Community Child Protenction Committee (C-CPC),No,,,,,,,
30709632,Parent-Teacher Assoc,Yes,,1,Monthly,,10,4,0
30709632,Disabled Assoc,No,,,,,,,
30709632,Community Police/Watch Group,Yes,,1,Other(Specify),TWICE A WEEK,10,3,0
30709632,NGO,No,,,,,,,
30709632,Community Victim Support Unit (C-VSU),Yes,,1,Other(Specify),TWICE A WEEK,10,3,0
30709632,Savings & Credit Coop,Yes,,1,Other(Specify),TWICE A WEEK,11,10,0
30709632,Other (Specify),No,,,,,,,
30709632,Farmers' Group,Yes,,1,Other(Specify),TWICE A WEEK,15,4,0
30709632,Women's Group,No,,,,,,,
30709632,Cultural Group,Yes,,1,Annually,,400,330,100
30709632,Tobacco Club,No,,,,,,,
30709632,Religious Group,Yes,,4,Weekly,,50,46,20
30709632,School Committee,Yes,,2,Weekly,,10,6,0
30709632,Village Development Committee,Yes,,1,Monthly,,10,4,0
30709632,Children's Groups,No,,,,,,,
30709632,Agricultural Coop,Yes,,1,Other(Specify),TWICE A WEEK,50,27,15
30709632,Youth Group,Yes,,1,Weekly,,20,14,19
30710633,Savings & Credit Coop,Yes,,11,Weekly,,25,24,15
30710633,Other (Specify),No,,,,,,,
30710633,Women's Group,Yes,,3,Weekly,,30,30,6
30710633,Agricultural Coop,No,,,,,,,
30710633,Health Committee,Yes,,5,Monthly,,10,5,0
30710633,Community Child Protenction Committee (C-CPC),No,,,,,,,
30710633,Religious Group,Yes,,8,Weekly,,35,33,8
30710633,Tobacco Club,No,,,,,,,
30710633,Political Group,Yes,,25,Monthly,,35,16,14
30710633,Business Assoc,No,,,,,,,
30710633,Community Victim Support Unit (C-VSU),No,,,,,,,
30710633,Disabled Assoc,No,,,,,,,
30710633,Farmers' Group,No,,,,,,,
30710633,Youth Group,Yes,,5,Monthly,,20,7,12
30710633,NGO,No,,,,,,,
30710633,Community Police/Watch Group,Yes,,5,Annually,,4,0,0
30710633,Sports Group,Yes,,4,Weekly,,32,0,32
30710633,Cultural Group,No,,,,,,,
30710633,Children's Groups,No,,,,,,,
30710633,Village Development Committee,Yes,,1,Other(Specify),WHEN THERE IS NEED,12,6,0
30710633,Parent-Teacher Assoc,No,,,,,,,
30710633,School Committee,No,,,,,,,
30710634,Agricultural Coop,No,,,,,,,
30710634,NGO,Yes,,1,Weekly,,4,2,0
30710634,Sports Group,Yes,,3,Weekly,,44,25,28
30710634,Children's Groups,No,,,,,,,
30710634,Village Development Committee,Yes,,1,Monthly,,10,7,0
30710634,Disabled Assoc,Yes,,1,Monthly,,25,15,6
30710634,Political Group,Yes,,3,Quarterly,,75,50,0
30710634,School Committee,Yes,,1,Monthly,,10,6,0
30710634,Youth Group,No,,,,,,,
30710634,Farmers' Group,No,,,,,,,
30710634,Health Committee,Yes,,2,Monthly,,10,7,0
30710634,Women's Group,Yes,,2,Weekly,,20,19,15
30710634,Business Assoc,No,,,,,,,
30710634,Savings & Credit Coop,No,,,,,,,
30710634,Cultural Group,Yes,,2,Annually,,20,10,15
30710634,Community Victim Support Unit (C-VSU),No,,,,,,,
30710634,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,9,0
30710634,Religious Group,Yes,,5,Weekly,,52,52,0
30710634,Parent-Teacher Assoc,.a,,,,,,,
30710634,Community Police/Watch Group,Yes,,2,Monthly,,10,2,0
30710634,Tobacco Club,No,,,,,,,
30710634,Other (Specify),No,,,,,,,
30710635,Savings & Credit Coop,No,,,,,,,
30710635,Business Assoc,No,,,,,,,
30710635,Cultural Group,No,,,,,,,
30710635,Tobacco Club,No,,,,,,,
30710635,Children's Groups,No,,,,,,,
30710635,Other (Specify),No,,,,,,,
30710635,Parent-Teacher Assoc,Yes,,1,Monthly,,10,6,4
30710635,Disabled Assoc,No,,,,,,,
30710635,School Committee,Yes,,1,Monthly,,9,4,5
30710635,Community Police/Watch Group,Yes,,1,Quarterly,,2,0,2
30710635,Political Group,No,,,,,,,
30710635,Village Development Committee,Yes,,1,Quarterly,,10,5,4
30710635,Community Child Protenction Committee (C-CPC),No,,,,,,,
30710635,Youth Group,Yes,,1,Quarterly,,10,4,6
30710635,Sports Group,No,,,,,,,
30710635,Religious Group,Yes,,6,Weekly,,20,15,6
30710635,Women's Group,Yes,,4,Weekly,,20,5,0
30710635,Health Committee,Yes,,1,Monthly,,11,10,1
30710635,Agricultural Coop,No,,,,,,,
30710635,NGO,No,,,,,,,
30710635,Farmers' Group,No,,,,,,,
30710635,Community Victim Support Unit (C-VSU),No,,,,,,,
30710636,Agricultural Coop,No,,,,,,,
30710636,Disabled Assoc,No,,,,,,,
30710636,Parent-Teacher Assoc,Yes,,1,Monthly,,10,4,0
30710636,Political Group,No,,,,,,,
30710636,Savings & Credit Coop,No,,,,,,,
30710636,Children's Groups,No,,,,,,,
30710636,Community Child Protenction Committee (C-CPC),No,,,,,,,
30710636,Women's Group,No,,,,,,,
30710636,School Committee,Yes,,1,Monthly,,10,5,0
30710636,Community Victim Support Unit (C-VSU),No,,,,,,,
30710636,Health Committee,Yes,,1,Monthly,,8,8,0
30710636,Cultural Group,No,,,,,,,
30710636,NGO,No,,,,,,,
30710636,Village Development Committee,Yes,,1,Other(Specify),WHEN THERE IS NEED,10,4,0
30710636,Other (Specify),Yes,CHISUNGATEAASSOCIATION,1,Quarterly,,10,3,0
30710636,Sports Group,No,,,,,,,
30710636,Tobacco Club,No,,,,,,,
30710636,Religious Group,No,,,,,,,
30710636,Farmers' Group,No,,,,,,,
30710636,Youth Group,No,,,,,,,
30710636,Business Assoc,No,,,,,,,
30710636,Community Police/Watch Group,Yes,,1,Other(Specify),WHEN THERE IS NEED,10,2,0
30711637,Savings & Credit Coop,No,,,,,,,
30711637,Community Victim Support Unit (C-VSU),No,,,,,,,
30711637,Business Assoc,No,,,,,,,
30711637,Agricultural Coop,Yes,,1,Other(Specify),WHEN THERE IS NEED,10,4,0
30711637,School Committee,Yes,,1,Weekly,,10,5,0
30711637,Tobacco Club,No,,,,,,,
30711637,Health Committee,Yes,,2,Monthly,,10,5,4
30711637,Community Police/Watch Group,Yes,,3,Weekly,,5,2,2
30711637,Village Development Committee,Yes,,1,Monthly,,4,3,0
30711637,Children's Groups,No,,,,,,,
30711637,Parent-Teacher Assoc,Yes,,1,Monthly,,10,4,0
30711637,Farmers' Group,Yes,,24,Monthly,,10,8,4
30711637,Political Group,Yes,,8,Monthly,,10,5,2
30711637,Youth Group,No,,,,,,,
30711637,Religious Group,Yes,,15,Weekly,,32,32,9
30711637,NGO,No,,,,,,,
30711637,Cultural Group,Yes,,7,Annually,,50,10,0
30711637,Sports Group,Yes,,6,Weekly,,50,0,43
30711637,Disabled Assoc,No,,,,,,,
30711637,Women's Group,Yes,,14,Weekly,,20,20,10
30711637,Other (Specify),No,,,,,,,
30711637,Community Child Protenction Committee (C-CPC),No,,,,,,,
30712638,Women's Group,Yes,,10,Weekly,,25,23,0
30712638,Parent-Teacher Assoc,Yes,,1,Monthly,,10,6,0
30712638,Youth Group,Yes,,7,Monthly,,10,5,10
30712638,Farmers' Group,Yes,,7,Weekly,,30,16,7
30712638,Children's Groups,No,,,,,,,
30712638,Disabled Assoc,No,,,,,,,
30712638,Community Victim Support Unit (C-VSU),No,,,,,,,
30712638,School Committee,Yes,,1,Weekly,,10,6,0
30712638,Community Police/Watch Group,Yes,,2,Monthly,,10,1,0
30712638,Agricultural Coop,No,,,,,,,
30712638,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,3,5
30712638,Village Development Committee,Yes,,1,Monthly,,10,5,3
30712638,Health Committee,Yes,,2,Monthly,,15,14,0
30712638,Cultural Group,Yes,,2,Monthly,,25,18,0
30712638,Sports Group,Yes,,6,Weekly,,20,0,15
30712638,Tobacco Club,No,,,,,,,
30712638,Political Group,Yes,,5,Other(Specify),PERIODICALLYASREQUIRED,120,95,15
30712638,NGO,No,,,,,,,
30712638,Religious Group,Yes,,4,Weekly,,46,35,5
30712638,Other (Specify),No,,,,,,,
30712638,Savings & Credit Coop,No,,,,,,,
30712638,Business Assoc,No,,,,,,,
30713639,Farmers' Group,No,,,,,,,
30713639,Parent-Teacher Assoc,Yes,,1,Monthly,,9,3,0
30713639,Savings & Credit Coop,No,,,,,,,
30713639,Sports Group,No,,,,,,,
30713639,Cultural Group,No,,,,,,,
30713639,Children's Groups,No,,,,,,,
30713639,NGO,No,,,,,,,
30713639,Religious Group,No,,,,,,,
30713639,Health Committee,Yes,,1,Weekly,,10,5,2
30713639,Disabled Assoc,No,,,,,,,
30713639,Community Victim Support Unit (C-VSU),No,,,,,,,
30713639,Tobacco Club,No,,,,,,,
30713639,Youth Group,No,,,,,,,
30713639,Business Assoc,No,,,,,,,
30713639,Community Police/Watch Group,Yes,,1,Monthly,,10,3,7
30713639,Community Child Protenction Committee (C-CPC),No,,,,,,,
30713639,Village Development Committee,Yes,,2,Weekly,,15,5,3
30713639,School Committee,Yes,,10,Monthly,,10,6,0
30713639,Political Group,No,,,,,,,
30713639,Other (Specify),No,,,,,,,
30713639,Women's Group,No,,,,,,,
30713639,Agricultural Coop,No,,,,,,,
30713640,Youth Group,No,,,,,,,
30713640,Religious Group,Yes,,15,Weekly,,100,10,80
30713640,School Committee,No,,,,,,,
30713640,Other (Specify),No,,,,,,,
30713640,Political Group,No,,,,,,,
30713640,Community Victim Support Unit (C-VSU),No,,,,,,,
30713640,Women's Group,No,,,,,,,
30713640,Children's Groups,No,,,,,,,
30713640,Community Child Protenction Committee (C-CPC),No,,,,,,,
30713640,Parent-Teacher Assoc,No,,,,,,,
30713640,Savings & Credit Coop,No,,,,,,,
30713640,Health Committee,Yes,,1,Other(Specify),THECOMMETTEEHASJUSTBEENESTABLISHED,10,10,3
30713640,Farmers' Group,No,,,,,,,
30713640,Sports Group,No,,,,,,,
30713640,Disabled Assoc,No,,,,,,,
30713640,Cultural Group,Yes,,4,Quarterly,,200,40,100
30713640,NGO,No,,,,,,,
30713640,Agricultural Coop,No,,,,,,,
30713640,Tobacco Club,No,,,,,,,
30713640,Business Assoc,No,,,,,,,
30713640,Community Police/Watch Group,No,,,,,,,
30713640,Village Development Committee,No,,,,,,,
30720641,Farmers' Group,No,,,,,,,
30720641,Other (Specify),No,,,,,,,
30720641,Community Victim Support Unit (C-VSU),No,,,,,,,
30720641,Political Group,No,,,,,,,
30720641,Health Committee,Yes,,1,Monthly,,10,10,8
30720641,Disabled Assoc,Yes,,1,Quarterly,,10,5,2
30720641,Sports Group,No,,,,,,,
30720641,Religious Group,Yes,,5,Weekly,,70,50,35
30720641,Parent-Teacher Assoc,Yes,,1,Monthly,,9,3,0
30720641,Business Assoc,No,,,,,,,
30720641,Agricultural Coop,No,,,,,,,
30720641,Youth Group,Yes,,1,Quarterly,,60,20,40
30720641,Children's Groups,No,,,,,,,
30720641,Savings & Credit Coop,No,,,,,,,
30720641,Community Police/Watch Group,Yes,,1,Weekly,,10,5,8
30720641,Tobacco Club,Yes,,1,Weekly,,20,15,6
30720641,School Committee,Yes,,1,Monthly,,10,5,3
30720641,Village Development Committee,Yes,,1,Weekly,,10,5,5
30720641,NGO,No,,,,,,,
30720641,Women's Group,Yes,,10,Weekly,,25,10,5
30720641,Cultural Group,Yes,,2,Semi-Annually,,100,80,43
30720641,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,5,6
30801642,Parent-Teacher Assoc,Yes,,1,Semi-Annually,,10,6,6
30801642,Disabled Assoc,No,,,,,,,
30801642,Other (Specify),No,,,,,,,
30801642,Village Development Committee,No,,,,,,,
30801642,Religious Group,Yes,,5,Weekly,,200,160,100
30801642,Community Child Protenction Committee (C-CPC),No,,,,,,,
30801642,Sports Group,No,,,,,,,
30801642,Community Victim Support Unit (C-VSU),No,,,,,,,
30801642,Youth Group,No,,,,,,,
30801642,Farmers' Group,No,,,,,,,
30801642,Cultural Group,Yes,,1,Semi-Annually,,50,40,10
30801642,Health Committee,Yes,,1,Weekly,,10,12,3
30801642,Women's Group,No,,,,,,,
30801642,Political Group,No,,,,,,,
30801642,School Committee,Yes,,1,Quarterly,,9,8,1
30801642,Children's Groups,No,,,,,,,
30801642,Savings & Credit Coop,No,,,,,,,
30801642,Agricultural Coop,No,,,,,,,
30801642,NGO,No,,,,,,,
30801642,Business Assoc,No,,,,,,,
30801642,Community Police/Watch Group,Yes,,1,Quarterly,,15,5,3
30801642,Tobacco Club,No,,,,,,,
30801643,Sports Group,No,,,,,,,
30801643,Cultural Group,No,,,,,,,
30801643,Political Group,No,,,,,,,
30801643,Village Development Committee,Yes,,1,Monthly,,10,2,2
30801643,Religious Group,No,,,,,,,
30801643,Disabled Assoc,No,,,,,,,
30801643,School Committee,Yes,,1,Weekly,,10,6,4
30801643,Savings & Credit Coop,No,,,,,,,
30801643,Tobacco Club,No,,,,,,,
30801643,Parent-Teacher Assoc,Yes,,1,Weekly,,9,3,2
30801643,Children's Groups,No,,,,,,,
30801643,Agricultural Coop,No,,,,,,,
30801643,NGO,No,,,,,,,
30801643,Other (Specify),No,,,,,,,
30801643,Health Committee,Yes,,1,Monthly,,10,5,5
30801643,Community Police/Watch Group,No,,,,,,,
30801643,Business Assoc,No,,,,,,,
30801643,Farmers' Group,No,,,,,,,
30801643,Women's Group,No,,,,,,,
30801643,Youth Group,No,,,,,,,
30801643,Community Child Protenction Committee (C-CPC),No,,,,,,,
30801643,Community Victim Support Unit (C-VSU),No,,,,,,,
30801644,Savings & Credit Coop,No,,,,,,,
30801644,Farmers' Group,No,,,,,,,
30801644,School Committee,Yes,,1,Quarterly,,10,7,8
30801644,NGO,No,,,,,,,
30801644,Community Victim Support Unit (C-VSU),No,,,,,,,
30801644,Disabled Assoc,No,,,,,,,
30801644,Youth Group,No,,,,,,,
30801644,Community Police/Watch Group,Yes,,1,Quarterly,,10,4,9
30801644,Women's Group,Yes,,50,Weekly,,100,90,40
30801644,Business Assoc,No,,,,,,,
30801644,Tobacco Club,No,,,,,,,
30801644,Religious Group,Yes,,1,Quarterly,,10,4,3
30801644,Agricultural Coop,No,,,,,,,
30801644,Health Committee,No,,,,,,,
30801644,Sports Group,No,,,,,,,
30801644,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,3
30801644,Political Group,Yes,,1,Weekly,,1000,900,1000
30801644,Other (Specify),No,,,,,,,
30801644,Children's Groups,No,,,,,,,
30801644,Village Development Committee,Yes,,1,Other(Specify),DONOTMEET,5,4,1
30801644,Community Child Protenction Committee (C-CPC),No,,,,,,,
30801644,Cultural Group,.a,,,,,,,
30801645,Agricultural Coop,No,,,,,,,
30801645,Children's Groups,No,,,,,,,
30801645,Disabled Assoc,No,,,,,,,
30801645,School Committee,Yes,,1,Monthly,,20,10,3
30801645,Health Committee,Yes,,1,Monthly,,10,5,6
30801645,Sports Group,No,,,,,,,
30801645,Parent-Teacher Assoc,Yes,,1,Monthly,,10,5,6
30801645,Other (Specify),No,,,,,,,
30801645,Tobacco Club,No,,,,,,,
30801645,Community Child Protenction Committee (C-CPC),Yes,,1,Monthly,,10,3,7
30801645,Business Assoc,No,,,,,,,
30801645,Savings & Credit Coop,No,,,,,,,
30801645,Village Development Committee,Yes,,2,Quarterly,,20,10,5
30801645,Religious Group,Yes,,1,Weekly,,9,100,20
30801645,Community Victim Support Unit (C-VSU),No,,,,,,,
30801645,Women's Group,No,,,,,,,
30801645,Cultural Group,No,,,,,,,
30801645,Youth Group,Yes,,1,Monthly,,50,20,50
30801645,Community Police/Watch Group,Yes,,1,Quarterly,,20,4,12
30801645,Farmers' Group,No,,,,,,,
30801645,NGO,No,,,,,,,
30801645,Political Group,No,,,,,,,
30802646,Health Committee,Yes,,3,Quarterly,,13,7,11
30802646,Children's Groups,No,,,,,,,
30802646,Agricultural Coop,No,,,,,,,
30802646,Women's Group,No,,,,,,,
30802646,Business Assoc,No,,,,,,,
30802646,Farmers' Group,No,,,,,,,
