case_id,HHID,ag_l0c,ag_l0c_oth,ag_l0a,ag_l01a,ag_l01b,ag_l01b_oth,ag_l02,ag_l03,ag_l04,ag_l06a,ag_l06b,ag_l07a,ag_l07b,ag_l07b_oth,ag_l08,ag_l08_oth,ag_l09,ag_l10,ag_l11,ag_l12,ag_l13,ag_l14a,ag_l14b,ag_l37,ag_l38a,ag_l38b,ag_l38b_oth,ag_l39a,ag_l39b,ag_l40,ag_l41,ag_l42a,ag_l42b,ag_l42b_oth,ag_l43,ag_l44a,ag_l44b,ag_l44b_oth
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,5,KILOGRAM,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,CAN,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,5,KILOGRAM,,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207013860273,bdcb51951d4e4ae1aa121cb1ff85e0b7,INSECTICIDE,,NO,50,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,50,LITER,,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
208074250002,bdcbe6c0ccd842efb4c9086c70da5cb8,Organic Fertilizer,,YES,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,100,KILOGRAM,
208074250002,bdcbe6c0ccd842efb4c9086c70da5cb8,CAN,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,15,KILOGRAM,,,,,
208074250002,bdcbe6c0ccd842efb4c9086c70da5cb8,HERBICIDE,,NO,4,LITER,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,4,LITER,,Own Bicycle or Oxcart,,0,7000,"Paid in full, with own-savings",,,,,NO,0,,,6,.a,0,NO,0,,,,,,
208064220060,bde8e3a51c1b427bad115891508ea4a7,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208064220060,bde8e3a51c1b427bad115891508ea4a7,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,10,KILOGRAM,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
208064220060,bde8e3a51c1b427bad115891508ea4a7,INSECTICIDE,,NO,10,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,10,LITER,,On Foot,,0,300,"Paid in full, with own-savings",,,,,NO,0,,,3,.a,0,NO,0,,,,,,
207124050224,be19db5389a74aa8ad22bbbbe10a7cef,Organic Fertilizer,,YES,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,20,KILOGRAM,
202022680187,be1d894e0bd74199b8357c628b590f09,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202022680187,be1d894e0bd74199b8357c628b590f09,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,25,KILOGRAM,,On Foot,,0,15000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
202022680187,be1d894e0bd74199b8357c628b590f09,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,25,KILOGRAM,,On Foot,,0,12500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
302015090006,be212dc3e4dd43528e72ac862b32ce77,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309046760037,be6c1fae563444c59d857469b6d07569,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207074010121,be70a6d753a34c90849470c5a390b347,Organic Fertilizer,,YES,6,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,6,BUCKET,
207074010121,be70a6d753a34c90849470c5a390b347,23:21:0+4S/CHITOWE,,NO,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,4,KILOGRAM,,Bicycle Taxi,,500,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207074010121,be70a6d753a34c90849470c5a390b347,UREA,,NO,4,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,4,KILOGRAM,,Bicycle Taxi,,500,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303055390038,be8aec3e0bf94a2daedd25d7d7c42164,Organic Fertilizer,,YES,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,25,KILOGRAM,
101011030122,be90dc04442f43f9b7bf199a362813b1,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101011030122,be90dc04442f43f9b7bf199a362813b1,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,10,KILOGRAM,,Own Bicycle or Oxcart,,0,13350,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
101011030122,be90dc04442f43f9b7bf199a362813b1,UREA,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,15,KILOGRAM,,Own Bicycle or Oxcart,,0,17625,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
314357850067,be925900519143e7ac3f1b977d436e6c,Organic Fertilizer,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307116370204,bf474a47a0144adca5b9fb7954a0e680,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307116370204,bf474a47a0144adca5b9fb7954a0e680,23:21:0+4S/CHITOWE,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,25,KILOGRAM,,Truck / Bus/ Minibus,,1000,11000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307116370204,bf474a47a0144adca5b9fb7954a0e680,UREA,,NO,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,25,KILOGRAM,,Truck / Bus/ Minibus,,1000,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307116370204,bf474a47a0144adca5b9fb7954a0e680,INSECTICIDE,,NO,500,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,500,MILLILITER,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
103011490008,bf7f738eabe4467f87b1abdb87914449,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047150188,bf81446343d1434690f34c5340251ff9,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311047150188,bf81446343d1434690f34c5340251ff9,UREA,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,5,KILOGRAM,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
103041540351,bf820973d94a45fd9cfcb7380e7dcb2a,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313027590003,bf9dc3debc054975b4bec560e786a935,Organic Fertilizer,,YES,1,BUCKET,,"YES, THE FIGURES MATCHED",NO,YES,11,.a,5,KILOGRAM,,On Foot,,0,7000,"Paid in full, with own-savings",,,,,YES,25,KILOGRAM,,8,.a,0,NO,,,,YES,10,KILOGRAM,
104101870188,bfaf0e234280404eb2ae9f193065a315,Organic Fertilizer,,YES,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,100,KILOGRAM,
104101870188,bfaf0e234280404eb2ae9f193065a315,INSECTICIDE,,NO,30,LITER,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,1,LITER,,2,.a,7000,NO,0,,,,,,
310016900190,bfc72e8fa87245dbb44157f0422ee00e,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890333,bfd10b7733df448194933bce890c22aa,Organic Fertilizer,,YES,3,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,2,OX CART,
207023890333,bfd10b7733df448194933bce890c22aa,23:21:0+4S/CHITOWE,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,10,KILOGRAM,,,,,
207023890333,bfd10b7733df448194933bce890c22aa,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,10,KILOGRAM,,,,,
206173820011,bffd2e41fcb34ff6b038ebd9b1d0cfd4,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900126,c0100ecc51ce447a8617e642f8f5f181,Organic Fertilizer,,YES,6,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,6,BUCKET,
309016690160,c048c8fa74b4458b8f08ed5818cfcdff,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208084270336,c0586dd9cff8443fb7c6a43815496e56,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208084270336,c0586dd9cff8443fb7c6a43815496e56,23:21:0+4S/CHITOWE,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,3,KILOGRAM,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
208084270336,c0586dd9cff8443fb7c6a43815496e56,UREA,,NO,3,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,8,.a,3,KILOGRAM,,On Foot,,1800,1800,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,Organic Fertilizer,,YES,5,WHEELBARROW,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,5,WHEELBARROW,
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,23:21:0+4S/CHITOWE,,NO,5,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,5,KILOGRAM,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307066260206,c077a3c85bf1448fa99e8a08774ff2c0,INSECTICIDE,,NO,1,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,1,LITER,,On Foot,,1000,1700,"Paid in full, with own-savings",,,,,NO,0,,,5,.a,0,NO,0,,,,,,
201012370006,c07e878d9e7f4eed82273d4ce9f021ee,Organic Fertilizer,,YES,3,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,YES,3,OX CART,,4,.a,0,NO,,,,NO,,,
201012370006,c07e878d9e7f4eed82273d4ce9f021ee,INSECTICIDE,,NO,80,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,100,MILLILITER,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
204033130176,c086e219a9084cbe8b2427c562b157e0,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
309016700117,c0ae30129464443fa4df12099d97771d,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,23:21:0+4S/CHITOWE,,NO,30,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,30,KILOGRAM,,Own Bicycle or Oxcart,,0,9500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,CAN,,NO,7,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,YES,7,KILOGRAM,,,,,
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,UREA,,NO,30,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,25,KILOGRAM,,Own Bicycle or Oxcart,,0,9000,"Paid in full, with own-savings",,,,,NO,,,,,,,YES,5,KILOGRAM,,,,,
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,INSECTICIDE,,NO,500,GRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,0,,,10,.a,0,YES,500,MILLILITER,,,,,
209084420032,c0b19bf07690476cbc9ffbc7856bb51e,FUNGICIDE,,NO,500,MILLILITER,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,0,,,10,.a,0,YES,500,MILLILITER,,,,,
103011510022,c0d7bec9fec945c08089063e98dc7c59,Organic Fertilizer,,YES,40,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,40,KILOGRAM,
103011510022,c0d7bec9fec945c08089063e98dc7c59,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,.a,20,KILOGRAM,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
103011510022,c0d7bec9fec945c08089063e98dc7c59,INSECTICIDE,,NO,20,LITER,,"YES, THE FIGURES MATCHED",NO,YES,1,.a,20,LITER,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
202012620062,c0ea96c1d04c4f4597ac9af78b02fe03,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202012620062,c0ea96c1d04c4f4597ac9af78b02fe03,D COMPOUND,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,.a,20,KILOGRAM,,Bicycle Taxi,,0,16000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
310026940218,c107149a56214b4392e170dee8941ce1,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206023520034,c126a30f345c45c281744e168566559a,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206023520034,c126a30f345c45c281744e168566559a,INSECTICIDE,,NO,10,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,10,LITER,,Own Bicycle or Oxcart,,0,500,"Paid in full, with own-savings",,,,,NO,0,,,4,.a,0,NO,0,,,,,,
304045670113,c16b278290be4eee9846d82d707aa9d3,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304045670113,c16b278290be4eee9846d82d707aa9d3,23:21:0+4S/CHITOWE,,NO,1,KILOGRAM,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",NO,NO,,,,,,,,,,,,,,,YES,1,KILOGRAM,,8,.a,0,NO,,,,,,,
304045670113,c16b278290be4eee9846d82d707aa9d3,INSECTICIDE,,NO,2,LITER,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,2,LITER,,On Foot,,0,700,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
208024120063,c18db4c55e6d4bf68ca7fb1b95af2082,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307126380054,c1f5880f24b74002812b3582b999180a,Organic Fertilizer,,YES,200,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,200,KILOGRAM,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,NO,,,
307126380054,c1f5880f24b74002812b3582b999180a,23:21:0+4S/CHITOWE,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,15,KILOGRAM,,Own Bicycle or Oxcart,,0,6750,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307126380054,c1f5880f24b74002812b3582b999180a,CAN,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,15,KILOGRAM,,Own Bicycle or Oxcart,,0,6000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
307126380054,c1f5880f24b74002812b3582b999180a,INSECTICIDE,,NO,80,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,80,LITER,,Own Bicycle or Oxcart,,0,7200,"Paid in full, with own-savings",,,,,NO,0,,,.a,.a,0,NO,0,,,,,,
312097510187,c2222101e4c24eada88ad4dc08145f2e,Organic Fertilizer,,YES,1,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,BUCKET,
312097510187,c2222101e4c24eada88ad4dc08145f2e,INSECTICIDE,,NO,2,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,2,MILLILITER,,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,0,,,1,.a,0,NO,0,,,,,,
206023550048,c22e1bd734824af2a7839d26b51366f6,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314347830043,c24e53e2ea0e41d89e5b3d227f5086f4,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314347830043,c24e53e2ea0e41d89e5b3d227f5086f4,23:21:0+4S/CHITOWE,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,1,KILOGRAM,,Bicycle Taxi,,200,600,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
206173820060,c257aaae0bd740aba4de0c8f6f440381,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
206173820060,c257aaae0bd740aba4de0c8f6f440381,23:21:0+4S/CHITOWE,,NO,1500,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,1500,GRAM,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
206173820060,c257aaae0bd740aba4de0c8f6f440381,UREA,,NO,1500,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,1500,GRAM,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
206173820060,c257aaae0bd740aba4de0c8f6f440381,INSECTICIDE,,NO,50,OTHER (SPECIFY),ML,"YES, THE FIGURES MATCHED",NO,YES,2,.a,50,MILLILITER,,On Foot,,0,700,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
206173820060,c257aaae0bd740aba4de0c8f6f440381,FUMIGANT,,NO,50,GRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,50,GRAM,,On Foot,,0,500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
107372210012,c277b47fec9d42d090c94ba4733497e9,Organic Fertilizer,,YES,10,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,10,50 KG BAG,
107372210012,c277b47fec9d42d090c94ba4733497e9,23:21:0+4S/CHITOWE,,NO,70,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,.a,70,KILOGRAM,,On Foot,,0,30800,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
107372210012,c277b47fec9d42d090c94ba4733497e9,UREA,,NO,50,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,1,.a,50,KILOGRAM,,On Foot,,0,19000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
107372210012,c277b47fec9d42d090c94ba4733497e9,INSECTICIDE,,NO,1,LITER,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,1,LITER,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,NO,0,,,1,.a,0,NO,0,,,,,,
207063980041,c27a17e8a1ec4b62a83487de8365a611,Organic Fertilizer,,YES,250,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,250,KILOGRAM,
207063980041,c27a17e8a1ec4b62a83487de8365a611,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,20,KILOGRAM,,Own Bicycle or Oxcart,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
207063980041,c27a17e8a1ec4b62a83487de8365a611,UREA,,NO,15,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,15,KILOGRAM,,On Foot,,0,6500,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
313027590154,c2a663b0eb4648839a57bf3a07fce165,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303095490264,c30d4348bf4f4b4bbe497ca0ef7af041,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303095490264,c30d4348bf4f4b4bbe497ca0ef7af041,23:21:0+4S/CHITOWE,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,1,KILOGRAM,,On Foot,,0,750,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303095490264,c30d4348bf4f4b4bbe497ca0ef7af041,UREA,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,1,KILOGRAM,,On Foot,,0,750,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303095490264,c30d4348bf4f4b4bbe497ca0ef7af041,INSECTICIDE,,NO,250,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,250,KILOGRAM,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,NO,0,,,3,.a,0,NO,0,,,,,,
204053190041,c320b5f3d6c04695913668f79e7a9861,Organic Fertilizer,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303115520247,c361ea5085c94ac5b3e1d028200e1059,Organic Fertilizer,,YES,25,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,25,KILOGRAM,
303115520247,c361ea5085c94ac5b3e1d028200e1059,23:21:0+4S/CHITOWE,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,1,KILOGRAM,,On Foot,,0,600,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303115520247,c361ea5085c94ac5b3e1d028200e1059,UREA,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,6,.a,1,KILOGRAM,,On Foot,,0,600,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
303115520247,c361ea5085c94ac5b3e1d028200e1059,INSECTICIDE,,NO,2,LITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,2,LITER,,On Foot,,0,800,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
206083690193,c37c5414a7384fb786b855c833f23d92,Organic Fertilizer,,YES,5,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,5,OX CART,
206023550017,c39fc51a5a814b119adeda771b8aeb55,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204053180048,c3a3d5aa3f6744e39df8ca5c64ed85a2,Organic Fertilizer,,YES,1,OX CART,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,1,OX CART,
204053180048,c3a3d5aa3f6744e39df8ca5c64ed85a2,23:21:0+4S/CHITOWE,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,2,KILOGRAM,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
204053180048,c3a3d5aa3f6744e39df8ca5c64ed85a2,UREA,,NO,2,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,2,.a,2,KILOGRAM,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
313047730015,c3ab1c3eaa234ad084b13a3251f04578,Organic Fertilizer,,YES,18,BUCKET,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,18,BUCKET,
313047730015,c3ab1c3eaa234ad084b13a3251f04578,23:21:0+4S/CHITOWE,,NO,20,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,20,KILOGRAM,,On Foot,,0,20000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
313047730015,c3ab1c3eaa234ad084b13a3251f04578,UREA,,NO,10,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,5,.a,10,KILOGRAM,,On Foot,,0,10000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,,,,,,,
313047730015,c3ab1c3eaa234ad084b13a3251f04578,INSECTICIDE,,NO,1,LITER,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,1,LITER,,On Foot,,0,12000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
313047730015,c3ab1c3eaa234ad084b13a3251f04578,HERBICIDE,,NO,1,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,YES,3,.a,1,KILOGRAM,,On Foot,,0,8000,"Paid in full, with own-savings",,,,,NO,,,,,,,NO,0,,,,,,
311027110299,c3bbaeb68fa44e57a4df7f0db03f1fd3,Organic Fertilizer,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202022670051,c3c46f54f97e4db8acfb495259c4b9d8,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308036510135,c3c532103410473f8547077fffad0880,Organic Fertilizer,,YES,100,KILOGRAM,,"YES, THE FIGURES MATCHED",NO,NO,,,,,,,,,,,,,,,NO,,,,,,,NO,,,,YES,100,KILOGRAM,
310067020022,c3c94b2a356747f7ab79820c7d26341a,Organic Fertilizer,,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310067020022,c3c94b2a356747f7ab79820c7d26341a,INSECTICIDE,,NO,250,MILLILITER,,"YES, THE FIGURES MATCHED",NO,YES,4,.a,250,MILLILITER,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,NO,0,,,4,.a,0,NO,0,,,,,,
