case_id,HHID,crop_code,ag_q01,ag_q02a,ag_q02b,ag_q02b_oth,ag_q02c,ag_q03,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_oth,ag_q10,ag_q31a,ag_q31b,ag_q31b_oth,ag_q31c,ag_q32a,ag_q32b,ag_q32b_oth,ag_q32c,ag_q33a,ag_q33b,ag_q33b_oth,ag_q33c,ag_q34a,ag_q34b,ag_q34b_oth,ag_q34c,ag_q35a,ag_q35b,ag_q35b_oth,ag_q35c,ag_q35d,ag_q36a,ag_q36b,ag_q36_oth,ag_q37,ag_q38,ag_q38_oth,ag_q39a,ag_q39b,ag_q39b_oth,ag_q39c,ag_q40a,ag_q40b,ag_q40_oth,ag_q41a,ag_q41b,ag_q41_oth
308056560056,ba68832e378848c690906f320de60797,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,5,1,,NO,,,,,,,,,,1,6,
308056560057,f6e13f5636a141fe82daaeb3ff2eded6,MANGO,NO,,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,50,1,,,NO,,,,,,,,,,6,,
308056560057,f6e13f5636a141fe82daaeb3ff2eded6,AVOCADO,NO,,,,,,,,,,,,,,,,10,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,6,,
308056560064,9c9759dc938840628d2fc37314061aa9,MANGO,YES,2,50 KG BAG,,NOT APPLICABLE,2000,3,.a,1,.a,DECEMBER,2018,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,3,1,,,NO,,,,,,,,,,3,,
308056560071,90b09adbbb0f4b76ac3dbc518c535462,MANGO,NO,,,,,,,,,,,,,,,,2,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,50,1,,,NO,,,,,,,,,,6,,
308056560163,3500d0ec54ae4dc3811b5885701df769,MANGO,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,3,1,,,NO,,,,,,,,,,6,,
308056560163,3500d0ec54ae4dc3811b5885701df769,BANANA,YES,2,PAIL (LARGE),,NOT APPLICABLE,2600,3,.a,1,.a,DECEMBER,2018,2,On Foot,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308056560246,15e2a519967043e7a13d65560cf7a5c1,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,BUNCH,,NOT APPLICABLE,10,5,,,NO,,,,,,,,,,1,,
308056560304,be630cad2fce40aba1458cae9d8691b5,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,2,4,,,NO,,,,,,,,,,1,,
308056560333,ecf76f6d549748cc8b146ddd7c24b640,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,,,NO,,,,,,,,,,6,,
308056570066,90971fd35e8e45fd8d521cc3441fe20f,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,1,,,NO,,,,,,,,,,6,,
308056570081,3bfe9a73952b4b5f970ce98e73440677,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,6,
308056570092,3e825cb71cdf41a68823bbf66f399b81,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,5,2,,NO,,,,,,,,,,6,,
308056570092,3e825cb71cdf41a68823bbf66f399b81,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,5,,,NO,,,,,,,,,,6,,
308056570105,90594b3c37d54c9c87688170db9dc536,MANGO,NO,,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,2,1,,NO,,,,,,,,,,6,,
308056570107,9cb26c79b6934151b748ebadbc1f4ad4,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,NO 12 PLATE,,U: UNSHELLED,5,5,,,NO,,,,,,,,,,1,,
308056570139,746af7a7e9e04a5e9f342934ba1860b0,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,1,,,NO,,,,,,,,,,6,,
308056570139,746af7a7e9e04a5e9f342934ba1860b0,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308056570198,72aecd1926274fa2895a496869103cbe,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,4,50 KG BAG,,U: UNSHELLED,89,5,,,NO,,,,,,,,,,1,,
308056570199,51b5cae1ff4c4aa1be2f5f65dfab9a5e,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
308056570199,51b5cae1ff4c4aa1be2f5f65dfab9a5e,GUAVA,NO,,,,,,,,,,,,,,,,1,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
308056570199,51b5cae1ff4c4aa1be2f5f65dfab9a5e,PEACH,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
308056570220,662557312523467e812322c29a588515,MANGO,NO,,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,5,,,NO,,,,,,,,,,1,,
308056580008,4ab5b33de65a4e24ac9380da4f9abcd9,CASSAVA,NO,,,,,,,,,,,,,,,,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,YES,Bags in house,,1,50 KG BAG,,S: SHELLED,5,,,1,,
308056580008,4ab5b33de65a4e24ac9380da4f9abcd9,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
308056580008,4ab5b33de65a4e24ac9380da4f9abcd9,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,2,,NO,,,,,,,,,,6,,
308056580008,4ab5b33de65a4e24ac9380da4f9abcd9,MEXICAN APPLE [MASUKU],NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,3,
308056580017,ba7ffb7a7a064439bf338b9278e1ad57,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,50,1,,,NO,,,,,,,,,,1,3,
308056580019,74c8bfaf3a784976b1f0a501a7b33c75,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,YES,Bags in house,,2,50 KG BAG,,S: SHELLED,5,,,1,,
308056580019,74c8bfaf3a784976b1f0a501a7b33c75,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
308056580033,edee38c546e040bebff0d08b1318a639,CASSAVA,NO,,,,,,,,,,,,,,,,75,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,YES,Bags in house,,75,KILOGRAM,,S: SHELLED,5,,,1,,
308056580033,edee38c546e040bebff0d08b1318a639,MANGO,NO,,,,,,,,,,,,,,,,5,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
308056580033,edee38c546e040bebff0d08b1318a639,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
308056580038,3fc64bf57410420d9d06f2d051b73050,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,1,,,YES,Bags in house,,2,50 KG BAG,,NOT APPLICABLE,5,,,1,,
308056580038,3fc64bf57410420d9d06f2d051b73050,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,50,1,,,NO,,,,,,,,,,6,,
308056580038,3fc64bf57410420d9d06f2d051b73050,BANANA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,6,,
308056580056,3ebb6e823b9c45c5ab96772e8bff2488,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,1,,,YES,Bags in house,,4,50 KG BAG,,NOT APPLICABLE,5,,,1,2,
308056580056,3ebb6e823b9c45c5ab96772e8bff2488,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308056580056,3ebb6e823b9c45c5ab96772e8bff2488,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,6,,
308056580056,3ebb6e823b9c45c5ab96772e8bff2488,NAARTJE (TANGERINE),YES,3,50 KG BAG,,NOT APPLICABLE,6000,3,.a,1,2,MAY,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,5,,
308056580081,ef6aa4dcc6b347ec800018469387a8f0,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,5,,,YES,Bags in house,,3,50 KG BAG,,S: SHELLED,5,,,1,,
308056580155,82175779c15b4b2aa2c4cd12f5144afd,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,YES,Bags in house,,1,50 KG BAG,,S: SHELLED,5,,,1,,
308056580155,82175779c15b4b2aa2c4cd12f5144afd,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
308056580155,82175779c15b4b2aa2c4cd12f5144afd,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
308056580155,82175779c15b4b2aa2c4cd12f5144afd,GUAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,6,,
308056580160,7e7b0ff0cb4c4d32ad83cbe9ceb8a09f,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,S: SHELLED,50,6,,drought,NO,,,,,,,,,,1,3,
308056580172,433a868d8d234c829ab63be6ddf04e39,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,YES,Bags in house,,1,50 KG BAG,,NOT APPLICABLE,5,,,1,,
308056580189,a6705390000d4d958ae165b7f2174ffc,CASSAVA,NO,,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
308056580189,a6705390000d4d958ae165b7f2174ffc,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,1,5,,NO,,,,,,,,,,6,,
308056580215,e911926236d6440d8029f8d443e2b966,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
308056580215,e911926236d6440d8029f8d443e2b966,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,5,,NO,,,,,,,,,,6,,
308056580221,c8cc7b957fe444b1b8aa6d2a8508a1b2,CASSAVA,YES,2,50 KG BAG,,S: SHELLED,5000,5,.a,1,.a,SEPTEMBER,2018,1,Own Bicycle or Oxcart,,0,25,KILOGRAM,,S: SHELLED,0,,,,0,,,,50,PIECE,,U: UNSHELLED,50,PIECE,,U: UNSHELLED,50,6,,drought,NO,,,,,,,,,,1,3,
308056580266,708afdc80c5b4109b39ed88bc07358f3,CASSAVA,YES,4,50 KG BAG,,S: SHELLED,12500,3,.a,1,.a,AUGUST,2018,0,Buyer picked up the crop,,0,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,320,PIECE,,NOT APPLICABLE,0,,,,0,,,,NO,,,,,,,,,,1,3,
308056580266,708afdc80c5b4109b39ed88bc07358f3,LEMON,NO,,,,,,,,,,,,,,,,10,PIECE,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,,
308066590005,709ba324a4374988acee8288f446c957,MANGO,NO,,,,,,,,,,,,,,,,10,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
308066590029,f5800757fe2a45aabb01c86607aa7db6,AVOCADO,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,1,,
308066590029,f5800757fe2a45aabb01c86607aa7db6,GUAVA,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,1,,
308066590049,1cc3e80ca16842369d0f2bd2001d7486,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,3,
308066590069,6ba4592b61f244dc80738404f78ee458,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,3,
308066590080,e24cb990bb9f48f49c25f9cecf2b069a,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,50 KG BAG,,U: UNSHELLED,,5,,,NO,,,,,,,,,,1,3,
308066590090,450fff4804674cc78c585d34553bbedd,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,1,,,NO,,,,,,,,,,6,,
308066590120,37e80e089f714f9d89597a61c6cfa383,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,1,,,NO,,,,,,,,,,6,,
308066590120,37e80e089f714f9d89597a61c6cfa383,MASAU,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,1,,,NO,,,,,,,,,,6,,
308066590174,80cfc689aaa94a97ac73d28fce2cfd10,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,1,,,NO,,,,,,,,,,6,,
308066600006,1639215337b14517822a5cde4789adef,MANGO,YES,4,50 KG BAG,,NOT APPLICABLE,11500,5,.a,1,2,DECEMBER,2018,2,Truck / Bus/ Minibus,,0,0,,,,0,,,,0,,,,0,,,,0,,,,50,1,,,NO,,,,,,,,,,6,,
308066600016,bfdff7a7696f4118b1712778a7cf58ad,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,1,,,NO,,,,,,,,,,6,,
308066600016,bfdff7a7696f4118b1712778a7cf58ad,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,30,1,,,NO,,,,,,,,,,6,,
308066600022,6b1db7cf67c843369b2a8025d0cf77aa,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,20,1,,,NO,,,,,,,,,,1,,
308066600031,c3ca9d1ae4cc49279aeda06b06fac72a,MANGO,YES,15,50 KG BAG,,S: SHELLED,7000,6,.a,1,2,DECEMBER,2018,8,On Foot,,0,0,,,,0,,,,0,,,,0,,,,3,50 KG BAG,,NOT APPLICABLE,5,1,,,NO,,,,,,,,,,1,3,
308066600046,2d8c3b031ddf4d3fbdb9a3b1f21313a2,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,25,5,,,NO,,,,,,,,,,6,,
308066600065,8174c6212cf649488e06d816798893b6,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,1,,,NO,,,,,,,,,,6,,
308066600255,8ab161b81a864be3924e44847bc941f3,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,5,5,,,NO,,,,,,,,,,1,,
308066600255,8ab161b81a864be3924e44847bc941f3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,NO 10 PLATE,,NOT APPLICABLE,4,1,,,NO,,,,,,,,,,1,,
308066600284,2feede0717a540a590dced7d04566a5c,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,12,PIECE,,NOT APPLICABLE,30,1,2,,NO,,,,,,,,,,1,6,
308066610041,3c191f4389a74ee4bc273995d246b52c,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,1,,,NO,,,,,,,,,,6,,
308066610042,b8e9728db3d64015b4330fadd848fd7d,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,2,5,,NO,,,,,,,,,,1,6,
308066610062,623d1daefa5c44b1ba74dd2688560b93,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,2,5,,NO,,,,,,,,,,1,6,
308066610102,80dd1a6f2f96455da730c24d924c8c5a,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,YES,Bags in house,,1,PAIL (LARGE),,NOT APPLICABLE,5,,,1,,
308066610102,80dd1a6f2f96455da730c24d924c8c5a,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308066610178,0609c4a496154c629638c8fe8224f363,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,U: UNSHELLED,18,1,5,,NO,,,,,,,,,,1,,
308066610197,06bcc6c81edc48b1a3c177c477c1c683,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,40,1,,,NO,,,,,,,,,,1,6,
308066610207,35f106cdc9de4197b22c97ab23614ca3,MANGO,NO,,,,,,,,,,,,,,,,1,PAIL (SMALL),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,20,1,,,NO,,,,,,,,,,1,,
308066610207,35f106cdc9de4197b22c97ab23614ca3,GUAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,30,1,5,,NO,,,,,,,,,,1,,
308066610208,0ba99659414c4d57b750e1ee6adfb314,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,U: UNSHELLED,50,5,,,NO,,,,,,,,,,1,,
308066620116,f516597b22614d6aa24dae4105af1641,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,3,1,,,NO,,,,,,,,,,6,,
308076630002,3493cda4fa824f8fa7b9464bfd98b955,CASSAVA,NO,,,,,,,,,,,,,,,,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
308076630002,3493cda4fa824f8fa7b9464bfd98b955,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,2,1,5,,NO,,,,,,,,,,6,,
308076630036,825feb417daf424ab7c8e1a7ce2d0ee9,CASSAVA,NO,,,,,,,,,,,,,,,,50,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
308076630049,d6ac788312d049cbbc1e8a1bf766161e,CASSAVA,NO,,,,,,,,,,,,,,,,25,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,20,5,,,NO,,,,,,,,,,1,,
308076630094,018c49cda7fc485cab1f0e44ac25f55a,BANANA,YES,7,50 KG BAG,,NOT APPLICABLE,28500,5,.a,1,2,FEBRUARY,2019,2,Own Bicycle or Oxcart,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308076630116,c710a1912d394efe8e869618d2593691,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,3,
308076630156,4c44762d97e647fa99dc9fe971c4040c,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,PIECE,,NOT APPLICABLE,2,1,3,,NO,,,,,,,,,,1,3,
308076630168,44b270e9f03945c9bc70d121c412f300,CASSAVA,NO,,,,,,,,,,,,,,,,8,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,20,5,1,,NO,,,,,,,,,,1,,
308076630191,4931146ccaa9410283528ac673ea9251,CASSAVA,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,1,PAIL (SMALL),,S: SHELLED,1,3,,,NO,,,,,,,,,,1,,
308076630264,6ab2721fa65649658726d0c4786dfe6a,CASSAVA,YES,3,50 KG BAG,,NOT APPLICABLE,3000,5,.a,1,2,SEPTEMBER,2018,1,Buyer picked up the crop,,0,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,3,,,NO,,,,,,,,,,1,2,
308076630270,33b2e6cd8c0b4befa94d6c71dc95b457,CASSAVA,NO,,,,,,,,,,,,,,,,3,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,25,1,3,,NO,,,,,,,,,,1,,
308076630270,33b2e6cd8c0b4befa94d6c71dc95b457,MANGO,NO,,,,,,,,,,,,,,,,2,PAIL (SMALL),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,10,1,,,NO,,,,,,,,,,6,,
308076630271,2b6ed0856f8148899f870495efb743ac,CASSAVA,NO,,,,,,,,,,,,,,,,100,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,3,
308076630295,7d56f327d86e4e11ad58e81a6b9128cc,CASSAVA,NO,,,,,,,,,,,,,,,,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
308076630306,0ffc7cb471bd4f5092ea13163f9e1f28,MANGO,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,300,PIECE,,NOT APPLICABLE,85,1,,,NO,,,,,,,,,,1,3,
308076630306,0ffc7cb471bd4f5092ea13163f9e1f28,PAWPAW/PAPAYA,NO,,,,,,,,,,,,,,,,40,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,30,PIECE,,NOT APPLICABLE,55,1,,,NO,,,,,,,,,,3,,
308076630306,0ffc7cb471bd4f5092ea13163f9e1f28,AVOCADO,NO,,,,,,,,,,,,,,,,50,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,30,PIECE,,NOT APPLICABLE,45,1,,,NO,,,,,,,,,,1,,
308086640006,5d9714d5c95143ed8913096f5b281f3c,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,5,2,,NO,,,,,,,,,,1,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,CASSAVA,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,MANGO,NO,,,,,,,,,,,,,,,,25,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,CASSAVA,YES,2,50 KG BAG,,S: SHELLED,10000,3,.a,1,.a,AUGUST,2019,1,Buyer picked up the crop,,0,0,,,,1,NO 12 PLATE,,S: SHELLED,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,,6,,drought,NO,,,,,,,,,,1,3,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,MANGO,NO,,,,,,,,,,,,,,,,6,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,2,50 KG BAG,,U: UNSHELLED,,1,,,NO,,,,,,,,,,1,3,
308086640047,5f3dc971d5504d1e9a827e7c560aecb4,GUAVA,NO,,,,,,,,,,,,,,,,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,1,3,
308086640061,9a88e24b84ec42f18a921b4115d03a4b,CASSAVA,YES,1,50 KG BAG,,S: SHELLED,1500,2,.a,1,.a,NOVEMBER,2019,1,On Foot,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
308086640061,9a88e24b84ec42f18a921b4115d03a4b,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
308086640074,549dfd251faf40998be5f5424c51964e,CASSAVA,YES,1,50 KG BAG,,S: SHELLED,5000,3,.a,1,.a,OCTOBER,2019,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,3,OTHER (SPECIFY),half,S: SHELLED,,1,,,NO,,,,,,,,,,1,,
308086640074,549dfd251faf40998be5f5424c51964e,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,U: UNSHELLED,,6,,disease,NO,,,,,,,,,,1,,
308086640087,ede87d0923d145da8ed75fed61c8107a,CASSAVA,NO,,,,,,,,,,,,,,,,75,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,3,,,NO,,,,,,,,,,1,,
308086640087,ede87d0923d145da8ed75fed61c8107a,MANGO,NO,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,1,,,NO,,,,,,,,,,1,,
