ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27,com_cf28
20908441,YES,1ST HALF DEC,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,2,KM,NO,,1,1,YES,YES,YES,NO,3,ACRE,1,ACRE,6,ACRE,0,0,0,0,15,321,NO
20908442,YES,2ND HALF NOV,2ND HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,14,KM,YES,32,0,0,NO,"YES,BUT NOT IF HH IS IN NEED",NO,NO,1,ACRE,.5,ACRE,3,ACRE,0,50,0,0,0,1200,NO
20909443,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,2,KM,NO,,1,1,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",1,ACRE,3,ACRE,5,ACRE,0,0,0,0,0,6200,NO
20909444,YES,2ND HALF NOV,1ST HALF MAY,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,YES,6,0,0,NO,YES,NO,NO,1,ACRE,1,ACRE,4,ACRE,0,0,0,0,0,250,YES
20910445,YES,1ST HALF DEC,1ST HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,2,KM,NO,,0,0,NO,YES,YES,YES,3,ACRE,1,ACRE,5,ACRE,0,0,0,0,10,302,NO
20910446,YES,2ND HALF NOV,1ST HALF APR,ALL,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,12,KM,NO,,0,0,NO,NO,NO,NO,3,ACRE,1,ACRE,7,ACRE,0,0,0,0,0,100,NO
20910447,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,37,KM,NO,,0,0,NO,YES,YES,YES,3,ACRE,2,ACRE,5,ACRE,0,0,0,0,0,120,NO
20910448,YES,1ST HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,7,KM,NO,,0,0,YES,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",NO,3,ACRE,1,ACRE,4,ACRE,3,5,0,0,10,75,NO
20911449,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,1,ACRE,5,ACRE,10,0,0,0,5,150,NO
20920450,YES,1ST HALF DEC,2ND HALF MAY,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,4,KM,NO,,4,4,NO,YES,YES,NO,2,ACRE,1,ACRE,3,ACRE,0,0,5,10,0,1100,NO
21033451,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,5,5,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",50,SQ METER,30,SQ METER,100,SQ METER,0,0,50,5,0,10,NO
21037452,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,0,NO
21040453,YES,1ST HALF DEC,2ND HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,YES,YES,YES,15,SQ METER,10,SQ METER,20,SQ METER,0,0,30,10,0,5,NO
21051454,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21051455,YES,1ST HALF DEC,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,5,5,NO,YES,YES,YES,30,SQ METER,15,SQ METER,30,SQ METER,0,0,150,75,0,0,NO
21052456,YES,1ST HALF DEC,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,2,2,NO,YES,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,0,NO
21053457,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,NO,,3,3,NO,NO,YES,YES,50,SQ METER,30,SQ METER,70,SQ METER,0,50,0,50,0,5,NO
21053458,YES,1ST HALF DEC,2ND HALF MAY,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,YES,YES,YES,20,HECTARE,15,SQ METER,30,SQ METER,0,0,300,50,0,20,NO
21054459,YES,2ND HALF NOV,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,5,5,NO,YES,YES,"YES,BUT NOT IF HH IS IN NEED",20,SQ METER,15,SQ METER,30,SQ METER,0,0,500,100,0,50,NO
21055460,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21055461,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21055462,YES,2ND HALF NOV,1ST HALF MAY,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,5,5,NO,NO,YES,NO,1.5,ACRE,1,ACRE,2,ACRE,0,1,0,0,0,10,NO
21055463,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,13,KM,NO,,0,0,NO,YES,YES,YES,30,SQ METER,20,SQ METER,30,SQ METER,0,0,50,10,0,10,NO
21066464,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,0,NO
21066465,YES,1ST HALF DEC,2ND HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,YES,YES,NO,15,SQ METER,10,SQ METER,50,SQ METER,0,5,300,50,0,100,NO
21066466,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,2,2,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,2,NO
21066467,YES,2ND HALF NOV,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,15,SQ METER,10,SQ METER,30,SQ METER,0,0,500,10,0,50,NO
21068468,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,0,NO
21074469,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,1,1,NO,YES,YES,YES,20,SQ METER,50,SQ METER,20,SQ METER,0,1,300,50,0,0,NO
21074470,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,4,4,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,10,NO
21075471,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,YES,YES,YES,.25,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,5,NO
21079472,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,10,NO
21080473,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,2,2,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,8,NO
21080474,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,4,KM,NO,,2,0,NO,NO,NO,NO,.25,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,3,NO
21080475,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,5,NO
21081476,YES,2ND HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,6,6,NO,YES,YES,NO,0,ACRE,0,ACRE,0,ACRE,0,0,0,0,0,0,NO
21083477,YES,2ND HALF DEC,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,3,3,NO,YES,YES,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,0,0,20,NO
21085478,YES,1ST HALF DEC,2ND HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,250,0,0,NO,YES,NO,NO,2.5,ACRE,1,ACRE,5,ACRE,0,0,500,50,5,150,YES
21086479,YES,1ST HALF DEC,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,4,4,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,2,NO
21086480,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,0,0,NO,YES,YES,YES,17,SQ METER,10,SQ METER,25,SQ METER,0,0,300,0,0,10,NO
21086481,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,0,6,NO
21087482,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,1,ACRE,6,ACRE,0,0,0,0,0,0,NO
21087483,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,0,3,NO,YES,YES,YES,20,SQ METER,10,SQ METER,30,SQ METER,0,0,100,50,0,30,NO
21088484,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,4,4,NO,YES,YES,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,0,0,0,NO
30101485,YES,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,3,0,0,3,3,378,NO
30101486,YES,1ST HALF DEC,2ND HALF APR,<=1/4,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,17,KM,NO,,0,0,NO,NO,NO,NO,3,HECTARE,2,ACRE,6,HECTARE,0,0,0,0,0,50,NO
30101487,YES,1ST HALF DEC,1ST HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,1,ACRE,0,0,50,1310,30,1747,NO
30102488,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,YES,300,2,5,NO,NO,YES,NO,2,ACRE,.25,ACRE,3,ACRE,0,10,15,8,10,2500,YES
30102489,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,14,KM,YES,142,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,3,ACRE,0,0,1,104,139,139,NO
30103490,YES,1ST HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,2,NO,NO,NO,NO,1,ACRE,.25,ACRE,4,ACRE,0,0,0,0,10,303,NO
30104491,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,YES,YES,YES,2,ACRE,1,ACRE,6,ACRE,0,0,0,0,1,81,NO
30104492,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,12,KM,NO,,0,0,NO,NO,"YES,BUT NOT IF HH IS IN NEED",NO,1,ACRE,.25,ACRE,2,ACRE,0,0,10,0,72,757,NO
30104493,YES,2ND HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,1,NO,NO,NO,NO,3,HECTARE,2,HECTARE,1,ACRE,0,100,0,68,100,135,NO
30105494,YES,2ND HALF NOV,2ND HALF APR,.a,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,4,4,NO,NO,NO,NO,2,ACRE,.5,ACRE,3,ACRE,60,0,0,40,530,530,YES
30105495,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,YES,NO,NO,NO,1,ACRE,.5,ACRE,1,ACRE,0,0,0,0,0,625,NO
30106496,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,564,0,806,YES
30106497,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,20,KM,NO,,0,0,NO,NO,NO,NO,1.5,ACRE,.5,ACRE,4,ACRE,0,0,0,0,0,794,NO
30106498,YES,1ST HALF DEC,2ND HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,3,3,NO,NO,NO,NO,1,ACRE,.25,ACRE,3,ACRE,0,0,0,380,190,570,YES
30107499,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,28,KM,YES,88,1,1,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,2,767,0,30,0,384,YES
30107500,YES,1ST HALF DEC,2ND HALF APR,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,7,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,320,720,720,YES
30108501,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,50,0,0,0,0,820,YES
30108502,YES,1ST HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,YES,145,2,2,NO,NO,NO,NO,2,ACRE,.25,ACRE,3,ACRE,145,0,0,179,6,713,YES
30109503,YES,2ND HALF DEC,2ND HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,10,10,0,5,33,1280,NO
30110504,YES,1ST HALF DEC,2ND HALF MAR,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,NO,20,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,3,ACRE,175,175,0,525,175,175,YES
30111505,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,3,NO,NO,NO,NO,1,ACRE,.5,ACRE,3,ACRE,0,0,0,231,1,231,NO
30114506,YES,2ND HALF NOV,1ST HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,NO,,1,0,NO,NO,NO,NO,1,ACRE,.25,ACRE,2,ACRE,0,0,0,0,0,614,NO
30120507,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,45,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,3,ACRE,0,0,0,0,0,0,NO
30121508,YES,1ST HALF JAN,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,YES,60,1,1,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,10,200,50,NO
30201509,YES,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,3,ACRE,1,ACRE,4,ACRE,50,35,100,0,250,2650,NO
30201510,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,METER,NO,,2,2,NO,NO,NO,NO,.75,ACRE,.5,ACRE,2,ACRE,0,1,350,2694,2694,4041,YES
30201511,YES,1ST HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED",NO,NO,3,ACRE,.5,ACRE,4,ACRE,0,0,15,25,10,300,NO
30202512,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,15,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,.25,ACRE,4,ACRE,0,0,0,15,2,4200,NO
30203513,YES,2ND HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,YES,YES,NO,2,ACRE,1.5,ACRE,3,ACRE,5,0,200,80,0,1000,NO
30204514,YES,2ND HALF NOV,2ND HALF APR,.a,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,4,ACRE,0,0,5,2250,150,2250,NO
30205515,YES,2ND HALF NOV,1ST HALF MAY,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,YES,,,NO,,0,0,NO,YES,YES,NO,1,ACRE,.5,ACRE,1,ACRE,0,0,0,0,0,800,NO
30206516,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,62,34,0,7,0,185,NO
30206517,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,YES,200,0,0,NO,YES,YES,NO,3,ACRE,.25,ACRE,4,ACRE,0,0,150,0,50,1800,YES
30207518,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,YES,70,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,4,ACRE,30,0,35,5,150,310,YES
30208519,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,20,KM,YES,78,2,2,NO,NO,NO,NO,1.5,ACRE,.5,ACRE,2,ACRE,0,0,50,75,5,1000,YES
30209520,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,YES,"YES,BUT NOT IF HH IS IN NEED",YES,5,ACRE,1,ACRE,1,ACRE,0,600,0,100,0,1200,YES
30209521,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,27,KM,NO,,2,2,NO,NO,NO,NO,2,ACRE,.25,ACRE,3,ACRE,90,0,1,5,20,485,NO
30210522,YES,2ND HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2500,KM,NO,,0,0,NO,NO,YES,NO,3,ACRE,1,ACRE,2,ACRE,10,0,0,15,10,1000,NO
30210523,YES,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,3,KM,YES,100,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,2,ACRE,0,0,0,446,50,446,NO
30211524,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,YES,YES,YES,1.5,ACRE,.25,ACRE,2,ACRE,3,1800,5000,650,0,18500,NO
30211525,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,30,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,.75,ACRE,5,ACRE,0,0,0,0,126,126,NO
30212526,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,14,KM,YES,140,0,0,NO,NO,NO,NO,2.5,ACRE,.5,ACRE,1,ACRE,0,0,20,50,0,5000,YES
30212527,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,2,ACRE,0,0,0,0,4,123,NO
30214528,YES,1ST HALF JAN,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,4,3,YES,NO,NO,NO,3,ACRE,.5,ACRE,4,ACRE,25,0,0,0,0,1000,NO
30216529,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,27,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,25,ACRE,0,0,35,40,0,364,NO
30221530,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,YES,50,4,4,NO,NO,NO,NO,2,ACRE,.5,ACRE,1,HECTARE,0,0,0,25,1200,1200,NO
30301531,YES,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,26,KM,NO,,0,0,NO,NO,NO,NO,.75,ACRE,.5,ACRE,2,ACRE,0,0,85,0,250,350,YES
30302532,YES,2ND HALF DEC,2ND HALF JUN,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,10,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,3,ACRE,0,0,0,0,15,54,NO
30302533,YES,1ST HALF DEC,2ND HALF MAR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,YES,300,0,0,NO,NO,NO,NO,5,ACRE,.5,ACRE,2,ACRE,20,40,538,0,30,2000,NO
30302534,YES,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,40,0,0,NO,YES,YES,YES,.5,ACRE,.35,ACRE,2,ACRE,125,75,45,0,0,550,NO
30302535,YES,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,45,KM,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,3,ACRE,25,650,0,0,150,250,YES
30302536,YES,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.35,ACRE,2,ACRE,0,128,285,0,920,750,NO
30304537,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,MILE,NO,,0,0,NO,NO,NO,NO,.7,ACRE,.5,ACRE,2,ACRE,0,0,280,25,0,150,NO
30304538,YES,1ST HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,.25,ACRE,3,ACRE,0,15,6,0,0,250,NO
30305539,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,YES,800,0,0,YES,YES,YES,NO,3,ACRE,.25,ACRE,3,ACRE,0,0,0,0,10,2800,YES
30305540,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,4,4,NO,YES,YES,NO,3,ACRE,.25,ACRE,2,ACRE,40,100,150,6,20,1000,NO
30306541,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,2,ACRE,0,0,55,0,24,550,NO
30306542,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,4,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.5,ACRE,3,ACRE,10,0,0,0,0,400,NO
30307543,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,35,KM,NO,,0,0,NO,YES,YES,YES,1,ACRE,.65,ACRE,3,ACRE,0,0,0,0,152,85,NO
30307544,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,31,1,5,NO,NO,NO,NO,.7,ACRE,.5,ACRE,1,ACRE,150,86,25,0,285,267,NO
30307545,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,75,0,0,NO,YES,YES,YES,.75,ACRE,.5,ACRE,4,ACRE,45,25,155,125,35,65,YES
30307546,YES,1ST HALF NOV,1ST HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,7,KM,NO,,0,0,NO,YES,YES,NO,.75,ACRE,.5,ACRE,1,ACRE,0,0,0,50,0,0,NO
30307547,YES,2ND HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,3,3,NO,YES,YES,YES,.75,ACRE,1,ACRE,2,ACRE,48,25,15,0,38,55,YES
30308548,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.7,ACRE,1,ACRE,0,0,150,0,0,250,NO
30309549,YES,1ST HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,YES,80,0,0,NO,NO,NO,NO,3,ACRE,.25,ACRE,2,ACRE,0,10,40,0,6,950,YES
30309550,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1500,KM,YES,400,0,0,NO,YES,YES,NO,2,ACRE,.25,ACRE,3,ACRE,150,500,30,0,50,1400,NO
30311551,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,20,KM,YES,400,0,0,NO,NO,NO,NO,2,ACRE,.5,ACRE,3,ACRE,0,50,600,150,25,5000,YES
30311552,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,0,0,NO,YES,YES,NO,1,ACRE,.5,ACRE,3,ACRE,0,20,85,200,20,85,NO
