case_id,HHID,Id,ag_nr02,ag_nr02_oth,ag_nr03
305045860085,b9a42cdac94844dd9781c458e4fa1092,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305045860085,b9a42cdac94844dd9781c458e4fa1092,4,LOCAL MARKET,,NEAR THE VILLAGE
305055870025,570a83ab80ce4f24bc3d06ca833a96a8,1,RELATIVE,,NEAR THE VILLAGE
305055870025,570a83ab80ce4f24bc3d06ca833a96a8,2,RELATIVE,,WITHIN THE VILLAGE
305055870025,570a83ab80ce4f24bc3d06ca833a96a8,3,PARASTATAL ORGANIZATION,,IN/NEAR THE TOWN
305055870025,570a83ab80ce4f24bc3d06ca833a96a8,4,AGRICULTURAL COOPERATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305055870025,570a83ab80ce4f24bc3d06ca833a96a8,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870025,570a83ab80ce4f24bc3d06ca833a96a8,6,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305055870048,edba3fef66964d158bf8c0c2751f1f4e,1,RELATIVE,,DEAD
305055870048,edba3fef66964d158bf8c0c2751f1f4e,2,LOCAL MARKET,,IN/NEAR THE TOWN
305055870048,edba3fef66964d158bf8c0c2751f1f4e,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870048,edba3fef66964d158bf8c0c2751f1f4e,4,LOCAL MARKET,,OUTSIDE THE DISTRICT
305055870048,edba3fef66964d158bf8c0c2751f1f4e,5,LOCAL MARKET,,NEAR THE VILLAGE
305055870048,edba3fef66964d158bf8c0c2751f1f4e,6,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870048,edba3fef66964d158bf8c0c2751f1f4e,7,LOCAL MARKET,,NEAR THE VILLAGE
305055870059,dbdd9671712a4e308f793aa0ed59b2be,1,RELATIVE,,WITHIN THE VILLAGE
305055870059,dbdd9671712a4e308f793aa0ed59b2be,2,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305055870068,2436cfdea6834cd9ad61dd3b4d89ffb8,1,RELATIVE,,WITHIN THE VILLAGE
305055870068,2436cfdea6834cd9ad61dd3b4d89ffb8,2,RELATIVE,,NEAR THE VILLAGE
305055870068,2436cfdea6834cd9ad61dd3b4d89ffb8,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870068,2436cfdea6834cd9ad61dd3b4d89ffb8,4,LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305055870071,0519af7c75bb4a71bc882e9c4aa18434,1,RELATIVE,,DEAD
305055870071,0519af7c75bb4a71bc882e9c4aa18434,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,1,RELATIVE,,NEAR THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,2,RELATIVE,,NEAR THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,3,RELATIVE,,DEAD
305055870072,5be3ec22b8984cdfadaac179cf69d84a,4,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,5,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305055870072,5be3ec22b8984cdfadaac179cf69d84a,6,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,7,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,8,MAIN MARKET,,WITHIN THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,9,RELATIVE,,NEAR THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,10,LOCAL MARKET,,WITHIN THE VILLAGE
305055870072,5be3ec22b8984cdfadaac179cf69d84a,11,MOBILE MARKET,,IN/NEAR THE TOWN
305055870087,fea7847cdcd44b2f80c06261da96bee1,1,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305055870087,fea7847cdcd44b2f80c06261da96bee1,2,RELATIVE,,WITHIN THE VILLAGE
305055870087,fea7847cdcd44b2f80c06261da96bee1,3,LOCAL MARKET,,NEAR THE VILLAGE
305055870087,fea7847cdcd44b2f80c06261da96bee1,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305055870087,fea7847cdcd44b2f80c06261da96bee1,5,RELATIVE,,WITHIN THE VILLAGE
305055870087,fea7847cdcd44b2f80c06261da96bee1,6,LOCAL MARKET,,IN/NEAR THE TOWN
305055870087,fea7847cdcd44b2f80c06261da96bee1,7,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305055870115,b7ccf2f530da43e3b295968357457c41,1,RELATIVE,,WITHIN THE VILLAGE
305055870115,b7ccf2f530da43e3b295968357457c41,2,RELATIVE,,WITHIN THE VILLAGE
305055870115,b7ccf2f530da43e3b295968357457c41,3,LOCAL MARKET,,NEAR THE VILLAGE
305055870115,b7ccf2f530da43e3b295968357457c41,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870115,b7ccf2f530da43e3b295968357457c41,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870115,b7ccf2f530da43e3b295968357457c41,6,LOCAL MARKET,,IN/NEAR THE TOWN
305055870122,0dbfcd185b6a47e78515e40c4a4f1d12,1,RELATIVE,,DEAD
305055870122,0dbfcd185b6a47e78515e40c4a4f1d12,2,RELATIVE,,NEAR THE VILLAGE
305055870122,0dbfcd185b6a47e78515e40c4a4f1d12,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870122,0dbfcd185b6a47e78515e40c4a4f1d12,4,MAIN MARKET,,IN/NEAR THE TOWN
305055870134,b3b1e3650f544725b88cea9dcf7e25bb,1,RELATIVE,,WITHIN THE VILLAGE
305055870134,b3b1e3650f544725b88cea9dcf7e25bb,2,MAIN MARKET,,IN/NEAR THE TOWN
305055870140,55adde0494fe468cbedd8b8329381136,1,RELATIVE,,WITHIN THE VILLAGE
305055870140,55adde0494fe468cbedd8b8329381136,2,RELATIVE,,OUTSIDE THE DISTRICT
305055870140,55adde0494fe468cbedd8b8329381136,3,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305055870140,55adde0494fe468cbedd8b8329381136,4,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305055870140,55adde0494fe468cbedd8b8329381136,5,MAIN MARKET,,WITHIN THE VILLAGE
305055870146,b727c786cc104f2b933702d5df42a3da,1,RELATIVE,,DEAD
305055870146,b727c786cc104f2b933702d5df42a3da,2,PRIVATE TRADER IN MAIN MARKET,,IN/NEAR THE TOWN
305055870146,b727c786cc104f2b933702d5df42a3da,3,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305055870146,b727c786cc104f2b933702d5df42a3da,4,LOCAL MARKET,,NEAR THE VILLAGE
305055870154,fab74662160e4bb4b7482de256a91896,1,RELATIVE,,DEAD
305055870154,fab74662160e4bb4b7482de256a91896,2,RELATIVE,,DEAD
305055870154,fab74662160e4bb4b7482de256a91896,3,RELATIVE,,WITHIN THE VILLAGE
305055870154,fab74662160e4bb4b7482de256a91896,4,MAIN MARKET,,WITHIN THE VILLAGE
305055870154,fab74662160e4bb4b7482de256a91896,5,RELIGIOUS GROUP/INSTITUTION,,NEAR THE VILLAGE
305055870154,fab74662160e4bb4b7482de256a91896,6,MAIN MARKET,,NEAR THE VILLAGE
305055870154,fab74662160e4bb4b7482de256a91896,7,DISTRICT VETERINARY,,NEAR THE VILLAGE
305055870176,81f14abfee1e4e899ef3c256bd3f1414,1,RELATIVE,,DEAD
305055870176,81f14abfee1e4e899ef3c256bd3f1414,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870176,81f14abfee1e4e899ef3c256bd3f1414,3,MAIN MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305055870203,cc77c67151654d3baca49ce38c83dd63,1,FRIEND/NEIGHBOR,,DEAD
305055870203,cc77c67151654d3baca49ce38c83dd63,2,RELATIVE,,DEAD
305055870203,cc77c67151654d3baca49ce38c83dd63,3,RELATIVE,,WITHIN THE VILLAGE
305055870203,cc77c67151654d3baca49ce38c83dd63,4,LOCAL MARKET,,WITHIN THE VILLAGE
305055870220,465d5684e07144e8b29792a27a9e37ac,1,RELATIVE,,DEAD
305055870220,465d5684e07144e8b29792a27a9e37ac,2,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305055870220,465d5684e07144e8b29792a27a9e37ac,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305055870220,465d5684e07144e8b29792a27a9e37ac,4,LOCAL MARKET,,NEAR THE VILLAGE
305065880005,d781f0cb026842589e11407a788a47e8,1,RELATIVE,,DEAD
305065880005,d781f0cb026842589e11407a788a47e8,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305065880005,d781f0cb026842589e11407a788a47e8,3,LOCAL MARKET,,WITHIN THE VILLAGE
305065880015,db2e103aaeae4c42a3cc129bea042fe7,1,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305065880015,db2e103aaeae4c42a3cc129bea042fe7,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065880024,5e46c5250d284b2b9c385f3b23dc8b12,1,RELATIVE,,OUTSIDE THE DISTRICT
305065880024,5e46c5250d284b2b9c385f3b23dc8b12,2,RELATIVE,,WITHIN THE VILLAGE
305065880024,5e46c5250d284b2b9c385f3b23dc8b12,3,RELATIVE,,DEAD
305065880024,5e46c5250d284b2b9c385f3b23dc8b12,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065880033,6f1ce45f78e54fb8a0380abd4f871711,1,OTHER (SPECIFY),landlord,NEAR THE VILLAGE
305065880033,6f1ce45f78e54fb8a0380abd4f871711,2,RELATIVE,,DEAD
305065880033,6f1ce45f78e54fb8a0380abd4f871711,3,PARASTATAL ORGANIZATION,,IN/NEAR THE DISTRICT/URBAN CENTER
305065880033,6f1ce45f78e54fb8a0380abd4f871711,4,LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305065880033,6f1ce45f78e54fb8a0380abd4f871711,5,LOCAL MARKET,,WITHIN THE VILLAGE
305065880033,6f1ce45f78e54fb8a0380abd4f871711,6,LOCAL MARKET,,WITHIN THE VILLAGE
305065880042,e74e9e83fa1a4cabbdc9080042c7658d,1,OTHER (SPECIFY),LANDLORD,WITHIN THE VILLAGE
305065880051,572b350c3201450c87da714dfd82640a,1,RELATIVE,,DEAD
305065880051,572b350c3201450c87da714dfd82640a,2,RELATIVE,,WITHIN THE VILLAGE
305065880060,4943d699b7e147519cd65adffcc0ead3,1,RELATIVE,,WITHIN THE VILLAGE
305065880060,4943d699b7e147519cd65adffcc0ead3,2,RELATIVE,,WITHIN THE VILLAGE
305065880069,a7ddab224ce043819d128704b1fa3cdb,1,RELATIVE,,WITHIN THE VILLAGE
305065880069,a7ddab224ce043819d128704b1fa3cdb,2,RELATIVE,,DEAD
305065880078,3f99dd19b8ce4b57806d4797aba56b45,1,RELATIVE,,OUTSIDE THE DISTRICT
305065880078,3f99dd19b8ce4b57806d4797aba56b45,2,RELATIVE,,WITHIN THE VILLAGE
305065880078,3f99dd19b8ce4b57806d4797aba56b45,3,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305065880078,3f99dd19b8ce4b57806d4797aba56b45,4,OTHER (SPECIFY),FINAL CONSUMERS,WITHIN THE VILLAGE
305065880078,3f99dd19b8ce4b57806d4797aba56b45,5,MOBILE MARKET,,WITHIN THE VILLAGE
305065880087,f9da8fa976724e109902a840692a763e,1,RELATIVE,,WITHIN THE VILLAGE
305065880087,f9da8fa976724e109902a840692a763e,2,RELATIVE,,WITHIN THE VILLAGE
305065880087,f9da8fa976724e109902a840692a763e,3,VILLAGE OPEN FORUM,,WITHIN THE VILLAGE
305065880087,f9da8fa976724e109902a840692a763e,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
305065880096,a284e841701a461b824cb54ae075d7d6,,,,
305065880105,e1b792244f68456a930dbc4555d04447,1,RELATIVE,,NEAR THE VILLAGE
305065880114,1e84f42274ef4874a02d4acaca93ae21,1,RELATIVE,,WITHIN THE VILLAGE
305065880123,5870f3d53b6d440d9ad4c80d0b8db068,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305065880132,8d23120f4b804c139c3eebc37ac1a7c9,,,,
305065880141,0fce11abe6e444708eb5e2762107d30f,1,RELATIVE,,DEAD
305065880141,0fce11abe6e444708eb5e2762107d30f,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065880141,0fce11abe6e444708eb5e2762107d30f,3,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
305065880141,0fce11abe6e444708eb5e2762107d30f,4,RELATIVE,,WITHIN THE VILLAGE
305065890002,0848c4c99c3343bdac59008b13f32d3f,1,RELATIVE,,WITHIN THE VILLAGE
305065890002,0848c4c99c3343bdac59008b13f32d3f,2,RELATIVE,,WITHIN THE VILLAGE
305065890002,0848c4c99c3343bdac59008b13f32d3f,3,LOCAL MARKET,,WITHIN THE VILLAGE
305065890004,8f1ec8101140416c81cb575787916183,1,RELATIVE,,DEAD
305065890004,8f1ec8101140416c81cb575787916183,2,LOCAL MARKET,,WITHIN THE VILLAGE
305065890004,8f1ec8101140416c81cb575787916183,3,RELATIVE,,WITHIN THE VILLAGE
305065890016,f6680da1319f48bdaa14ac9a75ad0209,1,RELATIVE,,WITHIN THE VILLAGE
305065890016,f6680da1319f48bdaa14ac9a75ad0209,2,RELATIVE,,OUTSIDE THE DISTRICT
305065890016,f6680da1319f48bdaa14ac9a75ad0209,3,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305065890016,f6680da1319f48bdaa14ac9a75ad0209,4,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305065890016,f6680da1319f48bdaa14ac9a75ad0209,5,LOCAL MARKET,,IN/NEAR THE TOWN
305065890022,a27a6ee15f0847d887e5d1a11e04afd9,1,RELATIVE,,WITHIN THE VILLAGE
305065890022,a27a6ee15f0847d887e5d1a11e04afd9,2,RELATIVE,,WITHIN THE VILLAGE
305065890022,a27a6ee15f0847d887e5d1a11e04afd9,3,RELATIVE,,WITHIN THE VILLAGE
305065890055,c8fe55b5609a40408cc77b3017350ece,1,RELATIVE,,DEAD
305065890055,c8fe55b5609a40408cc77b3017350ece,2,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305065890055,c8fe55b5609a40408cc77b3017350ece,3,FARMER BASED CLUB/ASSOCIATION,,IN/NEAR THE DISTRICT/URBAN CENTER
305065890055,c8fe55b5609a40408cc77b3017350ece,4,RELATIVE,,WITHIN THE VILLAGE
305065890056,e9dd214be47743699843061c7bd17685,1,EMPLOYER,,IN/NEAR THE DISTRICT/URBAN CENTER
305065890089,359fa03850f54737a858251446adb241,1,RELATIVE,,DEAD
305065890089,359fa03850f54737a858251446adb241,2,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
305065890089,359fa03850f54737a858251446adb241,3,MAIN MARKET,,NEAR THE VILLAGE
305065890089,359fa03850f54737a858251446adb241,4,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
305065890089,359fa03850f54737a858251446adb241,5,MOBILE MARKET,,NEAR THE VILLAGE
305065890089,359fa03850f54737a858251446adb241,6,MOBILE MARKET,,NEAR THE VILLAGE
305065890089,359fa03850f54737a858251446adb241,7,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
305065890089,359fa03850f54737a858251446adb241,8,PRIVATE VETERINARY,,IN/NEAR THE TOWN
305065890097,d2eff0ae46034bf3931ccede3de874fc,1,RELATIVE,,DEAD
305065890097,d2eff0ae46034bf3931ccede3de874fc,2,MAIN MARKET,,IN/NEAR THE TOWN
305065890097,d2eff0ae46034bf3931ccede3de874fc,3,RELATIVE,,IN/NEAR THE TOWN
305065890102,6d1c84a177964bc4b77ee7263aff81f4,1,RELATIVE,,WITHIN THE VILLAGE
305065890102,6d1c84a177964bc4b77ee7263aff81f4,2,MAIN MARKET,,NEAR THE VILLAGE
305065890102,6d1c84a177964bc4b77ee7263aff81f4,3,RELATIVE,,WITHIN THE VILLAGE
305065890120,ddca34078d084eeb8af95b973ecf2de7,1,RELATIVE,,IN/NEAR THE TOWN
305065890120,ddca34078d084eeb8af95b973ecf2de7,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305065890146,a50812f4373a4ad2ad63dc9b7b9cf633,1,RELATIVE,,DEAD
305065890146,a50812f4373a4ad2ad63dc9b7b9cf633,2,MAIN MARKET,,IN/NEAR THE TOWN
305065890146,a50812f4373a4ad2ad63dc9b7b9cf633,3,LOCAL MARKET,,WITHIN THE VILLAGE
305065890146,a50812f4373a4ad2ad63dc9b7b9cf633,4,AGRICULTURAL COOPERATIVE,,IN/NEAR THE TOWN
305065890146,a50812f4373a4ad2ad63dc9b7b9cf633,5,MAIN MARKET,,IN/NEAR THE TOWN
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,1,RELATIVE,,NEAR THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,2,RELATIVE,,DEAD
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,3,RELATIVE,,NEAR THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,4,VILLAGE OPEN FORUM,,WITHIN THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,5,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,6,RELATIVE,,WITHIN THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,7,LOCAL MARKET,,NEAR THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,8,MOBILE MARKET,,WITHIN THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,9,OTHER (SPECIFY),Chikunda farm,NEAR THE VILLAGE
305065890171,1b9aaf6e60014c3b9a1f04479d39dde6,10,MAIN MARKET,,NEAR THE VILLAGE
305065890189,a64362f0bbf64ccbbb4be3ec80eb890e,1,RELATIVE,,WITHIN THE VILLAGE
305065890189,a64362f0bbf64ccbbb4be3ec80eb890e,2,RELATIVE,,DEAD
305065890216,01780164ef6d4336a52e94401963036a,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
305065890216,01780164ef6d4336a52e94401963036a,2,RELATIVE,,NEAR THE VILLAGE
305065890216,01780164ef6d4336a52e94401963036a,3,RELATIVE,,DEAD
305065890216,01780164ef6d4336a52e94401963036a,4,LOCAL MARKET,,NEAR THE VILLAGE
305065890219,b8ca98f16ed54759ab3a0bfe691349d9,1,RELATIVE,,OUTSIDE THE REGION
305065890219,b8ca98f16ed54759ab3a0bfe691349d9,2,RELATIVE,,WITHIN THE VILLAGE
305065890219,b8ca98f16ed54759ab3a0bfe691349d9,3,RELATIVE,,WITHIN THE VILLAGE
305065890219,b8ca98f16ed54759ab3a0bfe691349d9,4,LOCAL MARKET,,NEAR THE VILLAGE
305065890219,b8ca98f16ed54759ab3a0bfe691349d9,5,MOBILE MARKET,,WITHIN THE VILLAGE
305065890229,1724d0bd16fc403790e7d22ea63ed41b,1,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305065890229,1724d0bd16fc403790e7d22ea63ed41b,2,RELATIVE,,WITHIN THE VILLAGE
305065890229,1724d0bd16fc403790e7d22ea63ed41b,3,RELATIVE,,DEAD
305065890229,1724d0bd16fc403790e7d22ea63ed41b,4,MAIN MARKET,,NEAR THE VILLAGE
305065890229,1724d0bd16fc403790e7d22ea63ed41b,5,MOBILE MARKET,,NEAR THE VILLAGE
305065890229,1724d0bd16fc403790e7d22ea63ed41b,6,RELATIVE,,WITHIN THE VILLAGE
305065900005,2f237510d6354be392831eeeafcc51b4,1,RELATIVE,,WITHIN THE VILLAGE
305065900005,2f237510d6354be392831eeeafcc51b4,2,RELATIVE,,DEAD
305065900005,2f237510d6354be392831eeeafcc51b4,3,RELATIVE,,WITHIN THE VILLAGE
305065900005,2f237510d6354be392831eeeafcc51b4,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900019,003e5f39855846ea8361f43e37f851bc,1,RELATIVE,,WITHIN THE VILLAGE
305065900019,003e5f39855846ea8361f43e37f851bc,2,RELATIVE,,NEAR THE VILLAGE
305065900019,003e5f39855846ea8361f43e37f851bc,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305065900019,003e5f39855846ea8361f43e37f851bc,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305065900019,003e5f39855846ea8361f43e37f851bc,5,LOCAL MERCHANT/GROCERY,,NEAR THE VILLAGE
305065900031,898f54a0bf87471dbbb4fe29a3bd8b17,1,RELATIVE,,WITHIN THE VILLAGE
305065900031,898f54a0bf87471dbbb4fe29a3bd8b17,2,RELATIVE,,WITHIN THE VILLAGE
305065900043,358c7bd5fe0f4398abc7409aff170fcd,1,RELATIVE,,WITHIN THE VILLAGE
305065900043,358c7bd5fe0f4398abc7409aff170fcd,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900055,a51c0669f1d945b7a0fa18192f33b166,1,RELATIVE,,WITHIN THE VILLAGE
305065900055,a51c0669f1d945b7a0fa18192f33b166,2,RELATIVE,,WITHIN THE VILLAGE
305065900055,a51c0669f1d945b7a0fa18192f33b166,3,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305065900055,a51c0669f1d945b7a0fa18192f33b166,4,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305065900067,3d1674ead3fe4e8a9925b30d8c99e20b,1,RELATIVE,,WITHIN THE VILLAGE
305065900067,3d1674ead3fe4e8a9925b30d8c99e20b,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305065900067,3d1674ead3fe4e8a9925b30d8c99e20b,3,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305065900067,3d1674ead3fe4e8a9925b30d8c99e20b,4,MAIN MARKET,,IN/NEAR THE TOWN
305065900067,3d1674ead3fe4e8a9925b30d8c99e20b,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900079,72b0c6deaf324ca7b9bf378a6bbc85bd,1,RELATIVE,,WITHIN THE VILLAGE
305065900079,72b0c6deaf324ca7b9bf378a6bbc85bd,2,RELATIVE,,WITHIN THE VILLAGE
305065900079,72b0c6deaf324ca7b9bf378a6bbc85bd,3,GOVERNMENT AGENCY,,IN/NEAR THE TOWN
305065900079,72b0c6deaf324ca7b9bf378a6bbc85bd,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305065900079,72b0c6deaf324ca7b9bf378a6bbc85bd,5,MOBILE MARKET,,WITHIN THE VILLAGE
305065900079,72b0c6deaf324ca7b9bf378a6bbc85bd,6,MAIN MARKET,,IN/NEAR THE TOWN
305065900103,a241201bb7814346ae99a23fbd8e7225,1,RELATIVE,,OUTSIDE THE DISTRICT
305065900103,a241201bb7814346ae99a23fbd8e7225,2,OTHER (SPECIFY),Landlord,NEAR THE VILLAGE
305065900103,a241201bb7814346ae99a23fbd8e7225,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305065900103,a241201bb7814346ae99a23fbd8e7225,4,RELATIVE,,WITHIN THE VILLAGE
305065900103,a241201bb7814346ae99a23fbd8e7225,5,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305065900115,d40da5d898394c6ba8a0305bd958b620,1,RELATIVE,,WITHIN THE VILLAGE
305065900115,d40da5d898394c6ba8a0305bd958b620,2,GOVERNMENT AGENCY,,IN/NEAR THE TOWN
305065900115,d40da5d898394c6ba8a0305bd958b620,3,LOCAL MARKET,,IN/NEAR THE TOWN
305065900115,d40da5d898394c6ba8a0305bd958b620,4,DISTRICT VETERINARY,,IN/NEAR THE TOWN
305065900127,880b8dc6cec94e83a8c5f5b27280a892,1,RELATIVE,,WITHIN THE VILLAGE
305065900127,880b8dc6cec94e83a8c5f5b27280a892,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305065900127,880b8dc6cec94e83a8c5f5b27280a892,3,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
305065900127,880b8dc6cec94e83a8c5f5b27280a892,4,OTHER (SPECIFY),COMMERCIAL POULTRY FARM,IN/NEAR THE DISTRICT/URBAN CENTER
305065900127,880b8dc6cec94e83a8c5f5b27280a892,5,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305065900127,880b8dc6cec94e83a8c5f5b27280a892,6,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900127,880b8dc6cec94e83a8c5f5b27280a892,7,LOCAL MARKET,,WITHIN THE VILLAGE
305065900127,880b8dc6cec94e83a8c5f5b27280a892,8,DISTRICT VETERINARY,,NEAR THE VILLAGE
305065900127,880b8dc6cec94e83a8c5f5b27280a892,9,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900127,880b8dc6cec94e83a8c5f5b27280a892,10,PRIVATE VETERINARY,,WITHIN THE VILLAGE
305065900163,5cde947c8a904125a8185297bcfaa122,1,RELATIVE,,WITHIN THE VILLAGE
305065900163,5cde947c8a904125a8185297bcfaa122,2,LOCAL MARKET,,IN/NEAR THE TOWN
305065900163,5cde947c8a904125a8185297bcfaa122,3,LOCAL MARKET,,IN/NEAR THE TOWN
305065900175,5664ccb2b4654d5cb26e5c8a2a7fe93b,1,RELATIVE,,NEAR THE VILLAGE
305065900175,5664ccb2b4654d5cb26e5c8a2a7fe93b,2,RELATIVE,,DEAD
305065900175,5664ccb2b4654d5cb26e5c8a2a7fe93b,3,PARASTATAL ORGANIZATION,,IN/NEAR THE DISTRICT/URBAN CENTER
305065900175,5664ccb2b4654d5cb26e5c8a2a7fe93b,4,LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
305065900175,5664ccb2b4654d5cb26e5c8a2a7fe93b,5,LOCAL MARKET,,NEAR THE VILLAGE
305065900187,2dbfb9098af6465c9b6ab936901b0bbf,1,RELATIVE,,OUTSIDE THE REGION
305065900187,2dbfb9098af6465c9b6ab936901b0bbf,2,RELATIVE,,WITHIN THE VILLAGE
305065900187,2dbfb9098af6465c9b6ab936901b0bbf,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305065900187,2dbfb9098af6465c9b6ab936901b0bbf,4,MOBILE MARKET,,WITHIN THE VILLAGE
305065900187,2dbfb9098af6465c9b6ab936901b0bbf,5,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
305065900187,2dbfb9098af6465c9b6ab936901b0bbf,6,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
305065900211,bbc1f72db83443c390b4bc2cda9c9a7e,1,RELATIVE,,WITHIN THE VILLAGE
305065900235,be43e0679f1149f48a1e7ddae3aaa0a7,1,RELATIVE,,IN/NEAR THE TOWN
305065900235,be43e0679f1149f48a1e7ddae3aaa0a7,2,RELATIVE,,DEAD
305065900235,be43e0679f1149f48a1e7ddae3aaa0a7,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305065900235,be43e0679f1149f48a1e7ddae3aaa0a7,4,RELATIVE,,NEAR THE VILLAGE
305065900274,cce6febb2b1e4a9a88e68976cfff3f37,1,OTHER (SPECIFY),Landlord,NEAR THE VILLAGE
305065900274,cce6febb2b1e4a9a88e68976cfff3f37,2,LOCAL MARKET,,WITHIN THE VILLAGE
