case_id,HHID,ag_s0a,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_oth,ag_s04,ag_s05a,ag_s05b,ag_s05b_oth,ag_s06,ag_s07a,ag_s07b,ag_s08,ag_s09a,ag_s09b,ag_s09b_oth,ag_s10a,ag_s10b,ag_s10b_oth,ag_s11a,ag_s11b,ag_s11b_oth,ag_s12,ag_s13
206093710058,f93a4070bd0b47cd8e1959ad60f4528b,MEAT,Yes,3,1,PIECE,,NO,,,,,,,,3,PIECE,,0,,,0,,,NO,
206093710058,f93a4070bd0b47cd8e1959ad60f4528b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
206093710058,f93a4070bd0b47cd8e1959ad60f4528b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
206093710058,f93a4070bd0b47cd8e1959ad60f4528b,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
206093710058,f93a4070bd0b47cd8e1959ad60f4528b,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
206093710058,f93a4070bd0b47cd8e1959ad60f4528b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
205013280853,f93f5b28ecd14c329298088a327d9924,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
205013280853,f93f5b28ecd14c329298088a327d9924,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
205013280853,f93f5b28ecd14c329298088a327d9924,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
205013280853,f93f5b28ecd14c329298088a327d9924,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
205013280853,f93f5b28ecd14c329298088a327d9924,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
205013280853,f93f5b28ecd14c329298088a327d9924,CHICKEN EGGS,Yes,3,12,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
205013280853,f93f5b28ecd14c329298088a327d9924,MEAT,Yes,1,2,PIECE,,NO,,,,,,,,2,PIECE,,0,,,0,,,NO,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,MANURE,Yes,5,25,KILOGRAM,,NO,,,,,,,,50,KILOGRAM,,0,,,0,,,NO,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
307096320147,f966a1975086422db69378c6163f6abb,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
307056230017,f974e07990934b20872c2ed477724c80,MANURE,Yes,12,2,BUCKET,,NO,,,,,,,,0,,,0,,,0,,,NO,
307056230017,f974e07990934b20872c2ed477724c80,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307056230017,f974e07990934b20872c2ed477724c80,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
307056230017,f974e07990934b20872c2ed477724c80,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
307056230017,f974e07990934b20872c2ed477724c80,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
307056230017,f974e07990934b20872c2ed477724c80,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
307056230017,f974e07990934b20872c2ed477724c80,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
307046210029,f98aa118da434a0299e8fdead4854b7c,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,MANURE,Yes,12,2,BUCKET,,NO,,,,,,,,0,,,0,,,0,,,NO,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
307086290241,f99606e3f3e147ffb48f0b584c570a2d,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
208014080057,f9a3c949e46347ca84bf53036503b110,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
208014080057,f9a3c949e46347ca84bf53036503b110,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
208014080057,f9a3c949e46347ca84bf53036503b110,MANURE,Yes,12,1,OTHER (SPECIFY),50 KG,NO,,,,,,,,0,,,0,,,0,,,NO,
208014080057,f9a3c949e46347ca84bf53036503b110,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
208014080057,f9a3c949e46347ca84bf53036503b110,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
208014080057,f9a3c949e46347ca84bf53036503b110,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
208014080057,f9a3c949e46347ca84bf53036503b110,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,CHICKEN EGGS,Yes,12,22,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,MANURE,Yes,12,100,KILOGRAM,,NO,,,,,,,,3,OTHER (SPECIFY),50 KG,0,,,0,,,NO,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309046770036,f9b7ef4e0b01495aa670d50fef1ec8d0,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
101011060201,f9bf2018851b4a6884043d210c107944,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
101011060201,f9bf2018851b4a6884043d210c107944,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
101011060201,f9bf2018851b4a6884043d210c107944,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
101011060201,f9bf2018851b4a6884043d210c107944,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
101011060201,f9bf2018851b4a6884043d210c107944,CHICKEN EGGS,Yes,1,15,PIECE,,NO,,,,,,,,6,PIECE,,0,,,0,,,NO,
101011060201,f9bf2018851b4a6884043d210c107944,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
101011060201,f9bf2018851b4a6884043d210c107944,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,CHICKEN EGGS,Yes,4,15,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,MANURE,Yes,12,1,BUCKET,,NO,,,,,,,,0,,,12,BUCKET,,0,,,NO,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,MEAT,Yes,6,2,KILOGRAM,,NO,,,,,,,,12,KILOGRAM,,0,,,0,,,NO,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
308036510177,f9d0e9bf83394cdb8df904b3c06c3405,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
204063220120,f9dace698d674fae8f094960aeabe6de,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
204063220120,f9dace698d674fae8f094960aeabe6de,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
204063220120,f9dace698d674fae8f094960aeabe6de,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
204063220120,f9dace698d674fae8f094960aeabe6de,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
204063220120,f9dace698d674fae8f094960aeabe6de,MANURE,Yes,2,1,WHEELBARROW,,NO,,,,,,,,0,,,0,,,0,,,NO,
204063220120,f9dace698d674fae8f094960aeabe6de,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
204063220120,f9dace698d674fae8f094960aeabe6de,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
207074000074,f9e3c91a46d746af86b06966f68c6a5e,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,CHICKEN EGGS,Yes,2,10,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
107392260071,f9f8cd74053d41a4b9feab851047e8dd,MEAT,Yes,3,1,KILOGRAM,,NO,,,,,,,,5,KILOGRAM,,0,,,0,,,NO,
206123740049,fa1efc91ed65494abe56f52436177dde,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
206123740049,fa1efc91ed65494abe56f52436177dde,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
206123740049,fa1efc91ed65494abe56f52436177dde,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
206123740049,fa1efc91ed65494abe56f52436177dde,CHICKEN EGGS,Yes,3,10,PIECE,,NO,,,,,,,,8,PIECE,,0,,,0,,,NO,
206123740049,fa1efc91ed65494abe56f52436177dde,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
206123740049,fa1efc91ed65494abe56f52436177dde,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
206123740049,fa1efc91ed65494abe56f52436177dde,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,MANURE,Yes,11,1,BUCKET,,NO,,,,,,,,0,,,11,BUCKET,,0,,,NO,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,CHICKEN EGGS,Yes,2,10,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
105011910166,fa56d111b3c04ffbb3e328696ce798a7,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
309066850016,fa5c7301002546f9915f6b9417bbdd38,MANURE,Yes,12,3,BUCKET,,NO,,,,,,,,0,,,0,,,0,,,NO,
306036120119,fa621bfd54284587bb449e87ad77255e,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
306036120119,fa621bfd54284587bb449e87ad77255e,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
306036120119,fa621bfd54284587bb449e87ad77255e,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
306036120119,fa621bfd54284587bb449e87ad77255e,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
306036120119,fa621bfd54284587bb449e87ad77255e,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
306036120119,fa621bfd54284587bb449e87ad77255e,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
306036120119,fa621bfd54284587bb449e87ad77255e,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,CHICKEN EGGS,Yes,4,6,PIECE,,NO,,,,,,,,26,PIECE,,0,,,0,,,NO,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,MEAT,Yes,2,1,PIECE,,NO,,,,,,,,2,PIECE,,0,,,0,,,NO,
314387880059,fa8529211c574fdd8a759f2404b7e78f,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
314387880059,fa8529211c574fdd8a759f2404b7e78f,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
314387880059,fa8529211c574fdd8a759f2404b7e78f,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
314387880059,fa8529211c574fdd8a759f2404b7e78f,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
314387880059,fa8529211c574fdd8a759f2404b7e78f,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
314387880059,fa8529211c574fdd8a759f2404b7e78f,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
314387880059,fa8529211c574fdd8a759f2404b7e78f,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
209034330115,fa8cfe11806f45f09cf821030d7bbd26,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
206013490358,faa3945f72234f9abdb851640289ca2f,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
206013490358,faa3945f72234f9abdb851640289ca2f,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
206013490358,faa3945f72234f9abdb851640289ca2f,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
206013490358,faa3945f72234f9abdb851640289ca2f,COW MILK,Yes,3,150,LITRE,,NO,,,,,,,,100,LITRE,,50,LITRE,,0,,,NO,
206013490358,faa3945f72234f9abdb851640289ca2f,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
206013490358,faa3945f72234f9abdb851640289ca2f,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
206013490358,faa3945f72234f9abdb851640289ca2f,MANURE,Yes,12,1,OXCART,,NO,,,,,,,,10,OXCART,,2,OXCART,,0,,,NO,
104051810019,fab36fde36144f5580fd63f8cec1cb34,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
104051810019,fab36fde36144f5580fd63f8cec1cb34,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
104051810019,fab36fde36144f5580fd63f8cec1cb34,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
104051810019,fab36fde36144f5580fd63f8cec1cb34,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
104051810019,fab36fde36144f5580fd63f8cec1cb34,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
104051810019,fab36fde36144f5580fd63f8cec1cb34,CHICKEN EGGS,Yes,3,50,PIECE,,NO,,,,,,,,10,PIECE,,0,,,0,,,NO,
104051810019,fab36fde36144f5580fd63f8cec1cb34,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
305015790074,fab62826568d44f1a423b3f025bbae22,MANURE,Yes,4,5,OXCART,,NO,,,,,,,,20,WHEELBARROW,,0,,,0,,,NO,
305015790074,fab62826568d44f1a423b3f025bbae22,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
305015790074,fab62826568d44f1a423b3f025bbae22,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
305015790074,fab62826568d44f1a423b3f025bbae22,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
305015790074,fab62826568d44f1a423b3f025bbae22,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
305015790074,fab62826568d44f1a423b3f025bbae22,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
305015790074,fab62826568d44f1a423b3f025bbae22,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
305055870154,fab74662160e4bb4b7482de256a91896,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
305055870154,fab74662160e4bb4b7482de256a91896,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
305055870154,fab74662160e4bb4b7482de256a91896,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
305055870154,fab74662160e4bb4b7482de256a91896,MANURE,Yes,5,5,KILOGRAM,,NO,,,,,,,,0,,,0,,,0,,,NO,
305055870154,fab74662160e4bb4b7482de256a91896,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
305055870154,fab74662160e4bb4b7482de256a91896,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
305055870154,fab74662160e4bb4b7482de256a91896,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
309066840203,fac5dc4c0394470aaa266f555e9fe97c,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,MANURE,Yes,12,50,KILOGRAM,,NO,,,,,,,,0,,,0,,,0,,,NO,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,CHICKEN EGGS,Yes,12,15,PIECE,,NO,,,,,,,,5,PIECE,,0,,,0,,,NO,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
308086640034,fac8b54ee1f3471bb56cf911fcf7197e,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,GUINEA FOWL EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,CHICKEN EGGS,No,,,,,,,,,,,,,,,,,,,,,,,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,MANURE,Yes,12,50,KILOGRAM,,NO,,,,,,,,0,,,0,,,0,,,NO,
309016700132,fad05730cbd1475ca9fe7a6cbdb33a5f,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
103071590266,fadf3b7a35ca4d8e8254382f34bf8563,SKINS AND HIDES,No,,,,,,,,,,,,,,,,,,,,,,,
103071590266,fadf3b7a35ca4d8e8254382f34bf8563,OTHER (SPECIFY),No,,,,,,,,,,,,,,,,,,,,,,,
103071590266,fadf3b7a35ca4d8e8254382f34bf8563,MEAT,No,,,,,,,,,,,,,,,,,,,,,,,
103071590266,fadf3b7a35ca4d8e8254382f34bf8563,COW MILK,No,,,,,,,,,,,,,,,,,,,,,,,
103071590266,fadf3b7a35ca4d8e8254382f34bf8563,CHICKEN EGGS,Yes,5,28,PIECE,,NO,,,,,,,,8,PIECE,,0,,,0,,,NO,
103071590266,fadf3b7a35ca4d8e8254382f34bf8563,MANURE,No,,,,,,,,,,,,,,,,,,,,,,,
