ea_id,com_cb01,com_cb03,com_cb04,com_cb05,com_cb05_oth,com_cb05_1,com_cb06,com_cb07,com_cb08
30906686,3,MALE,90,OTHER (SPECIFY),LID FARMER,3,75,MSCE,CHEWA
30906686,5,FEMALE,55,HEADMAN,,3,55,PSLC,CHEWA
30906686,1,MALE,45,RELIGIOUS LEADER,,27,35,PSLC,CHEWA
30906686,7,FEMALE,51,COUNSELOR TO HEADMAN,,4,51,PSLC,CHEWA
30906686,4,FEMALE,34,SPOUSE OF HEADMAN,,6,30,NONE,CHEWA
31001687,5,MALE,35,OTHER (SPECIFY),LEAD FARMER,2,22,JCE,SENA
31001687,3,MALE,59,COUNSELOR TO HEADMAN,,1,16,PSLC,SENA
31001687,4,FEMALE,29,OTHER (SPECIFY),VDC MEMBER,1,13,PSLC,SENA
31001687,1,FEMALE,31,COUNSELOR TO HEADMAN,,1,31,PSLC,SENA
31001687,2,MALE,49,OTHER (SPECIFY),POLICE FORUM,5,31,NONE,SENA
31001688,1,MALE,63,COUNSELOR TO HEADMAN,,23,39,NONE,SENA
31001688,4,MALE,42,RELIGIOUS LEADER,,10,20,PSLC,CHEWA
31001688,6,MALE,26,SCHOOL TEACHER,,2,2,MSCE,CHEWA
31001688,5,MALE,48,OTHER (SPECIFY),LEAD FARMER,20,40,NONE,CHEWA
31001688,2,MALE,34,BUSINESS MAN/WOMAN,,5,29,JCE,CHEWA
31001688,3,MALE,38,OTHER (SPECIFY),CHAIRPERSON OF HEALTH COMMITTE,5,33,JCE,CHEWA
31001689,5,FEMALE,64,SPOUSE OF HEADMAN,,50,50,NONE,SENA
31001689,4,FEMALE,34,OTHER (SPECIFY),COMMUNITY POLICING,3,34,NONE,SENA
31001689,2,MALE,45,OTHER (SPECIFY),MZIKA,45,36,NONE,SENA
31001689,3,FEMALE,40,OTHER (SPECIFY),MZIKA,55,40,NONE,SENA
31001689,1,MALE,31,OTHER (SPECIFY),CHIEF MESSAGER,8,26,NONE,SENA
31001690,7,FEMALE,39,RELIGIOUS LEADER,,15,39,NONE,NYANJA
31001690,3,FEMALE,38,COUNSELOR TO HEADMAN,,2,38,NONE,NYANJA
31001690,1,MALE,49,HEADMAN,,2,40,JCE,NYANJA
31001690,5,FEMALE,62,BUSINESS MAN/WOMAN,,4,62,NONE,NYANJA
31001690,11,MALE,22,BUSINESS MAN/WOMAN,,1,1,NONE,NYANJA
31001690,6,FEMALE,38,COUNSELOR TO HEADMAN,,2,28,NONE,NYANJA
31001690,9,MALE,19,BUSINESS MAN/WOMAN,,1,19,PSLC,NYANJA
31001690,10,MALE,23,SCHOOL TEACHER,,5,23,MSCE,NYANJA
31001690,12,MALE,34,BUSINESS MAN/WOMAN,,5,34,JCE,SENA
31001690,2,FEMALE,20,BUSINESS MAN/WOMAN,,1,20,NONE,NYANJA
31001690,8,FEMALE,34,BUSINESS MAN/WOMAN,,2,34,NONE,SENA
31001690,4,FEMALE,65,COUNSELOR TO HEADMAN,,20,65,NONE,NYANJA
31001691,2,MALE,52,HEADMAN,,5,38,PSLC,NYANJA
31001691,7,MALE,40,HEADMAN,,3,40,JCE,NYANJA
31001691,3,MALE,70,HEADMAN,,21,70,NONE,NYANJA
31001691,6,MALE,43,HEADMAN,,2,43,PSLC,NYANJA
31001691,9,MALE,42,COUNSELOR TO HEADMAN,,2,42,JCE,NYANJA
31001691,5,MALE,84,HEADMAN,,17,84,NONE,NYANJA
31001691,8,MALE,37,OTHER (SPECIFY),READ FARMER,2,37,JCE,NYANJA
31001691,4,MALE,21,OTHER (SPECIFY),MZIKA,21,21,JCE,NYANJA
31001691,1,MALE,56,HEADMAN,,2,56,NONE,NYANJA
31001692,4,MALE,51,HEADMAN,,2,51,NONE,SENA
31001692,3,MALE,39,RELIGIOUS LEADER,,4,11,MSCE,SENA
31001692,1,MALE,35,COUNSELOR TO HEADMAN,,10,34,PSLC,SENA
31001692,5,MALE,51,HEADMAN,,1,6,NONE,SENA
31001692,7,FEMALE,22,HEALTH WORKER,,1,18,JCE,SENA
31001692,6,MALE,45,RELIGIOUS LEADER,,20,45,NONE,SENA
31001692,2,MALE,22,COUNSELOR TO HEADMAN,,3,20,MSCE,ENGLISH
31002693,14,MALE,65,OTHER (SPECIFY),COUNCILLOR,2,16,NONE,SENA
31002693,8,MALE,35,OTHER (SPECIFY),COUNCELLOR,7,35,PSLC,SENA
31002693,16,FEMALE,23,OTHER (SPECIFY),SECRETARY,2,5,JCE,SENA
31002693,3,MALE,58,HEADMAN,,3,58,NONE,SENA
31002693,22,FEMALE,59,HEADMAN,,2,59,NONE,NYANJA
31002693,18,FEMALE,28,OTHER (SPECIFY),MZIKA,28,28,PSLC,SENA
31002693,9,MALE,86,OTHER (SPECIFY),MZIKA,86,86,NONE,SENA
31002693,7,MALE,38,OTHER (SPECIFY),READ FARMER,6,38,JCE,SENA
31002693,13,FEMALE,28,OTHER (SPECIFY),MZIKA,1,28,NONE,SENA
31002693,10,MALE,30,SCHOOL TEACHER,,6,3,MSCE,SENA
31002693,2,MALE,40,HEADMAN,,3,3,PSLC,SENA
31002693,1,MALE,67,HEADMAN,,12,67,NONE,SENA
31002693,17,FEMALE,30,OTHER (SPECIFY),MZIKA,30,30,PSLC,SENA
31002693,21,MALE,62,OTHER (SPECIFY),MZIKA,1,2,NONE,SENA
31002693,19,FEMALE,18,OTHER (SPECIFY),MZIKA,1,14,NONE,SENA
31002693,4,FEMALE,37,HEADMAN,,6,37,NONE,SENA
31002693,6,MALE,29,OTHER (SPECIFY),COMMUNITY POLICING,2,29,MSCE,SENA
31002693,12,MALE,44,OTHER (SPECIFY),COUNCILLOR,2,33,NONE,SENA
31002693,11,MALE,35,OTHER (SPECIFY),MZIKA,25,25,MSCE,SENA
31002693,15,MALE,39,HEADMAN,,4,4,NONE,SENA
31002693,20,FEMALE,23,OTHER (SPECIFY),MZIKA,1,15,JCE,SENA
31002693,23,FEMALE,51,OTHER (SPECIFY),CHAIRLIFT VCD,5,33,PSLC,NYANJA
31002693,5,MALE,57,HEADMAN,,2,57,NONE,NYANJA
31002694,7,MALE,68,OTHER (SPECIFY),MZIKA,68,20,NONE,NYANJA
31002694,4,MALE,30,OTHER (SPECIFY),MZIKA,14,14,NONE,NYANJA
31002694,5,FEMALE,24,COUNSELOR TO HEADMAN,,4,5,PSLC,SENA
31002694,8,FEMALE,58,COUNSELOR TO HEADMAN,,5,20,NONE,NYANJA
31002694,9,MALE,32,OTHER (SPECIFY),MZIKA,32,15,PSLC,NYANJA
31002694,3,MALE,26,COUNSELOR TO HEADMAN,,3,17,PSLC,NYANJA
31002694,6,MALE,36,OTHER (SPECIFY),MZIKA,36,15,PSLC,NYANJA
31002694,1,MALE,45,HEADMAN,,4,3,NONE,SENA
31002694,2,MALE,38,OTHER (SPECIFY),LEAD FARNER,4,20,PSLC,SENA
31002694,10,FEMALE,56,HEADMAN,,22,56,NONE,SENA
31002695,1,MALE,52,HEADMAN,,15,52,JCE,NYANJA
31002695,5,FEMALE,30,OTHER (SPECIFY),MZIKA,30,30,NONE,NYANJA
31002695,2,FEMALE,38,COUNSELOR TO HEADMAN,,5,38,PSLC,NYANJA
31002695,4,FEMALE,28,OTHER (SPECIFY),MZIKA,28,28,PSLC,NYANJA
31002695,3,FEMALE,34,OTHER (SPECIFY),MZIKA,34,34,NONE,NYANJA
31003696,4,MALE,52,HEADMAN,,7,52,NONE,CHEWA
31003696,1,MALE,47,HEADMAN,,5,47,JCE,CHEWA
31003696,7,FEMALE,20,COUNSELOR TO HEADMAN,,3,20,JCE,CHEWA
31003696,8,MALE,39,COUNSELOR TO HEADMAN,,3,38,NONE,CHEWA
31003696,6,FEMALE,54,HEADMAN,,6,54,NONE,CHEWA
31003696,3,MALE,37,HEADMAN,,3,37,PSLC,CHEWA
31003696,5,FEMALE,40,HEADMAN,,3,40,PSLC,CHEWA
31003696,2,MALE,39,HEADMAN,,1,39,PSLC,CHEWA
31003697,8,FEMALE,53,OTHER (SPECIFY),MEMBER OF HEALTH COMMITTEE,8,53,NONE,CHEWA
31003697,4,FEMALE,33,OTHER (SPECIFY),MEMBER OF YOUTH CLUB,5,33,PSLC,CHEWA
31003697,1,MALE,70,OTHER (SPECIFY),LEAD FARMER,15,50,PSLC,CHEWA
31003697,3,FEMALE,23,BUSINESS MAN/WOMAN,,3,5,PSLC,CHEWA
31003697,5,FEMALE,35,OTHER (SPECIFY),CHAIRPERSON OF SCHOOL COMMITTEE,5,32,NONE,CHEWA
31003697,2,MALE,43,COUNSELOR TO HEADMAN,,9,42,NONE,CHEWA
31003697,6,MALE,58,OTHER (SPECIFY),VICE CHAIRPERSON OF CBO,3,20,JCE,CHEWA
31003697,7,MALE,52,RELIGIOUS LEADER,,20,12,PSLC,CHEWA
31003698,3,MALE,55,OTHER (SPECIFY),COMMUNITY POLICING,20,54,PSLC,NYANJA
31003698,5,MALE,45,COUNSELOR TO HEADMAN,,4,45,PSLC,SENA
31003698,1,MALE,84,OTHER (SPECIFY),MZIKA,84,59,NONE,SENA
31003698,6,MALE,34,OTHER (SPECIFY),VDC,5,34,JCE,SENA
31003698,2,MALE,59,HEADMAN,,39,59,PSLC,SENA
31003698,4,MALE,41,OTHER (SPECIFY),LEAD FARMER,5,41,JCE,SENA
31004699,4,FEMALE,40,BUSINESS MAN/WOMAN,,15,21,PSLC,CHEWA
31004699,1,FEMALE,57,BUSINESS MAN/WOMAN,,30,34,JCE,CHEWA
31004699,2,MALE,63,HEADMAN,,22,34,NONE,SENA
31004699,3,FEMALE,35,BUSINESS MAN/WOMAN,,4,11,JCE,SENA
31005700,12,FEMALE,61,OTHER (SPECIFY),MZIKA,61,61,NONE,NYANJA
31005700,11,FEMALE,30,OTHER (SPECIFY),MZIKA,30,30,NONE,NYANJA
31005700,2,MALE,38,COUNSELOR TO HEADMAN,,2,38,PSLC,NYANJA
31005700,3,FEMALE,45,OTHER (SPECIFY),TREASURE OF CHIEF,5,45,NONE,NYANJA
31005700,4,FEMALE,30,OTHER (SPECIFY),MZIKA,30,30,NONE,NYANJA
31005700,10,FEMALE,20,OTHER (SPECIFY),MZIKA,20,20,PSLC,NYANJA
31005700,5,FEMALE,55,OTHER (SPECIFY),MZIKA,55,55,NONE,NYANJA
31005700,8,FEMALE,50,OTHER (SPECIFY),MZIKA,50,50,NONE,NYANJA
31005700,6,FEMALE,47,OTHER (SPECIFY),MZIKA,47,47,NONE,NYANJA
31005700,1,MALE,38,OTHER (SPECIFY),MZIKA,38,38,JCE,NYANJA
31005700,7,MALE,58,OTHER (SPECIFY),MZIKA,58,58,NONE,ENGLISH
31005700,9,FEMALE,40,OTHER (SPECIFY),MZIKA,40,40,NONE,NYANJA
31005701,2,MALE,54,OTHER (SPECIFY),MZIKA,54,54,NONE,CHEWA
31005701,4,MALE,72,OTHER (SPECIFY),MZIKA,72,72,NONE,CHEWA
31005701,1,MALE,33,OTHER (SPECIFY),VDC CHAIR,7,15,JCE,CHEWA
31005701,5,MALE,64,OTHER (SPECIFY),MZIKA,64,64,NONE,CHEWA
31005701,3,FEMALE,32,OTHER (SPECIFY),LEAD FARMER,5,32,PSLC,CHEWA
31006702,1,MALE,34,COUNSELOR TO HEADMAN,,34,5,JCE,NYANJA
31006702,3,MALE,41,OTHER (SPECIFY),SECRETARY POLICE FORUM,41,4,PSLC,NYANJA
31006702,4,FEMALE,35,OTHER (SPECIFY),HEALTH COMMITTEE,4,35,PSLC,NYANJA
31006702,5,MALE,46,,,28,46,PSLC,NYANJA
31006702,6,FEMALE,38,OTHER (SPECIFY),VDC,3,38,NONE,NYANJA
31006702,2,MALE,72,OTHER (SPECIFY),MZIKA,72,72,NONE,NYANJA
31007703,4,MALE,60,HEADMAN,,12,60,PSLC,CHEWA
31007703,1,MALE,44,COUNSELOR TO HEADMAN,,44,1,MSCE,CHEWA
31007703,5,MALE,42,RELIGIOUS LEADER,,14,42,PSLC,CHEWA
31007703,2,FEMALE,49,BUSINESS MAN/WOMAN,,29,29,PSLC,CHEWA
31007703,3,MALE,28,,,3,28,NONE,CHEWA
31007704,3,MALE,46,OTHER (SPECIFY),MZIKA,46,23,NONE,NYANJA
31007704,6,MALE,61,OTHER (SPECIFY),VILLAGE SECRETARY,1,42,MSCE,SENA
31007704,5,MALE,49,HEADMAN,,1,49,NONE,NYANJA
31007704,2,MALE,63,OTHER (SPECIFY),VILLAGE FOREST COMMITTED CHAIRMAN,1,7,NONE,NKHONDE
31007704,4,MALE,46,OTHER (SPECIFY),READ FARMER,46,31,NONE,NYANJA
31007704,1,MALE,70,OTHER (SPECIFY),COMMUNITY POLICING CHAIRMAN,70,52,NONE,SENA
31007705,5,MALE,44,OTHER (SPECIFY),COMMUNITY BANK FACILITATOR,2,44,JCE,SENA
31007705,1,MALE,54,OTHER (SPECIFY),LEAD FARMER,5,40,PSLC,SENA
31007705,6,MALE,38,OTHER (SPECIFY),VDC,6,38,JCE,SENA
31007705,2,MALE,56,OTHER (SPECIFY),MZIKA,56,56,NONE,SENA
31007705,3,MALE,36,OTHER (SPECIFY),VCPC CHAIRMAN,1,36,PSLC,SENA
31007705,4,MALE,42,OTHER (SPECIFY),MZIKA,1,42,PSLC,SENA
31008706,3,MALE,45,COUNSELOR TO HEADMAN,,5,45,NONE,SENA
31008706,5,MALE,15,OTHER (SPECIFY),MZIKA,15,15,NONE,SENA
31008706,6,MALE,54,COUNSELOR TO HEADMAN,,6,54,NONE,SENA
31008706,4,MALE,46,COUNSELOR TO HEADMAN,,15,46,NONE,SENA
31008706,2,MALE,42,OTHER (SPECIFY),MZIKA,42,42,NONE,SENA
31008706,1,MALE,53,COUNSELOR TO HEADMAN,,10,27,NONE,SENA
31010707,2,MALE,36,OTHER (SPECIFY),CHIEF SECRETARY,36,2,MSCE,NYANJA
31010707,6,MALE,49,HEADMAN,,9,49,JCE,NYANJA
31010707,1,MALE,55,OTHER (SPECIFY),MZIKA,55,55,NONE,NYANJA
31010707,5,MALE,64,OTHER (SPECIFY),LEAD FARMER,5,64,JCE,NYANJA
31010707,4,MALE,58,COUNSELOR TO HEADMAN,,5,58,JCE,NYANJA
31010707,3,MALE,52,OTHER (SPECIFY),COMMUNITY POLICING,12,55,PSLC,NYANJA
31020708,3,MALE,52,OTHER (SPECIFY),VICE CHAIRPERSON OF VILLAGE DEVELOPMENT COMMITTEE,3,40,NONE,CHEWA
31020708,6,FEMALE,39,BUSINESS MAN/WOMAN,,14,39,NONE,CHEWA
31020708,9,FEMALE,30,OTHER (SPECIFY),MEMBER OF HEALTH COMMITTEE,5,25,PSLC,CHEWA
31020708,1,MALE,56,OTHER (SPECIFY),CHAIRPERSON OF CBO,5,21,NONE,CHEWA
31020708,7,MALE,52,COUNSELOR TO HEADMAN,,6,52,NONE,CHEWA
31020708,5,FEMALE,46,OTHER (SPECIFY),LEAD FARMER,23,38,NONE,CHEWA
31020708,8,FEMALE,59,OTHER (SPECIFY),VICE CHAIRPERSON OF CBCC,7,38,NONE,CHEWA
31020708,4,FEMALE,40,OTHER (SPECIFY),CHAIRPERSON OF CBCC,5,21,JCE,CHEWA
31020708,2,MALE,50,RELIGIOUS LEADER,,9,50,NONE,CHEWA
31101709,9,FEMALE,32,OTHER (SPECIFY),MZIKA,6,6,NONE,SENA
31101709,6,FEMALE,37,OTHER (SPECIFY),LEAD PARENT,7,37,PSLC,SENA
31101709,7,FEMALE,39,OTHER (SPECIFY),MZIKA,39,39,NONE,SENA
31101709,8,MALE,48,OTHER (SPECIFY),LEAD FARMER,2,48,NONE,SENA
31101709,2,MALE,42,OTHER (SPECIFY),POLIICING,20,42,NONE,SENA
31101709,5,FEMALE,28,OTHER (SPECIFY),LEAD FARMER,5,7,PSLC,SENA
31101709,4,MALE,35,HEADMAN,,1,35,PSLC,SENA
31101709,3,MALE,37,OTHER (SPECIFY),VDC,18,37,NONE,SENA
31101709,1,MALE,74,OTHER (SPECIFY),COMMUNITY POLICING,10,74,NONE,SENA
31101710,6,FEMALE,31,OTHER (SPECIFY),VCPC SECRETARY,4,31,JCE,SENA
31101710,3,MALE,40,OTHER (SPECIFY),VILLAGEHEAD SECRETARY,4,40,MSCE,SENA
31101710,4,FEMALE,35,OTHER (SPECIFY),MZIKA,35,35,NONE,SENA
31101710,1,MALE,25,OTHER (SPECIFY),YOUTH SECRETARY,5,25,PSLC,SENA
31101710,5,MALE,51,OTHER (SPECIFY),VDC MEMBER,6,34,PSLC,YAO
31101710,2,MALE,47,OTHER (SPECIFY),CHAIRMAN VCPC,4,47,NONE,SENA
31101710,7,FEMALE,53,OTHER (SPECIFY),VDC VICE CHAIR,4,53,NONE,SENA
31102711,4,FEMALE,69,SPOUSE OF HEADMAN,,16,50,NONE,SENA
31102711,6,FEMALE,40,BUSINESS MAN/WOMAN,,12,40,JCE,SENA
31102711,7,MALE,41,COUNSELOR TO HEADMAN,,2,10,MSCE,SENA
31102711,9,MALE,56,SCHOOL HEADMASTER,,16,1,NON-UNIVERSITY DIPLOMA,SENA
31102711,2,MALE,43,COUNSELOR TO HEADMAN,,2,32,NONE,SENA
31102711,1,MALE,73,HEADMAN,,16,63,NONE,SENA
31102711,8,MALE,37,HEALTH WORKER,,14,6,MSCE,CHEWA
31102711,5,FEMALE,56,COUNSELOR TO HEADMAN,,16,56,NONE,SENA
31102711,3,MALE,69,BUSINESS MAN/WOMAN,,16,67,NONE,SENA
31102711,10,FEMALE,38,BUSINESS MAN/WOMAN,,16,38,NONE,SENA
31104712,1,FEMALE,54,COUNSELOR TO HEADMAN,,5,34,PSLC,SENA
31104712,4,MALE,48,OTHER (SPECIFY),MZIKA,48,48,PSLC,NYANJA
31104712,5,MALE,36,OTHER (SPECIFY),MZIKA,36,36,JCE,NYANJA
31104712,3,MALE,58,OTHER (SPECIFY),MZIKA,58,58,NONE,NYANJA
31104712,2,FEMALE,34,OTHER (SPECIFY),VDCVICE CHAIR,4,34,JCE,SENA
31104712,6,FEMALE,34,COUNSELOR TO HEADMAN,,4,34,JCE,NYANJA
31104713,6,FEMALE,20,OTHER (SPECIFY),MEMBER OF HEALTH COMMITTEE,2,10,JCE,CHEWA
31104713,3,MALE,67,COUNSELOR TO HEADMAN,,12,60,NONE,CHEWA
31104713,5,MALE,31,SCHOOL TEACHER,,4,31,MSCE,CHEWA
31104713,2,FEMALE,32,OTHER (SPECIFY),SECRETARY OF HEALTH COMMITTEE,1,32,PSLC,CHEWA
31104713,4,MALE,36,BUSINESS MAN/WOMAN,,5,8,JCE,CHEWA
31104713,1,MALE,64,OTHER (SPECIFY),LEAD FARMER,7,14,NONE,CHEWA
31104714,4,MALE,19,OTHER (SPECIFY),MZIKA,19,19,PSLC,LOMWE
31104714,2,MALE,64,OTHER (SPECIFY),MZIKA,64,47,NONE,LOMWE
31104714,6,MALE,32,SCHOOL HEADMASTER,,1,1,MSCE,LOMWE
31104714,5,MALE,75,COUNSELOR TO HEADMAN,,5,47,NONE,LOMWE
31104714,3,MALE,23,OTHER (SPECIFY),COMMUNITY POLICING,6,23,PSLC,LOMWE
31104714,1,MALE,32,HEADMAN,,5,32,PSLC,LOMWE
31104715,3,MALE,74,HEADMAN,,3,50,NONE,SENA
31104715,4,MALE,56,OTHER (SPECIFY),LEAD FARNER,8,44,PSLC,SENA
31104715,1,MALE,42,HEADMAN,,4,29,PSLC,SENA
31104715,2,MALE,76,HEADMAN,,5,68,NONE,SENA
31104715,5,MALE,42,OTHER (SPECIFY),VDC CHAIR,1,30,JCE,SENA
31104716,3,FEMALE,62,HEADMAN,,9,62,NONE,SENA
31104716,5,FEMALE,66,OTHER (SPECIFY),MZIKA,66,42,NONE,SENA
31104716,1,MALE,68,HEADMAN,,8,40,NONE,SENA
31104716,4,MALE,28,OTHER (SPECIFY),VDC MEMBER,1,28,PSLC,SENA
31104716,2,MALE,75,HEADMAN,,4,71,PSLC,SENA
31104716,6,MALE,28,COUNSELOR TO HEADMAN,,1,28,JCE,SENA
31105717,3,MALE,42,OTHER (SPECIFY),VDC CHAIR,2,42,JCE,SENA
31105717,5,FEMALE,35,OTHER (SPECIFY),VAC MEMBER,4,35,PSLC,SENA
31105717,1,MALE,36,OTHER (SPECIFY),VCPC CHAIR,5,30,NONE,SENA
31105717,2,MALE,31,OTHER (SPECIFY),MZIKA,5,31,NONE,SENA
31105717,4,MALE,25,OTHER (SPECIFY),VDC MEMBER,5,25,MSCE,SENA
31105718,2,FEMALE,35,COUNSELOR TO HEADMAN,,2,35,NONE,SENA
31105718,6,FEMALE,52,COUNSELOR TO HEADMAN,,1,40,NONE,SENA
31105718,3,FEMALE,41,HEALTH WORKER,,15,20,JCE,SENA
31105718,7,MALE,60,COUNSELOR TO HEADMAN,,6,59,NONE,SENA
31105718,5,MALE,56,RELIGIOUS LEADER,,11,54,JCE,SENA
31105718,8,FEMALE,31,COUNSELOR TO HEADMAN,,4,29,PSLC,SENGA
31105718,4,MALE,34,BUSINESS MAN/WOMAN,,10,34,JCE,SENA
31105718,1,MALE,70,BUSINESS MAN/WOMAN,,40,34,NONE,SENA
31105719,2,MALE,53,OTHER (SPECIFY),MZIJA,53,53,PSLC,SENA
31105719,3,FEMALE,37,OTHER (SPECIFY),SCHOOL COMMITTE,5,37,PSLC,SENA
31105719,4,MALE,33,COUNSELOR TO HEADMAN,,5,33,JCE,SENA
31105719,1,MALE,37,OTHER (SPECIFY),VDC,1,37,JCE,SENA
31106720,8,FEMALE,47,HEALTH WORKER,,7,25,MSCE,SENA
31106720,2,MALE,38,HEADMAN,,5,38,MSCE,SENA
31106720,4,MALE,45,SCHOOL TEACHER,,6,45,MSCE,SENA
31106720,5,MALE,54,COUNSELOR TO HEADMAN,,2,54,PSLC,SENA
31106720,6,FEMALE,40,BUSINESS MAN/WOMAN,,18,22,JCE,SENA
31106720,7,FEMALE,68,BUSINESS MAN/WOMAN,,40,40,NONE,SENA
31106720,1,MALE,63,HEADMAN,,5,63,JCE,SENA
31106720,3,MALE,37,RELIGIOUS LEADER,,3,7,MSCE,SENA
31106721,4,MALE,36,OTHER (SPECIFY),COMMUNITY POLICE CHAIR,5,36,NONE,SENA
31106721,3,MALE,35,OTHER (SPECIFY),MZIKA,30,30,NONE,SENA
31106721,1,MALE,40,COUNSELOR TO HEADMAN,,1,40,NONE,SENA
31106721,6,MALE,52,OTHER (SPECIFY),MZIKA,52,52,NONE,SENA
31106721,5,MALE,28,OTHER (SPECIFY),CHAIR VDC,1,28,MSCE,SENA
31106721,2,MALE,30,OTHER (SPECIFY),MZIKA,2,30,NONE,SENA
31107722,8,MALE,74,RELIGIOUS LEADER,,25,5,PSLC,SENA
31107722,4,MALE,47,OTHER (SPECIFY),LEAD FARMER,6,33,MSCE,SENA
31107722,7,FEMALE,43,OTHER (SPECIFY),HEALTH COMMITTEE SECRETARY,3,20,JCE,SENA
31107722,1,MALE,65,RELIGIOUS LEADER,,11,8,MSCE,SENA
31107722,3,MALE,73,OTHER (SPECIFY),CHAIRPERSON OF NURSERY SCHOOL,7,28,NONE,SENA
31107722,6,FEMALE,45,OTHER (SPECIFY),HEALTH COMMITTEE  CHAIRPERSON,16,36,NONE,SENA
31107722,2,MALE,39,BUSINESS MAN/WOMAN,,12,9,NONE,SENA
31107722,5,FEMALE,39,OTHER (SPECIFY),VDC MEMBER,1,39,PSLC,SENA
31107723,1,MALE,34,COUNSELOR TO HEADMAN,,6,34,PSLC,SENA
31107723,6,MALE,38,COUNSELOR TO HEADMAN,,5,24,JCE,SENA
31107723,5,FEMALE,42,OTHER (SPECIFY),MZIKA,42,42,NONE,SENA
31107723,3,MALE,56,OTHER (SPECIFY),COMMUNITY POLICING,3,56,PSLC,SENA
31107723,4,FEMALE,34,OTHER (SPECIFY),MZIKA,34,34,NONE,SENA
31107723,2,MALE,51,OTHER (SPECIFY),MZIKA,51,51,NONE,SENA
31107724,5,FEMALE,35,BUSINESS MAN/WOMAN,,8,25,NONE,SENA
31107724,4,MALE,60,RELIGIOUS LEADER,,20,41,PSLC,SENA
31107724,2,MALE,40,OTHER (SPECIFY),LEAD FARMER,5,11,JCE,SENA
31107724,3,MALE,58,COUNSELOR TO HEADMAN,,4,16,NONE,SENA
31107724,1,MALE,55,OTHER (SPECIFY),CHAIRPERSON OF HEALTH COMMITTEE,20,20,PSLC,SENA
31107725,6,MALE,49,SCHOOL TEACHER,,3,3,MSCE,SENA
31107725,1,FEMALE,35,OTHER (SPECIFY),WOMEN FORUM,4,32,JCE,SENA
31107725,3,MALE,69,HEADMAN,,45,69,NONE,SENA
31107725,5,MALE,38,OTHER (SPECIFY),COMMUNITY POLICING,3,34,NONE,SENA
31107725,2,FEMALE,37,OTHER (SPECIFY),MZIKA,32,32,NONE,SENA
31107725,4,MALE,35,OTHER (SPECIFY),VDC CHAIRMAN,1,35,JCE,SENA
31108726,2,MALE,45,BUSINESS MAN/WOMAN,,2,45,NONE,SENA
31108726,6,FEMALE,23,,,5,23,MSCE,SENA
31108726,5,FEMALE,30,HEALTH WORKER,,5,28,MSCE,SENA
31108726,3,MALE,52,COUNSELOR TO HEADMAN,,5,52,PSLC,SENA
31108726,4,MALE,32,SCHOOL TEACHER,,12,32,PSLC,SENA
31108726,1,MALE,44,BUSINESS MAN/WOMAN,,9,39,PSLC,SENA
31109727,3,MALE,62,HEADMAN,,5,62,PSLC,SENA
31109727,2,FEMALE,27,HEADMAN,,2,27,PSLC,SENA
31109727,1,MALE,43,OTHER (SPECIFY),MZIKA,43,43,NONE,SENA
31109727,4,MALE,48,OTHER (SPECIFY),COMMUNITY POLICING,8,48,NONE,SENA
31109727,5,FEMALE,34,OTHER (SPECIFY),VDC MEMBER,5,19,PSLC,SENA
31110728,11,MALE,47,BUSINESS MAN/WOMAN,,9,32,NONE,SENA
31110728,4,FEMALE,25,HEALTH WORKER,,2,4,PSLC,SENA
31110728,3,FEMALE,40,COUNSELOR TO HEADMAN,,2,6,NONE,SENA
31110728,6,MALE,43,RELIGIOUS LEADER,,10,30,NONE,CHEWA
31110728,5,MALE,39,BUSINESS MAN/WOMAN,,2,3,NONE,SENA
31110728,9,MALE,34,COUNSELOR TO HEADMAN,,2,22,NONE,CHEWA
31110728,8,MALE,35,BUSINESS MAN/WOMAN,,10,35,NONE,SENA
31110728,7,MALE,37,BUSINESS MAN/WOMAN,,4,37,NONE,CHEWA
31110728,10,MALE,47,BUSINESS MAN/WOMAN,,5,47,NONE,SENA
31110728,2,MALE,35,HEADMAN,,6,25,NONE,CHEWA
31110728,1,MALE,40,HEADMAN,,6,40,NONE,CHEWA
31120729,1,MALE,51,OTHER (SPECIFY),MZIKA,51,51,PSLC,SENA
31120729,2,MALE,56,COUNSELOR TO HEADMAN,,5,56,JCE,SENA
31120729,3,FEMALE,64,OTHER (SPECIFY),MZIKA,64,64,NONE,SENA
31120729,6,FEMALE,38,COUNSELOR TO HEADMAN,,3,38,JCE,SENA
31120729,5,FEMALE,58,OTHER (SPECIFY),MZIKA,58,58,NONE,SENA
31120729,4,FEMALE,70,OTHER (SPECIFY),MZIKA,70,70,NONE,SENA
31120730,4,MALE,31,HEALTH WORKER,,5,31,MSCE,SENA
31120730,3,MALE,32,COUNSELOR TO HEADMAN,,2,30,PSLC,SENA
31120730,2,FEMALE,34,,,3,31,PSLC,SENA
31120730,5,FEMALE,39,BUSINESS MAN/WOMAN,,13,15,JCE,SENA
31120730,6,FEMALE,42,COUNSELOR TO HEADMAN,,1,38,MSCE,SENA
31120730,7,MALE,45,RELIGIOUS LEADER,,15,45,PSLC,SENA
31120730,1,MALE,42,BUSINESS MAN/WOMAN,,6,42,JCE,SENA
31201731,5,MALE,51,OTHER (SPECIFY),COMMUNITY POLICING CHAIR,8,51,MSCE,NYANJA
