ea_id,com_cg01,com_cg02,com_cg03,com_cg04,com_cg05,com_cg06,com_cg07,com_cg08,com_cg09,com_cg10,com_cg11,com_cg12,com_cg13,com_cg14,com_cg15,com_cg16,com_cg17,com_cg18,com_cg19,com_cg20,com_cg21,com_cg22,com_cg23,com_cg24,com_cg25,com_cg26,com_cg27,com_cg28,com_cg29,com_cg30,com_cg31,com_cg32,com_cg33,com_cg34
20603121,better,better,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,better,better,better,better,ABOUT THE SAME,better,better,worse,better,worse,worse,better,better,ABOUT THE SAME,better,worse,worse,worse,better,worse,better,better,worse,better,better,worse,2
20603133,ABOUT THE SAME,better,better,better,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,better,better,worse,better,ABOUT THE SAME,worse,better,better,worse,better,worse,ABOUT THE SAME,better,better,better,better,better,worse,worse,better,better,4
20603189,better,worse,worse,worse,worse,better,worse,better,better,better,better,worse,better,better,better,better,better,,better,better,better,better,worse,worse,worse,worse,worse,worse,better,worse,worse,better,better,4
20603337,worse,better,better,better,worse,worse,worse,worse,better,worse,worse,worse,better,better,better,better,worse,worse,better,better,better,,worse,MUCH WORSE,worse,better,worse,better,MUCH WORSE,worse,worse,better,worse,2
20603455,worse,better,better,better,better,worse,worse,worse,better,better,worse,worse,better,better,better,better,better,worse,better,better,better,better,worse,worse,worse,worse,worse,better,MUCH WORSE,worse,worse,better,worse,2
20603533,better,better,better,better,worse,worse,worse,better,better,better,worse,worse,better,better,better,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,worse,better,worse,ABOUT THE SAME,worse,MUCH WORSE,MUCH WORSE,worse,better,better,worse,1
20604071,better,better,better,better,worse,worse,worse,better,better,better,worse,better,better,better,better,better,better,worse,better,better,better,better,worse,worse,better,better,better,better,worse,worse,worse,better,better,1
20604376,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,better,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,better,better,better,better,worse,worse,better,better,worse,worse,better,better,better,better,better,4
20604638,better,better,better,better,worse,worse,worse,better,better,better,worse,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,better,better,better,worse,better,worse,worse,better,better,better,2
20605302,better,better,better,better,NOT APPLICABLE,worse,worse,worse,better,better,better,better,better,better,better,worse,better,better,better,better,ABOUT THE SAME,better,worse,MUCH BETTER,better,better,better,better,better,better,better,better,better,1
20606168,better,better,better,better,worse,worse,worse,better,better,worse,worse,worse,better,better,better,better,worse,worse,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,better,worse,better,worse,worse,worse,better,better,2
20606297,better,better,better,better,worse,worse,worse,worse,better,better,worse,worse,better,better,better,better,MUCH WORSE,worse,better,better,better,ABOUT THE SAME,worse,worse,worse,ABOUT THE SAME,better,ABOUT THE SAME,better,worse,better,better,ABOUT THE SAME,2
20607260,better,better,better,better,better,worse,worse,better,better,better,worse,better,better,better,better,better,worse,worse,better,better,better,better,worse,worse,worse,better,worse,better,worse,better,ABOUT THE SAME,ABOUT THE SAME,worse,2
20607315,better,better,better,better,better,worse,worse,better,better,better,better,ABOUT THE SAME,better,better,better,better,worse,worse,worse,worse,better,better,ABOUT THE SAME,better,better,better,worse,better,MUCH WORSE,worse,MUCH BETTER,better,worse,1
20607733,better,better,better,better,worse,worse,worse,better,better,better,better,worse,worse,better,better,better,worse,worse,worse,better,better,better,worse,worse,worse,worse,worse,better,MUCH WORSE,worse,worse,better,better,2
20608499,worse,better,better,better,worse,worse,worse,worse,worse,ABOUT THE SAME,worse,worse,worse,better,worse,better,better,worse,better,better,worse,better,worse,worse,worse,worse,better,better,worse,worse,worse,better,worse,1
20609754,better,better,better,worse,worse,worse,worse,worse,better,better,worse,worse,better,better,better,ABOUT THE SAME,better,worse,better,better,better,,worse,worse,worse,better,worse,better,better,worse,better,better,better,3
20610050,better,better,better,better,worse,worse,worse,worse,better,better,worse,better,better,better,better,better,better,better,better,better,better,better,worse,better,better,better,better,MUCH BETTER,MUCH WORSE,worse,worse,worse,worse,3
20610249,better,better,better,better,worse,worse,worse,worse,better,better,worse,worse,better,better,better,better,worse,ABOUT THE SAME,better,ABOUT THE SAME,better,better,worse,better,worse,worse,ABOUT THE SAME,better,worse,worse,better,better,better,2
20611336,better,better,better,better,better,worse,worse,better,better,better,worse,worse,better,better,better,better,worse,better,better,better,better,better,worse,worse,worse,better,better,better,MUCH WORSE,better,better,better,better,4
20612564,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,worse,worse,worse,better,better,worse,worse,MUCH BETTER,better,worse,better,worse,worse,better,better,,,worse,worse,better,better,worse,NOT APPLICABLE,worse,worse,worse,better,better,2
20613324,better,better,better,better,MUCH WORSE,worse,worse,better,better,better,worse,better,better,better,better,better,better,worse,ABOUT THE SAME,better,ABOUT THE SAME,,worse,ABOUT THE SAME,MUCH WORSE,better,better,better,better,better,better,better,MUCH BETTER,2
20614477,better,better,better,better,worse,worse,worse,worse,ABOUT THE SAME,better,worse,worse,better,better,better,better,worse,worse,better,better,better,better,worse,worse,worse,ABOUT THE SAME,better,better,better,worse,worse,better,better,2
20614589,better,better,better,better,worse,worse,worse,worse,better,better,worse,worse,better,better,better,better,worse,worse,better,better,better,ABOUT THE SAME,worse,worse,worse,better,better,MUCH BETTER,worse,better,better,better,better,2
20615064,better,better,better,,,worse,better,better,better,worse,worse,worse,better,better,better,better,better,worse,better,better,,,worse,better,better,better,,better,better,MUCH BETTER,better,better,worse,2
20615735,better,better,better,better,worse,worse,worse,worse,better,better,better,better,better,better,better,ABOUT THE SAME,worse,better,better,better,better,better,worse,better,better,worse,better,worse,MUCH WORSE,worse,worse,better,worse,2
20615752,better,better,better,better,NOT APPLICABLE,worse,worse,worse,better,better,worse,better,better,better,better,better,worse,worse,better,better,better,ABOUT THE SAME,worse,worse,better,better,better,better,better,worse,worse,better,better,1
20701527,worse,better,better,better,NOT APPLICABLE,worse,worse,better,better,better,worse,better,better,better,better,better,better,worse,better,better,worse,NOT APPLICABLE,worse,worse,worse,worse,worse,better,MUCH WORSE,worse,worse,better,better,4
20701659,better,MUCH BETTER,MUCH BETTER,better,worse,worse,worse,worse,better,worse,worse,MUCH BETTER,MUCH BETTER,better,better,better,better,worse,better,better,better,better,worse,worse,better,worse,worse,NOT APPLICABLE,worse,worse,better,better,better,3
20702011,better,better,better,better,MUCH WORSE,worse,NOT APPLICABLE,worse,better,better,MUCH WORSE,worse,better,better,better,better,better,MUCH WORSE,worse,worse,worse,better,MUCH WORSE,better,better,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,worse,worse,better,ABOUT THE SAME,worse,1
20702282,better,better,better,better,ABOUT THE SAME,worse,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,ABOUT THE SAME,better,better,worse,worse,worse,worse,worse,ABOUT THE SAME,worse,worse,ABOUT THE SAME,worse,worse,worse,better,3
20702464,ABOUT THE SAME,better,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,worse,better,better,MUCH WORSE,MUCH WORSE,better,better,better,better,better,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,better,better,MUCH WORSE,better,better,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,ABOUT THE SAME,ABOUT THE SAME,worse,1
20702471,ABOUT THE SAME,better,better,better,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,MUCH WORSE,better,better,better,better,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,better,MUCH WORSE,ABOUT THE SAME,worse,better,better,better,better,better,better,1
20702542,ABOUT THE SAME,better,better,better,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,worse,better,better,better,better,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH WORSE,worse,worse,better,MUCH WORSE,ABOUT THE SAME,worse,worse,worse,worse,worse,worse,worse,2
20703025,better,better,better,better,better,worse,worse,worse,worse,better,worse,worse,better,better,better,better,worse,worse,better,better,better,better,better,worse,better,NOT APPLICABLE,better,NOT APPLICABLE,worse,worse,worse,worse,better,2
20703083,better,better,better,better,worse,worse,NOT APPLICABLE,better,better,better,better,worse,worse,better,better,better,worse,worse,better,better,better,better,better,worse,MUCH WORSE,better,ABOUT THE SAME,worse,MUCH WORSE,worse,better,better,better,2
20703316,better,better,better,better,worse,worse,worse,better,better,better,better,better,better,better,better,better,MUCH BETTER,NOT APPLICABLE,better,better,MUCH WORSE,better,worse,better,better,better,worse,better,better,better,better,better,better,2
20703565,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,worse,worse,worse,better,better,better,MUCH BETTER,better,better,better,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,worse,better,better,better,better,better,worse,worse,worse,worse,worse,2
20703595,better,better,better,better,MUCH WORSE,worse,worse,worse,better,better,worse,better,better,better,better,better,better,worse,better,better,,,better,worse,worse,better,better,better,better,worse,better,better,better,2
20704037,ABOUT THE SAME,better,better,better,MUCH WORSE,worse,NOT APPLICABLE,worse,better,better,worse,worse,better,better,better,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH WORSE,worse,MUCH WORSE,MUCH BETTER,better,better,worse,MUCH WORSE,MUCH WORSE,worse,worse,ABOUT THE SAME,ABOUT THE SAME,1
20704289,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,worse,NOT APPLICABLE,worse,ABOUT THE SAME,better,MUCH WORSE,MUCH WORSE,better,better,better,better,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,better,ABOUT THE SAME,ABOUT THE SAME,1
20704353,MUCH WORSE,better,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,MUCH WORSE,better,better,worse,better,better,better,better,better,better,NOT APPLICABLE,worse,worse,worse,worse,MUCH WORSE,better,better,better,worse,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,1
20704738,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,better,NOT APPLICABLE,worse,NOT APPLICABLE,worse,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,NOT APPLICABLE,ABOUT THE SAME,better,better,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,better,better,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
20705328,worse,better,better,worse,worse,worse,worse,worse,better,NOT APPLICABLE,better,better,better,better,better,better,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,worse,ABOUT THE SAME,better,better,better,better,MUCH WORSE,better,ABOUT THE SAME,better,better,1
20705372,NOT APPLICABLE,better,better,better,NOT APPLICABLE,worse,NOT APPLICABLE,ABOUT THE SAME,better,better,better,better,better,better,better,better,ABOUT THE SAME,NOT APPLICABLE,better,better,worse,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,better,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,2
20705495,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,worse,worse,worse,better,better,worse,better,better,better,better,better,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,worse,better,better,better,worse,worse,worse,worse,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,2
20705652,ABOUT THE SAME,better,better,better,MUCH WORSE,worse,NOT APPLICABLE,MUCH WORSE,better,better,worse,better,better,better,better,better,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,better,better,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,ABOUT THE SAME,ABOUT THE SAME,1
20705657,better,better,better,better,worse,worse,NOT APPLICABLE,worse,better,better,better,better,better,better,better,better,better,NOT APPLICABLE,NOT APPLICABLE,worse,MUCH BETTER,better,MUCH WORSE,better,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,better,better,ABOUT THE SAME,1
20706163,better,better,better,better,worse,worse,worse,worse,worse,better,better,better,better,better,better,better,worse,ABOUT THE SAME,better,better,better,NOT APPLICABLE,worse,better,better,better,better,better,better,better,better,better,better,4
20706294,better,better,better,better,worse,worse,worse,better,better,better,better,better,better,better,better,better,worse,worse,better,better,better,better,worse,better,worse,better,worse,better,better,better,better,better,better,2
20720368,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,worse,worse,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,better,better,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,worse,better,better,better,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,3
20801046,better,better,better,better,better,worse,worse,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,4
20801208,better,better,better,better,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,ABOUT THE SAME,worse,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,better,better,ABOUT THE SAME,2
20801271,better,better,better,better,NOT APPLICABLE,ABOUT THE SAME,better,better,better,better,MUCH BETTER,better,better,better,better,better,better,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,worse,ABOUT THE SAME,better,better,better,better,4
20801356,better,MUCH BETTER,MUCH BETTER,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,worse,MUCH BETTER,better,better,better,better,better,better,better,better,better,ABOUT THE SAME,better,better,ABOUT THE SAME,ABOUT THE SAME,better,better,ABOUT THE SAME,worse,worse,better,better,better,better,better,4
20801497,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,better,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,MUCH BETTER,ABOUT THE SAME,better,better,better,better,ABOUT THE SAME,better,better,better,better,4
20802019,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,worse,better,better,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH BETTER,better,better,better,worse,ABOUT THE SAME,better,better,better,better,better,ABOUT THE SAME,better,better,better,better,worse,better,better,better,better,4
20802041,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,better,better,better,better,worse,MUCH WORSE,better,better,better,better,4
20802501,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,ABOUT THE SAME,better,better,better,better,better,better,MUCH BETTER,better,better,better,ABOUT THE SAME,better,better,better,better,worse,better,better,worse,worse,worse,worse,worse,worse,better,better,4
20803155,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,better,better,better,better,better,ABOUT THE SAME,better,better,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,better,better,better,better,better,better,better,better,better,better,worse,ABOUT THE SAME,better,better,better,4
