case_id,ea_id,visit,ag_c0a,ag_c00,ag_c01,ag_c02,ag_c04a,ag_c04b,ag_c04c,ag_c05d_os
312010580034,31201058,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,.5,
312010580034,31201058,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,1,
312010580042,31201058,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,1.4400001,
312010580042,31201058,1,2,R2,Yes,FALLOW,2,Acre,2.9000001,
312010580059,31201058,1,2,R1,Yes,MAIZE,.5,Acre,.62,
312010580067,31201058,1,2,R1,Yes,LOCAL MAIZE PLOT,1,Acre,.5,
312010580067,31201058,1,2,R2,Yes,HYBRID PLOT,1,Acre,1.5,
312010580076,31201058,1,2,R1,Yes,HYBRID MAIZE,3,Acre,2.3,
312010580076,31201058,1,2,R2,Yes,COTTON,1,Acre,.5,
312010580084,31201058,1,2,R1,Yes,HYBRID MAIZE,2,Acre,2.6199999,
312010580101,31201058,1,2,R1,Yes,MAIZE,4,Acre,3.51,
312010580109,31201058,1,2,R1,Yes,HYBRID MAIZE,1.5,Acre,2,
312010580109,31201058,1,2,R2,Yes,LOCAL MAIZE,.5,Acre,.40000001,
312010580118,31201058,1,2,R1,Yes,HYBRID MAIZE,2,Acre,1,
312010580126,31201058,1,2,R1,Yes,HYBRID MAIZE,1,Acre,.67000002,
312010580143,31201058,1,2,R1,Yes,MAIZE,1,Acre,.94,
312010580143,31201058,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.52999997,
312010580160,31201058,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,2.5,
312010580160,31201058,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,1,
312010580160,31201058,1,2,R3,Yes,GROUNDNUTS,.25,Acre,.30000001,
312010580160,31201058,1,2,R4,Yes,PASTURE,3,Acre,3.7,
312010580177,31201058,1,2,R1,Yes,HYBRID RECYCLED,1.5,Acre,.5,
312012340016,31201234,1,2,R1,Yes,MAIZE,.5,Acre,.23999999,
312012340028,31201234,1,2,R1,Yes,MAIZE PLOT,2,Acre,2,
312012340028,31201234,1,2,R2,Yes,COTTON,1,Acre,1.2,
312012340028,31201234,1,2,R3,Yes,MAIZE PLOT,4,Acre,2,
312012340028,31201234,1,2,R4,Yes,RICE PLOT,.5,Acre,.2,
312012340029,31201234,1,2,R1,Yes,MAIZE,1,Acre,.70999998,
312012340039,31201234,1,2,R1,Yes,LOCAL MAIZE,1,Acre,2.8,
312012340039,31201234,1,2,R2,Yes,SORGHUM,.25,Acre,.1,
312012340050,31201234,1,2,R1,Yes,HYBRID RECYCLED,1,Acre,.60000002,
312012340050,31201234,1,2,R2,Yes,HYBRID RECYCLED,1,Acre,.34999999,
312012340073,31201234,1,2,R1,Yes,MAIZE,2,Acre,1.6,
312012340084,31201234,1,2,R1,Yes,MAIZE PLOT,.30000001,Acre,.30000001,
312012340084,31201234,1,2,R2,Yes,MAIZE PLOT,.30000001,Acre,.2,
312012340095,31201234,1,2,R1,Yes,LOCAL MAIZE,2,Acre,1.3,
312012340095,31201234,1,2,R2,Yes,HYBRID MAIZE,4,Acre,.80000001,
312012340106,31201234,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1.02,
312012340106,31201234,1,2,R2,Yes,FALLOW,.5,Acre,.62,
312012340140,31201234,1,2,R1,Yes,HYBRID MAIZE PLOT,1.5,Acre,1.2,
312012340140,31201234,1,2,R2,Yes,HYBRID MAIZE PLOT,1.5,Acre,2,
312012340151,31201234,1,2,R1,Yes,HYBRID MAIZE,.25,Acre,.89999998,
312012340151,31201234,1,2,R2,Yes,COTTON,1,Acre,1.8,
312012340151,31201234,1,2,R3,Yes,SORGHUM,.25,Acre,.2,
312012340163,31201234,1,2,R1,Yes,LOCAL MAIZE,.25,Acre,.70999998,
312012340163,31201234,1,2,R2,Yes,SORGHUM,.25,Acre,.11,
312012340185,31201234,1,2,R1,Yes,MAIZE,.5,Acre,.5,
312012340195,31201234,1,2,R1,Yes,LOCAL MAIZE PLOT,1,Acre,.80000001,
312012340207,31201234,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,.80000001,
312012340207,31201234,1,2,R2,Yes,COTTON,.5,Acre,2.8,
312012340207,31201234,1,2,R3,Yes,MAPIRA,.5,Acre,.40000001,
312012340207,31201234,1,2,R4,Yes,LMAIZE,.5,Acre,.89999998,
312012340230,31201234,1,2,R1,Yes,HYDRID RECYCLED,1,Acre,.80000001,
312012340230,31201234,1,2,R2,Yes,RICE,1,Acre,1.3,
312017650010,31201765,1,1,R1,Yes,MAIZE PLOT,1.5,Acre,2,
312017650010,31201765,1,1,R2,Yes,COTTON PLOT,1,Acre,.80000001,
312017650011,31201765,1,1,R1,Yes,MAIZE PLOT,1.5,Acre,1.25,
312017650025,31201765,1,1,R1,Yes,MAIZE,.5,Acre,1.24,
312017650025,31201765,1,1,R2,Yes,COTTON,.5,Acre,.89999998,
312017650027,31201765,1,2,R1,Yes,MAIZE,1.1,Acre,.51999998,
312017650046,31201765,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,.58999997,
312017650050,31201765,1,1,R1,Yes,MAIZE PLOT,2,Acre,1.5,
312017650079,31201765,1,1,R1,Yes,COTTON,.1,Acre,.91000003,
312017650080,31201765,1,1,,No,,,,,
312017650082,31201765,1,1,R1,Yes,MAIZE PLOT,1.5,Acre,1,
312017650082,31201765,1,1,R2,Yes,GROUNDNUTS,1,Acre,.89999998,
312017650086,31201765,1,1,R1,Yes,MAIZE GARDEN,.5,Acre,.60000002,
312017650091,31201765,1,1,R1,Yes,MAIZE PLOT,2,Acre,1,
312017650110,31201765,1,2,R1,Yes,HYBRID MAIZE,.75,Acre,,
312017650110,31201765,1,2,R2,Yes,HYBRID MAIZE,1.5,,,
312017650120,31201765,1,1,R1,Yes,HYBRID MAIZE,1,Acre,1.1,
312017650120,31201765,1,1,R2,Yes,GROUNDNUTS,.5,Acre,.5,
312017650120,31201765,1,1,R3,Yes,TOBACCO,.5,Acre,.40000001,
312044100031,31204410,1,2,R1,Yes,MAIZE,2,Acre,1.53,
312044100038,31204410,1,2,R1,Yes,MAIZE PLOT,1,Acre,1.2,
312044100057,31204410,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.1,
312044100076,31204410,1,2,R1,Yes,LOCAL MAIZE,1,Acre,.62,
312044100113,31204410,1,2,R1,Yes,MAIZE,2,Acre,1.4299999,
312044100132,31204410,1,2,R1,Yes,MAIZE PLOT,1.5,Acre,2,
312044100132,31204410,1,2,R2,Yes,LOCAL MAIZE PLOT,.25,Acre,.30000001,
312044100157,31204410,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1,
312044100170,31204410,1,2,R1,Yes,LOCAL MAIZE,2,Acre,.38999999,
312044100208,31204410,1,2,R1,Yes,MAIZE,.5,Acre,.61000001,
312044100227,31204410,1,2,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.5,
312044100246,31204410,1,2,R1,Yes,HYBRID MAIZE,.34999999,Acre,10,
312044100265,31204410,1,2,R1,Yes,HYBRID MAIZE,1,Acre,.75,
312044100265,31204410,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,1.0700001,
312044100302,31204410,1,2,R1,Yes,MAIZE,1,Acre,1.54,
312044100321,31204410,1,2,R1,Yes,LOCAL MAIZE PLOT,2,Acre,1.5,
312044100321,31204410,1,2,R2,Yes,HYBRID MAIZE,.1,Acre,1,
312044100340,31204410,1,2,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.2,
312044100340,31204410,1,2,R2,Yes,LOCAL MAIZE PLOT,2,Acre,1.2,
312044100340,31204410,1,2,R3,Yes,HJYBRID MAIZE PLOT,1.5,Acre,1.1,
312044100378,31204410,1,2,R1,Yes,HYBRID MAIZE,1,Acre,1.05,
312043900014,31204390,1,1,R1,Yes,MAIZE,.5,Acre,.52999997,
312043900026,31204390,1,2,R1,Yes,MAIZE PLOT,1,Acre,1,
312043900038,31204390,1,2,R1,Yes,HYBRID MAIZE,1,Acre,1.3,
312043900038,31204390,1,2,R2,Yes,COTTON,1,Acre,1.02,
312043900050,31204390,1,1,R1,Yes,MAIZE,1,Acre,1.52,
312043900050,31204390,1,1,R2,Yes,GROUNDNUTS,.5,Acre,1.22,
312043900050,31204390,1,1,R3,Yes,TOMATO,1,Acre,1.89,
312043900074,31204390,1,1,R1,Yes,MAIZE,1.5,Acre,3.4100001,
312043900086,31204390,1,2,R1,Yes,MAIZE PLOT,0,Acre,3,
312043900098,31204390,1,1,R1,Yes,HYBRID MAIZE,4,Acre,4.1999998,
312043900110,31204390,1,1,R1,Yes,MAIZE,.5,Acre,.82999998,
312043900134,31204390,1,1,R1,Yes,LOCAL MAIZE,1,Acre,1.1,
312043900134,31204390,1,1,R2,Yes,HYBRID MAIZE,.25,Acre,.5,
312043900146,31204390,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.6,
312043900146,31204390,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,.60000002,
312043900158,31204390,1,2,R1,Yes,MAIZE PLOT,3,Acre,3.8,
312043900158,31204390,1,2,R2,Yes,GROUNDNUTS,1,Acre,1,
312043900158,31204390,1,2,R3,Yes,MAIZE PLOT,2,Acre,2.5,
312043900170,31204390,1,2,R1,Yes,LOCAL MAIZE,2.5,Acre,2.2,
312043900170,31204390,1,2,R2,Yes,NANDOLO,1,Acre,.5,
312043900194,31204390,1,1,R1,Yes,HYBRIDE RECYCLED,1,Acre,1.1,
312043900194,31204390,1,1,R2,Yes,LOCAL MAIZE,.25,Acre,.31999999,
312043900206,31204390,1,2,R1,Yes,MAIZE PLOT,.5,Acre,.80000001,
312043900218,31204390,1,1,R1,Yes,HYBRID MAIZE,1,Acre,.88999999,
312043900242,31204390,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1,
312041840018,31204184,1,2,R1,Yes,MAIZE,1,Acre,1.09,
312041840018,31204184,1,2,R2,Yes,TOMATO,.5,Acre,.090000004,
312041840018,31204184,1,2,R3,Yes,RICE,.30000001,Acre,.40000001,
312041840028,31204184,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1,
312041840028,31204184,1,2,R2,Yes,MPUNGA,.5,Acre,.89999998,
312041840028,31204184,1,2,R3,Yes,GROUNDNUTS,.5,Acre,1,
312041840037,31204184,1,2,R1,Yes,LOCAL,1,Acre,1.7,
312041840037,31204184,1,2,R2,Yes,HYBRID MAIZE,1.25,Acre,.80000001,
312041840037,31204184,1,2,R3,Yes,GROUNDNUTS,1,Acre,.5,
312041840049,31204184,1,2,R1,Yes,MAIZE,1,Acre,1.21,
312041840049,31204184,1,2,R2,Yes,GROUNDNUTS,1,Acre,.91000003,
312041840070,31204184,1,2,R1,Yes,MAIZE,1,Acre,1.3200001,
312041840070,31204184,1,2,R2,Yes,GROUNDNUTS,.5,Acre,.50999999,
312041840080,31204184,1,2,R1,Yes,LOCAL MAIZE,2,Acre,1.5,
312041840080,31204184,1,2,R2,Yes,HYBRID MAIZE,1,Acre,1.8,
312041840080,31204184,1,2,R3,Yes,GROUNDNUTS,1,Acre,.89999998,
312041840091,31204184,1,2,R1,Yes,LOCAL MAIZE PLOT,1.3,Acre,1.6,
312041840091,31204184,1,2,R2,Yes,HYBRID MAIZE PLOT,1,Acre,1,
312041840091,31204184,1,2,R3,Yes,G/NUTS PLOT,1.2,Acre,.2,
312041840101,31204184,1,2,R1,Yes,MAIZE,1,Acre,1.22,
312041840122,31204184,1,2,R1,Yes,LOCAL MAIZE,3,Acre,2.55,
312041840122,31204184,1,2,R2,Yes,LOCAL MAIZE,2,Acre,1.9299999,
312041840131,31204184,1,2,R1,Yes,HYBRID MAIZE,1.5,Acre,1.3,
312041840131,31204184,1,2,R2,Yes,MPUNGA,.5,Acre,.60000002,
312041840143,31204184,1,2,R1,Yes,HYBEID MAIZE PLOT,1,Acre,.80000001,
312041840153,31204184,1,2,R1,Yes,MAIZE,.5,Acre,.72000003,
312041840174,31204184,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1.5,
312041840174,31204184,1,2,R2,Yes,HYBRID MAIZE,1,Acre,1.5,
312041840174,31204184,1,2,R3,Yes,CHALIMBANO,.30000001,Acre,.5,
312041840185,31204184,1,2,R1,Yes,LOCAL MAIZE,1,Acre,1.2,
312041840185,31204184,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,1,
312041840195,31204184,1,2,R1,Yes,LOCAL,1,Acre,1,
312041840195,31204184,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,.60000002,
312041840216,31204184,1,2,R1,Yes,MAIZE,1,Acre,1.2,
312046180076,31204618,1,,R1,Yes,MAIZE,.5,Acre,1.03,
312046180076,31204618,1,,R2,Yes,COTTON,.5,Acre,1.34,
312046180082,31204618,1,,R1,Yes,HYBRID RECYCLED MAIZE,1,Acre,1.5,
312046180082,31204618,1,,R2,Yes,HYBRID RECYCLED MAIZE,1.5,Acre,2.6500001,
312046180082,31204618,1,,R3,Yes,COTTON,1.5,Acre,1,
312046180082,31204618,1,,R4,Yes,FALLOW,1,Acre,1,
312046180090,31204618,1,,R1,Yes,MAIZE PLOT,2,Acre,2.5,
312046180090,31204618,1,,R2,Yes,MAIZE PLOT,1,Acre,1.25,
312046180090,31204618,1,,R3,Yes,COTTON PLOT,.5,Acre,1,
312046180100,31204618,1,,R1,Yes,MAIZE PLOT,2,Acre,1.2,
312046180102,31204618,1,,R1,Yes,LOCAL MAIZE,2.8,Acre,1.5,
312046180102,31204618,1,,R2,Yes,HYBRID MAIZE,.5,Acre,1,
312046180105,31204618,1,,R1,Yes,MAIZE PLOT,1.5,Acre,1.5,
312046180105,31204618,1,,R2,Yes,SWEET POTATO PLOT,.25,Acre,.40000001,
312046180112,31204618,1,,R1,Yes,MAIZE,2,Acre,2.03,
312046180112,31204618,1,,R2,Yes,G/NUTS,.5,Acre,.83999997,
312046180112,31204618,1,,R3,Yes,MAIZE,.5,Acre,.47,
312046180123,31204618,1,,R1,Yes,LOCAL MAIZE,1,Acre,1.3,
312046180149,31204618,1,,R1,Yes,LOCAL MAIZE,2,Acre,2,
312046180149,31204618,1,,R2,Yes,G/NUTS,1,Acre,.80000001,
312046180149,31204618,1,,R3,Yes,SWEET POTATO,.5,Acre,.40000001,
312046180161,31204618,1,,R1,Yes,MAIZE PLOT,1,Acre,.80000001,
312046180169,31204618,1,,R1,Yes,MAIZE,.5,Acre,1.54,
312046180205,31204618,1,,R1,Yes,MAIZE,.5,Acre,.28,
312046180216,31204618,1,,R1,Yes,LOCAL MAIZE,2.25,Acre,2.1600001,
312046180216,31204618,1,,R2,Yes,HYBRID MAIZE,1.25,Acre,1.34,
312046180226,31204618,1,,R1,Yes,FALLOW,2,Acre,2.0999999,
312046180226,31204618,1,,R2,Yes,HYBRID MAIZE,2,Acre,2.6500001,
312046180244,31204618,1,,R1,Yes,HYBRID MAIZE,1,Acre,.80000001,
312046180244,31204618,1,,R2,Yes,HYBRID MAIZE,1.5,Acre,1,
312046180276,31204618,1,,R1,Yes,LOCAL MAIZE,.5,Acre,1,
312046180276,31204618,1,,R2,Yes,HYBRID MAIZE,.5,Acre,.91000003,
312046180276,31204618,1,,R3,Yes,CHALIMBANA G/NUTS,1,Acre,1.05,
312044890006,31204489,1,2,R1,Yes,LOCAL MAIZE,.25,Acre,.2,
312044890010,31204489,1,2,R1,Yes,HYBRID MAIZE,1,Acre,.69999999,
312044890015,31204489,1,2,R1,Yes,LOCAL MAIZE,1,Acre,2,
312044890015,31204489,1,2,R2,Yes,HYBRID MAIZE,1,Acre,2.3,
312044890019,31204489,1,2,R1,Yes,MAIZE,2,Acre,1.13,
312044890019,31204489,1,2,R2,Yes,GROUNDNUTS,1,Acre,.51999998,
312044890029,31204489,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,1.08,
312044890034,31204489,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,.5,
312044890034,31204489,1,2,R2,Yes,HYBRID MAIZE,1,Acre,.69999999,
312044890039,31204489,1,2,R1,Yes,HYBRID MAIZE PLOT,1,Acre,1,
312044890044,31204489,1,2,R1,Yes,MAIZE,1,Acre,1.3200001,
312044890044,31204489,1,2,R2,Yes,NANDOLO,.5,Acre,.62,
312044890053,31204489,1,2,R1,Yes,LOCAL MAIZE,2,Acre,2.5,
312044890053,31204489,1,2,R2,Yes,LOCAL MAIZE,.5,Acre,1.09,
312044890058,31204489,1,2,R1,Yes,COTTON,1,Acre,.80000001,
312044890058,31204489,1,2,R2,Yes,LOCAL MAIZE,1,Acre,1.2,
312044890063,31204489,1,2,R1,Yes,LOCAL MAIZE PLOT,2,Acre,1,
312044890063,31204489,1,2,R2,Yes,HYBRID MAIZE PLOT,.5,Acre,.5,
312044890068,31204489,1,2,R1,Yes,MAIZE,1,Acre,1.22,
312044890078,31204489,1,2,R1,Yes,LOCAL MAIZE,2,Acre,1.14,
312044890078,31204489,1,2,R2,Yes,LOCAL MAIZE,1.5,Acre,1.09,
312044890083,31204489,1,2,R1,Yes,LOCAL MAIZE,.25,Acre,1.1,
312044890083,31204489,1,2,R2,Yes,HYBRID MAIZE,1.5,Acre,1.3,
312044890083,31204489,1,2,R3,Yes,COTTON,.5,Acre,.93000001,
312044890087,31204489,1,2,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.80000001,
312044890087,31204489,1,2,R2,Yes,HYBRID MAIZE PLOT,1.5,Acre,1.3,
312044890097,31204489,1,2,R1,Yes,MAIZE,2,Acre,1.23,
312045320014,31204532,1,1,R1,Yes,MAIZE PLOT,1.5,Acre,1.9,
312045320014,31204532,1,1,R2,Yes,COTTON PLOT,1,Acre,1.5,
312045320025,31204532,1,1,R1,Yes,LOCAL MAIZE,1,Acre,1.5,
312045320036,31204532,1,1,R1,Yes,LOCAL MAIZE,1,Acre,.88,
312045320047,31204532,1,1,R1,Yes,MAIZE,1.5,Acre,1.9299999,
312045320069,31204532,1,1,R1,Yes,MAIZE PLOT,2.5,Acre,2.3,
312045320069,31204532,1,1,R2,Yes,COTTON PLOT,1.5,Acre,1.1,
312045320069,31204532,1,1,R3,Yes,RICE PLOT,2,Acre,1.5,
312045320081,31204532,1,1,R1,Yes,LOCAL MAIZE,1,Acre,1,
312045320081,31204532,1,1,R2,Yes,RICE,.5,Acre,.40000001,
312045320081,31204532,1,1,R3,Yes,COTTON,.5,Acre,1,
312045320087,31204532,1,1,R1,Yes,MAIZE PLOT,1,Acre,1.1,
312045320087,31204532,1,1,R2,Yes,RICE PLOT,.5,Acre,.30000001,
312045320092,31204532,1,1,R1,Yes,LOCAL MAIZE,1,Acre,.73000002,
312045320092,31204532,1,1,R2,Yes,COTTON,.5,Acre,.40000001,
312045320092,31204532,1,1,R3,Yes,RICE,.5,Acre,.090000004,
312045320103,31204532,1,1,R1,Yes,MAIZE,1,Acre,1.63,
312045320103,31204532,1,1,R2,Yes,COTTON,.5,Acre,.46000001,
312045320136,31204532,1,1,R1,Yes,LOCAL MAIZE,1,Acre,.40000001,
312045320147,31204532,1,1,R1,Yes,HYBRID MAIZE,1,Acre,.57999998,
312045320147,31204532,1,1,R2,Yes,COTTON,1,Acre,.50999999,
312045320158,31204532,1,1,R1,Yes,MAIZE PLOT,2.5,Acre,2,
312045320180,31204532,1,1,R1,Yes,MAIZE PLOT,1,Acre,1.5,
312045320191,31204532,1,1,R1,Yes,HYBRID MAIZE,1.5,Acre,1,
312045320191,31204532,1,1,R2,Yes,COTTON,1.5,Acre,1,
312045320191,31204532,1,1,R3,Yes,HYBRID MAIZE,.5,Acre,.5,
312045320203,31204532,1,1,R1,Yes,HYBRID RECYCLED,.5,Acre,.74000001,
312045320203,31204532,1,1,R2,Yes,HYBRID RECYCLED,.5,Acre,.87,
312045320225,31204532,1,1,R1,Yes,HYBRID MAIZE,1,Acre,.5,
312042090007,31204209,1,2,R1,Yes,MAIZE,1.5,Acre,2.2,
312042090012,31204209,1,2,R1,Yes,LOCAL MAIZE PLOT,1,Acre,1.2,
312042090018,31204209,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,.80000001,
312042090018,31204209,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,.5,
312042090023,31204209,1,2,R1,Yes,LOCAL MAIZE,2,Acre,3.03,
312042090023,31204209,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,.17,
312042090034,31204209,1,2,R1,Yes,MAIZE,1,Acre,2.5,
312042090034,31204209,1,2,R2,Yes,COTTON,1,Acre,1.42,
312042090034,31204209,1,2,R3,Yes,CHITOWE,.5,Acre,.73000002,
312042090034,31204209,1,2,R4,Yes,RICE,.5,Acre,.41999999,
312042090040,31204209,1,2,R1,Yes,HYBRID MAIZE,1.5,Acre,2.5,
312042090040,31204209,1,2,R2,Yes,HYBRID MAIZE,1,Acre,1.4,
312042090045,31204209,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,1.8,
312042090045,31204209,1,2,R2,Yes,LOCAL MAIZE,1,Acre,1,
312042090051,31204209,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,1,
312042090062,31204209,1,2,R1,Yes,HYBRID MAIZE,2,Acre,1.5,
312042090062,31204209,1,2,R2,Yes,COTTON,1,Acre,1.2,
312042090062,31204209,1,2,R3,Yes,GROUNDNUTS,.5,Acre,.090000004,
312042090067,31204209,1,2,R1,Yes,LOCAL MAIZE PLOT,.5,Acre,.5,
312042090067,31204209,1,2,R2,Yes,HYBRID MAIZE PLOT,.5,Acre,1,
312042090073,31204209,1,1,R1,Yes,LOCAL MAIZE,1,Acre,1,
312042090073,31204209,1,1,R2,Yes,HYBRID MAIZE,.5,Acre,.69999999,
312042090078,31204209,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,.37,
312042090078,31204209,1,2,R2,Yes,LOCAL MAIZE,1,Acre,2.97,
312042090089,31204209,1,2,R1,Yes,MAIZE,1,Acre,.74000001,
312042090089,31204209,1,2,R2,Yes,COTTON,.5,Acre,.23999999,
312042090095,31204209,1,2,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.80000001,
312042090100,31204209,1,2,R1,Yes,MAIZE,1,Acre,1.8,
312042090100,31204209,1,2,R2,Yes,COTTON,.5,Acre,1.1,
312042090111,31204209,1,2,R1,Yes,HYBRID RECYCLED,.25,Acre,.51999998,
312042670015,31204267,1,1,R1,Yes,SWEET POTATOES,.5,Acre,.34,
312042670046,31204267,1,1,R1,Yes,LOCAL MAIZE,.20999999,Acre,.050000001,
312042670046,31204267,1,1,R2,Yes,LOCAL MAIZE,.5,Acre,.12,
312042670059,31204267,1,1,R1,Yes,MAIZE P.PEAS,1,Acre,1.2,
312042670068,31204267,1,1,R1,Yes,MAIZE,.1,Acre,.88,
312042670068,31204267,1,1,R2,Yes,GROUNDNUTS,.5,Acre,.23999999,
312042670068,31204267,1,1,R3,Yes,MAIZE,.5,Acre,.57999998,
312042670073,31204267,1,1,R1,Yes,LOCAL MAIZE,.5,Acre,.63,
312042670089,31204267,1,1,R1,Yes,"LOCAL MAIZE,COWPEAS",1,Acre,.83999997,
312042670102,31204267,1,1,R1,Yes,HYBRID MAIZE,.5,Acre,.52999997,
312042670113,31204267,1,1,R1,Yes,MAIZE,.5,Acre,.98000002,
312042670123,31204267,1,1,R1,Yes,"LOCAL MAIZE,COWPEAS",1,Acre,.83999997,
312042670123,31204267,1,1,R2,Yes,COTTON,.5,Acre,.47,
312042670141,31204267,1,1,R1,Yes,LOCAL MAIZE,2.5,Acre,2.0799999,
312042670141,31204267,1,1,R2,Yes,COTTON,1,Acre,1.02,
312042670141,31204267,1,1,R3,Yes,HYBRID MAIZE,.30000001,Acre,.25,
312042670143,31204267,1,1,R1,Yes,LOCAL MAIZE,.5,Acre,.80000001,
312042670143,31204267,1,1,R2,Yes,COTTON,.5,Acre,1.2,
312042670157,31204267,1,1,R1,Yes,HYBRID MAIZE,1,Acre,1.61,
312042670182,31204267,1,1,R1,Yes,LOCAL MAIZE,1,Acre,1.47,
312042670239,31204267,1,1,R1,Yes,COTTON,2,Acre,2.5,
312042670248,31204267,1,1,R1,Yes,LOCAL MAIZE,1.5,Acre,2.27,
312042670251,31204267,1,1,R1,Yes,MAIZE,.5,Acre,.38,
312042670251,31204267,1,1,R2,Yes,SWEET POTATO,.5,Acre,.27000001,
312041380016,31204138,1,2,R1,Yes,LOCAL MAIZE,1.5,Acre,1.5,
312041380017,31204138,1,2,R1,Yes,HYBRID MAIZE,.25,Acre,.5,
312041380026,31204138,1,2,R1,Yes,MAIZE PLOT,2,Acre,2,
312041380034,31204138,1,1,R1,Yes,MAIZE,1,Acre,.70999998,
312041380034,31204138,1,1,R2,Yes,GROUNDNUTS,.5,Acre,.51999998,
312041380034,31204138,1,1,R3,Yes,TOBACCO,.5,Acre,.81,
312041380052,31204138,1,2,R1,Yes,HYBRID MAIZE,1,Acre,2.71,
312041380052,31204138,1,2,R2,Yes,LOCAL MAIZE,1,Acre,1.3099999,
312041380060,31204138,1,2,R1,Yes,HYBRID MAIZE,1,Acre,1.4,
312041380069,31204138,1,2,R1,Yes,MAIZE PLOT,1,Acre,1,
312041380078,31204138,1,2,R1,Yes,MAIZE,.5,Acre,2.0999999,
312041380095,31204138,1,2,R1,Yes,HYBRID MAIZE,.5,Acre,.38999999,
312041380103,31204138,1,2,R1,Yes,RECYCLED HYBRID MAIZE,1,Acre,1,
312041380112,31204138,1,2,R1,Yes,MAIZE PLOT,1,Acre,.80000001,
312041380121,31204138,1,2,R1,Yes,MAIZE,1,Acre,.92000002,
312041380138,31204138,1,2,R1,Yes,HYBRID RECYCLED,.5,Acre,.83999997,
312041380138,31204138,1,2,R2,Yes,LOCAL MAIZE,.25,Acre,.62,
312041380147,31204138,1,2,R1,Yes,HYBRID MAIZE,2,Acre,1,
312041380155,31204138,1,2,R1,Yes,MAIZE PLOT,1,Acre,.5,
312041380172,31204138,1,2,R1,Yes,MAIZE,.5,Acre,.70999998,
312204870018,31220487,1,1,R1,Yes,MAIZE,.5,Acre,.50999999,
312204870033,31220487,1,1,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.80000001,
312204870049,31220487,1,2,R1,Yes,HYBRID MAIZE,1,Acre,1.3,
312204870064,31220487,1,1,R1,Yes,MAIZE,.1,Acre,1.8099999,
312204870064,31220487,1,1,R2,Yes,COTTON,.1,Acre,1.23,
312204870096,31220487,1,1,R1,Yes,HYBRID MAIZE PLOT,.5,Acre,.5,
312204870096,31220487,1,1,R2,Yes,COTTON,.5,Acre,.1,
312204870111,31220487,1,1,R1,Yes,HYBRID MAIZE,.5,Acre,.44999999,
312204870127,31220487,1,1,R1,Yes,LOCAL MAIZE PLOT,2.5,Acre,1.5,
312204870173,31220487,1,1,R1,Yes,LOCAL MAIZE,3,Acre,,
312204870189,31220487,1,1,R1,Yes,LOCAL MAIZE PLOT,.5,Acre,1,
312204870204,31220487,1,1,R1,Yes,MAIZE,2,Acre,1.83,
312204870220,31220487,1,1,R1,Yes,LOCAL MAIZE,.5,Acre,.34999999,
312204870251,31220487,1,1,R1,Yes,HYBRID MAIZE,1,Acre,.69999999,
312204870266,31220487,1,1,R1,Yes,LOCAL MAIZE PLOT,1,Acre,1,
312204870266,31220487,1,1,R2,Yes,HYBRID MAIZE PLOT,.5,Acre,.30000001,
312204870282,31220487,1,1,R1,Yes,HYBRID MAIZE PLOT,1.5,Acre,2,
312204870313,31220487,1,1,R1,Yes,MAIZE,.5,Acre,.74000001,
312206370002,31220637,1,2,R1,Yes,LOCAL MAIZE,2,Acre,1.7,
312206370002,31220637,1,2,R2,Yes,HYBRID MAIZE,.5,Acre,.41999999,
312206370008,31220637,1,2,R1,Yes,LOCAL MAIZE,.5,Acre,.41999999,
312206370008,31220637,1,2,R2,Yes,LOCAL MAIZE,.5,Acre,.47,
