ea_id,com_cf01,com_cf02,com_cf03,com_cf04,com_cf05,com_cf06,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf14a,com_cf14b,com_cf14c,com_cf14d,com_cf14e,com_cf15a,com_cf15b,com_cf15c,com_cf15d,com_cf15e,com_cf16a,com_cf16b,com_cf16c,com_cf16d,com_cf16e,com_cf16f,com_cf16g,com_cf16h,com_cf16i,com_cf17a,com_cf17b,com_cf17c
30710451,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30711684,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,10,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,more,worse,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,worse,NOT APPLICABLE,worse,worse,MUCH BETTER,ABOUT THE SAME,worse,no,no,no
30720666,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,yes,15,3,4,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,worse,NOT APPLICABLE,better,worse,better,better,better,yes,yes,no
30801205,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,AT THE RIGHT TIME,no,5,km,no,,1,1,no,more,more,more,more,more,worse,worse,worse,MUCH WORSE,worse,MUCH BETTER,better,MUCH WORSE,NOT APPLICABLE,better,worse,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30801300,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30801305,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,8,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,NOT APPLICABLE,better,NOT APPLICABLE,better,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30801386,yes,2ND HALF OCT,1ST HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,12,km,no,,0,0,no,more,more,more,more,more,worse,worse,worse,MUCH WORSE,worse,better,better,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,ABOUT THE SAME,better,MUCH WORSE,better,no,no,no
30801631,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,ABOUT THE SAME,ABOUT THE SAME,worse,better,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30801672,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30801679,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,2,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,better,ABOUT THE SAME,better,no,no,no
30802036,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,7,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,less,more,better,better,better,better,better,MUCH BETTER,better,better,better,MUCH BETTER,NOT APPLICABLE,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30802485,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,6,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,ABOUT THE SAME NUMBER,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,better,MUCH WORSE,ABOUT THE SAME,no,no,no
30802579,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,8,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,better,better,no,no,no
30803115,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,7,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,worse,ABOUT THE SAME,better,no,no,no
30803233,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,100,0,4,no,more,more,more,less,more,better,worse,better,MUCH BETTER,better,better,better,worse,MUCH BETTER,better,ABOUT THE SAME,better,better,worse,yes,yes,yes
30803321,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,20,km,no,,0,0,no,more,more,more,more,more,worse,worse,worse,MUCH WORSE,worse,ABOUT THE SAME,better,MUCH WORSE,NOT APPLICABLE,MUCH BETTER,worse,better,MUCH WORSE,better,no,no,no
30803480,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,24,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,better,worse,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30804416,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,4,km,no,,0,0,no,less,less,ABOUT THE SAME NUMBER,NOT APPLICABLE,more,better,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,better,better,better,MUCH WORSE,NOT APPLICABLE,MUCH BETTER,worse,worse,ABOUT THE SAME,ABOUT THE SAME,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
30804426,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,17,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,better,MUCH BETTER,MUCH BETTER,MUCH WORSE,worse,MUCH BETTER,ABOUT THE SAME,better,worse,better,no,no,no
30805259,yes,1ST HALF NOV,2ND HALF MAR,THE RIGHT AMOUNT,TOO LATE,TOO LATE,no,8,km,no,,0,0,no,,,less,,,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,worse,MUCH WORSE,worse,MUCH BETTER,worse,worse,better,better,no,no,no
30805375,yes,1ST HALF DEC,2ND HALF APR,TOO MUCH,TOO LATE,TOO EARLY,no,4,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,better,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,ABOUT THE SAME,better,no,no,no
30805463,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,8,km,no,,0,0,no,more,more,more,more,more,ABOUT THE SAME,better,better,worse,better,MUCH BETTER,ABOUT THE SAME,worse,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30805551,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,6,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,better,ABOUT THE SAME,NOT APPLICABLE,better,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30806145,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,8,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,worse,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30806483,yes,1ST HALF OCT,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,ABOUT THE SAME,better,no,no,no
30806611,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO LATE,no,23,km,no,,1,0,no,less,less,more,less,less,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,MUCH WORSE,worse,ABOUT THE SAME,ABOUT THE SAME,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,yes
30806630,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,6,km,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,better,better,ABOUT THE SAME,ABOUT THE SAME,better,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,better,better,ABOUT THE SAME,no,no,no
30901029,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,less,less,more,more,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30901054,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,ABOUT THE SAME,better,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,worse,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,worse,ABOUT THE SAME,no,no,no
30901193,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,6,km,yes,100,0,0,no,more,more,more,more,more,better,better,better,worse,better,better,better,MUCH WORSE,NOT APPLICABLE,better,better,better,ABOUT THE SAME,NOT APPLICABLE,no,no,no
30901253,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,6,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,more,better,better,ABOUT THE SAME,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,MUCH BETTER,no,no,no
30901275,yes,1ST HALF OCT,2ND HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,5,km,yes,69,0,0,no,less,less,less,less,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,worse,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,better,better,NOT APPLICABLE,no,no,no
30901320,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,200,meter,yes,32,4,4,yes,more,more,more,more,more,better,better,better,ABOUT THE SAME,better,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30901380,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO LATE,no,3,km,yes,3,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,worse,worse,NOT APPLICABLE,worse,ABOUT THE SAME,better,ABOUT THE SAME,worse,"YES, BUT NOT IF HH IS IN NEED",yes,no
30901409,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,ABOUT THE SAME NUMBER,more,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,better,better,better,ABOUT THE SAME,better,MUCH BETTER,better,no,no,no
30901475,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,15,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30901550,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,yes,50,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30901569,yes,2ND HALF OCT,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,1,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,NOT APPLICABLE,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30901603,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,better,better,ABOUT THE SAME,better,MUCH BETTER,worse,worse,ABOUT THE SAME,MUCH BETTER,NOT APPLICABLE,better,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30901715,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,2,km,no,,0,0,no,less,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,worse,NOT APPLICABLE,better,MUCH WORSE,MUCH BETTER,ABOUT THE SAME,better,no,no,no
30901720,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,2,km,no,,0,0,no,more,more,more,more,more,ABOUT THE SAME,better,ABOUT THE SAME,NOT APPLICABLE,better,MUCH BETTER,better,MUCH WORSE,NOT APPLICABLE,better,worse,better,MUCH BETTER,better,no,no,no
30901732,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,2,km,yes,43,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,better,worse,better,no,no,no
30901756,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,6,km,no,,0,1,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,better,better,ABOUT THE SAME,worse,better,MUCH WORSE,better,MUCH WORSE,NOT APPLICABLE,better,better,better,ABOUT THE SAME,better,no,no,no
30902236,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,4,km,yes,68,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,MUCH BETTER,MUCH BETTER,worse,worse,better,worse,MUCH WORSE,ABOUT THE SAME,ABOUT THE SAME,no,no,no
30902299,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,more,more,more,more,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,worse,ABOUT THE SAME,better,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30902346,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,yes,14,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,ABOUT THE SAME,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
30902425,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,8,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,more,more,better,ABOUT THE SAME,better,ABOUT THE SAME,NOT APPLICABLE,MUCH BETTER,better,MUCH WORSE,NOT APPLICABLE,better,ABOUT THE SAME,better,better,ABOUT THE SAME,no,no,no
30902606,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,8,km,yes,18,0,0,no,less,less,more,more,more,better,better,worse,worse,better,MUCH BETTER,better,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,better,ABOUT THE SAME,better,no,no,no
30903114,yes,2ND HALF OCT,1ST HALF JUN,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,3,4,no,less,less,more,more,more,ABOUT THE SAME,ABOUT THE SAME,better,better,better,better,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,worse,worse,yes,yes,yes
30903528,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,4,km,yes,73,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,better,better,better,NOT APPLICABLE,better,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,better,no,no,no
30920609,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31001034,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,worse,worse,better,better,better,ABOUT THE SAME,ABOUT THE SAME,worse,worse,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",yes
31001092,yes,1ST HALF DEC,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,3,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,worse,better,worse,MUCH WORSE,no,no,no
31001123,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,worse,worse,worse,no,no,no
31001228,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,15,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,worse,worse,no,no,no
31001242,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,better,better,worse,worse,MUCH WORSE,worse,worse,no,no,no
31001333,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,19,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,better,MUCH WORSE,worse,worse,no,no,no
31001647,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,10,km,no,,0,0,no,more,more,more,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,worse,ABOUT THE SAME,worse,worse,worse,no,no,no
31001749,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,8,km,no,,0,0,no,less,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,worse,ABOUT THE SAME,worse,worse,MUCH WORSE,no,no,no
31002169,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,2,km,no,,0,3,no,less,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,ABOUT THE SAME,better,ABOUT THE SAME,worse,worse,ABOUT THE SAME,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
31002245,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,500,meter,no,,0,0,no,more,more,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,worse,no,no,no
31002677,yes,2ND HALF OCT,2ND HALF MAR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,0,0,no,more,more,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,better,ABOUT THE SAME,worse,worse,worse,yes,yes,"YES, BUT NOT IF HH IS IN NEED"
31003100,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,20,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,more,worse,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,worse,worse,better,ABOUT THE SAME,worse,worse,worse,no,no,no
31003226,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,MUCH WORSE,MUCH WORSE,worse,worse,worse,worse,worse,MUCH WORSE,worse,no,no,no
31003482,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,better,better,worse,worse,worse,worse,worse,no,no,no
31003759,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,worse,better,worse,worse,worse,ABOUT THE SAME,better,ABOUT THE SAME,worse,worse,worse,no,no,no
31004098,yes,1ST HALF DEC,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,1,km,no,,0,0,no,ABOUT THE SAME NUMBER,more,less,NOT APPLICABLE,less,worse,NOT APPLICABLE,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse,no,no,no
