case_id,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
308031150019,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150028,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150038,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150048,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150067,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150077,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150087,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150097,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150116,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150126,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150136,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150146,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150165,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150175,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150185,2,30803115,no,no,no,no,no,no,no,no,no,no
308031150204,2,30803115,no,no,no,no,no,no,no,no,no,no
308032330009,1,30803233,yes,yes,yes,yes,no,no,no,no,no,no
308032330011,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330012,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330040,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330043,1,30803233,yes,yes,yes,no,yes,no,no,no,no,yes
308032330083,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330092,1,30803233,yes,yes,no,yes,no,no,no,no,no,no
308032330112,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330113,1,30803233,yes,yes,no,no,yes,no,no,no,no,no
308032330126,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330152,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330161,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330171,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330178,1,30803233,no,no,no,no,no,no,no,no,no,no
308032330199,1,30803233,yes,yes,yes,no,yes,no,no,no,no,no
308032330202,1,30803233,no,no,no,no,no,no,no,no,no,no
308033210030,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210050,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210070,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210091,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210132,1,30803321,yes,yes,no,no,yes,no,no,no,no,yes
308033210152,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210173,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210193,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210234,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210254,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210275,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210295,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210336,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210356,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210377,1,30803321,no,no,no,no,no,no,no,no,no,no
308033210418,1,30803321,no,no,no,no,no,no,no,no,no,no
308034800017,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800026,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800035,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800044,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800061,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800070,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800079,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800088,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800106,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800114,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800123,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800132,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800150,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800159,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800168,1,30803480,no,no,no,no,no,no,no,no,no,no
308034800183,1,30803480,no,no,no,no,no,no,no,no,no,no
308044160002,1,30804416,yes,yes,no,no,no,yes,no,no,no,no
308044160015,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160041,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160071,1,30804416,yes,yes,no,no,no,yes,no,no,no,no
308044160089,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160091,1,30804416,yes,yes,yes,no,no,no,no,no,no,no
308044160099,1,30804416,yes,yes,no,no,yes,no,no,no,no,no
308044160104,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160125,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160126,1,30804416,yes,yes,no,no,yes,no,no,no,no,no
308044160131,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160137,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160145,1,30804416,yes,yes,no,yes,no,no,no,no,no,no
308044160155,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160168,1,30804416,no,no,no,no,no,no,no,no,no,no
308044160196,1,30804416,no,no,no,no,no,no,no,no,no,no
308044260011,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260014,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260022,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260029,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260043,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260051,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260058,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260065,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260080,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260087,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260094,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260101,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260116,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260123,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260130,1,30804426,no,no,no,no,no,no,no,no,no,no
308044260145,1,30804426,no,no,no,no,no,no,no,no,no,no
308052590001,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590015,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590042,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590055,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590069,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590095,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590109,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590122,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590149,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590163,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590176,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590203,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590216,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590230,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590257,2,30805259,no,no,no,no,no,no,no,no,no,no
308052590270,2,30805259,no,no,no,no,no,no,no,no,no,no
308053750015,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750023,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750031,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750039,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750054,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750062,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750070,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750077,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750093,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750101,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750108,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750116,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750132,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750140,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750147,1,30805375,no,no,no,no,no,no,no,no,no,no
308053750163,1,30805375,no,no,no,no,no,no,no,no,no,no
308054630036,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630054,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630072,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630090,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630125,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630143,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630161,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630179,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630215,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630233,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630251,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630269,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630305,1,30805463,yes,yes,no,no,no,yes,no,no,no,yes
308054630323,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630341,1,30805463,no,no,no,no,no,no,no,no,no,no
308054630377,1,30805463,yes,yes,no,no,yes,no,no,yes,no,yes
308055510017,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510025,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510083,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510086,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510089,1,30805551,yes,yes,no,no,no,yes,no,no,no,no
308055510103,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510107,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510125,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510144,1,30805551,yes,yes,no,yes,no,no,no,no,no,no
308055510175,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510197,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510198,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510200,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510210,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510212,1,30805551,no,no,no,no,no,no,no,no,no,no
308055510238,1,30805551,no,no,no,no,no,no,no,no,no,no
308061450019,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450030,1,30806145,yes,yes,yes,no,no,no,no,no,no,no
308061450040,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450050,1,30806145,yes,yes,no,no,yes,no,no,no,no,no
308061450071,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450081,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450092,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450102,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450123,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450133,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450144,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450154,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450175,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450185,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450196,1,30806145,no,no,no,no,no,no,no,no,no,no
308061450216,1,30806145,no,no,no,no,no,no,no,no,no,no
308064830001,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830005,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830010,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830015,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830019,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830029,1,30806483,yes,yes,no,no,yes,no,no,no,no,no
308064830034,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830039,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830044,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830053,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830058,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830063,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830078,1,30806483,yes,yes,no,no,no,no,no,no,no,yes
308064830083,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830087,1,30806483,no,no,no,no,no,no,no,no,no,no
308064830097,1,30806483,no,no,no,no,no,no,no,no,no,no
308066110002,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110022,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110040,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110090,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110092,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110111,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110140,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110144,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110196,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110198,1,30806611,yes,yes,no,no,no,no,no,no,no,yes
308066110203,1,30806611,yes,yes,yes,no,no,no,no,no,no,no
308066110217,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110221,1,30806611,no,no,no,no,no,no,no,no,no,no
308066110222,1,30806611,yes,yes,no,yes,no,no,no,no,no,no
308066110228,1,30806611,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
308066110284,1,30806611,no,no,no,no,no,no,no,no,no,no
308066300032,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300049,1,30806630,yes,yes,no,no,no,no,no,no,no,yes
308066300066,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300083,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300116,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300133,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300150,1,30806630,yes,yes,yes,no,no,no,no,no,no,yes
308066300167,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300201,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300218,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300235,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300252,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300286,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300303,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300320,1,30806630,no,no,no,no,no,no,no,no,no,no
308066300354,1,30806630,no,no,no,no,no,no,no,no,no,no
309010290020,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290025,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290038,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290050,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290075,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290088,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290101,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290113,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290138,1,30901029,yes,yes,no,yes,no,no,no,no,no,yes
309010290151,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290163,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290176,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290201,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290214,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290226,1,30901029,no,no,no,no,no,no,no,no,no,no
309010290251,1,30901029,no,no,no,no,no,no,no,no,no,no
309010540007,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540010,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540020,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540031,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540053,2,30901054,yes,yes,no,no,no,no,no,no,no,no
309010540063,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540074,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540096,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540106,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540117,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540139,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540149,2,30901054,yes,yes,yes,no,no,no,no,no,no,no
309010540160,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540182,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540193,2,30901054,no,no,no,no,no,no,no,no,no,no
309010540225,2,30901054,no,no,no,no,no,no,no,no,no,no
309011930015,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930027,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930039,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930051,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930076,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930088,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930100,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930112,1,30901193,yes,yes,yes,no,yes,no,no,no,no,yes
309011930137,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930149,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930161,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930173,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930198,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930210,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930222,1,30901193,no,no,no,no,no,no,no,no,no,no
309011930246,1,30901193,no,no,no,no,no,no,no,no,no,no
309012530010,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530018,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530026,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530035,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530051,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530059,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530067,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530075,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530100,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530108,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530116,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530132,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530140,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530149,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530165,1,30901253,no,no,no,no,no,no,no,no,no,no
309012530192,1,30901253,no,no,no,no,no,no,no,no,no,no
309012750011,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750032,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750119,1,30901275,yes,yes,yes,no,no,no,no,no,no,no
309012750135,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750163,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750175,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750271,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750277,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750290,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750329,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750330,1,30901275,yes,yes,no,yes,no,no,no,no,no,no
309012750361,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750372,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750386,1,30901275,yes,yes,no,no,yes,no,no,no,no,no
309012750431,1,30901275,no,no,no,no,no,no,no,no,no,no
309012750452,1,30901275,no,no,no,no,no,no,no,no,no,no
309013200019,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200034,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200048,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200063,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200092,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200107,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200122,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200136,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200166,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200180,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200195,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200210,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200239,1,30901320,yes,yes,yes,no,no,no,no,no,no,yes
309013200254,1,30901320,no,no,no,no,no,no,no,no,no,no
309013200268,1,30901320,yes,yes,no,no,yes,no,no,no,no,no
309013200298,1,30901320,yes,yes,no,no,no,no,no,yes,no,yes
309013800005,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800016,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800020,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800072,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800094,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800097,1,30901380,yes,yes,no,no,no,yes,no,no,no,no
309013800100,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800118,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800161,1,30901380,yes,yes,no,no,yes,no,no,no,no,no
309013800166,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800192,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800197,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800213,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800234,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800235,1,30901380,no,no,no,no,no,no,no,no,no,no
309013800240,1,30901380,no,no,no,no,no,no,no,no,no,no
309014090004,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090017,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090031,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090045,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090058,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090086,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090099,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090113,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090127,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090154,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090168,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090195,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090222,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090236,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090250,1,30901409,no,no,no,no,no,no,no,no,no,no
309014090277,1,30901409,yes,yes,no,yes,no,no,no,no,no,no
309014750002,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750011,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750030,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750031,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750039,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750053,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750054,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750056,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750070,1,30901475,yes,yes,no,no,no,yes,no,no,no,no
309014750073,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750083,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750093,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750102,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750111,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750114,1,30901475,no,no,no,no,no,no,no,no,no,no
309014750122,1,30901475,no,no,no,no,no,no,no,no,no,no
309015500014,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500038,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500046,1,30901550,yes,yes,no,no,no,yes,no,no,no,no
309015500048,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500068,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500069,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500078,1,30901550,yes,yes,yes,no,no,no,no,no,no,no
309015500081,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500084,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500095,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500096,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500122,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500123,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500127,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500129,1,30901550,no,no,no,no,no,no,no,no,no,no
309015500137,1,30901550,no,no,no,no,no,no,no,no,no,no
309015690024,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690036,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690048,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690060,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690084,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690096,1,30901569,yes,yes,no,no,yes,no,no,no,no,no
309015690108,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690120,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690144,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690156,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690168,1,30901569,yes,yes,yes,no,no,no,no,no,no,no
309015690180,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690204,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690216,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690228,1,30901569,no,no,no,no,no,no,no,no,no,no
309015690252,1,30901569,no,no,no,no,no,no,no,no,no,no
309016030007,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030017,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030028,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030039,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030049,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030060,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030071,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030092,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030103,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030124,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030135,2,30901603,yes,yes,yes,no,no,no,no,no,no,no
309016030145,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030156,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030177,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030199,2,30901603,no,no,no,no,no,no,no,no,no,no
309016030200,2,30901603,no,no,no,no,no,no,no,no,no,no
309017150031,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150033,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150050,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150067,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150100,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150117,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150134,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150150,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150184,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150201,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150217,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150234,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150267,1,30901715,yes,yes,yes,no,no,no,no,no,no,no
309017150284,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150301,1,30901715,no,no,no,no,no,no,no,no,no,no
309017150334,1,30901715,no,no,no,no,no,no,no,no,no,no
309017200013,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200021,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200029,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200037,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200052,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200060,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200068,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200076,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200092,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200100,1,30901720,no,no,no,no,no,no,no,no,no,no
309017200108,1,30901720,yes,yes,yes,no,no,no,no,no,no,yes
309017200116,1,30901720,no,no,no,no,no,no,no,no,no,no
