ea_id,com_cj0b,com_cj0b_os,com_cj01,com_cj02,com_cj03,com_cj03_os,com_cj04,com_cj05,com_cj06
30804426,Cultural Group,,No,,,,,,
30804426,ngo,,No,,,,,,
30804426,Agricultural Coop,,No,,,,,,
30804426,Disabled Assoc.,,No,,,,,,
30804426,Savings & Credit Coop,,No,,,,,,
30804426,School Committee,,Yes,1,Monthly,,9,3,0
30804426,Community Police/Watch Group,,No,,,,,,
30804426,Village Development Committee,,Yes,1,Other (Specify),AS NEEDED,10,3,2
30804426,Business Assoc.,,No,,,,,,
30804426,Health Committee,,No,,,,,,
30804426,Women's Group,,No,,,,,,
30804426,Sports Group,,No,,,,,,
30804426,Political Group,,No,,,,,,
30804426,Other (Specify),,No,,,,,,
30804426,Youth Group,,No,,,,,,
30804426,Farmers' Group,,No,,,,,,
30805259,Business Assoc.,,No,,,,,,
30805259,Health Committee,,No,,,,,,
30805259,Farmers' Group,,No,,,,,,
30805259,Sports Group,,No,,,,,,
30805259,Political Group,,Yes,10,Monthly,,10,5,7
30805259,Religious Group,,No,,,,,,
30805259,Parent-Teacher Assoc.,,Yes,10,Monthly,,10,5,8
30805259,Disabled Assoc.,,No,,,,,,
30805259,Women's Group,,No,,,,,,
30805259,ngo,,No,,,,,,
30805259,School Committee,,Yes,10,Monthly,,10,5,8
30805259,Other (Specify),,No,,,,,,
30805259,Cultural Group,,No,,,,,,
30805259,Village Development Committee,,Yes,10,Weekly,,10,5,7
30805259,Agricultural Coop,,Yes,10,Weekly,,10,6,5
30805259,Youth Group,,No,,,,,,
30805259,Savings & Credit Coop,,No,,,,,,
30805259,Community Police/Watch Group,,Yes,10,Monthly,,10,10,10
30805375,Other (Specify),,No,,,,,,
30805375,Religious Group,,No,,,,,,
30805375,Savings & Credit Coop,,No,,,,,,
30805375,Women's Group,,No,,,,,,
30805375,Political Group,,No,,,,,,
30805375,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,1
30805375,Village Development Committee,,Yes,1,Monthly,,10,1,0
30805375,Sports Group,,No,,,,,,
30805375,Business Assoc.,,No,,,,,,
30805375,School Committee,,Yes,1,Monthly,,10,5,2
30805375,Cultural Group,,No,,,,,,
30805375,ngo,,No,,,,,,
30805375,Youth Group,,No,,,,,,
30805375,Health Committee,,No,,,,,,
30805375,Disabled Assoc.,,No,,,,,,
30805375,Farmers' Group,,No,,,,,,
30805375,Agricultural Coop,,No,,,,,,
30805375,Community Police/Watch Group,,Yes,1,Monthly,,10,1,9
30805463,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,2
30805463,Farmers' Group,,No,,,,,,
30805463,Other (Specify),,No,,,,,,
30805463,School Committee,,Yes,1,Monthly,,10,6,0
30805463,Cultural Group,,No,,,,,,
30805463,Youth Group,,No,,,,,,
30805463,Disabled Assoc.,,No,,,,,,
30805463,Political Group,,No,,,,,,
30805463,Health Committee,,No,,,,,,
30805463,Savings & Credit Coop,,No,,,,,,
30805463,Women's Group,,No,,,,,,
30805463,Business Assoc.,,No,,,,,,
30805463,ngo,,No,,,,,,
30805463,Sports Group,,No,,,,,,
30805463,Agricultural Coop,,No,,,,,,
30805463,Religious Group,,No,,,,,,
30805463,Community Police/Watch Group,,Yes,1,Quartery,,10,3,8
30805463,Village Development Committee,,Yes,1,Monthly,,10,3,2
30805551,Agricultural Coop,,No,,,,,,
30805551,Savings & Credit Coop,,No,,,,,,
30805551,Cultural Group,,No,,,,,,
30805551,Business Assoc.,,No,,,,,,
30805551,Sports Group,,No,,,,,,
30805551,Community Police/Watch Group,,Yes,1,Monthly,,10,5,6
30805551,Farmers' Group,,No,,,,,,
30805551,ngo,,No,,,,,,
30805551,Village Development Committee,,Yes,2,Monthly,,15,7,3
30805551,Youth Group,,No,,,,,,
30805551,Women's Group,,No,,,,,,
30805551,Other (Specify),,No,,,,,,
30805551,Religious Group,,No,,,,,,
30805551,Parent-Teacher Assoc.,,Yes,1,Quartery,,10,4,0
30805551,School Committee,,Yes,1,Quartery,,10,5,0
30805551,Health Committee,,No,,,,,,
30805551,Political Group,,No,,,,,,
30805551,Disabled Assoc.,,No,,,,,,
30806145,Village Development Committee,,Yes,1,Monthly,,10,5,4
30806145,Disabled Assoc.,,No,,,,,,
30806145,Religious Group,,No,,,,,,
30806145,Youth Group,,No,,,,,,
30806145,Community Police/Watch Group,,Yes,1,Monthly,,10,2,4
30806145,School Committee,,Yes,1,Monthly,,10,4,0
30806145,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,0
30806145,Other (Specify),,No,,,,,,
30806145,Agricultural Coop,,No,,,,,,
30806145,Political Group,,No,,,,,,
30806145,Cultural Group,,No,,,,,,
30806145,Farmers' Group,,No,,,,,,
30806145,ngo,,No,,,,,,
30806145,Women's Group,,No,,,,,,
30806145,Health Committee,,No,,,,,,
30806145,Savings & Credit Coop,,No,,,,,,
30806145,Business Assoc.,,No,,,,,,
30806145,Sports Group,,No,,,,,,
30806483,Farmers' Group,,Yes,4,Weekly,,10,0,1
30806483,Savings & Credit Coop,,No,,,,,,
30806483,Disabled Assoc.,,No,,,,,,
30806483,Agricultural Coop,,No,,,,,,
30806483,ngo,,No,,,,,,
30806483,Political Group,,No,,,,,,
30806483,Youth Group,,No,,,,,,
30806483,Health Committee,,No,,,,,,
30806483,Community Police/Watch Group,,Yes,1,Monthly,0,6,0,1
30806483,Women's Group,,No,,,,,,
30806483,Parent-Teacher Assoc.,,Yes,1,Monthly,,6,3,0
30806483,School Committee,,Yes,1,Monthly,,7,2,0
30806483,Sports Group,,No,,,,,,
30806483,Cultural Group,,No,,,,,,
30806483,Business Assoc.,,No,,,,,,
30806483,Religious Group,,No,,,,,,
30806483,Other (Specify),,No,,,,,,
30806483,Village Development Committee,,No,,,,,,
30806611,Parent-Teacher Assoc.,,Yes,1,Monthly,,13,6,0
30806611,Sports Group,,No,,,,,,
30806611,Other (Specify),,No,,,,,,
30806611,Savings & Credit Coop,,No,,,,,,
30806611,Community Police/Watch Group,,Yes,1,Other (Specify),AS NEEDED,18,2,7
30806611,Political Group,,Yes,3,Monthly,,600,100,310
30806611,Women's Group,,No,,,,,,
30806611,ngo,,No,,,,,,
30806611,Business Assoc.,,No,,,,,,
30806611,Farmers' Group,,Yes,2,Quartery,,500,115,5
30806611,School Committee,,Yes,1,Monthly,,12,5,0
30806611,Cultural Group,,No,,,,,,
30806611,Village Development Committee,,Yes,3,Monthly,,15,2,3
30806611,Health Committee,,Yes,1,Monthly,,400,180,17
30806611,Youth Group,,Yes,1,Quartery,,50,20,30
30806611,Disabled Assoc.,,No,,,,,,
30806611,Agricultural Coop,,No,,,,,,
30806611,Religious Group,,Yes,4,Monthly,,800,400,518
30806630,Savings & Credit Coop,,No,,,,,,
30806630,Parent-Teacher Assoc.,,Yes,1,Weekly,,9,3,1
30806630,Agricultural Coop,,No,,,,,,
30806630,Women's Group,,No,,,,,,
30806630,Sports Group,,No,,,,,,
30806630,Farmers' Group,,No,,,,,,
30806630,Health Committee,,No,,,,,,
30806630,Community Police/Watch Group,,Yes,1,Monthly,,10,0,5
30806630,Cultural Group,,No,,,,,,
30806630,Youth Group,,No,,,,,,
30806630,Business Assoc.,,No,,,,,,
30806630,Village Development Committee,,Yes,1,Monthly,,6,1,0
30806630,Political Group,,No,,,,,,
30806630,Disabled Assoc.,,No,,,,,,
30806630,ngo,,No,,,,,,
30806630,School Committee,,Yes,1,Weekly,,10,5,0
30806630,Other (Specify),,No,,,,,,
30806630,Religious Group,,No,,,,,,
30901029,Sports Group,,No,,,,,,
30901029,Health Committee,,No,,,,,,
30901029,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,1
30901029,Farmers' Group,,No,,,,,,
30901029,Agricultural Coop,,No,,,,,,
30901029,Community Police/Watch Group,,No,,,,,,
30901029,Religious Group,,No,,,,,,
30901029,Political Group,,No,,,,,,
30901029,Business Assoc.,,No,,,,,,
30901029,Cultural Group,,No,,,,,,
30901029,Disabled Assoc.,,No,,,,,,
30901029,Youth Group,,No,,,,,,
30901029,Savings & Credit Coop,,No,,,,,,
30901029,Women's Group,,No,,,,,,
30901029,Other (Specify),,No,,,,,,
30901029,Village Development Committee,,Yes,1,Weekly,,10,3,4
30901029,ngo,,No,,,,,,
30901029,School Committee,,Yes,1,Monthly,,10,5,0
30901054,Women's Group,,No,,,,,,
30901054,Business Assoc.,,No,,,,,,
30901054,School Committee,,Yes,1,Weekly,,10,7,1
30901054,Youth Group,,No,,,,,,
30901054,Political Group,,No,,,,,,
30901054,Religious Group,,No,,,,,,
30901054,Agricultural Coop,,No,,,,,,
30901054,Village Development Committee,,Yes,2,Weekly,,10,4,3
30901054,Cultural Group,,No,,,,,,
30901054,ngo,,No,,,,,,
30901054,Farmers' Group,,No,,,,,,
30901054,Sports Group,,No,,,,,,
30901054,Health Committee,,Yes,1,Monthly,,10,4,1
30901054,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,2
30901054,Disabled Assoc.,,No,,,,,,
30901054,Other (Specify),,No,,,,,,
30901054,Community Police/Watch Group,,Yes,1,Weekly,,12,4,3
30901054,Savings & Credit Coop,,No,,,,,,
30901193,Religious Group,,No,,,,,,
30901193,Agricultural Coop,,No,,,,,,
30901193,Women's Group,,No,,,,,,
30901193,Farmers' Group,,Yes,1,Other (Specify),AS NEEDED,100,61,5
30901193,Sports Group,,No,,,,,,
30901193,Parent-Teacher Assoc.,,Yes,1,Other (Specify),AS NEEDED,9,5,0
30901193,Village Development Committee,,Yes,1,Monthly,,9,4,3
30901193,Health Committee,,No,,,,,,
30901193,Youth Group,,No,,,,,,
30901193,Other (Specify),,No,,,,,,
30901193,Savings & Credit Coop,,No,,,,,,
30901193,Cultural Group,,No,,,,,,
30901193,Community Police/Watch Group,,Yes,1,Weekly,,10,4,2
30901193,Political Group,,No,,,,,,
30901193,Disabled Assoc.,,No,,,,,,
30901193,Business Assoc.,,No,,,,,,
30901193,School Committee,,Yes,1,Other (Specify),AS NEEDED,10,5,0
30901193,ngo,,No,,,,,,
30901253,Cultural Group,,No,,,,,,
30901253,Women's Group,,No,,,,,,
30901253,Sports Group,,No,,,,,,
30901253,Other (Specify),,No,,,,,,
30901253,Health Committee,,No,,,,,,
30901253,Village Development Committee,,No,,,,,,
30901253,Farmers' Group,,No,,,,,,
30901253,Business Assoc.,,No,,,,,,
30901253,Parent-Teacher Assoc.,,Yes,1,Weekly,,10,4,0
30901253,School Committee,,Yes,1,Weekly,,9,4,1
30901253,Community Police/Watch Group,,No,,,,,,
30901253,Disabled Assoc.,,No,,,,,,
30901253,Savings & Credit Coop,,No,,,,,,
30901253,Political Group,,No,,,,,,
30901253,Religious Group,,No,,,,,,
30901253,ngo,,No,,,,,,
30901253,Youth Group,,No,,,,,,
30901253,Agricultural Coop,,No,,,,,,
30901275,School Committee,,No,,,,,,
30901275,Women's Group,,No,,,,,,
30901275,ngo,,No,,,,,,
30901275,Agricultural Coop,,No,,,,,,
30901275,Other (Specify),,No,,,,,,
30901275,Savings & Credit Coop,,No,,,,,,
30901275,Youth Group,,No,,,,,,
30901275,Parent-Teacher Assoc.,,No,,,,,,
30901275,Community Police/Watch Group,,No,,,,,,
30901275,Disabled Assoc.,,No,,,,,,
30901275,Cultural Group,,No,,,,,,
30901275,Farmers' Group,,No,,,,,,
30901275,Business Assoc.,,No,,,,,,
30901275,Political Group,,No,,,,,,
30901275,Sports Group,,No,,,,,,
30901275,Health Committee,,No,,,,,,
30901275,Village Development Committee,,No,,,,,,
30901275,Religious Group,,No,,,,,,
30901320,Youth Group,,No,,,,,,
30901320,Village Development Committee,,Yes,1,Weekly,,16,6,0
30901320,Disabled Assoc.,,No,,,,,,
30901320,Political Group,,No,,,,,,
30901320,Women's Group,,No,,,,,,
30901320,Savings & Credit Coop,,No,,,,,,
30901320,ngo,,No,,,,,,
30901320,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,0
30901320,Community Police/Watch Group,,Yes,1,Weekly,,10,3,10
30901320,Religious Group,,No,,,,,,
30901320,Sports Group,,No,,,,,,
30901320,Business Assoc.,,No,,,,,,
30901320,School Committee,,Yes,1,Monthly,,9,6,0
30901320,Farmers' Group,,Yes,3,Weekly,,13,10,4
30901320,Other (Specify),,No,,,,,,
30901320,Cultural Group,,No,,,,,,
30901320,Health Committee,,No,,,,,,
30901320,Agricultural Coop,,No,,,,,,
30901380,Women's Group,,No,,,,,,
30901380,Disabled Assoc.,,No,,,,,,
30901380,Business Assoc.,,No,,,,,,
30901380,Religious Group,,No,,,,,,
30901380,Village Development Committee,,Yes,1,Monthly,,10,3,2
30901380,Agricultural Coop,,No,,,,,,
30901380,Community Police/Watch Group,,No,,,,,,
30901380,ngo,,No,,,,,,
30901380,Other (Specify),,No,,,,,,
30901380,Farmers' Group,,No,,,,,,
30901380,School Committee,,Yes,1,Monthly,,10,2,0
30901380,Political Group,,No,,,,,,
30901380,Health Committee,,Yes,1,Monthly,,10,9,1
30901380,Sports Group,,No,,,,,,
30901380,Savings & Credit Coop,,No,,,,,,
30901380,Parent-Teacher Assoc.,,Yes,1,Monthly,,8,3,1
30901380,Youth Group,,No,,,,,,
30901380,Cultural Group,,No,,,,,,
30901409,Cultural Group,,No,,,,,,
30901409,Religious Group,,No,,,,,,
30901409,Other (Specify),,No,,,,,,
30901409,Youth Group,,Yes,1,Weekly,,38,20,10
30901409,Political Group,,No,,,,,,
30901409,Village Development Committee,,Yes,1,Weekly,,12,6,8
30901409,Sports Group,,No,,,,,,
30901409,Agricultural Coop,,No,,,,,,
30901409,Parent-Teacher Assoc.,,Yes,1,Quartery,,9,3,0
30901409,Health Committee,,No,,,,,,
30901409,Community Police/Watch Group,,Yes,1,Weekly,,10,3,5
30901409,Business Assoc.,,No,,,,,,
30901409,Farmers' Group,,No,,,,,,
30901409,Disabled Assoc.,,No,,,,,,
30901409,School Committee,,Yes,1,Quartery,,9,4,0
30901409,Savings & Credit Coop,,No,,,,,,
30901409,Women's Group,,No,,,,,,
30901409,ngo,,No,,,,,,
30901475,Sports Group,,No,,,,,,
30901475,Political Group,,No,,,,,,
30901475,Village Development Committee,,Yes,1,Monthly,,24,7,3
30901475,Community Police/Watch Group,,Yes,1,Monthly,,10,0,1
30901475,Health Committee,,No,,,,,,
30901475,ngo,,No,,,,,,
30901475,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,1,0
30901475,Agricultural Coop,,No,,,,,,
30901475,Other (Specify),,No,,,,,,
30901475,Savings & Credit Coop,,No,,,,,,
30901475,School Committee,,Yes,1,Weekly,,9,2,0
30901475,Business Assoc.,,No,,,,,,
30901475,Women's Group,,No,,,,,,
30901475,Cultural Group,,No,,,,,,
30901475,Disabled Assoc.,,No,,,,,,
30901475,Religious Group,,No,,,,,,
30901475,Farmers' Group,,No,,,,,,
30901475,Youth Group,,No,,,,,,
30901550,Cultural Group,,No,,,,,,
30901550,Other (Specify),,No,,,,,,
30901550,Disabled Assoc.,,No,,,,,,
30901550,Business Assoc.,,No,,,,,,
30901550,Health Committee,,Yes,1,Monthly,,10,6,4
30901550,Sports Group,,No,,,,,,
30901550,Youth Group,,No,,,,,,
30901550,Farmers' Group,,No,,,,,,
30901550,ngo,,No,,,,,,
30901550,Religious Group,,No,,,,,,
30901550,Community Police/Watch Group,,Yes,1,Weekly,,10,4,3
30901550,Political Group,,No,,,,,,
30901550,Village Development Committee,,Yes,1,Monthly,,10,5,4
30901550,Savings & Credit Coop,,No,,,,,,
30901550,Agricultural Coop,,No,,,,,,
30901550,Women's Group,,No,,,,,,
30901550,Parent-Teacher Assoc.,,Yes,1,Monthly,,9,4,0
30901550,School Committee,,Yes,1,Monthly,,9,3,0
30901569,Sports Group,,No,,,,,,
30901569,Community Police/Watch Group,,No,,,,,,
30901569,Political Group,,No,,,,,,
30901569,Youth Group,,No,,,,,,
30901569,Agricultural Coop,,No,,,,,,
30901569,Cultural Group,,No,,,,,,
30901569,Other (Specify),,No,,,,,,
30901569,Business Assoc.,,No,,,,,,
30901569,ngo,,No,,,,,,
30901569,Women's Group,,No,,,,,,
30901569,School Committee,,Yes,1,Monthly,,9,3,0
30901569,Village Development Committee,,No,,,,,,
30901569,Farmers' Group,,No,,,,,,
30901569,Savings & Credit Coop,,No,,,,,,
30901569,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,3,0
30901569,Religious Group,,No,,,,,,
30901569,Health Committee,,Yes,1,Monthly,,10,5,0
30901569,Disabled Assoc.,,No,,,,,,
30901603,Business Assoc.,,No,,,,,,
30901603,Community Police/Watch Group,,Yes,1,Monthly,,10,3,0
30901603,Farmers' Group,,No,,,,,,
30901603,Other (Specify),,No,,,,,,
30901603,School Committee,,Yes,1,Monthly,,9,4,1
30901603,Health Committee,,No,,,,,,
30901603,Village Development Committee,,Yes,1,Monthly,,10,5,0
30901603,Cultural Group,,No,,,,,,
30901603,Religious Group,,No,,,,,,
30901603,Youth Group,,No,,,,,,
30901603,Savings & Credit Coop,,No,,,,,,
30901603,Women's Group,,No,,,,,,
30901603,Agricultural Coop,,No,,,,,,
30901603,Disabled Assoc.,,No,,,,,,
30901603,Political Group,,No,,,,,,
30901603,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,5,0
30901603,ngo,,No,,,,,,
30901603,Sports Group,,No,,,,,,
30901715,Parent-Teacher Assoc.,,Yes,1,Weekly,,5,2,1
30901715,Sports Group,,No,,,,,,
30901715,ngo,,No,,,,,,
30901715,Agricultural Coop,,No,,,,,,
30901715,Savings & Credit Coop,,No,,,,,,
30901715,Business Assoc.,,No,,,,,,
30901715,Village Development Committee,,Yes,1,Monthly,,6,4,1
30901715,Farmers' Group,,No,,,,,,
30901715,Health Committee,,No,,,,,,
30901715,Political Group,,No,,,,,,
30901715,Disabled Assoc.,,No,,,,,,
30901715,Community Police/Watch Group,,Yes,1,Weekly,,7,0,1
30901715,Other (Specify),,No,,,,,,
30901715,Cultural Group,,No,,,,,,
30901715,School Committee,,Yes,1,Weekly,,10,4,3
30901715,Youth Group,,No,,,,,,
30901715,Religious Group,,No,,,,,,
30901715,Women's Group,,No,,,,,,
30901720,Savings & Credit Coop,,No,,,,,,
30901720,Farmers' Group,,Yes,1,Weekly,,50,22,10
30901720,Community Police/Watch Group,,No,,,,,,
30901720,School Committee,,Yes,1,Other (Specify),AS NEEDED,10,2,1
30901720,ngo,,No,,,,,,
30901720,Village Development Committee,,No,,,,,,
30901720,Political Group,,No,,,,,,
30901720,Youth Group,,No,,,,,,
30901720,Disabled Assoc.,,No,,,,,,
30901720,Other (Specify),,No,,,,,,
30901720,Sports Group,,No,,,,,,
30901720,Cultural Group,,No,,,,,,
30901720,Health Committee,,No,,,,,,
30901720,Parent-Teacher Assoc.,,Yes,1,Other (Specify),AS NEEDED,10,3,0
30901720,Women's Group,,No,,,,,,
30901720,Business Assoc.,,No,,,,,,
30901720,Agricultural Coop,,No,,,,,,
30901720,Religious Group,,No,,,,,,
30901732,ngo,,No,,,,,,
30901732,Cultural Group,,No,,,,,,
30901732,Health Committee,,No,,,,,,
30901732,Other (Specify),,No,,,,,,
30901732,Disabled Assoc.,,No,,,,,,
30901732,Village Development Committee,,No,,,,,,
30901732,Farmers' Group,,Yes,1,Monthly,,43,40,0
30901732,Sports Group,,No,,,,,,
30901732,Political Group,,No,,,,,,
30901732,Agricultural Coop,,No,,,,,,
30901732,School Committee,,No,,,,,,
30901732,Women's Group,,No,,,,,,
30901732,Savings & Credit Coop,,No,,,,,,
30901732,Business Assoc.,,No,,,,,,
30901732,Community Police/Watch Group,,No,,,,,,
30901732,Youth Group,,No,,,,,,
30901732,Religious Group,,No,,,,,,
30901732,Parent-Teacher Assoc.,,No,,,,,,
30901756,Business Assoc.,,No,,,,,,
30901756,Health Committee,,No,,,,,,
30901756,Community Police/Watch Group,,Yes,1,Monthly,,6,2,5
30901756,Religious Group,,No,,,,,,
30901756,Women's Group,,No,,,,,,
30901756,Village Development Committee,,No,,,,,,
30901756,Other (Specify),,No,,,,,,
30901756,ngo,,No,,,,,,
30901756,Savings & Credit Coop,,No,,,,,,
30901756,Youth Group,,No,,,,,,
30901756,Disabled Assoc.,,No,,,,,,
30901756,Political Group,,No,,,,,,
30901756,Cultural Group,,No,,,,,,
30901756,Parent-Teacher Assoc.,,No,,,,,,
30901756,Farmers' Group,,No,,,,,,
30901756,School Committee,,No,,,,,,
30901756,Sports Group,,No,,,,,,
30901756,Agricultural Coop,,No,,,,,,
30902236,Agricultural Coop,,No,,,,,,
30902236,Health Committee,,No,,,,,,
30902236,Village Development Committee,,Yes,1,Monthly,,10,4,0
30902236,School Committee,,Yes,1,Monthly,,10,4,2
30902236,Community Police/Watch Group,,Yes,1,Weekly,,20,8,5
30902236,Farmers' Group,,No,,,,,,
30902236,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,4,1
30902236,Business Assoc.,,No,,,,,,
30902236,Sports Group,,No,,,,,,
30902236,Women's Group,,No,,,,,,
30902236,Savings & Credit Coop,,No,,,,,,
30902236,Religious Group,,No,,,,,,
30902236,Disabled Assoc.,,No,,,,,,
30902236,Political Group,,No,,,,,,
30902236,ngo,,No,,,,,,
30902236,Other (Specify),,No,,,,,,
30902236,Youth Group,,No,,,,,,
30902236,Cultural Group,,No,,,,,,
30902299,Women's Group,,No,,,,,,
30902299,Village Development Committee,,Yes,1,Monthly,,10,4,2
30902299,Cultural Group,,No,,,,,,
30902299,ngo,,No,,,,,,
30902299,Business Assoc.,,No,,,,,,
30902299,Farmers' Group,,No,,,,,,
30902299,Political Group,,No,,,,,,
30902299,Sports Group,,No,,,,,,
30902299,School Committee,,Yes,1,Monthly,,10,5,0
30902299,Disabled Assoc.,,No,,,,,,
30902299,Savings & Credit Coop,,No,,,,,,
30902299,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,5,0
30902299,Community Police/Watch Group,,No,,,,,,
30902299,Agricultural Coop,,No,,,,,,
30902299,Other (Specify),,No,,,,,,
30902299,Health Committee,,No,,,,,,
30902299,Religious Group,,No,,,,,,
30902299,Youth Group,,No,,,,,,
30902346,School Committee,,No,,,,,,
30902346,ngo,,No,,,,,,
30902346,Health Committee,,Yes,1,Monthly,,10,3,3
30902346,Savings & Credit Coop,,No,,,,,,
30902346,Women's Group,,No,,,,,,
30902346,Religious Group,,No,,,,,,
30902346,Cultural Group,,No,,,,,,
30902346,Agricultural Coop,,No,,,,,,
30902346,Sports Group,,No,,,,,,
30902346,Community Police/Watch Group,,Yes,1,Monthly,,10,1,4
30902346,Farmers' Group,,Yes,1,Monthly,,14,4,7
30902346,Business Assoc.,,No,,,,,,
30902346,Parent-Teacher Assoc.,,No,,,,,,
30902346,Other (Specify),,No,,,,,,
30902346,Political Group,,No,,,,,,
30902346,Disabled Assoc.,,No,,,,,,
30902346,Village Development Committee,,Yes,1,Monthly,,10,5,4
30902346,Youth Group,,No,,,,,,
30902425,Youth Group,,No,,,,,,
30902425,Disabled Assoc.,,No,,,,,,
30902425,Business Assoc.,,No,,,,,,
30902425,Farmers' Group,,No,,,,,,
30902425,Community Police/Watch Group,,No,,,,,,
30902425,Village Development Committee,,Yes,1,Other (Specify),AS NEEDED,10,3,2
30902425,Cultural Group,,No,,,,,,
30902425,Women's Group,,No,,,,,,
30902425,Political Group,,No,,,,,,
30902425,Health Committee,,No,,,,,,
30902425,Sports Group,,No,,,,,,
30902425,ngo,,No,,,,,,
30902425,Savings & Credit Coop,,No,,,,,,
30902425,Parent-Teacher Assoc.,,Yes,1,Quartery,,9,2,0
30902425,Other (Specify),,No,,,,,,
30902425,Agricultural Coop,,No,,,,,,
30902425,Religious Group,,No,,,,,,
30902425,School Committee,,Yes,1,Quartery,,10,4,1
30902606,ngo,,No,,,,,,
30902606,Women's Group,,No,,,,,,
30902606,Other (Specify),,No,,,,,,
30902606,Cultural Group,,No,,,,,,
30902606,Community Police/Watch Group,,Yes,1,Weekly,,10,3,2
30902606,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,6,0
30902606,Village Development Committee,,Yes,1,Weekly,,10,4,2
30902606,Business Assoc.,,No,,,,,,
30902606,Health Committee,,No,,,,,,
30902606,Religious Group,,No,,,,,,
30902606,Youth Group,,No,,,,,,
30902606,Savings & Credit Coop,,No,,,,,,
30902606,Farmers' Group,,No,,,,,,
30902606,Disabled Assoc.,,No,,,,,,
30902606,School Committee,,Yes,1,Monthly,,10,5,0
30902606,Political Group,,No,,,,,,
30902606,Agricultural Coop,,No,,,,,,
30902606,Sports Group,,No,,,,,,
30903114,Disabled Assoc.,,No,,,,,,
30903114,Savings & Credit Coop,,No,,,,,,
30903114,Health Committee,,Yes,4,Monthly,,120,50,65
30903114,ngo,,No,,,,,,
30903114,Village Development Committee,,Yes,3,Monthly,,45,22,15
30903114,Agricultural Coop,,No,,,,,,
30903114,Community Police/Watch Group,,Yes,2,Other (Specify),AS NEEDED,40,5,25
30903114,Cultural Group,,No,,,,,,
30903114,Farmers' Group,,No,,,,,,
30903114,School Committee,,No,,,,,,
30903114,Other (Specify),,No,,,,,,
30903114,Religious Group,,No,,,,,,
30903114,Political Group,,No,,,,,,
30903114,Sports Group,,No,,,,,,
30903114,Women's Group,,Yes,3,Weekly,,180,84,120
30903114,Parent-Teacher Assoc.,,Yes,1,Quartery,,18,4,2
30903114,Business Assoc.,,No,,,,,,
30903114,Youth Group,,No,,,,,,
30903528,Disabled Assoc.,,No,,,,,,
30903528,Cultural Group,,No,,,,,,
30903528,Business Assoc.,,No,,,,,,
30903528,Sports Group,,No,,,,,,
30903528,ngo,,No,,,,,,
30903528,Agricultural Coop,,No,,,,,,
30903528,Savings & Credit Coop,,No,,,,,,
30903528,Youth Group,,No,,,,,,
30903528,Religious Group,,No,,,,,,
30903528,Parent-Teacher Assoc.,,Yes,1,Other (Specify),AS NEEDED,10,5,2
30903528,Community Police/Watch Group,,Yes,1,Monthly,,10,5,10
30903528,School Committee,,Yes,1,Monthly,,9,4,4
30903528,Other (Specify),,No,,,,,,
30903528,Village Development Committee,,Yes,1,Monthly,,10,4,2
30903528,Political Group,,No,,,,,,
30903528,Health Committee,,No,,,,,,
30903528,Farmers' Group,,No,,,,,,
30903528,Women's Group,,No,,,,,,
30920609,School Committee,,Yes,1,Monthly,,9,4,0
30920609,Farmers' Group,,No,,,,,,
30920609,Village Development Committee,,No,,,,,,
30920609,Sports Group,,No,,,,,,
30920609,Business Assoc.,,No,,,,,,
30920609,Agricultural Coop,,No,,,,,,
30920609,Youth Group,,No,,,,,,
30920609,Other (Specify),,No,,,,,,
30920609,Savings & Credit Coop,,No,,,,,,
30920609,Parent-Teacher Assoc.,,Yes,1,Monthly,,10,6,0
30920609,Women's Group,,No,,,,,,
30920609,Health Committee,,Yes,1,Weekly,,10,5,2
30920609,Disabled Assoc.,,No,,,,,,
30920609,Cultural Group,,No,,,,,,
30920609,ngo,,No,,,,,,
30920609,Religious Group,,No,,,,,,
30920609,Community Police/Watch Group,,Yes,1,Weekly,,10,3,10
30920609,Political Group,,No,,,,,,
31001034,Disabled Assoc.,,No,,,,,,
31001034,Village Development Committee,,No,,,,,,
31001034,Youth Group,,Yes,1,Weekly,,120,50,120
31001034,Religious Group,,No,,,,,,
31001034,Cultural Group,,No,,,,,,
31001034,Agricultural Coop,,No,,,,,,
31001034,Other (Specify),COMMUNITY BASED ORGANIZATION,Yes,1,Weekly,,30,16,30
31001034,Community Police/Watch Group,,Yes,1,Weekly,,50,0,50
31001034,Savings & Credit Coop,,No,,,,,,
31001034,Farmers' Group,,Yes,1,Weekly,,60,40,19
31001034,Political Group,,No,,,,,,
31001034,Health Committee,,Yes,1,Weekly,,10,5,2
31001034,School Committee,,Yes,1,Monthly,,10,5,0
31001034,ngo,,No,,,,,,
31001034,Sports Group,,No,,,,,,
