case_id,visit,ea_id,hh_f01,hh_f02,hh_f03a,hh_f03b,hh_f04a,hh_f04b,hh_f05,hh_f06,hh_f07,hh_f07_os,hh_f08,hh_f08_os,hh_f09,hh_f09_os,hh_f10,hh_f11,hh_f11_os,hh_f12,hh_f12_os,hh_f13,hh_f14,hh_f15,hh_f15_os,hh_f16a,hh_f16b,hh_f17,hh_f18,hh_f19,hh_f20a,hh_f20a_os,hh_f20b,hh_f20b_os,hh_f21,hh_f22,hh_f23,hh_f24,hh_f25,hh_f26a,hh_f26b,hh_f27,hh_f28,hh_f29,hh_f30,hh_f31,hh_f32,hh_f33a,hh_f33b,hh_f34,hh_f35,hh_f36,hh_f36_os,hh_f37,hh_f38a,hh_f38b,hh_f39,hh_f40,hh_f41,hh_f41_os,hh_f42,hh_f43,hh_f43_os,hh_f44,hh_f45,hh_f46,hh_f47
306010520089,1,30601052,Owned,150000,1000,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Other (specify),HILLS,10,Minute,None,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306010520096,1,30601052,Owned,30000,700,Month,,,4,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,500,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,100,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306010520110,1,30601052,Owned,200000,2000,Month,,,12,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Electricity,,Collected firewood,,,,Community woodlot,,40,Minute,None,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,90,Borehole,,0,3,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306010520117,1,30601052,Owned,25000,500,Month,,,10,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,150,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Latrine without roof,,Other households also,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306010520123,1,30601052,Owned,20000,2000,Month,,,2,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306011440014,1,30601144,Owned,70000,3000,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,5,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,500,No,,,,,,,,,,,,Yes,Yes,Application pending,1,No,,,,0,,Borehole,,0,5,Minute,All year around,,VIP latrine,,Household members only,Rubbish pit,,No,,,
306011440028,1,30601144,Owned,20000,500,Month,,,3,Traditional,Mud,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,5,Minute,All year around,,None,,,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306011440041,1,30601144,Owned,10000,200,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,50,5,Minute,All year around,,Latrine without roof,,Other households also,None,,No,,,
306011440055,1,30601144,Owned,200000,400,Month,,,13,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,400,No,,,,,,,,,,,,Yes,Yes,Dwelling unappropriate for connection,,No,,,,1,380,Borehole,,50,50,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011440076,1,30601144,Owned,80000,1000,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011440083,1,30601144,Owned,20000,2000,Month,,,7,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,5,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,None,,,Rubbish pit,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306011440097,1,30601144,Owned,25000,500,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,2,Minute,None,250,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,No,
306011440110,1,30601144,Owned,50000,700,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,4,Minute,None,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,0,3,Minute,All year around,,Latrine without roof,,Other households also,None,,Yes,Yes,No,
306011440124,1,30601144,Owned,30000,600,Month,,,6,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,400,Borehole,,0,3,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011440151,1,30601144,Owned,100000,2500,Month,,,7,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306011440166,1,30601144,Owned,30000,200,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,390,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
306011440180,1,30601144,Owned,30000,500,Month,,,4,Traditional,Grass,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,20,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,400,Borehole,,50,10,Minute,All year around,,None,,,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306011440193,1,30601144,Owned,50000,700,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,,
306011440221,1,30601144,Owned,30000,500,Month,,,8,Traditional,Mud,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Latrine without roof,,Other households also,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011440235,1,30601144,Owned,100000,1500,Month,,,10,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Battery/dry cell,,Collected firewood,,,,Own woodlot,,15,Minute,None,450,No,,,,,,,,,,,,No,,,,No,,,,1,1500,Borehole,,100,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306011440249,1,30601144,Owned,20000,450,Month,,,7,Traditional,Mud,,Grass,,Sand,,0,Battery/dry cell,,Collected firewood,,,,Community woodlot,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,5,Minute,All year around,,None,,,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306011900005,1,30601190,Owned,40000,1000,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,0,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,None,,,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306011900015,1,30601190,Owned,60000,3000,Month,,,9,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,16,Minute,None,0,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,2,360,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306011900033,1,30601190,Owned,15000,400,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,30,Minute,All year around,,None,,,None,,No,,,
306011900043,1,30601190,Owned,80000,2000,Month,,,6,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Minute,None,0,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Spring,,0,3,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306011900061,1,30601190,Owned,30000,500,Month,,,1,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,No,
306011900071,1,30601190,Owned,40000,1000,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Forest reserve,,1,Hour,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Latrine without roof,,Household members only,Rubbish pit,,No,,,
306011900080,1,30601190,Owned,30000,500,Month,,,5,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Forest reserve,,2,Hour,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011900089,1,30601190,Owned,30000,1000,Week,,,1,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,No,,,
306011900108,1,30601190,Owned,30000,500,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,15,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011900117,1,30601190,Owned,40000,1500,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Community woodlot,,10,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,100,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306011900127,1,30601190,Owned,10000,300,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,0,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,No,,,
306011900136,1,30601190,Owned,50000,1000,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Forest reserve,,5,Minute,None,0,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Latrine without roof,,Other households also,None,,No,,,
306011900155,1,30601190,Owned,10000,500,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Forest reserve,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306011900164,1,30601190,Owned,70000,2500,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306011900173,1,30601190,Owned,15000,250,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Forest reserve,,1,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Latrine without roof,,Household members only,None,,No,,,
306011900192,1,30601190,Owned,60000,1500,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,100,15,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
306011910003,1,30601191,Owned,30000,700,Month,,,8,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,400,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,Yes,No,No,
306011910009,1,30601191,Owned,70000,1500,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
306011910010,1,30601191,Owned,20000,500,Month,,,1,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,15,Minute,All year around,,None,,,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306011910026,1,30601191,Owned,16000,300,Month,,,7,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,No,Yes,"Yes, for all children under five"
306011910032,1,30601191,Owned,50000,1000,Month,,,27,Semi-Permanent,Compacted earth,,Iron sheets,,Smooth cement,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,15,Minute,All year around,,VIP latrine,,Household members only,Rubbish pit,,Yes,All nets treated & less than 6 months old,Yes,"No, none of the children under five"
306011910044,1,30601191,"Free, authorised",,400,Month,,,8,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,12,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306011910048,1,30601191,Owned,10000,200,Month,,,5,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,10,Minute,All year around,,Latrine without roof,,Household members only,None,,No,,,
306011910050,1,30601191,Owned,15000,500,Month,,,Don't Know,Traditional,Compacted earth,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,250,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,Yes,No,No,
306011910055,1,30601191,Owned,20000,500,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Protected public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306011910067,1,30601191,Owned,18000,1000,Month,,,1,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306011910073,1,30601191,Owned,40000,1500,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Community woodlot,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306011910079,1,30601191,Owned,10000,200,Month,,,4,Traditional,Compacted earth,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,10,Minute,All year around,,Latrine without roof,,Household members only,None,,No,,,
306011910085,1,30601191,Owned,30000,1000,Month,,,6,Traditional,Mud,,Grass,,Smoothed mud,,1,Parrafin,,Collected firewood,,,,Community woodlot,,1,Hour,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306011910095,1,30601191,Owned,40000,1500,Month,,,4,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,River/stream,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
306011910108,1,30601191,Owned,30000,200,Month,,,6,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,300,No,,,,,,,,,,,,No,,,,No,,,,1,300,Open public well,,0,10,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,Yes,No,
306011910119,1,30601191,Owned,50000,1000,Month,,,1,Traditional,Compacted earth,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,15,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306014280022,1,30601428,Owned,20000,500,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Other (specify),HILLS,5,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306014280035,1,30601428,Owned,300000,1700,Month,,,1,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,400,No,,,,,,,,,,,,No,,,,No,,,,2,800,Borehole,,0,3,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306014280047,1,30601428,Owned,30000,500,Month,,,4,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Other (specify),HILLS,15,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,15,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
306014280060,1,30601428,Owned,10000,200,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,Latrine without roof,,Other households also,None,,Yes,Yes,Yes,"Yes, for all children under five"
306014280085,1,30601428,Owned,40000,3000,Month,,,6,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,5,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306014280097,1,30601428,Owned,15000,200,Month,,,6,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Other (specify),KUGOMO,10,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,3,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,All nets treated & less than 6 months old,No,
306014280109,1,30601428,Owned,7000,200,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,2000,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,100,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
306014280122,1,30601428,Owned,20000,500,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Candles,,Collected firewood,,,,Own woodlot,,1,Hour,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306014280147,1,30601428,Owned,80000,800,Month,,,37,Semi-Permanent,Burnt bricks,,Grass,,Smooth cement,,7,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
306014280159,1,30601428,Owned,13000,200,Month,,,9,Traditional,Mud,,Grass,,Smoothed mud,,1,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306014280172,1,30601428,Owned,85000,2000,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Battery/dry cell,,Charcoal,,Yes,Yes,Unfarmed areas of community,,5,Minute,None,0,No,,,,,,,,,,,,No,,,,No,,,,1,480,Borehole,,50,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306014280184,1,30601428,Owned,25000,500,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,50,10,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306014280209,1,30601428,Owned,8000,200,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Collected firewood,,Collected firewood,,,,Other (specify),HILLS,15,Minute,None,100,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,None,,,None,,Yes,All nets treated & less than 6 months old,No,
306014280221,1,30601428,Owned,12000,500,Month,,,6,Traditional,Mud,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306014280232,1,30601428,Owned,40000,800,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,400,No,,,,,,,,,,,,No,,,,No,,,,1,500,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,None,,No,,,
306014280254,1,30601428,Owned,150000,500,Month,,,7,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,3,Minute,None,400,No,,,,,,,,,,,,No,,,,No,,,,1,450,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
306015260003,1,30601526,Owned,30000,700,Month,,,7,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,1,360,Borehole,,0,1,Minute,All year around,,Traditional latrine with roof,,Other households also,None,,No,,,
306015260019,1,30601526,Owned,15000,5000,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,1,400,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
306015260024,1,30601526,Owned,20000,500,Year,,,6,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,No,Yes,"Yes, for all children under five"
306015260029,1,30601526,Owned,30000,300,Month,,,9,Traditional,Mud,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,20,45,Minute,All year around,,Latrine without roof,,Household members only,None,,Yes,Yes,Yes,"Yes, for all children under five"
306015260034,1,30601526,Owned,15000,500,Month,,,7,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,1,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,83,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,No,
