case_id,visit,ea_id,hh_g09,hh_g10a,hh_g10b,hh_g10c,hh_g11
310065560370,1,31006556,No,,,,
310065560417,1,31006556,Yes,A,Children 0-5 years,0,0
310065560417,1,31006556,Yes,B,Children 6-15 years,1,1
310065560417,1,31006556,Yes,C,Adults 16-65 years,0,0
310065560417,1,31006556,Yes,D,People over 66 years old,0,0
310073350006,2,31007335,Yes,A,Children 0-5 years,1,1
310073350006,2,31007335,Yes,B,Children 6-15 years,0,0
310073350006,2,31007335,Yes,C,Adults 16-65 years,0,0
310073350006,2,31007335,Yes,D,People over 66 years old,0,0
310073350029,2,31007335,No,,,,
310073350074,2,31007335,No,,,,
310073350097,2,31007335,No,,,,
310073350120,2,31007335,Yes,A,Children 0-5 years,0,0
310073350120,2,31007335,Yes,B,Children 6-15 years,2,2
310073350120,2,31007335,Yes,C,Adults 16-65 years,1,1
310073350120,2,31007335,Yes,D,People over 66 years old,0,0
310073350166,2,31007335,Yes,A,Children 0-5 years,0,0
310073350166,2,31007335,Yes,B,Children 6-15 years,0,0
310073350166,2,31007335,Yes,C,Adults 16-65 years,3,3
310073350166,2,31007335,Yes,D,People over 66 years old,0,0
310073350189,2,31007335,No,,,,
310073350212,2,31007335,No,,,,
310073350258,2,31007335,No,,,,
310073350281,2,31007335,No,,,,
310073350304,2,31007335,No,,,,
310073350350,2,31007335,No,,,,
310073350373,2,31007335,Yes,A,Children 0-5 years,0,0
310073350373,2,31007335,Yes,B,Children 6-15 years,1,1
310073350373,2,31007335,Yes,C,Adults 16-65 years,0,0
310073350373,2,31007335,Yes,D,People over 66 years old,0,0
310073350396,2,31007335,No,,,,
310073350442,2,31007335,Yes,A,Children 0-5 years,0,0
310073350442,2,31007335,Yes,B,Children 6-15 years,0,0
310073350442,2,31007335,Yes,C,Adults 16-65 years,1,1
310073350442,2,31007335,Yes,D,People over 66 years old,0,0
310073350465,2,31007335,No,,,,
310075440030,1,31007544,No,,,,
310075440039,1,31007544,Yes,A,Children 0-5 years,3,3
310075440039,1,31007544,Yes,B,Children 6-15 years,0,0
310075440039,1,31007544,Yes,C,Adults 16-65 years,4,4
310075440039,1,31007544,Yes,D,People over 66 years old,0,0
310075440083,1,31007544,No,,,,
310075440137,1,31007544,Yes,A,Children 0-5 years,2,2
310075440137,1,31007544,Yes,B,Children 6-15 years,1,1
310075440137,1,31007544,Yes,C,Adults 16-65 years,2,2
310075440137,1,31007544,Yes,D,People over 66 years old,1,1
310075440142,1,31007544,No,,,,
310075440235,1,31007544,Yes,A,Children 0-5 years,0,0
310075440235,1,31007544,Yes,B,Children 6-15 years,0,0
310075440235,1,31007544,Yes,C,Adults 16-65 years,2,2
310075440235,1,31007544,Yes,D,People over 66 years old,0,0
310075440267,1,31007544,Yes,A,Children 0-5 years,2,1
310075440267,1,31007544,Yes,B,Children 6-15 years,1,1
310075440267,1,31007544,Yes,C,Adults 16-65 years,3,2
310075440267,1,31007544,Yes,D,People over 66 years old,0,0
310075440278,1,31007544,Yes,A,Children 0-5 years,7,1
310075440278,1,31007544,Yes,B,Children 6-15 years,3,1
310075440278,1,31007544,Yes,C,Adults 16-65 years,2,1
310075440278,1,31007544,Yes,D,People over 66 years old,0,0
310075440283,1,31007544,No,,,,
310075440333,1,31007544,Yes,A,Children 0-5 years,1,1
310075440333,1,31007544,Yes,B,Children 6-15 years,0,0
310075440333,1,31007544,Yes,C,Adults 16-65 years,0,0
310075440333,1,31007544,Yes,D,People over 66 years old,0,0
310075440336,1,31007544,No,,,,
310075440347,1,31007544,Yes,A,Children 0-5 years,0,0
310075440347,1,31007544,Yes,B,Children 6-15 years,7,14
310075440347,1,31007544,Yes,C,Adults 16-65 years,0,0
310075440347,1,31007544,Yes,D,People over 66 years old,0,0
310075440365,1,31007544,No,,,,
310075440370,1,31007544,No,,,,
310075440411,1,31007544,No,,,,
310075440415,1,31007544,No,,,,
310075490018,1,31007549,No,,,,
310075490028,1,31007549,No,,,,
310075490037,1,31007549,No,,,,
310075490046,1,31007549,Yes,A,Children 0-5 years,0,0
310075490046,1,31007549,Yes,B,Children 6-15 years,0,0
310075490046,1,31007549,Yes,C,Adults 16-65 years,1,2
310075490046,1,31007549,Yes,D,People over 66 years old,0,0
310075490065,1,31007549,No,,,,
310075490074,1,31007549,No,,,,
310075490084,1,31007549,No,,,,
310075490093,1,31007549,No,,,,
310075490112,1,31007549,No,,,,
310075490121,1,31007549,No,,,,
310075490131,1,31007549,No,,,,
310075490140,1,31007549,No,,,,
310075490159,1,31007549,No,,,,
310075490168,1,31007549,Yes,A,Children 0-5 years,0,0
310075490168,1,31007549,Yes,B,Children 6-15 years,2,6
310075490168,1,31007549,Yes,C,Adults 16-65 years,0,0
310075490168,1,31007549,Yes,D,People over 66 years old,0,0
310075490178,1,31007549,No,,,,
310075490196,1,31007549,No,,,,
310076450012,1,31007645,No,,,,
310076450023,1,31007645,No,,,,
310076450035,1,31007645,No,,,,
310076450047,1,31007645,No,,,,
310076450059,1,31007645,No,,,,
310076450065,1,31007645,No,,,,
310076450082,1,31007645,No,,,,
310076450094,1,31007645,No,,,,
310076450106,1,31007645,Yes,A,Children 0-5 years,0,0
310076450106,1,31007645,Yes,B,Children 6-15 years,1,1
310076450106,1,31007645,Yes,C,Adults 16-65 years,0,0
310076450106,1,31007645,Yes,D,People over 66 years old,0,0
310076450118,1,31007645,No,,,,
310076450142,1,31007645,No,,,,
310076450153,1,31007645,No,,,,
310076450177,1,31007645,No,,,,
310076450201,1,31007645,No,,,,
310076450212,1,31007645,No,,,,
310076450224,1,31007645,No,,,,
311010090006,1,31101009,Yes,A,Children 0-5 years,0,0
311010090006,1,31101009,Yes,B,Children 6-15 years,1,1
311010090006,1,31101009,Yes,C,Adults 16-65 years,1,1
311010090006,1,31101009,Yes,D,People over 66 years old,0,0
311010090040,1,31101009,Yes,A,Children 0-5 years,0,0
311010090040,1,31101009,Yes,B,Children 6-15 years,2,2
311010090040,1,31101009,Yes,C,Adults 16-65 years,0,0
311010090040,1,31101009,Yes,D,People over 66 years old,0,0
311010090050,1,31101009,Yes,A,Children 0-5 years,0,0
311010090050,1,31101009,Yes,B,Children 6-15 years,0,0
311010090050,1,31101009,Yes,C,Adults 16-65 years,1,1
311010090050,1,31101009,Yes,D,People over 66 years old,0,0
311010090073,1,31101009,No,,,,
311010090087,1,31101009,No,,,,
311010090139,1,31101009,No,,,,
311010090147,1,31101009,Yes,A,Children 0-5 years,0,0
311010090147,1,31101009,Yes,B,Children 6-15 years,3,3
311010090147,1,31101009,Yes,C,Adults 16-65 years,0,0
311010090147,1,31101009,Yes,D,People over 66 years old,0,0
311010090182,1,31101009,No,,,,
311010090204,1,31101009,No,,,,
311010090218,1,31101009,No,,,,
311010090311,1,31101009,Yes,A,Children 0-5 years,0,0
311010090311,1,31101009,Yes,B,Children 6-15 years,2,2
311010090311,1,31101009,Yes,C,Adults 16-65 years,0,0
311010090311,1,31101009,Yes,D,People over 66 years old,0,0
311010090326,1,31101009,No,,,,
311010090368,1,31101009,No,,,,
311010090406,1,31101009,Yes,A,Children 0-5 years,0,0
311010090406,1,31101009,Yes,B,Children 6-15 years,2,2
311010090406,1,31101009,Yes,C,Adults 16-65 years,2,2
311010090406,1,31101009,Yes,D,People over 66 years old,0,0
311010090408,1,31101009,No,,,,
311010090434,1,31101009,Yes,A,Children 0-5 years,0,0
311010090434,1,31101009,Yes,B,Children 6-15 years,0,0
311010090434,1,31101009,Yes,C,Adults 16-65 years,2,3
311010090434,1,31101009,Yes,D,People over 66 years old,0,0
311013990012,1,31101399,No,,,,
311013990018,1,31101399,No,,,,
311013990027,1,31101399,Yes,A,Children 0-5 years,2,3
311013990027,1,31101399,Yes,B,Children 6-15 years,0,0
311013990027,1,31101399,Yes,C,Adults 16-65 years,0,0
311013990027,1,31101399,Yes,D,People over 66 years old,0,0
311013990036,1,31101399,No,,,,
311013990054,1,31101399,No,,,,
311013990063,1,31101399,No,,,,
311013990072,1,31101399,No,,,,
311013990081,1,31101399,No,,,,
311013990100,1,31101399,No,,,,
311013990109,1,31101399,No,,,,
311013990118,1,31101399,No,,,,
311013990127,1,31101399,No,,,,
311013990145,1,31101399,No,,,,
311013990154,1,31101399,No,,,,
311013990163,1,31101399,Yes,A,Children 0-5 years,2,4
311013990163,1,31101399,Yes,B,Children 6-15 years,0,0
311013990163,1,31101399,Yes,C,Adults 16-65 years,0,0
311013990163,1,31101399,Yes,D,People over 66 years old,0,0
311013990181,1,31101399,No,,,,
311022660012,1,31102266,No,,,,
311022660026,1,31102266,No,,,,
311022660040,1,31102266,No,,,,
311022660055,1,31102266,Yes,A,Children 0-5 years,1,1
311022660055,1,31102266,Yes,B,Children 6-15 years,0,0
311022660055,1,31102266,Yes,C,Adults 16-65 years,0,0
311022660055,1,31102266,Yes,D,People over 66 years old,0,0
311022660069,1,31102266,No,,,,
311022660097,1,31102266,No,,,,
311022660112,1,31102266,No,,,,
311022660126,1,31102266,No,,,,
311022660140,1,31102266,No,,,,
311022660183,1,31102266,No,,,,
311022660197,1,31102266,No,,,,
311022660211,1,31102266,Yes,A,Children 0-5 years,0,0
311022660211,1,31102266,Yes,B,Children 6-15 years,0,0
311022660211,1,31102266,Yes,C,Adults 16-65 years,2,4
311022660211,1,31102266,Yes,D,People over 66 years old,0,0
311022660240,1,31102266,No,,,,
311022660254,1,31102266,No,,,,
311022660268,1,31102266,No,,,,
311022660297,1,31102266,No,,,,
311025910010,1,31102591,No,,,,
311025910017,1,31102591,No,,,,
311025910024,1,31102591,No,,,,
311025910031,1,31102591,No,,,,
311025910045,1,31102591,No,,,,
311025910052,1,31102591,No,,,,
311025910059,1,31102591,No,,,,
311025910066,1,31102591,No,,,,
311025910080,1,31102591,No,,,,
311025910087,1,31102591,No,,,,
311025910094,1,31102591,No,,,,
311025910101,1,31102591,No,,,,
311025910115,1,31102591,No,,,,
311025910123,1,31102591,No,,,,
311025910130,1,31102591,Yes,A,Children 0-5 years,0,0
311025910130,1,31102591,Yes,B,Children 6-15 years,0,0
311025910130,1,31102591,Yes,C,Adults 16-65 years,1,1
311025910130,1,31102591,Yes,D,People over 66 years old,0,0
311025910144,1,31102591,Yes,A,Children 0-5 years,0,0
311025910144,1,31102591,Yes,B,Children 6-15 years,0,0
311025910144,1,31102591,Yes,C,Adults 16-65 years,1,2
311025910144,1,31102591,Yes,D,People over 66 years old,0,0
311040860017,1,31104086,No,,,,
311040860026,1,31104086,No,,,,
311040860039,1,31104086,No,,,,
311040860052,1,31104086,No,,,,
311040860078,1,31104086,No,,,,
311040860091,1,31104086,No,,,,
311040860104,1,31104086,No,,,,
311040860117,1,31104086,No,,,,
311040860142,1,31104086,No,,,,
311040860155,1,31104086,Yes,A,Children 0-5 years,1,2
311040860155,1,31104086,Yes,B,Children 6-15 years,0,0
311040860155,1,31104086,Yes,C,Adults 16-65 years,0,0
311040860155,1,31104086,Yes,D,People over 66 years old,0,0
311040860168,1,31104086,No,,,,
311040860181,1,31104086,No,,,,
311040860207,1,31104086,No,,,,
311040860220,1,31104086,No,,,,
311040860233,1,31104086,No,,,,
311040860259,1,31104086,No,,,,
311041470008,1,31104147,No,,,,
311041470016,1,31104147,No,,,,
311041470023,1,31104147,Yes,A,Children 0-5 years,0,0
311041470023,1,31104147,Yes,B,Children 6-15 years,0,0
311041470023,1,31104147,Yes,C,Adults 16-65 years,1,1
311041470023,1,31104147,Yes,D,People over 66 years old,0,0
311041470031,1,31104147,No,,,,
311041470046,1,31104147,No,,,,
311041470054,1,31104147,No,,,,
311041470062,1,31104147,No,,,,
311041470070,1,31104147,No,,,,
311041470085,1,31104147,No,,,,
311041470093,1,31104147,No,,,,
311041470100,1,31104147,No,,,,
311041470108,1,31104147,No,,,,
311041470124,1,31104147,No,,,,
311041470131,1,31104147,No,,,,
311041470139,1,31104147,No,,,,
311041470154,1,31104147,No,,,,
311043610015,1,31104361,Yes,A,Children 0-5 years,0,0
311043610015,1,31104361,Yes,B,Children 6-15 years,2,2
311043610015,1,31104361,Yes,C,Adults 16-65 years,0,0
311043610015,1,31104361,Yes,D,People over 66 years old,0,0
311043610026,1,31104361,No,,,,
311043610037,1,31104361,Yes,A,Children 0-5 years,0,0
311043610037,1,31104361,Yes,B,Children 6-15 years,0,0
311043610037,1,31104361,Yes,C,Adults 16-65 years,1,1
311043610037,1,31104361,Yes,D,People over 66 years old,0,0
311043610048,1,31104361,No,,,,
311043610069,1,31104361,No,,,,
311043610080,1,31104361,No,,,,
311043610090,1,31104361,No,,,,
311043610101,1,31104361,No,,,,
311043610123,1,31104361,No,,,,
311043610133,1,31104361,Yes,A,Children 0-5 years,1,1
311043610133,1,31104361,Yes,B,Children 6-15 years,0,0
311043610133,1,31104361,Yes,C,Adults 16-65 years,0,0
311043610133,1,31104361,Yes,D,People over 66 years old,0,0
311043610144,1,31104361,No,,,,
311043610155,1,31104361,No,,,,
311043610176,1,31104361,Yes,A,Children 0-5 years,0,0
311043610176,1,31104361,Yes,B,Children 6-15 years,1,1
311043610176,1,31104361,Yes,C,Adults 16-65 years,1,1
311043610176,1,31104361,Yes,D,People over 66 years old,0,0
311043610187,1,31104361,No,,,,
311043610198,1,31104361,Yes,A,Children 0-5 years,0,0
311043610198,1,31104361,Yes,B,Children 6-15 years,0,0
311043610198,1,31104361,Yes,C,Adults 16-65 years,1,1
311043610198,1,31104361,Yes,D,People over 66 years old,0,0
311043610219,1,31104361,No,,,,
311044960058,1,31104496,No,,,,
311044960064,1,31104496,Yes,A,Children 0-5 years,0,0
311044960064,1,31104496,Yes,B,Children 6-15 years,2,2
311044960064,1,31104496,Yes,C,Adults 16-65 years,2,2
311044960064,1,31104496,Yes,D,People over 66 years old,0,0
311044960065,1,31104496,No,,,,
311044960117,1,31104496,Yes,A,Children 0-5 years,1,1
311044960117,1,31104496,Yes,B,Children 6-15 years,0,0
311044960117,1,31104496,Yes,C,Adults 16-65 years,0,0
311044960117,1,31104496,Yes,D,People over 66 years old,0,0
311044960134,1,31104496,No,,,,
311044960135,1,31104496,No,,,,
311044960137,1,31104496,No,,,,
311044960152,1,31104496,Yes,A,Children 0-5 years,0,0
311044960152,1,31104496,Yes,B,Children 6-15 years,0,0
311044960152,1,31104496,Yes,C,Adults 16-65 years,2,4
311044960152,1,31104496,Yes,D,People over 66 years old,0,0
311044960153,1,31104496,No,,,,
311044960182,1,31104496,No,,,,
311044960183,1,31104496,Yes,A,Children 0-5 years,0,0
311044960183,1,31104496,Yes,B,Children 6-15 years,6,6
311044960183,1,31104496,Yes,C,Adults 16-65 years,0,0
311044960183,1,31104496,Yes,D,People over 66 years old,0,0
311044960185,1,31104496,Yes,A,Children 0-5 years,0,0
311044960185,1,31104496,Yes,B,Children 6-15 years,3,3
311044960185,1,31104496,Yes,C,Adults 16-65 years,0,0
311044960185,1,31104496,Yes,D,People over 66 years old,0,0
311044960188,1,31104496,Yes,A,Children 0-5 years,0,0
311044960188,1,31104496,Yes,B,Children 6-15 years,0,0
311044960188,1,31104496,Yes,C,Adults 16-65 years,1,1
311044960188,1,31104496,Yes,D,People over 66 years old,0,0
311044960192,1,31104496,No,,,,
311044960202,1,31104496,No,,,,
311044960218,1,31104496,No,,,,
311046910010,1,31104691,No,,,,
311046910018,1,31104691,No,,,,
311046910027,1,31104691,Yes,A,Children 0-5 years,7,4
311046910027,1,31104691,Yes,B,Children 6-15 years,0,0
311046910027,1,31104691,Yes,C,Adults 16-65 years,0,0
311046910027,1,31104691,Yes,D,People over 66 years old,0,0
311046910036,1,31104691,No,,,,
311046910053,1,31104691,No,,,,
311046910062,1,31104691,No,,,,
311046910071,1,31104691,Yes,A,Children 0-5 years,3,4
311046910071,1,31104691,Yes,B,Children 6-15 years,0,0
311046910071,1,31104691,Yes,C,Adults 16-65 years,0,0
311046910071,1,31104691,Yes,D,People over 66 years old,0,0
311046910080,1,31104691,No,,,,
311046910098,1,31104691,Yes,A,Children 0-5 years,0,0
311046910098,1,31104691,Yes,B,Children 6-15 years,3,3
311046910098,1,31104691,Yes,C,Adults 16-65 years,0,0
311046910098,1,31104691,Yes,D,People over 66 years old,0,0
311046910107,1,31104691,Yes,A,Children 0-5 years,1,1
311046910107,1,31104691,Yes,B,Children 6-15 years,0,0
311046910107,1,31104691,Yes,C,Adults 16-65 years,0,0
311046910107,1,31104691,Yes,D,People over 66 years old,0,0
311046910116,1,31104691,Yes,A,Children 0-5 years,0,0
311046910116,1,31104691,Yes,B,Children 6-15 years,0,0
311046910116,1,31104691,Yes,C,Adults 16-65 years,2,6
311046910116,1,31104691,Yes,D,People over 66 years old,0,0
311046910125,1,31104691,No,,,,
311046910142,1,31104691,No,,,,
311046910151,1,31104691,No,,,,
311046910160,1,31104691,No,,,,
311046910178,1,31104691,Yes,A,Children 0-5 years,0,0
311046910178,1,31104691,Yes,B,Children 6-15 years,0,0
311046910178,1,31104691,Yes,C,Adults 16-65 years,1,1
311046910178,1,31104691,Yes,D,People over 66 years old,0,0
311046960013,1,31104696,No,,,,
311046960028,1,31104696,No,,,,
311046960039,1,31104696,No,,,,
311046960051,1,31104696,No,,,,
311046960054,1,31104696,No,,,,
311046960067,1,31104696,No,,,,
311046960078,1,31104696,Yes,A,Children 0-5 years,0,0
311046960078,1,31104696,Yes,B,Children 6-15 years,2,2
311046960078,1,31104696,Yes,C,Adults 16-65 years,0,0
311046960078,1,31104696,Yes,D,People over 66 years old,0,0
311046960104,1,31104696,No,,,,
311046960127,1,31104696,No,,,,
311046960136,1,31104696,No,,,,
311046960143,1,31104696,Yes,A,Children 0-5 years,0,0
311046960143,1,31104696,Yes,B,Children 6-15 years,0,0
311046960143,1,31104696,Yes,C,Adults 16-65 years,1,2
311046960143,1,31104696,Yes,D,People over 66 years old,0,0
311046960156,1,31104696,No,,,,
311046960196,1,31104696,Yes,A,Children 0-5 years,3,3
311046960196,1,31104696,Yes,B,Children 6-15 years,2,2
311046960196,1,31104696,Yes,C,Adults 16-65 years,1,1
311046960196,1,31104696,Yes,D,People over 66 years old,0,0
311046960208,1,31104696,Yes,A,Children 0-5 years,7,7
311046960208,1,31104696,Yes,B,Children 6-15 years,7,7
311046960208,1,31104696,Yes,C,Adults 16-65 years,7,7
311046960208,1,31104696,Yes,D,People over 66 years old,0,0
311046960247,1,31104696,No,,,,
311046960260,1,31104696,Yes,A,Children 0-5 years,0,0
311046960260,1,31104696,Yes,B,Children 6-15 years,0,0
311046960260,1,31104696,Yes,C,Adults 16-65 years,1,1
311046960260,1,31104696,Yes,D,People over 66 years old,0,0
311050910008,1,31105091,No,,,,
311050910015,1,31105091,No,,,,
311050910022,1,31105091,Yes,A,Children 0-5 years,0,0
311050910022,1,31105091,Yes,B,Children 6-15 years,0,0
311050910022,1,31105091,Yes,C,Adults 16-65 years,1,1
311050910022,1,31105091,Yes,D,People over 66 years old,0,0
311050910029,1,31105091,No,,,,
311050910042,1,31105091,No,,,,
311050910049,1,31105091,Yes,A,Children 0-5 years,0,0
311050910049,1,31105091,Yes,B,Children 6-15 years,1,1
311050910049,1,31105091,Yes,C,Adults 16-65 years,0,0
311050910049,1,31105091,Yes,D,People over 66 years old,0,0
311050910056,1,31105091,No,,,,
311050910062,1,31105091,Yes,A,Children 0-5 years,0,0
311050910062,1,31105091,Yes,B,Children 6-15 years,0,0
311050910062,1,31105091,Yes,C,Adults 16-65 years,1,2
311050910062,1,31105091,Yes,D,People over 66 years old,0,0
311050910076,1,31105091,No,,,,
311050910083,1,31105091,Yes,A,Children 0-5 years,0,0
311050910083,1,31105091,Yes,B,Children 6-15 years,2,2
311050910083,1,31105091,Yes,C,Adults 16-65 years,0,0
311050910083,1,31105091,Yes,D,People over 66 years old,0,0
311050910089,1,31105091,Yes,A,Children 0-5 years,1,1
311050910089,1,31105091,Yes,B,Children 6-15 years,0,0
311050910089,1,31105091,Yes,C,Adults 16-65 years,0,0
311050910089,1,31105091,Yes,D,People over 66 years old,0,0
311050910096,1,31105091,No,,,,
311050910110,1,31105091,No,,,,
311050910116,1,31105091,No,,,,
311050910123,1,31105091,No,,,,
311050910137,1,31105091,No,,,,
311055590019,1,31105559,No,,,,
311055590031,1,31105559,No,,,,
311055590042,1,31105559,Yes,A,Children 0-5 years,0,0
311055590042,1,31105559,Yes,B,Children 6-15 years,0,0
311055590042,1,31105559,Yes,C,Adults 16-65 years,1,1
311055590042,1,31105559,Yes,D,People over 66 years old,0,0
311055590054,1,31105559,No,,,,
311055590078,1,31105559,No,,,,
311055590090,1,31105559,No,,,,
311055590102,1,31105559,No,,,,
311055590114,1,31105559,No,,,,
311055590137,1,31105559,No,,,,
311055590149,1,31105559,No,,,,
311055590161,1,31105559,No,,,,
311055590173,1,31105559,No,,,,
311055590197,1,31105559,No,,,,
311055590208,1,31105559,No,,,,
311055590220,1,31105559,No,,,,
311055590244,1,31105559,No,,,,
311055810030,1,31105581,Yes,A,Children 0-5 years,0,0
311055810030,1,31105581,Yes,B,Children 6-15 years,1,1
311055810030,1,31105581,Yes,C,Adults 16-65 years,0,0
311055810030,1,31105581,Yes,D,People over 66 years old,0,0
311055810060,1,31105581,No,,,,
311055810101,1,31105581,No,,,,
311055810109,1,31105581,Yes,A,Children 0-5 years,3,3
311055810109,1,31105581,Yes,B,Children 6-15 years,0,0
311055810109,1,31105581,Yes,C,Adults 16-65 years,1,1
311055810109,1,31105581,Yes,D,People over 66 years old,0,0
311055810142,1,31105581,No,,,,
311055810155,1,31105581,No,,,,
311055810160,1,31105581,No,,,,
311055810255,1,31105581,No,,,,
311055810267,1,31105581,No,,,,
311055810270,1,31105581,Yes,A,Children 0-5 years,0,0
311055810270,1,31105581,Yes,B,Children 6-15 years,2,2
311055810270,1,31105581,Yes,C,Adults 16-65 years,0,0
311055810270,1,31105581,Yes,D,People over 66 years old,0,0
311055810279,1,31105581,No,,,,
311055810284,1,31105581,No,,,,
311055810333,1,31105581,No,,,,
311055810342,1,31105581,Yes,A,Children 0-5 years,0,0
311055810342,1,31105581,Yes,B,Children 6-15 years,0,0
311055810342,1,31105581,Yes,C,Adults 16-65 years,3,3
311055810342,1,31105581,Yes,D,People over 66 years old,0,0
311055810353,1,31105581,Yes,A,Children 0-5 years,0,0
311055810353,1,31105581,Yes,B,Children 6-15 years,4,4
311055810353,1,31105581,Yes,C,Adults 16-65 years,0,0
311055810353,1,31105581,Yes,D,People over 66 years old,0,0
311055810357,1,31105581,Yes,A,Children 0-5 years,0,0
311055810357,1,31105581,Yes,B,Children 6-15 years,0,0
311055810357,1,31105581,Yes,C,Adults 16-65 years,1,1
311055810357,1,31105581,Yes,D,People over 66 years old,0,0
311060660010,1,31106066,No,,,,
311060660020,1,31106066,No,,,,
311060660030,1,31106066,No,,,,
311060660040,1,31106066,No,,,,
311060660060,1,31106066,Yes,A,Children 0-5 years,0,0
311060660060,1,31106066,Yes,B,Children 6-15 years,0,0
311060660060,1,31106066,Yes,C,Adults 16-65 years,0,0
311060660060,1,31106066,Yes,D,People over 66 years old,1,1
311060660070,1,31106066,No,,,,
311060660080,1,31106066,No,,,,
311060660091,1,31106066,No,,,,
311060660111,1,31106066,No,,,,
311060660121,1,31106066,No,,,,
311060660131,1,31106066,No,,,,
311060660141,1,31106066,No,,,,
311060660161,1,31106066,No,,,,
311060660171,1,31106066,Yes,A,Children 0-5 years,3,6
311060660171,1,31106066,Yes,B,Children 6-15 years,0,0
311060660171,1,31106066,Yes,C,Adults 16-65 years,0,0
311060660171,1,31106066,Yes,D,People over 66 years old,0,0
311060660181,1,31106066,No,,,,
311060660201,1,31106066,No,,,,
311061820018,1,31106182,No,,,,
311061820026,1,31106182,No,,,,
311061820028,1,31106182,No,,,,
311061820038,1,31106182,No,,,,
311061820048,1,31106182,No,,,,
311061820067,1,31106182,No,,,,
311061820077,1,31106182,No,,,,
311061820087,1,31106182,No,,,,
311061820096,1,31106182,No,,,,
311061820116,1,31106182,No,,,,
311061820135,1,31106182,No,,,,
311061820145,1,31106182,Yes,A,Children 0-5 years,0,0
311061820145,1,31106182,Yes,B,Children 6-15 years,1,1
311061820145,1,31106182,Yes,C,Adults 16-65 years,0,0
311061820145,1,31106182,Yes,D,People over 66 years old,0,0
311061820165,1,31106182,Yes,A,Children 0-5 years,0,0
311061820165,1,31106182,Yes,B,Children 6-15 years,0,0
311061820165,1,31106182,Yes,C,Adults 16-65 years,1,2
311061820165,1,31106182,Yes,D,People over 66 years old,0,0
311061820174,1,31106182,No,,,,
311061820184,1,31106182,No,,,,
311061820204,1,31106182,No,,,,
311065190009,1,31106519,No,,,,
311065190017,1,31106519,No,,,,
311065190025,1,31106519,Yes,A,Children 0-5 years,0,0
311065190025,1,31106519,Yes,B,Children 6-15 years,0,0
311065190025,1,31106519,Yes,C,Adults 16-65 years,1,1
311065190025,1,31106519,Yes,D,People over 66 years old,0,0
311065190033,1,31106519,No,,,,
311065190050,1,31106519,No,,,,
311065190058,1,31106519,No,,,,
311065190066,1,31106519,No,,,,
311065190075,1,31106519,No,,,,
311065190091,1,31106519,No,,,,
311065190099,1,31106519,No,,,,
311065190108,1,31106519,No,,,,
311065190116,1,31106519,No,,,,
311065190133,1,31106519,No,,,,
311065190141,1,31106519,No,,,,
311065190149,1,31106519,No,,,,
311065190166,1,31106519,No,,,,
311065740030,1,31106574,No,,,,
311065740037,1,31106574,No,,,,
311065740042,1,31106574,No,,,,
311065740086,1,31106574,No,,,,
311065740094,1,31106574,No,,,,
311065740098,1,31106574,Yes,A,Children 0-5 years,0,0
311065740098,1,31106574,Yes,B,Children 6-15 years,0,0
311065740098,1,31106574,Yes,C,Adults 16-65 years,2,2
311065740098,1,31106574,Yes,D,People over 66 years old,0,0
311065740110,1,31106574,No,,,,
311065740123,1,31106574,No,,,,
311065740125,1,31106574,No,,,,
311065740143,1,31106574,No,,,,
311065740188,1,31106574,Yes,A,Children 0-5 years,0,0
311065740188,1,31106574,Yes,B,Children 6-15 years,0,0
311065740188,1,31106574,Yes,C,Adults 16-65 years,1,1
311065740188,1,31106574,Yes,D,People over 66 years old,0,0
311065740207,1,31106574,No,,,,
311065740247,1,31106574,No,,,,
311065740255,1,31106574,No,,,,
311065740257,1,31106574,No,,,,
311065740259,1,31106574,No,,,,
311066820017,1,31106682,Yes,A,Children 0-5 years,0,0
311066820017,1,31106682,Yes,B,Children 6-15 years,0,0
311066820017,1,31106682,Yes,C,Adults 16-65 years,3,3
311066820017,1,31106682,Yes,D,People over 66 years old,0,0
311066820025,1,31106682,No,,,,
311066820037,1,31106682,No,,,,
311066820050,1,31106682,No,,,,
311066820075,1,31106682,No,,,,
311066820087,1,31106682,Yes,A,Children 0-5 years,0,0
311066820087,1,31106682,Yes,B,Children 6-15 years,0,0
311066820087,1,31106682,Yes,C,Adults 16-65 years,2,2
311066820087,1,31106682,Yes,D,People over 66 years old,0,0
311066820100,1,31106682,No,,,,
311066820112,1,31106682,No,,,,
311066820137,1,31106682,No,,,,
311066820150,1,31106682,No,,,,
311066820162,1,31106682,No,,,,
311066820175,1,31106682,No,,,,
311066820200,1,31106682,No,,,,
311066820212,1,31106682,No,,,,
311066820225,1,31106682,No,,,,
311066820250,1,31106682,No,,,,
311074060018,1,31107406,No,,,,
311074060029,1,31107406,No,,,,
311074060039,1,31107406,No,,,,
311074060050,1,31107406,No,,,,
311074060072,1,31107406,No,,,,
311074060082,1,31107406,No,,,,
311074060093,1,31107406,No,,,,
311074060104,1,31107406,No,,,,
311074060125,1,31107406,Yes,A,Children 0-5 years,0,0
311074060125,1,31107406,Yes,B,Children 6-15 years,0,0
311074060125,1,31107406,Yes,C,Adults 16-65 years,1,1
311074060125,1,31107406,Yes,D,People over 66 years old,1,1
311074060136,1,31107406,No,,,,
311074060147,1,31107406,No,,,,
311074060157,1,31107406,No,,,,
