case_id,visit,ea_id,ag_o0b,ag_o0b_os,ag_o01,ag_o02a,ag_o02b,ag_o02b_os,ag_o02c,ag_o03,ag_o04,ag_o05a,ag_o05b,ag_o06a,ag_o06b,ag_o07a,ag_o07b,ag_o08,ag_o09,ag_o09_os,ag_o10,ag_o11,ag_o12a,ag_o12b,ag_o12b_os,ag_o12c,ag_o13,ag_o14a,ag_o14b,ag_o15a,ag_o15b,ag_o16,ag_o17,ag_o17_os,ag_o18,ag_o19,ag_o20,ag_o21a,ag_o21b,ag_o21b_os,ag_o21c,ag_o22,ag_o23a,ag_o23b,ag_o24a,ag_o24b,ag_o25,ag_o26,ag_o26_os,ag_o27,ag_o28,ag_o29,ag_o30a,ag_o30b,ag_o30b_os,ag_o30c,ag_o31a,ag_o31b,ag_o31b_os,ag_o31c,ag_o32a,ag_o32b,ag_o32b_os,ag_o32c,ag_o33a,ag_o33b,ag_o33b_os,ag_o33c,ag_o34a,ag_o34b,ag_o34b_os,ag_o34c,ag_o35a,ag_o35b,ag_o35b_os,ag_o35c,ag_o36a,ag_o36b,ag_o36c,ag_o36b_os,ag_o36d,ag_o37a,ag_o37a_os,ag_o37b,ag_o37b_os,ag_o38,ag_o39,ag_o39_os,ag_o40a,ag_o40b,ag_o40b_os,ag_o40c,ag_o41a,ag_o41a_os,ag_o41b,ag_o41b_os,ag_o42a,ag_o42a_os,ag_o42b,ag_o42b_os
305060310156,1,30506031,tomato,,yes,4,BASKET (DENGU),,NOT APPLICABLE,2000,1,N06,,1,2,June,2009,15,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,NO. 10 PLATE,,NOT APPLICABLE,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305060310160,1,30506031,MAIZE HYBRID,,no,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
305060310160,1,30506031,SORGHUM.,,yes,15,50 KG BAG,,S: SHELLED,400,1,N05,,1,,September,,,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
305060310160,1,30506031,nkhwani,,yes,3,BASKET (DENGU),,U: UNSHELLED,250,1,N05,,1,,September,,,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
305060310166,1,30506031,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670008,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670029,1,30507667,onion,,yes,15,50 KG BAG,,S: SHELLED,38000,1,N04,,1,2,June,2010,5,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,25,kilogram,NOT APPLICABLE,,,Rotting,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305076670043,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670058,1,30507667,onion,,yes,15,50 KG BAG,,NOT APPLICABLE,18000,1,N09,,1,2,August,2010,1,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,yes,Bags in house,,1,50 KG BAG,,NOT APPLICABLE,Did Nothing,,,,To sell at higher price,,,
305076670072,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670087,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670101,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670116,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670130,1,30507667,tomato,,yes,2,BASKET (DENGU),,NOT APPLICABLE,2000,1,N08,,1,2,December,2010,6,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305076670174,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670188,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670203,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670232,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670246,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670261,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305076670290,1,30507667,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290033,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290051,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290070,1,30508629,tanaposi,,yes,4,BASKET (DENGU),,NOT APPLICABLE,1500,1,N03,,1,2,June,2009,10,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305086290088,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290125,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290143,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290161,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290179,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290216,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290234,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290253,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290271,1,30508629,tanaposi,,yes,5,BASKET (DENGU),,NOT APPLICABLE,1500,1,N06,,1,2,August,2009,20,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305086290271,1,30508629,OTHER (SPECIFY),MPIRU,yes,5,BASKET (DENGU),,NOT APPLICABLE,1500,1,N06,,1,2,August,2009,20,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305086290307,1,30508629,tanaposi,,yes,3,50 KG BAG,,NOT APPLICABLE,4000,1,N05,,1,2,September,2010,10,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
305086290307,1,30508629,tomato,,yes,2,BASKET (DENGU),,NOT APPLICABLE,3000,1,N05,,1,2,October,2010,4,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
305086290344,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305086290384,1,30508629,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640006,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640024,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640033,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640042,1,30508364,tomato,,yes,25,BASKET (DENGU),,NOT APPLICABLE,20000,1,N08,,1,2,September,2010,10,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,8,BASKET (DENGU),NOT APPLICABLE,,,Rotting,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305083640060,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640069,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640078,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640087,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640105,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640114,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640123,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640132,1,30508364,MAIZE HYBRID,,yes,6,50 KG BAG,,U: UNSHELLED,5200,1,N08,,1,2,January,2010,6,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PAIL (SMALL),,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305083640132,1,30508364,tanaposi,,yes,3,50 KG BAG,,NOT APPLICABLE,1500,1,N08,,1,2,February,2010,3,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305083640132,1,30508364,tomato,,yes,5,BASKET (DENGU),,NOT APPLICABLE,17500,1,N08,,1,2,January,2010,6,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305083640149,1,30508364,tanaposi,,yes,12,BASKET (DENGU),,NOT APPLICABLE,9500,1,N12,,2,,October,2010,10,Buyer picked up the crop,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,BASKET (DENGU),NOT APPLICABLE,,,Rodents/Pests,,,,no,,,,,,,,,,,Does not usually store,,,
305083640158,1,30508364,tanaposi,,yes,8,50 KG BAG,,NOT APPLICABLE,8000,1,N06,,1,2,October,2010,8,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,NOT APPLICABLE,,,Rotting,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305083640167,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305083640185,1,30508364,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350009,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350010,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350011,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350013,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350031,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350034,1,30508435,MAIZE HYBRID,,no,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,25,kilogram,S: SHELLED,,,Theft,,Other (Specify),ANIMALS,no,,,,,,,,,,,Food for household,,To sell at higher price,
305084350037,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350055,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350056,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350057,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350070,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350080,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350089,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350090,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350092,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084350106,1,30508435,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730015,1,30508473,MAIZE HYBRID,,no,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305084730020,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730030,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730041,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730061,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730071,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730081,1,30508473,nkhwani,,yes,2,BASKET (DENGU),,NOT APPLICABLE,600,1,N04,,1,2,July,2009,2,On Foot,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,kilogram,,NOT APPLICABLE,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
305084730091,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730112,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730122,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730132,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730142,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730162,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730172,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730183,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305084730203,1,30508473,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910003,1,30601191,MAIZE HYBRID,,yes,8,50 KG BAG,,NOT APPLICABLE,12000,1,N04,,1,2,December,2009,8,Own Bicycle or Oxcart,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at higher price,
306011910009,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910026,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910032,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910044,1,30601191,MAIZE LOCAL,,no,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
306011910044,1,30601191,SWEET POTATO,,yes,6,50 KG BAG,,U: UNSHELLED,4500,1,N06,,1,2,September,2010,6,Own Bicycle or Oxcart,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,Food for household,
306011910048,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910050,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910055,1,30601191,IRISH [MALAWI] POTATO,,no,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,yes,Heaped in house,,7,PAIL (LARGE),,NOT APPLICABLE,Did Nothing,,,,Food for household,,To sell at higher price,
306011910067,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910073,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910079,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910085,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910095,1,30601191,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306011910108,1,30601191,MAIZE HYBRID RECYCLED,,no,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
