case_id,ea_id,ag_nr00,ag_nr02,ag_nr02_os,ag_nr03
304067100177,30406710,N03,LOCAL MARKET,,NEAR THE VILLAGE
304067100192,30406710,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
304067100192,30406710,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
304067100192,30406710,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304067100196,30406710,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
304067100196,30406710,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
304067100196,30406710,N03,LOCAL MARKET,,NEAR THE VILLAGE
304067100196,30406710,N04,roadside,,OUTSIDE THE DISTRICT
304067100196,30406710,N05,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304067100196,30406710,N06,LOCAL MARKET,,NEAR THE VILLAGE
304202230005,30420223,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304202230005,30420223,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
304202230005,30420223,N03,PRIVATE TRADER IN MAIN MARKET,,NEAR THE TOWN
304202230020,30420223,N01,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304202230020,30420223,N02,LOCAL MARKET,,NEAR THE VILLAGE
304202230020,30420223,N03,FRIEND/NEIGHBOR,,OUTSIDE THE DISTRICT
304202230036,30420223,N01,LOCAL MARKET,,NEAR THE VILLAGE
304202230036,30420223,N02,relative,,NEAR THE VILLAGE
304202230036,30420223,N03,MOBILE MARKET,,NEAR THE VILLAGE
304202230036,30420223,N04,MAIN MARKET,,NEAR THE VILLAGE
304202230036,30420223,N05,relative,,WITHIN THE VILLAGE
304202230036,30420223,N06,MOBILE MARKET,,WITHIN THE VILLAGE
304202230052,30420223,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
304202230052,30420223,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
304202230052,30420223,N03,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304202230052,30420223,N04,LOCAL MARKET,,NEAR THE VILLAGE
304202230067,30420223,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304202230067,30420223,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
304202230067,30420223,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304202230114,30420223,N01,employer,,NEAR THE VILLAGE
304202230114,30420223,N02,PARASTATAL ORGANIZATION,,OUTSIDE THE DISTRICT
304202230130,30420223,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304202230130,30420223,N02,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304202230130,30420223,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
304202230130,30420223,N04,MAIN MARKET,,NEAR THE VILLAGE
304202230146,30420223,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
304202230146,30420223,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
304202230146,30420223,N03,relative,,WITHIN THE VILLAGE
304202230146,30420223,N04,LOCAL MARKET,,NEAR THE TOWN
304202230193,30420223,N01,employer,,WITHIN THE VILLAGE
304202230193,30420223,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
304202230193,30420223,N03,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
304202230208,30420223,N01,GOVERNMENT-FINANCED LENDER,,WITHIN THE VILLAGE
304202230208,30420223,N02,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304202230208,30420223,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
304202230224,30420223,N01,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
304202230224,30420223,N02,PRIVATE TRADER IN MAIN MARKET,,NEAR THE TOWN
304202230243,30420223,N01,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304202230243,30420223,N02,LOCAL MARKET,,NEAR THE TOWN
304202230243,30420223,N03,MAIN FARM/PLOT,,WITHIN THE VILLAGE
304202230255,30420223,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
304202230255,30420223,N02,relative,,WITHIN THE VILLAGE
304202230255,30420223,N03,LOCAL MARKET,,NEAR THE VILLAGE
304202230271,30420223,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
304202230271,30420223,N02,PARASTATAL ORGANIZATION,,NEAR THE DISTRICT/URBAN CENTER
304202230271,30420223,N03,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304202230271,30420223,N04,AGRICULTURAL COOPERATIVE,,OUTSIDE THE DISTRICT
304202230271,30420223,N05,LOCAL MARKET,,WITHIN THE VILLAGE
304202230271,30420223,N06,AUCTION IN MAIN MARKET,,NEAR THE DISTRICT/URBAN CENTER
304202230287,30420223,N01,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304202230287,30420223,N02,LOCAL MARKET,,NEAR THE VILLAGE
304202230318,30420223,N01,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
304202230318,30420223,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305010080006,30501008,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305010080006,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080006,30501008,N03,relative,,WITHIN THE VILLAGE
305010080006,30501008,N04,LOCAL MARKET,,NEAR THE VILLAGE
305010080054,30501008,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010080054,30501008,N02,LOCAL MARKET,,NEAR THE VILLAGE
305010080075,30501008,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305010080075,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080075,30501008,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010080075,30501008,N04,LOCAL MARKET,,NEAR THE VILLAGE
305010080075,30501008,N05,MOBILE MARKET,,WITHIN THE VILLAGE
305010080138,30501008,N01,relative,,WITHIN THE VILLAGE
305010080138,30501008,N02,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305010080138,30501008,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080138,30501008,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305010080138,30501008,N05,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010080160,30501008,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010080160,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080181,30501008,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010080181,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080181,30501008,N03,LOCAL MARKET,,NEAR THE VILLAGE
305010080266,30501008,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305010080266,30501008,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305010080266,30501008,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305010080287,30501008,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010080287,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080287,30501008,N03,MAIN MARKET,,NEAR THE VILLAGE
305010080287,30501008,N04,MOBILE MARKET,,WITHIN THE VILLAGE
305010080308,30501008,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010080308,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010080308,30501008,N03,LOCAL MARKET,,NEAR THE VILLAGE
305010080350,30501008,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010080350,30501008,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200001,30501020,N01,relative,,WITHIN THE VILLAGE
305010200001,30501020,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010200001,30501020,N03,MOBILE MARKET,,NEAR THE TOWN
305010200006,30501020,N01,,,
305010200021,30501020,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305010200021,30501020,N02,MAIN MARKET,,NEAR THE VILLAGE
305010200021,30501020,N03,MOBILE MARKET,,NEAR THE VILLAGE
305010200032,30501020,N01,relative,,WITHIN THE VILLAGE
305010200032,30501020,N02,relative,,WITHIN THE VILLAGE
305010200032,30501020,N03,relative,,WITHIN THE VILLAGE
305010200032,30501020,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010200032,30501020,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200032,30501020,N06,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010200073,30501020,N01,VILLAGE HEADMAN,,NEAR THE VILLAGE
305010200073,30501020,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200073,30501020,N03,MAIN MARKET,,NEAR THE TOWN
305010200077,30501020,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305010200077,30501020,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010200077,30501020,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
305010200077,30501020,N04,LOCAL MARKET,,NEAR THE VILLAGE
305010200089,30501020,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010200089,30501020,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200106,30501020,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010200106,30501020,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200106,30501020,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305010200106,30501020,N04,LOCAL MARKET,,NEAR THE VILLAGE
305010200116,30501020,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305010200116,30501020,N02,LOCAL MARKET,,NEAR THE TOWN
305010200116,30501020,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200116,30501020,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305010200130,30501020,N01,relative,,WITHIN THE VILLAGE
305010200130,30501020,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010200130,30501020,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200130,30501020,N04,MAIN MARKET,,NEAR THE VILLAGE
305010200130,30501020,N05,MOBILE MARKET,,NEAR THE TOWN
305010200130,30501020,N06,relative,,WITHIN THE VILLAGE
305010200130,30501020,N07,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010200155,30501020,N01,relative,,WITHIN THE VILLAGE
305010200155,30501020,N02,relative,,WITHIN THE VILLAGE
305010200155,30501020,N03,relative,,WITHIN THE VILLAGE
305010200155,30501020,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010200155,30501020,N05,PARASTATAL ORGANIZATION,,NEAR THE TOWN
305010200155,30501020,N06,MAIN MARKET,,NEAR THE TOWN
305010200157,30501020,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305010200157,30501020,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200157,30501020,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305010200157,30501020,N04,MAIN MARKET,,NEAR THE VILLAGE
305010200157,30501020,N05,relative,,WITHIN THE VILLAGE
305010200159,30501020,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
305010200159,30501020,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200182,30501020,N01,relative,,NEAR THE VILLAGE
305010200182,30501020,N02,MAIN MARKET,,NEAR THE TOWN
305010200197,30501020,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305010200197,30501020,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305010200197,30501020,N03,PRIVATE TRADER IN LOCAL MARKET,,WITHIN THE VILLAGE
305010200200,30501020,N01,LOCAL MARKET,,WITHIN THE VILLAGE
305010200200,30501020,N02,LOCAL MARKET,,NEAR THE TOWN
305013590007,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590007,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590014,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590014,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590020,30501359,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305013590020,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590021,30501359,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305013590027,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590027,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590027,30501359,N03,MOBILE MARKET,,NEAR THE VILLAGE
305013590041,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590041,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590047,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590047,30501359,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305013590047,30501359,N03,relative,,NEAR THE VILLAGE
305013590047,30501359,N04,LOCAL MARKET,,NEAR THE VILLAGE
305013590047,30501359,N05,MOBILE MARKET,,WITHIN THE VILLAGE
305013590054,30501359,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013590054,30501359,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013590054,30501359,N03,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590054,30501359,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305013590054,30501359,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590054,30501359,N06,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305013590054,30501359,N07,relative,,WITHIN THE VILLAGE
305013590054,30501359,N08,MOBILE MARKET,,WITHIN THE VILLAGE
305013590054,30501359,N09,LOCAL MARKET,,NEAR THE VILLAGE
305013590054,30501359,N10,MAIN MARKET,,NEAR THE TOWN
305013590054,30501359,N11,MAIN MARKET,,NEAR THE VILLAGE
305013590074,30501359,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305013590074,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590074,30501359,N03,TRADITIONAL AUTHORITY,,NEAR THE VILLAGE
305013590081,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590081,30501359,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305013590081,30501359,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
305013590081,30501359,N04,LOCAL MARKET,,NEAR THE VILLAGE
305013590081,30501359,N05,MAIN MARKET,,NEAR THE TOWN
305013590081,30501359,N06,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305013590081,30501359,N07,relative,,WITHIN THE VILLAGE
305013590081,30501359,N08,MOBILE MARKET,,WITHIN THE VILLAGE
305013590081,30501359,N09,MOBILE MARKET,,WITHIN THE VILLAGE
305013590088,30501359,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305013590088,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590095,30501359,N01,relative,,OUTSIDE THE DISTRICT
305013590095,30501359,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590095,30501359,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305013590095,30501359,N04,LOCAL MARKET,,NEAR THE VILLAGE
305013590095,30501359,N05,MAIN MARKET,,NEAR THE TOWN
305013590095,30501359,N06,MOBILE MARKET,,WITHIN THE VILLAGE
305013590108,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590108,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590108,30501359,N03,LOCAL MARKET,,NEAR THE VILLAGE
305013590115,30501359,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013590115,30501359,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013590122,30501359,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305013590122,30501359,N02,MAIN MARKET,,NEAR THE TOWN
305013590122,30501359,N03,MOBILE MARKET,,WITHIN THE VILLAGE
305013590122,30501359,N04,relative,,WITHIN THE VILLAGE
305013830010,30501383,N01,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE REGION
305013830010,30501383,N02,GOVERNMENT AGENCY,,NEAR THE TOWN
305013830010,30501383,N03,PARASTATAL ORGANIZATION,,NEAR THE TOWN
305013830010,30501383,N04,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305013830010,30501383,N05,MOBILE MARKET,,NEAR THE VILLAGE
305013830019,30501383,N01,MAIN MARKET,,NEAR THE TOWN
305013830019,30501383,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013830041,30501383,N01,employer,,NEAR THE DISTRICT/URBAN CENTER
305013830041,30501383,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013830041,30501383,N03,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE DISTRICT/URBAN CENTER
305013830053,30501383,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013830053,30501383,N02,LOCAL MARKET,,NEAR THE VILLAGE
305013830053,30501383,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305013830053,30501383,N04,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE TOWN
305013830053,30501383,N05,LOCAL MARKET,,NEAR THE VILLAGE
305013830070,30501383,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013830070,30501383,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830082,30501383,N01,MOBILE MARKET,,WITHIN THE VILLAGE
305013830082,30501383,N02,MOBILE MARKET,,WITHIN THE VILLAGE
305013830082,30501383,N03,relative,,WITHIN THE VILLAGE
305013830082,30501383,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013830082,30501383,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830082,30501383,N06,MAIN MARKET,,NEAR THE TOWN
305013830082,30501383,N07,MOBILE MARKET,,NEAR THE VILLAGE
305013830082,30501383,N08,DISTRICT VETERINARY,,NEAR THE VILLAGE
305013830093,30501383,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305013830093,30501383,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830093,30501383,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013830093,30501383,N04,LOCAL MARKET,,NEAR THE TOWN
305013830105,30501383,N01,MAIN MARKET,,NEAR THE TOWN
305013830105,30501383,N02,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013830105,30501383,N03,VILLAGE HEADMAN,,NEAR THE VILLAGE
305013830105,30501383,N04,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830105,30501383,N05,LOCAL MARKET,,NEAR THE VILLAGE
305013830142,30501383,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305013830142,30501383,N02,LOCAL MARKET,,NEAR THE TOWN
305013830142,30501383,N03,relative,,NEAR THE DISTRICT/URBAN CENTER
305013830142,30501383,N04,MOBILE MARKET,,NEAR THE DISTRICT/URBAN CENTER
305013830153,30501383,N01,AUCTION IN MAIN MARKET,,NEAR THE TOWN
305013830153,30501383,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830153,30501383,N03,MAIN MARKET,,NEAR THE TOWN
305013830153,30501383,N04,MAIN MARKET,,NEAR THE TOWN
305013830153,30501383,N05,MAIN MARKET,,WITHIN THE VILLAGE
305013830153,30501383,N06,MAIN MARKET,,NEAR THE TOWN
305013830153,30501383,N07,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305013830201,30501383,N01,relative,,WITHIN THE VILLAGE
305013830201,30501383,N02,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013830201,30501383,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830201,30501383,N04,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305013830201,30501383,N05,MOBILE MARKET,,WITHIN THE VILLAGE
305013830201,30501383,N06,MAIN MARKET,,NEAR THE TOWN
305013830213,30501383,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
305013830213,30501383,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830224,30501383,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305013830224,30501383,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305013830224,30501383,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305013830224,30501383,N04,PRIVATE TRADER IN MAIN MARKET,,NEAR THE TOWN
305013830224,30501383,N05,LOCAL MARKET,,NEAR THE VILLAGE
305013830248,30501383,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305013830248,30501383,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305015660010,30501566,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
305015660010,30501566,N02,PARASTATAL ORGANIZATION,,NEAR THE TOWN
305015660015,30501566,N01,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305015660015,30501566,N02,relative,,WITHIN THE VILLAGE
305015660015,30501566,N03,MAIN MARKET,,NEAR THE VILLAGE
305015660015,30501566,N04,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305015660021,30501566,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305015660021,30501566,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305015660021,30501566,N03,relative,,NEAR THE TOWN
305015660021,30501566,N04,relative,,NEAR THE VILLAGE
305015660021,30501566,N05,relative,,NEAR THE VILLAGE
305015660021,30501566,N06,relative,,NEAR THE VILLAGE
305015660038,30501566,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305015660038,30501566,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305015660038,30501566,N03,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305015660038,30501566,N04,LOCAL MARKET,,WITHIN THE VILLAGE
305015660043,30501566,N01,relative,,WITHIN THE VILLAGE
305015660043,30501566,N02,relative,,WITHIN THE VILLAGE
305015660043,30501566,N03,LOCAL MARKET,,WITHIN THE VILLAGE
305015660049,30501566,N01,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE TOWN
305015660060,30501566,N01,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
305015660060,30501566,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305015660060,30501566,N03,LOCAL MARKET,,WITHIN THE VILLAGE
305015660060,30501566,N04,MOBILE MARKET,,NEAR THE TOWN
305015660060,30501566,N05,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305015660060,30501566,N06,MAIN MARKET,,NEAR THE TOWN
305015660066,30501566,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305015660066,30501566,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305015660066,30501566,N03,MOBILE MARKET,,WITHIN THE VILLAGE
305015660066,30501566,N04,MOBILE MARKET,,WITHIN THE VILLAGE
305015660066,30501566,N05,MOBILE MARKET,,WITHIN THE VILLAGE
305015660071,30501566,N01,MAIN MARKET,,NEAR THE VILLAGE
305015660083,30501566,N01,GOVERNMENT AGENCY,,NEAR THE TOWN
305015660083,30501566,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305015660094,30501566,N01,VILLAGE HEADMAN,,WITHIN THE VILLAGE
305015660094,30501566,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305015660094,30501566,N03,LOCAL MARKET,,NEAR THE VILLAGE
305015660094,30501566,N04,relative,,WITHIN THE VILLAGE
305015660094,30501566,N05,LOCAL MARKET,,NEAR THE VILLAGE
305015660100,30501566,N01,GOVERNMENT AGENCY,,NEAR THE DISTRICT/URBAN CENTER
305015660100,30501566,N02,PARASTATAL ORGANIZATION,,WITHIN THE VILLAGE
305015660100,30501566,N03,LOCAL MARKET,,NEAR THE TOWN
305015660105,30501566,N01,MAIN MARKET,,NEAR THE TOWN
305015660105,30501566,N02,LOCAL MARKET,,NEAR THE VILLAGE
305015660105,30501566,N03,MOBILE MARKET,,WITHIN THE VILLAGE
305015660116,30501566,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305024180003,30502418,N01,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305024180003,30502418,N02,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
305024180003,30502418,N03,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
305024180016,30502418,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305024180016,30502418,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305024180016,30502418,N03,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
305024180029,30502418,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305024180029,30502418,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305024180042,30502418,N01,,,
305024180056,30502418,N01,relative,,WITHIN THE VILLAGE
305024180056,30502418,N02,relative,,WITHIN THE VILLAGE
305024180056,30502418,N03,relative,,WITHIN THE VILLAGE
305024180056,30502418,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305024180056,30502418,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305024180056,30502418,N06,LOCAL MARKET,,NEAR THE VILLAGE
305024180069,30502418,N01,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305024180069,30502418,N02,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305024180069,30502418,N03,relative,,WITHIN THE VILLAGE
305024180069,30502418,N04,AUCTION IN MAIN MARKET,,NEAR THE TOWN
305024180069,30502418,N05,relative,,WITHIN THE VILLAGE
305024180069,30502418,N06,MOBILE MARKET,,WITHIN THE VILLAGE
305024180082,30502418,N01,relative,,OUTSIDE THE DISTRICT
305024180082,30502418,N02,relative,,WITHIN THE VILLAGE
305024180082,30502418,N03,relative,,WITHIN THE VILLAGE
305024180082,30502418,N04,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305024180082,30502418,N05,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305024180082,30502418,N06,LOCAL MARKET,,NEAR THE VILLAGE
305024180082,30502418,N07,relative,,NEAR THE VILLAGE
305024180082,30502418,N08,MOBILE MARKET,,WITHIN THE VILLAGE
305024180095,30502418,N01,relative,,WITHIN THE VILLAGE
305024180095,30502418,N02,relative,,WITHIN THE VILLAGE
305024180095,30502418,N03,MAIN MARKET,,NEAR THE TOWN
305024180095,30502418,N04,LOCAL MARKET,,NEAR THE VILLAGE
305024180095,30502418,N05,MOBILE MARKET,,WITHIN THE VILLAGE
305024180108,30502418,N01,relative,,WITHIN THE VILLAGE
305024180108,30502418,N02,MAIN FARM/PLOT,,NEAR THE VILLAGE
305024180108,30502418,N03,GOVERNMENT AGENCY,,NEAR THE VILLAGE
305024180108,30502418,N04,PARASTATAL ORGANIZATION,,NEAR THE VILLAGE
305024180108,30502418,N05,MOBILE MARKET,,WITHIN THE VILLAGE
305024180108,30502418,N06,LOCAL MARKET,,NEAR THE VILLAGE
305024180108,30502418,N07,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
