case_id,visit,ea_id,ag_p0a,ag_p0b,ag_p0d,ag_p0d_os,ag_p01,ag_p02a,ag_p02b,ag_p02b_os,ag_p03,ag_p04,ag_p05,ag_p06a,ag_p06b,ag_p06c,ag_p06d,ag_p07,ag_p08a,ag_p08a_os,ag_p08b,ag_p08b_os,ag_p09a,ag_p09b,ag_p09b_os
308024850006,1,30802485,yes,T2,banana,,scattered,,,,4,1999,0,May,2010,November,2010,no,,,,,9,BASKET (DENGU),
308024850016,1,30802485,yes,T1,banana,,scattered,,,,3,1996,0,February,2010,October,2010,no,,,,,6,BASKET (DENGU),
308024850026,1,30802485,yes,T1,mango,,scattered,,,,1,1990,0,November,2006,February,2010,no,,,,,10,BASKET (DENGU),
308024850026,1,30802485,yes,T2,banana,,scattered,,,,20,1975,0,January,2009,December,2010,no,,,,,15,BASKET (DENGU),
308024850036,1,30802485,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,7,50 KG BAG,
308024850036,1,30802485,yes,T2,banana,,scattered,,,,10,1999,0,June,2010,October,2010,no,,,,,9,BASKET (DENGU),
308024850036,1,30802485,yes,T3,mango,,scattered,,,,3,1976,0,October,2009,January,2010,no,,,,,10,BASKET (DENGU),
308024850036,1,30802485,yes,T4,guava,,scattered,,,,1,1976,0,February,2010,March,2010,no,,,,,3,BASKET (DENGU),
308024850036,1,30802485,yes,T5,tea,,plantation,.46000001,acre,,82,2005,0,January,2010,March,2010,no,,,,,6,50 KG BAG,
308024850046,1,30802485,yes,T1,banana,,scattered,,,,4,1993,0,June,2010,October,2010,no,,,,,6,BASKET (DENGU),
308024850066,1,30802485,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,yes,Drought,,,,7,50 KG BAG,
308024850066,1,30802485,yes,T2,banana,,scattered,,,,4,1989,0,February,2010,October,2010,no,,,,,10,BASKET (DENGU),
308024850066,1,30802485,yes,T3,mango,,scattered,,,,3,1993,0,November,2009,January,2010,no,,,,,5,BASKET (DENGU),
308024850076,1,30802485,yes,T1,mango,,scattered,,,,2,1980,0,November,2009,February,2010,no,,,,,13,BASKET (DENGU),
308024850076,1,30802485,yes,T2,banana,,scattered,,,,3,2005,0,January,2009,December,2009,no,,,,,15,BASKET (DENGU),
308024850086,1,30802485,yes,T1,banana,,scattered,,,,12,2001,2,January,2010,September,2010,no,,,,,4,BASKET (DENGU),
308024850116,1,30802485,yes,T1,mango,,scattered,,,,2,1980,0,November,2009,February,2010,no,,,,,9,BASKET (DENGU),
308024850116,1,30802485,yes,T2,banana,,scattered,,,,3,1985,0,January,2010,December,2010,no,,,,,18,BASKET (DENGU),
308024850126,1,30802485,yes,T1,banana,,scattered,,,,20,1990,0,June,2010,October,2010,no,,,,,40,BASKET (DENGU),
308024850126,1,30802485,yes,T2,avocado,,scattered,,,,5,1981,0,April,2010,May,2010,no,,,,,6,BASKET (DENGU),
308024850126,1,30802485,yes,T3,mango,,scattered,,,,3,1992,0,October,2009,January,2010,no,,,,,10,BASKET (DENGU),
308024850136,1,30802485,yes,T1,banana,,scattered,,,,25,1995,0,June,2010,October,2010,no,,,,,40,BASKET (DENGU),
308024850136,1,30802485,yes,T2,mango,,scattered,,,,4,1990,0,October,2009,January,2010,no,,,,,8,BASKET (DENGU),
308024850146,1,30802485,no,,,,,,,,,,,,,,,,,,,,,,
308024850166,1,30802485,yes,R2,cassava,,scattered,,,,,,,September,2009,May,2010,no,,,,,11,50 KG BAG,
308024850166,1,30802485,yes,T1,banana,,scattered,,,,999,2002,0,January,2010,September,2010,no,,,,,5,BASKET (DENGU),
308024850175,1,30802485,yes,T1,mango,,scattered,,,,2,1990,0,November,2009,January,2010,no,,,,,2,BASKET (DENGU),
308024850175,1,30802485,yes,T2,banana,,scattered,,,,3,1990,0,August,2010,November,2010,no,,,,,6,BASKET (DENGU),
308024850185,1,30802485,no,,,,,,,,,,,,,,,,,,,,,,
308032330009,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330011,1,30803233,yes,D1,cassava,,scattered,,,,,2009,,June,2009,June,2009,no,,,,,75,kilogram,
308032330012,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330040,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330043,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330083,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330092,1,30803233,yes,R1,cassava,,scattered,,,,,,,October,2009,October,2009,no,,,,,4,50 KG BAG,
308032330112,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330113,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330126,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330152,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330161,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330171,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330178,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330199,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308032330202,1,30803233,no,,,,,,,,,,,,,,,,,,,,,,
308031150019,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150028,2,30803115,yes,T1,cassava,,scattered,,,,,,,July,2010,July,2010,no,,,,,2,50 KG BAG,
308031150038,2,30803115,yes,T1,cassava,,scattered,,,,,,,July,2010,July,2010,no,,,,,5,50 KG BAG,
308031150048,2,30803115,yes,T1,cassava,,scattered,,,,,,,July,2010,July,2010,no,,,,,2,50 KG BAG,
308031150048,2,30803115,yes,T2,mango,,scattered,,,,4,1980,0,November,2009,January,2010,no,,,,,10,BASKET (DENGU),
308031150048,2,30803115,yes,T3,PAWPAW/PAPAYA,,scattered,,,,5,1991,0,June,2009,July,2009,no,,,,,8,BASKET (DENGU),
308031150048,2,30803115,yes,T4,orange,,scattered,,,,10,1991,0,June,2010,July,2010,no,,,,,6,BASKET (DENGU),
308031150067,2,30803115,yes,T1,cassava,,scattered,,,,,,,July,2010,July,2010,no,,,,,25,50 KG BAG,
308031150077,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150087,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150116,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150126,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150136,2,30803115,yes,T1,mango,,scattered,,,,4,1998,0,November,2009,January,2010,yes,Crop theft,,,,0,,
308031150136,2,30803115,yes,T2,banana,,scattered,,,,10,2000,0,August,2009,November,2009,yes,Crop theft,,,,0,,
308031150136,2,30803115,yes,T3,cassava,,scattered,,,,,,,August,2009,October,2009,yes,Crop theft,,,,2,50 KG BAG,
308031150146,2,30803115,yes,T1,mango,,scattered,,,,8,2008,0,November,2009,January,2010,yes,Crop theft,,,,1,BASKET (DENGU),
308031150146,2,30803115,yes,T2,banana,,scattered,,,,3,2008,0,August,2009,November,2009,no,,,,,1,BASKET (DENGU),
308031150165,2,30803115,yes,R2,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,20,BASKET (DENGU),
308031150175,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150185,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308031150204,2,30803115,no,,,,,,,,,,,,,,,,,,,,,,
308034800017,1,30803480,yes,T1,cassava,,scattered,,,,,,,July,2010,October,2010,no,,,,,8,50 KG BAG,
308034800026,1,30803480,yes,T1,cassava,,scattered,,,,,,,October,2010,October,2010,no,,,,,3,50 KG BAG,
308034800035,1,30803480,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,4,50 KG BAG,
308034800044,1,30803480,yes,T1,cassava,,scattered,,,,,,,October,2010,October,2010,yes,Drought,,,,1,50 KG BAG,
308034800061,1,30803480,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,4,50 KG BAG,
308034800061,1,30803480,yes,T2,mango,,scattered,,,,1,1990,0,October,2010,January,2010,no,,,,,3,BASKET (DENGU),
308034800070,1,30803480,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,11,50 KG BAG,
308034800070,1,30803480,yes,T2,banana,,scattered,,,,5,1995,0,July,2010,November,2010,no,,,,,26,BASKET (DENGU),
308034800070,1,30803480,yes,T3,mango,,scattered,,,,6,1997,0,November,2009,January,2010,no,,,,,30,BASKET (DENGU),
308034800070,1,30803480,yes,T4,PAWPAW/PAPAYA,,scattered,,,,1,1999,0,August,2010,November,2010,no,,,,,4,BASKET (DENGU),
308034800070,1,30803480,yes,T5,MEXICAN APPLE [MASUKU],,scattered,,,,1,1999,0,November,2009,November,2010,no,,,,,6,BASKET (DENGU),
308034800079,1,30803480,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,4,50 KG BAG,
308034800079,1,30803480,yes,T2,mango,,scattered,,,,3,1999,0,November,2009,February,2010,no,,,,,11,BASKET (DENGU),
308034800079,1,30803480,yes,T3,PAWPAW/PAPAYA,,scattered,,,,2,1999,0,March,2010,August,2010,no,,,,,6,BASKET (DENGU),
308034800079,1,30803480,yes,T4,banana,,scattered,,,,6,1999,0,July,2010,September,2010,no,,,,,15,BASKET (DENGU),
308034800088,1,30803480,yes,T1,cassava,,scattered,,,,,,,September,2010,September,2010,no,,,,,5,50 KG BAG,
308034800088,1,30803480,yes,T2,banana,,scattered,,,,2,2008,0,March,2010,July,2010,no,,,,,7,BASKET (DENGU),
308034800088,1,30803480,yes,T3,mango,,scattered,,,,2,1999,0,October,2009,January,2010,no,,,,,4,BASKET (DENGU),
308034800106,1,30803480,yes,T1,cassava,,scattered,,,,,,,September,2010,September,2010,no,,,,,3,50 KG BAG,
308034800114,1,30803480,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,6,50 KG BAG,
308034800132,1,30803480,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,10,50 KG BAG,
308034800150,1,30803480,no,,,,,,,,,,,,,,,,,,,,,,
308034800159,1,30803480,yes,R1,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,4,50 KG BAG,
308034800168,1,30803480,no,,,,,,,,,,,,,,,,,,,,,,
308034800183,1,30803480,yes,R1,cassava,,scattered,,,,,,,September,2009,October,2009,no,,,,,1,50 KG BAG,
308033210030,1,30803321,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,3,50 KG BAG,
308033210030,1,30803321,yes,T2,mango,,scattered,,,,5,1990,0,October,2009,January,2010,no,,,,,8,BASKET (DENGU),
308033210050,1,30803321,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,4,50 KG BAG,
308033210050,1,30803321,yes,T2,mango,,scattered,,,,9,1981,0,October,2009,January,2010,no,,,,,15,BASKET (DENGU),
308033210050,1,30803321,yes,T3,PAWPAW/PAPAYA,,scattered,,,,3,2004,0,November,2010,December,2010,no,,,,,3,BASKET (DENGU),
308033210050,1,30803321,yes,T4,avocado,,scattered,,,,1,2006,0,January,2010,February,2010,no,,,,,3,BASKET (DENGU),
308033210070,1,30803321,yes,T1,cassava,,scattered,,,,,,,October,2010,October,2010,no,,,,,3,50 KG BAG,
308033210070,1,30803321,yes,T2,mango,,scattered,,,,1,1991,0,October,2009,January,2010,no,,,,,3,BASKET (DENGU),
308033210091,1,30803321,yes,T1,cassava,,scattered,,,,,,,October,2010,October,2010,no,,,,,4,50 KG BAG,
308033210132,1,30803321,yes,R1,banana,,scattered,,,,999,2007,0,April,2010,December,2010,no,,,,,4,BASKET (DENGU),
308033210152,1,30803321,no,,,,,,,,,,,,,,,,,,,,,,
308033210173,1,30803321,no,,,,,,,,,,,,,,,,,,,,,,
308033210193,1,30803321,yes,R1,cassava,,scattered,,,,,,,November,2009,October,2010,no,,,,,6,50 KG BAG,
308033210234,1,30803321,yes,T1,mango,,scattered,,,,2,1995,0,December,2010,February,2010,no,,,,,3,BASKET (DENGU),
308033210254,1,30803321,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,10,50 KG BAG,
308033210275,1,30803321,yes,T1,mango,,scattered,,,,6,2000,0,December,2009,January,2010,no,,,,,5,BASKET (DENGU),
308033210275,1,30803321,yes,T2,banana,,scattered,,,,6,2004,0,April,2010,January,2011,no,,,,,4,BASKET (DENGU),
308033210275,1,30803321,yes,T3,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,7,50 KG BAG,
308033210295,1,30803321,yes,T1,mango,,scattered,,,,5,1965,0,November,2009,February,2010,no,,,,,25,BASKET (DENGU),
308033210295,1,30803321,yes,T2,cassava,,scattered,,,,,,,October,2009,October,2009,no,,,,,15,BASKET (DENGU),
308033210336,1,30803321,yes,T1,mango,,scattered,,,,2,1979,0,November,2009,February,2010,no,,,,,5,BASKET (DENGU),
308033210356,1,30803321,yes,T1,mango,,scattered,,,,10,2003,0,November,2009,February,2010,no,,,,,3,BASKET (DENGU),
308033210356,1,30803321,yes,T2,cassava,,scattered,,,,,,,October,2009,November,2009,no,,,,,5,BASKET (DENGU),
308033210377,1,30803321,yes,T1,mango,,scattered,,,,15,1973,0,November,2009,February,2010,no,,,,,25,BASKET (DENGU),
308033210418,1,30803321,yes,T1,mango,,scattered,,,,3,1986,0,November,2009,February,2010,no,,,,,15,BASKET (DENGU),
308033210418,1,30803321,yes,T2,PAWPAW/PAPAYA,,scattered,,,,2,2008,0,January,2009,December,2009,no,,,,,40,piece,
308044160002,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160015,2,30804416,yes,T1,cassava,,scattered,,,,,,,September,2009,September,2009,yes,Crop theft,,,,1,50 KG BAG,
308044160041,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160071,2,30804416,yes,T1,cassava,,scattered,,,,,,,July,2010,August,2010,yes,Drought,,,,2,50 KG BAG,
308044160091,2,30804416,yes,T1,banana,,scattered,,,,7,2003,0,January,2010,August,2010,no,,,,,6,BASKET (DENGU),
308044160099,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160104,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160125,2,30804416,yes,T1,cassava,,scattered,,,,,,,July,2010,August,2010,yes,Drought,,,,5,50 KG BAG,
308044160126,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160131,2,30804416,yes,T1,cassava,,scattered,,,,,,,August,2009,August,2009,no,,,,,5,BASKET (DENGU),
308044160137,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160145,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160155,2,30804416,yes,T1,cassava,,scattered,,,,,,,June,2010,August,2010,no,,,,,5,50 KG BAG,
308044160155,2,30804416,yes,T2,mango,,scattered,,,,20,1970,0,October,2009,January,2010,no,,,,,15,BASKET (DENGU),
308044160155,2,30804416,yes,T3,PAWPAW/PAPAYA,,scattered,,,,6,1999,0,September,2009,October,2009,no,,,,,7,BASKET (DENGU),
308044160155,2,30804416,yes,T4,orange,,scattered,,,,10,1970,0,April,2010,August,2010,no,,,,,7,BASKET (DENGU),
308044160168,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044160196,2,30804416,no,,,,,,,,,,,,,,,,,,,,,,
308044260011,1,30804426,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,3,50 KG BAG,
308044260014,1,30804426,no,,,,,,,,,,,,,,,,,,,,,,
308044260022,1,30804426,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,2,50 KG BAG,
308044260029,1,30804426,yes,T1,cassava,,scattered,,,,,,,September,2010,October,2010,no,,,,,2,50 KG BAG,
308044260043,1,30804426,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,3,50 KG BAG,
308044260051,1,30804426,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,4,50 KG BAG,
308044260051,1,30804426,yes,T2,mango,,scattered,,,,3,1999,0,November,2009,January,2010,no,,,,,2,BASKET (DENGU),
308044260058,1,30804426,yes,R1,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,50,kilogram,
308044260058,1,30804426,yes,R2,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,25,kilogram,
308044260065,1,30804426,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,4,50 KG BAG,
308044260080,1,30804426,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,2,50 KG BAG,
308044260087,1,30804426,no,,,,,,,,,,,,,,,,,,,,,,
308044260094,1,30804426,yes,R1,cassava,,,,,,,,,August,2009,September,2009,,,,,,3,50 KG BAG,
308044260101,1,30804426,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,6,50 KG BAG,
308044260116,1,30804426,yes,R1,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,1,50 KG BAG,
308044260123,1,30804426,yes,R1,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,25,kilogram,
308044260130,1,30804426,yes,T1,cassava,,scattered,,,,,,,August,2010,September,2010,no,,,,,2,50 KG BAG,
308044260130,1,30804426,yes,T2,banana,,scattered,,,,999,1980,0,October,2009,August,2010,no,,,,,10,BASKET (DENGU),
308044260130,1,30804426,yes,T3,mango,,scattered,,,,9,1985,0,November,2009,January,2010,no,,,,,5,BASKET (DENGU),
308044260145,1,30804426,yes,R1,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,6,50 KG BAG,
308044260145,1,30804426,yes,R2,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,3,50 KG BAG,
308053750015,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750023,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750031,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750039,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750054,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750062,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750070,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750077,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750093,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750101,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750108,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750116,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750132,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750140,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750147,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308053750163,1,30805375,no,,,,,,,,,,,,,,,,,,,,,,
308054630036,1,30805463,yes,T1,mango,,scattered,,,,5,1978,0,November,2010,February,2011,no,,,,,4,BASKET (DENGU),
308054630054,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630072,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630090,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630125,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630143,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630161,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630179,1,30805463,yes,T1,mango,,scattered,,,,4,1976,0,November,2009,February,2010,no,,,,,15,BASKET (DENGU),
308054630215,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630233,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630251,1,30805463,yes,T1,cassava,,scattered,,,,,,,February,2010,April,2010,no,,,,,1,50 KG BAG,
308054630251,1,30805463,yes,T2,mango,,scattered,,,,1,1992,0,October,2010,January,2011,no,,,,,3,BASKET (DENGU),
308054630269,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630305,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630323,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630341,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308054630377,1,30805463,no,,,,,,,,,,,,,,,,,,,,,,
308055510017,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510025,1,30805551,yes,T1,mango,,scattered,,,,5,2000,0,October,2009,December,2009,no,,,,,12,BASKET (DENGU),
308055510083,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510086,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510089,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510103,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510107,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510125,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510144,1,30805551,yes,T1,mango,,scattered,,,,3,1980,0,November,2009,January,2010,no,,,,,14,BASKET (DENGU),
308055510175,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510197,1,30805551,yes,R1,mango,,scattered,,,,2,1980,0,November,2009,January,2010,no,,,,,2,50 KG BAG,
308055510198,1,30805551,yes,T1,mango,,scattered,,,,5,1995,0,November,2008,January,2009,no,,,,,10,BASKET (DENGU),
308055510198,1,30805551,yes,T2,banana,,scattered,,,,12,2007,0,February,2009,February,2009,no,,,,,1,BASKET (DENGU),
308055510200,1,30805551,yes,T1,mango,,scattered,,,,5,2005,0,November,2008,January,2009,no,,,,,10,BASKET (DENGU),
308055510210,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510212,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308055510238,1,30805551,no,,,,,,,,,,,,,,,,,,,,,,
308052590001,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,1,50 KG BAG,
308052590001,2,30805259,yes,T2,mango,,scattered,,,,10,1980,0,November,2009,January,2010,no,,,,,25,BASKET (DENGU),
308052590015,2,30805259,no,,,,,,,,,,,,,,,,,,,,,,
308052590042,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,2,50 KG BAG,
308052590042,2,30805259,yes,T2,banana,,scattered,,,,102,2006,0,December,2009,July,2010,no,,,,,200,bunch,
308052590042,2,30805259,yes,T3,mango,,scattered,,,,6,2000,0,November,2009,January,2010,no,,,,,12,BASKET (DENGU),
308052590042,2,30805259,yes,T4,avocado,,scattered,,,,1,1992,0,December,2009,February,2010,no,,,,,2,BASKET (DENGU),
308052590055,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,1,50 KG BAG,
308052590055,2,30805259,yes,T2,banana,,scattered,,,,10,2002,0,April,2010,August,2010,no,,,,,20,bunch,
308052590055,2,30805259,yes,T3,guava,,scattered,,,,2,1998,0,February,2010,April,2010,no,,,,,2,BASKET (DENGU),
308052590055,2,30805259,yes,T4,MEXICAN APPLE [MASUKU],,scattered,,,,1,1999,0,August,2009,December,2009,no,,,,,1,BASKET (DENGU),
308052590069,2,30805259,yes,T1,mango,,scattered,,,,5,1998,0,November,2009,January,2010,no,,,,,1,BASKET (DENGU),
308052590069,2,30805259,yes,T2,PAWPAW/PAPAYA,,scattered,,,,1,2007,0,August,2009,November,2009,no,,,,,24,piece,
308052590095,2,30805259,yes,T1,mango,,scattered,,,,12,1985,0,November,2009,January,2010,yes,Other (Specify),EFFECTS OF WIND,,,6,BASKET (DENGU),
308052590095,2,30805259,yes,T2,avocado,,scattered,,,,3,1985,,March,2010,April,2010,yes,Other (Specify),EFFECTS OF WIND,,,2,PAIL (SMALL),
308052590109,2,30805259,yes,T1,mango,,scattered,,,,4,1989,0,November,2009,January,2010,no,,,,,2,PAIL (SMALL),
308052590122,2,30805259,no,,,,,,,,,,,,,,,,,,,,,,
308052590149,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,2,50 KG BAG,
308052590163,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,1,50 KG BAG,
308052590176,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,no,,,,,2,50 KG BAG,
308052590203,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,August,2010,yes,Drought,,,,25,kilogram,
308052590216,2,30805259,no,,,,,,,,,,,,,,,,,,,,,,
308052590230,2,30805259,yes,R2,cassava,,scattered,,,,,,,August,2009,October,2009,no,,,,,20,BASKET (DENGU),
308052590257,2,30805259,yes,R2,cassava,,scattered,,,,,,,August,2009,September,2009,no,,,,,3,50 KG BAG,
308052590270,2,30805259,yes,T1,cassava,,scattered,,,,,,,August,2010,October,2010,no,,,,,25,kilogram,
308061450019,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450030,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450040,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450050,1,30806145,yes,T1,banana,,scattered,,,,15,1990,0,March,2009,August,2009,no,,,,,10,BASKET (DENGU),
308061450081,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450092,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450102,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450123,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450133,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450144,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450154,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450175,1,30806145,yes,T1,mango,,scattered,,,,1,2001,0,October,2008,January,2009,no,,,,,2,BASKET (DENGU),
308061450185,1,30806145,yes,T1,mango,,scattered,,,,1,1976,0,October,2008,December,2008,no,,,,,3,BASKET (DENGU),
308061450196,1,30806145,no,,,,,,,,,,,,,,,,,,,,,,
308061450216,1,30806145,yes,T1,mango,,scattered,,,,4,1975,0,November,2009,January,2010,yes,Drought,,,,2,BASKET (DENGU),
308066300032,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300049,1,30806630,yes,T1,PAWPAW/PAPAYA,,scattered,,,,4,2007,1,June,2010,October,2010,no,,,,,3,BASKET (DENGU),
308066300066,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300083,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300116,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300150,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300167,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300201,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300218,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300235,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300252,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300286,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300303,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300320,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066300354,1,30806630,no,,,,,,,,,,,,,,,,,,,,,,
308066110002,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110022,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110040,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110090,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110092,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110111,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110140,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110144,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110196,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110198,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
308066110203,2,30806611,no,,,,,,,,,,,,,,,,,,,,,,
