ea_id,com_cb01,com_cb03,com_cb04,com_cb05a,com_cb05a_os,com_cb06,com_cb07,com_cb08
30805259,7,male,72,OTHER (SPECIFY),COMMUNITY MEMBER,72,none,nyanja
30805259,8,male,70,OTHER (SPECIFY),COMMUNITY MEMBER,70,jce,nyanja
30805259,9,female,72,OTHER (SPECIFY),COMMUNITY MEMBER,72,none,nyanja
30805259,10,female,54,HEALTH WORKER,,54,none,nyanja
30805259,11,female,70,OTHER (SPECIFY),COMMUNITY MEMBER,70,none,nyanja
30805259,12,female,70,OTHER (SPECIFY),COMMUNITY MEMBER,70,none,nyanja
30805375,1,male,68,headman,,68,none,nyanja
30805375,2,female,48,SPOUSE OF HEADMAN,,48,none,nyanja
30805375,3,male,43,COUNSELOR TO HEADMAN,,43,none,nyanja
30805375,4,male,37,RELIGIOUS LEADER,,37,none,nyanja
30805375,5,male,52,COUNSELOR TO HEADMAN,,52,none,nyanja
30805375,6,male,67,BUSINESS MAN/WOMAN,,67,none,nyanja
30805375,7,male,64,RELIGIOUS LEADER,,64,none,nyanja
30805375,8,female,54,RELIGIOUS LEADER,,54,none,nyanja
30805375,9,male,72,COUNSELOR TO HEADMAN,,72,none,nyanja
30805375,10,female,60,RELIGIOUS LEADER,,60,none,nyanja
30805463,1,male,50,headman,,50,none,nyanja
30805463,2,female,44,SPOUSE OF HEADMAN,,28,none,nyanja
30805463,3,female,34,BUSINESS MAN/WOMAN,,34,pslc,nyanja
30805463,4,male,52,COUNSELOR TO HEADMAN,,52,none,nyanja
30805463,5,male,37,RELIGIOUS LEADER,,37,none,nyanja
30805463,6,female,40,COUNSELOR TO HEADMAN,,40,none,nyanja
30805463,7,female,33,RELIGIOUS LEADER,,33,jce,nyanja
30805463,8,male,55,COUNSELOR TO HEADMAN,,55,none,nyanja
30805463,9,female,30,BUSINESS MAN/WOMAN,,30,none,nyanja
30805551,1,male,67,headman,,67,none,nyanja
30805551,2,female,72,headman,,72,none,nyanja
30805551,3,male,53,COUNSELOR TO HEADMAN,,53,none,nyanja
30805551,4,male,62,COUNSELOR TO HEADMAN,,62,none,nyanja
30805551,5,male,47,COUNSELOR TO HEADMAN,,47,none,nyanja
30805551,6,male,32,RELIGIOUS LEADER,,32,none,nyanja
30805551,7,male,31,OTHER (SPECIFY),VDC MEMBER,31,none,nyanja
30806145,1,male,31,headman,,27,none,nyanja
30806145,2,male,46,headman,,46,none,nyanja
30806145,3,female,37,SCHOOL TEACHER,,13,msce,nyanja
30806145,4,male,70,RELIGIOUS LEADER,,70,none,yao
30806145,5,male,46,headman,,46,none,nyanja
30806145,6,female,45,COUNSELOR TO HEADMAN,,45,none,nyanja
30806145,7,male,57,COUNSELOR TO HEADMAN,,57,none,nyanja
30806145,8,male,46,RELIGIOUS LEADER,,46,none,nyanja
30806145,9,female,68,COUNSELOR TO HEADMAN,,68,none,nyanja
30806145,10,male,26,RELIGIOUS LEADER,,26,none,nyanja
30806145,11,male,30,OTHER (SPECIFY),VDC MEMBER,30,none,nyanja
30806145,12,male,29,OTHER (SPECIFY),VDC MEMBER,29,none,nyanja
30806483,1,male,30,headman,,30,none,nyanja
30806483,2,female,29,SPOUSE OF HEADMAN,,29,none,nyanja
30806483,3,male,52,SCHOOL HEADMASTER,,1,msce,nyanja
30806483,4,male,46,police,,1,msce,nyanja
30806483,5,male,32,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,2,NON-UNIV. DIPLOMA,nyanja
30806483,6,female,45,SCHOOL TEACHER,,9,NON-UNIV. DIPLOMA,nyanja
30806483,7,female,22,BUSINESS MAN/WOMAN,,22,pslc,nyanja
30806611,1,male,48,headman,,48,none,nyanja
30806611,2,male,72,COUNSELOR TO HEADMAN,,72,none,nyanja
30806611,3,male,56,COUNSELOR TO HEADMAN,,56,none,nyanja
30806611,4,male,75,headman,,75,none,nyanja
30806611,5,male,90,COUNSELOR TO HEADMAN,,79,none,nyanja
30806630,1,male,67,headman,,67,none,nyanja
30806630,2,female,60,SPOUSE OF HEADMAN,,60,none,nyanja
30806630,3,male,35,OTHER (SPECIFY),VTG CHAIRMAN,35,none,nyanja
30806630,4,female,24,BUSINESS MAN/WOMAN,,24,jce,nyanja
30806630,5,male,32,SCHOOL TEACHER,,6,msce,nyanja
30806630,6,male,40,SCHOOL HEADMASTER,,1,msce,nyanja
30806630,7,female,30,RELIGIOUS LEADER,,30,none,nyanja
30901029,1,male,45,headman,,45,none,nyanja
30901029,2,female,41,SPOUSE OF HEADMAN,,22,none,nyanja
30901029,3,male,52,COUNSELOR TO HEADMAN,,52,none,lomwe
30901029,4,female,37,BUSINESS MAN/WOMAN,,37,none,nyanja
30901029,5,female,39,RELIGIOUS LEADER,,39,none,nyanja
30901029,6,male,42,RELIGIOUS LEADER,,42,none,nyanja
30901029,7,male,40,COUNSELOR TO HEADMAN,,40,none,nyanja
30901029,8,female,22,BUSINESS MAN/WOMAN,,22,none,nyanja
30901029,9,male,32,RELIGIOUS LEADER,,32,none,nyanja
30901054,1,male,65,headman,,65,none,nyanja
30901054,2,male,44,headman,,44,none,nyanja
30901054,3,female,40,SPOUSE OF HEADMAN,,40,none,nyanja
30901054,4,male,35,police,,2,msce,ngoni
30901054,5,male,30,RELIGIOUS LEADER,,30,none,nyanja
30901054,6,female,74,COUNSELOR TO HEADMAN,,74,none,nyanja
30901054,7,female,74,COUNSELOR TO HEADMAN,,74,none,nyanja
30901054,8,male,24,SCHOOL TEACHER,,24,msce,nyanja
30901054,9,male,30,BUSINESS MAN/WOMAN,,30,none,nyanja
30901054,10,male,46,HEALTH WORKER,,11,jce,nyanja
30901054,11,male,28,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,28,pslc,nyanja
30901193,1,male,49,headman,,49,none,nyanja
30901193,2,female,52,SPOUSE OF HEADMAN,,52,none,nyanja
30901193,3,male,32,BUSINESS MAN/WOMAN,,32,none,nyanja
30901193,4,male,60,RELIGIOUS LEADER,,60,none,nyanja
30901193,5,male,56,RELIGIOUS LEADER,,56,none,nyanja
30901193,6,female,50,COUNSELOR TO HEADMAN,,50,none,nyanja
30901253,1,male,40,headman,,40,none,nyanja
30901253,2,female,35,SPOUSE OF HEADMAN,,35,none,nyanja
30901253,3,female,58,COUNSELOR TO HEADMAN,,58,none,nyanja
30901253,4,female,27,BUSINESS MAN/WOMAN,,27,none,nyanja
30901253,5,male,31,RELIGIOUS LEADER,,31,jce,nyanja
30901253,6,female,22,RELIGIOUS LEADER,,7,pslc,nyanja
30901253,7,male,38,COUNSELOR TO HEADMAN,,38,none,nyanja
30901253,8,male,34,BUSINESS MAN/WOMAN,,34,none,nyanja
30901253,9,female,28,BUSINESS MAN/WOMAN,,28,none,nyanja
30901275,1,male,42,headman,,41,none,chewa
30901275,2,male,36,SPOUSE OF HEADMAN,,36,none,chewa
30901275,3,male,71,headman,,71,none,chewa
30901275,4,female,61,headman,,61,none,chewa
30901275,5,male,33,SPOUSE OF HEADMAN,,33,pslc,chewa
30901320,1,male,47,headman,,47,none,lomwe
30901320,2,female,45,SPOUSE OF HEADMAN,,35,jce,lomwe
30901320,3,female,35,OTHER (SPECIFY),VDC MEMBER,7,none,nyanja
30901320,4,male,46,COUNSELOR TO HEADMAN,,46,none,nyanja
30901320,5,male,34,COUNSELOR TO HEADMAN,,1,msce,nyanja
30901320,6,female,58,headman,,58,none,lomwe
30901320,7,male,48,SCHOOL HEADMASTER,,2,msce,nyanja
30901320,8,male,31,BUSINESS MAN/WOMAN,,31,none,nyanja
30901320,9,female,37,RELIGIOUS LEADER,,37,pslc,nyanja
30901380,1,male,48,headman,,48,none,lomwe
30901380,2,male,35,BUSINESS MAN/WOMAN,,35,none,lomwe
30901380,3,male,40,RELIGIOUS LEADER,,40,none,lomwe
30901380,4,female,42,HEALTH WORKER,,42,none,lomwe
30901380,5,female,60,BUSINESS MAN/WOMAN,,60,none,lomwe
30901380,6,female,50,COUNSELOR TO HEADMAN,,50,none,lomwe
30901380,7,male,60,headman,,60,none,lomwe
30901380,8,male,49,COUNSELOR TO HEADMAN,,49,none,lomwe
30901380,9,male,39,RELIGIOUS LEADER,,39,none,lomwe
30901380,10,female,52,BUSINESS MAN/WOMAN,,52,none,lomwe
30901380,11,female,64,BUSINESS MAN/WOMAN,,64,none,lomwe
30901380,12,male,44,COUNSELOR TO HEADMAN,,44,none,lomwe
30901409,1,male,29,headman,,29,none,nyanja
30901409,2,male,51,headman,,51,none,nyanja
30901409,3,male,35,COUNSELOR TO HEADMAN,,35,pslc,nyanja
30901409,4,female,36,RELIGIOUS LEADER,,36,jce,nyanja
30901409,5,male,38,COUNSELOR TO HEADMAN,,38,none,nyanja
30901409,6,female,23,BUSINESS MAN/WOMAN,,23,none,nyanja
30901409,7,female,35,SPOUSE OF HEADMAN,,35,none,nyanja
30901409,8,female,48,RELIGIOUS LEADER,,48,none,nyanja
30901409,9,female,24,RELIGIOUS LEADER,,24,none,nyanja
30901409,10,male,42,COUNSELOR TO HEADMAN,,42,none,nyanja
30901409,11,female,24,RELIGIOUS LEADER,,24,none,nyanja
30901409,12,male,38,headman,,38,none,nyanja
30901475,1,male,74,headman,,84,none,lomwe
30901475,2,male,34,RELIGIOUS LEADER,,34,none,lomwe
30901475,3,male,67,COUNSELOR TO HEADMAN,,67,none,lomwe
30901475,4,female,78,COUNSELOR TO HEADMAN,,78,none,lomwe
30901475,5,female,70,RELIGIOUS LEADER,,70,none,lomwe
30901475,6,female,81,COUNSELOR TO HEADMAN,,81,none,lomwe
30901475,7,male,38,OTHER (SPECIFY),VDC MEMBER,38,jce,lomwe
30901475,8,female,54,RELIGIOUS LEADER,,54,none,lomwe
30901475,9,male,51,SCHOOL HEADMASTER,,9,jce,lomwe
30901550,1,male,28,headman,,28,none,nyanja
30901550,2,male,41,headman,,41,none,nyanja
30901550,3,female,21,SPOUSE OF HEADMAN,,21,none,nyanja
30901550,4,male,77,COUNSELOR TO HEADMAN,,77,none,nyanja
30901550,5,male,47,RELIGIOUS LEADER,,47,none,nyanja
30901550,6,male,70,RELIGIOUS LEADER,,70,none,nyanja
30901550,7,male,33,RELIGIOUS LEADER,,33,none,nyanja
30901550,8,male,70,OTHER (SPECIFY),VILLAGE DEVELOPMENT COMMITTEE,70,none,nyanja
30901550,9,male,33,headman,,33,none,nyanja
30901550,10,male,45,SCHOOL HEADMASTER,,6,msce,nyanja
30901550,11,male,45,SCHOOL HEADMASTER,,16,msce,nyanja
30901569,1,male,65,headman,,65,none,nyanja
30901569,2,male,50,BUSINESS MAN/WOMAN,,10,none,nyanja
30901569,3,male,67,BUSINESS MAN/WOMAN,,67,none,nyanja
30901569,4,male,39,HEALTH WORKER,,2,msce,nyanja
30901569,5,male,56,SCHOOL HEADMASTER,,3,msce,nyanja
30901603,1,male,32,headman,,15,jce,nyanja
30901603,2,female,33,SPOUSE OF HEADMAN,,33,none,nyanja
30901603,3,male,57,RELIGIOUS LEADER,,57,none,nyanja
30901603,4,female,45,COUNSELOR TO HEADMAN,,45,none,nyanja
30901603,5,female,22,BUSINESS MAN/WOMAN,,22,none,nyanja
30901603,6,male,46,COUNSELOR TO HEADMAN,,46,none,nyanja
30901603,7,female,70,COUNSELOR TO HEADMAN,,70,none,nyanja
30901603,8,male,42,SCHOOL HEADMASTER,,4,NON-UNIV. DIPLOMA,nyanja
30901603,9,female,38,SCHOOL TEACHER,,4,msce,nyanja
30901603,10,male,51,RELIGIOUS LEADER,,35,none,nyanja
30901603,11,male,32,RELIGIOUS LEADER,,32,jce,nyanja
30901603,12,male,31,RELIGIOUS LEADER,,31,jce,nyanja
30901715,1,male,49,headman,,49,none,nyanja
30901715,2,female,90,COUNSELOR TO HEADMAN,,90,none,nyanja
30901715,3,male,38,SCHOOL HEADMASTER,,1,msce,nyanja
30901715,4,male,21,OTHER (SPECIFY),VDC MEMBER,21,none,nyanja
30901715,5,female,30,COUNSELOR TO HEADMAN,,30,none,nyanja
30901715,6,female,38,RELIGIOUS LEADER,,38,none,nyanja
30901715,7,female,42,COUNSELOR TO HEADMAN,,42,none,nyanja
30901715,8,female,29,BUSINESS MAN/WOMAN,,29,none,nyanja
30901715,9,female,49,RELIGIOUS LEADER,,49,none,nyanja
30901715,10,male,27,OTHER (SPECIFY),VDC MEMBER,27,pslc,nyanja
30901715,11,male,35,RELIGIOUS LEADER,,35,none,nyanja
30901715,12,male,43,COUNSELOR TO HEADMAN,,43,none,nyanja
30901720,1,male,38,headman,,38,none,lomwe
30901720,2,female,27,SPOUSE OF HEADMAN,,14,none,lomwe
30901720,3,male,42,SCHOOL TEACHER,,14,msce,nyanja
30901720,4,female,30,BUSINESS MAN/WOMAN,,30,none,nyanja
30901720,5,male,46,COUNSELOR TO HEADMAN,,31,none,nyanja
30901720,6,female,31,COUNSELOR TO HEADMAN,,31,none,nyanja
30901720,7,male,21,OTHER (SPECIFY),VCD SECRETARY.,21,msce,nyanja
30901720,8,male,47,RELIGIOUS LEADER,,47,none,lomwe
30901720,9,female,27,COUNSELOR TO HEADMAN,,27,pslc,lomwe
30901720,10,male,59,RELIGIOUS LEADER,,59,none,lomwe
30901720,11,male,63,COUNSELOR TO HEADMAN,,63,none,lomwe
30901732,1,male,63,headman,,63,none,nyanja
30901732,2,female,58,headman,,58,none,nyanja
30901732,3,female,67,COUNSELOR TO HEADMAN,,67,none,nyanja
30901732,4,female,55,RELIGIOUS LEADER,,55,none,nyanja
30901732,5,female,32,RELIGIOUS LEADER,,32,none,nyanja
30901732,6,male,36,COUNSELOR TO HEADMAN,,36,none,nyanja
30901732,7,female,22,RELIGIOUS LEADER,,22,none,nyanja
30901732,8,female,22,BUSINESS MAN/WOMAN,,22,none,nyanja
30901756,1,female,25,headman,,25,none,lomwe
30901756,2,male,30,SPOUSE OF HEADMAN,,15,none,lomwe
30901756,3,female,48,COUNSELOR TO HEADMAN,,48,none,lomwe
30901756,4,female,36,RELIGIOUS LEADER,,36,none,lomwe
30901756,5,male,39,BUSINESS MAN/WOMAN,,39,none,lomwe
30901756,6,male,42,COUNSELOR TO HEADMAN,,42,none,lomwe
30901756,7,male,50,RELIGIOUS LEADER,,30,none,lomwe
30901756,8,female,28,BUSINESS MAN/WOMAN,,28,pslc,nyanja
30901756,9,female,24,RELIGIOUS LEADER,,24,none,nyanja
30902236,1,male,31,headman,,31,none,lomwe
30902236,2,male,53,headman,,53,none,lomwe
30902236,3,male,33,COUNSELOR TO HEADMAN,,33,none,lomwe
30902236,4,female,30,RELIGIOUS LEADER,,30,none,lomwe
30902236,5,female,29,COUNSELOR TO HEADMAN,,29,none,lomwe
30902236,6,female,36,RELIGIOUS LEADER,,36,none,lomwe
30902236,7,male,32,BUSINESS MAN/WOMAN,,52,none,lomwe
30902236,8,male,32,COUNSELOR TO HEADMAN,,32,none,lomwe
30902236,9,male,72,RELIGIOUS LEADER,,72,none,lomwe
30902236,10,female,23,RELIGIOUS LEADER,,23,none,lomwe
30902236,11,female,76,COUNSELOR TO HEADMAN,,76,none,lomwe
30902236,12,male,33,RELIGIOUS LEADER,,33,none,lomwe
30902299,1,female,24,headman,,24,none,lomwe
30902299,2,male,57,SPOUSE OF HEADMAN,,57,none,lomwe
30902299,3,male,58,BUSINESS MAN/WOMAN,,58,none,lomwe
30902299,4,male,60,RELIGIOUS LEADER,,60,none,lomwe
30902299,5,male,36,COUNSELOR TO HEADMAN,,36,none,lomwe
30902299,6,male,45,BUSINESS MAN/WOMAN,,45,none,lomwe
30902299,7,female,28,RELIGIOUS LEADER,,28,none,lomwe
30902299,8,female,36,COUNSELOR TO HEADMAN,,36,pslc,lomwe
30902299,9,female,52,RELIGIOUS LEADER,,52,none,lomwe
30902299,10,male,41,COUNSELOR TO HEADMAN,,41,pslc,lomwe
30902299,11,female,56,BUSINESS MAN/WOMAN,,56,none,lomwe
30902299,12,male,32,BUSINESS MAN/WOMAN,,32,jce,lomwe
30902346,1,male,50,headman,,50,none,lomwe
30902346,2,female,34,SPOUSE OF HEADMAN,,5,none,lomwe
30902346,3,male,32,headman,,32,none,lomwe
30902346,4,male,55,headman,,55,none,lomwe
30902346,5,female,31,RELIGIOUS LEADER,,31,none,lomwe
30902346,6,female,39,COUNSELOR TO HEADMAN,,39,none,lomwe
30902346,7,female,40,COUNSELOR TO HEADMAN,,40,none,lomwe
30902346,8,female,30,COUNSELOR TO HEADMAN,,30,none,lomwe
30902346,9,male,42,headman,,42,none,lomwe
30902346,10,female,36,OTHER (SPECIFY),HEALTH COMMITTEE MEMBER,36,none,lomwe
30902346,11,male,39,OTHER (SPECIFY),COMMUNITY POLICE CHAIR,39,none,lomwe
30902346,12,male,60,COUNSELOR TO HEADMAN,,60,none,nyakyusa
30902425,1,male,53,headman,,53,none,lomwe
30902425,2,female,44,SPOUSE OF HEADMAN,,24,none,lomwe
30902425,3,male,37,BUSINESS MAN/WOMAN,,37,pslc,lomwe
30902425,4,male,40,RELIGIOUS LEADER,,40,none,lomwe
30902425,5,female,46,COUNSELOR TO HEADMAN,,46,none,lomwe
30902425,6,female,28,BUSINESS MAN/WOMAN,,10,none,nyanja
30902425,7,female,30,RELIGIOUS LEADER,,30,none,lomwe
30902425,8,male,32,BUSINESS MAN/WOMAN,,30,none,lomwe
30902425,9,male,55,COUNSELOR TO HEADMAN,,55,none,lomwe
30902425,10,male,28,OTHER (SPECIFY),VDC MEMBER,28,jce,lomwe
30902606,1,female,52,headman,,52,none,lomwe
30902606,2,male,58,SPOUSE OF HEADMAN,,58,none,lomwe
30902606,3,male,39,RELIGIOUS LEADER,,16,none,nyanja
30902606,4,female,34,BUSINESS MAN/WOMAN,,34,pslc,lomwe
30902606,5,male,43,COUNSELOR TO HEADMAN,,43,none,lomwe
30902606,6,male,37,RELIGIOUS LEADER,,28,none,nyanja
30902606,7,female,28,RELIGIOUS LEADER,,37,none,lomwe
30902606,8,female,31,BUSINESS MAN/WOMAN,,31,none,nyanja
30902606,9,female,37,COUNSELOR TO HEADMAN,,37,none,lomwe
30902606,10,male,48,COUNSELOR TO HEADMAN,,48,none,lomwe
30902606,11,male,32,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,32,jce,nyanja
30902606,12,female,28,OTHER (SPECIFY),VDC MEMBER,28,none,nyanja
30903114,1,male,83,headman,,83,none,nyanja
30903114,2,male,69,headman,,69,none,nyanja
30903114,3,male,55,COUNSELOR TO HEADMAN,,55,pslc,nyanja
30903114,4,male,62,headman,,62,none,nyanja
30903114,5,male,42,RELIGIOUS LEADER,,42,jce,yao
30903528,1,male,32,headman,,32,none,nyanja
30903528,2,female,30,SPOUSE OF HEADMAN,,14,none,nyanja
30903528,3,male,41,headman,,41,none,nyanja
30903528,4,male,27,COUNSELOR TO HEADMAN,,27,none,nyanja
30903528,5,female,24,BUSINESS MAN/WOMAN,,24,none,nyanja
30903528,6,male,45,COUNSELOR TO HEADMAN,,45,none,nyanja
30903528,7,male,44,COUNSELOR TO HEADMAN,,44,none,nyanja
30903528,8,female,25,BUSINESS MAN/WOMAN,,25,none,nyanja
30903528,9,female,27,RELIGIOUS LEADER,,27,none,nyanja
30903528,10,female,24,BUSINESS MAN/WOMAN,,24,none,nyanja
30903528,11,male,24,RELIGIOUS LEADER,,24,none,nyanja
30903528,12,male,45,SCHOOL HEADMASTER,,1,msce,nyanja
30920609,1,male,39,SCHOOL HEADMASTER,,8,msce,nyanja
30920609,2,male,39,SCHOOL TEACHER,,6,NON-UNIV. DIPLOMA,nyanja
30920609,3,male,33,police,,4,msce,nyanja
30920609,4,male,49,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,8,jce,nyanja
30920609,5,male,35,ASSIST. AGRICULTURAL EXTENSION DEVELOPMENT OFFICER,,3,jce,nyanja
30920609,6,male,27,BUSINESS MAN/WOMAN,,27,pslc,nyanja
30920609,7,female,26,BUSINESS MAN/WOMAN,,13,none,nyanja
30920609,8,male,35,HEALTH WORKER,,2,jce,nyanja
30920609,9,male,60,OTHER (SPECIFY),HEALTH COMMITTEE TREASURER,20,pslc,nyanja
31001034,1,male,60,headman,,60,none,sena
31001034,2,male,27,OTHER (SPECIFY),C.B.O. MEMBER,27,none,sena
31001034,3,male,32,COUNSELOR TO HEADMAN,,32,jce,sena
31001034,4,male,38,RELIGIOUS LEADER,,38,none,sena
31001034,5,female,37,RELIGIOUS LEADER,,37,none,sena
31001034,6,male,48,COUNSELOR TO HEADMAN,,48,pslc,sena
31001034,7,male,28,BUSINESS MAN/WOMAN,,28,none,sena
31001092,1,male,65,headman,,65,none,nyanja
31001092,2,female,60,SPOUSE OF HEADMAN,,60,none,nyanja
31001092,3,male,24,COUNSELOR TO HEADMAN,,24,none,nyanja
31001092,4,male,67,OTHER (SPECIFY),VDC MEMBER,67,none,nyanja
31001092,5,female,22,OTHER (SPECIFY),C.B.O. MEMBER,22,none,nyanja
31001092,6,male,70,COUNSELOR TO HEADMAN,,70,none,nyanja
31001123,1,male,63,headman,,63,none,nyanja
31001123,2,male,52,COUNSELOR TO HEADMAN,,52,none,nyanja
31001123,3,male,63,headman,,63,pslc,nyanja
31001123,4,male,46,COUNSELOR TO HEADMAN,,46,pslc,nyanja
31001123,5,male,32,RELIGIOUS LEADER,,32,none,nyanja
31001123,6,male,41,OTHER (SPECIFY),VDC CHAIR,41,none,nyanja
31001123,7,male,70,COUNSELOR TO HEADMAN,,70,none,nyanja
31001123,8,male,60,BUSINESS MAN/WOMAN,,60,none,nyanja
31001123,9,male,80,COUNSELOR TO HEADMAN,,80,pslc,nyanja
31001228,1,male,72,headman,,72,none,sena
31001228,2,male,32,COUNSELOR TO HEADMAN,,32,none,sena
31001228,3,male,53,BUSINESS MAN/WOMAN,,53,none,sena
31001228,4,male,50,BUSINESS MAN/WOMAN,,50,none,sena
31001228,5,male,47,RELIGIOUS LEADER,,47,none,sena
31001228,6,male,42,BUSINESS MAN/WOMAN,,42,none,sena
31001242,1,male,66,headman,,66,none,sena
31001242,2,female,47,SPOUSE OF HEADMAN,,47,none,sena
31001242,3,female,42,BUSINESS MAN/WOMAN,,42,none,sena
31001242,4,female,34,BUSINESS MAN/WOMAN,,34,none,sena
31001242,5,male,62,COUNSELOR TO HEADMAN,,62,none,sena
31001242,6,male,48,RELIGIOUS LEADER,,48,none,sena
31001333,1,male,46,headman,,46,none,nyanja
31001333,2,male,61,COUNSELOR TO HEADMAN,,61,none,nyanja
31001333,3,male,45,COUNSELOR TO HEADMAN,,45,none,nyanja
31001333,4,male,44,RELIGIOUS LEADER,,12,none,sena
31001333,5,male,39,BUSINESS MAN/WOMAN,,3,none,nyanja
31001333,6,male,51,OTHER (SPECIFY),VILLAGE ACTION GROUP MEMBERS,3,none,nyanja
31001333,7,male,32,OTHER (SPECIFY),VILLAGE ACTION GROUP MEMBERS,8,none,nyanja
31001333,8,male,38,OTHER (SPECIFY),VILLAGE ACTION GROUP MEMBERS,38,none,nyanja
31001647,1,male,65,headman,,65,pslc,sena
31001647,2,male,41,COUNSELOR TO HEADMAN,,41,none,sena
31001647,3,female,46,SPOUSE OF HEADMAN,,46,none,sena
31001647,4,female,22,BUSINESS MAN/WOMAN,,22,none,sena
31001647,5,male,28,BUSINESS MAN/WOMAN,,28,msce,sena
31001647,6,male,24,COUNSELOR TO HEADMAN,,24,pslc,sena
31001749,1,male,60,headman,,60,none,sena
31001749,2,male,40,BUSINESS MAN/WOMAN,,40,none,sena
31001749,3,male,52,BUSINESS MAN/WOMAN,,52,none,sena
31001749,4,male,38,OTHER (SPECIFY),COMMUNITY POLICE MEMBER,38,none,sena
31001749,5,male,62,COUNSELOR TO HEADMAN,,62,none,sena
31001749,6,male,65,COUNSELOR TO HEADMAN,,65,none,sena
31001749,7,male,36,RELIGIOUS LEADER,,36,jce,sena
31002169,1,female,31,headman,,31,none,sena
31002169,2,male,51,RELIGIOUS LEADER,,44,none,chewa
31002169,3,male,56,OTHER (SPECIFY),SCHOOL COMMITTEE MEMBER,46,none,nyanja
31002169,4,male,34,RELIGIOUS LEADER,,30,pslc,chewa
31002169,5,male,62,BUSINESS MAN/WOMAN,,20,none,chewa
31002169,6,female,58,COUNSELOR TO HEADMAN,,45,none,sena
31002169,7,female,59,COUNSELOR TO HEADMAN,,36,none,sena
31002169,8,male,59,BUSINESS MAN/WOMAN,,7,none,chewa
31002169,9,female,39,BUSINESS MAN/WOMAN,,39,none,chewa
31002245,1,male,56,OTHER (SPECIFY),COMPOUND CHAIR,24,jce,sena
31002245,2,male,52,OTHER (SPECIFY),COMPOUND SECRETARY,15,pslc,lomwe
31002245,3,female,32,OTHER (SPECIFY),COMPOUND RESIDENT,7,jce,nyanja
31002245,4,female,29,OTHER (SPECIFY),COMPOUND RESIDENT,10,msce,nyanja
31002245,5,male,45,OTHER (SPECIFY),COMPOUND RESIDENT,12,msce,sena
31002245,6,male,48,OTHER (SPECIFY),COMPOUND RESIDENT,15,msce,sena
31002245,7,male,31,OTHER (SPECIFY),COMPOUND RESIDENT,9,msce,sena
31002677,1,male,59,headman,,40,none,nyanja
31002677,2,male,47,COUNSELOR TO HEADMAN,,47,pslc,nyanja
31002677,3,male,32,COUNSELOR TO HEADMAN,,32,none,nyanja
31002677,4,female,46,COUNSELOR TO HEADMAN,,46,none,nyanja
31002677,5,male,35,BUSINESS MAN/WOMAN,,15,none,nyanja
31002677,6,female,41,SCHOOL TEACHER,,9,msce,nyanja
31003100,1,male,52,headman,,52,none,15
31003100,2,male,35,RELIGIOUS LEADER,,35,none,15
31003100,3,male,42,COUNSELOR TO HEADMAN,,30,none,15
31003100,4,male,27,BUSINESS MAN/WOMAN,,27,none,15
31003100,5,male,37,BUSINESS MAN/WOMAN,,37,none,15
31003100,6,male,36,BUSINESS MAN/WOMAN,,15,none,15
31003100,7,male,38,BUSINESS MAN/WOMAN,,20,none,15
31003226,1,male,63,headman,,63,none,15
31003226,2,male,32,BUSINESS MAN/WOMAN,,32,pslc,15
31003226,3,female,60,COUNSELOR TO HEADMAN,,60,none,15
31003226,4,female,35,BUSINESS MAN/WOMAN,,35,none,15
31003226,5,male,52,COUNSELOR TO HEADMAN,,52,none,15
31003226,6,male,43,RELIGIOUS LEADER,,43,none,15
31003482,1,male,79,headman,,79,none,nyanja
31003482,2,male,60,COUNSELOR TO HEADMAN,,60,none,nyanja
31003482,3,female,57,COUNSELOR TO HEADMAN,,57,none,nyanja
31003482,4,female,39,BUSINESS MAN/WOMAN,,39,none,nyanja
31003482,5,female,42,BUSINESS MAN/WOMAN,,42,none,nyanja
31003482,6,male,34,RELIGIOUS LEADER,,34,pslc,nyanja
31003759,1,male,81,headman,,81,none,nyanja
31003759,2,male,48,COUNSELOR TO HEADMAN,,48,none,nyanja
31003759,3,male,39,COUNSELOR TO HEADMAN,,39,none,nyanja
31003759,4,male,25,RELIGIOUS LEADER,,25,none,nyanja
31003759,5,male,72,BUSINESS MAN/WOMAN,,60,none,nyanja
31003759,6,male,54,RELIGIOUS LEADER,,30,none,nyanja
31003759,7,male,51,BUSINESS MAN/WOMAN,,51,none,nyanja
31004098,1,male,60,headman,,60,none,nyanja
31004098,2,male,30,BUSINESS MAN/WOMAN,,30,none,nyanja
31004098,3,male,57,COUNSELOR TO HEADMAN,,57,none,nyanja
31004098,4,male,50,COUNSELOR TO HEADMAN,,50,none,nyanja
31004098,5,male,47,RELIGIOUS LEADER,,47,none,nyanja
31004098,6,male,40,SCHOOL TEACHER,,7,msce,nyanja
31004312,1,male,79,headman,,79,none,nyanja
31004312,2,male,51,COUNSELOR TO HEADMAN,,37,none,nyanja
31004312,3,male,35,COUNSELOR TO HEADMAN,,35,none,nyanja
31004312,4,male,32,COUNSELOR TO HEADMAN,,32,none,nyanja
31004312,5,female,39,OTHER (SPECIFY),VDC MEMBER,39,none,nyanja
