ea_id,com_cg35,com_cg35a,com_cg35a_os,com_cg36,com_cg37
30707534,WORSE OFF,drought,,2010,ALMOST ALL
30707534,BETTER OFF,NEW HEALTH FACILITY,,2008,1/2
30707722,WORSE OFF,OTHER BAD (SPECIFY),LACK OF ELECTRICITY EVEN AT HEALTH,2005,ALMOST ALL
30707722,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN DRINKING WATER,2005,3/4
30707722,WORSE OFF,OTHER BAD (SPECIFY),VERY POOR WAGES AT NASONA AND MAFIS,2005,1/4
30707722,BETTER OFF,NEW HEALTH FACILITY,,2009,3/4
30707722,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF SCHOOL FEEDING PROG,2008,1/2
30707722,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF AGR-INPUT SYBSIDY,2005,1/4
30708338,WORSE OFF,drought,,2008,ALMOST ALL
30708338,WORSE OFF,drought,,2009,ALMOST ALL
30708338,WORSE OFF,OTHER BAD (SPECIFY),NO CLEAN DRINKING WATER,2008,ALMOST ALL
30708338,WORSE OFF,OTHER BAD (SPECIFY),LOW WAGE SALARIES,2010,1/4
30708338,BETTER OFF,DEVELOPMENT PROJECT,,2008,1/4
30708338,BETTER OFF,OTHER GOOD (SPECIFY),AGRICULTURE INPUT SUBSIDY,2010,1/4
30708665,WORSE OFF,drought,,2009,ALMOST ALL
30708665,WORSE OFF,OTHER BAD (SPECIFY),ROBBERY CASES,2008,1/2
30708665,BETTER OFF,IMPROVED TRANSPORTATION,,2008,ALMOST ALL
30708665,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY PROGRAMMES,2005,3/4
30709116,WORSE OFF,OTHER BAD (SPECIFY),POOR PRICES FOR BULKING GROUP(MILK),2010,1/4
30709116,WORSE OFF,OTHER BAD (SPECIFY),MAIZE MILLS VERY FAR FROM THE VILLA,2010,ALMOST ALL
30709116,WORSE OFF,OTHER BAD (SPECIFY),NO BRIDGES ACROSS MOST RIVERS RISKI,2010,ALMOST ALL
30709116,WORSE OFF,OTHER BAD (SPECIFY),MAIN AND FEEDER ROADS IN VERY BAD S,2010,ALMOST ALL
30709116,BETTER OFF,OTHER GOOD (SPECIFY),AGRICULTURE IN PUT SUBSIDY PROGRAMM,2010,1/4
30709358,WORSE OFF,OTHER BAD (SPECIFY),CLEAN DRINKING WATER,2010,ALMOST ALL
30709358,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS AND BRIDGES,2010,ALMOST ALL
30709358,BETTER OFF,OTHER GOOD (SPECIFY),AGRICULTURE INPUT SUSIDY,2010,1/2
30709438,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN DRINKING WATER,2005,ALMOST ALL
30709438,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS,2005,ALMOST ALL
30709438,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30709438,BETTER OFF,NEW HEALTH FACILITY,,2008,ALMOST ALL
30709438,BETTER OFF,OTHER GOOD (SPECIFY),AGRICULTURE INPUT SUBSIDY,2010,1/2
30709650,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
30709650,WORSE OFF,OTHER BAD (SPECIFY),NO ELECTRICITY-RESIDENTS TRAVEL LON,2010,ALMOST ALL
30709650,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS-MAKING TRAVELLING DIFFIC,2010,ALMOST ALL
30709650,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2010,3/4
30709650,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF VCT+ AVAILABILITY O,2010,1/2
30709698,WORSE OFF,OTHER BAD (SPECIFY),FIRE WOOD SCARES ONLY SOURCE FROM T,2011,3/4
30709698,WORSE OFF,OTHER BAD (SPECIFY),ASSENSTIAL DRUGS AT TIMES NOT AVAIL,2011,1/2
30709698,WORSE OFF,OTHER BAD (SPECIFY),NO BRIDGES ON FEEDER ROADS,2011,3/4
30709698,WORSE OFF,OTHER BAD (SPECIFY),NO PUBLIC TRANSPORT FROM NANSONIA T,2011,3/4
30709698,BETTER OFF,NEW ROAD,,2011,ALMOST ALL
30709698,BETTER OFF,OTHER GOOD (SPECIFY),AGRICULTURE IN PUT SUBSIDY,2011,1/2
30709698,BETTER OFF,OTHER GOOD (SPECIFY),JOB OPPOTUNITY AT MACADEMIA FACTORY,2011,1/2
30710079,WORSE OFF,OTHER BAD (SPECIFY),VERY POOR ACCOMODATION OFFERED BY T,2010,3/4
30710079,WORSE OFF,OTHER BAD (SPECIFY),VERY LOW WAGES AT THE ESTATE,2010,3/4
30710079,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF STAPLE FOOD AT PROD,2010,3/4
30710128,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
30710128,WORSE OFF,OTHER BAD (SPECIFY),ABSENCE OF BRIDGE ON LITCHENZA RIVE,2010,ALMOST ALL
30710128,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY + GOOD RAINS,2005,1/4
30710128,BETTER OFF,OTHER GOOD (SPECIFY),TOMATOES FETCHED GOOD PRICES,2010,1/4
30710157,WORSE OFF,drought,,2009,3/4
30710157,BETTER OFF,OTHER GOOD (SPECIFY),REDUCED THRFT OF LIVESTOCK AND SECU,2005,ALMOST ALL
30710157,BETTER OFF,OTHER GOOD (SPECIFY),INTERVATION OF MEDICINES SANS FONTI,2008,ALMOST ALL
30710157,BETTER OFF,OTHER GOOD (SPECIFY),DEVELOPMENT AID FROM PEOPLE TO PEOL,2009,1/4
30710451,WORSE OFF,OTHER BAD (SPECIFY),VERY POOR WAGES FOR ESTATE TENANTS,2009,ALMOST ALL
30710451,WORSE OFF,OTHER BAD (SPECIFY),VERY POOR ACCOMODATION FOR ESTATE T,2005,ALMOST ALL
30710451,BETTER OFF,OTHER GOOD (SPECIFY),AAILABILITY OF ARVS FOR HIV PATIENT,2009,1/4
30710451,BETTER OFF,OTHER GOOD (SPECIFY),FREE FOOD FOR SCHOOL GOING CHILDREN,2008,ALMOST ALL
30711684,WORSE OFF,drought,,2009,ALMOST ALL
30711684,WORSE OFF,SHARP CHANGE IN PRICES,,2009,3/4
30711684,BETTER OFF,OTHER GOOD (SPECIFY),P/PEAS FETCHED VERY HIGH PRICES ON,2009,3/4
30720666,WORSE OFF,OTHER BAD (SPECIFY),ELECTRICITY BLACK OUTS,2008,ALMOST ALL
30720666,WORSE OFF,OTHER BAD (SPECIFY),CICULATION OF MONEY RESTRICTED TO V,2006,3/4
30720666,WORSE OFF,OTHER BAD (SPECIFY),SCARCITY OF LAND FOR FARMING,2005,3/4
30720666,WORSE OFF,OTHER BAD (SPECIFY),SICKNESS AND DEATHS RELATED TO HIV/,2005,1/4
30720666,BETTER OFF,NEW HEALTH FACILITY,,2008,ALMOST ALL
30720666,BETTER OFF,NEW ROAD,,2010,ALMOST ALL
30720666,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF ARVS TREATMENT AND,2008,1/4
30720666,BETTER OFF,OTHER GOOD (SPECIFY),AGR INPUT SUBSDY/STAPLE FOOD NOT SC,2005,1/4
30801205,WORSE OFF,OTHER BAD (SPECIFY),TRANSFORMER FAULT.,2010,ALMOST ALL
30801205,BETTER OFF,marep,,2008,1/2
30801205,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY.,2007,1/4
30801300,WORSE OFF,drought,,2009,ALMOST ALL
30801300,WORSE OFF,DEVELOPMENT PROJECT,,2009,3/4
30801300,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
30801300,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY FOR THE COMMUNITY,2009,ALMOST ALL
30801305,WORSE OFF,drought,,2009,ALMOST ALL
30801305,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2007,3/4
30801386,WORSE OFF,drought,,2009,ALMOST ALL
30801386,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM.,2009,ALMOST NONE
30801386,BETTER OFF,OTHER GOOD (SPECIFY),KUZIGULIRA MALO PROGRAM.,2008,1/4
30801631,WORSE OFF,drought,,2009,ALMOST ALL
30801631,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2008,ALMOST ALL
30801631,BETTER OFF,OTHER GOOD (SPECIFY),FARM SUBSIDY PROGRAM,2006,1/4
30801672,WORSE OFF,drought,,2009,ALMOST ALL
30801672,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM INPUTS SUBSIDY,2006,1/4
30801679,WORSE OFF,drought,,2009,ALMOST NONE
30801679,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM INPUT SUBSIDY,2006,1/4
30802485,WORSE OFF,drought,,2009,1/4
30802485,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/2
30802485,BETTER OFF,OTHER GOOD (SPECIFY),CONSTRUCTION OF NEW CLASSROOMS,2010,ALMOST ALL
30802485,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2008,1/4
30802579,WORSE OFF,drought,,2009,ALMOST ALL
30802579,WORSE OFF,OTHER BAD (SPECIFY),HUNGER,2008,ALMOST ALL
30802579,WORSE OFF,OTHER BAD (SPECIFY),CHASED FROM FARMING IN THE MOUNTAIN,2009,ALMOST ALL
30802579,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM SUBSIDY PROGRA,2005,ALMOST ALL
30803115,WORSE OFF,drought,,2009,ALMOST NONE
30803115,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM INPUTS SUBSIDY,2005,1/4
30803115,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF SCHOOL FEEDING PROG,2005,3/4
30803233,WORSE OFF,drought,,2001,3/4
30803233,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2005,3/4
30803233,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
30803233,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2008,1/2
30803233,BETTER OFF,OTHER GOOD (SPECIFY),GOOD HARVEST,2008,ALMOST ALL
30803321,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM.,2007,1/4
30803321,WORSE OFF,OTHER GOOD (SPECIFY),DROUGHT,2009,ALMOST ALL
30803480,WORSE OFF,drought,,2009,ALMOST ALL
30804416,WORSE OFF,OTHER BAD (SPECIFY),LACK 0F PORTABLE WATER,2007,ALMOST ALL
30804416,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
30804416,BETTER OFF,DEVELOPMENT PROJECT,,2006,ALMOST ALL
30804426,WORSE OFF,drought,,2009,ALMOST ALL
30805259,WORSE OFF,drought,,2009,ALMOST NONE
30805259,WORSE OFF,LIVESTOCK DISEASE,,2007,1/2
30805259,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2005,1/2
30805375,WORSE OFF,OTHER BAD (SPECIFY),DROUGHT,2009,ALMOST NONE
30805375,WORSE OFF,OTHER BAD (SPECIFY),HEAVY RAINS,2007,ALMOST NONE
30805375,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM SUBSIDY PROGRA,2006,1/4
30805463,WORSE OFF,drought,,2009,ALMOST ALL
30805463,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30805551,WORSE OFF,drought,,2009,ALMOST ALL
30805551,BETTER OFF,OTHER GOOD (SPECIFY),PUBLIC WORKS PROGRAM,2005,1/4
30805551,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2005,1/4
30805551,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY PROGRAM,2005,1/4
30806145,WORSE OFF,OTHER BAD (SPECIFY),HUNGER,2007,ALMOST ALL
30806145,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM SUBSIDY PROGRA,2005,1/4
30806483,WORSE OFF,drought,,2009,ALMOST NONE
30806483,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30806483,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2006,1/4
30806611,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,3/4
30806611,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
30806611,WORSE OFF,SHARP CHANGE IN PRICES,,2008,3/4
30806611,BETTER OFF,OTHER GOOD (SPECIFY),GOOD HARVEST,2006,ALMOST ALL
30806630,WORSE OFF,drought,,2009,ALMOST ALL
30806630,WORSE OFF,OTHER BAD (SPECIFY),CHOLERA,2007,1/4
30806630,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2007,1/4
30806630,BETTER OFF,NEW SCHOOL,,2007,ALMOST ALL
30806630,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2008,1/4
30901029,WORSE OFF,drought,,2009,ALMOST ALL
30901029,BETTER OFF,OTHER GOOD (SPECIFY),FARM SUBSIDY,2007,1/2
30901054,WORSE OFF,drought,,2009,ALMOST NONE
30901054,WORSE OFF,OTHER BAD (SPECIFY),DRY SPELL,2008,1/4
30901193,WORSE OFF,drought,,2009,ALMOST ALL
30901193,BETTER OFF,OTHER GOOD (SPECIFY),CONSTRUCTION OF PRIMARY SCHOOL.,2007,ALMOST ALL
30901193,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY.,2007,1/4
30901253,WORSE OFF,drought,,2009,ALMOST ALL
30901253,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
30901253,BETTER OFF,OTHER GOOD (SPECIFY),FARM SUBSIDY PROGRAM,2006,1/4
30901275,WORSE OFF,drought,,2009,1/4
30901275,WORSE OFF,flood,,2007,1/4
30901275,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
30901320,WORSE OFF,drought,,2009,ALMOST ALL
30901320,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30901320,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2008,ALMOST ALL
30901380,WORSE OFF,drought,,2009,ALMOST ALL
30901380,WORSE OFF,OTHER BAD (SPECIFY),POOR CROP PRICES,2007,ALMOST ALL
30901380,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30901380,BETTER OFF,OTHER GOOD (SPECIFY),SUBSIDISED FARM INPUTS,2006,1/4
30901409,WORSE OFF,drought,,2009,ALMOST NONE
30901409,WORSE OFF,OTHER BAD (SPECIFY),HUNGER,2005,ALMOST NONE
30901409,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2006,ALMOST NONE
30901409,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUTS SUBSIDY PROGRAM,2005,ALMOST NONE
30901475,WORSE OFF,drought,,2009,ALMOST ALL
30901475,BETTER OFF,OTHER GOOD (SPECIFY),AN NGO  HELPING ORPHAN AND ELDERS,2009,1/4
30901475,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION FARM SUBSIDY PROGRAM,2006,1/4
30901550,WORSE OFF,drought,,2009,ALMOST NONE
30901550,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
30901550,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF FARM INPUT SUBSIDY,2005,1/4
30901569,WORSE OFF,drought,,2009,ALMOST ALL
30901569,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30901603,WORSE OFF,OTHER BAD (SPECIFY),DROUGHT,2009,ALMOST NONE
30901603,WORSE OFF,OTHER BAD (SPECIFY),HUNGER,2006,ALMOST NONE
30901603,BETTER OFF,NEW SCHOOL,,2007,ALMOST NONE
30901715,WORSE OFF,drought,,2009,ALMOST ALL
30901715,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2008,ALMOST ALL
30901715,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30901720,WORSE OFF,drought,,2009,1/2
30901720,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM.,2009,ALMOST ALL
30901720,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM.,2007,1/4
30901732,WORSE OFF,OTHER BAD (SPECIFY),DROUGHT,2009,ALMOST ALL
30901732,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2006,ALMOST ALL
30901756,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30901756,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2008,ALMOST ALL
30902236,WORSE OFF,drought,,2009,ALMOST ALL
30902236,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF INPUT SUBSIDY PROGR,2006,1/4
30902299,WORSE OFF,drought,,2009,ALMOST ALL
30902299,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAM,2007,ALMOST ALL
30902299,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2006,1/4
30902346,WORSE OFF,OTHER BAD (SPECIFY),ABLE TO BUY FERTILIZER AT THE NEAR,2009,ALMOST NONE
30902346,BETTER OFF,OTHER GOOD (SPECIFY),LESS INPUT COUPONS ALOCATION,2009,ALMOST NONE
30902346,BETTER OFF,OTHER GOOD (SPECIFY),SCARCITY OF FARM INPUTS USING COUPO,2009,1/4
30902425,WORSE OFF,OTHER GOOD (SPECIFY),DROUGHT,2009,ALMOST ALL
30902425,BETTER OFF,OTHER GOOD (SPECIFY),THE COMING OF CBO,2008,ALMOST ALL
30902606,WORSE OFF,drought,,2009,ALMOST ALL
30902606,BETTER OFF,OTHER GOOD (SPECIFY),PUBLIC WORKS,2008,1/2
30902606,BETTER OFF,OTHER GOOD (SPECIFY),FARM SUBSIDY PROGRAM,2006,1/4
30903114,WORSE OFF,drought,,2010,3/4
30903114,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/4
30903114,WORSE OFF,SHARP CHANGE IN PRICES,,2008,3/4
30903114,BETTER OFF,NEW HEALTH FACILITY,,2006,ALMOST ALL
30903114,BETTER OFF,OTHER GOOD (SPECIFY),PRICE HIKES FOR FARM INPUTS,2008,ALMOST ALL
30903528,WORSE OFF,drought,,2009,ALMOST ALL
30903528,WORSE OFF,flood,,2008,1/2
30903528,BETTER OFF,OTHER GOOD (SPECIFY),THE COMING OF IRRIGATION SCHEM,2009,3/4
30903528,BETTER OFF,OTHER GOOD (SPECIFY),FARM INPUT SUBSIDY PROGRAM,2007,1/4
30920609,WORSE OFF,drought,,2009,ALMOST ALL
30920609,BETTER OFF,OTHER GOOD (SPECIFY),INTRODUCTION OF BUS SERVICE TO CITI,2008,ALMOST ALL
31001034,WORSE OFF,drought,,2008,ALMOST ALL
31001034,WORSE OFF,OTHER BAD (SPECIFY),CROCODILES ATTACKS,2008,1/4
31001034,WORSE OFF,OTHER BAD (SPECIFY),DEVASTATING WINDS,2008,1/4
31001034,BETTER OFF,OTHER GOOD (SPECIFY),COTTON PRICE ADJUSTMENTS,2008,ALMOST ALL
31001092,WORSE OFF,drought,,2007,ALMOST ALL
31001092,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN ATER (LOSS OF BOREHOL,2006,ALMOST ALL
31001123,WORSE OFF,drought,,2005,ALMOST ALL
31001123,WORSE OFF,drought,,2008,ALMOST ALL
31001228,WORSE OFF,drought,,2007,ALMOST ALL
31001228,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
31001228,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PORTABLE WATER,2005,ALMOST ALL
31001228,WORSE OFF,OTHER BAD (SPECIFY),ROBBBERY,2009,ALMOST ALL
31001242,WORSE OFF,drought,,2007,ALMOST ALL
31001242,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31001242,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
31001333,WORSE OFF,drought,,2009,ALMOST ALL
31001333,WORSE OFF,flood,,2007,3/4
31001333,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
31001333,WORSE OFF,OTHER BAD (SPECIFY),THEFT OF LIVESTOCK,2006,1/2
31001333,BETTER OFF,NEW SCHOOL,,2006,ALMOST ALL
31001647,WORSE OFF,drought,,2008,ALMOST ALL
31001647,WORSE OFF,flood,,2006,1/4
31001647,BETTER OFF,NEW ROAD,,2007,ALMOST ALL
31001749,WORSE OFF,drought,,2006,ALMOST ALL
31001749,WORSE OFF,OTHER BAD (SPECIFY),WATER PROBLEM,2007,ALMOST ALL
31001749,BETTER OFF,NEW SCHOOL,,2005,ALMOST ALL
31001749,BETTER OFF,IMPROVED TRANSPORTATION,,2008,ALMOST ALL
31002169,WORSE OFF,drought,,2008,ALMOST ALL
31002169,WORSE OFF,flood,,2006,1/2
31002169,WORSE OFF,MASSIVE JOB LAY-OFFS,,2009,1/4
31002169,WORSE OFF,OTHER BAD (SPECIFY),THEFT,2008,1/2
31002169,BETTER OFF,DEVELOPMENT PROJECT,,2005,1/4
31002245,WORSE OFF,drought,,2007,ALMOST ALL
31002245,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/2
31002245,WORSE OFF,OTHER BAD (SPECIFY),THEFT,2009,1/4
31002677,WORSE OFF,drought,,2009,ALMOST ALL
31002677,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2007,1/2
31002677,BETTER OFF,DEVELOPMENT PROJECT,,2005,ALMOST ALL
31003100,WORSE OFF,drought,,2008,ALMOST ALL
31003100,WORSE OFF,OTHER BAD (SPECIFY),LACK OF COTTON MARKET,2009,1/2
31003100,BETTER OFF,NEW SCHOOL,,2007,ALMOST ALL
31003226,WORSE OFF,drought,,2008,ALMOST ALL
31003226,WORSE OFF,SHARP CHANGE IN PRICES,,2008,1/2
31003226,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAMME,2007,1/2
31003482,WORSE OFF,drought,,2007,1/4
31003482,WORSE OFF,OTHER BAD (SPECIFY),LOW COTTON PRICE,2008,1/2
31003482,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAMME,2007,ALMOST ALL
31003759,WORSE OFF,drought,,2008,1/4
31003759,WORSE OFF,flood,,2007,ALMOST ALL
31003759,WORSE OFF,OTHER BAD (SPECIFY),THEFT(LIVESTOCK),2009,1/4
31003759,BETTER OFF,OTHER GOOD (SPECIFY),CIRCLE SCHOOL,2009,ALMOST ALL
31003759,BETTER OFF,OTHER GOOD (SPECIFY),ADULT LITERACY SCHOOL,2007,1/2
31004098,WORSE OFF,drought,,2008,ALMOST ALL
31004098,WORSE OFF,flood,,2007,1/2
31004098,BETTER OFF,NEW SCHOOL,,2005,ALMOST ALL
31004312,WORSE OFF,drought,,2009,ALMOST ALL
31004312,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31004312,BETTER OFF,OTHER GOOD (SPECIFY),MAIZE MILL,2009,ALMOST ALL
31005061,WORSE OFF,drought,,2007,ALMOST ALL
31005061,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31006284,WORSE OFF,drought,,2008,ALMOST ALL
31006284,WORSE OFF,flood,,2007,1/4
31006284,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31006284,BETTER OFF,NEW SCHOOL,,2006,ALMOST ALL
31006556,WORSE OFF,drought,,2007,ALMOST ALL
31006556,WORSE OFF,flood,,2008,1/4
31006556,WORSE OFF,OTHER BAD (SPECIFY),WIND STORM,2009,1/4
31006556,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING,2008,1/4
31007335,WORSE OFF,drought,,2009,ALMOST ALL
31007335,WORSE OFF,flood,,2007,1/2
31007335,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31007335,BETTER OFF,OTHER GOOD (SPECIFY),NEW BRIDGE,2009,ALMOST ALL
31007544,WORSE OFF,drought,,2005,1/2
31007544,WORSE OFF,flood,,2007,3/4
31007544,WORSE OFF,OTHER BAD (SPECIFY),SECURITY,2006,1/4
31007544,WORSE OFF,OTHER BAD (SPECIFY),LACK OF IN PUTS COUPONS(AGRICULTURA,2009,ALMOST ALL
31007544,BETTER OFF,OTHER GOOD (SPECIFY),BOREHOLE,2006,ALMOST ALL
31007549,WORSE OFF,drought,,2007,ALMOST ALL
31007549,WORSE OFF,flood,,2005,1/2
31007549,BETTER OFF,NEW SCHOOL,,2005,1/4
31007645,WORSE OFF,drought,,2007,ALMOST ALL
31007645,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,ALMOST ALL
31007645,BETTER OFF,OTHER GOOD (SPECIFY),ORPHAN CARE CENTRE,2009,1/4
31101009,WORSE OFF,drought,,2009,ALMOST ALL
31101009,WORSE OFF,flood,,2008,ALMOST ALL
31101009,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
31101009,WORSE OFF,OTHER BAD (SPECIFY),CROCODILE ATTACKS,2009,1/4
31101009,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
31101009,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
31101009,BETTER OFF,ON-GRID ELECTRICITY,,2006,1/4
31101009,BETTER OFF,OTHER GOOD (SPECIFY),BOLE_HOLE,2009,ALMOST ALL
31101399,WORSE OFF,drought,,2008,ALMOST ALL
31101399,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN WATER,2006,ALMOST ALL
31101399,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
31102266,WORSE OFF,drought,,2007,ALMOST ALL
31102266,WORSE OFF,OTHER BAD (SPECIFY),DESTRUCTIVE WINDS,2009,1/4
31102591,WORSE OFF,drought,,2007,ALMOST ALL
31102591,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PORTABLE (CLEAN) WATER,2006,ALMOST ALL
31102591,BETTER OFF,OTHER GOOD (SPECIFY),MANURE MAKING PROJECT,2008,1/2
31104086,WORSE OFF,drought,,2008,ALMOST ALL
31104086,WORSE OFF,flood,,2006,3/4
31104086,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CLEAN WATER,2007,ALMOST ALL
31104086,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY PROGRAMME,2005,1/2
31104147,WORSE OFF,drought,,2008,ALMOST ALL
31104147,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING,2000,ALMOST ALL
31104361,WORSE OFF,drought,,2008,ALMOST ALL
31104361,WORSE OFF,flood,,2009,1/4
31104496,WORSE OFF,drought,,2008,ALMOST ALL
31104496,WORSE OFF,drought,,2007,1/4
31104496,WORSE OFF,OTHER BAD (SPECIFY),CROCODILE ATTACKS,2009,1/4
31104496,BETTER OFF,OTHER GOOD (SPECIFY),SCHOOL FEEDING PROGRAMME,2006,ALMOST ALL
31104691,WORSE OFF,drought,,2008,ALMOST ALL
31104691,WORSE OFF,flood,,2007,1/2
31104691,BETTER OFF,OTHER GOOD (SPECIFY),AFFORESRATION,2009,ALMOST ALL
31104696,WORSE OFF,drought,,2007,ALMOST ALL
31104696,WORSE OFF,flood,,2008,ALMOST ALL
