case_id,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
311046960078,1,31104696,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960078,1,31104696,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960078,1,31104696,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960078,1,31104696,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960078,1,31104696,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960078,1,31104696,Manure,,Yes,12,10,Bucket,,No,,,,,,,,,0,,,10,Bucket,,0,,,No,
311046960078,1,31104696,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960104,1,31104696,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046960127,1,31104696,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046960136,1,31104696,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960143,1,31104696,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960156,1,31104696,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960156,1,31104696,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960156,1,31104696,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960156,1,31104696,Meat,,Yes,2,30,Kilogram,,Yes,55,Kilogram,,8000,1,,N03,,5,Kilogram,,0,,,0,,,No,
311046960156,1,31104696,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960156,1,31104696,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960156,1,31104696,Manure,,Yes,3,150,Kilogram,,No,,,,,,,,,0,,,0,,,0,,,No,
311046960156,1,31104696,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Meat,,Yes,2,1,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
311046960196,1,31104696,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960196,1,31104696,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Chicken eggs,,Yes,4,20,Piece,,No,,,,,,,,,65,Piece,,0,,,0,,,No,
311046960208,1,31104696,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960208,1,31104696,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046960247,1,31104696,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046960260,1,31104696,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910010,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910018,1,31104691,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910027,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910036,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910053,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910062,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910071,1,31104691,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311046910080,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910098,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910107,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910116,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910125,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910142,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910160,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311046910178,1,31104691,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610015,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610026,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Chicken eggs,,Yes,1,10,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
311043610037,1,31104361,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610037,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610048,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610069,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610080,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610090,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610101,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610123,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610133,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610144,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610155,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610176,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610187,1,31104361,,,,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Cow milk,,Yes,4,14,Piece,,Yes,10,Piece,,200,1,,N01,,0,,,0,,,0,,,No,
311043610198,1,31104361,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610198,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610219,1,31104361,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610219,1,31104361,Chicken eggs,,Yes,4,80,Piece,,No,,,,,,,,,130,Piece,,0,,,0,,,No,
311043610219,1,31104361,Guinea fowl eggs,,Yes,4,25,Piece,,No,,,,,,,,,30,Piece,,0,,,0,,,No,
311043610219,1,31104361,Meat,,Yes,4,2,Piece,,No,,,,,,,,,7,Piece,,0,,,0,,,No,
311043610219,1,31104361,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610219,1,31104361,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610219,1,31104361,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311043610219,1,31104361,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470008,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470016,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470023,1,31104147,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470023,1,31104147,Chicken eggs,,Yes,3,15,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
311041470023,1,31104147,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470023,1,31104147,Meat,,Yes,2,2,Piece,,No,,,,,,,,,2,Piece,,0,,,0,,,No,
311041470023,1,31104147,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470023,1,31104147,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470023,1,31104147,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470023,1,31104147,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470031,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470046,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470054,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470062,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470070,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470085,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470093,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470100,1,31104147,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470108,1,31104147,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470124,1,31104147,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470124,1,31104147,Chicken eggs,,Yes,4,10,Piece,,No,,,,,,,,,40,Piece,,0,,,0,,,No,
311041470124,1,31104147,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470124,1,31104147,Meat,,Yes,6,1,Other (specify),WHOLE CHICKEN,No,,,,,,,,,6,Other (specify),WHOLE CHICKEN,0,,,0,,,No,
311041470124,1,31104147,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470124,1,31104147,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470124,1,31104147,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470124,1,31104147,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311041470131,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470139,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311041470154,1,31104147,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860017,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860026,1,31104086,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311040860039,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860078,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860091,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860117,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860168,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860233,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311040860259,1,31104086,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910008,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Chicken eggs,,Yes,1,20,Piece,,No,,,,,,,,,0,,,0,,,0,,,No,
311050910015,1,31105091,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910015,1,31105091,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910022,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910029,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910042,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910049,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910056,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910076,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910083,1,31105091,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311050910089,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910096,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910110,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910116,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910123,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311050910137,1,31105091,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590019,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Chicken eggs,,Yes,1,10,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
311055590031,1,31105559,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590031,1,31105559,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590042,1,31105559,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590054,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590078,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590090,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590102,1,31105559,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055590114,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590137,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590149,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590161,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590197,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590208,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055590244,1,31105559,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810030,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810060,1,31105581,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810060,1,31105581,Chicken eggs,,Yes,3,30,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
311055810060,1,31105581,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810060,1,31105581,Meat,,Yes,5,1,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
311055810060,1,31105581,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810060,1,31105581,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810060,1,31105581,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810060,1,31105581,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810101,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810109,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810142,1,31105581,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810155,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810160,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Chicken eggs,,Yes,2,30,Piece,,No,,,,,,,,,10,Piece,,0,,,0,,,No,
311055810255,1,31105581,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810255,1,31105581,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810267,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810270,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810279,1,31105581,Cow milk,,Yes,3,10,Litre,,No,,,,,,,,,10,Litre,,0,,,0,,,No,
311055810279,1,31105581,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810279,1,31105581,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810279,1,31105581,Meat,,Yes,4,1,Piece,,No,,,,,,,,,4,Piece,,0,,,0,,,No,
311055810279,1,31105581,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810279,1,31105581,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810279,1,31105581,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810279,1,31105581,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810284,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810333,1,31105581,,,,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Chicken eggs,,Yes,2,10,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
311055810342,1,31105581,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810342,1,31105581,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810353,1,31105581,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810353,1,31105581,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
311055810353,1,31105581,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
