case_id,visit,ea_id,ag_t0c,ag_t0e,ag_t05a,ag_t05b,ag_t05c,ag_t05d,ag_t06a,ag_t06b,ag_t07,ag_t08,ag_t09,ag_t10,ag_t11
307100790067,2,30710079,Farmer Field Days/Field School,,,,,,,,,,,,
307100790067,2,30710079,Village Agricultural Extension Meeting,,,,,,,,,,,,
307100790067,2,30710079,Agricultural Extension Course,,,,,,,,,,,,
307100790067,2,30710079,Lead Farmer,,,,,,,,,,,,
307100790067,2,30710079,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307100790067,2,30710079,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307100790067,2,30710079,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307100790067,2,30710079,Other (Specify),X,1,,,,0,0,0,0,no,,Very useful
307100790087,2,30710079,Gov. Agricultural Extension Service,X,4,5,,,3,3,4,,no,,Very useful
307100790087,2,30710079,Private Agricultural Extension Service,,,,,,,,,,,,
307100790087,2,30710079,Gov. Fishery Extension Service,,,,,,,,,,,,
307100790087,2,30710079,ngo,,,,,,,,,,,,
307100790087,2,30710079,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307100790087,2,30710079,Fishing Coop,,,,,,,,,,,,
307100790087,2,30710079,Farmer Field Days/Field School,,,,,,,,,,,,
307100790087,2,30710079,Village Agricultural Extension Meeting,,,,,,,,,,,,
307100790087,2,30710079,Agricultural Extension Course,,,,,,,,,,,,
307100790087,2,30710079,Lead Farmer,,,,,,,,,,,,
307100790087,2,30710079,Other Farmer (Neighbor/Relative),X,4,5,,,,,,,no,,Very useful
307100790087,2,30710079,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307100790087,2,30710079,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307100790087,2,30710079,Other (Specify),,,,,,,,,,,,
307100790093,2,30710079,Gov. Agricultural Extension Service,,,,,,,,,,,,
307100790093,2,30710079,Private Agricultural Extension Service,,,,,,,,,,,,
307100790093,2,30710079,Gov. Fishery Extension Service,,,,,,,,,,,,
307100790093,2,30710079,ngo,,,,,,,,,,,,
307100790093,2,30710079,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307100790093,2,30710079,Fishing Coop,,,,,,,,,,,,
307100790093,2,30710079,Farmer Field Days/Field School,,,,,,,,,,,,
307100790093,2,30710079,Village Agricultural Extension Meeting,,,,,,,,,,,,
307100790093,2,30710079,Agricultural Extension Course,,,,,,,,,,,,
307100790093,2,30710079,Lead Farmer,,,,,,,,,,,,
307100790093,2,30710079,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307100790093,2,30710079,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,Useful
307100790093,2,30710079,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307100790093,2,30710079,Other (Specify),,,,,,,,,,,,
307100790103,2,30710079,Gov. Agricultural Extension Service,,,,,,,,,,,,
307100790103,2,30710079,Private Agricultural Extension Service,,,,,,,,,,,,
307100790103,2,30710079,Gov. Fishery Extension Service,,,,,,,,,,,,
307100790103,2,30710079,ngo,,,,,,,,,,,,
307100790103,2,30710079,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307100790103,2,30710079,Fishing Coop,,,,,,,,,,,,
307100790103,2,30710079,Farmer Field Days/Field School,,,,,,,,,,,,
307100790103,2,30710079,Village Agricultural Extension Meeting,,,,,,,,,,,,
307100790103,2,30710079,Agricultural Extension Course,,,,,,,,,,,,
307100790103,2,30710079,Lead Farmer,,,,,,,,,,,,
307100790103,2,30710079,Other Farmer (Neighbor/Relative),X,1,2,,,,,,,no,,Very useful
307100790103,2,30710079,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,Very useful
307100790103,2,30710079,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307100790103,2,30710079,Other (Specify),,,,,,,,,,,,
307116840016,2,30711684,Gov. Agricultural Extension Service,X,1,,,,1,,1,,no,,
307116840016,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840016,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840016,2,30711684,ngo,,,,,,,,,,,,
307116840016,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840016,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840016,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840016,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840016,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840016,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840016,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840016,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840016,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840016,2,30711684,Other (Specify),,,,,,,,,,,,
307116840056,2,30711684,Gov. Agricultural Extension Service,X,1,,,,1,,1,,no,,
307116840056,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840056,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840056,2,30711684,ngo,,,,,,,,,,,,
307116840056,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840056,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840056,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840056,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840056,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840056,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840056,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840056,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840056,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840056,2,30711684,Other (Specify),,,,,,,,,,,,
307116840099,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840099,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840099,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840099,2,30711684,ngo,,,,,,,,,,,,
307116840099,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840099,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840099,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840099,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840099,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840099,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840099,2,30711684,Other Farmer (Neighbor/Relative),X,1,2,,,,,,,no,,
307116840099,2,30711684,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,
307116840099,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840099,2,30711684,Other (Specify),,,,,,,,,,,,
307116840112,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840112,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840112,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840112,2,30711684,ngo,,,,,,,,,,,,
307116840112,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840112,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840112,2,30711684,Farmer Field Days/Field School,X,1,,,,,,,2,no,,
307116840112,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840112,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840112,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840112,2,30711684,Other Farmer (Neighbor/Relative),X,1,,,,,,,,no,,
307116840112,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840112,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840112,2,30711684,Other (Specify),,,,,,,,,,,,
307116840146,2,30711684,Gov. Agricultural Extension Service,X,1,,,,4,4,4,,no,,
307116840146,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840146,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840146,2,30711684,ngo,,,,,,,,,,,,
307116840146,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840146,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840146,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840146,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840146,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840146,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840146,2,30711684,Other Farmer (Neighbor/Relative),X,1,,,,,,,,no,,
307116840146,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840146,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840146,2,30711684,Other (Specify),,,,,,,,,,,,
307116840151,2,30711684,Gov. Agricultural Extension Service,X,1,,,,0,0,1,,no,,
307116840151,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840151,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840151,2,30711684,ngo,,,,,,,,,,,,
307116840151,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840151,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840151,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840151,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840151,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840151,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840151,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840151,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840151,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840151,2,30711684,Other (Specify),,,,,,,,,,,,
307116840173,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840173,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840173,2,30711684,Gov. Fishery Extension Service,X,1,,,,4,,3,,no,,
307116840173,2,30711684,ngo,,,,,,,,,,,,
307116840173,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840173,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840173,2,30711684,Farmer Field Days/Field School,X,1,,,,,,,2,no,,
307116840173,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840173,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840173,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840173,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840173,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840173,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840173,2,30711684,Other (Specify),,,,,,,,,,,,
307116840184,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840184,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840184,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840184,2,30711684,ngo,,,,,,,,,,,,
307116840184,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840184,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840184,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840184,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840184,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840184,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840184,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840184,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840184,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840184,2,30711684,Other (Specify),,,,,,,,,,,,
307116840228,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840228,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840228,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840228,2,30711684,ngo,,,,,,,,,,,,
307116840228,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840228,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840228,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840228,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840228,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840228,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840228,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840228,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840228,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840228,2,30711684,Other (Specify),,,,,,,,,,,,
307116840251,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840251,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840251,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840251,2,30711684,ngo,,,,,,,,,,,,
307116840251,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840251,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840251,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840251,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840251,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840251,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840251,2,30711684,Other Farmer (Neighbor/Relative),X,1,2,,,,,,,no,,
307116840251,2,30711684,"Electronic Media (TV, Radio, Etc…)",X,1,2,,,,,,,,,
307116840251,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840251,2,30711684,Other (Specify),,,,,,,,,,,,
307116840266,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840266,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840266,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840266,2,30711684,ngo,,,,,,,,,,,,
307116840266,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840266,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840266,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840266,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840266,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840266,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840266,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840266,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840266,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840266,2,30711684,Other (Specify),,,,,,,,,,,,
307116840272,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840272,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840272,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840272,2,30711684,ngo,,,,,,,,,,,,
307116840272,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840272,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840272,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840272,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840272,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840272,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840272,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840272,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840272,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840272,2,30711684,Other (Specify),,,,,,,,,,,,
307116840280,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840280,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840280,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840280,2,30711684,ngo,,,,,,,,,,,,
307116840280,2,30711684,Agricultural Coop/Farmers' Assoc,X,2,,,,3,,2,,no,,
307116840280,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840280,2,30711684,Farmer Field Days/Field School,X,1,,,,,,,3,no,,
307116840280,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840280,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840280,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840280,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840280,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840280,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840280,2,30711684,Other (Specify),,,,,,,,,,,,
307116840282,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840282,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840282,2,30711684,Gov. Fishery Extension Service,X,2,,,,3,,2,,no,,
307116840282,2,30711684,ngo,,,,,,,,,,,,
307116840282,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840282,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840282,2,30711684,Farmer Field Days/Field School,X,1,,,,,,,4,no,,
307116840282,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840282,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840282,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840282,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840282,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840282,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840282,2,30711684,Other (Specify),,,,,,,,,,,,
307116840287,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840287,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840287,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840287,2,30711684,ngo,,,,,,,,,,,,
307116840287,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840287,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840287,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840287,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840287,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840287,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840287,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840287,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840287,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840287,2,30711684,Other (Specify),,,,,,,,,,,,
307116840296,2,30711684,Gov. Agricultural Extension Service,,,,,,,,,,,,
307116840296,2,30711684,Private Agricultural Extension Service,,,,,,,,,,,,
307116840296,2,30711684,Gov. Fishery Extension Service,,,,,,,,,,,,
307116840296,2,30711684,ngo,,,,,,,,,,,,
307116840296,2,30711684,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
307116840296,2,30711684,Fishing Coop,,,,,,,,,,,,
307116840296,2,30711684,Farmer Field Days/Field School,,,,,,,,,,,,
307116840296,2,30711684,Village Agricultural Extension Meeting,,,,,,,,,,,,
307116840296,2,30711684,Agricultural Extension Course,,,,,,,,,,,,
307116840296,2,30711684,Lead Farmer,,,,,,,,,,,,
307116840296,2,30711684,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
307116840296,2,30711684,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
307116840296,2,30711684,Paper Media (Handouts / Flyers),,,,,,,,,,,,
307116840296,2,30711684,Other (Specify),,,,,,,,,,,,
308016790005,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790005,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790005,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790005,2,30801679,ngo,,,,,,,,,,,,
308016790005,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790005,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790005,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790005,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790005,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790005,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790005,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790005,2,30801679,"Electronic Media (TV, Radio, Etc…)",X,1,,,,,,,,,,Very useful
308016790005,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790005,2,30801679,Other (Specify),,,,,,,,,,,,
308016790014,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790014,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790014,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790014,2,30801679,ngo,,,,,,,,,,,,
308016790014,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790014,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790014,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790014,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790014,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790014,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790014,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790014,2,30801679,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
308016790014,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790014,2,30801679,Other (Specify),,,,,,,,,,,,
308016790023,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790023,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790023,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790023,2,30801679,ngo,,,,,,,,,,,,
308016790023,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790023,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790023,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790023,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790023,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790023,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790023,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790023,2,30801679,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
308016790023,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790023,2,30801679,Other (Specify),,,,,,,,,,,,
308016790038,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790038,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790038,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790038,2,30801679,ngo,,,,,,,,,,,,
308016790038,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790038,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790038,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790038,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790038,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790038,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790038,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790038,2,30801679,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
308016790038,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790038,2,30801679,Other (Specify),,,,,,,,,,,,
308016790041,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790041,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790041,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790041,2,30801679,ngo,,,,,,,,,,,,
308016790041,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790041,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790041,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790041,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790041,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790041,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790041,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790041,2,30801679,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
308016790041,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790041,2,30801679,Other (Specify),,,,,,,,,,,,
308016790050,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790050,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790050,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790050,2,30801679,ngo,,,,,,,,,,,,
308016790050,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790050,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790050,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790050,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790050,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790050,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790050,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790050,2,30801679,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
308016790050,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790050,2,30801679,Other (Specify),,,,,,,,,,,,
308016790078,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790078,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790078,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790078,2,30801679,ngo,,,,,,,,,,,,
308016790078,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790078,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790078,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790078,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790078,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790078,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790078,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
308016790078,2,30801679,"Electronic Media (TV, Radio, Etc…)",,,,,,,,,,,,
308016790078,2,30801679,Paper Media (Handouts / Flyers),,,,,,,,,,,,
308016790078,2,30801679,Other (Specify),,,,,,,,,,,,
308016790087,2,30801679,Gov. Agricultural Extension Service,,,,,,,,,,,,
308016790087,2,30801679,Private Agricultural Extension Service,,,,,,,,,,,,
308016790087,2,30801679,Gov. Fishery Extension Service,,,,,,,,,,,,
308016790087,2,30801679,ngo,,,,,,,,,,,,
308016790087,2,30801679,Agricultural Coop/Farmers' Assoc,,,,,,,,,,,,
308016790087,2,30801679,Fishing Coop,,,,,,,,,,,,
308016790087,2,30801679,Farmer Field Days/Field School,,,,,,,,,,,,
308016790087,2,30801679,Village Agricultural Extension Meeting,,,,,,,,,,,,
308016790087,2,30801679,Agricultural Extension Course,,,,,,,,,,,,
308016790087,2,30801679,Lead Farmer,,,,,,,,,,,,
308016790087,2,30801679,Other Farmer (Neighbor/Relative),,,,,,,,,,,,
