case_id,visit,ea_id,hh_s01,hh_s02,hh_s03,hh_s04,hh_s05a,hh_s05b,hh_s06,hh_s06_os,hh_s07,hh_s08a,hh_s08b,hh_s09,hh_s10a,hh_s10b,hh_s11
313032630089,1,31303263,No,,,,,,,,,,,,,,
313032630101,1,31303263,No,,,,,,,,,,,,,,
313032630108,1,31303263,No,,,,,,,,,,,,,,
313032630114,1,31303263,No,,,,,,,,,,,,,,
313032630127,1,31303263,No,,,,,,,,,,,,,,
313033270001,1,31303327,No,,,,,,,,,,,,,,
313033270004,1,31303327,No,,,,,,,,,,,,,,
313033270008,1,31303327,Yes,1,V.S.L.A.,Other (specify),1,,Business start-up capital,,3000,Aug,2010,Yes,,,3300
313033270011,1,31303327,No,,,,,,,,,,,,,,
313033270019,1,31303327,No,,,,,,,,,,,,,,
313033270026,1,31303327,No,,,,,,,,,,,,,,
313033270030,1,31303327,No,,,,,,,,,,,,,,
313033270033,1,31303327,No,,,,,,,,,,,,,,
313033270040,1,31303327,No,,,,,,,,,,,,,,
313033270044,1,31303327,No,,,,,,,,,,,,,,
313033270048,1,31303327,No,,,,,,,,,,,,,,
313033270051,1,31303327,No,,,,,,,,,,,,,,
313033270058,1,31303327,No,,,,,,,,,,,,,,
313033270062,1,31303327,No,,,,,,,,,,,,,,
313033270066,1,31303327,No,,,,,,,,,,,,,,
313033270073,1,31303327,No,,,,,,,,,,,,,,
313034670020,1,31303467,No,,,,,,,,,,,,,,
313034670022,1,31303467,No,,,,,,,,,,,,,,
313034670029,1,31303467,No,,,,,,,,,,,,,,
313034670044,1,31303467,No,,,,,,,,,,,,,,
313034670071,1,31303467,No,,,,,,,,,,,,,,
313034670073,1,31303467,No,,,,,,,,,,,,,,
313034670081,1,31303467,No,,,,,,,,,,,,,,
313034670092,1,31303467,No,,,,,,,,,,,,,,
313034670100,1,31303467,No,,,,,,,,,,,,,,
313034670101,1,31303467,No,,,,,,,,,,,,,,
313034670115,1,31303467,No,,,,,,,,,,,,,,
313034670118,1,31303467,No,,,,,,,,,,,,,,
313034670131,1,31303467,No,,,,,,,,,,,,,,
313034670133,1,31303467,No,,,,,,,,,,,,,,
313034670134,1,31303467,No,,,,,,,,,,,,,,
313034670141,1,31303467,No,,,,,,,,,,,,,,
313035670008,1,31303567,No,,,,,,,,,,,,,,
313035670010,1,31303567,No,,,,,,,,,,,,,,
313035670015,1,31303567,Yes,1,MR SAONEKA,Neighbour,1,,Purchase agricultural inputs for food crops,,2000,Jan,2010,Yes,,,4000
313035670020,1,31303567,No,,,,,,,,,,,,,,
313035670030,1,31303567,No,,,,,,,,,,,,,,
313035670035,1,31303567,No,,,,,,,,,,,,,,
313035670040,1,31303567,No,,,,,,,,,,,,,,
313035670045,1,31303567,No,,,,,,,,,,,,,,
313035670056,1,31303567,No,,,,,,,,,,,,,,
313035670061,1,31303567,No,,,,,,,,,,,,,,
313035670066,1,31303567,No,,,,,,,,,,,,,,
313035670071,1,31303567,No,,,,,,,,,,,,,,
313035670081,1,31303567,No,,,,,,,,,,,,,,
313035670086,1,31303567,No,,,,,,,,,,,,,,
313035670091,1,31303567,No,,,,,,,,,,,,,,
313035670101,1,31303567,No,,,,,,,,,,,,,,
313035850008,1,31303585,No,,,,,,,,,,,,,,
313035850009,1,31303585,No,,,,,,,,,,,,,,
313035850013,1,31303585,No,,,,,,,,,,,,,,
313035850018,1,31303585,No,,,,,,,,,,,,,,
313035850027,1,31303585,No,,,,,,,,,,,,,,
313035850031,1,31303585,No,,,,,,,,,,,,,,
313035850035,1,31303585,No,,,,,,,,,,,,,,
313035850040,1,31303585,No,,,,,,,,,,,,,,
313035850049,1,31303585,No,,,,,,,,,,,,,,
313035850053,1,31303585,No,,,,,,,,,,,,,,
313035850058,1,31303585,No,,,,,,,,,,,,,,
313035850062,1,31303585,No,,,,,,,,,,,,,,
313035850071,1,31303585,No,,,,,,,,,,,,,,
313035850075,1,31303585,No,,,,,,,,,,,,,,
313035850080,1,31303585,No,,,,,,,,,,,,,,
313035850089,1,31303585,No,,,,,,,,,,,,,,
313036100015,1,31303610,No,,,,,,,,,,,,,,
313036100023,1,31303610,No,,,,,,,,,,,,,,
313036100031,1,31303610,No,,,,,,,,,,,,,,
313036100040,1,31303610,No,,,,,,,,,,,,,,
313036100056,1,31303610,No,,,,,,,,,,,,,,
313036100064,1,31303610,No,,,,,,,,,,,,,,
313036100072,1,31303610,Yes,1,MR PHOSA,Neighbour,1,2,"Other, specify",SCHOOL FEES/EDUCATION,2000,Jan,2010,Yes,,,2000
313036100081,1,31303610,No,,,,,,,,,,,,,,
313036100097,1,31303610,No,,,,,,,,,,,,,,
313036100105,1,31303610,No,,,,,,,,,,,,,,
313036100113,1,31303610,No,,,,,,,,,,,,,,
313036100121,1,31303610,No,,,,,,,,,,,,,,
313036100138,1,31303610,No,,,,,,,,,,,,,,
313036100146,1,31303610,No,,,,,,,,,,,,,,
313036100154,1,31303610,No,,,,,,,,,,,,,,
313036100171,1,31303610,No,,,,,,,,,,,,,,
313036550014,1,31303655,No,,,,,,,,,,,,,,
313036550019,1,31303655,No,,,,,,,,,,,,,,
313036550028,1,31303655,No,,,,,,,,,,,,,,
313036550038,1,31303655,No,,,,,,,,,,,,,,
313036550057,1,31303655,No,,,,,,,,,,,,,,
313036550066,1,31303655,No,,,,,,,,,,,,,,
313036550076,1,31303655,No,,,,,,,,,,,,,,
313036550085,1,31303655,No,,,,,,,,,,,,,,
313036550104,1,31303655,No,,,,,,,,,,,,,,
313036550114,1,31303655,No,,,,,,,,,,,,,,
313036550123,1,31303655,No,,,,,,,,,,,,,,
313036550133,1,31303655,No,,,,,,,,,,,,,,
313036550152,1,31303655,No,,,,,,,,,,,,,,
313036550161,1,31303655,No,,,,,,,,,,,,,,
313036550171,1,31303655,No,,,,,,,,,,,,,,
313036550190,1,31303655,No,,,,,,,,,,,,,,
313037570002,1,31303757,No,,,,,,,,,,,,,,
313037570013,1,31303757,No,,,,,,,,,,,,,,
313037570024,1,31303757,No,,,,,,,,,,,,,,
313037570037,1,31303757,No,,,,,,,,,,,,,,
313037570050,1,31303757,No,,,,,,,,,,,,,,
313037570060,1,31303757,Yes,1,FINCA,Other (specify),2,,Business start-up capital,,10000,Jul,2009,No,10,2010,15000
313037570067,1,31303757,No,,,,,,,,,,,,,,
313037570090,1,31303757,No,,,,,,,,,,,,,,
313037570114,1,31303757,No,,,,,,,,,,,,,,
313037570122,1,31303757,No,,,,,,,,,,,,,,
313037570124,1,31303757,No,,,,,,,,,,,,,,
313037570129,1,31303757,No,,,,,,,,,,,,,,
313037570134,1,31303757,No,,,,,,,,,,,,,,
313037570157,1,31303757,No,,,,,,,,,,,,,,
313037570160,1,31303757,No,,,,,,,,,,,,,,
313037570162,1,31303757,No,,,,,,,,,,,,,,
313061660004,1,31306166,No,,,,,,,,,,,,,,
313061660009,1,31306166,No,,,,,,,,,,,,,,
313061660015,1,31306166,No,,,,,,,,,,,,,,
313061660020,1,31306166,No,,,,,,,,,,,,,,
313061660025,1,31306166,No,,,,,,,,,,,,,,
313061660036,1,31306166,No,,,,,,,,,,,,,,
313061660041,1,31306166,No,,,,,,,,,,,,,,
313061660046,1,31306166,No,,,,,,,,,,,,,,
313061660051,1,31306166,Yes,1,ANAMAODA,Relative,1,,"Other, specify",TRANSPORTATION,2500,Nov,2009,Yes,,,2500
313061660062,1,31306166,No,,,,,,,,,,,,,,
313061660067,1,31306166,No,,,,,,,,,,,,,,
313061660072,1,31306166,No,,,,,,,,,,,,,,
313061660078,1,31306166,No,,,,,,,,,,,,,,
313061660088,1,31306166,No,,,,,,,,,,,,,,
313061660093,1,31306166,No,,,,,,,,,,,,,,
313061660109,1,31306166,No,,,,,,,,,,,,,,
313062740016,1,31306274,No,,,,,,,,,,,,,,
313062740029,1,31306274,No,,,,,,,,,,,,,,
313062740041,1,31306274,No,,,,,,,,,,,,,,
313062740054,1,31306274,No,,,,,,,,,,,,,,
313062740079,1,31306274,No,,,,,,,,,,,,,,
313062740091,1,31306274,No,,,,,,,,,,,,,,
313062740102,1,31306274,No,,,,,,,,,,,,,,
313062740116,1,31306274,No,,,,,,,,,,,,,,
313062740141,1,31306274,No,,,,,,,,,,,,,,
313062740154,1,31306274,No,,,,,,,,,,,,,,
313062740166,1,31306274,No,,,,,,,,,,,,,,
313062740179,1,31306274,Yes,1,MERCY NTEMA,Relative,1,2,Purchase agricultural inputs for food crops,,2000,Nov,2010,Yes,,,2000
313062740204,1,31306274,Yes,1,FRANCIS BAULEN1,Relative,1,,Business start-up capital,,4000,Aug,2010,Yes,,,4000
313062740217,1,31306274,No,,,,,,,,,,,,,,
313062740229,1,31306274,No,,,,,,,,,,,,,,
313062740254,1,31306274,No,,,,,,,,,,,,,,
313065000005,1,31306500,No,,,,,,,,,,,,,,
313065000023,1,31306500,No,,,,,,,,,,,,,,
313065000042,1,31306500,No,,,,,,,,,,,,,,
313065000044,1,31306500,No,,,,,,,,,,,,,,
313065000052,1,31306500,No,,,,,,,,,,,,,,
313065000071,1,31306500,No,,,,,,,,,,,,,,
313065000078,1,31306500,No,,,,,,,,,,,,,,
313065000080,1,31306500,No,,,,,,,,,,,,,,
313065000083,1,31306500,No,,,,,,,,,,,,,,
313065000106,1,31306500,No,,,,,,,,,,,,,,
313065000110,1,31306500,No,,,,,,,,,,,,,,
313065000126,1,31306500,No,,,,,,,,,,,,,,
313065000137,1,31306500,No,,,,,,,,,,,,,,
313065000172,1,31306500,No,,,,,,,,,,,,,,
313065000180,1,31306500,No,,,,,,,,,,,,,,
313065000206,1,31306500,No,,,,,,,,,,,,,,
313067190001,1,31306719,No,,,,,,,,,,,,,,
313067190005,1,31306719,No,,,,,,,,,,,,,,
313067190008,1,31306719,No,,,,,,,,,,,,,,
313067190012,1,31306719,No,,,,,,,,,,,,,,
313067190025,1,31306719,No,,,,,,,,,,,,,,
313067190029,1,31306719,No,,,,,,,,,,,,,,
313067190031,1,31306719,No,,,,,,,,,,,,,,
313067190033,1,31306719,No,,,,,,,,,,,,,,
313067190045,1,31306719,No,,,,,,,,,,,,,,
313067190049,1,31306719,No,,,,,,,,,,,,,,
313067190053,1,31306719,No,,,,,,,,,,,,,,
313067190057,1,31306719,No,,,,,,,,,,,,,,
313067190066,1,31306719,No,,,,,,,,,,,,,,
313067190070,1,31306719,No,,,,,,,,,,,,,,
313067190074,1,31306719,No,,,,,,,,,,,,,,
313067190082,1,31306719,No,,,,,,,,,,,,,,
314317140015,1,31431714,No,,,,,,,,,,,,,,
314317140024,1,31431714,No,,,,,,,,,,,,,,
314317140033,1,31431714,No,,,,,,,,,,,,,,
314317140043,1,31431714,No,,,,,,,,,,,,,,
314317140061,1,31431714,No,,,,,,,,,,,,,,
314317140070,1,31431714,No,,,,,,,,,,,,,,
314317140080,1,31431714,No,,,,,,,,,,,,,,
314317140089,1,31431714,No,,,,,,,,,,,,,,
314317140107,1,31431714,No,,,,,,,,,,,,,,
314317140116,1,31431714,No,,,,,,,,,,,,,,
314317140126,1,31431714,Yes,1,NATIONAL BANK,Bank (commercial),1,,Puchase non-farm inputs,,45000,Nov,2009,No,12,2010,60000
314317140134,1,31431714,No,,,,,,,,,,,,,,
314317140153,1,31431714,No,,,,,,,,,,,,,,
314317140163,1,31431714,No,,,,,,,,,,,,,,
314317140172,1,31431714,No,,,,,,,,,,,,,,
314317140190,1,31431714,No,,,,,,,,,,,,,,
314322790010,1,31432279,No,,,,,,,,,,,,,,
314322790016,1,31432279,No,,,,,,,,,,,,,,
314322790022,1,31432279,No,,,,,,,,,,,,,,
314322790028,1,31432279,No,,,,,,,,,,,,,,
314322790035,1,31432279,No,,,,,,,,,,,,,,
314322790041,1,31432279,No,,,,,,,,,,,,,,
314322790053,1,31432279,No,,,,,,,,,,,,,,
314322790059,1,31432279,No,,,,,,,,,,,,,,
314322790071,1,31432279,No,,,,,,,,,,,,,,
314322790078,1,31432279,No,,,,,,,,,,,,,,
314322790084,1,31432279,No,,,,,,,,,,,,,,
314322790090,1,31432279,No,,,,,,,,,,,,,,
314322790102,1,31432279,No,,,,,,,,,,,,,,
314322790108,1,31432279,No,,,,,,,,,,,,,,
314322790114,1,31432279,No,,,,,,,,,,,,,,
314322790127,1,31432279,No,,,,,,,,,,,,,,
314325230003,2,31432523,No,,,,,,,,,,,,,,
314325230017,2,31432523,No,,,,,,,,,,,,,,
314325230046,2,31432523,No,,,,,,,,,,,,,,
314325230060,2,31432523,No,,,,,,,,,,,,,,
314325230074,2,31432523,Yes,1,BLUE BANK,Bank (commercial),1,,Puchase non-farm inputs,,20000,Oct,2009,No,12,2011,35000
314325230103,2,31432523,No,,,,,,,,,,,,,,
314325230117,2,31432523,No,,,,,,,,,,,,,,
314325230132,2,31432523,No,,,,,,,,,,,,,,
314325230160,2,31432523,No,,,,,,,,,,,,,,
314325230175,2,31432523,No,,,,,,,,,,,,,,
314325230189,2,31432523,No,,,,,,,,,,,,,,
314325230218,2,31432523,No,,,,,,,,,,,,,,
314325230232,2,31432523,Yes,1,SYLIVIA,Neighbour,2,,Business start-up capital,,20000,Jun,2010,No,9,2010,2000
314325230246,2,31432523,No,,,,,,,,,,,,,,
314325230275,2,31432523,No,,,,,,,,,,,,,,
314325230289,2,31432523,Yes,1,FINCA,Bank (commercial),2,,Business start-up capital,,5000,Oct,2009,Yes,,,7500
314326760004,1,31432676,No,,,,,,,,,,,,,,
314326760007,1,31432676,No,,,,,,,,,,,,,,
314326760010,1,31432676,Yes,1,BANK,Bank (commercial),2,,"Other, specify",WEDDING,50000,May,2009,Yes,,,60000
314326760010,1,31432676,Yes,2,BANK,Bank (commercial),1,,"Other, specify",FOR BUILDING FENCE,100000,May,2009,Yes,,,120000
314326760013,1,31432676,Yes,1,SACCO,Sacco,1,,Consumption,,35000,Feb,2010,No,7,2010,60000
314326760018,1,31432676,No,,,,,,,,,,,,,,
314326760021,1,31432676,No,,,,,,,,,,,,,,
314326760023,1,31432676,No,,,,,,,,,,,,,,
314326760026,1,31432676,No,,,,,,,,,,,,,,
314326760032,1,31432676,No,,,,,,,,,,,,,,
314326760034,1,31432676,Yes,1,FINCA,Other (specify),2,,Business start-up capital,,50000,Feb,2010,Yes,,,60000
314326760037,1,31432676,No,,,,,,,,,,,,,,
314326760040,1,31432676,No,,,,,,,,,,,,,,
314326760045,1,31432676,No,,,,,,,,,,,,,,
314326760048,1,31432676,No,,,,,,,,,,,,,,
314326760051,1,31432676,No,,,,,,,,,,,,,,
314326760056,1,31432676,No,,,,,,,,,,,,,,
314340990023,1,31434099,No,,,,,,,,,,,,,,
314340990042,1,31434099,No,,,,,,,,,,,,,,
314340990062,1,31434099,No,,,,,,,,,,,,,,
314340990082,1,31434099,No,,,,,,,,,,,,,,
314340990121,1,31434099,No,,,,,,,,,,,,,,
314340990141,1,31434099,Yes,1,NEIGHBOR,Neighbour,1,,Consumption,,650,Nov,2010,Yes,,,650
314340990161,1,31434099,No,,,,,,,,,,,,,,
314340990180,1,31434099,No,,,,,,,,,,,,,,
314340990220,1,31434099,Yes,1,MARDEF,Mardef,2,,Business start-up capital,,20000,Aug,2009,Yes,,,12000
314340990239,1,31434099,Yes,1,BAMUSI,Neighbour,1,,Puchase non-farm inputs,,5000,Oct,2010,No,11,2010,5000
314340990259,1,31434099,No,,,,,,,,,,,,,,
314340990279,1,31434099,Yes,1,QUIMMO,Ngo,1,2,Business start-up capital,,40000,Mar,2009,Yes,,,38000
314340990318,1,31434099,Yes,1,MANEB,Employer,1,,Consumption,,50000,Mar,2010,No,11,2010,60000
314340990338,1,31434099,No,,,,,,,,,,,,,,
314340990358,1,31434099,No,,,,,,,,,,,,,,
314340990397,1,31434099,No,,,,,,,,,,,,,,
314351200007,2,31435120,No,,,,,,,,,,,,,,
314351200021,2,31435120,No,,,,,,,,,,,,,,
314351200034,2,31435120,No,,,,,,,,,,,,,,
314351200047,2,31435120,No,,,,,,,,,,,,,,
314351200074,2,31435120,No,,,,,,,,,,,,,,
314351200087,2,31435120,No,,,,,,,,,,,,,,
314351200114,2,31435120,No,,,,,,,,,,,,,,
314351200127,2,31435120,No,,,,,,,,,,,,,,
314351200141,2,31435120,No,,,,,,,,,,,,,,
314351200167,2,31435120,No,,,,,,,,,,,,,,
314351200181,2,31435120,No,,,,,,,,,,,,,,
314351200221,2,31435120,No,,,,,,,,,,,,,,
314351200234,2,31435120,No,,,,,,,,,,,,,,
314351200247,2,31435120,No,,,,,,,,,,,,,,
314351200274,2,31435120,No,,,,,,,,,,,,,,
314351490003,1,31435149,No,,,,,,,,,,,,,,
314351490015,1,31435149,No,,,,,,,,,,,,,,
314351490026,1,31435149,No,,,,,,,,,,,,,,
314351490038,1,31435149,No,,,,,,,,,,,,,,
314351490061,1,31435149,No,,,,,,,,,,,,,,
314351490074,1,31435149,No,,,,,,,,,,,,,,
314351490084,1,31435149,No,,,,,,,,,,,,,,
314351490096,1,31435149,No,,,,,,,,,,,,,,
314351490107,1,31435149,No,,,,,,,,,,,,,,
314351490119,1,31435149,No,,,,,,,,,,,,,,
314351490131,1,31435149,No,,,,,,,,,,,,,,
314351490142,1,31435149,No,,,,,,,,,,,,,,
314351490165,1,31435149,No,,,,,,,,,,,,,,
314351490177,1,31435149,No,,,,,,,,,,,,,,
314351490188,1,31435149,Yes,1,PRIDE,Ngo,1,,Business start-up capital,,50000,May,2010,No,1,2011,66800
314351490200,1,31435149,No,,,,,,,,,,,,,,
314354230008,1,31435423,No,,,,,,,,,,,,,,
314354230025,1,31435423,No,,,,,,,,,,,,,,
314354230041,1,31435423,No,,,,,,,,,,,,,,
314354230057,1,31435423,No,,,,,,,,,,,,,,
314354230074,1,31435423,No,,,,,,,,,,,,,,
314354230106,1,31435423,Yes,1,OPPORTUNITY BANK,Bank (commercial),2,,"Other, specify",BUSINESS EXPANSION,60000,Nov,2010,Yes,,,67000
314354230122,1,31435423,No,,,,,,,,,,,,,,
314354230139,1,31435423,No,,,,,,,,,,,,,,
314354230155,1,31435423,No,,,,,,,,,,,,,,
314354230186,1,31435423,No,,,,,,,,,,,,,,
314354230204,1,31435423,No,,,,,,,,,,,,,,
314354230220,1,31435423,No,,,,,,,,,,,,,,
314354230236,1,31435423,No,,,,,,,,,,,,,,
314354230285,1,31435423,No,,,,,,,,,,,,,,
314354230302,1,31435423,No,,,,,,,,,,,,,,
314354230334,1,31435423,No,,,,,,,,,,,,,,
314357530023,1,31435753,No,,,,,,,,,,,,,,
314357530038,1,31435753,No,,,,,,,,,,,,,,
314357530066,1,31435753,No,,,,,,,,,,,,,,
314357530079,1,31435753,No,,,,,,,,,,,,,,
314357530090,1,31435753,No,,,,,,,,,,,,,,
314357530102,1,31435753,Yes,1,FRIEND,Neighbour,2,,Business start-up capital,,5000,Oct,2010,Yes,,,5000
314357530137,1,31435753,No,,,,,,,,,,,,,,
314357530154,1,31435753,Yes,1,MICRO LOAN,Bank (commercial),2,,Business start-up capital,,13000,May,2010,No,8,2010,15000
314357530159,1,31435753,Yes,1,KUMU,Ngo,1,,Business start-up capital,,30000,Apr,2010,No,8,2010,38000
314357530178,1,31435753,Yes,1,OPPOTURNITY,Bank (commercial),1,,Business start-up capital,,20000,Apr,2010,No,7,2010,24680
314357530200,1,31435753,No,,,,,,,,,,,,,,
314357530227,1,31435753,No,,,,,,,,,,,,,,
314357530242,1,31435753,No,,,,,,,,,,,,,,
314357530281,1,31435753,No,,,,,,,,,,,,,,
314357530283,1,31435753,Yes,1,MAI BANDA,Neighbour,2,,Business start-up capital,,10000,Jul,2009,No,8,2010,3000
314357530292,1,31435753,No,,,,,,,,,,,,,,
314360630033,1,31436063,No,,,,,,,,,,,,,,
314360630052,1,31436063,No,,,,,,,,,,,,,,
314360630071,1,31436063,No,,,,,,,,,,,,,,
314360630091,1,31436063,No,,,,,,,,,,,,,,
314360630130,1,31436063,No,,,,,,,,,,,,,,
314360630149,1,31436063,No,,,,,,,,,,,,,,
314360630169,1,31436063,No,,,,,,,,,,,,,,
314360630188,1,31436063,No,,,,,,,,,,,,,,
314360630227,1,31436063,Yes,1,NATIONAL BANK,Bank (commercial),1,,Business start-up capital,,70000,Mar,2010,Yes,,,70000
314360630246,1,31436063,No,,,,,,,,,,,,,,
314360630266,1,31436063,Yes,1,FINCA,Ngo,1,,Puchase non-farm inputs,,20000,Oct,2010,No,1,2011,23000
314360630285,1,31436063,No,,,,,,,,,,,,,,
314360630324,1,31436063,No,,,,,,,,,,,,,,
314360630343,1,31436063,No,,,,,,,,,,,,,,
314360630363,1,31436063,No,,,,,,,,,,,,,,
314360630402,1,31436063,No,,,,,,,,,,,,,,
314366950007,1,31436695,No,,,,,,,,,,,,,,
314366950029,1,31436695,Yes,1,FINCA,Money lender (katapila),2,,Business start-up capital,,20000,Dec,2009,No,4,2010,24000
314366950029,1,31436695,Yes,2,STANDARD BANK,Bank (commercial),2,,Purchase agricultural inputs for food crops,,60000,May,2009,No,5,2010,63000
314366950052,1,31436695,Yes,1,NATIONAL BANK,Bank (commercial),1,,"Other, specify",SCHOOL FEES/EDUCATION,60000,Feb,2010,No,8,2010,70000
314366950075,1,31436695,No,,,,,,,,,,,,,,
314366950079,1,31436695,No,,,,,,,,,,,,,,
314366950086,1,31436695,No,,,,,,,,,,,,,,
314366950093,1,31436695,No,,,,,,,,,,,,,,
314366950106,1,31436695,No,,,,,,,,,,,,,,
314366950118,1,31436695,No,,,,,,,,,,,,,,
314366950125,1,31436695,No,,,,,,,,,,,,,,
314366950166,1,31436695,Yes,1,RURAL FINANCE,Other (specify),1,,Business start-up capital,,50000,Jun,2009,No,6,2010,62000
314366950176,1,31436695,No,,,,,,,,,,,,,,
314366950178,1,31436695,No,,,,,,,,,,,,,,
314366950182,1,31436695,No,,,,,,,,,,,,,,
314366950212,1,31436695,Yes,1,SACCO,Sacco,1,,"Other, specify",SCHOOL FEES/EDUCATION,200000,Nov,2009,No,8,2010,260000
314366950212,1,31436695,Yes,2,EMPLOYER,Employer,1,,"Other, specify",SCHOOL FEES/EDUCATION,45000,Aug,2009,No,4,2010,45000
314366950221,1,31436695,No,,,,,,,,,,,,,,
314385630001,1,31438563,No,,,,,,,,,,,,,,
314385630011,1,31438563,No,,,,,,,,,,,,,,
314385630017,1,31438563,No,,,,,,,,,,,,,,
314385630038,1,31438563,No,,,,,,,,,,,,,,
314385630040,1,31438563,No,,,,,,,,,,,,,,
314385630047,1,31438563,Yes,1,MANGWEWE,Neighbour,1,,Consumption,,3000,Mar,2010,Yes,,,3000
314385630059,1,31438563,No,,,,,,,,,,,,,,
314385630062,1,31438563,No,,,,,,,,,,,,,,
314385630073,1,31438563,No,,,,,,,,,,,,,,
314385630077,1,31438563,Yes,1,STANDARD BANK,Bank (commercial),2,,"Other, specify",SETTLEMENT OF A LOAN,60000,Feb,2010,Yes,,,75000
314385630081,1,31438563,No,,,,,,,,,,,,,,
314385630082,1,31438563,No,,,,,,,,,,,,,,
314385630088,1,31438563,Yes,1,JACQUELINE,Neighbour,1,,"Other, specify",PAYING FOR BILLS,500,Apr,2010,No,4,2010,500
314385630147,1,31438563,No,,,,,,,,,,,,,,
314385630152,1,31438563,Yes,1,FINCA,Other (specify),1,,Business start-up capital,,30000,Feb,2010,Yes,,,36000
314385630154,1,31438563,No,,,,,,,,,,,,,,
314386220009,1,31438622,Yes,1,FINCA,Ngo,1,,Business start-up capital,,5000,Apr,2010,Yes,,,6000
314386220018,1,31438622,No,,,,,,,,,,,,,,
314386220031,1,31438622,No,,,,,,,,,,,,,,
314386220044,1,31438622,No,,,,,,,,,,,,,,
314386220057,1,31438622,No,,,,,,,,,,,,,,
314386220083,1,31438622,No,,,,,,,,,,,,,,
314386220096,1,31438622,No,,,,,,,,,,,,,,
314386220109,1,31438622,No,,,,,,,,,,,,,,
314386220122,1,31438622,No,,,,,,,,,,,,,,
314386220148,1,31438622,No,,,,,,,,,,,,,,
314386220161,1,31438622,No,,,,,,,,,,,,,,
314386220173,1,31438622,No,,,,,,,,,,,,,,
314386220186,1,31438622,No,,,,,,,,,,,,,,
314386220212,1,31438622,No,,,,,,,,,,,,,,
314386220238,1,31438622,Yes,1,SACCO,Sacco,1,,Purchase agricultural inputs for food crops,,13600,Oct,2010,No,3,2011,14800
314386220264,1,31438622,No,,,,,,,,,,,,,,
314386890002,1,31438689,No,,,,,,,,,,,,,,
314386890039,1,31438689,No,,,,,,,,,,,,,,
314386890076,1,31438689,No,,,,,,,,,,,,,,
314386890113,1,31438689,No,,,,,,,,,,,,,,
314386890151,1,31438689,No,,,,,,,,,,,,,,
314386890225,1,31438689,No,,,,,,,,,,,,,,
314386890263,1,31438689,No,,,,,,,,,,,,,,
314386890300,1,31438689,No,,,,,,,,,,,,,,
314386890337,1,31438689,No,,,,,,,,,,,,,,
314386890412,1,31438689,No,,,,,,,,,,,,,,
314386890449,1,31438689,No,,,,,,,,,,,,,,
314386890486,1,31438689,No,,,,,,,,,,,,,,
314386890524,1,31438689,No,,,,,,,,,,,,,,
314386890598,1,31438689,No,,,,,,,,,,,,,,
314386890635,1,31438689,No,,,,,,,,,,,,,,
314386890673,1,31438689,No,,,,,,,,,,,,,,
314386900029,2,31438690,No,,,,,,,,,,,,,,
314386900045,2,31438690,No,,,,,,,,,,,,,,
314386900061,2,31438690,No,,,,,,,,,,,,,,
314386900077,2,31438690,No,,,,,,,,,,,,,,
314386900109,2,31438690,No,,,,,,,,,,,,,,
314386900125,2,31438690,Yes,1,NGOCHERA,Relative,1,,Purchase agricultural inputs for food crops,,6000,Oct,2010,Yes,,,6000
314386900141,2,31438690,No,,,,,,,,,,,,,,
314386900157,2,31438690,No,,,,,,,,,,,,,,
314386900188,2,31438690,Yes,1,WORLD VISION,Employer,1,,Business start-up capital,,70000,Jun,2009,No,9,2010,70000
314386900204,2,31438690,No,,,,,,,,,,,,,,
314386900220,2,31438690,No,,,,,,,,,,,,,,
314386900236,2,31438690,No,,,,,,,,,,,,,,
314386900268,2,31438690,No,,,,,,,,,,,,,,
314386900284,2,31438690,No,,,,,,,,,,,,,,
314386900300,2,31438690,No,,,,,,,,,,,,,,
314386900331,2,31438690,No,,,,,,,,,,,,,,
314391020004,2,31439102,No,,,,,,,,,,,,,,
314391020014,2,31439102,No,,,,,,,,,,,,,,
314391020024,2,31439102,No,,,,,,,,,,,,,,
314391020044,2,31439102,No,,,,,,,,,,,,,,
314391020065,2,31439102,No,,,,,,,,,,,,,,
314391020075,2,31439102,No,,,,,,,,,,,,,,
314391020085,2,31439102,No,,,,,,,,,,,,,,
314391020095,2,31439102,No,,,,,,,,,,,,,,
314391020115,2,31439102,Yes,1,MR MUNIA,Employer,1,,Purchase agricultural inputs for food crops,,10000,Sep,2010,No,10,2010,10000
314391020125,2,31439102,No,,,,,,,,,,,,,,
314391020136,2,31439102,No,,,,,,,,,,,,,,
314391020146,2,31439102,No,,,,,,,,,,,,,,
314391020166,2,31439102,No,,,,,,,,,,,,,,
314391020176,2,31439102,No,,,,,,,,,,,,,,
314391020186,2,31439102,No,,,,,,,,,,,,,,
314391020207,2,31439102,No,,,,,,,,,,,,,,
314400020011,1,31440002,No,,,,,,,,,,,,,,
314400020021,1,31440002,Yes,1,BANK,Bank (commercial),1,,"Other, specify",BUILDING FENCE,20000,Dec,2009,Yes,,,25000
314400020031,1,31440002,No,,,,,,,,,,,,,,
314400020040,1,31440002,No,,,,,,,,,,,,,,
314400020060,1,31440002,Yes,1,STANDARD,Bank (commercial),1,,Puchase non-farm inputs,,200000,Jun,2010,No,6,2013,220000
314400020070,1,31440002,No,,,,,,,,,,,,,,
314400020079,1,31440002,No,,,,,,,,,,,,,,
314400020089,1,31440002,Yes,1,BANK,Bank (commercial),1,2,"Other, specify",WEDDING,100000,Aug,2010,No,9,2012,10200
